FileTitle:,IAS_Spectrum,,,,
Head:,Reference,Sample,,,
Sample ID,B2600041_02,,,,
System Temp hundredths:,2887,2938,,,
Detector Temp hundredths:,0,0,,,
Humidity hundredths:,4678,4580,,,
Lamp PD:,93,93,,,
Tec Temp:,0,,,,
Product SN:,8B6YK9LO,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.37876212,1462509.775,611415.7985,6313,2199
901,0.37837564,1485420.175,621546.5718,6149,2036
902,0.37798311,1508134.629,631621.6429,6022,1828
903,0.37758446,1530630.588,641631.8758,6448,1884
904,0.3771796,1552885.507,651568.1349,7584,2051
905,0.37676843,1574876.838,661421.2845,9354,2462
906,0.37635081,1596582.034,671182.1887,12338,2940
907,0.3759266,1617978.548,680841.7118,16676,3641
908,0.37549562,1639043.833,690390.718,23439,4996
909,0.37505768,1659755.342,699820.0717,34615,7241
910,0.37461256,1680090.528,709120.637,55206,11926
911,0.37416002,1700026.844,718283.2783,91843,20641
912,0.37370011,1719547.822,727300.9362,148319,35239
913,0.37323395,1738660.099,736174.4455,219565,54121
914,0.37276287,1757375.803,744906.5165,293315,74405
915,0.37228815,1775707.064,753499.8594,360150,92772
916,0.37181101,1793666.01,761957.1844,421309,109005
917,0.37133264,1811264.768,770281.2017,481797,124130
918,0.37085418,1828515.466,778474.6217,545014,138856
919,0.37037673,1845430.234,786540.1545,612522,153511
920,0.36990137,1862021.2,794480.5104,682743,168002
921,0.36942915,1878300.491,802298.3997,756619,182336
922,0.36896107,1894280.236,809996.5325,833273,196577
923,0.36849813,1909972.563,817577.6191,912178,210458
924,0.3680413,1925389.03,825044.1644,991755,224391
925,0.36759125,1940534.527,832396.2731,1073694,239416
926,0.36714851,1955409.63,839632.4965,1156642,255821
927,0.36671359,1970014.84,846751.3596,1241345,273220
928,0.366287,1984350.659,853751.3873,1326661,290526
929,0.36586921,1998417.59,860631.1046,1414337,307697
930,0.3654607,2012216.134,867389.0365,1503909,324393
931,0.36506195,2025746.793,874023.7079,1596379,340772
932,0.36467342,2039010.07,880533.644,1689850,355763
933,0.36429556,2052006.466,886917.3697,1782372,368890
934,0.36392885,2064736.484,893173.4098,1871717,380898
935,0.36357371,2077200.625,899300.2896,1957490,393509
936,0.36323061,2089399.118,905296.4175,2038423,407552
937,0.36289995,2101325.685,911157.4298,2111057,422290
938,0.36258213,2112967.414,916876.137,2174260,435393
939,0.36227753,2124311.094,922445.2222,2227183,446919
940,0.36198653,2135343.516,927857.3687,2270554,459338
941,0.3617095,2146051.468,933105.2595,2303836,475178
942,0.3614468,2156421.741,938181.5779,2328599,501194
943,0.36119881,2166441.124,943079.007,2344779,545061
944,0.3609659,2176096.406,947790.2301,2351960,608642
945,0.36074845,2185374.378,952307.9303,2353692,683967
946,0.36054682,2194261.828,956624.7909,2366548,757746
947,0.3603614,2202745.547,960733.4949,2411100,825040
948,0.36019256,2210812.899,964627.0453,2487016,891882
949,0.36003992,2218464.94,968306.0666,2580209,963161
950,0.35990239,2225716.697,971778.9572,2659457,1029518
951,0.3597789,2232583.822,975054.4655,2720082,1092479
952,0.35966838,2239081.971,978141.3401,2773857,1156462
953,0.35956981,2245226.795,981048.3294,2816690,1213559
954,0.35948221,2251033.95,983784.1819,2842131,1253504
955,0.3594046,2256519.089,986357.6461,2851388,1275114
956,0.35933603,2261697.867,988777.4704,2848047,1282082
957,0.35927557,2266585.936,991052.4034,2831270,1276035
958,0.35922232,2271198.951,993191.1936,2801973,1259517
959,0.35917537,2275552.566,995202.5894,2764191,1236063
960,0.35913384,2279662.723,997095.501,2720122,1209211
961,0.35909665,2283548.833,998880.7753,2668019,1180165
962,0.35906262,2287232.59,1000570.536,2605703,1145849
963,0.35903059,2290735.73,1002176.931,2529489,1102027
964,0.35899939,2294079.989,1003712.105,2458931,1054416
965,0.35896789,2297287.102,1005188.207,2421743,1012061
966,0.35893493,2300378.806,1006617.382,2376438,958024
967,0.35889939,2303376.835,1008011.777,2315731,902183
968,0.35886013,2306302.925,1009383.539,2254513,866267
969,0.35881604,2309178.812,1010744.815,2197522,851451
970,0.35876601,2312026.232,1012107.751,2146893,851675
971,0.35870892,2314866.92,1013484.494,2102774,859943
972,0.35864387,2317718.116,1014884.796,2061283,869830
973,0.35857071,2320578.216,1016308.375,2025251,883418
974,0.35848949,2323440.684,1017752.323,1998192,899284
975,0.35840027,2326298.981,1019213.728,1983442,914442
976,0.35830309,2329146.572,1020689.683,1981471,927736
977,0.35819803,2331976.918,1022177.277,1992746,939770
978,0.35808511,2334783.482,1023673.601,2016996,951867
979,0.35796439,2337559.727,1025175.745,2049608,964922
980,0.35783593,2340299.115,1026680.8,2087376,978720
981,0.35769976,2342995.11,1028185.856,2131670,993679
982,0.35755592,2345641.173,1029688.003,2179548,1008951
983,0.35740448,2348230.664,1031184.27,2225117,1022579
984,0.35724566,2350754.075,1032669.955,2264399,1033474
985,0.35707992,2353198.761,1034138.461,2301882,1043404
986,0.35690773,2355551.917,1035583.097,2333720,1049917
987,0.35672953,2357800.734,1036997.168,2356159,1052274
988,0.35654577,2359932.407,1038373.982,2370392,1051859
989,0.35635688,2361934.13,1039706.847,2369446,1045387
990,0.35616329,2363793.096,1040989.068,2347035,1030490
991,0.35596543,2365496.499,1042213.953,2314911,1013506
992,0.3557637,2367031.531,1043374.81,2276983,995862
993,0.3555585,2368385.388,1044464.945,2206893,962737
994,0.35535025,2369545.265,1045477.666,2083423,902359
995,0.35513925,2370502.799,1046408.412,1915162,820089
996,0.35492561,2371263.099,1047259.079,1699692,718129
997,0.35470939,2371833.816,1048032.786,1426570,595583
998,0.35449065,2372222.604,1048732.65,1110786,459203
999,0.35426946,2372437.116,1049361.789,725963,297785
1000,0.35404589,2372485.005,1049923.322,320068,130712
1001,0.35382001,2372373.924,1050420.365,82073,33688
1002,0.35359188,2372111.524,1050856.037,25230,10573
1003,0.35336158,2371705.461,1051233.455,17979,7606
1004,0.35312918,2371163.385,1051555.738,15750,6623
1005,0.35289477,2370492.951,1051826.002,,
1006,0.35265837,2369701.664,1052047.386,,
1007,0.35241984,2368796.148,1052223.142,,
1008,0.35217893,2367782.693,1052356.568,,
1009,0.3519354,2366667.591,1052450.96,,
1010,0.35168901,2365457.133,1052509.615,,
1011,0.35143954,2364157.609,1052535.83,,
1012,0.35118674,2362775.312,1052532.903,,
1013,0.3509304,2361316.531,1052504.129,,
1014,0.35067028,2359787.557,1052452.807,,
1015,0.35040615,2358194.683,1052382.233,,
1016,0.35013779,2356544.198,1052295.704,,
1017,0.34986503,2354841.589,1052196.06,,
1018,0.34958799,2353085.807,1052082.438,,
1019,0.34930699,2351272.629,1051952.173,,
1020,0.34902232,2349397.81,1051802.592,,
1021,0.34873428,2347457.107,1051631.017,,
1022,0.34844315,2345446.276,1051434.775,,
1023,0.34814924,2343361.072,1051211.188,,
1024,0.34785282,2341197.251,1050957.583,,
1025,0.34755418,2338950.569,1050671.283,,
1026,0.34725361,2336616.783,1050349.613,,
1027,0.34695139,2334191.648,1049989.898,,
1028,0.34664781,2331671.632,1049589.743,,
1029,0.34634329,2329058.304,1049148.763,,
1030,0.34603829,2326355.454,1048667.45,,
1031,0.34573327,2323566.883,1048146.3,,
1032,0.34542872,2320696.39,1047585.807,,
1033,0.34512511,2317747.777,1046986.466,,
1034,0.3448229,2314724.843,1046348.774,,
1035,0.3445226,2311631.389,1045673.225,,
1036,0.34422467,2308471.214,1044960.314,,
1037,0.34392961,2305248.119,1044210.537,,
1038,0.3436379,2301965.905,1043424.389,,
1039,0.34334991,2298628.667,1042602.857,,
1040,0.34306533,2295241.78,1041749.049,,
1041,0.3427837,2291810.963,1040866.646,,
1042,0.34250456,2288341.935,1039959.329,,
1043,0.34222746,2284840.415,1039030.78,,
1044,0.34195193,2281312.122,1038084.679,,
1045,0.34167751,2277762.775,1037124.706,,
1046,0.34140375,2274198.092,1036154.544,,
1047,0.3411302,2270623.794,1035177.873,,
1048,0.34085641,2267045.598,1034198.373,,
1049,0.34058191,2263469.182,1033219.705,,
1050,0.34030636,2259895.582,1032243.16,,
1051,0.34002961,2256317.065,1031265.557,,
1052,0.33975154,2252724.928,1030283.222,,
1053,0.33947199,2249110.465,1029292.476,,
1054,0.33919082,2245464.972,1028289.643,,
1055,0.33890789,2241779.743,1027271.046,,
1056,0.33862304,2238046.074,1026233.009,,
1057,0.33833611,2234255.259,1025171.855,,
1058,0.33804694,2230398.594,1024083.907,,
1059,0.33775535,2226467.374,1022965.489,,
1060,0.3374612,2222453.596,1021813.187,,
1061,0.33716462,2218357.577,1020626.714,,
1062,0.33686596,2214185.084,1019407.831,,
1063,0.33656555,2209941.976,1018158.33,,
1064,0.33626376,2205634.114,1016880.009,,
1065,0.33596094,2201267.358,1015574.66,,
1066,0.33565744,2196847.569,1014244.08,,
1067,0.33535364,2192380.605,1012890.063,,
1068,0.3350499,2187872.328,1011514.405,,
1069,0.33474661,2183328.598,1010118.899,,
1070,0.33444413,2178755.274,1008705.341,,
1071,0.33414283,2174158.124,1007275.555,,
1072,0.333843,2169542.69,1005831.434,,
1073,0.3335449,2164914.483,1004374.884,,
1074,0.33324883,2160279.013,1002907.807,,
1075,0.33295508,2155641.791,1001432.108,,
1076,0.33266394,2151008.327,999949.6904,,
1077,0.33237571,2146384.13,998462.459,,
1078,0.33209069,2141774.712,996972.3176,,
1079,0.33180919,2137185.582,995481.1702,,
1080,0.33153152,2132622.25,993990.9208,,
