FileTitle:,IAS_Spectrum,,,,
Head:,Reference,Sample,,,
Sample ID,B2600041_03,,,,
System Temp hundredths:,2934,2962,,,
Detector Temp hundredths:,0,0,,,
Humidity hundredths:,4600,4544,,,
Lamp PD:,92,93,,,
Tec Temp:,0,,,,
Product SN:,8B6YK9LO,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.38237459,1462611.393,606393.2518,6319,2006
901,0.38198281,1485524.414,616448.7595,6192,1856
902,0.38158674,1508237.925,626445.2457,5905,1735
903,0.38118622,1530730.005,636373.929,6407,1894
904,0.38078106,1552978.736,646226.0278,7670,2020
905,0.38037109,1574962.198,655992.7607,9580,2418
906,0.37995608,1596658.469,665665.3462,12358,2841
907,0.37953582,1618045.631,675235.0027,16726,3609
908,0.37911006,1639101.764,684692.9487,23433,4924
909,0.37867856,1659804.947,694030.4028,34599,7238
910,0.37824104,1680133.26,703238.5835,55450,11856
911,0.37779722,1700064.784,712308.7093,92300,20634
912,0.37734701,1719583.494,721234.1076,148751,34891
913,0.37689115,1738695.783,730016.1238,220104,53968
914,0.37643051,1757413.365,738658.0077,293714,73749
915,0.37596596,1775747.957,747163.0094,360413,92135
916,0.37549831,1793711.275,755534.3789,421466,108303
917,0.37502835,1811315.036,763775.3663,481877,123178
918,0.37455684,1828570.956,771889.2216,545166,137787
919,0.37408454,1845490.75,779879.1949,612455,152345
920,0.37361216,1862086.136,787748.536,682639,166606
921,0.37314042,1878368.829,795500.4951,756471,181082
922,0.37267,1894350.546,803138.3223,833260,194958
923,0.37220158,1910043.002,810665.2674,912381,208895
924,0.37173585,1925457.38,818084.3109,991873,222610
925,0.37127373,1940598.611,825395.2822,1073796,237501
926,0.37081632,1955467.581,832595.9708,1156927,253731
927,0.37036463,1970065.109,839684.1321,1241262,270945
928,0.3699197,1984392.012,846657.5211,1326862,288229
929,0.3694825,1998449.109,853513.8933,1414443,305123
930,0.36905399,2012237.218,860251.0036,1503938,321829
931,0.36863511,2025757.156,866866.6075,1596370,337902
932,0.36822677,2039009.741,873358.4601,1690071,352773
933,0.36782987,2051995.793,879724.3167,1782494,365616
934,0.36744529,2064716.128,885961.9325,1871934,377897
935,0.36707389,2077171.565,892069.0626,1957504,390257
936,0.36671652,2089362.642,898043.3651,2038587,404372
