FileTitle:,IAS_Spectrum,,,,
Head:,Reference,Sample,,,
Sample ID,B2600041_01,,,,
System Temp hundredths:,2954,2955,,,
Detector Temp hundredths:,0,0,,,
Humidity hundredths:,4460,4470,,,
Lamp PD:,93,92,,,
Tec Temp:,0,,,,
Product SN:,8B6YK9LO,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.3769878,1463033.857,614138.8583,6320,2134
901,0.37659891,1485965.028,624323.4987,6086,2130
902,0.37620406,1508696.056,634450.4239,5860,1804
903,0.37580313,1531204.593,644510.6485,6339,1899
904,0.37539594,1553468.293,654495.1869,7537,2062
905,0.37498232,1575464.808,664395.0537,9254,2368
906,0.37456207,1597171.792,674201.2633,12365,2953
907,0.37413498,1618566.899,683904.8302,16576,3670
908,0.37370083,1639627.782,693496.7689,23301,5024
909,0.37325935,1660332.094,702968.094,34268,7372
910,0.37281028,1680657.488,712309.8198,54952,11900
911,0.37235334,1700581.619,721512.9608,91280,20746
912,0.37188855,1720088.247,730570.5826,147316,35276
913,0.37141711,1739184.362,739483.5468,218757,54330
914,0.37094046,1757882.47,748254.5677,292695,74835
915,0.37045998,1776195.076,756886.3595,359646,93284
916,0.369977,1794134.686,765381.6364,421001,109648
917,0.3694928,1811713.807,773743.1126,481558,125008
918,0.3690086,1828944.944,781973.5023,544867,139727
919,0.36852559,1845840.603,790075.5196,612274,154537
920,0.36804494,1862413.291,798051.8788,682363,169158
921,0.36756777,1878675.513,805905.2941,756311,183599
922,0.36709517,1894639.775,813638.4797,833030,197897
923,0.36662822,1910318.583,821254.1497,912086,211880
924,0.36616794,1925723.845,828754.8148,991571,225950
925,0.365715,1940860.484,836140.6064,1073611,241301
926,0.36526985,1955728.899,843410.1158,1156768,257553
927,0.36483291,1970329.415,850561.9085,1241066,275098
928,0.36440462,1984662.355,857594.5498,1326621,292718
929,0.36398539,1998728.043,864506.605,1414279,310007
930,0.36357563,2012526.803,871296.6396,1503796,326795
931,0.36317576,2026058.958,877963.2189,1596177,343251
932,0.36278616,2039324.833,884504.9083,1689664,358260
933,0.36240724,2052324.751,890920.2733,1782245,371600
934,0.36203939,2065059.036,897207.879,1871827,383854
935,0.36168301,2077528.012,903366.291,1957233,396603
936,0.36133848,2089731.73,909393.9518,2038389,410902
937,0.36100624,2101663.756,915286.3783,2111153,425544
938,0.36068677,2113311.043,921036.1051,2174250,438829
939,0.36038054,2124660.25,926635.5326,2227129,450523
940,0.36008803,2135698.032,932077.0612,2270577,462703
941,0.35980968,2146411.046,937353.0913,2303847,478881
942,0.35954595,2156785.948,942456.0234,2328545,505046
943,0.3592973,2166809.396,947378.2578,2344884,548931
944,0.35906417,2176468.045,952112.1949,2352120,612712
945,0.35884702,2185748.552,956650.2351,2353793,688028
946,0.3586463,2194637.575,960984.7788,2366915,762193
947,0.35846248,2203121.768,965108.2265,2411292,829784
948,0.358296,2211188.37,969013.3103,2487446,896775
949,0.35814646,2218838.428,972700.6738,2580976,968277
950,0.35801268,2226087.081,976179.0298,2660098,1034942
951,0.35789344,2232950.102,979457.4542,2720683,1097963
952,0.3577876,2239443.264,982545.0233,2774381,1162150
953,0.35769403,2245582.338,985450.8133,2817137,1219259
954,0.35761163,2251383.098,988183.9003,2842550,1259363
955,0.35753932,2256861.317,990753.3603,2851813,1281228
956,0.35747606,2262032.767,993168.2697,2848291,1288066
957,0.35742081,2266913.221,995437.7045,2831587,1281978
958,0.35737257,2271518.451,997570.7409,2802168,1265464
959,0.35733033,2275864.232,999576.455,2764252,1241814
960,0.35729311,2279966.619,1001464.078,2720261,1214865
961,0.35725977,2283845.078,1003244.701,2668309,1185563
962,0.35722906,2287521.321,1004930.642,2605785,1151146
963,0.35719978,2291017.102,1006534.238,2529567,1107239
964,0.3571707,2294354.173,1008067.829,2459112,1059420
965,0.35714064,2297554.287,1009543.754,2421973,1017105
966,0.35710838,2300639.195,1010974.351,2376661,962949
967,0.35707274,2303630.652,1012371.959,2315787,907157
968,0.35703255,2306550.408,1013748.918,2254796,870987
969,0.35698662,2309420.217,1015117.565,2197621,856167
970,0.3569338,2312261.831,1016490.24,2147089,856199
971,0.35687292,2315097.003,1017879.282,2102943,864516
972,0.35680305,2317943.018,1019294.557,2061571,874346
973,0.35672417,2320798.434,1020735.573,2025549,887844
974,0.3566365,2323656.91,1022199.124,1998407,903962
975,0.35654025,2326512.101,1023682.004,1983607,918914
976,0.35643563,2329357.664,1025181.009,1981701,932196
977,0.35632285,2332187.255,1026692.931,1992772,944084
978,0.35620212,2334994.532,1028214.566,2016915,956269
979,0.35607364,2337773.151,1029742.708,2049613,969408
980,0.35593762,2340516.768,1031274.151,2087224,983022
981,0.35579427,2343219.04,1032805.69,2131735,997920
982,0.35564376,2345873.623,1034334.119,2179575,1013062
983,0.35548631,2348474.06,1035856.168,2225216,1026927
984,0.35532228,2351010.768,1037366.79,2264584,1037997
985,0.3551522,2353470.737,1038858.995,2302104,1047861
986,0.35497661,2355840.782,1040325.69,2334183,1054584
987,0.35479605,2358107.718,1041759.784,2356538,1056987
988,0.35461104,2360258.36,1043154.187,2370874,1056481
989,0.35442209,2362279.524,1044501.805,2369881,1050200
990,0.35422971,2364158.024,1045795.55,2347273,1035150
991,0.35403441,2365880.676,1047028.327,2315141,1017901
992,0.35383666,2367434.294,1048193.048,2277292,1000234
993,0.35363696,2368805.694,1049282.619,2207269,967118
994,0.35343578,2369981.693,1050289.951,2083753,906441
995,0.35323342,2370953.619,1051210.373,1915504,823777
996,0.35302965,2371726.475,1052046.547,1700247,721358
997,0.35282413,2372307.849,1052802.522,1427053,598218
998,0.35261654,2372705.33,1053482.346,1110812,461088
999,0.35240657,2372926.505,1054090.069,726020,299207
1000,0.35219387,2372978.963,1054629.74,319967,131344
1001,0.35197815,2372870.292,1055105.406,81989,33922
1002,0.35175908,2372608.08,1055521.117,25205,10611
1003,0.35153634,2372199.915,1055880.922,18003,7557
1004,0.35130963,2371653.385,1056188.868,15791,6620
1005,0.35107863,2370976.079,1056449.006,,
1006,0.35084309,2370175.512,1056665.229,,
1007,0.35060305,2369258.771,1056840.502,,
1008,0.35035867,2368232.779,1056977.437,,
1009,0.35011012,2367104.46,1057078.651,,
1010,0.34985757,2365880.738,1057146.755,,
1011,0.34960117,2364568.537,1057184.366,,
1012,0.34934111,2363174.779,1057194.095,,
1013,0.34907756,2361706.39,1057178.559,,
1014,0.34881068,2360170.291,1057140.37,,
1015,0.34854066,2358573.408,1057082.143,,
1016,0.34826768,2356922.664,1057006.492,,
1017,0.34799191,2355224.053,1056915.623,,
1018,0.34771351,2353476.022,1056808.431,,
1019,0.3474326,2351673.353,1056682.205,,
1020,0.34714933,2349810.805,1056534.221,,
1021,0.34686381,2347883.134,1056361.758,,
1022,0.34657616,2345885.098,1056162.091,,
1023,0.34628652,2343811.454,1055932.498,,
1024,0.34599499,2341656.961,1055670.257,,
1025,0.34570169,2339416.376,1055372.644,,
1026,0.34540674,2337084.457,1055036.936,,
1027,0.34511025,2334655.961,1054660.411,,
1028,0.34481233,2332126.537,1054240.697,,
1029,0.34451328,2329498.215,1053777.938,,
1030,0.34421343,2326775.809,1053273.378,,
1031,0.34391314,2323964.141,1052728.26,,
1032,0.34361276,2321068.035,1052143.832,,
1033,0.34331264,2318092.316,1051521.34,,
1034,0.34301314,2315041.806,1050862.03,,
1035,0.34271462,2311921.329,1050167.147,,
1036,0.34241746,2308735.709,1049437.938,,
1037,0.34212202,2305489.77,1048675.649,,
1038,0.34182867,2302188.336,1047881.525,,
1039,0.34153769,2298836.275,1047057.053,,
1040,0.341249,2295438.65,1046204.749,,
1041,0.34096239,2292000.578,1045327.408,,
1042,0.34067764,2288527.173,1044427.825,,
1043,0.34039457,2285023.553,1043508.795,,
1044,0.34011297,2281494.832,1042573.113,,
1045,0.33983265,2277946.126,1041623.576,,
1046,0.33955341,2274382.552,1040662.976,,
1047,0.33927507,2270809.224,1039694.111,,
1048,0.33899742,2267231.259,1038719.775,,
1049,0.33872029,2263653.732,1037742.744,,
1050,0.33844347,2260077.322,1036763.8,,
1051,0.33816676,2256494.399,1035779.949,,
1052,0.33788993,2252896.412,1034787.78,,
1053,0.33761276,2249274.81,1033783.882,,
1054,0.33733502,2245621.04,1032764.843,,
1055,0.33705648,2241926.552,1031727.253,,
1056,0.33677689,2238182.793,1030667.7,,
1057,0.336496,2234381.213,1029582.772,,
1058,0.33621358,2230513.259,1028469.059,,
1059,0.33592935,2226570.381,1027323.148,,
1060,0.33564308,2222544.735,1026141.915,,
1061,0.33535473,2218436.898,1024925.624,,
1062,0.33506439,2214252.951,1023676.76,,
1063,0.33477217,2209999.076,1022397.844,,
1064,0.33447817,2205681.451,1021091.4,,
1065,0.33418252,2201306.256,1019759.95,,
1066,0.33388531,2196879.67,1018406.016,,
1067,0.33358668,2192407.874,1017032.121,,
1068,0.33328675,2187897.045,1015640.788,,
1069,0.33298563,2183353.364,1014234.54,,
1070,0.33268347,2178783.009,1012815.897,,
1071,0.33238049,2174191.731,1011386.966,,
1072,0.33207714,2169584.255,1009948.861,,
1073,0.33177391,2164965.151,1008502.545,,
1074,0.33147131,2160338.993,1007048.984,,
1075,0.33116983,2155710.352,1005589.141,,
1076,0.33086999,2151083.801,1004123.983,,
1077,0.3305723,2146463.912,1002654.473,,
1078,0.33027727,2141855.257,1001181.577,,
1079,0.32998544,2137262.409,999706.2588,,
1080,0.32969733,2132689.939,998229.4838,,
1081,0.32941346,2128142.478,996752.2762,,
1082,0.32913427,2123625.096,995276.1131,,
1083,0.32886011,2119143.068,993802.6801,,
1084,0.32859138,2114701.666,992333.6639,,
1085,0.32832846,2110306.167,990870.7513,,
1086,0.32807173,2105961.845,989415.6291,,
1087,0.3278216,2101673.974,987969.9839,,
1088,0.32757845,2097447.829,986535.5027,,
1089,0.32734269,2093288.684,985113.872,,
1090,0.32711473,2089201.815,983706.7786,,
1091,0.32689496,2085192.264,982315.831,,
1092,0.32668348,2081259.973,980940.9095,,
1093,0.32648011,2077399.903,979580.2076,,
1094,0.32628461,2073606.807,978231.8487,,
1095,0.32609679,2069875.441,976893.9562,,
1096,0.32591642,2066200.556,975564.6532,,
1097,0.32574327,2062576.908,974242.0632,,
1098,0.32557713,2058999.25,972924.3095,,
1099,0.32541776,2055462.336,971609.5152,,
1100,0.32526493,2051960.919,970295.8039,,
1101,0.32511841,2048489.813,968981.3172,,
1102,0.32497824,2045047.713,967665.3817,,
1103,0.32484496,2041639.467,966349.2038,,
1104,0.32471913,2038270.471,965034.1572,,
1105,0.32460132,2034946.122,963721.6156,,
1106,0.3244921,2031671.814,962412.9525,,
1107,0.32439205,2028452.946,961109.5416,,
1108,0.32430175,2025294.912,959812.7564,,
1109,0.3242218,2022203.108,958523.9706,,
1110,0.32415276,2019182.932,957244.5578,,
1111,0.32409524,2016239.78,955975.8874,,
1112,0.32405016,2013379.279,954718.7059,,
1113,0.32401914,2010607.524,953472.4883,,
1114,0.32400386,2007930.667,952236.5546,,
1115,0.32400605,2005354.86,951010.2244,,
1116,0.3240274,2002886.253,949792.8178,,
1117,0.32406965,2000531,948583.6546,,
1118,0.3241345,1998295.251,947382.0545,,
1119,0.32422369,1996185.159,946187.3376,,
1120,0.32433894,1994206.875,944998.8235,,
1121,0.32448198,1992366.536,943815.8287,,
1122,0.32465431,1990668.031,942637.1148,,
1123,0.32485692,1989110.596,941460.2964,,
1124,0.32509077,1987692.891,940282.8459,,
1125,0.3253568,1986413.575,939102.2354,,
1126,0.32565595,1985271.307,937915.9375,,
1127,0.32598916,1984264.748,936721.4244,,
1128,0.32635738,1983392.557,935516.1685,,
1129,0.32676154,1982653.393,934297.642,,
1130,0.3272026,1982045.916,933063.3174,,
1131,0.32768147,1981568.794,931810.6807,,
1132,0.32819878,1981221.36,930538.2304,,
1133,0.32875459,1981004.053,929246.1542,,
1134,0.32934891,1980917.415,927934.7998,,
1135,0.32998173,1980961.992,926604.5149,,
1136,0.33065306,1981138.327,925255.6474,,
1137,0.33136287,1981446.963,923888.5451,,
1138,0.33211116,1981888.446,922503.5557,,
1139,0.33289789,1982463.318,921101.027,,
1140,0.33372305,1983172.123,919681.3069,,
1141,0.3345866,1984015.406,918244.724,,
1142,0.33548876,1984993.733,916791.088,,
1143,0.33643001,1986107.693,915319.6383,,
1144,0.33741087,1987357.875,913829.5854,,
1145,0.33843181,1988744.87,912320.1397,,
1146,0.33949334,1990269.268,910790.5118,,
1147,0.34059594,1991931.658,909239.9121,,
1148,0.34174011,1993732.631,907667.5511,,
1149,0.34292632,1995672.776,906072.6392,,
1150,0.34415505,1997752.684,904454.387,,
1151,0.34542655,1999972.645,902812.3867,,
1152,0.34673844,2002329.831,901150.1934,,
1153,0.34808682,2004819.572,899473.708,,
