FileTitle:,IAS_Spectrum,,,,
994,0.24803784,2370446.554,1339036.224,2085043,1176073
995,0.24792994,2371417.727,1339917.707,1918803,1072782
996,0.24781876,2372190.941,1340697.76,1704366,942577
997,0.24770413,2372773.415,1341380.957,1429068,782839
998,0.24758587,2373172.372,1341971.869,1110616,603912
999,0.2474638,2373395.031,1342475.071,724656,391860
1000,0.24733773,2373448.614,1342895.136,318476,171397
1001,0.24720749,2373340.342,1343236.637,81430,43566
1002,0.2470729,2373077.434,1343504.147,25168,13284
1003,0.24693377,2372667.113,1343702.24,18132,9506
1004,0.24678993,2372116.599,1343835.488,15740,8244
1005,0.24664119,2371433.112,1343908.466,,
1006,0.24648739,2370623.867,1343925.699,,
1007,0.24632845,2369696.035,1343891.438,,
1008,0.24616432,2368656.771,1343809.828,,
1009,0.24599494,2367513.232,1343685.013,,
1010,0.24582027,2366272.573,1343521.139,,
1011,0.24564024,2364941.949,1343322.352,,
1012,0.24545483,2363528.516,1343092.796,,
1013,0.24526397,2362039.429,1342836.615,,
1014,0.24506762,2360481.845,1342557.957,,
1015,0.24486574,2358862.919,1342260.964,,
1016,0.24465829,2357189.806,1341949.784,,
1017,0.24444525,2355468.718,1341627.939,,
1018,0.24422682,2353698.211,1341293.916,,
1019,0.24400333,2351873.121,1340943.753,,
1020,0.24377507,2349988.258,1340573.472,,
1021,0.24354236,2348038.433,1340179.096,,
1022,0.2433055,2346018.458,1339756.647,,
1023,0.2430648,2343923.144,1339302.146,,
1024,0.24282056,2341747.302,1338811.616,,
1025,0.24257306,2339485.742,1338281.079,,
1026,0.24232262,2337133.276,1337706.558,,
1027,0.24206952,2334684.716,1337084.074,,
1028,0.24181407,2332135.711,1336410.097,,
1029,0.24155664,2329487.928,1335684.305,,
1030,0.24129765,2326745.652,1334907.773,,
1031,0.24103751,2323913.183,1334081.58,,
1032,0.24077665,2320994.817,1333206.807,,
1033,0.24051548,2317994.852,1332284.536,,
1034,0.24025443,2314917.587,1331315.846,,
1035,0.23999393,2311767.317,1330301.818,,
1036,0.23973442,2308548.343,1329243.533,,
1037,0.23947631,2305264.96,1328142.072,,
1038,0.23922007,2301921.466,1326998.515,,
1039,0.23896601,2298522.45,1325814.431,,
1040,0.23871403,2295073.751,1324593.502,,
1041,0.23846388,2291581.544,1323339.976,,
1042,0.23821535,2288052.007,1322058.104,,
1043,0.23796819,2284491.317,1320752.135,,
1044,0.23772218,2280905.649,1319426.319,,
1045,0.23747708,2277301.181,1318084.906,,
1046,0.23723268,2273684.09,1316732.145,,
1047,0.23698875,2270060.552,1315372.287,,
1048,0.23674507,2266436.743,1314009.58,,
1049,0.23650141,2262818.797,1312648.25,,
1050,0.23625759,2259208.039,1311289.655,,
1051,0.23601345,2255596.71,1309929.75,,
1052,0.23576884,2251976.045,1308563.885,,
1053,0.2355236,2248337.277,1307187.414,,
1054,0.23527759,2244671.64,1305795.687,,
1055,0.23503063,2240970.368,1304384.057,,
1056,0.23478256,2237224.694,1302947.876,,
1057,0.23453321,2233425.851,1301482.495,,
1058,0.23428239,2229565.075,1299983.268,,
1059,0.23402993,2225633.598,1298445.544,,
1060,0.23377565,2221623.313,1296865.017,,
1061,0.23351956,2217533.935,1295241.398,,
1062,0.23326178,2213370.298,1293577.034,,
1063,0.23300245,2209137.325,1291874.315,,
1064,0.2327417,2204839.938,1290135.634,,
1065,0.23247966,2200483.06,1288363.382,,
1066,0.23221647,2196071.615,1286559.951,,
1067,0.23195228,2191610.526,1284727.731,,
1068,0.23168723,2187104.714,1282869.115,,
1069,0.23142146,2182559.104,1280986.494,,
1070,0.23115514,2177978.618,1279082.259,,
1071,0.2308885,2173368.604,1277158.78,,
1072,0.23062201,2168735.422,1275218.376,,
1073,0.23035619,2164085.581,1273263.356,,
1074,0.23009155,2159425.592,1271296.031,,
1075,0.22982862,2154761.966,1269318.711,,
1076,0.22956792,2150101.212,1267333.707,,
1077,0.22930999,2145449.841,1265343.328,,
1078,0.22905536,2140814.363,1263349.886,,
1079,0.2288046,2136201.288,1261355.69,,
1080,0.22855825,2131617.126,1259363.052,,
1081,0.22831688,2127068.13,1257374.121,,
1082,0.22808108,2122558.579,1255389.836,,
1083,0.22785143,2118091.847,1253410.576,,
1084,0.22762856,2113671.302,1251436.718,,
1085,0.22741306,2109300.312,1249468.638,,
1086,0.22720555,2104982.246,1247506.712,,
1087,0.22700664,2100720.472,1245551.317,,
1088,0.22681697,2096518.358,1243602.828,,
1089,0.22663715,2092379.272,1241661.624,,
1090,0.22646782,2088306.584,1239728.078,,
1091,0.22630959,2084303.502,1237802.548,,
1092,0.22616249,2080369.716,1235884.907,,
1093,0.22602604,2076501.484,1233974.564,,
1094,0.22589968,2072694.92,1232070.909,,
1095,0.22578288,2068946.137,1230173.329,,
1096,0.22567508,2065251.25,1228281.214,,
1097,0.22557575,2061606.372,1226393.952,,
1098,0.22548431,2058007.617,1224510.931,,
1099,0.22540021,2054451.099,1222631.541,,
1100,0.22532289,2050932.932,1220755.17,,
1101,0.22525177,2047449.28,1218881.216,,
1102,0.22518678,2043999.487,1217009.6,,
1103,0.22512861,2040587.944,1215141.083,,
1104,0.22507804,2037219.493,1213276.496,,
1105,0.22503583,2033898.973,1211416.673,,
1106,0.22500277,2030631.226,1209562.446,,
1107,0.22497963,2027421.092,1207714.647,,
1108,0.2249672,2024273.412,1205874.11,,
1109,0.22496627,2021193.026,1204041.668,,
1110,0.22497764,2018184.775,1202218.153,,
1111,0.22500211,2015253.501,1200404.392,,
1112,0.22504087,2012404.426,1198600.327,,
1113,0.22509596,2009643.539,1196804.097,,
1114,0.22516952,2006976.925,1195013.62,,
1115,0.2252637,2004410.669,1193226.814,,
1116,0.22538065,2001950.854,1191441.597,,
1117,0.22552254,1999603.565,1189655.886,,
1118,0.22569155,1997374.886,1187867.599,,
1119,0.22588984,1995270.902,1186074.656,,
1120,0.22611961,1993297.697,1184274.973,,
1121,0.22638305,1991461.341,1182466.466,,
1122,0.22668194,1989765.711,1180646.811,,
1123,0.2270173,1988210.146,1178813.176,,
1124,0.22739003,1986793.423,1176962.67,,
1125,0.22780101,1985514.319,1175092.401,,
1126,0.22825114,1984371.61,1173199.479,,
1127,0.22874134,1983364.074,1171281.01,,
1128,0.2292725,1982490.487,1169334.104,,
1129,0.22984551,1981749.626,1167355.868,,
1130,0.2304613,1981140.268,1165343.411,,
1131,0.23112076,1980661.198,1163293.849,,
1132,0.23182473,1980311.892,1161204.911,,
1133,0.23257391,1980092.968,1159075.343,,
1134,0.233369,1980005.158,1156903.989,,
1135,0.23421069,1980049.191,1154689.693,,
1136,0.23509967,1980225.796,1152431.3,,
1137,0.23603663,1980535.703,1150127.652,,
1138,0.23702227,1980979.642,1147777.594,,
1139,0.23805728,1981558.342,1145379.971,,
1140,0.23914235,1982272.533,1142933.624,,
1141,0.24027816,1983122.934,1140437.473,,
1142,0.24146453,1984109.958,1137892.431,,
1143,0.24270038,1985233.682,1135301.606,,
1144,0.24398458,1986494.17,1132668.216,,
1145,0.24531597,1987891.481,1129995.481,,
1146,0.24669337,1989425.678,1127286.619,,
1147,0.2481156,1991096.821,1124544.851,,
1148,0.24958146,1992904.972,1121773.393,,
1149,0.25108972,1994850.193,1118975.467,,
1150,0.25263916,1996932.544,1116154.29,,
1151,0.25422839,1999151.846,1113313.274,,
1152,0.2558547,2001505.424,1110457.819,,
1153,0.25751457,2003989.123,1107594.504,,
1154,0.25920442,2006598.77,1104729.921,,
1155,0.26092069,2009330.192,1101870.666,,
1156,0.26265975,2012179.215,1099023.331,,
1157,0.26441796,2015141.666,1096194.51,,
1158,0.26619166,2018213.371,1093390.798,,
1159,0.26797717,2021390.158,1090618.788,,
1160,0.26977077,2024667.852,1087885.074,,
1161,0.27156882,2028042.432,1085196.087,,
1162,0.27336804,2031510.468,1082557.616,,
1163,0.27516525,2035068.681,1079975.294,,
1164,0.27695722,2038713.788,1077454.752,,
1165,0.27874072,2042442.509,1075001.621,,
1166,0.28051251,2046251.561,1072621.533,,
1167,0.28226934,2050137.663,1070320.119,,
1168,0.28400792,2054097.535,1068103.012,,
1169,0.285725,2058127.895,1065975.843,,
1170,0.28741732,2062225.437,1063944.115,,
1171,0.28908375,2066385.778,1062007.675,,
1172,0.29072601,2070603.056,1060158.608,,
1173,0.29234608,2074871.305,1058388.437,,
1174,0.29394598,2079184.554,1056688.685,,
1175,0.29552778,2083536.837,1055050.874,,
1176,0.29709357,2087922.184,1053466.526,,
1177,0.29864547,2092334.627,1051927.164,,
1178,0.30018566,2096768.199,1050424.311,,
1179,0.30171632,2101216.93,1048949.488,,
1180,0.30323919,2105676.186,1047496.066,,
1181,0.30475259,2110150.627,1046070.28,,
1182,0.30625338,2114648.868,1044683.846,,
1183,0.30773836,2119179.537,1043348.498,,
1184,0.30920427,2123751.266,1042075.969,,
1185,0.31064785,2128372.684,1040877.994,,
1186,0.31206579,2133052.42,1039766.308,,
1187,0.31345475,2137799.105,1038752.644,,
1188,0.31481137,2142621.367,1037848.736,,
1189,0.31613227,2147527.788,1037066.299,,
1190,0.31741395,2152523.704,1036415.719,,
1191,0.31865276,2157609.221,1035905.241,,
1192,0.31984504,2162783.975,1035542.916,,
1193,0.32098716,2168047.598,1035336.797,,
1194,0.32207552,2173399.725,1035294.934,,
1195,0.32310653,2178839.991,1035425.381,,
1196,0.32407666,2184368.029,1035736.188,,
1197,0.32498241,2189983.474,1036235.408,,
1198,0.32582033,2195685.959,1036931.091,,
1199,0.32658686,2201474.553,1037831.419,,
1200,0.32727754,2207345.054,1038945.318,,
1201,0.32788765,2213292.08,1040281.985,,
1202,0.32841257,2219310.253,1041850.615,,
1203,0.32884774,2225394.191,1043660.403,,
1204,0.32918875,2231538.514,1045720.546,,
1205,0.32943125,2237737.841,1048040.238,,
1206,0.32957105,2243986.792,1050628.676,,
1207,0.32960406,2250279.985,1053495.055,,
1208,0.32952638,2256612.17,1056648.505,,
1209,0.32933551,2262981.187,1060096.569,,
1210,0.32903033,2269388.034,1063845.171,,
1211,0.3286099,2275833.855,1067900.16,,
1212,0.3280734,2282319.792,1072267.385,,
1213,0.32742013,2288846.988,1076952.697,,
1214,0.32664953,2295416.585,1081961.945,,
1215,0.32576115,2302029.727,1087300.978,,
1216,0.32475468,2308687.555,1092975.646,,
1217,0.32362994,2315391.193,1098991.768,,
1218,0.32239025,2322134.252,1105343.012,,
1219,0.3210474,2328891.431,1111992.465,,
1220,0.3196142,2335634.504,1118898.477,,
1221,0.31810318,2342335.241,1126019.4,,
1222,0.31652653,2348965.415,1133313.583,,
1223,0.31489608,2355496.796,1140739.377,,
1224,0.31322332,2361901.159,1148255.133,,
1225,0.31151935,2368150.273,1155819.202,,
1226,0.30979491,2374215.911,1163389.934,,
1227,0.30806023,2380072.524,1170927.382,,
1228,0.30632439,2385710.335,1178401.609,,
1229,0.3045959,2391125.317,1185786.332,,
1230,0.30288306,2396313.45,1193055.273,,
1231,0.30119396,2401270.716,1200182.153,,
1232,0.29953649,2405993.096,1207140.694,,
1233,0.29791835,2410476.573,1213904.616,,
1234,0.29634711,2414717.126,1220447.642,,
1235,0.29483017,2418710.738,1226743.493,,
1236,0.29337441,2422457.81,1232769.294,,
1237,0.29198136,2426016.734,1238546.841,,
1238,0.29064899,2429486.713,1244129.365,,
1239,0.28937551,2432967.803,1249570.753,,
1240,0.28815939,2436560.06,1254924.892,,
1241,0.28699931,2440363.538,1260245.67,,
1242,0.28589419,2444478.294,1265586.973,,
1243,0.28484309,2449004.381,1271002.688,,
1244,0.28384526,2454041.856,1276546.703,,
1245,0.28290004,2459688.318,1282271.651,,
1246,0.28200658,2465964.887,1288191.127,,
1247,0.28116365,2472803.084,1294272.992,,
1248,0.28036982,2480129.329,1300482.501,,
1249,0.27962358,2487870.045,1306784.913,,
1250,0.27892332,2495951.653,1313145.484,,
1251,0.27826736,2504300.575,1319529.473,,
1252,0.27765393,2512843.233,1325902.135,,
1253,0.27708122,2521506.048,1332228.728,,
1254,0.27654739,2530215.641,1338474.623,,
1255,0.27605038,2538915.852,1344614.928,,
1256,0.27558776,2547580.819,1350641.889,,
1257,0.27515711,2556187.76,1356549.494,,
1258,0.27475605,2564713.889,1362331.729,,
1259,0.27438224,2573136.424,1367982.582,,
1260,0.27403338,2581432.581,1373496.04,,
1261,0.27370717,2589579.575,1378866.09,,
1262,0.27340139,2597554.624,1384086.719,,
1263,0.27311382,2605334.973,1389151.928,,
1264,0.27284241,2612906.863,1394060.182,,
1265,0.27258536,2620278.247,1398820.712,,
1266,0.27234097,2627460.284,1403444.343,,
1267,0.27210756,2634464.136,1407941.898,,
1268,0.27188349,2641300.962,1412324.2,,
1269,0.27166714,2647981.925,1416602.074,,
1270,0.27145693,2654518.184,1420786.344,,
1271,0.27125129,2660920.899,1424887.833,,
1272,0.27104867,2667201.232,1428917.365,,
1273,0.27084764,2673368.335,1432884.403,,
1274,0.27064706,2679425.318,1436794.318,,
1275,0.27044581,2685374.158,1440651.709,,
1276,0.27024282,2691216.83,1444461.177,,
1277,0.27003701,2696955.31,1448227.323,,
1278,0.26982734,2702591.574,1451954.747,,
1279,0.26961274,2708127.596,1455648.051,,
1280,0.26939218,2713565.353,1459311.834,,
1281,0.26916463,2718906.821,1462950.698,,
1282,0.26892962,2724154.124,1466567.502,,
1283,0.26868849,2729309.891,1470159.161,,
1284,0.268443,2734376.861,1473721.322,,
1285,0.26819487,2739357.773,1477249.632,,
1286,0.26794579,2744255.364,1480739.739,,
1287,0.26769747,2749072.372,1484187.289,,
1288,0.26745157,2753811.536,1487587.93,,
1289,0.26720976,2758475.594,1490937.309,,
1290,0.2669737,2763067.284,1494231.073,,
1291,0.26674494,2767588.35,1497464.567,,
1292,0.2665248,2772037.042,1500632.075,,
1293,0.26631455,2776410.843,1503727.65,,
1294,0.26611541,2780707.237,1506745.344,,
1295,0.26592863,2784923.709,1509679.209,,
1296,0.26575543,2789057.743,1512523.296,,
1297,0.26559704,2793106.821,1515271.659,,
1298,0.26545468,2797068.428,1517918.349,,
1299,0.26532955,2800940.048,1520457.418,,
1300,0.26522273,2804717.851,1522882.676,,
1301,0.26513485,2808393.684,1525187.139,,
1302,0.26506645,2811958.508,1527363.66,,
1303,0.26501808,2815403.282,1529405.091,,
1304,0.26499028,2818718.966,1531304.283,,
1305,0.26498361,2821896.521,1533054.09,,
1306,0.26499862,2824926.904,1534647.363,,
1307,0.26503588,2827801.078,1536076.954,,
1308,0.26509598,2830510.004,1537335.718,,
1309,0.26517964,2833047.001,1538417.246,,
1310,0.26528805,2835412.06,1539317.223,,
1311,0.26542249,2837606.345,1540031.703,,
1312,0.26558421,2839631.019,1540556.738,,
1313,0.26577453,2841487.245,1540888.381,,
1314,0.26599474,2843176.187,1541022.685,,
1315,0.26624617,2844699.008,1540955.704,,
1316,0.26653015,2846056.871,1540683.49,,
1317,0.26684803,2847250.939,1540202.096,,
1318,0.2672011,2848282.035,1539507.802,,
1319,0.26759036,2849150.22,1538597.386,,
1320,0.26801683,2849855.452,1537467.698,,
1321,0.26848156,2850397.686,1536115.589,,
1322,0.26898561,2850776.879,1534537.909,,
1323,0.26953006,2850992.987,1532731.506,,
1324,0.27011606,2851045.968,1530693.231,,
1325,0.27074474,2850935.777,1528419.933,,
1326,0.2714173,2850662.355,1525908.457,,
1327,0.2721349,2850224.361,1523155.173,,
1328,0.27289863,2849618.292,1520155.654,,
1329,0.27370963,2848840.436,1516905.399,,
1330,0.27456906,2847887.084,1513399.902,,
1331,0.27547816,2846754.524,1509634.661,,
1332,0.27643819,2845439.045,1505605.173,,
1333,0.27745047,2843936.936,1501306.934,,
1334,0.27851639,2842244.486,1496735.441,,
1335,0.27963736,2840357.953,1491886.278,,
1336,0.28081386,2838272.59,1486757.847,,
1337,0.2820453,2835982.454,1481351.913,,
1338,0.28333101,2833481.529,1475670.438,,
1339,0.28467039,2830763.802,1469715.383,,
1340,0.28606289,2827823.256,1463488.709,,
1341,0.28750796,2824653.879,1456992.378,,
1342,0.28900513,2821249.654,1450228.351,,
1343,0.29055395,2817604.568,1443198.59,,
1344,0.29215392,2813713.203,1435905.672,,
1345,0.29380308,2809579.521,1428361.859,,
1346,0.29549827,2805214.945,1420587.114,,
1347,0.29723621,2800631.102,1412601.611,,
1348,0.29901354,2795839.621,1404425.527,,
1349,0.30082682,2790852.129,1396079.037,,
1350,0.30267251,2785680.256,1387582.316,,
1351,0.30454696,2780335.628,1378955.539,,
1352,0.30644641,2774829.875,1370218.881,,
1353,0.30836704,2769174.715,1361392.389,,
1354,0.31030534,2763382.626,1352495.031,,
1355,0.31225794,2757466.454,1343545.247,,
1356,0.31422131,2751439.051,1334561.472,,
1357,0.31619182,2745313.268,1325562.142,,
1358,0.31816566,2739101.956,1316565.693,,
1359,0.32013893,2732817.965,1307590.561,,
1360,0.32210753,2726474.147,1298655.18,,
1361,0.32406725,2720083.352,1289777.987,,
1362,0.32601461,2713652.27,1280971.842,,
1363,0.32795007,2707160.327,1272224.937,,
1364,0.3298753,2700579.412,1263518.644,,
1365,0.33179208,2693881.414,1254834.334,,
1366,0.33370234,2687038.221,1246153.379,,
1367,0.33560814,2680021.723,1237457.15,,
1368,0.33751167,2672803.807,1228727.021,,
1369,0.33941526,2665356.364,1219944.361,,
1370,0.34132138,2657651.312,1211090.555,,
1371,0.34323282,2649667.955,1202149.931,,
1372,0.34515281,2641402.623,1193113.609,,
1373,0.34708474,2632854.037,1183973.659,,
1374,0.34903213,2624020.917,1174722.153,,
1375,0.3509986,2614901.983,1165351.164,,
1376,0.35298789,2605495.956,1155852.762,,
1377,0.35500388,2595801.557,1146219.02,,
1378,0.35705059,2585817.505,1136442.009,,
1379,0.35913219,2575543.447,1126514.262,,
1380,0.36125223,2565009.162,1116443.35,,
1381,0.36341341,2554280.483,1106254.83,,
1382,0.36561822,2543425.367,1095975.322,,
1383,0.36786906,2532511.769,1085631.443,,
1384,0.37016814,2521607.645,1075249.812,,
1385,0.37251752,2510780.951,1064857.047,,
1386,0.37491907,2500099.643,1054479.766,,
1387,0.37737446,2489631.677,1044144.589,,
1388,0.37988545,2479442.01,1033876.121,,
1389,0.382457,2469564.047,1023677.823,,
1390,0.38509618,2460012.312,1013540.495,,
1391,0.38781026,2450801.069,1003454.765,,
1392,0.39060673,2441944.588,993411.2627,,
1393,0.39349322,2433457.134,983400.618,,
1394,0.39647761,2425352.974,973413.4599,,
1395,0.39956792,2417646.376,963440.4176,,
1396,0.4027724,2410351.605,953472.1204,,
1397,0.40609886,2403481.711,943500.1324,,
1398,0.40955247,2397044.531,933520.0115,,
1399,0.41313778,2391046.512,923528.3823,,
1400,0.4168594,2385494.102,913521.8694,,
1401,0.42072204,2380393.748,903497.0971,,
1402,0.4247305,2375751.897,893450.6901,,
1403,0.42888966,2371574.997,883379.2729,,
1404,0.43320451,2367869.493,873279.4699,,
1405,0.43768009,2364641.665,863147.9498,,
1406,0.4423167,2361882.423,852985.3547,,
1407,0.44710593,2359555.275,842799.4136,,
1408,0.4520383,2357620.897,832598.5878,,
1409,0.45710413,2356039.968,822391.3386,,
1410,0.46229351,2354773.162,812186.1273,,
1411,0.46759636,2353781.156,801991.4151,,
1412,0.47300238,2353024.626,791815.6635,,
1413,0.47850107,2352464.25,781667.3336,,
1414,0.48408154,2352061.027,771555.2817,,
1415,0.48973024,2351780.725,761494.1715,,
1416,0.49543134,2351592.737,751503.0876,,
1417,0.50116837,2351466.551,741601.2253,,
1418,0.50692426,2351371.651,731807.7802,,
1419,0.51268132,2351277.524,722141.9474,,
1420,0.51842122,2351153.655,712622.9224,,
1421,0.52412497,2350969.531,703269.9005,,
1422,0.52977287,2350694.637,694102.0772,,
1423,0.53534627,2350302.871,685137.2132,,
1424,0.540834,2349788.817,676386.3429,,
1425,0.54622685,2349153.117,667858.5313,,
1426,0.55151523,2348396.412,659562.8429,,
1427,0.5566892,2347519.344,651508.3425,,
1428,0.56173846,2346522.557,643704.0946,,
1429,0.56665237,2345406.691,636159.1638,,
1430,0.57141996,2344172.39,628882.6148,,
1431,0.57602997,2342820.288,621883.453,,
1432,0.58047381,2341350.56,615166.4452,,
1433,0.58474755,2339762.619,608729.3653,,
1434,0.58884785,2338055.809,602569.3329,,
1435,0.59277149,2336229.47,596683.4678,,
1436,0.5965154,2334282.945,591068.8896,,
1437,0.60007662,2332215.576,585722.718,,
1438,0.6034524,2330026.706,580642.0727,,
1439,0.60664011,2327715.676,575824.0735,,
1440,0.60963787,2325282.007,571265.1916,,
1441,0.61244957,2322727.116,566955.0423,,
1442,0.61508287,2320053.556,562879.1211,,
1443,0.61754592,2317263.894,559022.8674,,
1444,0.61984728,2314360.701,555371.7202,,
1445,0.62199592,2311346.545,551911.119,,
1446,0.62400117,2308223.995,548626.5029,,
1447,0.62587271,2304995.619,545503.3112,,
1448,0.62762058,2301663.987,542526.9841,,
1449,0.62925381,2298229.73,539684.1042,,
1450,0.63077787,2294687.686,536964.6784,,
1451,0.63219767,2291031.611,534359.3525,,
1452,0.63351831,2287255.261,531858.7718,,
1453,0.63474505,2283352.394,529453.5821,,
1454,0.6358833,2279316.763,527134.4289,,
1455,0.63693861,2275142.127,524891.9578,,
1456,0.63791667,2270822.241,522716.8144,,
1457,0.63882324,2266351.106,520599.7417,,
1458,0.63966351,2261727.797,518533.5057,,
1459,0.64044205,2256956.177,516512.7803,,
1460,0.6411635,2252040.293,514532.3139,,
1461,0.64183255,2246984.196,512586.8549,,
1462,0.64245398,2241791.933,510671.1517,,
1463,0.64303261,2236467.554,508779.9527,,
1464,0.64357336,2231015.107,506908.0063,,
1465,0.6440812,2225438.642,505050.0609,,
1466,0.64456057,2219740.946,503201.2596,,
1467,0.64501342,2213919.289,501358.4735,,
1468,0.645441,2207969.428,499519.0469,,
1469,0.64584458,2201887.121,497680.3243,,
1470,0.64622545,2195668.126,495839.65,,
1471,0.64658491,2189308.2,493994.3683,,
1472,0.64692429,2182803.101,492141.8236,,
