FileTitle:,IAS_Spectrum,,,,
987,0.30958287,2360034.859,1157005.837,2358679,1172202
988,0.30941794,2362143.77,1158479.586,2372979,1172438
989,0.30924845,2364125.931,1159904.303,2371626,1165936
990,0.30907502,2365969.668,1161272.529,2349380,1150024
991,0.30889829,2367663.308,1162576.808,2317394,1131608
992,0.30871887,2369195.178,1163809.68,2279683,1111874
993,0.30853739,2370553.605,1164963.689,2210008,1075428
994,0.30835445,2371726.917,1166031.378,2086870,1009141
995,0.30817046,2372707.261,1167007.642,1919895,918138
996,0.30798532,2373498.359,1167894.508,1704831,804692
997,0.30779881,2374106.121,1168695.353,1429967,667146
998,0.30761072,2374536.458,1169413.553,1112074,513864
999,0.30742083,2374795.278,1170052.483,726037,333105
1000,0.30722895,2374888.493,1170615.52,319353,145829
1001,0.30703485,2374822.012,1171106.038,81898,37432
1002,0.30683833,2374601.746,1171527.414,25247,11570
1003,0.30663918,2374233.604,1171883.024,17976,8215
1004,0.30643721,2373723.496,1172176.243,15805,7234
1005,0.30623221,2373077.333,1172410.448,,
1006,0.30602398,2372301.218,1172589.104,,
1007,0.30581233,2371402.422,1172716.224,,
1008,0.30559707,2370388.655,1172796.026,,
1009,0.30537804,2369267.626,1172832.726,,
1010,0.30515506,2368047.044,1172830.544,,
1011,0.30492794,2366734.621,1172793.696,,
1012,0.30469652,2365338.064,1172726.401,,
1013,0.30446062,2363865.084,1172632.875,,
1014,0.30422008,2362323.391,1172517.336,,
1015,0.30397472,2360720.694,1172384.003,,
1016,0.30372439,2359064.703,1172237.093,,
1017,0.30346897,2357362.149,1172080.228,,
1018,0.30320864,2355611.811,1171912.21,,
1019,0.30294378,2353808.609,1171729.494,,
1020,0.30267474,2351947.436,1171528.522,,
1021,0.30240188,2350023.186,1171305.736,,
1022,0.30212553,2348030.753,1171057.575,,
1023,0.30184606,2345965.029,1170780.482,,
1024,0.3015638,2343820.908,1170470.897,,
1025,0.30127911,2341593.285,1170125.263,,
1026,0.30099231,2339277.051,1169740.019,,
1027,0.30070375,2336867.101,1169311.608,,
1028,0.30041375,2334359.113,1168836.912,,
1029,0.30012249,2331754.392,1168315.977,,
1030,0.2998301,2329056.69,1167750.228,,
1031,0.29953672,2326269.773,1167141.094,,
1032,0.29924248,2323397.405,1166490.006,,
1033,0.29894752,2320443.352,1165798.395,,
1034,0.29865198,2317411.377,1165067.69,,
1035,0.298356,2314305.246,1164299.321,,
1036,0.29805972,2311128.722,1163494.719,,
1037,0.29776329,2307885.571,1162655.314,,
1038,0.29746686,2304579.557,1161782.537,,
1039,0.29717055,2301214.918,1160878.138,,
1040,0.29687434,2297797.935,1159945.257,,
1041,0.2965782,2294335.441,1158987.407,,
1042,0.29628207,2290834.266,1158008.101,,
1043,0.29598593,2287301.243,1157010.851,,
1044,0.29568974,2283743.203,1155999.172,,
1045,0.29539348,2280166.98,1154976.576,,
1046,0.2950971,2276579.404,1153946.576,,
1047,0.29480059,2272987.307,1152912.685,,
1048,0.29450394,2269397.523,1151878.417,,
1049,0.29420711,2265816.832,1150847.26,,
1050,0.29391007,2262246.598,1149820.043,,
1051,0.29361269,2258677.948,1148792.572,,
1052,0.29331485,2255100.871,1147760.094,,
1053,0.29301641,2251505.357,1146717.856,,
1054,0.29271722,2247881.393,1145661.104,,
1055,0.29241715,2244218.97,1144585.086,,
1056,0.29211602,2240508.077,1143485.05,,
1057,0.29181369,2236738.703,1142356.241,,
1058,0.29150999,2232900.837,1141193.908,,
1059,0.29120474,2228984.468,1139993.297,,
1060,0.29089779,2224980.367,1138750.011,,
1061,0.29058916,2220888.554,1137463.856,,
1062,0.29027903,2216715.109,1136137.396,,
1063,0.28996756,2212466.215,1134773.239,,
1064,0.28965495,2208148.055,1133373.995,,
1065,0.28934136,2203766.814,1131942.272,,
1066,0.28902699,2199328.676,1130480.682,,
1067,0.28871203,2194839.823,1128991.832,,
1068,0.28839668,2190306.44,1127478.333,,
1069,0.28808112,2185734.711,1125942.793,,
1070,0.28776558,2181130.818,1124387.822,,
1071,0.28745033,2176500.846,1122815.776,,
1072,0.28713586,2171850.638,1121228.404,,
1073,0.28682268,2167186.003,1119627.365,,
1074,0.28651131,2162512.748,1118014.319,,
1075,0.28620227,2157836.682,1116390.926,,
1076,0.28589611,2153163.614,1114758.845,,
1077,0.28559334,2148499.351,1113119.736,,
1078,0.28529454,2143849.702,1111475.258,,
1079,0.28500023,2139220.475,1109827.071,,
1080,0.28471099,2134617.478,1108176.835,,
1081,0.28442736,2130046.356,1106526.191,,
1082,0.28414967,2125511.507,1104876.644,,
1083,0.28387818,2121016.755,1103229.636,,
1084,0.28361315,2116565.921,1101586.608,,
1085,0.28335484,2112162.826,1099949.003,,
1086,0.28310352,2107811.29,1098318.262,,
1087,0.28285945,2103515.135,1096695.826,,
1088,0.2826229,2099278.183,1095083.137,,
1089,0.28239414,2095104.252,1093481.637,,
1090,0.28217345,2090997.166,1091892.768,,
1091,0.2819611,2086960.568,1090317.898,,
1092,0.28175718,2082994.206,1088756.813,,
1093,0.28156159,2079094.024,1087207.751,,
1094,0.28137425,2075255.81,1085668.886,,
1095,0.28119505,2071475.348,1084138.389,,
1096,0.28102389,2067748.426,1082614.435,,
1097,0.28086066,2064070.83,1081095.197,,
1098,0.28070526,2060438.346,1079578.849,,
1099,0.28055757,2056846.759,1078063.563,,
1100,0.28041748,2053291.857,1076547.513,,
1101,0.28028489,2049769.48,1075028.889,,
1102,0.28015995,2046278.941,1073506.999,,
1103,0.28004331,2042825.067,1071982.92,,
1104,0.27993563,2039413.174,1070457.886,,
1105,0.2798376,2036048.578,1068933.132,,
1106,0.27974988,2032736.595,1067409.893,,
1107,0.27967317,2029482.54,1065889.404,,
1108,0.27960816,2026291.731,1064372.899,,
1109,0.27955554,2023169.483,1062861.614,,
1110,0.27951601,2020121.112,1061356.783,,
1111,0.27949026,2017151.935,1059859.635,,
1112,0.27947935,2014267.386,1058370.604,,
1113,0.27948507,2011473.139,1056888.499,,
1114,0.27950927,2008774.897,1055411.93,,
1115,0.27955386,2006178.363,1053939.507,,
1116,0.27962071,2003689.24,1052469.843,,
1117,0.27971171,2001313.231,1051001.546,,
1118,0.27982878,1999056.04,1049533.227,,
1119,0.2799738,1996923.369,1048063.497,,
1120,0.2801487,1994920.922,1046590.967,,
1121,0.28035538,1993054.387,1045114.242,,
1122,0.28059569,1991327.414,1043631.032,,
1123,0.2808713,1989739.425,1042137.206,,
1124,0.28118391,1988289.322,1040628.4,,
1125,0.28153517,1986976.003,1039100.251,,
1126,0.28192679,1985798.369,1037548.396,,
1127,0.28236044,1984755.321,1035968.474,,
1128,0.28283781,1983845.758,1034356.12,,
1129,0.28336062,1983068.58,1032706.974,,
1130,0.28393057,1982422.688,1031016.67,,
1131,0.28454937,1981906.991,1029280.875,,
1132,0.28521807,1981521.153,1027497.202,,
1133,0.28593663,1981266.092,1025666.521,,
1134,0.2867049,1981142.847,1023790.011,,
1135,0.28752274,1981152.456,1021868.85,,
1136,0.28838997,1981295.956,1019904.217,,
1137,0.28930642,1981574.385,1017897.292,,
1138,0.29027193,1981988.782,1015849.251,,
1139,0.2912863,1982540.184,1013761.275,,
1140,0.29234935,1983229.63,1011634.541,,
1141,0.29346088,1984058.136,1009470.218,,
1142,0.29462068,1985026.168,1007269.203,,
1143,0.29582852,1986133.583,1005032.094,,
1144,0.29708419,1987380.207,1002759.473,,
1145,0.29838743,1988765.867,1000451.922,,
1146,0.29973803,1990290.388,998110.0242,,
1147,0.30113572,1991953.597,995734.3622,,
1148,0.30258027,1993755.321,993325.5183,,
1149,0.3040714,1995695.386,990884.0751,,
1150,0.30560887,1997773.617,988410.6151,,
1151,0.30719216,1999989.619,985906.1527,,
1152,0.30881828,2002340.674,983376.1813,,
1153,0.31048274,2004822.694,980828.8466,,
1154,0.31218098,2007431.573,978272.3289,,
1155,0.31390842,2010163.203,975714.8087,,
1156,0.31566044,2013013.477,973164.4662,,
1157,0.31743237,2015978.289,970629.4818,,
1158,0.31921952,2019053.533,968118.0358,,
1159,0.32101716,2022235.1,965638.3087,,
1160,0.32282051,2025518.885,963198.4807,,
1161,0.32462514,2028901.005,960806.0342,,
1162,0.32642801,2032378.466,958465.6986,,
1163,0.32822644,2035948.493,956181.5253,,
1164,0.33001772,2039608.311,953957.5654,,
1165,0.33179913,2043355.144,951797.8702,,
1166,0.33356794,2047186.215,949706.4907,,
1167,0.33532143,2051098.751,947687.4782,,
1168,0.33705684,2055089.975,945744.8839,,
1169,0.33877143,2059157.112,943882.759,,
1170,0.34046249,2063297.346,942105.0516,,
1171,0.34212902,2067506.083,940411.1621,,
1172,0.34377244,2071776.293,938794.2502,,
1173,0.34539436,2076100.765,937247.0231,,
1174,0.34699644,2080472.29,935762.1882,,
1175,0.34858039,2084883.66,934332.4528,,
1176,0.35014794,2089327.666,932950.5242,,
1177,0.35170087,2093797.098,931609.1096,,
1178,0.35324097,2098284.747,930300.9164,,
1179,0.35477011,2102783.405,929018.6519,,
1180,0.35628973,2107287.386,927756.5589,,
1181,0.35779852,2111801.619,926519.5825,,
1182,0.35929388,2116335.554,925317.222,,
1183,0.36077322,2120898.654,924158.9939,,
1184,0.36223388,2125500.385,923054.4145,,
1185,0.36367319,2130150.212,922013.0001,,
1186,0.36508841,2134857.599,921044.267,,
1187,0.36647681,2139632.011,920157.7316,,
1188,0.36783561,2144482.914,919362.9101,,
1189,0.36916202,2149419.716,918669.3153,,
1190,0.37045257,2154448.104,918086.2134,,
1191,0.3717028,2159567.775,917622.4738,,
1192,0.37290814,2164777.88,917286.9301,,
1193,0.37406405,2170077.571,917088.4157,,
1194,0.37516603,2175466,917035.7642,,
1195,0.37620958,2180942.319,917137.8091,,
1196,0.37719027,2186505.68,917403.384,,
1197,0.3781037,2192155.235,917841.3223,,
1198,0.37894552,2197890.136,918460.4576,,
1199,0.37971133,2203709.102,919269.6773,,
1200,0.38039618,2209608.344,920278.1819,,
1201,0.38099494,2215583.175,921495.2838,,
1202,0.38150261,2221628.904,922930.2957,,
1203,0.38191429,2227740.842,924592.5306,,
1204,0.38222516,2233914.298,926491.3009,,
1205,0.38243057,2240144.584,928635.9196,,
1206,0.38252598,2246427.009,931035.6993,,
1207,0.38250699,2252756.884,933699.9527,,
1208,0.3823694,2259129.616,936637.9542,,
1209,0.38211003,2265542.947,939858.0586,,
1210,0.38172676,2271997.005,943367.6805,,
1211,0.38121766,2278492.025,947174.1922,,
1212,0.38058094,2285028.245,951284.9658,,
1213,0.37981499,2291605.898,955707.3737,,
1214,0.37891837,2298225.222,960448.788,,
1215,0.3778898,2304886.451,965516.5808,,
1216,0.37672817,2311589.823,970918.1245,,
1217,0.37543256,2318335.553,976660.7599,,
1218,0.37400636,2325116.67,982739.4566,,
1219,0.37246331,2331908.104,989118.0477,,
1220,0.37081844,2338681.982,995755.5438,,
1221,0.36908641,2345410.433,1002610.956,,
1222,0.36728146,2352065.584,1009643.295,,
1223,0.36541742,2358619.562,1016811.571,,
1224,0.36350764,2365044.497,1024074.796,,
1225,0.36156504,2371312.515,1031391.98,,
1226,0.35960209,2377395.743,1038722.135,,
1227,0.35763065,2383268.934,1046025.804,,
1228,0.35566125,2388922.274,1053272.563,,
1229,0.35370376,2394351.58,1060435.276,,
1230,0.35176777,2399552.677,1067486.815,,
1231,0.34986262,2404521.391,1074400.051,,
1232,0.34799742,2409253.546,1081147.855,,
1233,0.34618102,2413744.967,1087703.098,,
1234,0.3444221,2417991.479,1094038.65,,
1235,0.34272918,2421988.908,1100127.383,,
1236,0.34111008,2425737.531,1105945.509,,
1237,0.33956587,2429296.056,1111513.082,,
1238,0.33809313,2432764.311,1116881.013,,
1239,0.33668871,2436242.981,1122100.853,,
1240,0.33534977,2439832.752,1127224.156,,
1241,0.33407376,2443634.309,1132302.474,,
1242,0.33285837,2447748.338,1137387.36,,
1243,0.33170151,2452275.525,1142530.367,,
1244,0.3306013,2457316.554,1147783.048,,
1245,0.32955601,2462969.635,1153195.777,,
1246,0.32856427,2469255.827,1158782.212,,
1247,0.32762486,2476105.806,1164512.998,,
1248,0.32673646,2483445.108,1170356.331,,
1249,0.3258976,2491199.265,1176280.41,,
1250,0.32510673,2499293.811,1182253.43,,
1251,0.32436218,2507654.28,1188243.589,,
1252,0.32366222,2516206.206,1194219.084,,
1253,0.32300506,2524875.122,1200148.112,,
1254,0.32238884,2533586.768,1205998.972,,
1255,0.3218116,2542284.762,1211748.778,,
1256,0.32127117,2550944.177,1217390.158,,
1257,0.32076538,2559543.28,1222917.316,,
1258,0.32029213,2568060.34,1228324.453,,
1259,0.31984931,2576473.624,1233605.774,,
1260,0.31943487,2584761.401,1238755.481,,
1261,0.31904679,2592901.94,1243767.778,,
1262,0.31868308,2600873.507,1248636.867,,
1263,0.31834177,2608654.397,1253356.966,,
1264,0.31802086,2616231.271,1257926.529,,
1265,0.31771819,2623610.971,1262354.243,,
1266,0.31743165,2630803.323,1266650.304,,
1267,0.31715913,2637818.153,1270824.91,,
1268,0.31689859,2644665.287,1274888.257,,
1269,0.31664802,2651354.553,1278850.543,,
1270,0.31640542,2657895.775,1282721.965,,
1271,0.31616884,2664298.78,1286512.721,,
1272,0.31593637,2670573.393,1290233.006,,
1273,0.31570629,2676727.864,1293891.72,,
1274,0.31547743,2682765.689,1297493.853,,
1275,0.31524878,2688689.475,1301043.662,,
1276,0.31501928,2694501.828,1304545.403,,
1277,0.31478794,2700205.352,1308003.334,,
1278,0.31455375,2705802.654,1311421.71,,
1279,0.31431571,2711296.34,1314804.788,,
1280,0.31407284,2716689.015,1318156.825,,
1281,0.31382418,2721983.285,1321482.077,,
1282,0.31356925,2727181.997,1324783.368,,
1283,0.31330936,2732288.819,1328058.624,,
1284,0.31304613,2737307.596,1331304.731,,
1285,0.31278118,2742242.171,1334518.572,,
1286,0.31251613,2747096.389,1337697.031,,
1287,0.31225258,2751874.093,1340836.991,,
1288,0.31199209,2756579.127,1343935.338,,
1289,0.31173624,2761215.336,1346988.953,,
1290,0.31148659,2765786.563,1349994.723,,
1291,0.31124461,2770295.078,1352948.979,,
1292,0.31101152,2774737.623,1355846.121,,
1293,0.31078847,2779109.728,1358680.127,,
1294,0.31057661,2783406.921,1361444.971,,
1295,0.31037708,2787624.732,1364134.629,,
1296,0.31019099,2791758.69,1366743.079,,
1297,0.31001949,2795804.325,1369264.295,,
1298,0.30986368,2799757.165,1371692.253,,
1299,0.30972468,2803612.74,1374020.931,,
1300,0.30960358,2807366.064,1376244.097,,
1301,0.30950142,2811010.456,1378354.847,,
1302,0.30941925,2814538.886,1380346.138,,
1303,0.30935809,2817944.327,1382210.926,,
1304,0.30931897,2821219.747,1383942.167,,
1305,0.30930295,2824358.119,1385532.817,,
1306,0.30931105,2827352.413,1386975.832,,
1307,0.30934434,2830195.599,1388264.169,,
1308,0.30940386,2832880.651,1389390.785,,
1309,0.30949061,2835401.923,1390349.615,,
1310,0.30960529,2837757.683,1391137.363,,
1311,0.30974861,2839946.888,1391751.217,,
1312,0.30992126,2841968.495,1392188.368,,
1313,0.31012396,2843821.458,1392446.005,,
1314,0.31035746,2845504.736,1392521.318,,
1315,0.3106225,2847017.283,1392411.495,,
1316,0.31091987,2848358.057,1392113.727,,
1317,0.31125034,2849526.017,1391625.204,,
1318,0.31161486,2850521.003,1390943.173,,
1319,0.31201463,2851344.838,1390065.013,,
1320,0.31245093,2851999.619,1388988.119,,
1321,0.31292506,2852487.44,1387709.887,,
1322,0.31343833,2852810.397,1386227.715,,
1323,0.3139921,2852970.586,1384538.998,,
1324,0.31458775,2852970.103,1382641.132,,
1325,0.31522668,2852811.044,1380531.513,,
1326,0.31591035,2852495.475,1378207.532,,
1327,0.31664001,2852023.233,1375666.129,,
1328,0.31741667,2851390.391,1372903.486,,
1329,0.31824132,2850592.661,1369915.712,,
1330,0.31911498,2849625.752,1366698.913,,
1331,0.32003874,2848485.377,1363249.2,,
1332,0.32101374,2847167.245,1359562.679,,
1333,0.32204117,2845667.067,1355635.46,,
1334,0.32312225,2843980.555,1351463.65,,
1335,0.32425827,2842103.396,1347043.436,,
1336,0.32544965,2840030.552,1342373.48,,
1337,0.32669576,2837756.119,1337455.405,,
1338,0.32799596,2835274.141,1332291.006,,
1339,0.32934965,2832578.664,1326882.076,,
1340,0.33075627,2829663.732,1321230.41,,
1341,0.33221528,2826523.39,1315337.804,,
1342,0.33372621,2823151.683,1309206.051,,
1343,0.3352886,2819542.655,1302836.947,,
1344,0.33690197,2815690.956,1296232.835,,
1345,0.3385644,2811600.743,1289404.696,,
1346,0.34027283,2807283.73,1282370.378,,
1347,0.34202408,2802751.843,1275147.918,,
1348,0.3438149,2798017.006,1267755.353,,
1349,0.34564194,2793091.144,1260210.722,,
1350,0.34750177,2787986.181,1252532.061,,
1351,0.34939084,2782714.041,1244737.409,,
1352,0.3513055,2777286.65,1236844.803,,
1353,0.35324206,2771715.832,1228871.971,,
1354,0.3551975,2766012.58,1220834.085,,
1355,0.35716907,2760187.48,1212745.058,,
1356,0.3591539,2754251.114,1204618.792,,
1357,0.36114904,2748214.064,1196469.191,,
1358,0.36315141,2742086.912,1188310.16,,
1359,0.36515781,2735880.24,1180155.601,,
1360,0.36716494,2729604.632,1172019.417,,
1361,0.36916935,2723270.667,1163915.513,,
1362,0.37116835,2716883.353,1155853.104,,
1363,0.37316304,2710423.019,1147820.669,,
1364,0.3751557,2703863.172,1139800.951,,
1365,0.37714875,2697177.32,1131776.693,,
1366,0.37914478,2690338.971,1123730.641,,
1367,0.3811465,2683321.632,1115645.537,,
1368,0.38315679,2676098.811,1107504.126,,
1369,0.3851787,2668644.015,1099289.151,,
1370,0.38721545,2660930.779,1090983.368,,
1371,0.3892704,2652939.435,1082572.367,,
1372,0.39134703,2644665.974,1074048.274,,
1373,0.39344892,2636108.591,1065404.133,,
1374,0.39557979,2627265.478,1056632.987,,
1375,0.39774351,2618134.828,1047727.881,,
1376,0.39994406,2608714.834,1038681.858,,
1377,0.40218562,2599003.688,1029487.961,,
1378,0.40447253,2588999.585,1020139.234,,
1379,0.40680927,2578701.657,1010629.176,,
1380,0.40919927,2568139.709,1000966.107,,
1381,0.41164449,2557380.234,991176.0796,,
1382,0.41414661,2546491.888,981286.1899,,
1383,0.41670712,2535543.325,971323.5346,,
1384,0.41932731,2524603.202,961315.2101,,
1385,0.42200822,2513740.173,951288.3131,,
1386,0.42475063,2503022.894,941269.9399,,
1387,0.42755503,2492520.018,931287.1871,,
1388,0.43042192,2482297.155,921365.2954,,
1389,0.43335517,2472387.845,911509.9827,,
1390,0.43636085,2462806.44,901715.2813,,
1391,0.43944521,2453567.03,891975.0661,,
1392,0.44261466,2444683.707,882283.2118,,
1393,0.44587576,2436170.563,872633.5932,,
1394,0.44923524,2428041.688,863020.085,,
1395,0.45269996,2420311.174,853436.5622,,
1396,0.45627698,2412993.112,843876.8994,,
1397,0.45997294,2406100.386,834335.6463,,
1398,0.46379218,2399640.725,824810.2365,,
1399,0.46773845,2393620.48,815298.8734,,
1400,0.47181555,2388046.002,805799.7606,,
1401,0.47602736,2382923.642,796311.1017,,
1402,0.48037777,2378259.752,786831.1001,,
1403,0.48487077,2374060.681,777357.9595,,
1404,0.48951038,2370332.783,767889.8834,,
1405,0.49430064,2367082.234,758425.1182,,
1406,0.49924053,2364299.579,748965.7838,,
1407,0.50431978,2361947.481,739520.9085,,
1408,0.50952689,2359985.72,730100.234,,
1409,0.51485003,2358374.078,720713.5024,,
1410,0.52027709,2357072.336,711370.4556,,
1411,0.52579559,2356040.274,702080.8356,,
1412,0.53139277,2355237.675,692854.3844,,
1413,0.53705551,2354624.32,683700.8439,,
1414,0.54277034,2354160.46,674630.1107,,
1415,0.54852323,2353813.282,665654.358,,
1416,0.55429952,2353555.248,656787.4914,,
1417,0.56008404,2353358.953,648043.4599,,
1418,0.56586106,2353196.993,639436.2125,,
1419,0.57161429,2353041.963,630979.6984,,
1420,0.57732688,2352866.458,622687.8667,,
1421,0.58298139,2352643.073,614574.6664,,
1422,0.58855981,2352344.404,606654.0466,,
1423,0.59404521,2351946.534,598938.5047,,
1424,0.59942816,2351441.91,591433.7323,,
1425,0.60470132,2350827.767,584143.4281,,
1426,0.60985712,2350101.342,577071.2902,,
1427,0.61488784,2349259.872,570221.017,,
1428,0.61978555,2348300.593,563596.307,,
1429,0.62454216,2347220.743,557200.8583,,
1430,0.62914942,2346017.557,551038.3694,,
1431,0.63359897,2344688.291,545112.5011,,
1432,0.63788475,2343231.549,539424.236,,
1433,0.64200467,2341648.16,533970.1375,,
1434,0.64595718,2339939.161,528746.3557,,
1435,0.64974088,2338105.587,523749.0407,,
1436,0.65335455,2336148.475,518974.3427,,
1437,0.65679716,2334068.863,514418.4117,,
1438,0.66006784,2331867.786,510077.3979,,
1439,0.66316593,2329546.281,505947.4514,,
1440,0.66609129,2327105.44,502024.3414,,
1441,0.6688476,2324546.925,498299.8086,,
1442,0.67144105,2321872.747,494763.1734,,
1443,0.67387821,2319084.92,491403.723,,
1444,0.676166,2316185.456,488210.7446,,
1445,0.67831165,2313176.371,485173.5255,,
1446,0.68032273,2310059.676,482281.3528,,
1447,0.68220707,2306837.388,479523.5138,,
1448,0.68397281,2303511.517,476889.2962,,
1449,0.68562746,2300082.218,474368.5584,,
1450,0.68717615,2296544.079,471952.8699,,
1451,0.6886237,2292890.649,469634.119,,
1452,0.6899751,2289115.477,467404.1943,,
1453,0.69123548,2285212.111,465254.9842,,
1454,0.69241016,2281174.101,463178.3772,,
1455,0.69350455,2276994.995,461166.2617,,
1456,0.69452423,2272668.343,459210.5262,,
1457,0.69547483,2268187.958,457303.1712,,
1458,0.69636093,2263553.115,455438.5218,,
1459,0.69718609,2258768.246,453613.0957,,
1460,0.69795388,2253837.986,451823.4964,,
1461,0.69866793,2248766.966,450066.3271,,
1462,0.69933192,2243559.819,448338.1914,,
1463,0.69994957,2238221.179,446635.6925,,
1464,0.70052469,2232755.677,444955.4338,,
1465,0.7010611,2227167.948,443294.0186,,
1466,0.70156239,2221461.399,441648.1121,,
1467,0.7020309,2215634.069,440014.649,,
1468,0.70246861,2209682.531,438390.6382,,
1469,0.70287755,2203603.354,436773.0885,,
1470,0.70325978,2197393.11,435159.0085,,
1471,0.70361738,2191048.37,433545.4072,,
1472,0.70395245,2184565.704,431929.2933,,
1473,0.70426715,2177941.684,430307.6757,,
