FileTitle:,IAS_Spectrum,,,,
Head:,Reference,Sample,,,
Sample ID,B2500235,,,,
System Temp hundredths:,2495,2556,,,
Detector Temp hundredths:,0,0,,,
Humidity hundredths:,5624,5355,,,
Lamp PD:,92,95,,,
Tec Temp:,0,,,,
Product SN:,8B6YK9LO,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.31779937,1465748.911,705115.4146,6125,2461
901,0.31743428,1488894.172,716852.083,5855,2218
902,0.31706622,1511835.827,728514.8489,5621,2003
903,0.31669462,1534549.181,740092.8132,6129,1939
904,0.3163189,1557009.536,751575.0771,7072,2168
905,0.31593849,1579192.199,762950.7416,8734,2541
906,0.31555283,1601072.472,774208.9077,11363,3086
907,0.31516135,1622625.661,785338.6765,15436,3793
908,0.31476351,1643827.069,796329.149,21159,5232
909,0.31435875,1664652,807169.4264,30513,7638
910,0.31394651,1685075.76,817848.6096,47810,12036
911,0.31352623,1705073.652,828355.7998,78711,20449
912,0.31309769,1724627.8,838682.7145,128327,34782
913,0.31266205,1743746.25,848831.0185,197856,55351
914,0.3122207,1762443.209,858804.7395,276761,79188
915,0.311775,1780732.881,868607.9056,350209,101388
916,0.31132624,1798629.472,878244.5445,415157,120489
917,0.31087568,1816147.189,887718.6843,477281,137802
918,0.31042452,1833300.236,897034.3529,541281,154365
919,0.30997393,1850102.82,906195.5781,608883,170845
920,0.30952504,1866569.147,915206.3878,679316,187007
921,0.30907897,1882713.421,924070.8101,753174,203278
922,0.30863679,1898549.849,932792.8727,829963,219409
923,0.30819955,1914092.636,941376.6037,909339,235494
924,0.30776828,1929355.374,949825.7716,988947,251393
925,0.30734373,1944344.481,958141.1163,1071121,268625
926,0.30692652,1959061.731,966321.4169,1154372,287120
927,0.30651721,1973508.819,974365.4195,1238810,306711
928,0.30611639,1987687.442,982271.8699,1324373,326418
929,0.30572461,2001599.295,990039.5142,1411871,345701
930,0.30534243,2015246.074,997667.0985,1501577,364510
931,0.3049704,2028629.475,1005153.369,1594172,382992
932,0.30460904,2041751.193,1012497.071,1687569,400223
933,0.30425889,2054612.923,1019696.951,1780213,415900
934,0.30392048,2067216.363,1026751.755,1869574,430436
935,0.30359432,2079563.207,1033660.23,1955507,445154
936,0.30328091,2091654.84,1040420.99,2036568,461006
937,0.30298052,2103485.236,1047029.566,2109258,477679
938,0.30269314,2115040.815,1053478.336,2172367,493434
939,0.30241877,2126307.659,1059759.54,2225247,508576
940,0.30215739,2137271.846,1065865.415,2269045,525373
941,0.30190902,2147919.457,1071788.201,2302283,545882
942,0.30167365,2158236.573,1077520.136,2327230,576670
943,0.3014513,2168209.274,1083053.459,2343582,623570
944,0.30124199,2177823.64,1088380.408,2351060,688803
945,0.30104574,2187065.752,1093493.222,2352876,766791
946,0.30086259,2195921.689,1098384.14,2366045,848274
947,0.30069259,2204377.532,1103045.399,2410853,928332
948,0.30053576,2212419.939,1107469.581,2487207,1009492
949,0.30039166,2220049.34,1111657.417,2580891,1093328
950,0.30025936,2227280.212,1115617.957,2659839,1169586
951,0.30013796,2234127.667,1119360.621,2720643,1239572
952,0.30002657,2240606.813,1122894.832,2774387,1309752
953,0.29992432,2246732.762,1126230.013,2816999,1372837
954,0.29983038,2252520.623,1129375.584,2842175,1418580
955,0.29974393,2257985.507,1132340.968,2851577,1445422
956,0.29966417,2263142.523,1135135.588,2847649,1455376
957,0.2995903,2268006.783,1137768.864,2830868,1450700
958,0.29952158,2272593.395,1140250.221,2801253,1433898
959,0.29945722,2276917.471,1142589.078,2763176,1408813
960,0.29939649,2280994.473,1144795.05,2719150,1379603
961,0.29933858,2284844.097,1146880.028,2667223,1347261
962,0.29928267,2288488.826,1148857.409,2604377,1309189
963,0.29922792,2291951.196,1150740.618,2528298,1260081
964,0.29917354,2295253.739,1152543.076,2457781,1207274
965,0.29911871,2298418.991,1154278.207,2420911,1161096
966,0.29906263,2301469.485,1155959.434,2375783,1101482
967,0.29900451,2304427.755,1157600.181,2315177,1039340
968,0.29894357,2307316.336,1159213.871,2254362,997882
969,0.29887903,2310157.761,1160813.927,2197354,979152
970,0.29881011,2312974.565,1162413.772,2146908,976365
971,0.29873605,2315789.282,1164026.83,2102895,983133
972,0.29865622,2318619.769,1165663.803,2061236,993243
973,0.29857059,2321464.285,1167323.992,2025247,1008474
974,0.29847927,2324315.957,1169003.712,1997888,1026920
975,0.29838237,2327167.912,1170699.28,1982991,1044448
976,0.29827999,2330013.277,1172407.01,1980891,1060139
977,0.29817224,2332845.178,1174123.218,1992077,1073873
978,0.29805923,2335656.743,1175844.218,2015985,1088066
979,0.29794106,2338441.097,1177566.328,2048601,1103686
980,0.29781782,2341191.369,1179285.861,2086543,1119912
981,0.29768963,2343900.684,1180999.133,2131044,1137338
982,0.29755656,2346562.17,1182702.46,2179344,1155562
983,0.29741873,2349168.851,1184392.105,2225093,1171489
984,0.29727622,2351710.966,1186062.902,2264660,1184389
985,0.29712915,2354175.698,1187708.12,2302768,1196036
986,0.2969776,2356550.074,1189320.948,2334882,1204005
987,0.29682169,2358821.122,1190894.575,2357475,1207074
988,0.2966615,2360975.868,1192422.188,2371778,1207070
989,0.29649712,2363001.341,1193896.978,2370634,1200141
990,0.29632862,2364884.566,1195312.131,2347965,1183609
991,0.29615609,2366612.571,1196660.838,2315833,1164052
992,0.29597959,2368172.384,1197936.286,2278337,1143357
993,0.29579919,2369551.032,1199131.665,2208512,1105321
994,0.29561496,2370735.543,1200240.164,2085730,1037109
995,0.29542695,2371717.373,1201257.155,1919231,944219
996,0.29523531,2372501.391,1202184.626,1704738,828179
997,0.29504018,2373095.006,1203025.818,1429434,686755
998,0.29484171,2373505.622,1203783.969,1110871,528449
999,0.29464005,2373740.648,1204462.32,724942,342396
1000,0.29443534,2373807.49,1205064.109,318636,149914
1001,0.29422774,2373713.554,1205592.576,81589,38554
1002,0.2940174,2373466.247,1206050.96,25042,12062
1003,0.29380447,2373072.975,1206442.5,17920,8714
1004,0.29358909,2372541.145,1206770.437,15736,7707
1005,0.29337143,2371878.164,1207038.01,,
1006,0.29315159,2371091.346,1207248.549,,
1007,0.29292938,2370187.443,1207405.944,,
1008,0.29270449,2369173,1207514.292,,
1009,0.29247662,2368054.56,1207577.691,,
1010,0.29224547,2366838.665,1207600.238,,
1011,0.29201072,2365531.858,1207586.031,,
1012,0.29177209,2364140.684,1207539.168,,
1013,0.29152928,2362671.685,1207463.746,,
1014,0.29128198,2361131.403,1207363.863,,
1015,0.29102992,2359526.384,1207243.616,,
1016,0.29077279,2357863.168,1207107.104,,
1017,0.29051037,2356147.478,1206957.833,,
1018,0.29024293,2354378.356,1206794.525,,
