FileTitle:,IAS_Spectrum,,,,
Head:,Reference,Sample,,,
Sample ID,B2500012,,,,
System Temp hundredths:,2496,2523,,,
Detector Temp hundredths:,0,0,,,
Humidity hundredths:,5188,5140,,,
Lamp PD:,93,94,,,
Tec Temp:,0,,,,
Product SN:,8B6YK9LO,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.32976431,1466186.771,686159.3456,6088,2213
901,0.32939253,1489273.811,697560.7342,5818,2094
902,0.32901478,1512160.451,708896.9247,5840,1829
903,0.32863096,1534822.719,720157.1233,6114,1782
904,0.32824091,1557236.644,731330.5362,7248,2027
905,0.32784446,1579378.252,742406.3696,8951,2304
906,0.32744145,1601223.574,753373.8297,11720,2855
907,0.32703165,1622748.635,764222.1228,15613,3559
908,0.32661485,1643929.465,774940.455,21726,4864
909,0.3261908,1664742.091,785518.0326,31771,6906
910,0.32575925,1685162.542,795944.0619,50190,11182
911,0.32531991,1705166.846,806207.7489,82674,19103
912,0.32487279,1724737.519,816300.7913,134579,32625
913,0.32441904,1743881.745,826224.3574,204905,51539
914,0.32396001,1762612.568,835981.8657,282333,72734
915,0.323497,1780943.033,845576.7346,353697,92470
916,0.32303128,1798886.184,855012.3827,417295,109699
917,0.32256405,1816455.065,864292.2284,478932,125115
918,0.32209648,1833662.72,873419.6903,542674,140056
919,0.32162969,1850522.194,882398.1867,610180,154916
920,0.32116479,1867046.53,891231.1362,680585,169369
921,0.32070284,1883248.774,899921.9574,754544,183798
922,0.3202449,1899141.969,908474.0686,831280,198064
923,0.31979196,1914739.159,916890.8883,910647,212474
924,0.31934504,1930052.855,925175.5908,990240,226340
925,0.31890502,1945089.321,933328.4958,1072547,241400
926,0.31847277,1959850.781,941348.0754,1155890,257404
927,0.31804909,1974339.389,949232.7703,1240304,274773
928,0.31763478,1988557.3,956981.0215,1325754,291956
929,0.31723064,2002506.669,964591.2697,1413576,308717
930,0.31683743,2016189.65,972061.9558,1503206,324696
931,0.31645591,2029608.398,979391.5206,1595586,340336
932,0.31608682,2042765.068,986578.4051,1689340,354923
933,0.31573089,2055661.815,993621.05,1781882,368166
934,0.31538884,2068300.792,1000517.896,1871429,380446
935,0.31506139,2080684.156,1007267.384,1957086,392642
936,0.31474923,2092813.725,1013867.838,2038176,406232
937,0.31445258,2104683.327,1020314.786,2111216,421104
938,0.31417121,2116278.647,1026600.908,2174169,435684
939,0.31390486,2127585,1032718.753,2226997,450049
940,0.31365329,2138587.704,1038660.873,2270548,465617
941,0.31341629,2149272.074,1044419.82,2303839,485011
942,0.31319363,2159623.428,1049988.144,2328810,512793
943,0.31298512,2169627.083,1055358.396,2345114,555299
944,0.31279057,2179268.354,1060523.127,2352326,614543
945,0.31260979,2188532.558,1065474.887,2354425,687609
946,0.31244264,2197405.013,1070206.229,2367948,767383
947,0.31228895,2205871.035,1074709.703,2412837,848677
948,0.31214858,2213916.557,1078978.201,2489366,932000
949,0.312021,2221542.23,1083012.771,2583179,1017807
950,0.3119053,2228763.712,1086822.774,2662405,1094942
951,0.31180059,2235597.339,1090417.948,2723057,1165709
952,0.31170602,2242059.447,1093808.03,2775995,1236353
953,0.31162073,2248166.369,1097002.757,2817984,1300779
954,0.31154391,2253934.443,1100011.865,2842939,1348842
955,0.31147477,2259380.002,1102845.092,2852607,1378444
956,0.31141251,2264519.383,1105512.175,2849311,1391082
957,0.31135639,2269368.92,1108022.851,2832576,1388415
958,0.31130563,2273944.95,1110386.857,2803364,1373147
959,0.31125952,2278263.806,1112613.929,2765589,1349221
960,0.3112173,2282342.072,1114713.941,2721706,1320792
961,0.3111782,2286199.294,1116698.376,2669982,1289367
962,0.31114139,2289856.974,1118579.788,2607329,1252262
963,0.31110605,2293336.647,1120370.743,2531093,1204036
964,0.31107138,2296659.848,1122083.812,2460405,1150742
965,0.31103658,2299848.115,1123731.565,2423389,1102460
966,0.31100084,2302922.981,1125326.569,2378157,1040193
967,0.31096339,2305905.983,1126881.396,2317271,976662
968,0.31092343,2308818.657,1128408.613,2255992,936251
969,0.31088019,2311682.538,1129920.791,2198597,919609
970,0.3108329,2314519.162,1131430.498,2147835,919575
971,0.31078078,2317350.065,1132950.304,2103601,929254
972,0.31072318,2320192.265,1134490.321,2061719,942943
973,0.31065982,2323043.852,1136050.362,2025503,963065
974,0.31059056,2325897.959,1137627.546,1998427,987211
975,0.31051523,2328747.72,1139218.989,1983656,1009899
976,0.31043367,2331586.266,1140821.809,1982051,1028946
977,0.31034574,2334406.731,1142433.123,1993466,1044733
978,0.31025127,2337202.247,1144050.047,2017833,1059407
979,0.31015011,2339965.949,1145669.7,2050909,1074856
980,0.3100421,2342690.967,1147289.199,2089007,1090763
981,0.30992708,2345370.436,1148905.66,2133657,1107546
982,0.30980489,2347997.488,1150516.201,2181929,1124479
983,0.30967539,2350565.175,1152117.863,2227638,1139487
984,0.30953881,2353064.356,1153705.585,2266747,1151310
985,0.30939581,2355483.478,1155272.002,2304495,1162235
986,0.30924707,2357810.871,1156809.633,2336398,1169964
