FileTitle:,IAS_Spectrum,,,,
Head:,Reference,Sample,,,
Sample ID,B2500171,,,,
System Temp hundredths:,2492,2531,,,
Detector Temp hundredths:,0,0,,,
Humidity hundredths:,5238,5189,,,
Lamp PD:,94,92,,,
Tec Temp:,0,,,,
Product SN:,8B6YK9LO,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.28952764,1464969.147,752143.7224,6236,2503
901,0.28931097,1488089.406,764395.3797,5950,2221
902,0.28908733,1511003.025,776565.3328,5801,2122
903,0.28885716,1533685.763,788640.7715,6219,1995
904,0.28862083,1556113.379,800608.8855,7096,2105
905,0.28837869,1578261.633,812456.8648,8822,2627
906,0.28813103,1600106.284,824171.8989,11431,3152
907,0.28787812,1621623.091,835741.1778,15214,4056
908,0.28762019,1642787.815,847151.8912,21156,5413
909,0.28735743,1663576.213,858391.2289,30429,7818
910,0.28709001,1683964.045,869446.3806,47686,12337
911,0.28681806,1703927.072,880304.5362,78354,20810
912,0.28654185,1723447.778,890956.0504,127736,35253
913,0.28626217,1742534.218,901403.3096,197129,56158
914,0.28597993,1761200.524,911651.5587,276011,80312
915,0.285696,1779460.826,921706.0429,349874,102959
916,0.28541121,1797329.256,931572.0069,414851,122516
917,0.28512639,1814819.943,941254.6959,477117,140080
918,0.2848423,1831947.018,950759.3548,540982,157237
919,0.28455972,1848724.612,960091.2286,608468,174241
920,0.28427939,1865166.857,969255.5623,678854,191265
921,0.28400203,1881287.881,978257.6008,752866,208386
922,0.28372835,1897101.817,987102.5892,829474,225379
923,0.28345905,1912622.795,995795.7724,908827,242465
924,0.28319482,1927864.34,1004342.057,988563,259210
925,0.28293646,1942832.909,1012742.39,1070683,277055
926,0.28268483,1957530.381,1020995.158,1153982,296076
927,0.28244075,1971958.558,1029098.704,1238428,316353
928,0.28220505,1986119.242,1037051.369,1323845,336679
929,0.28197852,2000014.237,1044851.497,1411580,356499
930,0.28176194,2013645.344,1052497.429,1501021,375631
931,0.28155608,2027014.366,1059987.509,1593489,394548
932,0.28136169,2040123.105,1067320.079,1687114,412651
933,0.28117953,2052973.362,1074493.482,1779540,429208
934,0.28101032,2065566.942,1081506.06,1868972,444691
935,0.28085479,2077905.645,1088356.155,1954646,460221
936,0.28071363,2089990.954,1095041.994,2035622,477473
937,0.28058706,2101816.693,1101559.028,2108430,495369
938,0.28047479,2113368.885,1107899.882,2171377,512532
