FileTitle:,IAS_Spectrum,,,,
Head:,Reference,Sample,,,
Sample ID,B2600041_02,,,,
System Temp hundredths:,2887,2911,,,
Detector Temp hundredths:,0,0,,,
Humidity hundredths:,4678,4631,,,
Lamp PD:,93,92,,,
Tec Temp:,0,,,,
Product SN:,8B6YK9LO,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.37621786,1462509.775,615008.2128,6313,2137
901,0.37583373,1485420.175,625195.1369,6149,2003
902,0.37544629,1508134.629,635321.8959,6022,1852
903,0.37505495,1530630.588,645379.9057,6448,2039
904,0.37465912,1552885.507,655360.5819,7584,2124
905,0.37425823,1574876.838,665255.3405,9354,2456
906,0.3738517,1596582.034,675055.597,12338,2893
907,0.37343896,1617978.548,684752.7674,16676,3812
908,0.37301947,1639043.833,694338.2673,23439,4921
909,0.37259265,1659755.342,703803.5125,34615,7356
910,0.37215794,1680090.528,713139.9189,55206,11878
911,0.37171477,1700026.844,722338.9022,91843,20933
912,0.37126295,1719547.822,731393.8526,148319,35477
913,0.37080361,1738660.099,740305.6665,219565,54500
914,0.37033817,1757375.803,749077.0235,293315,75027
915,0.36986796,1775707.064,757710.6033,360150,93478
916,0.36939428,1793666.01,766209.0856,421309,109782
917,0.36891838,1811264.768,774575.1501,481797,125018
918,0.36844145,1828515.466,782811.4763,545014,139690
919,0.36796467,1845430.234,790920.7441,612522,154646
920,0.36748914,1862021.2,798905.6331,682743,169066
921,0.36701597,1878300.491,806768.8228,756619,183627
922,0.36654621,1894280.236,814512.9931,833273,197921
923,0.36608091,1909972.563,822140.8236,912178,212058
924,0.36562107,1925389.03,829654.7838,991755,225949
925,0.36516744,1940534.527,837054.8878,1073694,241304
926,0.36472061,1955409.63,844339.5604,1156642,257612
927,0.36428117,1970014.84,851507.1993,1241345,275073
928,0.36384969,1984350.659,858556.2025,1326661,292774
929,0.36342671,1998417.59,865484.9677,1414337,309920
930,0.36301279,2012216.134,872291.8929,1503909,326778
931,0.36260845,2025746.793,878975.3758,1596379,343247
932,0.36221422,2039010.07,885533.8145,1689850,358413
933,0.36183062,2052006.466,891965.6066,1782372,371596
934,0.36145815,2064736.484,898269.1501,1871717,383994
935,0.36109732,2077200.625,904442.8429,1957490,396860
936,0.36074863,2089399.118,910484.9633,2038423,410995
937,0.36041258,2101325.685,916390.9453,2111057,425781
938,0.36008966,2112967.414,922153.3233,2174260,439163
939,0.35978037,2124311.094,927764.5013,2227183,450822
940,0.35948516,2135343.516,933216.8831,2270554,463365
941,0.35920453,2146051.468,938502.8725,2303836,479529
942,0.35893892,2156421.741,943614.8736,2328599,505927
943,0.35868882,2166441.124,948545.2901,2344779,549989
944,0.35845468,2176096.406,953286.526,2351960,613795
945,0.35823696,2185374.378,957830.9852,2353692,689165
946,0.35803615,2194261.828,962171.0716,2366548,763119
947,0.35785272,2202745.547,966299.189,2411100,830663
948,0.3576871,2210812.899,970208.0799,2487016,897529
949,0.35753885,2218464.94,973898.5557,2580209,969061
950,0.35740659,2225716.697,977379.658,2659457,1035544
951,0.35728896,2232583.822,980660.7991,2720082,1098730
952,0.35718463,2239081.971,983751.3914,2773857,1162653
953,0.35709232,2245226.795,986660.8471,2816690,1219771
954,0.35701076,2251033.95,989398.5787,2842131,1259716
955,0.35693872,2256519.089,991973.9984,2851388,1281609
956,0.35687499,2261697.867,994396.5185,2848047,1288564
957,0.35681838,2266585.936,996675.5514,2831270,1282423
958,0.35676773,2271198.951,998820.5095,2801973,1265853
959,0.35672187,2275552.566,1000840.805,2764191,1242407
960,0.35667968,2279662.723,1002745.955,2720122,1215465
961,0.35664015,2283548.833,1004546.74,2668019,1186113
962,0.35660238,2287232.59,1006254.769,2605703,1151743
963,0.35656544,2290735.73,1007881.667,2529489,1107839
964,0.35652845,2294079.989,1009439.061,2458931,1059966
965,0.35649051,2297287.102,1010938.575,2421743,1017671
966,0.35645072,2300378.806,1012391.835,2376438,963621
967,0.35640822,2303376.835,1013810.466,2315731,908005
968,0.35636213,2306302.925,1015206.094,2254513,871732
969,0.35631158,2309178.812,1016590.343,2197522,856688
970,0.35625571,2312026.232,1017974.839,2146893,856871
971,0.35619367,2314866.92,1019371.208,2102774,864982
972,0.35612473,2317718.116,1020788.785,2061283,874870
973,0.35604873,2320578.216,1022227.319,2025251,888405
974,0.35596566,2323440.684,1023684.045,1998192,904165
975,0.35587549,2326298.981,1025156.199,1983442,919230
976,0.35577821,2329146.572,1026641.016,1981471,932692
977,0.35567379,2331976.918,1028135.732,1992746,944463
978,0.35556223,2334783.482,1029637.583,2016996,956750
979,0.35544348,2337559.727,1031143.805,2049608,970034
980,0.35531753,2340299.115,1032651.632,2087376,983756
981,0.35518436,2342995.11,1034158.302,2131670,998815
982,0.35504393,2345641.173,1035661.049,2179548,1014229
983,0.35489623,2348230.664,1037157.045,2225117,1028040
984,0.35474144,2350754.075,1038641.703,2264399,1039197
985,0.35457996,2353198.761,1040108.51,2301882,1048965
986,0.3544122,2355551.917,1041550.851,2333720,1055749
987,0.35423857,2357800.734,1042962.114,2356159,1058238
988,0.35405945,2359932.407,1044335.686,2370392,1057779
989,0.35387523,2361934.13,1045664.954,2369446,1051325
990,0.3536863,2363793.096,1046943.305,2347035,1036463
991,0.35349302,2365496.499,1048164.126,2314911,1019393
992,0.35329576,2367031.531,1049320.805,2276983,1001504
993,0.35309488,2368385.388,1050406.727,2206893,968311
994,0.35289072,2369545.265,1051415.283,2083423,907525
995,0.35268357,2370502.799,1052341.991,1915162,824668
996,0.3524735,2371263.099,1053188.835,1699692,722184
997,0.35226053,2371833.816,1053959.024,1426570,599078
998,0.35204471,2372222.604,1054655.761,1110786,461672
999,0.35182607,2372437.116,1055282.254,725963,299525
1000,0.35160466,2372485.005,1055841.71,320068,131528
1001,0.35138051,2372373.924,1056337.333,82073,34047
1002,0.35115367,2372111.524,1056772.331,25230,10712
1003,0.35092418,2371705.461,1057149.91,17979,7657
1004,0.35069208,2371163.385,1057473.275,15750,6696
1005,0.35045743,2370492.951,1057745.634,,
1006,0.35022025,2369701.664,1057970.175,,
1007,0.34998046,2368796.148,1058149.991,,
1008,0.34973791,2367782.693,1058288.135,,
1009,0.3494925,2366667.591,1058387.662,,
1010,0.34924407,2365457.133,1058451.626,,
1011,0.34899251,2364157.609,1058483.081,,
1012,0.34873768,2362775.312,1058485.082,,
1013,0.34847948,2361316.531,1058460.682,,
1014,0.34821777,2359787.557,1058412.936,,
1015,0.34795244,2358194.683,1058344.898,,
1016,0.34768336,2356544.198,1058259.622,,
1017,0.34741048,2354841.589,1058159.712,,
1018,0.34713399,2353085.807,1058044.105,,
1019,0.34685428,2351272.629,1057909.961,,
1020,0.34657171,2349397.81,1057754.427,,
1021,0.34628663,2347457.107,1057574.65,,
1022,0.34599942,2345446.276,1057367.777,,
1023,0.34571042,2343361.072,1057130.955,,
1024,0.34542,2341197.251,1056861.331,,
1025,0.3451285,2338950.569,1056556.053,,
1026,0.34483628,2336616.783,1056212.267,,
1027,0.3445437,2334191.648,1055827.122,,
1028,0.34425106,2331671.632,1055398.158,,
1029,0.34395847,2329058.304,1054925.752,,
1030,0.34366593,2326355.454,1054411.513,,
1031,0.34337347,2323566.883,1053857.056,,
1032,0.34308109,2320696.39,1053263.996,,
1033,0.3427888,2317747.777,1052633.947,,
1034,0.34249663,2314724.843,1051968.526,,
1035,0.34220458,2311631.389,1051269.345,,
1036,0.34191269,2308471.214,1050538.021,,
1037,0.34162097,2305248.119,1049776.167,,
1038,0.34132944,2301965.905,1048985.399,,
1039,0.34103817,2298628.667,1048167.404,,
1040,0.34074731,2295241.78,1047324.174,,
1041,0.34045708,2291810.963,1046457.789,,
1042,0.34016767,2288341.935,1045570.325,,
1043,0.3398793,2284840.415,1044663.86,,
1044,0.33959218,2281312.122,1043740.472,,
1045,0.33930654,2277762.775,1042802.238,,
1046,0.33902258,2274198.092,1041851.236,,
1047,0.33874054,2270623.794,1040889.543,,
1048,0.33846064,2267045.598,1039919.237,,
1049,0.33818312,2263469.182,1038942.382,,
1050,0.33790794,2259895.582,1037959.548,,
1051,0.33763457,2256317.065,1036968.487,,
1052,0.3373624,2252724.928,1035966.636,,
1053,0.33709082,2249110.465,1034951.432,,
1054,0.33681922,2245464.972,1033920.313,,
1055,0.33654698,2241779.743,1032870.716,,
1056,0.33627347,2238046.074,1031800.079,,
1057,0.33599805,2234255.259,1030705.84,,
1058,0.33572009,2230398.594,1029585.435,,
1059,0.33543894,2226467.374,1028436.303,,
1060,0.33515398,2222453.596,1027256.075,,
1061,0.33486528,2218357.577,1026044.685,,
1062,0.33457329,2214185.084,1024803.578,,
1063,0.3342785,2209941.976,1023534.223,,
1064,0.33398141,2205634.114,1022238.088,,
1065,0.33368251,2201267.358,1020916.643,,
1066,0.3333823,2196847.569,1019571.357,,
1067,0.33308128,2192380.605,1018203.699,,
1068,0.33277997,2187872.328,1016815.139,,
1069,0.33247889,2183328.598,1015407.146,,
1070,0.33217855,2178755.274,1013981.189,,
1071,0.33187943,2174158.124,1012538.849,,
1072,0.33158183,2169542.69,1011081.973,,
1073,0.33128605,2164914.483,1009612.448,,
1074,0.33099238,2160279.013,1008132.161,,
1075,0.33070112,2155641.791,1006642.999,,
1076,0.33041258,2151008.327,1005146.849,,
1077,0.33012706,2146384.13,1003645.598,,
1078,0.3298449,2141774.712,1002141.132,,
1079,0.3295664,2137185.582,1000635.339,,
