FileTitle:,IAS_Spectrum,,,,
1106,0.26129226,2029410.067,1111930.253,,
1107,0.26126307,2026185.329,1110238.011,,
1108,0.26124386,2023020.9,1108553.124,,
1109,0.26123515,2019921.145,1106876.742,,
1110,0.26123749,2016890.43,1105210.018,,
1111,0.26125142,2013933.124,1103554.097,,
1112,0.26127792,2011054.229,1101909.34,,
1113,0.2613189,2008260.035,1100274.501,,
1114,0.26137638,2005556.989,1098648.137,,
1115,0.26145241,2002951.538,1097028.807,,
1116,0.26154902,2000450.131,1095415.069,,
1117,0.26166826,1998059.213,1093805.481,,
1118,0.26181219,1995785.233,1092198.602,,
1119,0.26198287,1993634.638,1090592.989,,
1120,0.26218237,1991613.875,1088987.201,,
1121,0.26241276,1989729.378,1087379.791,,
1122,0.26267601,1987985.561,1085768.446,,
1123,0.26297391,1986382.657,1084149.07,,
1124,0.26330823,1984920.381,1082517.342,,
1125,0.26368072,1983598.447,1080868.942,,
1126,0.26409316,1982416.57,1079199.552,,
1127,0.26454733,1981374.464,1077504.852,,
1128,0.265045,1980471.845,1075780.521,,
1129,0.26558796,1979708.427,1074022.241,,
1130,0.266178,1979083.925,1072225.692,,
1131,0.26681692,1978598.051,1070386.576,,
1132,0.26750579,1978250.279,1068502.265,,
1133,0.26824445,1978039.692,1066572.909,,
1134,0.26903265,1977965.334,1064598.926,,
1135,0.26987012,1978026.25,1062580.73,,
1136,0.27075657,1978221.483,1060518.737,,
1137,0.27169173,1978550.079,1058413.364,,
1138,0.27267533,1979011.081,1056265.026,,
1139,0.27370706,1979603.534,1054074.139,,
1140,0.27478665,1980326.483,1051841.118,,
1141,0.2759138,1981179.005,1049566.396,,
1142,0.27708823,1982161.107,1047250.844,,
1143,0.27830969,1983273.81,1044895.815,,
1144,0.2795779,1984518.189,1042502.687,,
1145,0.2808926,1985895.319,1040072.839,,
1146,0.28225349,1987406.274,1037607.649,,
1147,0.28366029,1989052.129,1035108.494,,
1148,0.2851127,1990833.958,1032576.753,,
1149,0.28661039,1992752.836,1030013.804,,
1150,0.28815305,1994809.836,1027421.026,,
1151,0.28974011,1997005.749,1024800.215,,
1152,0.29136847,1999338.39,1022157.526,,
1153,0.29303356,2001803.819,1019501.692,,
1154,0.29473072,2004398.072,1016841.48,,
1155,0.29645527,2007117.185,1014185.657,,
1156,0.29820246,2009957.192,1011542.988,,
1157,0.29996755,2012914.131,1008922.242,,
1158,0.30174573,2015984.037,1006332.185,,
1159,0.30353214,2019162.945,1003781.583,,
1160,0.30532193,2022446.892,1001279.203,,
1161,0.30711053,2025831.904,998832.9804,,
1162,0.3088948,2029313.972,996447.5654,,
1163,0.3106719,2032889.077,994126.8007,,
1164,0.31243902,2036553.202,991874.5284,,
1165,0.31419333,2040302.327,989694.591,,
1166,0.31593198,2044132.434,987590.8305,,
1167,0.31765214,2048039.505,985567.0895,,
1168,0.31935095,2052019.522,983627.21,,
1169,0.32102559,2056068.467,981775.0344,,
1170,0.32267324,2060182.309,980014.2908,,
1171,0.32429327,2064356.526,978343.6665,,
1172,0.32588795,2068585.922,976754.9316,,
1173,0.32745985,2072865.247,975239.3551,,
1174,0.32901156,2077189.256,973788.2056,,
1175,0.3305457,2081552.7,972392.7519,,
1176,0.33206494,2085950.333,971044.2628,,
1177,0.33357197,2090376.908,969734.0071,,
1178,0.33506954,2094827.176,968453.2536,,
1179,0.33656039,2099295.892,967193.271,,
1180,0.33804679,2103779.023,965947.0824,,
1181,0.33952724,2108281.01,964719.9365,,
1182,0.34099866,2112809.898,963522.2852,,
1183,0.34245788,2117373.746,962364.5995,,
1184,0.34390174,2121980.614,961257.3504,,
1185,0.345327,2126638.56,960211.0089,,
1186,0.34673043,2131355.644,959236.0462,,
1187,0.34810875,2136139.924,958342.9331,,
1188,0.34945866,2140999.46,957542.1407,,
1189,0.35077684,2145942.265,956844.1248,,
1190,0.35205978,2150973.265,956258.3228,,
1191,0.35330374,2156092.421,955792.5319,,
1192,0.35450494,2161299.243,955454.4006,,
1193,0.35565962,2166593.24,955251.5777,,
1194,0.35676406,2171973.92,955191.7118,,
1195,0.35781456,2177440.795,955282.4515,,
1196,0.35880743,2182993.372,955531.4455,,
1197,0.35973906,2188631.163,955946.3423,,
1198,0.36060586,2194353.676,956534.7907,,
1199,0.36140397,2200159.96,957304.9002,,
1200,0.36212791,2206046.401,958267.4488,,
1201,0.36277159,2212008.428,959434.1728,,
1202,0.36332907,2218041.469,960816.8099,,
1203,0.36379446,2224140.951,962427.0975,,
1204,0.36416203,2230302.301,964276.7733,,
1205,0.36442613,2236520.948,966377.5748,,
1206,0.36458127,2242792.319,968741.2395,,
1207,0.36462212,2249111.841,971379.5051,,
1208,0.36454356,2255475.04,974303.9549,,
1209,0.36434277,2261879.805,977522.4805,,
1210,0.36401919,2268326.437,981039.1999,,
1211,0.36357251,2274815.345,984858.0601,,
1212,0.36300251,2281346.94,988983.0083,,
1213,0.36230912,2287921.634,993417.9916,,
1214,0.36149241,2294539.835,998166.9572,,
1215,0.36055256,2301201.954,1003233.852,,
1216,0.35948986,2307908.403,1008622.624,,
1217,0.35830478,2314659.572,1014337.19,,
1218,0.35700124,2321448.35,1020370.245,,
1219,0.35559164,2328248.745,1026686.224,,
1220,0.35408941,2335031.837,1033245.191,,
1221,0.35250765,2341768.71,1040007.205,,
1222,0.35085909,2348430.446,1046932.33,,
1223,0.34915609,2354988.126,1053980.625,,
1224,0.34741063,2361412.834,1061112.154,,
1225,0.34563427,2367675.652,1068286.978,,
1226,0.3438382,2373747.661,1075465.158,,
1227,0.34203305,2379602.841,1082608.485,,
1228,0.34022813,2385232.223,1089688.92,,
1229,0.33843215,2390633.056,1096682.138,,
1230,0.33665358,2395802.597,1103563.816,,
1231,0.33490068,2400738.103,1110309.633,,
1232,0.33318151,2405436.832,1116895.266,,
1233,0.33150394,2409896.042,1123296.393,,
1234,0.32987571,2414112.99,1129488.693,,
1235,0.32830436,2418084.934,1135447.843,,
1236,0.32679694,2421813.474,1141152.661,,
1237,0.325355,2425357.195,1146623.149,,
1238,0.32397649,2428814.786,1151908.294,,
1239,0.32265959,2432285.77,1157057.686,,
1240,0.32140273,2435869.672,1162120.919,,
1241,0.3202046,2439666.016,1167147.583,,
1242,0.3190641,2443774.327,1172187.269,,
1243,0.3179803,2448294.13,1177289.569,,
1244,0.31695243,2453324.948,1182504.075,,
1245,0.31597985,2458963.866,1187879.251,,
1246,0.31506139,2465231.937,1193428.475,,
1247,0.31419511,2472061.144,1199124.02,,
1248,0.3133789,2479378.4,1204935.818,,
1249,0.31261057,2487110.62,1210833.803,,
1250,0.31188782,2495184.717,1216787.908,,
1251,0.3112083,2503527.606,1222768.066,,
1252,0.3105696,2512066.2,1228744.21,,
1253,0.30996926,2520727.413,1234686.272,,
1254,0.30940483,2529438.353,1240564.275,,
1255,0.30887402,2538142.93,1246355.839,,
1256,0.30837498,2546814.613,1252051.959,,
1257,0.3079059,2555429.875,1257644.988,,
1258,0.30746501,2563965.189,1263127.279,,
1259,0.30705055,2572397.03,1268491.186,,
1260,0.30666078,2580701.869,1273729.061,,
1261,0.306294,2588856.181,1278833.258,,
1262,0.30594853,2596836.438,1283796.13,,
1263,0.30562272,2604619.144,1288610.044,,
1264,0.30531488,2612190.07,1293272.047,,
1265,0.30502333,2619557.351,1297790.466,,
1266,0.30474638,2626732.432,1302175.298,,
1267,0.3044824,2633726.753,1306436.541,,
1268,0.30422976,2640551.758,1310584.192,,
1269,0.30398689,2647218.889,1314628.246,,
1270,0.30375225,2653739.589,1318578.702,,
1271,0.30352429,2660125.299,1322445.555,,
1272,0.30330153,2666387.461,1326238.804,,
1273,0.30308252,2672535.369,1329967.236,,
1274,0.30286599,2678571.84,1333636.009,,
1275,0.30265069,2684498.478,1337249.597,,
1276,0.3024354,2690316.885,1340812.472,,
1277,0.3022189,2696028.667,1344329.109,,
1278,0.30200001,2701635.425,1347803.981,,
1279,0.30177752,2707138.764,1351241.562,,
1280,0.30155027,2712540.286,1354646.325,,
1281,0.3013171,2717841.596,1358022.745,,
1282,0.30107744,2723044.845,1361373.696,,
1283,0.30083279,2728154.062,1364696.591,,
1284,0.30058504,2733173.678,1367987.681,,
1285,0.3003361,2738108.122,1371243.214,,
1286,0.30008783,2742961.822,1374459.44,,
1287,0.2998421,2747739.208,1377632.609,,
1288,0.29960073,2752444.71,1380758.97,,
1289,0.29936556,2757082.756,1383834.771,,
1290,0.29913841,2761657.777,1386856.264,,
1291,0.29892089,2766172.427,1389819.363,,
1292,0.29871401,2770623.138,1392718.814,,
1293,0.29851864,2775004.976,1395549.108,,
1294,0.29833563,2779313.005,1398304.733,,
1295,0.29816583,2783542.291,1400980.178,,
1296,0.29801009,2787687.899,1403569.934,,
1297,0.29786926,2791744.894,1406068.489,,
1298,0.29774416,2795708.342,1408470.332,,
1299,0.29763564,2799573.307,1410769.953,,
1300,0.29754459,2803334.406,1412961.462,,
1301,0.29747204,2806984.778,1415037.717,,
1302,0.29741907,2810517.261,1416991.321,,
1303,0.29738674,2813924.69,1418814.876,,
1304,0.29737613,2817199.901,1420500.985,,
1305,0.29738831,2820335.731,1422042.25,,
1306,0.29742437,2823325.016,1423431.274,,
1307,0.2974854,2826160.593,1424660.658,,
1308,0.2975725,2828835.3,1425723.008,,
1309,0.29768671,2831343.602,1426611.972,,
1310,0.29782889,2833684.571,1427324.16,,
1311,0.29799987,2835858.089,1427856.705,,
1312,0.29820051,2837864.038,1428206.738,,
1313,0.29843167,2839702.3,1428371.389,,
1314,0.29869424,2841372.755,1428347.791,,
1315,0.29898913,2842875.287,1428133.073,,
1316,0.29931725,2844209.776,1427724.368,,
1317,0.29967955,2845376.107,1427118.806,,
1318,0.30007707,2846374.543,1426313.432,,
1319,0.30051108,2847206.209,1425305.095,,
1320,0.30098289,2847872.348,1424090.617,,
1321,0.30149384,2848374.202,1422666.82,,
1322,0.30204529,2848713.014,1421030.527,,
1323,0.30263864,2848890.026,1419178.561,,
1324,0.30327532,2848906.481,1417107.743,,
1325,0.30395679,2848763.622,1414814.896,,
1326,0.30468454,2848462.663,1412296.847,,
1327,0.30545965,2848002.748,1409550.856,,
1328,0.30628249,2847379.518,1406574.907,,
1329,0.30715338,2846588.278,1403367.053,,
1330,0.30807269,2845624.335,1399925.35,,
1331,0.30904082,2844482.992,1396247.852,,
1332,0.31005824,2843159.556,1392332.613,,
1333,0.31112542,2841649.331,1388177.688,,
1334,0.31224293,2839947.622,1383781.132,,
1335,0.31341132,2838049.737,1379141.051,,
1336,0.31463069,2835951.047,1374257.265,,
1337,0.31590054,2833646.996,1369131.638,,
1338,0.31722037,2831133.035,1363766.15,,
1339,0.31858971,2828404.614,1358162.784,,
1340,0.32000813,2825457.185,1352323.522,,
1341,0.32147522,2822286.195,1346250.346,,
1342,0.32299063,2818887.097,1339945.237,,
1343,0.32455403,2815255.341,1333410.178,,
1344,0.32616501,2811386.875,1326647.671,,
1345,0.32782177,2807285.492,1319668.379,,
1346,0.32952127,2802961.225,1312489.46,,
1347,0.33126037,2798424.276,1305128.252,,
1348,0.33303588,2793684.849,1297602.089,,
1349,0.3348445,2788753.146,1289928.31,,
1350,0.33668286,2783639.373,1282124.249,,
1351,0.33854747,2778353.731,1274207.245,,
1352,0.34043475,2772906.424,1266194.632,,
1353,0.3423411,2767307.845,1258103.523,,
1354,0.3442637,2761569.952,1249949.16,,
1355,0.34620007,2755705.47,1241745.871,,
1356,0.34814764,2749727.132,1233507.974,,
1357,0.3501037,2743647.673,1225249.787,,
1358,0.35206548,2737479.823,1216985.63,,
1359,0.35403004,2731236.316,1208729.822,,
1360,0.35599437,2724929.885,1200496.68,,
1361,0.35795531,2718573.262,1192300.525,,
1362,0.35991031,2712173.051,1184150.988,,
1363,0.36186008,2705708.746,1176036.958,,
1364,0.36380627,2699152.342,1167941.594,,
1365,0.36575072,2692475.835,1159848.05,,
1366,0.36769536,2685651.22,1151739.484,,
1367,0.36964226,2678650.494,1143599.052,,
1368,0.37159366,2671445.652,1135409.91,,
1369,0.37355191,2664008.69,1127155.215,,
1370,0.37551953,2656311.634,1118818.131,,
1371,0.37749961,2648334.023,1110383.878,,
1372,0.3794964,2640072.714,1101842.409,,
1373,0.38151443,2631526.995,1093184.346,,
1374,0.38355835,2622696.155,1084400.308,,
1375,0.385633,2613579.482,1075480.915,,
1376,0.3877434,2604176.264,1066416.786,,
1377,0.38989474,2594485.79,1057198.541,,
1378,0.39209241,2584507.347,1047816.8,,
1379,0.394342,2574241.134,1038262.648,,
1380,0.39664791,2563716.951,1028542.312,,
1381,0.39901298,2553000.018,1018680.137,,
1382,0.4014398,2542157.642,1008701.536,,
1383,0.40393082,2531257.127,998631.9185,,
1384,0.40648835,2520365.78,988496.6973,,
1385,0.40911451,2509550.905,978321.2838,,
1386,0.4118112,2498879.809,968131.0895,,
1387,0.41458011,2488419.798,957951.526,,
1388,0.41742294,2478235.22,947806.2898,,
1389,0.42034399,2468359.342,937701.034,,
1390,0.42334934,2458806.821,927630.6117,,
1391,0.42644522,2449592.063,917589.7305,,
1392,0.42963803,2440729.475,907573.0978,,
1393,0.43293431,2432233.464,897575.4211,,
1394,0.43634075,2424118.437,887591.4079,,
1395,0.43986419,2416398.799,877615.7657,,
1396,0.44351167,2409088.958,867643.202,,
1397,0.44728969,2402202.197,857669.3027,,
1398,0.45120215,2395746.995,847693.407,,
1399,0.4552522,2389730.55,837715.8561,,
1400,0.45944304,2384160.061,827736.9917,,
1401,0.46377789,2379042.724,817757.1549,,
1402,0.46825996,2374385.738,807776.6874,,
1403,0.4728925,2370196.3,797795.9304,,
1404,0.47767876,2366481.609,787815.2254,,
1405,0.48262197,2363248.685,777834.9529,,
1406,0.48772041,2360488.612,767859.0385,,
1407,0.49296341,2358164.05,757897.7294,,
1408,0.49833906,2356234.722,747961.9259,,
1409,0.50383511,2354660.351,738062.5286,,
1410,0.50943897,2353400.659,728210.4379,,
1411,0.51513768,2352415.369,718416.5544,,
1412,0.52091791,2351664.204,708691.7786,,
1413,0.52676599,2351106.887,699047.0108,,
1414,0.53266781,2350703.519,689493.291,,
1415,0.53860861,2350419.782,680043.7084,,
1416,0.54457289,2350225.604,670712.9121,,
1417,0.5505446,2350091.019,661515.5906,,
1418,0.55650711,2349986.062,652466.4321,,
1419,0.5624432,2349880.768,643580.1251,,
1420,0.56833503,2349745.171,634871.3577,,
1421,0.57416414,2349549.304,626354.8185,,
1422,0.57991144,2349263.204,618045.1956,,
1423,0.58555914,2348861.249,609955.607,,
1424,0.59109792,2348338.189,602091.8066,,
1425,0.59652089,2347694.738,594457.3924,,
1426,0.60182093,2346931.611,587055.962,,
1427,0.60699072,2346049.525,579891.1129,,
1428,0.61202277,2345049.195,572966.4427,,
1429,0.61690941,2343931.335,566285.549,,
1430,0.6216428,2342696.662,559852.0295,,
1431,0.62621502,2341345.883,553669.4484,,
1432,0.63061978,2339879.196,547738.9934,,
1433,0.63485378,2338295.957,542057.9308,,
1434,0.63891411,2336595.44,536623.1599,,
1435,0.64279803,2334776.922,531431.5802,,
1436,0.64650294,2332839.679,526480.0912,,
1437,0.6500264,2330782.987,521765.5922,,
1438,0.65336616,2328606.123,517284.9828,,
1439,0.65652015,2326308.362,513035.1624,,
1440,0.65948696,2323889.11,509012.488,,
1441,0.66227061,2321349.161,505207.5811,,
1442,0.66487859,2318690.137,501607.6168,,
1443,0.66731888,2315913.672,498199.723,,
1444,0.66959987,2313021.403,494971.0279,,
1445,0.67173033,2310014.963,491908.6593,,
1446,0.67371938,2306895.987,488999.7453,,
1447,0.67557652,2303666.111,486231.414,,
1448,0.67731155,2300326.968,483590.794,,
1449,0.67893335,2296878.864,481066.0894,,
1450,0.6804474,2293318.125,478648.7261,,
1451,0.68185867,2289640.335,476330.7312,,
1452,0.68317229,2285841.077,474104.1316,,
1453,0.68439357,2281915.935,471960.9544,,
1454,0.68552794,2277860.493,469893.2264,,
1455,0.68658097,2273670.334,467892.9746,,
1456,0.68755838,2269341.043,465952.2261,,
1457,0.68846589,2264868.359,464063.1429,,
1458,0.68930734,2260251.298,462220.6915,,
1459,0.69008476,2255491.959,460422.4836,,
1460,0.69080011,2250592.562,458666.2341,,
1461,0.6914554,2245555.329,456949.6578,,
1462,0.69205269,2240382.478,455270.4697,,
1463,0.69259403,2235076.232,453626.3846,,
1464,0.69308156,2229638.81,452015.1175,,
1465,0.69351739,2224072.432,450434.3832,,
1466,0.69390397,2218378.706,448881.5081,,
1467,0.69424488,2212556.542,447352.1163,,
1468,0.69454406,2206604.116,445841.3661,,
1469,0.69480552,2200519.604,444344.4158,,
1470,0.69503329,2194301.18,442856.4236,,
1471,0.69523148,2187947.02,441372.5476,,
1472,0.69540426,2181455.3,439887.9462,,
