FileTitle:,IAS_Spectrum,,,,
Head:,Reference,Sample,,,
Sample ID,B2500171,,,,
System Temp hundredths:,2492,2542,,,
Detector Temp hundredths:,0,0,,,
Humidity hundredths:,5238,5167,,,
Lamp PD:,94,92,,,
Tec Temp:,0,,,,
Product SN:,8B6YK9LO,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.25817044,1464969.147,808459.0742,6236,2633
901,0.25795995,1488089.406,821616.3503,5950,2510
902,0.25774358,1511003.025,834683.3584,5801,2246
903,0.25752143,1533685.763,847646.8538,6219,2197
904,0.2572936,1556113.379,860493.592,7096,2466
905,0.25706014,1578261.633,873210.3284,8822,2650
906,0.25682109,1600106.284,885783.8184,11431,3411
907,0.25657647,1621623.091,898200.8174,15214,4259
908,0.25632629,1642787.815,910448.0808,21156,5702
909,0.25607051,1663576.213,922512.3642,30429,8122
910,0.25580908,1683964.045,934380.4228,47686,12991
911,0.25554196,1703927.072,946039.0122,78354,22048
912,0.25526924,1723447.778,957478.1782,127736,37323
913,0.2549918,1742534.218,968700.4756,197129,59547
914,0.25471063,1761200.524,979711.4312,276011,85235
915,0.25442669,1779460.826,990516.5718,349874,109395
916,0.25414089,1797329.256,1001121.424,414851,130089
917,0.25385412,1814819.943,1011531.515,477117,148811
918,0.25356726,1831947.018,1021752.371,540982,166850
919,0.25328111,1848724.612,1031789.519,608468,185074
920,0.2529965,1865166.857,1041648.486,678854,203023
921,0.25271422,1881287.881,1051334.798,752866,220934
922,0.25243503,1897101.817,1060853.982,829474,239059
923,0.25215969,1912622.795,1070211.566,908827,256878
924,0.25188895,1927864.34,1079412.702,988563,274473
925,0.2516237,1942832.909,1088458.18,1070683,293444
926,0.25136494,1957530.381,1097345.967,1153982,313397
927,0.25111361,1971958.558,1106073.98,1238428,334622
928,0.25087064,1986119.242,1114640.136,1323845,356215
929,0.25063695,2000014.237,1123042.355,1411580,376921
930,0.25041343,2013645.344,1131278.553,1501021,397112
931,0.25020095,2027014.366,1139346.649,1593489,416924
932,0.25000037,2040123.105,1147244.561,1687114,435628
933,0.24981253,2052973.362,1154970.207,1779540,452830
934,0.24963828,2065566.942,1162521.505,1868972,468903
935,0.24947843,2077905.645,1169896.372,1954646,485259
936,0.24933377,2089990.954,1177092.614,2035622,503168
937,0.2492045,2101816.693,1184105.34,2108430,522147
938,0.2490902,2113368.885,1190926.912,2171377,540194
