FileTitle:,IAS_Spectrum,,,,
951,0.22764281,2232387.669,1321681.478,2718980,1350639
952,0.22768418,2238851.287,1325381.992,2772406,1428998
953,0.22773218,2244961.608,1328852.393,2814702,1502554
954,0.22778607,2250734.4,1332104.135,2839859,1560622
955,0.22784516,2256185.43,1335148.677,2849437,1599447
956,0.22790874,2261330.466,1337997.474,2845938,1618517
957,0.22797612,2266185.277,1340661.983,2829397,1619513
958,0.22804661,2270765.631,1343153.66,2799925,1604745
959,0.22811954,2275087.295,1345483.962,2762250,1579315
960,0.22819422,2279166.323,1347664.533,2718249,1547835
961,0.2282699,2283022.177,1349709.267,2666455,1512280
962,0.22834578,2286676.569,1351633.542,2603986,1470062
963,0.22842106,2290151.249,1353452.762,2527564,1415645
964,0.22849495,2293467.97,1355182.331,2457152,1357294
965,0.22856664,2296648.481,1356837.653,2420214,1307098
966,0.22863535,2299714.535,1358434.131,2374836,1243372
967,0.22870026,2302687.883,1359987.171,2314168,1175791
968,0.2287606,2305590.275,1361512.175,2252871,1129282
969,0.22881557,2308443.463,1363024.548,2195648,1106902
970,0.22886436,2311269.198,1364539.694,2144910,1102105
971,0.22890619,2314089.232,1366073.016,2100768,1108802
972,0.22894037,2316920.839,1367636.962,2059108,1121247
973,0.22896662,2319762.532,1369231.588,2023129,1142112
974,0.22898479,2322607.915,1370853.704,1995887,1169385
975,0.22899472,2325450.587,1372500.121,1981280,1196389
976,0.22899626,2328284.151,1374167.651,1979430,1219560
977,0.22898925,2331102.208,1375853.103,1990744,1239070
978,0.22897353,2333898.36,1377553.29,2014873,1257754
979,0.22894896,2336666.207,1379265.021,2047695,1277544
980,0.22891537,2339399.352,1380985.108,2085664,1297996
981,0.22887262,2342091.396,1382710.361,2130044,1319747
982,0.22882056,2344735.939,1384437.591,2178255,1341647
983,0.22875904,2347326.473,1386163.501,2223794,1361374
984,0.22868828,2349853.442,1387881.851,2263094,1377116
985,0.22860889,2352303.947,1389583.17,2300870,1391733
986,0.22852149,2354664.923,1391257.823,2332916,1402277
987,0.2284267,2356923.302,1392896.177,2355376,1407134
988,0.22832513,2359066.017,1394488.595,2369699,1408515
989,0.22821737,2361080,1396025.444,2368661,1402440
990,0.22810402,2362952.185,1397497.089,2346130,1385362
991,0.22798568,2364669.504,1398893.895,2314133,1366097
992,0.22786291,2366218.89,1400206.228,2276507,1346245
993,0.22773631,2367587.276,1401424.452,2206816,1306788
994,0.22760643,2368761.597,1402538.934,2084078,1231896
995,0.22747368,2369733.241,1403543.194,1917857,1126264
996,0.22733797,2370507.102,1404440.31,1703558,991595
997,0.22719914,2371090.628,1405235.167,1428524,824765
998,0.22705701,2371491.262,1405932.648,1110319,636838
999,0.22691141,2371716.453,1406537.639,724580,413467
1000,0.22676216,2371773.645,1407055.024,318499,180890
1001,0.22660909,2371670.285,1407489.687,81561,46107
1002,0.22645204,2371413.818,1407846.513,25083,14112
1003,0.22629083,2371011.691,1408130.386,18059,9970
1004,0.22612529,2370471.35,1408346.191,15872,8709
1005,0.22595525,2369800.241,1408498.813,,
1006,0.22578058,2369005.732,1408593.032,,
1007,0.22560121,2368094.722,1408633.004,,
1008,0.22541716,2367073.934,1408622.649,,
1009,0.22522841,2365950.093,1408565.887,,
1010,0.22503498,2364729.919,1408466.638,,
1011,0.22483686,2363420.138,1408328.824,,
1012,0.22463406,2362027.471,1408156.364,,
1013,0.22442658,2360558.642,1407953.179,,
1014,0.22421443,2359020.374,1407723.189,,
1015,0.22399761,2357419.389,1407470.314,,
1016,0.22377613,2355762.412,1407198.474,,
1017,0.22355004,2354055.293,1406910.978,,
1018,0.22331961,2352296.816,1406606.152,,
1019,0.22308522,2350482.327,1406279.907,,
1020,0.22284726,2348607.152,1405928.137,,
1021,0.2226061,2346666.615,1405546.737,,
1022,0.22236214,2344656.042,1405131.6,,
1023,0.22211575,2342570.758,1404678.62,,
1024,0.22186729,2340406.088,1404183.692,,
1025,0.22161716,2338157.356,1403642.709,,
1026,0.22136572,2335819.888,1403051.565,,
1027,0.22111334,2333389.009,1402406.155,,
1028,0.22086037,2330860.803,1401702.883,,
1029,0.22060705,2328236.8,1400941.808,,
1030,0.22035357,2325520.899,1400124.579,,
1031,0.2201001,2322717.011,1399252.854,,
1032,0.21984684,2319829.047,1398328.291,,
1033,0.21959397,2316860.916,1397352.547,,
1034,0.2193417,2313816.53,1396327.28,,
1035,0.2190902,2310699.798,1395254.146,,
1036,0.21883969,2307514.632,1394134.804,,
1037,0.21859037,2304264.94,1392970.91,,
1038,0.21834242,2300954.635,1391764.122,,
1039,0.21809599,2297587.977,1390516.529,,
1040,0.21785093,2294170.742,1389232.081,,
1041,0.217607,2290709.112,1387915.231,,
1042,0.21736397,2287209.272,1386570.432,,
1043,0.2171216,2283677.406,1385202.137,,
1044,0.21687968,2280119.697,1383814.798,,
1045,0.21663796,2276542.328,1382412.868,,
1046,0.21639624,2272951.484,1381000.8,,
1047,0.21615427,2269353.348,1379583.047,,
1048,0.21591185,2265754.104,1378164.061,,
1049,0.21566876,2262159.891,1376748.266,,
1050,0.21542486,2258571.992,1375336.844,,
1051,0.2151802,2254982.52,1373924.853,,
1052,0.21493483,2251382.566,1372506.67,,
1053,0.21468882,2247763.222,1371076.675,,
1054,0.2144422,2244115.581,1369629.246,,
1055,0.21419503,2240430.735,1368158.761,,
1056,0.21394734,2236699.777,1366659.598,,
1057,0.21369918,2232913.798,1365126.136,,
1058,0.21345057,2229063.891,1363552.753,,
1059,0.21320156,2225141.148,1361933.827,,
1060,0.21295216,2221137.335,1360264.161,,
1061,0.21270234,2217052.202,1358543.6,,
1062,0.21245205,2212890.729,1356775.284,,
1063,0.21220122,2208657.984,1354962.415,,
1064,0.21194981,2204359.036,1353108.193,,
1065,0.21169775,2199998.955,1351215.816,,
1066,0.21144501,2195582.809,1349288.485,,
1067,0.21119152,2191115.668,1347329.399,,
1068,0.21093724,2186602.6,1345341.76,,
1069,0.21068212,2182048.675,1343328.766,,
1070,0.21042612,2177458.964,1341293.616,,
1071,0.2101694,2172838.979,1339239.158,,
1072,0.20991262,2168195.301,1337167.397,,
1073,0.2096565,2163534.665,1335080.213,,
1074,0.20940178,2158863.809,1332979.485,,
1075,0.20914921,2154189.47,1330867.094,,
1076,0.20889955,2149518.384,1328744.919,,
1077,0.20865355,2144857.289,1326614.839,,
1078,0.20841199,2140212.92,1324478.736,,
1079,0.20817565,2135592.016,1322338.488,,
1080,0.20794531,2131001.313,1320195.975,,
1081,0.20772172,2126447.234,1318053.051,,
1082,0.2075052,2121933.821,1315911.367,,
1083,0.20729588,2117464.017,1313772.478,,
1084,0.2070939,2113040.761,1311637.942,,
1085,0.20689941,2108666.989,1309509.315,,
1086,0.20671253,2104345.641,1307388.154,,
1087,0.20653341,2100079.653,1305276.016,,
1088,0.20636219,2095871.964,1303174.456,,
1089,0.20619901,2091725.512,1301085.032,,
1090,0.20604402,2087643.235,1299009.299,,
1091,0.20589736,2083627.927,1296948.744,,
1092,0.20575902,2079679.243,1294903.285,,
1093,0.20562891,2075793.769,1292871.312,,
1094,0.20550687,2071967.965,1290851.149,,
1095,0.20539279,2068198.29,1288841.123,,
1096,0.20528653,2064481.203,1286839.56,,
1097,0.20518795,2060813.163,1284844.783,,
1098,0.20509693,2057190.628,1282855.12,,
1099,0.2050133,2053610.059,1280868.896,,
1100,0.20493695,2050067.915,1278884.436,,
1101,0.20486771,2046560.702,1276900.085,,
1102,0.20480571,2043088.052,1274915.419,,
1103,0.20475143,2039654.548,1272931.963,,
1104,0.20470539,2036265.217,1270951.419,,
1105,0.20466814,2032925.083,1268975.487,,
1106,0.20464021,2029639.171,1267005.869,,
1107,0.20462214,2026412.507,1265044.263,,
1108,0.20461446,2023250.116,1263092.372,,
1109,0.20461773,2020157.023,1261151.896,,
1110,0.20463249,2017138.253,1259224.535,,
1111,0.20465929,2014198.832,1257311.981,,
1112,0.20469913,2011343.889,1255414.687,,
1113,0.20475393,2008578.763,1253530.577,,
1114,0.20482576,2005908.822,1251657.264,,
1115,0.20491667,2003339.429,1249792.362,,
1116,0.20502873,2000875.951,1247933.486,,
1117,0.205164,1998523.754,1246078.25,,
1118,0.20532457,1996288.202,1244224.268,,
1119,0.20551253,1994174.662,1242369.153,,
1120,0.20572998,1992188.499,1240510.521,,
1121,0.205979,1990335.067,1238645.983,,
1122,0.20626148,1988618.058,1236772.738,,
1123,0.20657884,1987037.717,1234887.137,,
1124,0.20693248,1985593.864,1232985.424,,
1125,0.20732376,1984286.318,1231063.842,,
1126,0.20775407,1983114.897,1229118.636,,
1127,0.2082248,1982079.423,1227146.049,,
1128,0.20873733,1981179.713,1225142.326,,
1129,0.20929305,1980415.587,1223103.712,,
1130,0.20989337,1979786.864,1221026.449,,
1131,0.21053967,1979293.363,1218906.799,,
1132,0.21123289,1978934.755,1216742.24,,
1133,0.21197319,1978710.473,1214532.287,,
1134,0.21276064,1978619.928,1212276.643,,
1135,0.21359533,1978662.528,1209975.015,,
1136,0.21447732,1978837.683,1207627.109,,
1137,0.21540669,1979144.804,1205232.628,,
1138,0.21638351,1979583.299,1202791.281,,
1139,0.21740785,1980152.579,1200302.77,,
1140,0.21847977,1980852.053,1197766.803,,
1141,0.21959932,1981681.172,1195183.146,,
1142,0.2207662,1982640.541,1192553.258,,
1143,0.22197968,1983732.03,1189880.454,,
1144,0.22323899,1984957.57,1187168.141,,
1145,0.22454338,1986319.096,1184419.729,,
1146,0.22589206,1987818.541,1181638.627,,
1147,0.22728421,1989457.838,1178828.244,,
1148,0.22871901,1991238.921,1175991.988,,
1149,0.23019562,1993163.722,1173133.269,,
1150,0.23171319,1995234.176,1170255.496,,
1151,0.23327059,1997451.756,1167362.421,,
1152,0.23486434,1999813.167,1164461.363,,
1153,0.23648951,2002312.288,1161561.756,,
1154,0.23814111,2004942.964,1158673.057,,
1155,0.23981414,2007699.037,1155804.726,,
1156,0.24150355,2010574.352,1152966.223,,
1157,0.24320426,2013562.752,1150167.006,,
1158,0.24491117,2016658.08,1147416.535,,
1159,0.24661913,2019854.181,1144724.269,,
1160,0.24832298,2023144.896,1142099.668,,
1161,0.25001812,2026524.854,1139551.132,,
1162,0.25170215,2029991.766,1137082.885,,
1163,0.25337326,2033544.106,1134698.126,,
1164,0.2550296,2037180.349,1132400.049,,
1165,0.25666933,2040898.967,1130191.851,,
1166,0.25829062,2044698.434,1128076.729,,
1167,0.25989163,2048577.223,1126057.878,,
1168,0.2614705,2052533.809,1124138.496,,
1169,0.2630254,2056566.665,1122321.779,,
1170,0.26455452,2060674.211,1120610.822,,
1171,0.26605728,2064852.534,1119004.303,,
1172,0.2675348,2069094.515,1117494.836,,
1173,0.26898836,2073392.803,1116074.595,,
1174,0.27041928,2077740.049,1114735.753,,
1175,0.2718289,2082128.9,1113470.484,,
1176,0.27321861,2086552.007,1112270.962,,
1177,0.27458983,2091002.019,1111129.362,,
1178,0.27594399,2095471.585,1110037.857,,
1179,0.27728256,2099953.355,1108988.621,,
1180,0.27860669,2104441.524,1107975.532,,
1181,0.27991512,2108941.061,1107004.339,,
1182,0.28120551,2113461.517,1106085.845,,
1183,0.2824755,2118012.464,1105230.871,,
1184,0.28372272,2122603.47,1104450.239,,
1185,0.28494474,2127244.107,1103754.77,,
1186,0.28613913,2131943.944,1103155.284,,
1187,0.28730345,2136712.55,1102662.604,,
1188,0.28843524,2141559.496,1102287.55,,
1189,0.28953202,2146494.291,1102040.917,,
1190,0.29059117,2151522.433,1101931.773,,
1191,0.2916099,2156642.953,1101966.401,,
1192,0.29258539,2161854.3,1102150.833,,
1193,0.29351487,2167154.922,1102491.099,,
1194,0.29439559,2172543.264,1102993.232,,
1195,0.29522483,2178017.776,1103663.261,,
1196,0.29599993,2183576.905,1104507.219,,
1197,0.29671825,2189219.097,1105531.138,,
1198,0.29737719,2194942.802,1106741.047,,
1199,0.29797398,2200746.244,1108143.46,,
1200,0.29850456,2206626.373,1109747.677,,
1201,0.29896445,2212579.676,1111563.999,,
1202,0.29934924,2218602.64,1113602.729,,
1203,0.29965462,2224691.754,1115874.168,,
1204,0.29987637,2230843.506,1118388.62,,
1205,0.30001035,2237054.382,1121156.386,,
1206,0.30005254,2243320.871,1124187.769,,
1207,0.29999904,2249639.461,1127493.072,,
1208,0.29984612,2256006.681,1131082.447,,
1209,0.29959175,2262420.103,1134962.477,,
1210,0.2992356,2268878.355,1139136.096,,
1211,0.29877751,2275380.117,1143606.072,,
1212,0.29821739,2281924.066,1148375.174,,
1213,0.29755527,2288508.882,1153446.168,,
1214,0.29679124,2295133.242,1158821.824,,
1215,0.29592547,2301795.826,1164504.909,,
1216,0.29495825,2308495.311,1170498.193,,
1217,0.29388992,2315230.359,1176804.413,,
1218,0.29272392,2321993.332,1183414.934,,
1219,0.29147118,2328760.725,1190292.486,,
1220,0.29014352,2335506.578,1197395.366,,
1221,0.28875252,2342204.932,1204681.87,,
1222,0.28730941,2348829.826,1212110.296,,
1223,0.28582515,2355355.301,1219638.939,,
1224,0.28431033,2361755.396,1227226.097,,
1225,0.28277526,2368004.152,1234830.065,,
1226,0.28122991,2374075.609,1242409.142,,
1227,0.27968357,2379946.042,1249923.797,,
1228,0.27814326,2385604.884,1257347.297,,
1229,0.27661505,2391046.365,1264657.574,,
1230,0.27510485,2396264.725,1271832.569,,
1231,0.27361846,2401254.201,1278850.22,,
1232,0.2721615,2406009.03,1285688.468,,
1233,0.27073953,2410523.451,1292325.251,,
1234,0.26935796,2414791.701,1298738.509,,
1235,0.26802211,2418808.019,1304906.181,,
1236,0.26673696,2422571.161,1310809.521,,
1237,0.26550366,2426139.171,1316473.269,,
1238,0.26432095,2429611.822,1321952.77,,
1239,0.26318773,2433089.755,1327304.004,,
1240,0.26210311,2436673.611,1332582.954,,
1241,0.26106642,2440464.031,1337845.602,,
1242,0.26007715,2444561.657,1343147.931,,
1243,0.25913495,2449067.129,1348545.922,,
1244,0.2582396,2454081.088,1354095.557,,
1245,0.25739095,2459701.729,1359851.533,,
1246,0.25658827,2465950.98,1365828.488,,
1247,0.25582996,2472761.427,1371994.127,,
1248,0.25511428,2480060.569,1378313.49,,
1249,0.25443938,2487775.907,1384751.614,,
1250,0.25380334,2495834.943,1391273.534,,
1251,0.25320418,2504165.177,1397844.29,,
1252,0.25263986,2512694.109,1404428.917,,
1253,0.25210831,2521349.24,1410992.453,,
1254,0.25160745,2530058.259,1417500.03,,
1255,0.25113545,2538765.163,1423924.893,,
1256,0.25069107,2547442.642,1430254.572,,
1257,0.25027312,2556066.3,1436478.045,,
1258,0.24988043,2564611.742,1442584.291,,
1259,0.24951182,2573054.573,1448562.288,,
1260,0.24916616,2581370.397,1454401.014,,
1261,0.24884229,2589534.821,1460089.45,,
1262,0.24853911,2597523.447,1465616.573,,
1263,0.2482555,2605311.913,1470971.382,,
1264,0.24799011,2612885.48,1476149.238,,
1265,0.24774094,2620252.639,1481160.851,,
1266,0.24750596,2627425.313,1486019.2,,
1267,0.24728315,2634415.426,1490737.263,,
1268,0.24707056,2641234.904,1495328.02,,
1269,0.24686623,2647895.669,1499804.449,,
1270,0.24666827,2654409.646,1504179.53,,
1271,0.2464748,2660788.759,1508466.242,,
1272,0.24628397,2667044.931,1512677.562,,
1273,0.24609423,2673187.894,1516824.209,,
1274,0.24590496,2679220.776,1520910.095,,
1275,0.24571567,2685145.467,1524937.855,,
1276,0.24552591,2690963.857,1528910.122,,
1277,0.24533521,2696677.835,1532829.531,,
1278,0.24514311,2702289.29,1536698.717,,
1279,0.24494917,2707800.113,1540520.313,,
1280,0.24475295,2713212.193,1544296.954,,
1281,0.24455399,2718527.419,1548031.274,,
1282,0.24435221,2723747.885,1551724.783,,
1283,0.24414871,2728876.378,1555375.152,,
1284,0.24394481,2733915.835,1558979.234,,
1285,0.24374185,2738869.191,1562533.882,,
1286,0.24354113,2743739.382,1566035.947,,
1287,0.24334396,2748529.346,1569482.282,,
1288,0.24315163,2753242.017,1572869.74,,
1289,0.24296542,2757880.333,1576195.173,,
1290,0.24278661,2762447.228,1579455.433,,
1291,0.2426165,2766944.649,1582646.685,,
1292,0.24245649,2771371.061,1585762.679,,
1293,0.242308,2775724.167,1588796.634,,
1294,0.24217244,2780001.669,1591741.768,,
1295,0.24205124,2784201.269,1594591.301,,
1296,0.24194577,2788320.671,1597338.453,,
1297,0.24185744,2792357.577,1599976.443,,
1298,0.24178764,2796309.689,1602498.49,,
1299,0.24173774,2800174.71,1604897.814,,
1300,0.241709,2803948.785,1607167.243,,
1301,0.24170222,2807622.94,1609298.32,,
1302,0.24171812,2811187.147,1611282.326,,
1303,0.2417574,2814631.38,1613110.54,,
1304,0.24182079,2817945.611,1614774.242,,
1305,0.24190904,2821119.812,1616264.712,,
1306,0.24202288,2824143.958,1617573.229,,
1307,0.24216307,2827008.021,1618691.072,,
1308,0.24233038,2829701.977,1619609.524,,
1309,0.2425256,2832218.57,1620321.393,,
1310,0.2427496,2834558.383,1620823.81,,
1311,0.24300325,2836723.375,1621114.668,,
1312,0.24328746,2838715.506,1621191.858,,
1313,0.24360312,2840536.734,1621053.273,,
1314,0.24395118,2842189.021,1620696.803,,
1315,0.24433258,2843674.324,1620120.341,,
1316,0.24474829,2844994.604,1619321.778,,
1317,0.2451993,2846151.818,1618299.004,,
1318,0.24568665,2847147.453,1617049.477,,
1319,0.24621154,2847981.929,1615569.68,,
1320,0.24677516,2848655.524,1613855.96,,
1321,0.24737878,2849168.514,1611904.667,,
1322,0.24802367,2849521.174,1609712.149,,
1323,0.24871112,2849713.781,1607274.754,,
1324,0.24944248,2849746.611,1604588.831,,
1325,0.25021913,2849619.94,1601650.728,,
1326,0.25104246,2849334.024,1598456.816,,
1327,0.25191323,2848887.496,1595005.09,,
1328,0.25283106,2848276.253,1591296.29,,
1329,0.2537955,2847495.93,1587331.422,,
1330,0.25480612,2846542.16,1583111.49,,
1331,0.25586253,2845410.577,1578637.5,,
1332,0.25696436,2844096.816,1573910.456,,
1333,0.25811127,2842596.508,1568931.364,,
1334,0.25930298,2840905.29,1563701.228,,
1335,0.26053919,2839018.78,1558221.076,,
1336,0.26181939,2836932.161,1552492.674,,
1337,0.26314276,2834640.091,1546518.664,,
1338,0.26450848,2832137.2,1540301.744,,
1339,0.26591577,2829418.114,1533844.607,,
1340,0.26736384,2826477.462,1527149.951,,
1341,0.26885197,2823309.873,1520220.471,,
1342,0.27037942,2819909.975,1513058.862,,
1343,0.27194549,2816272.396,1505667.819,,
1344,0.27354942,2812392.328,1498050.614,,
1345,0.27518919,2808273.811,1490219.549,,
1346,0.27686176,2803927.924,1482194.108,,
1347,0.27856397,2799365.94,1473993.974,,
1348,0.28029256,2794599.133,1465638.832,,
1349,0.2820442,2789638.775,1457148.364,,
1350,0.28381545,2784496.141,1448542.254,,
1351,0.28560278,2779182.501,1439840.184,,
1352,0.28740252,2773709.131,1431061.839,,
1353,0.28921109,2768087.352,1422226.277,,
1354,0.29102646,2762328.896,1413347.402,,
1355,0.29284731,2756445.695,1404436.577,,
1356,0.29467226,2750449.682,1395505.147,,
1357,0.29649988,2744352.793,1386564.459,,
1358,0.29832864,2738166.961,1377625.856,,
1359,0.30015697,2731904.119,1368700.685,,
1360,0.3019832,2725576.202,1359800.291,,
1361,0.30380559,2719195.143,1350936.02,,
1362,0.30562297,2712767.057,1342114.4,,
1363,0.30743689,2706272.313,1333320.657,,
1364,0.30924981,2699684.16,1324534.124,,
1365,0.31106432,2692975.848,1315734.135,,
1366,0.31288315,2686120.626,1306900.023,,
1367,0.31470917,2679091.744,1298011.121,,
1368,0.31654542,2671862.452,1289046.765,,
1369,0.31839509,2664405.999,1279986.286,,
1370,0.32026152,2656695.662,1270809.026,,
1371,0.32214868,2648711.471,1261496.262,,
1372,0.32406176,2640449.022,1252033.73,,
1373,0.32600622,2631906.094,1242407.79,,
1374,0.32798776,2623080.47,1232604.805,,
1375,0.33001224,2613969.93,1222611.137,,
1376,0.33208577,2604572.255,1212413.147,,
1377,0.3342147,2594885.225,1201997.198,,
1378,0.33640562,2584906.622,1191349.652,,
1379,0.33866537,2574635.171,1180457.416,,
1380,0.34099971,2564100.333,1169325.187,,
1381,0.34341281,2553368.346,1157978.945,,
1382,0.34590869,2542507.611,1146445.921,,
1383,0.3484913,2531586.533,1134753.348,,
1384,0.35116451,2520673.512,1122928.458,,
1385,0.35393204,2509836.951,1110998.483,,
1386,0.3567975,2499145.253,1098990.657,,
1387,0.3597643,2488666.82,1086932.21,,
1388,0.36283567,2478467.021,1074849.036,,
1389,0.36601477,2468579.309,1062752.929,,
1390,0.36930479,2459018.037,1050647.247,,
1391,0.37270892,2449797.298,1038535.234,,
1392,0.37623037,2440931.185,1026420.132,,
1393,0.37987238,2432433.793,1014305.185,,
1394,0.38363816,2424319.215,1002193.638,,
1395,0.38753093,2416601.546,990088.7322,,
1396,0.39155389,2409294.877,977993.7125,,
1397,0.39570966,2402412.217,965912.6805,,
1398,0.39999828,2395961.926,953853.4072,,
1399,0.40441897,2389951.122,941824.6426,,
1400,0.40897078,2384386.926,929835.1372,,
1401,0.41365255,2379276.456,917893.6413,,
1402,0.4184629,2374626.834,906008.9051,,
1403,0.42340026,2370445.177,894189.679,,
1404,0.42846279,2366738.606,882444.7134,,
1405,0.43364836,2363514.064,870782.7693,,
1406,0.43895116,2360762.498,859213.5903,,
1407,0.44435888,2358446.331,847748.6713,,
1408,0.4498582,2356525.041,836399.6885,,
1409,0.45543538,2354958.102,825178.3178,,
1410,0.46107628,2353704.99,814096.2355,,
1411,0.46676636,2352725.181,803165.1175,,
1412,0.47249066,2351978.151,792396.64,,
1413,0.47823379,2351423.375,781802.4791,,
1414,0.48398013,2351020.746,771394.1412,,
1415,0.48971618,2350736.277,761180.6384,,
1416,0.49543006,2350540.641,751169.0843,,
1417,0.50110965,2350404.627,741366.5447,,
1418,0.50674253,2350299.027,731780.0855,,
1419,0.51231601,2350194.63,722416.7725,,
1420,0.51781708,2350062.225,713283.6715,,
1421,0.52323246,2349872.602,704387.8485,,
1422,0.52854859,2349596.553,695736.3693,,
1423,0.53375278,2349208.926,687335.6448,,
1424,0.53883756,2348703.613,679189.0149,,
1425,0.54379696,2348080.078,671298.9206,,
1426,0.54862484,2347337.789,663667.8025,,
1427,0.55331501,2346476.209,656298.1013,,
1428,0.55786114,2345494.807,649192.2576,,
1429,0.56225686,2344393.048,642352.7122,,
1430,0.56649571,2343170.397,635781.9057,,
1431,0.57057121,2341826.325,629482.2325,,
1432,0.57447921,2340360.564,623452.7693,,
1433,0.57821958,2338773.285,617687.119,,
1434,0.58179275,2337064.697,612178.3726,,
1435,0.58519941,2335235.009,606919.6212,,
1436,0.58844049,2333284.431,601903.9557,,
1437,0.59151712,2331213.174,597124.4671,,
1438,0.59443071,2329021.445,592574.2464,,
1439,0.59718289,2326709.456,588246.3847,,
1440,0.59977571,2324277.484,584133.7059,,
1441,0.60221372,2321726.539,580226.2113,,
1442,0.60450312,2319058.069,576512.206,,
1443,0.6066504,2316273.526,572979.9716,,
1444,0.60866237,2313374.364,569617.7902,,
1445,0.6105461,2310362.037,566413.9436,,
1446,0.61230892,2307237.998,563356.7135,,
1447,0.6139584,2304003.701,560434.382,,
1448,0.61550235,2300660.599,557635.2315,,
1449,0.61694779,2297208.917,554948.5292,,
1450,0.61829891,2293645.209,552366.4927,,
1451,0.61955949,2289965.342,549881.8902,,
1452,0.62073341,2286165.183,547487.4897,,
1453,0.62182465,2282240.599,545176.0591,,
1454,0.62283732,2278187.458,542940.3665,,
1455,0.62377563,2274001.628,540773.1799,,
1456,0.62464385,2269678.974,538667.2674,,
1457,0.62544631,2265215.506,536615.5056,,
1458,0.62618613,2260610.134,534613.0263,,
1459,0.6268653,2255864.51,532657.0885,,
1460,0.62748577,2250980.393,530745.034,,
1461,0.62804954,2245959.541,528874.2047,,
1462,0.62855864,2240803.713,527041.9427,,
1463,0.62901511,2235514.668,525245.5898,,
1464,0.62942104,2230094.164,523482.488,,
1465,0.62977855,2224543.96,521749.9791,,
1466,0.63008977,2218865.188,520045.2646,,
1467,0.63035684,2213056.246,518364.9309,,
1468,0.63058192,2207114.779,516705.3955,,
1469,0.63076721,2201038.433,515063.0765,,
1470,0.63091491,2194824.854,513434.3915,,
1471,0.63102728,2188471.688,511815.7583,,
1472,0.63110657,2181976.582,510203.5948,,
