Batch Number,B2600077,,,,,,,
Category,Pet Food,,,,,,,
Specie,Dog,,,,,,,
Family,Healthcare,,,,,,,
Brand,PETFLAKES,,,,,,,
Product Code,DDF040002,,,,,,,
Product name,PETFLAKES Performance High Protein - Adult Dog 4 kg,,,,,,,
NIR-Code,M20260209-00095,,,,,,,
FileTitle:,IAS_Spectrum,,,,,,,
Head:,Reference,Sample,,,,,,
System Temp hundredths:,2135,2150,,,,,,
Detector Temp hundredths:,0,0,,,,,,
Humidity hundredths:,5846,5794,,,,,,
Lamp PD:,92,92,,,,,,
Tec Temp:,0,,,,,,,
Product SN:,8B6YK9LO,,,,,,,
Serial Number:,5B25203,,,,,,,
Scan Config Name:,IAS5100,,,,,,,
Scan Config Type:,2,,,,,,,
Start wavelength in nm:,900,,,,,,,
End wavelength in nm:,1700,,,,,,,
Pattern Pixel Width:,13,,,,,,,
Exposure Time:,0,,,,,,,
Measurement points:,105,,,,,,,
Number of Measurement points:,801,,,,,,,
Num Repeats:,90,90,,,,,,
PGA Gain:,64,64,,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,,
1307,0.2372957,2828030.554,1637526.745,,,,,
1308,0.2373806,2830716.497,1638761.604,,,,,
1309,0.23748815,2833233.774,1639812.769,,,,,
1310,0.23761942,2835581.566,1640675.623,,,,,
1311,0.23777554,2837759.995,1641345.922,,,,,
1312,0.23795765,2839769.184,1641819.417,,,,,
1313,0.23816691,2841609.253,1642091.862,,,,,
1314,0.23840447,2843280.326,1642159.011,,,,,
1315,0.23867152,2844782.524,1642016.616,,,,,
1316,0.23896926,2846115.969,1641660.431,,,,,
1317,0.2392989,2847280.784,1641086.213,,,,,
1318,0.23966155,2848277.354,1640290.345,,,,,
1319,0.24005805,2849106.657,1639270.634,,,,,
1320,0.24048923,2849769.751,1638025.079,,,,,
1321,0.24095593,2850267.693,1636551.68,,,,,
1322,0.24145902,2850601.542,1634848.437,,,,,
1323,0.2419994,2850772.356,1632913.35,,,,,
1324,0.24257798,2850781.194,1630744.418,,,,,
1325,0.24319572,2850629.113,1628339.642,,,,,
1326,0.24385358,2850317.146,1625697.015,,,,,
1327,0.24455238,2849844.35,1622814.07,,,,,
1328,0.24529267,2849206.449,1619687.558,,,,,
1329,0.24607502,2848398.846,1616314.159,,,,,
1330,0.24690002,2847416.943,1612690.549,,,,,
1331,0.2477683,2846256.143,1608813.407,,,,,
1332,0.24868053,2844911.848,1604679.409,,,,,
1333,0.24963742,2843379.46,1600285.234,,,,,
1334,0.25063973,2841654.383,1595627.559,,,,,
1335,0.25168822,2839732.007,1590703.131,,,,,
1336,0.25278307,2837607.377,1585510.908,,,,,
1337,0.25392369,2835275.121,1580052.492,,,,,
1338,0.25510949,2832729.842,1574329.636,,,,,
1339,0.25633989,2829966.144,1568344.094,,,,,
1340,0.25761435,2826978.632,1562097.622,,,,,
1341,0.25893238,2823761.908,1555591.973,,,,,
1342,0.26029349,2820310.578,1548828.901,,,,,
1343,0.26169724,2816619.244,1541810.162,,,,,
1344,0.26314312,2812683.024,1534538.093,,,,,
1345,0.2646293,2808505.107,1527024.198,,,,,
1346,0.26615284,2804095.103,1519287.27,,,,,
1347,0.26771071,2799462.795,1511346.305,,,,,
1348,0.26929982,2794617.97,1503220.297,,,,,
1349,0.27091698,2789570.414,1494928.242,,,,,
1350,0.27255895,2784329.912,1486489.135,,,,,
1351,0.27422239,2778906.249,1477921.971,,,,,
1352,0.27590385,2773309.211,1469245.744,,,,,
1353,0.27759993,2767549.083,1460479.3,,,,,
1354,0.2793081,2761640.259,1451640.252,,,,,
1355,0.28102629,2755599.164,1442745.601,,,,,
1356,0.28275228,2749442.236,1433812.348,,,,,
1357,0.28448381,2743185.91,1424857.491,,,,,
1358,0.28621848,2736846.626,1415898.03,,,,,
1359,0.28795381,2730440.821,1406950.963,,,,,
1360,0.28968719,2723984.931,1398033.29,,,,,
1361,0.29141592,2717495.396,1389162.01,,,,,
1362,0.29313777,2710981.765,1380348.756,,,,,
1363,0.29485305,2704423.121,1371581.415,,,,,
1364,0.29656287,2697790.124,1362841.312,,,,,
1365,0.29826845,2691053.433,1354109.771,,,,,
1366,0.2999711,2684183.707,1345368.115,,,,,
1367,0.30167227,2677151.604,1336597.668,,,,,
1368,0.30337347,2669927.783,1327779.754,,,,,
1369,0.30507638,2662482.904,1318895.696,,,,,
1370,0.30678275,2654787.655,1309926.825,,,,,
1371,0.30849507,2646820.091,1300856.395,,,,,
1372,0.31021721,2638575.24,1291672.088,,,,,
1373,0.31195338,2630050.519,1282362.207,,,,,
1374,0.31370792,2621243.342,1272915.056,,,,,
1375,0.31548529,2612151.122,1263318.938,,,,,
1376,0.31729013,2602771.275,1253562.158,,,,,
1377,0.31912722,2593101.215,1243633.018,,,,,
1378,0.32100153,2583138.355,1233519.824,,,,,
1379,0.32291818,2572881.054,1223211.425,,,,,
1380,0.32488131,2562358.344,1212714.458,,,,,
1381,0.32689371,2551635.964,1202056.847,,,,,
1382,0.32895798,2540781.811,1191267.766,,,,,
1383,0.33107662,2529863.785,1180376.39,,,,,
1384,0.333252,2518949.784,1169411.892,,,,,
1385,0.33548634,2508107.707,1158403.449,,,,,
1386,0.33778169,2497405.452,1147380.235,,,,,
1387,0.34013992,2486910.919,1136371.425,,,,,
1388,0.34256294,2476689.09,1125404.26,,,,,
1389,0.34505493,2466774.276,1114485.65,,,,,
1390,0.34762164,2457182.43,1103610.333,,,,,
1391,0.35026895,2447929.258,1092772.884,,,,,
1392,0.35300286,2439030.465,1081967.877,,,,,
1393,0.35582948,2430501.755,1071189.885,,,,,
1394,0.35875504,2422358.835,1060433.485,,,,,
1395,0.36178592,2414617.409,1049693.25,,,,,
1396,0.36492859,2407293.182,1038963.754,,,,,
1397,0.36818916,2400400.425,1028240.106,,,,,
1398,0.37157176,2393947.283,1017519.693,,,,,
1399,0.37508003,2387940.263,1006800.511,,,,,
1400,0.37871764,2382385.873,996080.5569,,,,,
1401,0.38248831,2377290.621,985357.8265,,,,,
1402,0.38639578,2372661.016,974630.3162,,,,,
1403,0.39044385,2368503.564,963896.0225,,,,,
1404,0.39463637,2364824.773,953152.9414,,,,,
1405,0.39897717,2361630.977,942399.1154,,,,,
1406,0.40346525,2358912.667,931636.7518,,,,,
1407,0.40809087,2356632.081,920875.485,,,,,
1408,0.41284315,2354748.54,910125.7172,,,,,
1409,0.41771094,2353221.365,899397.8507,,,,,
1410,0.42268284,2352009.875,888702.2874,,,,,
1411,0.42774722,2351073.391,878049.4296,,,,,
1412,0.43289217,2350371.232,867449.6795,,,,,
1413,0.43810554,2349862.719,856913.4392,,,,,
1414,0.44337491,2349507.554,846451.2207,,,,,
1415,0.44868781,2349271.058,836075.1511,,,,,
1416,0.45403159,2349122.83,825798.5872,,,,,
1417,0.45939323,2349032.578,815634.9166,,,,,
1418,0.46475935,2348970.005,805597.5266,,,,,
1419,0.47011617,2348904.82,795699.805,,,,,
1420,0.47544952,2348806.727,785955.139,,,,,
1421,0.48074484,2348645.434,776376.9164,,,,,
1422,0.48598714,2348390.646,766978.5246,,,,,
1423,0.49116199,2348016.371,757773.0052,,,,,
1424,0.49625924,2347516.782,748771.7772,,,,,
1425,0.50126972,2346891.958,739985.7848,,,,,
1426,0.50618391,2346141.979,731425.9719,,,,,
1427,0.51099195,2345266.926,723103.2828,,,,,
1428,0.5156836,2344266.876,715028.6613,,,,,
1429,0.52024833,2343141.911,707213.0516,,,,,
1430,0.52467525,2341892.11,699667.3976,,,,,
1431,0.52895324,2340517.56,692402.5653,,,,,
1432,0.53307453,2339018.938,685423.8398,,,,,
1433,0.53703733,2337397.888,678727.2973,,,,,
1434,0.54084053,2335656.145,672308.153,,,,,
1435,0.54448318,2333795.444,666161.6221,,,,,
1436,0.5479645,2331817.521,660282.9198,,,,,
1437,0.55128387,2329724.111,654667.2612,,,,,
1438,0.55444085,2327516.95,649309.8613,,,,,
1439,0.55743518,2325197.773,644205.9355,,,,,
1440,0.560267,2322768.176,639350.2928,,,,,
1441,0.56293933,2320228.282,634733.4487,,,,,
1442,0.56545707,2317577.332,630343.3387,,,,,
1443,0.56782543,2314814.552,626167.8631,,,,,
1444,0.57004994,2311939.17,622194.9221,,,,,
1445,0.57213641,2308950.414,618412.416,,,,,
1446,0.5740909,2305847.509,614808.2451,,,,,
1447,0.57591976,2302629.684,611370.3097,,,,,
1448,0.57762955,2299296.166,608086.5103,,,,,
1449,0.5792266,2295845.737,604945.2965,,,,,
1450,0.58071601,2292275.849,601936.7621,,,,,
1451,0.58210278,2288583.704,599051.3074,,,,,
1452,0.58339207,2284766.506,596279.3332,,,,,
1453,0.58458917,2280821.457,593611.2398,,,,,
1454,0.58569955,2276745.76,591037.4277,,,,,
1455,0.58672878,2272536.619,588548.2976,,,,,
1456,0.58768257,2268191.236,586134.2499,,,,,
1457,0.58856665,2263706.904,583785.8244,,,,,
1458,0.58938508,2259082.793,581496.4517,,,,,
1459,0.59014028,2254319.838,579262.289,,,,,
1460,0.59083465,2249419.047,577079.5999,,,,,
1461,0.59147063,2244381.426,574944.6481,,,,,
1462,0.59205071,2239207.981,572853.6973,,,,,
1463,0.59257742,2233899.717,570803.011,,,,,
1464,0.59305331,2228457.643,568788.853,,,,,
1465,0.59348098,2222882.763,566807.4869,,,,,
1466,0.59386307,2217175.865,564855.13,,,,,
1467,0.5942022,2211336.783,562927.7966,,,,,
1468,0.59450103,2205365.084,561021.4454,,,,,
1469,0.59476227,2199260.341,559132.0352,,,,,
1470,0.59498863,2193022.123,557255.5247,,,,,
1471,0.59518288,2186650,555387.8726,,,,,
1472,0.59534782,2180143.543,553525.0376,,,,,
1473,0.59548627,2173502.321,551662.9786,,,,,
1474,0.59560106,2166725.895,549797.694,,,,,
1475,0.59569401,2159813.515,547926.4208,,,,,
1476,0.59576574,2152764.071,546047.8444,,,,,
1477,0.59581679,2145576.43,544160.7325,,,,,
1478,0.59584772,2138249.462,542263.8526,,,,,
1479,0.59585907,2130782.034,540355.9723,,,,,
1480,0.59585141,2123173.016,538435.8594,,,,,
1481,0.59582529,2115421.274,536502.2814,,,,,
1482,0.59578129,2107525.679,534554.0059,,,,,
1483,0.59571969,2099485.477,532590.2174,,,,,
1484,0.59563953,2091301.769,530612.1337,,,,,
1485,0.59553941,2082976.218,528621.5914,,,,,
1486,0.59541793,2074510.488,526620.4273,,,,,
1487,0.59527365,2065906.243,524610.4781,,,,,
1488,0.59510509,2057165.147,522593.5808,,,,,
1489,0.59491076,2048288.863,520571.572,,,,,
1490,0.59468913,2039279.055,518546.2885,,,,,
1491,0.59443866,2030137.503,516519.5816,,,,,
1492,0.59415816,2020869.34,514493.7205,,,,,
1493,0.5938468,2011483.485,512471.4465,,,,,
1494,0.59350379,2001989.064,510455.5267,,,,,
1495,0.59312832,1992395.201,508448.7278,,,,,
1496,0.59271957,1982711.021,506453.8167,,,,,
1497,0.59227671,1972945.648,504473.5602,,,,,
1498,0.5917989,1963108.208,502510.7252,,,,,
1499,0.5912853,1953207.824,500568.0786,,,,,
1500,0.59073561,1943251.854,498647.3121,,,,,
1501,0.59015169,1933240.546,496745.7974,,,,,
1502,0.58953602,1923172.364,494859.8207,,,,,
1503,0.58889107,1913045.774,492985.6681,,,,,
1504,0.58821937,1902859.24,491119.626,,,,,
1505,0.58752349,1892611.225,489257.9804,,,,,
1506,0.58680602,1882300.195,487397.0177,,,,,
1507,0.58606958,1871924.613,485533.0241,,,,,
1508,0.58531681,1861483.086,483662.3496,,,,,
1509,0.58454998,1850976.592,481782.4173,,,,,
1510,0.58377104,1840408.081,479891.5412,,,,,
1511,0.58298196,1829780.563,477988.0623,,,,,
1512,0.58218476,1819097.047,476070.3214,,,,,
1513,0.58138149,1808360.542,474136.6596,,,,,
1514,0.58057422,1797574.059,472185.4176,,,,,
1515,0.57976509,1786740.606,470214.9365,,,,,
1516,0.57895625,1775863.193,468223.5581,,,,,
1517,0.57814956,1764944.536,466209.912,,,,,
1518,0.57734611,1753986.653,464173.3202,,,,,
1519,0.57654688,1742991.457,462113.2069,,,,,
1520,0.57575287,1731960.861,460028.996,,,,,
1521,0.5749651,1720896.78,457920.1116,,,,,
1522,0.57418464,1709801.127,455785.9779,,,,,
1523,0.57341255,1698675.816,453626.0187,,,,,
1524,0.57264993,1687522.76,451439.6583,,,,,
1525,0.57189795,1676344.052,449226.3387,,,,,
1526,0.57115799,1665143.082,446985.6329,,,,,
1527,0.5704316,1653923.813,444717.172,,,,,
1528,0.56972034,1642690.21,442420.5868,,,,,
1529,0.56902583,1631446.238,440095.5086,,,,,
1530,0.56834973,1620195.863,437741.5684,,,,,
1531,0.56769375,1608943.05,435358.3973,,,,,
1532,0.56705964,1597691.763,432945.6265,,,,,
1533,0.56644915,1586445.989,430502.9637,,,,,
1534,0.56586215,1575210.276,428032.1494,,,,,
1535,0.56529646,1563989.777,425537.1172,,,,,
1536,0.56474977,1552789.676,423021.9091,,,,,
1537,0.56421971,1541615.155,420490.5673,,,,,
1538,0.56370387,1530471.398,417947.1342,,,,,
1539,0.56319977,1519363.589,415395.6519,,,,,
1540,0.5627049,1508296.911,412840.1627,,,,,
1541,0.56221669,1497276.538,410284.7041,,,,,
1542,0.56173333,1486305.015,407731.8313,,,,,
1543,0.56125491,1475378.501,405180.5038,,,,,
1544,0.56078185,1464492.208,402629.1467,,,,,
1545,0.56031457,1453641.347,400076.1851,,,,,
1546,0.55985346,1442821.13,397520.0439,,,,,
1547,0.55939896,1432026.766,394959.1483,,,,,
1548,0.55895148,1421253.469,392391.9233,,,,,
1549,0.55851145,1410496.449,389816.7939,,,,,
1550,0.55807946,1399751.946,387232.3389,,,,,
1551,0.55765688,1389021.655,384637.9519,,,,,
1552,0.5572454,1378309.075,382033.2962,,,,,
1553,0.55684674,1367617.705,379418.035,,,,,
1554,0.5564627,1356951.046,376791.8315,,,,,
1555,0.55609511,1346312.597,374154.3492,,,,,
1556,0.55574587,1335705.857,371505.2512,,,,,
1557,0.55541694,1325134.327,368844.2008,,,,,
1558,0.55511006,1314601.026,366170.9638,,,,,
1559,0.55482391,1304103.678,363486.4376,,,,,
1560,0.55455517,1293636.717,360792.2232,,,,,
1561,0.55430039,1283194.527,358089.932,,,,,
1562,0.55405602,1272771.49,355381.1752,,,,,
1563,0.55381839,1262361.991,352667.5644,,,,,
1564,0.55358372,1251960.414,349950.7108,,,,,
1565,0.55334809,1241561.141,347232.226,,,,,
1566,0.5531075,1231158.737,344513.746,,,,,
1567,0.55285858,1220751.978,341797.4838,,,,,
1568,0.55259862,1210343.899,339086.2357,,,,,
1569,0.5523249,1199937.724,336382.8238,,,,,
1570,0.55203455,1189536.675,333690.0701,,,,,
1571,0.55172468,1179143.977,331010.7968,,,,,
1572,0.55139225,1168762.852,328347.8259,,,,,
1573,0.55103418,1158396.524,325703.9795,,,,,
1574,0.55064729,1148048.17,323082.0451,,,,,
1575,0.55022982,1137718.561,320483.0172,,,,,
1576,0.54978222,1127404.947,317905.2641,,,,,
1577,0.54930509,1117104.296,315346.9452,,,,,
1578,0.5487991,1106813.576,312806.2198,,,,,
1579,0.54826489,1096529.756,310281.2473,,,,,
1580,0.54770316,1086249.804,307770.1871,,,,,
1581,0.54711461,1075970.69,305271.1984,,,,,
1582,0.54649995,1065689.407,302782.4527,,,,,
1583,0.5458592,1055405.934,300303.4586,,,,,
1584,0.54519104,1045125.896,297836.2586,,,,,
1585,0.54449397,1034855.551,295383.178,,,,,
1586,0.54376647,1024601.155,292946.5419,,,,,
1587,0.54300695,1014368.966,290528.6756,,,,,
1588,0.54221383,1004165.24,288131.9042,,,,,
1589,0.5413855,993996.2344,285758.5529,,,,,
1590,0.54052031,983868.1829,283410.9351,,,,,
1591,0.53961812,973783.1844,281089.1911,,,,,
1592,0.53868209,963734.4106,278788.7716,,,,,
1593,0.53771587,953713.8708,276504.5161,,,,,
1594,0.53672324,943713.5742,274231.2643,,,,,
1595,0.53570804,933725.5298,271963.8558,,,,,
1596,0.53467425,923741.7469,269697.1304,,,,,
1597,0.53362589,913754.2348,267425.9276,,,,,
1598,0.53256712,903755.028,265145.0993,,,,,
1599,0.53150081,893740.6164,262851.6351,,,,,
1600,0.53042699,883716.9924,260547.0841,,,,,
1601,0.52934533,873691.3694,258233.5811,,,,,
1602,0.52825553,863670.9607,255913.261,,,,,
1603,0.52715731,853662.9797,253588.2588,,,,,
1604,0.52605041,843674.6396,251260.7094,,,,,
1605,0.52493462,833713.1539,248932.7475,,,,,
1606,0.52380974,823785.7121,246606.4969,,,,,
1607,0.52267634,813897.2374,244282.9964,,,,,
1608,0.52153633,804048.5367,241961.3152,,,,,
1609,0.52039186,794239.9817,239640.3145,,,,,
1610,0.51924517,784471.9443,237318.8551,,,,,
1611,0.51809857,774744.7961,234995.7981,,,,,
1612,0.51695448,765058.909,232670.0044,,,,,
1613,0.51581541,755414.6546,230340.3352,,,,,
1614,0.51468397,745812.4118,228005.6671,,,,,
1615,0.51356176,736252.8471,225665.5297,,,,,
1616,0.51244903,726737.0108,223320.3216,,,,,
1617,0.51134593,717265.9794,220970.5017,,,,,
1618,0.51025262,707840.8298,218616.529,,,,,
1619,0.50916927,698462.6387,216258.8624,,,,,
1620,0.50809608,689132.4827,213897.9609,,,,,
1621,0.50703326,679851.4386,211534.2833,,,,,
1622,0.50598097,670620.4106,209168.2653,,,,,
1623,0.5049383,661437.3491,206799.9437,,,,,
1624,0.50390332,652297.725,204429.0203,,,,,
1625,0.50287396,643196.9324,202055.1865,,,,,
1626,0.50184804,634130.3654,199678.1339,,,,,
1627,0.50082322,625093.418,197297.554,,,,,
1628,0.49979704,616081.4841,194913.1381,,,,,
1629,0.49876687,607089.958,192524.5778,,,,,
1630,0.49773076,598115.2327,190131.5131,,,,,
1631,0.49669282,589160.9142,187733.2126,,,,,
1632,0.49566013,580233.7744,185328.7819,,,,,
1633,0.49464024,571340.5989,182917.326,,,,,
1634,0.49364112,562488.1735,180497.9498,,,,,
1635,0.49267124,553683.2838,178069.7581,,,,,
1636,0.49173959,544932.7154,175631.8559,,,,,
1637,0.49085571,536243.2501,173183.3485,,,,,
1638,0.49002594,527618.2769,170723.7285,,,,,
1639,0.48924615,519051.5405,168253.589,,,,,
1640,0.48850992,510535.0837,165773.7175,,,,,
1641,0.48781041,502060.9491,163284.9014,,,,,
1642,0.48714035,493621.1794,160787.928,,,,,
1643,0.48649191,485207.8174,158283.5847,,,,,
1644,0.48585677,476812.9059,155772.6591,,,,,
1645,0.48522642,468428.3457,153255.7394,,,,,
1646,0.48460216,460042.6866,150728.7074,,,,,
1647,0.48399603,451641.0742,148182.6642,,,,,
1648,0.48342136,443208.5023,145608.4972,,,,,
1649,0.48289236,434729.9643,142997.0939,,,,,
1650,0.48242428,426190.454,140339.3418,,,,,
1651,0.48203356,417574.9647,137626.1284,,,,,
1652,0.48173803,408868.4903,134848.341,,,,,
1653,0.48155258,400055.2913,131998.0279,,,,,
1654,0.48147151,391116.1978,129072.6704,,,,,
1655,0.48148228,382031.0367,126071.3386,,,,,
1656,0.48157142,372779.6347,122993.1025,,,,,
1657,0.48172434,363341.8185,119837.0325,,,,,
1658,0.48192515,353697.4151,116602.1986,,,,,
1659,0.48215638,343826.2511,113287.6711,,,,,
1660,0.48239929,333708.9551,109892.6308,,,,,
1661,0.48264868,323346.4571,106419.0627,,,,,
1662,0.48291592,312761.0818,102871.9067,,,,,
1663,0.48321484,301976.1741,99256.2437,,,,,
1664,0.4835614,291015.079,95577.15441,,,,,
1665,0.48397412,279901.1414,91839.71971,,,,,
1666,0.48447477,268657.7062,88049.02043,,,,,
1667,0.48508911,257308.1233,84210.14001,,,,,
1668,0.48583969,245883.3151,80332.14626,,,,,
1669,0.48672757,234437.0505,76436.12785,,,,,
1670,0.48774813,223027.3893,72545.43139,,,,,
1671,0.48889447,211712.3918,68683.40347,,,,,
1672,0.49015632,200550.1179,64873.39073,,,,,
1673,0.49151871,189598.6278,61138.73976,,,,,
1674,0.49296016,178915.9815,57502.79719,,,,,
1675,0.49445437,168556.9218,53987.37602,,,,,
1676,0.4959953,158551.3962,50602.82602,,,,,
1677,0.49758807,148918.1284,47354.30819,,,,,
1678,0.49923771,139675.787,44246.95794,,,,,
1679,0.50094876,130843.0405,41285.91069,,,,,
1680,0.50272488,122438.5573,38476.30183,,,,,
1681,0.50456825,114481.0061,35823.2668,,,,,
1682,0.50647879,106987.6984,33331.51492,,,,,
1683,0.50845436,99954.74945,30999.09958,,,,,
1684,0.51049183,93361.48815,28818.80306,,,,,
1685,0.51258717,87186.78354,26783.26324,,,,,
1686,0.51473541,81409.50469,24885.11799,,,,,
1687,0.51693071,76008.52067,23117.0052,,,,,
1688,0.51916648,70962.70054,21471.56274,,,,,
1689,0.52143525,66251.01087,19941.47401,,,,,
1690,0.52371944,61854.91796,18520.58909,,,,,
1691,0.52598688,57758.53969,17203.99561,,,,,
1692,0.52819758,53946.12182,15986.84091,,,,,
1693,0.53030334,50401.91012,14864.2723,,,,,
1694,0.53224718,47110.15035,13831.43712,,,,,
1695,0.5339628,44055.08829,12883.48269,,,,,
1696,0.53537521,41221.07542,12015.56261,,,,,
1697,0.53642586,38595.33806,11223.00069,,,,,
1698,0.53708411,36168.2475,10501.30695,,,,,
1699,0.53732828,33930.33492,9846.000899,,,,,
1700,0.53714723,31872.1315,9252.602028,,,,,
