Batch Number,B2600074,,,,,,
Category,Poultry,,,,,,
Specie,Chicken,,,,,,
Family,Layer Baladi,,,,,,
Brand,FARMFLAKES,,,,,,
Product Code,PPEP250401,,,,,,
Product name,CHICKEN FEED BALADI PRODUCTION 1,,,,,,
NIR-Code,D20260211-00099,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
System Temp hundredths:,2267,2304,,,,,
Detector Temp hundredths:,0,0,,,,,
Humidity hundredths:,5181,5163,,,,,
Lamp PD:,92,93,,,,,
Tec Temp:,0,,,,,,
Product SN:,8B6YK9LO,,,,,,
Serial Number:,5B25203,,,,,,
Scan Config Name:,IAS5100,,,,,,
Scan Config Type:,2,,,,,,
Start wavelength in nm:,900,,,,,,
End wavelength in nm:,1700,,,,,,
Pattern Pixel Width:,11,,,,,,
Exposure Time:,0,,,,,,
Measurement points:,420,,,,,,
Number of Measurement points:,801,,,,,,
Num Repeats:,90,90,,,,,
PGA Gain:,64,64,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,
1258,0.09075722,2171744.547,1762185.092,1997246,1696491,,
1259,0.09056296,2181493.245,1770887.276,1991532,1690970,,
1260,0.09034801,2185940.544,1775375.952,1985263,1685447,,
1261,0.09014983,2187032.107,1777073.233,1977205,1678603,,
1262,0.08998383,2187912.5,1778468.283,1972192,1674616,,
1263,0.08984018,2193056.868,1783239.662,1964622,1668810,,
1264,0.08970697,2204186.563,1792839.38,1956756,1663103,,
1265,0.089568,2216199.861,1803187.647,1949824,1658347,,
1266,0.08941128,2224113.195,1810279.389,1942716,1653730,,
1267,0.08925595,2229045.696,1814943.118,1934485,1648503,,
1268,0.08912946,2234004.025,1819510.202,1914722,1633438,,
1269,0.08902256,2239737.964,1824629.344,1912729,1633357,,
1270,0.08890036,2245398.114,1829755.196,1903231,1626932,,
1271,0.08875616,2250626.842,1834625.123,1876387,1605702,,
1272,0.08862422,2255824.369,1839420.695,1867429,1599234,,
1273,0.08852762,2261338.958,1844327.495,1845980,1582087,,
1274,0.08844687,2267184.813,1849439.194,1820139,1560641,,
1275,0.08835751,2273221.449,1854745.123,1792188,1537380,,
1276,0.08825414,2278692.961,1859651.961,1753170,1503999,,
1277,0.08813919,2282688.396,1863405.789,1726477,1480927,,
1278,0.08801928,2285944.219,1866578.889,1695510,1454021,,
1279,0.08790469,2290546.33,1870830.297,1652085,1416163,,
1280,0.08779554,2296889.861,1876483.001,1623789,1390886,,
1281,0.08767447,2302512.836,1881601.257,1583224,1355092,,
1282,0.0875314,2305655.417,1884790.142,1539264,1316226,,
1283,0.08738775,2307867.609,1887222.652,1493039,1275375,,
1284,0.08726769,2311134.41,1890416.574,1444165,1232351,,
1285,0.08716355,2315421.679,1894377.573,1389834,1184839,,
1286,0.08705409,2319833.533,1898465.586,1333775,1136018,,
1287,0.08693452,2324405.473,1902730.914,1273033,1083164,,
1288,0.0868148,2329986.371,1907825.21,1209697,1028333,,
1289,0.08670495,2335767.926,1913043.017,1144724,972414,,
1290,0.08661368,2338027.754,1915296.366,1078440,915370,,
1291,0.08654265,2334983.766,1913115.608,1011008,857356,,
1292,0.08647135,2332683.557,1911544.783,935437,792776,,
1293,0.08638022,2337628.557,1915999.035,866098,733735,,
1294,0.08628773,2346861.783,1923976.601,788393,667478,,
1295,0.08622671,2353401.229,1929608.773,699230,591834,,
1296,0.08620211,2355024.92,1931049.46,614392,519585,,
1297,0.08619559,2353710.159,1930000.364,522857,441958,,
1298,0.08619733,2352300.162,1928836.475,431041,364020,,
1299,0.08621258,2354842.094,1930852.982,343824,290223,,
1300,0.0862451,2363385.861,1937713.362,262398,221274,,
1301,0.08628947,2373033.612,1945424.654,194389,163626,,
1302,0.08634099,2378384.739,1949580.282,137662,115748,,
1303,0.08640966,2380339.548,1950874.153,93522,78365,,
1304,0.08651038,2382293.193,1952022.54,63404,52904,,
1305,0.08664309,2385541.641,1954087.067,43352,35890,,
1306,0.08679612,2389682.366,1956789.261,31246,25722,,
1307,0.08696348,2393154.829,1958877.662,24351,19891,,
1308,0.08714847,2392758.189,1957718.955,20443,16566,,
1309,0.08735673,2387810.975,1952734.544,18300,14750,,
1310,0.08759523,2385139.299,1949478.826,16945,13566,,
1311,0.08786672,2390950.727,1953007.457,15903,12847,,
1312,0.08816401,2400438.951,1959416.034,15221,12140,,
1313,0.08848054,2405426.389,1962056.62,14583,11657,,
1314,0.08881881,2404024.544,1959386.412,14247,11341,,
1315,0.08918519,2398598.974,1953315.779,13711,10981,,
1316,0.08958586,2392972.905,1946937.115,13268,10679,,
1317,0.09002534,2392638.891,1944696.447,12996,10302,,
1318,0.09049964,2399479.846,1948127.901,12604,10119,,
1319,0.09099504,2406997.848,1952003.8,12394,9880,,
1320,0.09150569,2409323.449,1951593.725,,,,
1321,0.09204429,2408373.894,1948406.74,,,,
1322,0.09262415,2407838.761,1945374.63,,,,
1323,0.0932463,2408236.202,1942910.423,,,,
1324,0.09390682,2408470.46,1940146.39,,,,
1325,0.09460011,2408254.635,1936878.13,,,,
1326,0.09531807,2408075.043,1933534.584,,,,
1327,0.09605972,2408245.184,1930371.873,,,,
1328,0.09683701,2408735.654,1927312.457,,,,
1329,0.09765748,2409241.603,1924078.907,,,,
1330,0.09851105,2408698.668,1919868.246,,,,
1331,0.09938845,2406288.844,1914076.573,,,,
1332,0.10029755,2403579.194,1907923.198,,,,
1333,0.10124838,2402790.447,1903125.905,,,,
1334,0.10223342,2403180.513,1899122.461,,,,
1335,0.10323779,2402060.255,1893852.328,,,,
1336,0.10425902,2398829.214,1886862.747,,,,
1337,0.1053045,2395418.67,1879649.753,,,,
1338,0.10637751,2393025.946,1873138.516,,,,
1339,0.10747732,2390981.496,1866804.722,,,,
1340,0.10860348,2388706.77,1860198.797,,,,
1341,0.10975295,2386909.262,1853885.736,,,,
1342,0.11092001,2386154.519,1848325.914,,,,
1343,0.11209796,2383596.845,1841343.628,,,,
1344,0.11328682,2375285.4,1829906.815,,,,
1345,0.11449612,2364148.635,1816262.672,,,,
1346,0.11572793,2358437.091,1806742.939,,,,
1347,0.11696981,2359784.908,1802613.455,,,,
1348,0.11821448,2360570.77,1798053.22,,,,
1349,0.11946406,2355493.902,1789031.234,,,,
1350,0.12070963,2346432.536,1777045.049,,,,
1351,0.12194145,2336472.83,1764490.349,,,,
1352,0.12317491,2329370.251,1754137.446,,,,
1353,0.1244241,2328296.581,1748292.913,,,,
1354,0.12568008,2330089.248,1744586.364,,,,
1355,0.1269341,2328755.201,1738560.229,,,,
1356,0.12818618,2323324.444,1729512.414,,,,
1357,0.12943284,2317066.685,1719909.871,,,,
1358,0.13067313,2311974.82,1711236.225,,,,
1359,0.13191715,2308019.895,1703422.573,,,,
1360,0.13316195,2304124.304,1695680.238,,,,
1361,0.13437185,2297005.655,1685738.524,,,,
1362,0.13552789,2284869.743,1672374.574,,,,
1363,0.13668074,2273985.302,1659995.503,,,,
1364,0.13787936,2271511.886,1653619.77,,,,
1365,0.13910144,2273703.297,1650563.926,,,,
1366,0.14030834,2271869.133,1644655.607,,,,
1367,0.1414925,2263430.876,1634085.366,,,,
1368,0.14265998,2250893.89,1620671.687,,,,
1369,0.14382407,2238099.616,1607146.045,,,,
1370,0.14500649,2230494.317,1597329.941,,,,
1371,0.14621247,2229940.498,1592504.998,,,,
1372,0.14743286,2229771.31,1587915.783,,,,
1373,0.14867199,2224118.423,1579377.397,,,,
1374,0.14994224,2215165.643,1568425.755,,,,
1375,0.15124945,2206653.814,1557703.346,,,,
1376,0.15259653,2198908.697,1547428.777,,,,
1377,0.15398847,2190824.399,1536806.173,,,,
1378,0.15542393,2182234.809,1525729.537,,,,
1379,0.15689498,2173657.817,1514593.882,,,,
1380,0.15840477,2165319.799,1503547.923,,,,
1381,0.1599716,2157077.875,1492430.885,,,,
1382,0.16160953,2148591.715,1480963.525,,,,
1383,0.16332233,2139175.166,1468669.31,,,,
1384,0.1651164,2128617.805,1455396.366,,,,
1385,0.16700305,2118432.454,1442153.772,,,,
1386,0.16898717,2110048.598,1429898.751,,,,
1387,0.1710599,2102326.417,1417882.515,,,,
1388,0.17321511,2093407.173,1404877.965,,,,
1389,0.17545989,2083597.256,1391085.687,,,,
1390,0.17780257,2074449.839,1377527.775,,,,
1391,0.18024859,2066458.228,1364514.127,,,,
1392,0.18280601,2059084.465,1351662.133,,,,
1393,0.18547763,2052257.725,1338918.88,,,,
1394,0.18825247,2046692.93,1326783.971,,,,
1395,0.19111289,2041974.048,1315035.06,,,,
1396,0.19404511,2034649.95,1301501.253,,,,
1397,0.19706599,2022617.235,1284836.036,,,,
1398,0.20023642,2011552.404,1268513.012,,,,
1399,0.20358101,2007905.357,1256499.236,,,,
1400,0.20703925,2008548.973,1246933.153,,,,
1401,0.21055873,2006491.406,1235601.913,,,,
1402,0.21413518,2000160.733,1221601.948,,,,
1403,0.21777014,1991905.51,1206420.189,,,,
1404,0.22147931,1984815.713,1191902.92,,,,
1405,0.22529002,1982685.465,1180222.259,,,,
1406,0.22918568,1986004.387,1171640.898,,,,
1407,0.23312646,1989300.8,1162984.695,,,,
1408,0.23710997,1988651.344,1151989.919,,,,
1409,0.24114002,1986376.508,1140043.837,,,,
1410,0.24519964,1985351.469,1128853.953,,,,
1411,0.2492775,1985750.243,1118528.683,,,,
1412,0.25336706,1986755.912,1108606.589,,,,
1413,0.25743776,1986062.791,1097880.87,,,,
1414,0.26146655,1981037.395,1084990.96,,,,
1415,0.26548742,1974840.582,1071629.398,,,,
1416,0.26952811,1974821.979,1061695.182,,,,
1417,0.27354783,1981377.648,1055405.68,,,,
1418,0.27750783,1986637.114,1048602.079,,,,
1419,0.28141281,1985782.224,1038768.588,,,,
1420,0.28525438,1980424.435,1026842.644,,,,
1421,0.28901918,1973587.958,1014465.559,,,,
1422,0.29271271,1970405.591,1004252.503,,,,
1423,0.29631502,1974539.285,998046.4636,,,,
1424,0.29982139,1980979.647,993250.1147,,,,
1425,0.30327004,1983105.933,986451.8169,,,,
1426,0.30665025,1981471.755,977997.2552,,,,
1427,0.30990135,1979773.892,969871.6036,,,,
1428,0.31302169,1979008.104,962555.7223,,,,
1429,0.31606675,1978239.611,955459.1875,,,,
1430,0.31903545,1977140.02,948422.7811,,,,
1431,0.32185628,1976084.937,941779.7137,,,,
1432,0.3245054,1975276.829,935669.7164,,,,
1433,0.32705007,1974573.371,929872.0688,,,,
1434,0.32953734,1973683.239,924144.9918,,,,
1435,0.33193633,1972018.216,918278.876,,,,
1436,0.33421288,1969297.533,912217.611,,,,
1437,0.33636122,1966660.325,906500.6793,,,,
1438,0.33838109,1965284.798,901663.319,,,,
1439,0.34029512,1964320.609,897257.8262,,,,
1440,0.34213719,1962272.726,892528.6736,,,,
1441,0.34389863,1959280.225,887560.4227,,,,
1442,0.34554128,1956424.041,882920.7216,,,,
1443,0.34705729,1954014.474,878760.4217,,,,
1444,0.34846978,1951670.988,874856.499,,,,
1445,0.34979429,1949454.016,871201.6761,,,,
1446,0.35103222,1948030.198,868087.4194,,,,
1447,0.35218372,1946708.408,865201.3435,,,,
1448,0.35325466,1942035.72,860998.8191,,,,
1449,0.35425947,1932747.277,854900.5483,,,,
1450,0.35521296,1925105.036,849652.7544,,,,
1451,0.35611301,1924593.751,847668.5399,,,,
1452,0.35693536,1926602.746,846948.126,,,,
1453,0.35766614,1924485.493,844594.9918,,,,
1454,0.35833012,1917975.292,840451.9443,,,,
1455,0.35896181,1909673.469,835597.8275,,,,
1456,0.35956758,1902950.189,831495.3894,,,,
1457,0.36013313,1901425.341,829747.8741,,,,
1458,0.36064108,1903706.743,829772.3669,,,,
1459,0.36107884,1903760.287,828959.7017,,,,
1460,0.36146063,1899415.706,826341.1731,,,,
1461,0.36182961,1894004.963,823287.4595,,,,
1462,0.36219636,1889867.094,820795.3863,,,,
1463,0.36250626,1886594.582,818789.6107,,,,
1464,0.36272508,1882994.092,816815.3324,,,,
1465,0.3629009,1876519.203,813677.1397,,,,
1466,0.3630805,1865924.983,808748.8536,,,,
1467,0.36323302,1856744.073,804486.9952,,,,
1468,0.36331403,1854868.137,803524.2887,,,,
1469,0.36334843,1856297.597,804079.8421,,,,
1470,0.36338455,1853603.233,802845.9644,,,,
1471,0.36340912,1845343.302,799223.1463,,,,
1472,0.36337403,1833703.358,794246.0172,,,,
1473,0.36327045,1822714.006,789674.4398,,,,
1474,0.36312427,1817717.3,787774.7797,,,,
1475,0.36295144,1818289.664,788336.4906,,,,
1476,0.36275174,1817268.543,788256.1447,,,,
1477,0.36252501,1811254.726,786057.8808,,,,
1478,0.36227675,1803667.608,783212.7625,,,,
1479,0.36200716,1797144.035,780864.5778,,,,
1480,0.36169899,1791011.251,778752.2683,,,,
1481,0.36134725,1784455.128,776530.2494,,,,
1482,0.36099938,1777770.5,774241.2703,,,,
1483,0.36069259,1771365.836,771997.1031,,,,
1484,0.36035626,1765068.814,769848.7074,,,,
1485,0.35990629,1758530.546,767792.0823,,,,
1486,0.35940505,1751403.798,765563.5311,,,,
1487,0.3589672,1743422.697,762843.5742,,,,
1488,0.35857716,1735182.305,759920.14,,,,
1489,0.35814418,1727724.854,757408.8957,,,,
1490,0.35765148,1720853.808,755253.0621,,,,
1491,0.35714317,1713370.605,752849.4565,,,,
1492,0.35663196,1705006.356,750056.6165,,,,
1493,0.35609431,1696570.869,747270.2523,,,,
1494,0.35552749,1688495.26,744684.5685,,,,
1495,0.35496295,1680541.446,742140.7506,,,,
1496,0.35441758,1672678.662,739596.6446,,,,
1497,0.35387181,1665429.195,737317.2002,,,,
1498,0.35330913,1658517.838,735209.3465,,,,
1499,0.35273267,1649163.579,732033.6832,,,,
1500,0.3521428,1635755.487,727068.9335,,,,
1501,0.35153039,1623193.788,722503.5369,,,,
1502,0.3508944,1616510.171,720583.0508,,,,
1503,0.35024977,1612321.965,719783.6807,,,,
1504,0.34960832,1604979.492,717564.8606,,,,
1505,0.34897811,1593991.891,713687.3511,,,,
1506,0.34836711,1581385.961,709040.0552,,,,
1507,0.34775356,1570105.25,704977.4187,,,,
1508,0.34710201,1563382.591,703012.8506,,,,
1509,0.34642933,1559762.408,702472.1629,,,,
1510,0.34578635,1554038.409,700931.2127,,,,
1511,0.3451728,1544861.807,697777.2993,,,,
1512,0.34454093,1535163.083,694406.1973,,,,
1513,0.34387968,1526582.575,691577.1228,,,,
1514,0.34322902,1518629.267,689005.5955,,,,
1515,0.34260552,1510129.286,686133.473,,,,
1516,0.34197431,1498955.219,682047.072,,,,
1517,0.34131749,1485070.242,676751.9353,,,,
1518,0.34068402,1473715.658,672557.9031,,,,
1519,0.34011358,1468284.374,670959.952,,,,
1520,0.33955405,1463853.954,669797.7723,,,,
1521,0.33894972,1455192.716,666761.9322,,,,
1522,0.33834134,1442635.214,661934.7553,,,,
1523,0.33778429,1428289.005,656193.3163,,,,
1524,0.3372542,1416019.847,651351.091,,,,
1525,0.33670943,1409367.846,649104.9578,,,,
1526,0.33615867,1405151.787,647984.4272,,,,
1527,0.33562356,1397818.021,645397.2006,,,,
1528,0.33510784,1387517.742,641402.5837,,,,
1529,0.33461187,1377415.999,637460.4573,,,,
1530,0.33414595,1368216.568,633882.6871,,,,
1531,0.33372228,1358913.06,630186.9304,,,,
1532,0.33330741,1349299.299,626326.6446,,,,
1533,0.33283109,1339886.534,622639.8716,,,,
1534,0.33230903,1330838.743,619179.2728,,,,
1535,0.33185097,1321917.578,615677.6729,,,,
1536,0.33148901,1312819.821,611950.2462,,,,
1537,0.33114342,1303189.442,607944.7773,,,,
1538,0.3307657,1293125.376,603774.7355,,,,
1539,0.33037401,1283467.057,599805.8772,,,,
1540,0.32998971,1274551.387,596166.6039,,,,
1541,0.32962553,1265584.229,592468.8542,,,,
1542,0.32928129,1256052.264,588472.8363,,,,
1543,0.32892928,1246446.936,584446.1618,,,,
1544,0.32855722,1237203.233,580609.0795,,,,
1545,0.32821131,1228146.076,576817.8759,,,,
1546,0.32792374,1219137.067,572965.9313,,,,
1547,0.32763344,1210577.256,569323.4522,,,,
1548,0.32728235,1202533.254,565997.8016,,,,
1549,0.32692318,1193067.032,562006.9261,,,,
1550,0.32662188,1180608.104,556523.9818,,,,
1551,0.32635637,1168456.161,551132.5358,,,,
1552,0.32608538,1160549.512,547744.8324,,,,
1553,0.32581788,1154630.238,545286.8808,,,,
1554,0.32557408,1146507.749,541754.9869,,,,
1555,0.32533179,1135853.926,537020.2874,,,,
1556,0.325055,1124202.426,531850.437,,,,
1557,0.32475548,1113754.998,527271.3657,,,,
1558,0.32447118,1106722.864,524285.3238,,,,
1559,0.3242125,1101504.506,522124.147,,,,
1560,0.32396919,1094392.447,519043.6642,,,,
1561,0.3237383,1085168.077,514942.467,,,,
1562,0.3235241,1076023.218,510854.8714,,,,
1563,0.32331519,1067727.229,507160.1548,,,,
1564,0.32308757,1059828.568,503672.28,,,,
1565,0.32285193,1051198.206,499841.9298,,,,
1566,0.32264844,1040250.35,494868.0661,,,,
1567,0.32245472,1028329.68,489415.4195,,,,
1568,0.32218711,1019617.449,485568.102,,,,
1569,0.3218565,1014272.224,483390.4159,,,,
1570,0.32157797,1007871.128,480647.8845,,,,
1571,0.32137005,998282.5031,476303.1019,,,,
1572,0.32112803,986524.8168,470955.6228,,,,
1573,0.32080497,974666.888,465641.0277,,,,
1574,0.3204481,965876.3579,461820.7414,,,,
1575,0.3200794,960437.9823,459610.4823,,,,
1576,0.31966433,954332.9885,457125.6613,,,,
1577,0.31921505,945665.3125,453442.6934,,,,
1578,0.31883535,936423.7041,449404.1208,,,,
1579,0.31855356,927860.0111,445583.2928,,,,
1580,0.31824522,919402.0736,441835.1507,,,,
1581,0.31783177,910683.3984,438062.068,,,,
1582,0.31735176,902022.9114,434375.9896,,,,
1583,0.31684275,893646.1178,430846.7563,,,,
1584,0.31631402,885464.8611,427422.4317,,,,
1585,0.3157791,877259.7404,423983.6374,,,,
1586,0.31526608,868622.8414,420305.5888,,,,
1587,0.31476444,859501.2193,416372.5173,,,,
1588,0.31418019,850615.681,412622.7757,,,,
1589,0.31348118,842321.3211,409257.4687,,,,
1590,0.31279123,833998.9851,405858.1718,,,,
1591,0.31218765,825274.6652,402171.1,,,,
1592,0.31160052,816570.3751,398467.6761,,,,
1593,0.31095653,808155.9699,394946.8548,,,,
1594,0.31021878,799744.122,391500.4637,,,,
1595,0.3094044,791243.6655,388066.2286,,,,
1596,0.30864404,783149.4178,384769.458,,,,
1597,0.30799172,775330.8713,381500.7144,,,,
1598,0.30728695,766140.7661,377590.9871,,,,
1599,0.30643335,755268.7654,372965.0802,,,,
1600,0.3055602,745670.0633,368966.1376,,,,
1601,0.30475997,738747.1833,366214.7837,,,,
1602,0.30394877,731810.8654,363454.5297,,,,
1603,0.30307048,722990.6248,359800.8494,,,,
1604,0.30219573,713083.6648,355586.0859,,,,
1605,0.30136952,703330.8479,351390.6038,,,,
1606,0.30054904,695199.4322,347984.8749,,,,
1607,0.29970342,688871.7774,345489.5988,,,,
1608,0.2988313,682164.6786,342813.5091,,,,
1609,0.29793477,673970.8834,339395.7202,,,,
1610,0.29703312,665436.9557,335794.6702,,,,
1611,0.29614201,657370.4876,332405.4953,,,,
1612,0.2952602,649684.6043,329186.773,,,,
1613,0.29440084,641807.3213,325839.5719,,,,
1614,0.2935978,632614.4735,321766.8652,,,,
1615,0.29283554,622627.7794,317243.6594,,,,
1616,0.2920408,614544.1553,313698.3946,,,,
1617,0.29119754,608590.1486,311262.9139,,,,
1618,0.29034565,601898.497,308444.9113,,,,
1619,0.28945871,593265.6655,304642.5079,,,,
1620,0.28845357,583511.9276,300328.2346,,,,
1621,0.28743742,574111.6195,296182.1747,,,,
1622,0.28669852,566920.8135,292970.4958,,,,
1623,0.28615993,561265.9381,290408.1191,,,,
1624,0.28543041,554512.3035,287396.0381,,,,
1625,0.28450104,546446.3769,283822.294,,,,
1626,0.28365065,538553.252,280270.895,,,,
1627,0.28290886,531097.6322,276863.3747,,,,
1628,0.28214617,523605.907,273437.6819,,,,
1629,0.28136726,516033.2283,269966.8313,,,,
1630,0.28064016,508551.4036,266498.4575,,,,
1631,0.27992746,501219.6363,263087.743,,,,
1632,0.27915638,493999.653,259758.7948,,,,
1633,0.27834082,486580.2112,256338.37,,,,
1634,0.27753379,478716.578,252664.7631,,,,
1635,0.27682634,470922.0696,248956.0627,,,,
1636,0.276269,463687.2402,245446.105,,,,
1637,0.27569468,456625.7323,242028.0504,,,,
1638,0.27497295,449356.4921,238571.2321,,,,
1639,0.27425281,442079.5596,235097.2896,,,,
1640,0.27365082,434963.7569,231633.9693,,,,
1641,0.273079,427883.6265,228163.7625,,,,
1642,0.27245394,420821.7524,224721.3003,,,,
1643,0.27175821,414001.6883,221433.792,,,,
1644,0.27104463,407165.55,218135.5232,,,,
1645,0.27044516,399441.1819,214292.8508,,,,
1646,0.26996574,391251.0713,210130.8429,,,,
1647,0.26948306,384247.6621,206598.9782,,,,
1648,0.26897073,378173.732,203573.2136,,,,
1649,0.26847768,371406.5262,200157.491,,,,
1650,0.2680461,363775.5838,196239.9615,,,,
1651,0.26771043,355953.121,192168.5783,,,,
1652,0.26744457,348549.0816,188286.5826,,,,
1653,0.26718224,341909.6175,184811.5344,,,,
1654,0.26679712,335286.614,181392.4028,,,,
1655,0.26624141,327945.5333,177647.9949,,,,
1656,0.26581645,320223.1555,173634.6028,,,,
1657,0.26568394,312482.7425,169489.2268,,,,
1658,0.26547725,304669.473,165330.0098,,,,
1659,0.26508632,296577.9098,161084.0261,,,,
1660,0.26495016,287883.3414,156410.67,,,,
1661,0.26512167,278896.4089,151468.126,,,,
1662,0.26515604,270517.6243,146905.9971,,,,
1663,0.2649182,262427.3986,142590.626,,,,
1664,0.26455816,253545.1509,137878.6898,,,,
1665,0.26433977,243886.3598,132692.9173,,,,
1666,0.26451985,233990.9286,127256.2656,,,,
1667,0.26490788,224356.9541,121907.8461,,,,
1668,0.26521569,215205.0275,116852.1538,,,,
1669,0.26541081,205963.4317,111783.912,,,,
1670,0.26554345,196289.3693,106500.9132,,,,
1671,0.2657196,186545.1056,101172.9136,,,,
1672,0.26593474,176971.9892,95933.38973,,,,
1673,0.2660395,167577.832,90819.07439,,,,
1674,0.26629532,158400.7696,85794.99828,,,,
1675,0.26724703,149509.3941,80801.87806,,,,
1676,0.26845844,140955.5066,75966.76085,,,,
1677,0.26913612,132738.9622,71426.98135,,,,
1678,0.2696482,124676.7019,67009.61168,,,,
1679,0.27058005,116719.3715,62598.34998,,,,
1680,0.27197469,109236.7899,58397.49791,,,,
1681,0.27349346,102316.4841,54506.98361,,,,
1682,0.27437519,95603.61008,50827.54095,,,,
1683,0.27465538,89107.00748,47343.07647,,,,
1684,0.27515706,83108.24794,44104.92273,,,,
1685,0.27604703,77590.52566,41092.4153,,,,
1686,0.27713222,72429.86175,38263.56587,,,,
1687,0.27833178,67612.54459,35620.12966,,,,
1688,0.27941581,63119.53995,33170.19394,,,,
1689,0.27978452,58873.2393,30912.44872,,,,
1690,0.27986446,54867.43562,28803.82783,,,,
1691,0.28135561,51171.52308,26771.5019,,,,
1692,0.28353565,47782.98466,24873.54165,,,,
1693,0.2842666,44649.05248,23203.08051,,,,
1694,0.28407279,41684.1537,21671.96042,,,,
1695,0.28423962,38868.73166,20200.43642,,,,
1696,0.285361,36340.84045,18837.96408,,,,
1697,0.28684192,34091.71157,17611.9275,,,,
1698,0.28676462,31949.15368,16508.0107,,,,
1699,0.28511614,29925.65297,15521.27871,,,,
1700,0.283258,28109.97598,14642.06992,,,,
