Batch Number,B2500043,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260202-00093,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.30494488,1464520.077,725688.8459,6189,2385
901,0.3046591,1487637.919,737629.2621,5964,2237
902,0.30436742,1510551.919,749494.1331,5811,2023
903,0.30406962,1533237.516,761271.9377,6273,1814
904,0.30376547,1555670.147,772951.1547,7204,2052
905,0.30345474,1577825.249,784520.2629,8857,2330
906,0.30313718,1599678.26,795967.741,11389,2932
907,0.30281253,1621204.618,807282.0679,15445,3643
908,0.30248052,1642379.759,818451.7224,21100,4881
909,0.30214086,1663179.121,829465.1833,30484,6908
910,0.30179327,1683578.141,840310.9294,47711,10970
911,0.30143741,1703552.257,850977.4394,78261,18618
912,0.30107332,1723083.668,861455.8939,127519,31552
913,0.30070226,1742180.275,871747.7435,196999,50461
914,0.30032576,1760856.085,881856.8792,275941,71932
915,0.29994526,1779125.108,891787.1916,349650,92284
916,0.29956216,1797001.35,901542.5716,414741,109582
917,0.29917782,1814498.82,911126.9102,476875,125023
918,0.29879351,1831631.525,920544.098,540804,140014
919,0.29841051,1848413.475,929798.026,608324,154587
920,0.29803002,1864858.676,938892.585,678687,169020
921,0.29765323,1880981.137,947831.6658,752562,183322
922,0.29728129,1896794.866,956619.1592,829316,197651
923,0.29691534,1912313.871,965258.9562,908552,211702
924,0.29655645,1927551.576,973754.6821,988261,225579
925,0.29620554,1942514.585,982106.8643,1070364,240597
926,0.29586341,1957205.089,990314.0239,1153655,256392
927,0.29553082,1971625.201,998374.6483,1238120,273407
928,0.29520853,1985777.038,1006287.225,1323578,290603
929,0.29489728,1999662.714,1014050.241,1411109,307448
930,0.2945978,2013284.344,1021662.184,1500656,323722
931,0.29431081,2026644.043,1029121.541,1593208,339465
932,0.29403701,2039743.927,1036426.8,1686683,354065
933,0.29377712,2052586.111,1043576.448,1779202,366983
934,0.29353181,2065172.709,1050568.972,1868574,378636
935,0.29330177,2077505.837,1057402.861,1954495,389773
936,0.29308767,2089587.278,1064076.473,2035255,401651
937,0.29288977,2101410.918,1070585.149,2108155,414443
938,0.2927079,2112962.595,1076921.148,2171049,427103
939,0.29254192,2124227.781,1083076.589,2223902,439441
940,0.29239166,2135191.951,1089043.594,2267223,453753
941,0.292257,2145840.58,1094814.282,2300656,472065
942,0.29213782,2156159.141,1100380.775,2325579,499381
943,0.29203401,2166133.108,1105735.191,2341777,541699
944,0.29194548,2175747.955,1110869.653,2349245,602390
945,0.29187216,2184989.156,1115776.28,2350931,678369
946,0.29181399,2193842.186,1120447.193,2364109,761982
947,0.29177093,2202292.519,1124874.512,2408933,847437
948,0.29174292,2210326.231,1129050.724,2485278,933315
949,0.29172941,2217943.772,1132977.067,2578704,1019608
950,0.2917293,2225160.254,1136663.702,2657783,1096638
951,0.29174151,2231991.448,1140121.193,2718359,1167320
952,0.29176497,2238453.123,1143360.102,2771609,1238938
953,0.29179866,2244561.052,1146390.994,2813689,1304800
954,0.29184155,2250331.004,1149224.432,2838895,1354982
955,0.29189266,2255778.752,1151870.98,2848570,1386610
956,0.29195101,2260920.066,1154341.2,2845161,1400731
957,0.29201563,2265770.716,1156645.656,2828532,1399291
958,0.29208556,2270346.474,1158794.912,2799324,1384706
959,0.29215986,2274663.111,1160799.53,2761460,1361268
960,0.29223759,2278736.689,1162670.236,2717564,1332818
961,0.29231776,2282586.76,1164419.679,2665797,1301279
962,0.29239934,2286235.179,1166061.778,2603294,1263820
963,0.29248133,2289703.84,1167610.475,2526944,1215803
964,0.2925627,2293014.639,1169079.711,2456406,1162857
965,0.29264245,2296189.469,1170483.429,2419477,1115432
966,0.29271956,2299250.227,1171835.57,2374507,1054450
967,0.29279302,2302218.807,1173150.076,2313594,992040
968,0.29286183,2305117.103,1174440.889,2252342,952395
969,0.29292497,2307967.011,1175721.951,2195059,936628
970,0.29298144,2310790.426,1177007.203,2144356,937231
971,0.29303023,2313609.241,1178310.587,2100109,947644
972,0.29307051,2316440.781,1179643.265,2058615,961536
973,0.29310214,2319283.209,1181004.747,2022431,982477
974,0.29312517,2322129.672,1182391.493,1995457,1008001
975,0.29313965,2324973.314,1183799.962,1980767,1032517
976,0.29314563,2327807.284,1185226.615,1978732,1052822
977,0.29314315,2330624.728,1186667.909,1990145,1069789
978,0.29313227,2333418.79,1188120.306,2014612,1085780
979,0.29311304,2336182.619,1189580.264,2047416,1102842
980,0.2930855,2338909.36,1191044.242,2085310,1120279
981,0.2930497,2341592.16,1192508.702,2129750,1138680
982,0.29300569,2344224.165,1193970.101,2177940,1157326
983,0.29295351,2346798.431,1195424.839,2223347,1173932
984,0.29289336,2349305.554,1196867.683,2262382,1187446
985,0.29282558,2351733.433,1198291.606,2300112,1199770
986,0.29275049,2354069.829,1199689.49,2332200,1208670
987,0.29266843,2356302.501,1201054.218,2354541,1212898
988,0.29257974,2358419.211,1202378.672,2368978,1214207
989,0.29248474,2360407.719,1203655.734,2367899,1208998
990,0.29238374,2362255.785,1204878.286,2345610,1194750
991,0.29227707,2363951.17,1206039.21,2313653,1178331
992,0.29216504,2365481.635,1207131.39,2276081,1161453
993,0.29204794,2366834.94,1208147.706,2206423,1127026
994,0.29192607,2367998.848,1209081.043,2083667,1060809
995,0.29179968,2368965.204,1209926.534,1917444,968118
996,0.29166881,2369738.237,1210686.136,1703217,850798
997,0.29153347,2370324.513,1211363.094,1428247,707010
998,0.29139368,2370730.601,1211960.655,1109988,545621
999,0.29124947,2370963.067,1212482.065,724410,354197
1000,0.29110083,2371028.479,1212930.569,318586,155026
1001,0.29094779,2370933.404,1213309.414,81588,39532
1002,0.29079036,2370684.411,1213621.845,25254,12101
1003,0.29062855,2370288.065,1213871.11,17946,8616
1004,0.29046239,2369750.935,1214060.453,15769,7598
1005,0.29029188,2369079.589,1214193.12,,
1006,0.29011705,2368280.7,1214272.417,,
1007,0.28993789,2367361.59,1214302,,
1008,0.28975441,2366329.822,1214285.659,,
1009,0.28956663,2365192.96,1214227.183,,
1010,0.28937454,2363958.567,1214130.362,,
1011,0.28917816,2362634.208,1213998.985,,
1012,0.28897751,2361227.446,1213836.842,,
1013,0.28877258,2359745.845,1213647.723,,
1014,0.28856341,2358196.968,1213435.417,,
1015,0.28835,2356588.38,1213203.714,,
1016,0.28813238,2354927.644,1212956.402,,
1017,0.28791057,2353221.329,1212696.719,,
1018,0.28768475,2351467.936,1212423.403,,
1019,0.28745512,2349662.047,1212133.012,,
1020,0.2872219,2347798.216,1211822.087,,
1021,0.28698531,2345870.999,1211487.169,,
1022,0.28674554,2343874.95,1211124.802,,
1023,0.28650281,2341804.625,1210731.526,,
1024,0.28625732,2339654.578,1210303.883,,
1025,0.28600927,2337419.365,1209838.415,,
1026,0.28575886,2335093.541,1209331.665,,
1027,0.28550629,2332671.661,1208780.173,,
1028,0.28525175,2330149.147,1208180.912,,
1029,0.2849955,2327527.635,1207533.94,,
1030,0.28473781,2324811.465,1206840.659,,
1031,0.28447894,2322004.99,1206102.474,,
1032,0.28421918,2319112.563,1205320.794,,
1033,0.2839588,2316138.538,1204497.027,,
1034,0.28369808,2313087.267,1203632.577,,
1035,0.28343731,2309963.103,1202728.855,,
1036,0.28317677,2306770.4,1201787.265,,
1037,0.28291675,2303513.509,1200809.216,,
1038,0.28265754,2300196.784,1199796.115,,
1039,0.2823994,2296824.889,1198749.642,,
1040,0.2821424,2293403.83,1197672.66,,
1041,0.28188659,2289939.976,1196568.348,,
1042,0.28163201,2286439.694,1195439.888,,
1043,0.2813787,2282909.355,1194290.459,,
1044,0.28112673,2279355.325,1193123.243,,
1045,0.28087612,2275783.973,1191941.42,,
1046,0.28062695,2272201.668,1190748.169,,
1047,0.28037927,2268614.779,1189546.672,,
1048,0.28013314,2265029.673,1188340.109,,
1049,0.27988862,2261452.673,1187131.64,,
1050,0.27964562,2257885.013,1185922.217,,
1051,0.27940369,2254318.32,1184708.621,,
1052,0.27916238,2250743.151,1183487.169,,
1053,0.27892122,2247150.065,1182254.179,,
1054,0.27867972,2243529.62,1181005.967,,
1055,0.27843739,2239872.374,1179738.85,,
1056,0.27819375,2236168.885,1178449.147,,
1057,0.2779483,2232409.712,1177133.173,,
1058,0.27770054,2228585.413,1175787.247,,
1059,0.27744994,2224686.546,1174407.685,,
1060,0.27719605,2220704.377,1172991.06,,
1061,0.27693889,2216638.568,1171536.964,,
1062,0.27667886,2212494.278,1170046.967,,
1063,0.27641636,2208276.761,1168522.673,,
1064,0.27615178,2203991.27,1166965.687,,
1065,0.27588554,2199643.058,1165377.613,,
1066,0.27561804,2195237.381,1163760.056,,
1067,0.2753497,2190779.491,1162114.619,,
1068,0.27508094,2186274.642,1160442.907,,
1069,0.27481218,2181728.088,1158746.525,,
1070,0.27454385,2177145.084,1157027.077,,
1071,0.27427638,2172531.252,1155286.387,,
1072,0.27401017,2167893.094,1153526.808,,
1073,0.27374564,2163237.245,1151750.769,,
1074,0.27348321,2158570.338,1149960.698,,
1075,0.27322329,2153899.008,1148159.027,,
1076,0.27296632,2149229.888,1146348.183,,
1077,0.27271274,2144569.611,1144530.597,,
1078,0.27246298,2139924.813,1142708.698,,
1079,0.27221749,2135302.126,1140884.915,,
1080,0.27197673,2130708.185,1139061.678,,
1081,0.27174115,2126149.35,1137241.282,,
1082,0.27151118,2121629.897,1135424.986,,
1083,0.27128723,2117153.147,1133613.579,,
1084,0.27106974,2112722.411,1131807.844,,
1085,0.27085912,2108341.004,1130008.565,,
1086,0.2706558,2104012.238,1128216.526,,
1087,0.27046023,2099739.428,1126432.511,,
1088,0.27027282,2095525.885,1124657.303,,
1089,0.27009403,2091374.925,1122891.688,,
1090,0.26992429,2087289.859,1121136.448,,
1091,0.26976404,2083273.847,1119392.316,,
1092,0.26961343,2079326.624,1117658.899,,
1093,0.26947236,2075444.584,1115934.7,,
1094,0.26934069,2071623.983,1114218.179,,
1095,0.2692183,2067861.077,1112507.795,,
1096,0.26910504,2064152.121,1110802.006,,
1097,0.2690008,2060493.371,1109099.273,,
1098,0.26890543,2056881.081,1107398.053,,
1099,0.26881879,2053311.509,1105696.806,,
1100,0.26874073,2049780.909,1103993.991,,
1101,0.26867113,2046285.582,1102288.088,,
1102,0.26860992,2042824.787,1100578.933,,
1103,0.26855721,2039402.473,1098868.511,,
1104,0.26851311,2036023.004,1097159,,
1105,0.26847773,2032690.747,1095452.577,,
1106,0.26845118,2029410.067,1093751.42,,
1107,0.26843358,2026185.329,1092057.705,,
1108,0.26842504,2023020.9,1090373.611,,
1109,0.26842567,2019921.145,1088701.313,,
1110,0.26843559,2016890.43,1087042.99,,
1111,0.2684549,2013933.124,1085400.808,,
1112,0.26848451,2011054.229,1083775.366,,
1113,0.26852684,2008260.035,1082164.06,,
1114,0.26858455,2005556.989,1080563.898,,
1115,0.26866031,2002951.538,1078971.885,,
1116,0.26875679,2000450.131,1077385.029,,
1117,0.26887668,1998059.213,1075800.336,,
1118,0.26902267,1995785.233,1074214.812,,
1119,0.26919747,1993634.638,1072625.463,,
1120,0.26940379,1991613.875,1071029.298,,
