Batch Number,B2500295,,,,,,
Category,Pet Food,,,,,,
Specie,Dog,,,,,,
Family,Healthcare,,,,,,
Brand,PETFLAKES,,,,,,
Product Code,DDF040002,,,,,,
Product name,PETFLAKES Performance High Protein - Adult Dog 4 Kg,,,,,,
NIR-Code,M20260202-00084,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
System Temp hundredths:,2470,2540,,,,,
Detector Temp hundredths:,0,0,,,,,
Humidity hundredths:,5104,4954,,,,,
Lamp PD:,94,94,,,,,
Tec Temp:,0,,,,,,
Product SN:,8B6YK9LO,,,,,,
Serial Number:,5B25203,,,,,,
Scan Config Name:,IAS5100,,,,,,
Scan Config Type:,2,,,,,,
Start wavelength in nm:,900,,,,,,
End wavelength in nm:,1700,,,,,,
Pattern Pixel Width:,13,,,,,,
Exposure Time:,0,,,,,,
Measurement points:,105,,,,,,
Number of Measurement points:,801,,,,,,
Num Repeats:,90,90,,,,,
PGA Gain:,64,64,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,
1369,0.3850486,2665265.945,1098226.585,,,,
1370,0.38692975,2657565.063,1090320.439,,,,
1371,0.38882789,2649585.444,1082305.945,,,,
1372,0.39074671,2641323.539,1074174.644,,,,
1373,0.39269009,2632778.213,1065918.959,,,,
1374,0.39466204,2623948.331,1057531.311,,,,
1375,0.39666672,2614832.761,1049004.121,,,,
1376,0.39870843,2605430.368,1040329.811,,,,
1377,0.40079162,2595740.018,1031500.804,,,,
1378,0.40292095,2585760.577,1022509.519,,,,
1379,0.40510121,2575491.829,1013348.817,,,,
1380,0.40733631,2564963.445,1004025.79,,,,
1381,0.40962887,2554240.851,994564.5591,,,,
1382,0.4119813,2543391.581,984990.2509,,,,
1383,0.41439588,2532483.167,975327.9902,,,,
1384,0.41687473,2521583.142,965602.9021,,,,
1385,0.41941978,2510759.039,955840.112,,,,
1386,0.42203277,2500078.39,946064.745,,,,
1387,0.42471518,2489608.729,936301.9262,,,,
1388,0.42746849,2479414.624,926575.1901,,,,
1389,0.43029635,2469529.473,916891.3352,,,,
1390,0.43320385,2459968.014,907247.143,,,,
1391,0.43619624,2450744.734,897639.2599,,,,
1392,0.43927884,2441874.121,888064.3322,,,,
1393,0.44245711,2433370.66,878519.0062,,,,
1394,0.44573656,2425248.839,868999.9283,,,,
1395,0.44912287,2417523.145,859503.7449,,,,
1396,0.45262176,2410208.064,850027.1021,,,,
1397,0.45623859,2403316.962,840567.2438,,,,
1398,0.45997657,2396858.413,831123.9656,,,,
1399,0.46383837,2390839.712,821697.7447,,,,
1400,0.46782661,2385268.154,812289.0584,,,,
1401,0.47194393,2380151.033,802898.3839,,,,
1402,0.47619297,2375495.643,793526.1984,,,,
1403,0.48057633,2371309.281,784172.9792,,,,
1404,0.48509661,2367599.239,774839.2035,,,,
1405,0.48975633,2364372.637,765525.3811,,,,
1406,0.49455337,2361620.566,756234.97,,,,
1407,0.49947714,2359305.539,746976.6852,,,,
1408,0.50451593,2357387.118,737759.7854,,,,
1409,0.50965769,2355824.862,728593.5289,,,,
1410,0.51489009,2354578.332,719487.1744,,,,
1411,0.52020046,2353607.089,710449.9804,,,,
1412,0.52557583,2352870.692,701491.2054,,,,
1413,0.53100291,2352328.703,692620.1078,,,,
1414,0.53646811,2351941.054,683846.0214,,,,
1415,0.54195779,2351673.181,675179.3849,,,,
1416,0.54745819,2351494.705,666631.4783,,,,
1417,0.55295511,2351375.352,658213.6026,,,,
1418,0.55843394,2351284.847,649937.0587,,,,
1419,0.56387966,2351192.916,641813.1478,,,,
1420,0.56927676,2351069.286,633853.1708,,,,
1421,0.57460934,2350883.682,626068.4289,,,,
1422,0.57986101,2350605.83,618470.2229,,,,
1423,0.58501656,2350209.785,611068.7464,,,,
1424,0.59006781,2349689.896,603868.9991,,,,
1425,0.59500861,2349046.455,596874.4604,,,,
1426,0.5998326,2348279.755,590088.6091,,,,
1427,0.6045333,2347390.09,583514.9244,,,,
1428,0.60910405,2346377.751,577156.8851,,,,
1429,0.61353808,2345243.033,571017.9704,,,,
1430,0.61782847,2343986.228,565101.6592,,,,
1431,0.62196825,2342607.632,559411.3939,,,,
1432,0.6259524,2341107.723,553948.0016,,,,
1433,0.6297794,2339487.285,548707.9942,,,,
1434,0.6334482,2337747.127,543687.4801,,,,
1435,0.63695789,2335888.061,538882.5675,,,,
1436,0.64030774,2333910.897,534289.3647,,,,
1437,0.64349718,2331816.446,529903.9802,,,,
1438,0.6465258,2329605.517,525722.5222,,,,
1439,0.64939339,2327278.923,521741.099,,,,
1440,0.65210016,2324837.504,517955.4972,,,,
1441,0.65464945,2322282.432,514358.1024,,,,
1442,0.65704665,2319615.076,510939.2561,,,,
1443,0.65929746,2316836.808,507689.2722,,,,
1444,0.66140786,2313949,504598.4644,,,,
1445,0.66338411,2310953.024,501657.1465,,,,
1446,0.66523275,2307850.25,498855.6323,,,,
1447,0.66696052,2304642.053,496184.2354,,,,
1448,0.66857444,2301329.801,493633.2697,,,,
1449,0.67008134,2297913.106,491193.109,,,,
1450,0.6714871,2294386.31,488854.3065,,,,
1451,0.67279757,2290742.768,486607.4491,,,,
1452,0.67401878,2286975.838,484443.1235,,,,
1453,0.67515691,2283078.877,482351.9165,,,,
1454,0.67621828,2279045.241,480324.4149,,,,
1455,0.67720938,2274868.289,478351.2055,,,,
1456,0.67813681,2270541.376,476422.875,,,,
1457,0.67900717,2266058.144,474530.2188,,,,
1458,0.67982434,2261418.133,472668.3556,,,,
1459,0.68058957,2256626.444,470836.4826,,,,
1460,0.681304,2251688.397,469033.9563,,,,
1461,0.68196883,2246609.311,467260.133,,,,
1462,0.68258521,2241394.507,465514.3691,,,,
1463,0.68315436,2236049.302,463796.021,,,,
1464,0.68367747,2230579.018,462104.4452,,,,
1465,0.68415576,2224988.973,460438.998,,,,
1466,0.68459083,2219283.005,458798.3612,,,,
1467,0.68498581,2213458.466,457178.2613,,,,
1468,0.6853443,2207510.931,455573.6157,,,,
1469,0.68566997,2201435.974,453979.342,,,,
1470,0.68596653,2195229.17,452390.3578,,,,
1471,0.68623773,2188886.095,450801.5805,,,,
1472,0.6864874,2182402.323,449207.9276,,,,
1473,0.6867194,2175773.43,447604.3166,,,,
1474,0.68693757,2168995.078,445985.7645,,,,
1475,0.68714333,2162065.674,444350.3728,,,,
1476,0.68733524,2154986.832,442699.8517,,,,
1477,0.68751167,2147760.35,441036.116,,,,
1478,0.68767093,2140388.023,439361.0808,,,,
1479,0.68781133,2132871.648,437676.6609,,,,
1480,0.68793115,2125213.022,435984.7713,,,,
1481,0.68802861,2117413.942,434287.3269,,,,
1482,0.68810193,2109476.204,432586.2426,,,,
1483,0.68814925,2101401.489,430883.4247,,,,
1484,0.68816862,2093190.908,429180.7375,,,,
1485,0.68815802,2084845.402,427480.0324,,,,
1486,0.68811541,2076365.91,425783.1606,,,,
1487,0.68803868,2067753.371,424091.9738,,,,
1488,0.68792572,2059008.724,422408.3232,,,,
1489,0.68777435,2050132.908,420734.0602,,,,
1490,0.68758235,2041126.864,419071.0363,,,,
1491,0.68734755,2031991.644,417421.074,,,,
1492,0.68706927,2022731.603,415785.1631,,,,
1493,0.68674865,2013354.829,414163.3517,,,,
1494,0.68638693,2003869.607,412555.6373,,,,
1495,0.68598537,1994284.225,410962.0177,,,,
1496,0.68554525,1984606.97,409382.4904,,,,
1497,0.68506788,1974846.128,407817.053,,,,
1498,0.6845546,1965009.987,406265.7033,,,,
1499,0.68400677,1955106.832,404728.4388,,,,
1500,0.68342575,1945143.58,403205.0067,,,,
1501,0.68281276,1935121.624,401694.1477,,,,
1502,0.68216903,1925040.977,400194.3496,,,,
1503,0.68149577,1914901.648,398704.1001,,,,
1504,0.68079424,1904703.648,397221.8871,,,,
1505,0.6800657,1894446.986,395746.1984,,,,
1506,0.67931144,1884131.674,394275.5219,,,,
1507,0.67853273,1873757.721,392808.3452,,,,
1508,0.67773095,1863325.166,391343.1138,,,,
1509,0.67690839,1852834.511,389877.5591,,,,
1510,0.67606812,1842286.645,388408.8197,,,,
1511,0.67521328,1831682.469,386934.0163,,,,
1512,0.67434705,1821022.882,385450.2699,,,,
1513,0.67347267,1810308.785,383954.701,,,,
1514,0.67259342,1799541.079,382444.4304,,,,
1515,0.67171265,1788720.663,380916.579,,,,
1516,0.67083373,1777848.441,379368.27,,,,
1517,0.66995937,1766926.049,377797.4354,,,,
1518,0.6690905,1755956.892,376203.9527,,,,
1519,0.66822781,1744944.635,374587.9859,,,,
1520,0.66737202,1733892.941,372949.6994,,,,
1521,0.66652386,1722805.476,371289.2572,,,,
1522,0.66568409,1711685.905,369606.8235,,,,
1523,0.6648535,1700537.891,367902.5625,,,,
1524,0.66403288,1689365.099,366176.6384,,,,
1525,0.66322306,1678171.183,364429.2279,,,,
1526,0.66242473,1666959.707,362660.598,,,,
1527,0.66163857,1655734.198,360871.0557,,,,
1528,0.66086527,1644498.181,359060.9083,,,,
1529,0.66010556,1633255.184,357230.4629,,,,
1530,0.65936017,1622008.733,355380.0268,,,,
1531,0.65862988,1610762.354,353509.9071,,,,
1532,0.65791548,1599519.574,351620.411,,,,
1533,0.65721777,1588283.945,349711.8714,,,,
1534,0.65653691,1577059.71,347785.3019,,,,
1535,0.65587237,1565851.861,345842.4504,,,,
1536,0.65522358,1554665.423,343885.1014,,,,
1537,0.65458996,1543505.424,341915.039,,,,
1538,0.65397093,1532376.89,339934.0478,,,,
1539,0.65336591,1521284.848,337943.9122,,,,
1540,0.65277432,1510234.325,335946.4163,,,,
1541,0.65219557,1499230.34,333943.3429,,,,
1542,0.65162902,1488275.162,331935.8887,,,,
1543,0.65107394,1477364.395,329923.8295,,,,
1544,0.65052956,1466492.651,327906.7301,,,,
1545,0.64999508,1455654.543,325884.1552,,,,
1546,0.64946966,1444844.684,323855.6696,,,,
1547,0.64895246,1434057.686,321820.8378,,,,
1548,0.64844259,1423288.162,319779.2247,,,,
1549,0.64793914,1412530.724,317730.3949,,,,
1550,0.64744168,1401781.213,315673.8158,,,,
1551,0.6469525,1391041.976,313608.438,,,,
1552,0.64647488,1380317.515,311533.0415,,,,
1553,0.64601221,1369612.332,309446.406,,,,
1554,0.64556796,1358930.928,307347.3113,,,,
1555,0.64514571,1348277.804,305234.5374,,,,
1556,0.64474915,1337657.463,303106.8639,,,,
1557,0.64438206,1327074.407,300963.0708,,,,
1558,0.64404789,1316532.606,298802.158,,,,
1559,0.64374464,1306030.18,296625.5595,,,,
1560,0.64346683,1295561.609,294436.2214,,,,
1561,0.64320876,1285121.319,292237.1126,,,,
1562,0.64296454,1274703.735,290031.2021,,,,
1563,0.6427281,1264303.284,287821.4588,,,,
1564,0.64249318,1253914.392,285610.8515,,,,
1565,0.64225334,1243531.485,283402.3491,,,,
1566,0.642002,1233149.15,281198.8918,,,,
1567,0.6417348,1222765.755,279002.7416,,,,
1568,0.64144965,1212383.491,276815.4759,,,,
1569,0.64114453,1202004.718,274638.6417,,,,
1570,0.64081736,1191631.794,272473.786,,,,
1571,0.64046598,1181267.079,270322.4557,,,,
1572,0.64008818,1170912.933,268186.1979,,,,
1573,0.63968169,1160571.714,266066.5596,,,,
1574,0.63924419,1150245.746,263965.0627,,,,
1575,0.63877471,1139935.449,261881.9378,,,,
1576,0.63827437,1129638.455,259815.5234,,,,
1577,0.63774447,1119352.178,257764.0077,,,,
1578,0.63718636,1109074.027,255725.5788,,,,
1579,0.63660144,1098801.416,253698.4246,,,,
1580,0.63599113,1088531.756,251680.7334,,,,
1581,0.63535692,1078262.459,249670.6931,,,,
1582,0.6347003,1067990.963,247666.506,,,,
1583,0.63402129,1057717.733,245667.949,,,,
1584,0.63331694,1047448.966,243677.7829,,,,
1585,0.63258391,1037191.496,241699.1013,,,,
1586,0.63181877,1026952.161,239734.9976,,,,
1587,0.631018,1016737.796,237788.5654,,,,
1588,0.63017798,1006555.236,235862.8983,,,,
1589,0.62929502,996411.3184,233961.0898,,,,
1590,0.62836534,986312.8525,232086.2181,,,,
1591,0.62738833,976261.9703,230238.5478,,,,
1592,0.62637039,966250.7041,228412.2706,,,,
1593,0.62531901,956269.7711,226600.7872,,,,
1594,0.6242419,946309.8886,224797.4981,,,,
1595,0.62314698,936361.7737,222995.8042,,,,
1596,0.62204238,926416.1436,221189.106,,,,
1597,0.62093645,916463.7155,219370.8044,,,,
1598,0.61983775,906495.2359,217534.3173,,,,
1599,0.61875146,896506.5398,215676.092,,,,
1600,0.61767511,886504.3175,213799.0372,,,,
1601,0.61660518,876496.6535,211906.8921,,,,
1602,0.61553806,866491.6325,210003.3953,,,,
1603,0.61447004,856497.339,208092.286,,,,
1604,0.61339732,846521.8578,206177.3029,,,,
1605,0.61231601,836573.2733,204262.185,,,,
1606,0.61122212,826659.6425,202350.6533,,,,
1607,0.61011386,816786.3479,200444.7157,,,,
1608,0.60899357,806953.9167,198543.269,,,,
1609,0.60786414,797162.3626,196644.8809,,,,
1610,0.60672859,787411.6991,194748.1194,,,,
1611,0.60559004,777701.9399,192851.5522,,,,
1612,0.60445175,768033.0987,190953.7472,,,,
1613,0.6033171,758405.1891,189053.2722,,,,
1614,0.60218956,748818.2337,187148.7148,,,,
1615,0.60107108,739272.6252,185239.4751,,,,
1616,0.59996141,729769.2492,183326.0353,,,,
1617,0.59886014,720309.0255,181408.9528,,,,
1618,0.59776684,710892.8737,179488.7851,,,,
1619,0.59668109,701521.7137,177566.0894,,,,
1620,0.59560243,692196.4653,175641.4231,,,,
1621,0.59453041,682918.0482,173715.3436,,,,
1622,0.59346459,673687.2742,171788.3683,,,,
1623,0.59240506,664503.1085,169860.328,,,,
1624,0.59135237,655362.9658,167930.4779,,,,
1625,0.59030711,646264.2127,165998.055,,,,
1626,0.58926985,637204.2158,164062.2965,,,,
1627,0.58824121,628180.3418,162122.4394,,,,
1628,0.58722179,619189.9573,160177.7209,,,,
1629,0.58621223,610230.4289,158227.378,,,,
1630,0.58521337,601299.7741,156270.7402,,,,
1631,0.58422768,592400.7068,154307.8021,,,,
1632,0.58325847,583538.003,152338.8506,,,,
1633,0.58230925,574716.4475,150364.1737,,,,
1634,0.58138377,565940.8252,148384.0596,,,,
1635,0.58048601,557215.9207,146398.7964,,,,
1636,0.57962019,548546.5188,144408.6722,,,,
1637,0.5787908,539937.402,142413.9748,,,,
1638,0.57800166,531391.1116,140414.7174,,,,
1639,0.57725393,522903.8195,138410.1324,,,,
1640,0.57654835,514470.5735,136399.3145,,,,
1641,0.57588566,506086.4215,134381.3585,,,,
1642,0.57526661,497746.4113,132355.3591,,,,
1643,0.57469198,489445.5907,130320.4111,,,,
1644,0.57416259,481179.0075,128275.609,,,,
1645,0.57367925,472941.5774,126220.019,,,,
1646,0.57324231,464725.0917,124152.0267,,,,
1647,0.57285152,456518.1682,122069.3272,,,,
1648,0.57250658,448309.2828,119969.5845,,,,
1649,0.57220716,440086.9114,117850.4627,,,,
1650,0.57195291,431839.53,115709.6258,,,,
1651,0.57174343,423555.6145,113544.738,,,,
1652,0.57157834,415223.6409,111353.4633,,,,
1653,0.57145803,406831.2078,109133.0344,,,,
1654,0.57138667,398361.8072,106878.6649,,,,
1655,0.57137,389797.7302,104584.978,,,,
1656,0.57141432,381121.268,102246.5967,,,,
1657,0.57152671,372314.7116,99858.14414,,,,
1658,0.57171508,363360.352,97414.2434,,,,
1659,0.57198842,354240.4804,94909.51759,,,,
1660,0.57235675,344937.7615,92338.74941,,,,
1661,0.57282431,335444.3235,89700.76391,,,,
1662,0.57338829,325762.2678,86998.64601,,,,
1663,0.57404551,315894.171,84235.68379,,,,
1664,0.57479268,305842.61,81415.16535,,,,
1665,0.57562637,295610.1616,78540.37878,,,,
1666,0.57654288,285199.4026,75614.61216,,,,
1667,0.57753822,274612.9165,72641.15522,,,,
1668,0.57860933,263863.626,69625.80023,,,,
1669,0.57975693,252995.6461,66581.88961,,,,
1670,0.58098205,242058.9511,63524.18398,,,,
1671,0.58228494,231103.5152,60467.44396,,,,
1672,0.58366469,220179.3126,57426.43016,,,,
1673,0.58511874,209336.3176,54415.90321,,,,
1674,0.58664218,198624.5044,51450.62372,,,,
1675,0.5882285,188092.3714,48544.79658,,,,
1676,0.5898798,177777.3858,45708.47276,,,,
1677,0.59160281,167712.0213,42949.82302,,,,
1678,0.59340393,157928.7274,40277.0088,,,,
1679,0.5952888,148459.9532,37698.19156,,,,
1680,0.59726178,139338.1479,35221.53279,,,,
1681,0.59932504,130595.7608,32855.19392,,,,
1682,0.6014774,122263.8719,30606.99861,,,,
1683,0.60371216,114352.1716,28479.49315,,,,
1684,0.60601731,106853.4109,26471.04447,,,,
1685,0.6083757,99759.87678,24579.90503,,,,
1686,0.61076378,93063.85625,22804.3273,,,,
1687,0.61315006,86757.63633,21142.56373,,,,
1688,0.61549342,80833.50401,19592.86677,,,,
1689,0.61774218,75283.651,18153.42158,,,,
1690,0.6198608,70097.82551,16820.68745,,,,
1691,0.62184184,65263.18389,15589.29307,,,,
1692,0.62368466,60766.75745,14453.77878,,,,
1693,0.62539631,56595.57751,13408.68496,,,,
1694,0.62699391,52736.6754,12448.55198,,,,
1695,0.62850748,49177.08244,11567.92019,,,,
1696,0.62998085,45903.71565,10761.35568,,,,
1697,0.63141475,42900.38396,10024.12394,,,,
1698,0.6327421,40147.49617,9352.255563,,,,
1699,0.63387797,37625.28819,8741.820064,,,,
1700,0.63472199,35313.99593,8188.886942,,,,
