Batch Number,B2600077,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF040002,,,,
Product name,PETFLAKES Performance High Protein - Adult Dog 4 kg,,,,
NIR-Code,M20260209-00095,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.23458482,1467780.991,855217.2264,6239,2838
901,0.23428854,1491074.314,869382.2063,5996,2508
902,0.23398836,1514157.008,883451.1648,5867,2244
903,0.23368431,1537003.12,897409.0336,6078,2138
904,0.23337639,1559586.7,911240.7443,6840,2352
905,0.23306458,1581881.794,924931.2285,8525,2852
906,0.23274885,1603862.45,938465.4178,10772,3353
907,0.23242911,1625502.718,951828.2439,14246,4144
908,0.2321053,1646776.644,965004.6383,19413,5616
909,0.2317773,1667658.276,977979.5327,27543,7900
910,0.23144498,1688121.664,990737.8586,42514,12319
911,0.23110821,1708140.854,1003264.548,68460,20480
912,0.23076703,1727697.173,1015548.328,111346,34451
913,0.23042222,1746799.614,1027592.36,176780,56456
914,0.23007474,1765463.745,1039403.233,258388,83934
915,0.2297255,1783705.133,1050987.536,338596,110641
916,0.22937537,1801539.345,1062351.857,408410,133467
917,0.22902521,1818981.948,1073502.787,472570,153207
918,0.22867585,1836048.511,1084446.915,537241,171994
919,0.2283281,1852754.599,1095190.829,605360,190547
920,0.22798274,1869115.78,1105741.118,675848,208665
921,0.22764055,1885147.622,1116104.373,749557,226864
922,0.22730229,1900865.691,1126287.182,826508,245052
923,0.2269687,1916285.555,1136296.135,905917,263025
924,0.22664051,1931422.152,1146137.425,986010,281119
925,0.22631856,1946283.061,1155812.646,1068352,300356
926,0.22600369,1960871.102,1165320.407,1151715,320987
927,0.22569675,1975189.011,1174659.269,1236319,342513
928,0.22539855,1989239.526,1183827.793,1321767,364113
929,0.22510989,2003025.385,1192824.539,1409489,385465
930,0.22483156,2016549.326,1201648.067,1499151,406450
931,0.22456433,2029814.085,1210296.938,1591741,426994
932,0.22430896,2042822.401,1218769.714,1685354,446128
933,0.2240662,2055577.011,1227064.953,1777750,463313
934,0.22383679,2068080.653,1235181.218,1867456,479160
935,0.22362147,2080336.065,1243117.067,1953192,494779
936,0.22342094,2092345.636,1250870.909,2034296,511353
937,0.22323545,2104103.483,1258437.481,2107000,527938
938,0.22306483,2115595.285,1265807.784,2169724,543691
939,0.22290887,2126806.345,1272972.649,2222712,559621
940,0.22276741,2137721.963,1279922.908,2266067,577744
941,0.22264026,2148327.439,1286649.392,2299625,600527
942,0.22252727,2158608.077,1293142.933,2324464,634315
943,0.2224283,2168549.175,1299394.364,2340957,685828
944,0.22234322,2178136.036,1305394.515,2348374,757457
945,0.22227192,2187353.96,1311134.218,2349706,844186
946,0.22221429,2196188.249,1316604.305,2362480,937096
947,0.22217027,2204624.203,1321795.607,2407137,1031189
948,0.22213975,2212647.722,1326699.366,2483758,1125751
949,0.22212229,2220258.97,1331316.601,2577341,1220531
950,0.22211702,2227472.66,1335658.299,2656258,1304476
951,0.2221231,2234304.161,1339735.899,2717277,1381788
952,0.22213972,2240768.841,1343560.839,2771975,1460313
953,0.22216608,2246882.07,1347144.557,2815026,1532258
954,0.22220139,2252659.214,1350498.49,2840588,1586587
955,0.2222449,2258115.644,1353634.078,2850428,1620399
956,0.22229585,2263266.727,1356562.757,2847066,1635271
957,0.2223535,2268127.832,1359295.967,2830412,1633018
958,0.22241712,2272714.328,1361845.144,2801121,1615964
959,0.222486,2277041.584,1364221.727,2763369,1589189
960,0.2225594,2281125.273,1366437.382,2719406,1557578
961,0.22263644,2284984.738,1368506.496,2667598,1522223
962,0.22271612,2288641.738,1370445.253,2604840,1480184
963,0.22279746,2292118.077,1372269.87,2528175,1426056
964,0.22287946,2295435.557,1373996.562,2457871,1368334
965,0.22296114,2298615.981,1375641.544,2421118,1319083
966,0.22304151,2301681.152,1377221.033,2375682,1255735
967,0.2231196,2304652.871,1378751.243,2315032,1188666
968,0.22319442,2307552.943,1380248.392,2253834,1142415
969,0.223265,2310403.17,1381728.694,2196764,1120128
970,0.22333034,2313225.355,1383208.366,2145981,1116370
971,0.22338947,2316041.299,1384703.622,2101761,1124372
972,0.22344155,2318868.335,1386227.608,2060055,1137517
973,0.22348623,2321705.05,1387780.598,2023698,1157388
974,0.22352335,2324545.127,1389359.498,1996641,1181755
975,0.2235527,2327382.246,1390961.212,1981820,1205633
976,0.2235741,2330210.089,1392582.645,1979809,1227206
977,0.22358737,2333022.337,1394220.701,1991123,1246187
978,0.22359233,2335812.671,1395872.286,2015382,1264934
979,0.22358878,2338574.772,1397534.303,2048229,1285312
980,0.22357656,2341302.321,1399203.658,2086385,1306435
981,0.22355549,2343989,1400877.255,2130896,1329142
982,0.22352537,2346628.49,1402551.999,2179345,1352079
983,0.22348604,2349214.361,1404224.682,2224790,1372798
984,0.22343774,2351737.165,1405889.019,2264217,1389921
985,0.22338112,2354184.143,1407535.353,2302171,1405741
986,0.22331684,2356542.364,1409153.852,2334676,1416907
987,0.22324557,2358798.901,1410734.684,2357163,1422656
988,0.22316798,2360940.824,1412268.02,2371678,1424971
989,0.22308471,2362955.205,1413744.028,2370560,1419828
990,0.2229964,2364829.114,1415152.877,2348020,1403448
991,0.22290372,2366549.623,1416484.736,2316085,1384727
992,0.22280727,2368103.803,1417729.775,2278463,1364996
993,0.22270771,2369478.724,1418878.163,2208749,1324321
994,0.22260564,2370661.462,1419920.07,2086460,1247074
995,0.22250148,2371643.373,1420848.935,1921382,1139608
996,0.22239497,2372428.813,1421668.109,1707805,1003054
997,0.22228574,2373024.593,1422382.815,1431225,833049
998,0.22217343,2373437.522,1422998.277,1110710,641609
999,0.22205766,2373674.413,1423519.718,723924,415781
1000,0.22193807,2373742.075,1423952.362,317631,181605
1001,0.22181428,2373647.319,1424301.431,81208,46093
1002,0.22168593,2373396.956,1424572.149,25094,14175
1003,0.22155265,2372997.796,1424769.739,18021,10130
1004,0.22141407,2372456.65,1424899.426,15959,8917
1005,0.22126983,2371780.328,1424966.431,,
1006,0.22111961,2370975.734,1424975.818,,
1007,0.22096353,2370050.33,1424931.677,,
1008,0.22080181,2369011.787,1424837.734,,
1009,0.22063472,2367867.778,1424697.715,,
1010,0.22046249,2366625.975,1424515.345,,
1011,0.22028539,2365294.05,1424294.351,,
1012,0.22010365,2363879.675,1424038.458,,
1013,0.21991753,2362390.522,1423751.392,,
1014,0.21972729,2360834.263,1423436.879,,
1015,0.21953317,2359218.57,1423098.644,,
1016,0.21933545,2357551.116,1422740.413,,
1017,0.21913435,2355838.531,1422365.362,,
1018,0.21892993,2354079.01,1421972.208,,
1019,0.21872212,2352266.646,1421557.5,,
1020,0.21851088,2350395.504,1421117.775,,
1021,0.21829614,2348459.65,1420649.566,,
1022,0.21807785,2346453.151,1420149.411,,
1023,0.21785594,2344370.073,1419613.844,,
1024,0.21763035,2342204.482,1419039.401,,
1025,0.21740101,2339950.443,1418422.616,,
1026,0.21716785,2337602.023,1417760.027,,
1027,0.21693078,2335153.288,1417048.168,,
1028,0.21668982,2332599.295,1416283.91,,
1029,0.21644554,2329942.2,1415466.532,,
1030,0.21619879,2327187.254,1414596.36,,
1031,0.21595042,2324339.717,1413673.725,,
1032,0.21570126,2321404.855,1412698.957,,
1033,0.21545219,2318387.928,1411672.388,,
1034,0.21520404,2315294.199,1410594.348,,
1035,0.2149577,2312128.932,1409465.168,,
1036,0.21471402,2308897.388,1408285.179,,
1037,0.21447389,2305604.831,1407054.713,,
1038,0.21423817,2302256.523,1405774.099,,
1039,0.21400755,2298857.747,1404444.401,,
1040,0.21378171,2295413.872,1403069.846,,
1041,0.21356012,2291930.291,1401655.512,,
1042,0.21334221,2288412.397,1400206.477,,
1043,0.21312744,2284865.583,1398727.822,,
1044,0.21291526,2281295.241,1397224.624,,
1045,0.21270512,2277706.765,1395701.962,,
1046,0.21249647,2274105.548,1394164.916,,
1047,0.21228875,2270496.981,1392618.564,,
1048,0.21208141,2266886.459,1391067.985,,
1049,0.21187391,2263279.333,1389518.228,,
1050,0.21166585,2259676.583,1387971.146,,
1051,0.21145713,2256070.924,1386422.55,,
1052,0.21124771,2252454.152,1384867.58,,
1053,0.21103751,2248818.064,1383301.375,,
1054,0.21082647,2245154.458,1381719.077,,
1055,0.21061451,2241455.132,1380115.824,,
1056,0.21040157,2237711.881,1378486.758,,
1057,0.21018756,2233916.503,1376827.018,,
1058,0.2099724,2230060.795,1375131.744,,
1059,0.209756,2226136.555,1373396.077,,
1060,0.20953828,2222136.162,1371615.505,,
1061,0.2093192,2218058.922,1369789.653,,
1062,0.20909873,2213908.668,1367920.851,,
1063,0.20887687,2209689.315,1366011.478,,
1064,0.20865359,2205404.778,1364063.911,,
1065,0.20842889,2201058.969,1362080.528,,
1066,0.20820276,2196655.802,1360063.707,,
1067,0.20797518,2192199.192,1358015.827,,
1068,0.20774615,2187693.053,1355939.264,,
1069,0.20751566,2183141.298,1353836.398,,
1070,0.2072837,2178547.845,1351709.606,,
1071,0.2070505,2173917.636,1349561.211,,
1072,0.20681681,2169258.079,1347393.401,,
1073,0.20658348,2164576.948,1345208.347,,
1074,0.20635136,2159882.015,1343008.219,,
1075,0.20612132,2155181.053,1340795.186,,
1076,0.20589423,2150481.836,1338571.418,,
1077,0.20567098,2145792.136,1336339.085,,
1078,0.20545245,2141119.727,1334100.357,,
1079,0.20523955,2136472.38,1331857.404,,
1080,0.20503319,2131857.87,1329612.395,,
1081,0.2048342,2127283.517,1327367.479,,
1082,0.20464277,2122753.206,1325124.646,,
1083,0.2044588,2118269.235,1322885.811,,
1084,0.20428217,2113833.898,1320652.89,,
1085,0.20411278,2109449.486,1318427.799,,
1086,0.20395051,2105118.292,1316212.452,,
1087,0.20379525,2100842.607,1314008.766,,
1088,0.2036469,2096624.723,1311818.655,,
1089,0.20350533,2092466.933,1309644.035,,
1090,0.20337044,2088371.528,1307486.822,,
1091,0.20324212,2084340.687,1305348.84,,
1092,0.2031204,2080374.071,1303229.888,,
1093,0.20300547,2076468.888,1301127.793,,
1094,0.20289753,2072622.243,1299040.298,,
1095,0.20279676,2068831.241,1296965.147,,
1096,0.20270335,2065092.987,1294900.082,,
1097,0.2026175,2061404.585,1292842.849,,
1098,0.20253939,2057763.14,1290791.189,,
1099,0.20246922,2054165.757,1288742.847,,
1100,0.20240717,2050609.542,1286695.566,,
1101,0.20235344,2047091.64,1284647.117,,
1102,0.20230818,2043611.831,1282597.026,,
1103,0.2022715,2040174.079,1280547.605,,
1104,0.20224349,2036782.718,1278501.413,,
1105,0.20222425,2033442.082,1276461.01,,
1106,0.20221389,2030156.505,1274428.954,,
1107,0.2022125,2026930.321,1272407.805,,
1108,0.20222017,2023767.866,1270400.123,,
1109,0.20223701,2020673.472,1268408.466,,
1110,0.20226311,2017651.474,1266435.395,,
1111,0.20229857,2014706.21,1264483.456,,
1112,0.20234414,2011842.5,1262553.634,,
1113,0.20240188,2009066.154,1260643.712,,
1114,0.202474,2006383.098,1258751.082,,
1115,0.20256277,2003799.263,1256873.139,,
1116,0.20267042,2001320.577,1255007.277,,
1117,0.20279921,1998952.969,1253150.888,,
1118,0.20295141,1996702.366,1251301.367,,
1119,0.2031293,1994574.698,1249456.107,,
