Batch Number,B2500274,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260202-00089,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.28818478,1464984.186,754480.7309,6187,2423
901,0.2878504,1488098.864,766975.3112,6001,2130
902,0.28751155,1511008.742,779391.0809,5776,2013
903,0.2871681,1533689.307,791715.7557,6051,2022
904,0.28681994,1556116.046,803937.0513,7205,2227
905,0.2864669,1578264.448,816042.6832,8816,2581
906,0.28610882,1600110,828020.3673,11521,3198
907,0.28574552,1621628.189,839857.8192,15237,4032
908,0.28537678,1642794.503,851542.7544,21045,5486
909,0.2850024,1663584.431,863062.8888,30469,7876
910,0.28462214,1683973.459,874405.9379,47764,12426
911,0.28423575,1703937.075,885559.6174,78516,21003
912,0.28384325,1723457.566,896514.5478,127881,35538
913,0.28344582,1742543.062,907272.3922,197246,56537
914,0.28304484,1761207.833,917837.4374,276386,80372
915,0.28264163,1779466.15,928213.97,349883,102841
916,0.28223747,1797332.283,938406.2767,415042,122082
917,0.28183359,1814820.503,948418.6443,477202,139178
918,0.28143119,1831945.081,958255.3596,541017,155729
919,0.28103143,1848720.287,967920.7092,608567,172307
920,0.28063542,1865160.392,977418.9798,679020,188438
921,0.28024426,1881279.667,986754.4583,752808,204649
922,0.27985904,1897092.381,995931.4312,829568,220783
923,0.2794808,1912612.806,1004954.185,908848,236881
924,0.27911053,1927854.596,1013826.756,988732,252758
925,0.27874885,1942824.202,1022550.24,1070789,269634
926,0.27839614,1957523.413,1031123.834,1153946,287661
927,0.27805276,1971953.939,1039546.701,1238580,306563
928,0.27771908,1986117.491,1047818.003,1323981,325828
929,0.27739545,2000015.779,1055936.905,1411778,344851
930,0.27708224,2013650.514,1063902.57,1501214,363251
931,0.27677979,2027023.404,1071714.162,1593677,381141
932,0.27648847,2040136.162,1079370.843,1687185,397827
933,0.27620863,2052990.496,1086871.777,1779620,412599
934,0.27594062,2065588.117,1094216.127,1869199,425739
935,0.27568479,2077930.736,1101403.058,1954933,438366
936,0.2754415,2090019.745,1108431.578,2035817,451397
937,0.27521096,2101848.962,1115297.027,2108540,464988
938,0.27499325,2113404.486,1121991.008,2171556,478407
939,0.27478844,2124672.065,1128504.953,2224340,492187
940,0.27459661,2135637.452,1134830.293,2267829,507659
941,0.27441784,2146286.395,1140958.463,2301096,527010
942,0.27425222,2156604.646,1146880.895,2325947,555921
943,0.27409984,2166577.955,1152589.02,2342037,600334
944,0.27396081,2176192.073,1158074.273,2349630,663847
945,0.27383523,2185432.749,1163328.086,2351329,744052
946,0.27372323,2194285.734,1168341.891,2364347,834157
947,0.27362493,2202736.779,1173107.121,2409125,927772
948,0.27354045,2210772.229,1177615.602,2485558,1021686
949,0.27346924,2218392.623,1181868.533,2579052,1113687
950,0.27341012,2225612.975,1185876.671,2658119,1194018
951,0.27336189,2232448.952,1189651.207,2718856,1266856
952,0.27332339,2238916.22,1193203.329,2772241,1340696
953,0.27329348,2245030.447,1196544.227,2814758,1408985
954,0.27327105,2250807.299,1199685.089,2840042,1461774
955,0.27325502,2256262.442,1202637.105,2849566,1495640
956,0.27324429,2261411.543,1205411.464,2846193,1511038
957,0.27323781,2266270.27,1208019.355,2829451,1509672
958,0.27323453,2270854.287,1210471.967,2800017,1494099
959,0.27323342,2275179.263,1212780.489,2762271,1469083
960,0.27323346,2279261.163,1214956.211,2718210,1438818
961,0.27323392,2283119.528,1217011.636,2666408,1404986
962,0.2732342,2286776.261,1218960.067,2603813,1364980
963,0.27323373,2290253.305,1220814.817,2527630,1314022
964,0.27323194,2293572.603,1222589.204,2456929,1259154
965,0.27322825,2296756.1,1224296.544,2420154,1211933
966,0.27322212,2299825.738,1225950.152,2374792,1151841
967,0.27321296,2302803.461,1227563.344,2314234,1088973
968,0.27320023,2305711.213,1229149.436,2253151,1046150
969,0.27318335,2308570.936,1230721.745,2195703,1026135
970,0.27316178,2311404.575,1232293.585,2145179,1022793
971,0.27313497,2314234.072,1233878.273,2100912,1029469
972,0.27310238,2317076.77,1235486.602,2059332,1040538
973,0.27306361,2319930.725,1237118.793,2023181,1058438
974,0.27301826,2322788.943,1238772.3,1996083,1080993
975,0.27296595,2325644.433,1240444.575,1981331,1102865
976,0.27290629,2328490.199,1242133.072,1979600,1121619
977,0.27283889,2331319.25,1243835.242,1990776,1137326
978,0.27276338,2334124.591,1245548.54,2014921,1152924
979,0.27267936,2336899.229,1247270.418,2047719,1169809
980,0.27258647,2339636.171,1248998.329,2085750,1187273
981,0.27248432,2342328.423,1250729.726,2130175,1205917
982,0.27237253,2344968.993,1252462.061,2178284,1225035
983,0.27225074,2347550.804,1254192.685,2223782,1241803
984,0.27211916,2350064.525,1255916.111,2263207,1255326
985,0.2719786,2352498.354,1257623.746,2300907,1267447
986,0.27182991,2354840.361,1259306.837,2333120,1275745
987,0.27167392,2357078.615,1260956.631,2355547,1278570
988,0.27151145,2359201.188,1262564.376,2370014,1278039
989,0.27134331,2361196.149,1264121.318,2368738,1270733
990,0.27117031,2363051.57,1265618.706,2346359,1253389
991,0.27099325,2364755.52,1267047.786,2314278,1233903
992,0.27081292,2366296.07,1268399.806,2276600,1213538
993,0.27063008,2367661.29,1269666.013,2206868,1175428
994,0.27044552,2368839.252,1270837.656,2084096,1104989
995,0.27025972,2369821.931,1271908.867,1917744,1007940
996,0.27007236,2370613.133,1272882.52,1703602,885372
997,0.26988297,2371218.898,1273763.144,1428714,734936
998,0.26969106,2371645.269,1274555.265,1110418,566254
999,0.26949616,2371898.288,1275263.41,724733,367019
1000,0.2692978,2371983.996,1275892.108,318604,160748
1001,0.26909551,2371908.434,1276445.884,81610,41098
1002,0.26888882,2371677.644,1276929.267,25323,12643
1003,0.26867726,2371297.668,1277346.784,18103,9084
1004,0.26846035,2370774.548,1277702.962,15868,7934
1005,0.26823765,2370114.325,1278002.328,,
1006,0.26800876,2369323.243,1278249.284,,
1007,0.26777377,2368408.777,1278447.481,,
1008,0.26753297,2367378.858,1278600.286,,
1009,0.26728663,2366241.42,1278711.065,,
1010,0.26703504,2365004.397,1278783.186,,
1011,0.26677847,2363675.721,1278820.015,,
1012,0.26651722,2362263.327,1278824.921,,
1013,0.26625157,2360775.147,1278801.269,,
1014,0.26598181,2359219.115,1278752.427,,
1015,0.26570823,2357603.165,1278681.762,,
1016,0.26543115,2355935.23,1278592.641,,
1017,0.26515084,2354222.204,1278487.874,,
1018,0.26486759,2352462.548,1278365.744,,
1019,0.26458168,2350650.626,1278222.338,,
1020,0.26429337,2348780.776,1278053.728,,
1021,0.26400293,2346847.334,1277855.986,,
1022,0.26371061,2344844.638,1277625.184,,
1023,0.26341668,2342767.024,1277357.393,,
1024,0.26312139,2340608.83,1277048.684,,
1025,0.26282499,2338364.393,1276695.131,,
1026,0.26252773,2336028.05,1276292.804,,
1027,0.26222987,2333594.137,1275837.776,,
1028,0.26193163,2331057.931,1275326.64,,
1029,0.26163325,2328421.419,1274759.73,,
1030,0.26133492,2325689.52,1274139.007,,
1031,0.26103687,2322867.16,1273466.442,,
1032,0.2607393,2319959.269,1272744.003,,
1033,0.26044244,2316970.774,1271973.66,,
1034,0.2601465,2313906.605,1271157.383,,
1035,0.25985172,2310771.69,1270297.141,,
1036,0.25955831,2307570.957,1269394.903,,
1037,0.25926652,2304309.334,1268452.639,,
1038,0.25897658,2300991.75,1267472.318,,
1039,0.25868866,2297623.175,1266456.101,,
1040,0.25840271,2294208.753,1265406.974,,
1041,0.25811859,2290753.677,1264328.146,,
1042,0.25783617,2287263.141,1263222.828,,
1043,0.25755532,2283742.337,1262094.227,,
1044,0.25727593,2280196.458,1260945.554,,
1045,0.25699787,2276630.696,1259780.017,,
1046,0.25672102,2273050.246,1258600.826,,
1047,0.25644527,2269460.299,1257411.19,,
1048,0.25617049,2265866.048,1256214.318,,
1049,0.25589658,2262272.648,1255013.4,,
1050,0.25562335,2258680.965,1253809.465,,
1051,0.25535046,2255083.77,1252599.462,,
1052,0.25507756,2251472.933,1251379.888,,
1053,0.25480429,2247840.327,1250147.237,,
1054,0.25453029,2244177.821,1248898.006,,
1055,0.25425519,2240477.287,1247628.691,,
1056,0.25397861,2236730.595,1246335.786,,
1057,0.25370017,2232929.616,1245015.789,,
1058,0.25341949,2229066.222,1243665.195,,
1059,0.25313617,2225132.284,1242280.499,,
1060,0.25284985,2221120.294,1240858.42,,
1061,0.25256069,2217030.137,1239398.32,,
1062,0.25226921,2212866.531,1237901.289,,
1063,0.2519759,2208634.281,1236368.448,,
1064,0.25168128,2204338.19,1234800.919,,
1065,0.25138588,2199983.062,1233199.821,,
1066,0.25109023,2195573.7,1231566.278,,
1067,0.25079485,2191114.907,1229901.408,,
1068,0.25050029,2186611.489,1228206.334,,
1069,0.25020709,2182068.247,1226482.176,,
1070,0.24991579,2177489.988,1224730.057,,
1071,0.24962683,2172881.96,1222951.69,,
1072,0.24934036,2168250.482,1221150.207,,
1073,0.2490565,2163602.029,1219328.949,,
1074,0.24877534,2158943.078,1217491.26,,
1075,0.24849702,2154280.105,1215640.48,,
1076,0.24822165,2149619.587,1213779.951,,
1077,0.24794937,2144967.998,1211913.015,,
1078,0.2476803,2140331.815,1210043.015,,
1079,0.24741458,2135717.515,1208173.291,,
1080,0.24715235,2131131.573,1206307.185,,
1081,0.24689378,2126580.19,1204447.806,,
1082,0.24663926,2122067.468,1202596.482,,
1083,0.24638928,2117596.545,1200753.721,,
1084,0.24614433,2113170.55,1198920.027,,
1085,0.24590493,2108792.616,1197095.905,,
1086,0.24567156,2104465.875,1195281.858,,
1087,0.24544474,2100193.457,1193478.392,,
1088,0.24522498,2095978.493,1191686.009,,
1089,0.2450128,2091824.116,1189905.214,,
1090,0.24480871,2087733.457,1188136.512,,
1091,0.24461322,2083709.504,1186380.365,,
1092,0.24442653,2079752.107,1184636.321,,
1093,0.24424851,2075858.052,1182903.036,,
1094,0.24407902,2072023.994,1181179.128,,
1095,0.24391792,2068246.591,1179463.217,,
1096,0.24376506,2064522.5,1177753.92,,
1097,0.24362031,2060848.377,1176049.856,,
1098,0.2434835,2057220.881,1174349.643,,
1099,0.2433545,2053636.668,1172651.9,,
1100,0.24323314,2050092.395,1170955.246,,
1101,0.24311927,2046584.764,1169258.316,,
1102,0.24301293,2043113.381,1167560.901,,
1103,0.24291444,2039682.459,1165864.621,,
1104,0.24282417,2036296.619,1164171.259,,
1105,0.24274248,2032960.484,1162482.597,,
1106,0.24266973,2029678.676,1160800.418,,
1107,0.2426063,2026455.817,1159126.506,,
1108,0.24255255,2023296.528,1157462.642,,
1109,0.24250886,2020205.433,1155810.61,,
1110,0.24247559,2017187.153,1154172.192,,
1111,0.24245312,2014246.313,1152549.164,,
1112,0.24244229,2011387.973,1150942.322,,
1113,0.2424449,2008618.079,1149350.454,,
1114,0.24246285,2005942.686,1147772.107,,
1115,0.24249809,2003367.848,1146205.826,,
1116,0.24255253,2000899.62,1144650.156,,
1117,0.24262812,1998544.056,1143103.643,,
1118,0.24272679,1996307.211,1141564.833,,
1119,0.24285051,1994195.139,1140032.27,,
