Batch Number,B2500016,,,,,,
Category,Pet Food,,,,,,
Specie,Dog,,,,,,
Family,Healthcare,,,,,,
Brand,PETFLAKES,,,,,,
Product Code,DDF040002,,,,,,
Product name,PETFLAKES Performance High Protein - Adult Dog 4 Kg,,,,,,
NIR-Code,M20260202-00083,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
1047,0.26438831,2269899.72,1234861.818,,,,
1048,0.2641442,2266304.011,1233598.894,,,,
1049,0.26390199,2262706.196,1232327.614,,,,
1050,0.26366169,2259107.12,1231048.418,,,,
1051,0.26342285,2255500.177,1229759.008,,,,
1052,0.26318496,2251877.936,1228456.782,,,,
1053,0.2629475,2248232.964,1227139.138,,,,
1054,0.26270995,2244557.83,1225803.474,,,,
1055,0.26247178,2240845.101,1224447.188,,,,
1056,0.26223245,2237087.347,1223067.678,,,,
1057,0.26199143,2233277.135,1221662.341,,,,
1058,0.26174818,2229407.033,1220228.576,,,,
1059,0.26150213,2225469.61,1218763.781,,,,
1060,0.26125278,2221457.995,1217265.54,,,,
1061,0.26100012,2217371.98,1215733.654,,,,
1062,0.26074447,2213215.716,1214169.374,,,,
1063,0.26048618,2208993.432,1212573.976,,,,
1064,0.26022559,2204709.354,1210948.737,,,,
1065,0.25996303,2200367.71,1209294.932,,,,
1066,0.25969886,2195972.728,1207613.837,,,,
1067,0.25943343,2191528.636,1205906.729,,,,
1068,0.25916709,2187039.66,1204174.884,,,,
1069,0.25890021,2182510.03,1202419.578,,,,
1070,0.25863314,2177943.973,1200642.088,,,,
1071,0.25836632,2173346.323,1198843.855,,,,
1072,0.25810032,2168723.368,1197026.715,,,,
1073,0.25783575,2164081.609,1195192.564,,,,
1074,0.25757324,2159427.547,1193343.297,,,,
1075,0.2573134,2154767.685,1191480.81,,,,
1076,0.25705687,2150108.523,1189606.996,,,,
1077,0.25680428,2145456.563,1187723.752,,,,
1078,0.25655629,2140818.307,1185832.973,,,,
1079,0.25631353,2136200.256,1183936.553,,,,
1080,0.25607668,2131608.912,1182036.388,,,,
1081,0.25584636,2127050.52,1180134.338,,,,
1082,0.2556229,2122529.374,1178231.987,,,,
1083,0.25540651,2118048.872,1176330.796,,,,
1084,0.25519739,2113612.403,1174432.224,,,,
1085,0.25499575,2109223.36,1172537.729,,,,
1086,0.25480179,2104885.135,1170648.77,,,,
1087,0.25461572,2100601.117,1168766.806,,,,
1088,0.25443776,2096374.7,1166893.297,,,,
1089,0.25426813,2092209.274,1165029.702,,,,
1090,0.25410702,2088108.231,1163177.478,,,,
1091,0.25395466,2084074.813,1161338.028,,,,
1092,0.25381104,2080108.987,1159511.475,,,,
1093,0.25367597,2076207.52,1157696.694,,,,
1094,0.25354923,2072367.046,1155892.512,,,,
1095,0.25343061,2068584.199,1154097.75,,,,
1096,0.25331989,2064855.612,1152311.235,,,,
1097,0.25321686,2061177.92,1150531.79,,,,
1098,0.25312128,2057547.756,1148758.239,,,,
1099,0.25303295,2053961.755,1146989.407,,,,
1100,0.25295161,2050416.551,1145224.118,,,,
1101,0.25287706,2046908.822,1143461.205,,,,
1102,0.25280947,2043438.147,1141700.055,,,,
1103,0.25274967,2040008.703,1139940.934,,,,
1104,0.25269854,2036625.076,1138184.184,,,,
1105,0.25265697,2033291.853,1136430.15,,,,
1106,0.25262587,2030013.619,1134679.176,,,,
1107,0.25260612,2026794.963,1132931.605,,,,
1108,0.25259865,2023640.468,1131187.781,,,,
1109,0.25260436,2020554.723,1129448.047,,,,
1110,0.25262416,2017542.313,1127712.747,,,,
1111,0.25265898,2014607.826,1125982.223,,,,
1112,0.25270996,2011756.075,1124256.39,,,,
1113,0.25277866,2008992.328,1122534.3,,,,
1114,0.25286672,2006321.912,1120814.896,,,,
1115,0.25297579,2003750.151,1119097.125,,,,
1116,0.2531075,2001282.371,1117379.93,,,,
1117,0.25326352,1998923.898,1115662.257,,,,
1118,0.25344549,1996680.057,1113943.05,,,,
1119,0.25365508,1994556.173,1112221.255,,,,
1120,0.25389395,1992557.572,1110495.816,,,,
1121,0.25416377,1990689.571,1108765.67,,,,
1122,0.25446635,1988956.081,1107028.618,,,,
1123,0.25480378,1987358.112,1105280.106,,,,
1124,0.25517821,1985896.312,1103515.289,,,,
1125,0.25559181,1984571.33,1101729.321,,,,
1126,0.25604671,1983383.814,1099917.358,,,,
1127,0.25654509,1982334.413,1098074.554,,,,
1128,0.25708913,1981423.775,1096196.064,,,,
1129,0.25768101,1980652.549,1094277.043,,,,
1130,0.25832292,1980021.384,1092312.645,,,,
1131,0.25901705,1979530.917,1090298.052,,,,
1132,0.25976463,1979180.999,1088230.462,,,,
1133,0.26056526,1978970.166,1086110.433,,,,
1134,0.26141837,1978896.828,1083938.841,,,,
1135,0.2623234,1978959.398,1081716.564,,,,
1136,0.26327978,1979156.286,1079444.479,,,,
1137,0.26428693,1979485.904,1077123.463,,,,
1138,0.26534426,1979946.662,1074754.393,,,,
1139,0.2664512,1980536.973,1072338.146,,,,
1140,0.26760715,1981255.248,1069875.599,,,,
1141,0.26881152,1982099.957,1067367.649,,,,
1142,0.27006384,1983071.21,1064815.749,,,,
1143,0.2713638,1984170.916,1062221.961,,,,
1144,0.27271107,1985401.074,1059588.379,,,,
1145,0.27410529,1986763.683,1056917.095,,,,
1146,0.27554612,1988260.744,1054210.203,,,,
1147,0.2770332,1989894.256,1051469.796,,,,
1148,0.27856613,1991666.218,1048697.967,,,,
1149,0.28014453,1993578.631,1045896.81,,,,
1150,0.28176799,1995633.493,1043068.416,,,,
1151,0.28343584,1997832.414,1040215.253,,,,
1152,0.28514489,2000172.938,1037343.653,,,,
1153,0.28689046,2002650.204,1034462.237,,,,
1154,0.28866777,2005259.322,1031579.658,,,,
1155,0.29047205,2007995.398,1028704.566,,,,
1156,0.29229843,2010853.542,1025845.613,,,,
1157,0.29414207,2013828.861,1023011.452,,,,
1158,0.29599802,2016916.463,1020210.733,,,,
1159,0.29786136,2020111.456,1017452.108,,,,
1160,0.29972708,2023408.949,1014744.23,,,,
1161,0.3015905,2026804.29,1012095.088,,,,
1162,0.30344823,2030293.772,1009510.067,,,,
1163,0.30529718,2033873.922,1006993.91,,,,
1164,0.30713427,2037541.267,1004551.359,,,,
1165,0.30895637,2041292.334,1002187.156,,,,
1166,0.31076038,2045123.649,999906.0441,,,,
1167,0.31254316,2049031.741,997712.765,,,,
1168,0.31430158,2053013.135,995612.0612,,,,
1169,0.3160325,2057064.358,993608.675,,,,
1170,0.31773285,2061181.917,991707.2187,,,,
1171,0.31940185,2065361.388,989906.5639,,,,
1172,0.32104196,2069597.073,988197.7039,,,,
1173,0.32265592,2073883.184,986571.0614,,,,
1174,0.3242465,2078213.929,985017.059,,,,
1175,0.32581653,2082583.519,983526.1191,,,,
1176,0.32736887,2086986.164,982088.6643,,,,
1177,0.32890643,2091416.074,980695.1172,,,,
1178,0.33043214,2095867.459,979335.9003,,,,
1179,0.33194898,2100334.529,978001.436,,,,
1180,0.33345937,2104812.833,976684.0825,,,,
1181,0.33496169,2109307.249,975389.6862,,,,
1182,0.33645252,2113826.624,974129.8345,,,,
1183,0.33792842,2118379.821,972916.1355,,,,
1184,0.33938592,2122975.702,971760.1975,,,,
1185,0.34082147,2127623.13,970673.629,,,,
1186,0.34223153,2132330.968,969668.0382,,,,
1187,0.34361251,2137108.078,968755.0335,,,,
1188,0.3449608,2141963.323,967946.223,,,,
1189,0.34627276,2146905.51,967253.186,,,,
1190,0.34754488,2151939.724,966685.5466,,,,
1191,0.34877384,2157065.058,966249.7808,,,,
1192,0.34995636,2162280.063,965952.0797,,,,
1193,0.35108921,2167583.288,965798.6339,,,,
1194,0.35216915,2172973.283,965795.6343,,,,
1195,0.353193,2178448.599,965949.272,,,,
1196,0.3541576,2184007.786,966265.7376,,,,
1197,0.35505985,2189649.393,966751.222,,,,
1198,0.35589668,2195371.971,967411.9162,,,,
1199,0.35666471,2201173.828,968254.7462,,,,
1200,0.35735841,2207051.868,969290.8952,,,,
1201,0.35797156,2213002.494,970533.0753,,,,
1202,0.35849804,2219022.107,971994.0001,,,,
1203,0.35893182,2225107.106,973686.3837,,,,
1204,0.35926699,2231253.894,975622.94,,,,
1205,0.35949775,2237458.871,977816.3827,,,,
1206,0.35961847,2243718.438,980279.4258,,,,
1207,0.35962365,2250028.997,983024.7832,,,,
1208,0.35950803,2256387.005,986065.0433,,,,
1209,0.3592681,2262790.278,989409.7894,,,,
1210,0.35890214,2269238.026,993065.5331,,,,
1211,0.35840865,2275729.517,997038.647,,,,
1212,0.35778627,2282264.022,1001335.504,,,,
1213,0.35703381,2288840.811,1005962.476,,,,
1214,0.35615023,2295459.154,1010925.936,,,,
1215,0.35513467,2302118.322,1016232.257,,,,
1216,0.3539864,2308817.584,1021887.811,,,,
1217,0.35270491,2315556.194,1027898.938,,,,
1218,0.35129385,2322326.591,1034259.335,,,,
1219,0.34976701,2329104.072,1040930.871,,,,
1220,0.34813944,2335861.277,1047870.484,,,,
1221,0.34642582,2342570.844,1055035.116,,,,
1222,0.34464041,2349205.415,1062381.707,,,,
1223,0.34279705,2355737.629,1069867.197,,,,
1224,0.34090913,2362140.126,1077448.526,,,,
1225,0.33898959,2368385.546,1085082.634,,,,
1226,0.33705093,2374446.53,1092726.462,,,,
1227,0.335105,2380298.307,1100338.701,,,,
1228,0.33316195,2385931.36,1107888.346,,,,
1229,0.33123119,2391341.73,1115348.151,,,,
1230,0.32932186,2396525.468,1122690.876,,,,
1231,0.32744284,2401478.623,1129889.279,,,,
1232,0.3256028,2406197.245,1136916.121,,,,
1233,0.3238102,2410677.386,1143744.159,,,,
1234,0.32207332,2414915.095,1150346.153,,,,
1235,0.32040026,2418906.422,1156694.862,,,,
1236,0.31879852,2422651.834,1162766.439,,,,
1237,0.31726931,2426209.763,1168581.569,,,,
1238,0.31580976,2429679.433,1174192.274,,,,
1239,0.31441721,2433160.917,1179651.233,,,,
1240,0.31308931,2436754.29,1185011.121,,,,
1241,0.31182401,2440559.625,1190324.616,,,,
1242,0.31061945,2444676.998,1195644.395,,,,
1243,0.30947403,2449206.481,1201023.135,,,,
1244,0.30838628,2454248.149,1206513.513,,,,
1245,0.30735493,2459899.616,1212167.006,,,,
1246,0.30637863,2466181.856,1217997.71,,,,
1247,0.30545582,2473026.054,1223975.927,,,,
1248,0.30458478,2480358.29,1230069.47,,,,
1249,0.30376369,2488104.641,1236246.148,,,,
1250,0.30299061,2496191.184,1242473.774,,,,
1251,0.30226354,2504543.997,1248720.157,,,,
1252,0.3015804,2513089.159,1254953.109,,,,
1253,0.30093905,2521752.746,1261140.441,,,,
1254,0.30033733,2530461.04,1267250.062,,,,
1255,0.29977314,2539157.892,1273258.447,,,,
1256,0.29924452,2547818.073,1279157.137,,,,
1257,0.29874954,2556419.493,1284939.204,,,,
1258,0.29828633,2564940.062,1290597.72,,,,
1259,0.29785301,2573357.692,1296125.758,,,,
1260,0.29744777,2581650.292,1301516.391,,,,
1261,0.29706879,2589795.773,1306762.69,,,,
1262,0.2967143,2597772.045,1311857.727,,,,
1263,0.29638255,2605557.048,1316794.591,,,,
1264,0.2960717,2613137.214,1321571.057,,,,
1265,0.29577961,2620519.482,1326196.216,,,,
1266,0.29550417,2627713.821,1330680.829,,,,
1267,0.29524328,2634730.197,1335035.66,,,,
1268,0.29499492,2641578.581,1339271.472,,,,
1269,0.29475706,2648268.94,1343399.026,,,,
1270,0.29452773,2654811.242,1347429.085,,,,
1271,0.29430499,2661215.456,1351372.412,,,,
1272,0.29408691,2667491.549,1355239.77,,,,
1273,0.29387179,2673647.907,1359040.574,,,,
1274,0.29365844,2679688.143,1362780.191,,,,
1275,0.2934458,2685614.977,1366463.227,,,,
1276,0.29323282,2691431.128,1370094.285,,,,
1277,0.29301845,2697139.315,1373677.972,,,,
1278,0.29280166,2702742.258,1377218.892,,,,
1279,0.29258144,2708242.675,1380721.651,,,,
1280,0.29235678,2713643.285,1384190.853,,,,
1281,0.29212669,2718946.809,1387631.104,,,,
1282,0.29189071,2724156.131,1391045.346,,,,
1283,0.29165027,2729274.705,1394430.839,,,,
1284,0.29140718,2734306.107,1397783.633,,,,
1285,0.29116323,2739253.91,1401099.778,,,,
1286,0.29092018,2744121.69,1404375.322,,,,
1287,0.29067979,2748913.022,1407606.315,,,,
1288,0.29044381,2753631.48,1410788.808,,,,
1289,0.29021397,2758280.639,1413918.848,,,,
1290,0.28999197,2762864.075,1416992.486,,,,
1291,0.28977938,2767383.883,1420005.488,,,,
1292,0.28957724,2771836.967,1422952.628,,,,
1293,0.28938646,2776219.092,1425828.46,,,,
1294,0.28920795,2780526.024,1428627.542,,,,
1295,0.28904261,2784753.526,1431344.428,,,,
1296,0.28889135,2788897.365,1433973.673,,,,
1297,0.28875507,2792953.304,1436509.834,,,,
1298,0.28863466,2796917.11,1438947.466,,,,
1299,0.288531,2800784.547,1441281.124,,,,
1300,0.28844502,2804550.675,1443504.938,,,,
1301,0.28837767,2808208.239,1445611.637,,,,
1302,0.28832995,2811749.507,1447593.662,,,,
1303,0.28830285,2815166.748,1449443.454,,,,
1304,0.28829734,2818452.23,1451153.454,,,,
1305,0.28831442,2821598.221,1452716.102,,,,
1306,0.2883551,2824596.99,1454123.841,,,,
1307,0.28842037,2827440.806,1455369.11,,,,
1308,0.28851125,2830121.938,1456444.352,,,,
1309,0.28862877,2832634.521,1457342.987,,,,
1310,0.28877393,2834977.967,1458061.205,,,,
1311,0.28894777,2837152.615,1458595.685,,,,
1312,0.28915133,2839158.805,1458943.102,,,,
1313,0.28938566,2840996.877,1459100.133,,,,
1314,0.28965183,2842667.168,1459063.457,,,,
1315,0.28995094,2844170.019,1458829.749,,,,
1316,0.2902841,2845505.769,1458395.687,,,,
1317,0.29065243,2846674.759,1457757.949,,,,
1318,0.29105709,2847677.637,1456913.405,,,,
1319,0.2914992,2848515.747,1455859.359,,,,
1320,0.29197995,2849190.527,1454593.176,,,,
1321,0.29250051,2849703.418,1453112.22,,,,
1322,0.29306211,2850055.857,1451413.853,,,,
1323,0.29366599,2850249.285,1449495.442,,,,
1324,0.29431344,2850285.139,1447354.349,,,,
1325,0.29500576,2850164.859,1444987.939,,,,
1326,0.29574429,2849889.849,1442393.577,,,,
1327,0.29652998,2849458.807,1439568.714,,,,
1328,0.29736306,2848865.865,1436510.946,,,,
1329,0.29824373,2848104.718,1433217.885,,,,
1330,0.29917224,2847169.056,1429687.141,,,,
1331,0.30014888,2846052.572,1425916.324,,,,
1332,0.30117396,2844748.96,1421903.045,,,,
1333,0.30224788,2843251.912,1417644.915,,,,
1334,0.30337104,2841555.12,1413139.544,,,,
1335,0.3045439,2839652.324,1408384.592,,,,
1336,0.30576674,2837538.797,1403379.3,,,,
1337,0.30703955,2835211.639,1398124.796,,,,
1338,0.30836234,2832668.058,1392622.316,,,,
1339,0.30973517,2829905.259,1386873.099,,,,
1340,0.31115816,2826920.452,1380878.383,,,,
1341,0.31263143,2823710.842,1374639.406,,,,
1342,0.31415518,2820273.637,1368157.405,,,,
1343,0.31572964,2816606.045,1361433.619,,,,
1344,0.31735493,2812705.665,1354469.884,,,,
1345,0.31902919,2808576.291,1347277.44,,,,
1346,0.32074882,2804226.633,1339875.01,,,,
1347,0.32251015,2799665.542,1332281.52,,,,
1348,0.32430939,2794901.868,1324515.898,,,,
1349,0.32614267,2789944.458,1316597.07,,,,
1350,0.32800603,2784802.163,1308543.965,,,,
1351,0.32989537,2779483.831,1300375.51,,,,
1352,0.33180649,2773998.313,1292110.632,,,,
1353,0.33373527,2768354.903,1283767.845,,,,
1354,0.3356792,2762566.595,1275362.249,,,,
1355,0.33763652,2756648.198,1266907.262,,,,
1356,0.3396054,2750614.537,1258416.288,,,,
1357,0.34158392,2744480.436,1249902.735,,,,
1358,0.34357005,2738260.72,1241380.007,,,,
1359,0.34556167,2731970.213,1232861.51,,,,
1360,0.34755654,2725623.738,1224360.65,,,,
1361,0.34955234,2719236.121,1215890.832,,,,
1362,0.35154721,2712815.418,1207460.788,,,,
1363,0.35354192,2706339.748,1199058.561,,,,
1364,0.35553808,2699778.951,1190666.477,,,,
1365,0.35753743,2693102.868,1182266.863,,,,
1366,0.35954183,2686281.339,1173842.044,,,,
1367,0.36155333,2679284.205,1165374.345,,,,
1368,0.36357408,2672081.306,1156846.092,,,,
1369,0.36560642,2664642.482,1148239.611,,,,
1370,0.36765283,2656937.609,1139537.238,,,,
1371,0.36971637,2648945.115,1130723.953,,,,
1372,0.37180112,2640663.139,1121790.831,,,,
1373,0.37391144,2632092.592,1112729.801,,,,
1374,0.37605185,2623234.382,1103532.793,,,,
1375,0.37822701,2614089.419,1094191.737,,,,
1376,0.38044174,2604658.611,1084698.562,,,,
1377,0.38270108,2594942.868,1075045.2,,,,
1378,0.38501022,2584943.098,1065223.579,,,,
1379,0.38737454,2574661.085,1055226.108,,,,
1380,0.38979799,2564127.059,1045060.794,,,,
1381,0.39228251,2553405.287,1034754.303,,,,
1382,0.3948298,2542562.039,1024334.404,,,,
1383,0.39744134,2531663.586,1013828.861,,,,
1384,0.40011844,2520776.2,1003265.441,,,,
1385,0.40286213,2509966.15,992671.9104,,,,
1386,0.40567322,2499299.708,982076.0358,,,,
1387,0.40855223,2488843.144,971505.5832,,,,
1388,0.41149964,2478659.874,960986.5128,,,,
1389,0.41451907,2468783.289,950525.7811,,,,
1390,0.41761612,2459228.804,940118.9707,,,,
1391,0.42079658,2450011.595,929761.5105,,,,
1392,0.42406634,2441146.834,919448.8295,,,,
1393,0.42743144,2432649.697,909176.3567,,,,
1394,0.43089805,2424535.358,898939.521,,,,
1395,0.43447245,2416818.991,888733.7515,,,,
1396,0.43816108,2409515.769,878554.4771,,,,
1397,0.44196984,2402639.473,868397.9079,,,,
1398,0.445902,2396197.921,858263.5923,,,,
1399,0.44996008,2390197.338,848151.9696,,,,
1400,0.45414663,2384643.952,838063.4794,,,,
1401,0.45846416,2379543.99,827998.5612,,,,
1402,0.46291518,2374903.676,817957.6546,,,,
1403,0.4675022,2370729.239,807941.1991,,,,
1404,0.47222771,2367026.904,797949.6342,,,,
1405,0.47709414,2363802.729,787983.4363,,,,
1406,0.4820992,2361047.433,778046.4213,,,,
1407,0.48723209,2358724.384,768148.3604,,,,
1408,0.4924808,2356794.123,758299.6403,,,,
1409,0.49783298,2355217.193,748510.6476,,,,
1410,0.50327595,2353954.133,738791.7689,,,,
1411,0.50879666,2352965.487,729153.3909,,,,
1412,0.51438171,2352211.795,719605.9002,,,,
