Batch Number,B2500043,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260202-00093,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.3094541,1464520.077,718193.0972,6189,2325
901,0.30916406,1487637.919,730017.3477,5964,2083
902,0.30886853,1510551.919,741766.3419,5811,1702
903,0.30856752,1533237.516,753428.2829,6273,1695
904,0.30826098,1555670.147,764991.3741,7204,2019
905,0.30794886,1577825.249,776443.8186,8857,2212
906,0.3076311,1599678.26,787773.8197,11389,2713
907,0.30730759,1621204.618,798969.5807,15445,3498
908,0.30697821,1642379.759,810019.3046,21100,4764
909,0.30664285,1663179.121,820911.1948,30484,6806
910,0.30630133,1683578.141,831633.4546,47711,10792
911,0.30595348,1703552.257,842174.287,78261,18366
912,0.30559935,1723083.668,852524.7873,127519,31364
913,0.30523982,1742180.275,862687.044,196999,49923
914,0.30487593,1760856.085,872665.7576,275941,71584
915,0.30450869,1779125.108,882465.6286,349650,91464
916,0.30413907,1797001.35,892091.3575,414741,108925
917,0.30376801,1814498.82,901547.6448,476875,124325
918,0.3033964,1831631.525,910839.191,540804,139105
919,0.30302513,1848413.475,919970.6967,608324,153883
920,0.30265505,1864858.676,928946.8623,678687,168075
921,0.302287,1880981.137,937772.3882,752562,182287
922,0.30192178,1896794.866,946451.9752,829316,196561
923,0.3015602,1912313.871,954990.3235,908552,210790
924,0.30120307,1927551.576,963391.792,988261,224653
925,0.30085142,1942514.585,971656.7467,1070364,239380
926,0.30050645,1957205.089,979782.969,1153655,255344
927,0.30016932,1971625.201,987768.1966,1238120,272418
928,0.29984116,1985777.038,995610.1671,1323578,289463
929,0.29952307,1999662.714,1003306.618,1411109,306411
930,0.29921613,2013284.344,1010855.288,1500656,322765
931,0.29892139,2026644.043,1018253.914,1593208,338452
932,0.29863989,2039743.927,1025500.233,1686683,352955
933,0.29837264,2052586.111,1032591.985,1779202,366114
934,0.29812064,2065172.709,1039526.905,1868574,377777
935,0.29788489,2077505.837,1046302.733,1954495,388993
936,0.29766634,2089587.278,1052917.103,2035255,400988
937,0.29746527,2101410.918,1059365.226,2108155,413836
938,0.29728136,2112962.595,1065639.838,2171049,426527
939,0.29711425,2124227.781,1071733.562,2223902,439209
940,0.29696361,2135191.951,1077639.024,2267223,453675
941,0.29682913,2145840.58,1083348.848,2300656,471995
942,0.2967105,2156159.141,1088855.659,2325579,499296
943,0.29660745,2166133.108,1094152.082,2341777,541932
944,0.29651972,2175747.955,1099230.742,2349245,602152
945,0.29644707,2184989.156,1104084.262,2350931,677187
946,0.29638927,2193842.186,1108705.268,2364109,759640
947,0.29634613,2202292.519,1113086.384,2408933,843513
948,0.29631745,2210326.231,1117220.591,2485278,928057
949,0.29630256,2217943.772,1121109.342,2578704,1013168
950,0.29630038,2225160.254,1124762.731,2657783,1089059
951,0.2963098,2231991.448,1128191.243,2718359,1158792
952,0.29632977,2238453.123,1131405.363,2771609,1229256
953,0.29635924,2244561.052,1134415.576,2813689,1293894
954,0.29639719,2250331.004,1137232.365,2838895,1343189
955,0.29644262,2255778.752,1139866.215,2848570,1374161
956,0.29649453,2260920.066,1142327.611,2845161,1387970
957,0.29655196,2265770.716,1144627.038,2828532,1386287
958,0.29661393,2270346.474,1146774.978,2799324,1371670
959,0.29667949,2274663.111,1148781.918,2761460,1348430
960,0.29674771,2278736.689,1150658.465,2717564,1320351
961,0.29681775,2282586.76,1152416.689,2665797,1289048
962,0.29688889,2286235.179,1154069.633,2603294,1251992
963,0.29696037,2289703.84,1155630.351,2526944,1204538
964,0.29703147,2293014.639,1157111.901,2456406,1152222
965,0.29710143,2296189.469,1158527.34,2419477,1105315
966,0.29716954,2299250.227,1159889.723,2374507,1045270
967,0.29723504,2302218.807,1161212.108,2313594,983561
968,0.29729721,2305117.103,1162507.552,2252342,944314
969,0.29735531,2307967.011,1163789.111,2195059,928510
970,0.2974086,2310790.426,1165069.841,2144356,929282
971,0.29745635,2313609.241,1166362.8,2100109,939166
972,0.29749789,2316440.781,1167678.568,2058615,952846
973,0.29753283,2319283.209,1169017.355,2022431,973114
974,0.29756082,2322129.672,1170376.652,1995457,998279
975,0.29758155,2324973.314,1171753.951,1980767,1021833
976,0.29759468,2327807.284,1173146.745,1978732,1041927
977,0.29759991,2330624.728,1174552.526,1990145,1058312
978,0.2975969,2333418.79,1175968.786,2014612,1074046
979,0.29758533,2336182.619,1177393.016,2047416,1090987
980,0.2975649,2338909.36,1178822.709,2085310,1108086
981,0.29753527,2341592.16,1180255.358,2129750,1126433
982,0.29749615,2344224.165,1181688.453,2177940,1144890
983,0.29744721,2346798.431,1183119.399,2223347,1161433
984,0.29738862,2349305.554,1184543.163,2262382,1174803
985,0.29732097,2351733.433,1185952.043,2300112,1187216
986,0.2972449,2354069.829,1187338.201,2332200,1195992
987,0.29716105,2356302.501,1188693.8,2354541,1200154
988,0.29707003,2358419.211,1190010.999,2368978,1201568
989,0.29697246,2360407.719,1191281.962,2367899,1196587
990,0.29686895,2362255.785,1192498.85,2345610,1182455
991,0.29676011,2363951.17,1193653.825,2313653,1166383
992,0.29664652,2365481.635,1194739.047,2276081,1149437
993,0.29652879,2366834.94,1195746.68,2206423,1115216
994,0.29640749,2367998.848,1196668.887,2083667,1049679
995,0.29628304,2368965.204,1197500.333,1917444,957817
996,0.29615537,2369738.237,1198243.278,1703217,841997
997,0.29602434,2370324.513,1198901.415,1428247,699696
998,0.29588976,2370730.601,1199478.439,1109988,539917
999,0.29575149,2370963.067,1199978.044,724410,350492
1000,0.29560936,2371028.479,1200403.923,318586,153519
1001,0.29546323,2370933.404,1200759.77,81588,39093
1002,0.29531292,2370684.411,1201049.279,25254,11925
1003,0.29515828,2370288.065,1201276.143,17946,8437
1004,0.29499915,2369750.935,1201444.057,15769,7526
1005,0.29483538,2369079.589,1201556.715,,
1006,0.29466682,2368280.7,1201617.813,,
1007,0.29449345,2367361.59,1201631.071,,
1008,0.29431528,2366329.822,1201600.218,,
1009,0.29413233,2365192.96,1201528.982,,
1010,0.29394461,2363958.567,1201421.089,,
1011,0.29375214,2362634.208,1201280.269,,
1012,0.29355495,2361227.446,1201110.25,,
1013,0.29335305,2359745.845,1200914.758,,
1014,0.29314646,2358196.968,1200697.523,,
1015,0.29293522,2356588.38,1200462.272,,
1016,0.29271934,2354927.644,1200212.733,,
1017,0.29249887,2353221.329,1199952.087,,
1018,0.29227398,2351467.936,1199679.072,,
1019,0.29204488,2349662.047,1199390.271,,
1020,0.29181179,2347798.216,1199082.25,,
1021,0.29157494,2345870.999,1198751.576,,
1022,0.29133452,2343874.95,1198394.815,,
1023,0.29109075,2341804.625,1198008.536,,
1024,0.29084384,2339654.578,1197589.304,,
1025,0.29059399,2337419.365,1197133.688,,
1026,0.2903414,2335093.541,1196638.253,,
1027,0.29008628,2332671.661,1196099.568,,
1028,0.28982884,2330149.147,1195514.579,,
1029,0.28956948,2327527.635,1194882.957,,
1030,0.28930865,2324811.465,1194205.561,,
1031,0.28904682,2322004.99,1193483.255,,
1032,0.28878445,2319112.563,1192716.902,,
1033,0.28852203,2316138.538,1191907.366,,
1034,0.28826002,2313087.267,1191055.51,,
1035,0.28799889,2309963.103,1190162.197,,
1036,0.28773914,2306770.4,1189228.291,,
1037,0.28748124,2303513.509,1188254.655,,
1038,0.28722568,2300196.784,1187242.154,,
1039,0.28697284,2296824.889,1186192.142,,
1040,0.28672257,2293403.83,1185108.1,,
1041,0.28647457,2289939.976,1183994.083,,
1042,0.28622856,2286439.694,1182854.143,,
1043,0.28598425,2282909.355,1181692.335,,
1044,0.28574136,2279355.325,1180512.713,,
1045,0.28549962,2275783.973,1179319.331,,
1046,0.28525873,2272201.668,1178116.242,,
1047,0.28501843,2268614.779,1176907.5,,
1048,0.28477843,2265029.673,1175697.159,,
1049,0.28453846,2261452.673,1174489.248,,
1050,0.28429828,2257885.013,1173285.056,,
1051,0.28405773,2254318.32,1172080.7,,
1052,0.28381662,2250743.151,1170871.719,,
1053,0.28357479,2247150.065,1169653.655,,
1054,0.28333206,2243529.62,1168422.048,,
1055,0.28308825,2239872.374,1167172.439,,
1056,0.28284316,2236168.885,1165900.369,,
1057,0.2825966,2232409.712,1164601.378,,
1058,0.28234838,2228585.413,1163271.008,,
1059,0.28209828,2224686.546,1161904.798,,
1060,0.28184612,2220704.377,1160498.614,,
1061,0.2815919,2216638.568,1159052.161,,
1062,0.28133577,2212494.278,1157567.658,,
1063,0.28107787,2208276.761,1156047.368,,
1064,0.28081836,2203991.27,1154493.555,,
1065,0.28055738,2199643.058,1152908.481,,
1066,0.28029509,2195237.381,1151294.409,,
1067,0.28003166,2190779.491,1149653.603,,
1068,0.27976725,2186274.642,1147988.325,,
1069,0.27950201,2181728.088,1146300.838,,
1070,0.27923613,2177145.084,1144593.406,,
1071,0.27896991,2172531.252,1142868.127,,
1072,0.27870399,2167893.094,1141126.712,,
1073,0.27843906,2163237.245,1139370.811,,
1074,0.27817583,2158570.338,1137602.077,,
1075,0.277915,2153899.008,1135822.16,,
1076,0.27765729,2149229.888,1134032.712,,
1077,0.27740342,2144569.611,1132235.384,,
1078,0.27715414,2139924.813,1130431.829,,
1079,0.27691017,2135302.126,1128623.697,,
1080,0.27667226,2130708.185,1126812.639,,
1081,0.27644112,2126149.35,1125000.324,,
1082,0.27621696,2121629.897,1123188.538,,
1083,0.27599981,2117153.147,1121379.123,,
1084,0.27578966,2112722.411,1119573.924,,
1085,0.27558655,2108341.004,1117774.783,,
1086,0.27539047,2104012.238,1115983.542,,
1087,0.27520145,2099739.428,1114202.046,,
1088,0.2750195,2095525.885,1112432.136,,
1089,0.27484464,2091374.925,1110675.655,,
1090,0.27467689,2087289.859,1108934.447,,
1091,0.27451626,2083273.847,1107210.256,,
1092,0.27436293,2079326.624,1105502.631,,
1093,0.27421722,2075444.584,1103808.983,,
1094,0.27407943,2071623.983,1102126.633,,
1095,0.2739499,2067861.077,1100452.902,,
1096,0.27382893,2064152.121,1098785.111,,
1097,0.27371686,2060493.371,1097120.581,,
1098,0.27361399,2056881.081,1095456.633,,
1099,0.27352066,2053311.509,1093790.588,,
1100,0.27343718,2049780.909,1092119.768,,
1101,0.27336386,2046285.582,1090441.523,,
1102,0.27330087,2042824.787,1088755.214,,
1103,0.27324808,2039402.473,1087063.38,,
1104,0.27320533,2036023.004,1085368.846,,
1105,0.27317248,2032690.747,1083674.437,,
1106,0.27314938,2029410.067,1081982.976,,
1107,0.27313588,2026185.329,1080297.288,,
1108,0.27313182,2023020.9,1078620.197,,
1109,0.27313705,2019921.145,1076954.527,,
1110,0.27315141,2016890.43,1075303.102,,
1111,0.27317474,2013933.124,1073668.736,,
1112,0.27320766,2011054.229,1072052.668,,
1113,0.27325237,2008260.035,1070452.924,,
1114,0.27331128,2005556.989,1068867.139,,
1115,0.2733868,2002951.538,1067292.945,,
1116,0.27348136,2000450.131,1065727.978,,
1117,0.2735974,1998059.213,1064169.87,,
1118,0.27373735,1995785.233,1062616.256,,
1119,0.27390368,1993634.638,1061064.769,,
1120,0.27409884,1991613.875,1059513.043,,
