Batch Number,B2600069,,,,,,
Category,Pet Food,,,,,,
Specie,Dog,,,,,,
Family,Healthcare,,,,,,
Brand,PETFLAKES,,,,,,
Product Code,DDF100001,,,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,,,
NIR-Code,M20260209-00094,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
System Temp hundredths:,1860,1904,,,,,
Detector Temp hundredths:,0,0,,,,,
Humidity hundredths:,7217,7076,,,,,
Lamp PD:,91,92,,,,,
Tec Temp:,0,,,,,,
Product SN:,8B6YK9LO,,,,,,
Serial Number:,5B25203,,,,,,
Scan Config Name:,IAS5100,,,,,,
Scan Config Type:,2,,,,,,
Start wavelength in nm:,900,,,,,,
End wavelength in nm:,1700,,,,,,
Pattern Pixel Width:,13,,,,,,
Exposure Time:,0,,,,,,
Measurement points:,105,,,,,,
Number of Measurement points:,801,,,,,,
Num Repeats:,90,90,,,,,
PGA Gain:,64,64,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,
1290,0.34041261,2769655.877,1264774.784,,,,
1291,0.34015317,2774167.495,1267592.054,,,,
1292,0.33990266,2778605.989,1270352.691,,,,
1293,0.33966183,2782967.993,1273052.683,,,,
1294,0.33943147,2787250.142,1275688.018,,,,
1295,0.33921232,2791449.071,1278254.683,,,,
1296,0.33900512,2795561.413,1280748.666,,,,
1297,0.33881064,2799583.803,1283165.955,,,,
1298,0.33862962,2803512.876,1285502.536,,,,
1299,0.33846279,2807345.265,1287754.398,,,,
1300,0.33831101,2811076.796,1289916.794,,,,
1301,0.33817556,2814700.624,1291982.561,,,,
1302,0.33805776,2818209.361,1293944.04,,,,
1303,0.33795895,2821595.616,1295793.573,,,,
1304,0.33788047,2824851.998,1297523.501,,,,
1305,0.33782364,2827971.118,1299126.165,,,,
1306,0.33778981,2830945.585,1300593.907,,,,
1307,0.33778031,2833768.009,1301919.067,,,,
1308,0.33779648,2836431.001,1303093.988,,,,
1309,0.33783958,2838928.7,1304112.041,,,,
1310,0.33791054,2841259.567,1304969.515,,,,
1311,0.33801028,2843422.821,1305663.207,,,,
1312,0.3381397,2845417.683,1306189.917,,,,
1313,0.33829974,2847243.374,1306546.444,,,,
1314,0.33849135,2848899.114,1306729.586,,,,
1315,0.33871549,2850384.123,1306736.144,,,,
1316,0.33897315,2851697.622,1306562.916,,,,
1317,0.33926533,2852838.834,1306206.702,,,,
1318,0.33959315,2853807.835,1305664.439,,,,
1319,0.33995793,2854606.616,1304933.378,,,,
1320,0.34036104,2855237.435,1304010.811,,,,
1321,0.34080387,2855702.548,1302894.032,,,,
1322,0.34128787,2856004.212,1301580.331,,,,
1323,0.34181447,2856144.682,1300067.004,,,,
1324,0.34238516,2856126.216,1298351.341,,,,
1325,0.34300148,2855951.07,1296430.636,,,,
1326,0.34366495,2855621.466,1294302.187,,,,
1327,0.34437664,2855137.052,1291963.734,,,,
1328,0.3451367,2854493.126,1289413.758,,,,
1329,0.34594527,2853684.568,1286650.813,,,,
1330,0.34680249,2852706.259,1283673.454,,,,
1331,0.34770858,2851553.076,1280480.235,,,,
1332,0.34866376,2850219.902,1277069.709,,,,
1333,0.34966833,2848701.614,1273440.432,,,,
1334,0.35072259,2846993.094,1269590.956,,,,
1335,0.35182693,2845089.228,1265519.841,,,,
1336,0.35298174,2842985.163,1261225.818,,,,
1337,0.35418744,2840676.355,1256707.824,,,,
1338,0.35544449,2838158.275,1251964.804,,,,
1339,0.35675342,2835426.397,1246995.707,,,,
1340,0.35811479,2832476.194,1241799.481,,,,
1341,0.35952924,2829303.138,1236375.072,,,,
1342,0.36099744,2825902.701,1230721.429,,,,
1343,0.36252014,2822270.358,1224837.499,,,,
1344,0.36409797,2818402.065,1218722.919,,,,
1345,0.36572891,2814301.385,1212388.172,,,,
1346,0.36740877,2809977.929,1205852.363,,,,
1347,0.36913319,2805441.479,1199134.837,,,,
1348,0.37089774,2800701.811,1192254.937,,,,
1349,0.37269787,2795768.707,1185232.008,,,,
1350,0.3745289,2790651.944,1178085.393,,,,
1351,0.37638605,2785361.303,1170834.437,,,,
1352,0.37826438,2779906.562,1163498.483,,,,
1353,0.38015902,2774297.646,1156096.37,,,,
1354,0.38206672,2768545.686,1148642.756,,,,
1355,0.38398499,2762662.406,1141150.239,,,,
1356,0.38591126,2756659.533,1133631.403,,,,
1357,0.38784285,2750548.795,1126098.832,,,,
1358,0.38977695,2744341.92,1118565.111,,,,
1359,0.39171068,2738050.636,1111042.822,,,,
1360,0.39364101,2731686.672,1103544.55,,,,
1361,0.39556483,2725261.754,1096082.879,,,,
1362,0.39747947,2718782.041,1088666.657,,,,
1363,0.39938489,2712229.036,1081288.206,,,,
1364,0.40128186,2705577.431,1073935.278,,,,
1365,0.40317121,2698801.916,1066595.624,,,,
1366,0.4050539,2691877.18,1059256.996,,,,
1367,0.40693096,2684777.915,1051907.147,,,,
1368,0.40880353,2677478.81,1044533.828,,,,
1369,0.41067285,2669954.555,1037124.79,,,,
1370,0.41254027,2662179.866,1029667.788,,,,
1371,0.41440803,2654135.741,1022151.092,,,,
1372,0.41628039,2645817.658,1014564.167,,,,
1373,0.41816198,2637223.13,1006896.642,,,,
1374,0.4200576,2628349.666,999138.1494,,,,
1375,0.42197219,2619194.781,991278.3184,,,,
1376,0.42391087,2609755.984,983306.7802,,,,
1377,0.42587893,2600030.788,975213.1656,,,,
1378,0.42788188,2590016.704,966987.1051,,,,
1379,0.42992537,2579712.184,958618.6733,,,,
1380,0.43201385,2569146.237,950112.3838,,,,
1381,0.43415008,2558384.438,941490.0282,,,,
1382,0.43633663,2547494.516,932774.4147,,,,
1383,0.43857594,2536544.198,923988.3517,,,,
1384,0.44087029,2525601.212,915154.6474,,,,
1385,0.44322181,2514733.285,906296.1102,,,,
1386,0.44563247,2504008.147,897435.5484,,,,
1387,0.448104,2493493.523,888595.7704,,,,
1388,0.45063826,2483254.139,879797.8782,,,,
1389,0.45324025,2473323.126,871045.0244,,,,
1390,0.45591711,2463714.702,862329.6179,,,,
1391,0.45867617,2454442.831,853643.9228,,,,
1392,0.46152495,2445521.479,844980.2029,,,,
1393,0.46447117,2436964.608,836330.7224,,,,
1394,0.46752276,2428786.185,827687.745,,,,
1395,0.47068783,2421000.172,819043.5348,,,,
1396,0.47397473,2413620.534,810390.3558,,,,
1397,0.47739136,2406660.457,801721.3743,,,,
1398,0.48094313,2400129.801,793033.6117,,,,
1399,0.48463483,2394037.535,784325.1191,,,,
1400,0.48847131,2388392.632,775593.9475,,,,
1401,0.49245752,2383204.062,766838.1479,,,,
1402,0.49659849,2378480.796,758055.7714,,,,
1403,0.50089934,2374231.805,749244.8689,,,,
1404,0.50536528,2370466.06,740403.4916,,,,
1405,0.51000157,2367192.342,731529.7287,,,,
1406,0.5148083,2364402.252,722625.1397,,,,
1407,0.51977617,2362056.753,713697.4718,,,,
1408,0.52489468,2360113.639,704755.112,,,,
1409,0.53015309,2358530.709,695806.4472,,,,
1410,0.53554041,2357265.757,686859.8642,,,,
1411,0.54104542,2356276.58,677923.75,,,,
1412,0.54665664,2355520.974,669006.4913,,,,
1413,0.55236236,2354956.735,660116.4752,,,,
1414,0.55815046,2354542.149,651262.4023,,,,
1415,0.56400677,2354242.706,642457.5912,,,,
1416,0.56991524,2354029.378,633718.8753,,,,
1417,0.57585916,2353873.276,625063.1761,,,,
1418,0.5818212,2353745.509,616507.415,,,,
1419,0.58778331,2353617.189,608068.5136,,,,
1420,0.59372676,2353459.426,599763.3933,,,,
1421,0.59963208,2353243.329,591608.9757,,,,
1422,0.60547906,2352940.01,583622.1822,,,,
1423,0.61124842,2352524.503,575818.6578,,,,
1424,0.61692813,2351990.246,568208.0618,,,,
1425,0.62250802,2351336.065,560798.3011,,,,
1426,0.62797754,2350560.786,553597.282,,,,
1427,0.63332574,2349663.236,546612.9113,,,,
1428,0.63854127,2348642.242,539853.0953,,,,
1429,0.64361243,2347496.63,533325.7406,,,,
1430,0.64852715,2346225.227,527038.7538,,,,
1431,0.65327307,2344826.876,520999.9836,,,,
1432,0.65784125,2343301.605,515213.1473,,,,
1433,0.66222879,2341651.393,509675.1452,,,,
1434,0.6664335,2339878.403,504382.2402,,,,
1435,0.67045342,2337984.8,499330.6952,,,,
1436,0.67428674,2335972.746,494516.7731,,,,
1437,0.67793189,2333844.405,489936.7367,,,,
1438,0.68138749,2331601.939,485586.8489,,,,
1439,0.68465239,2329247.512,481463.3726,,,,
1440,0.68772603,2326783.15,477562.1309,,,,
1441,0.69061211,2324209.436,473874.2978,,,,
1442,0.6933171,2321526.086,470388.2535,,,,
1443,0.69584796,2318732.803,467092.3401,,,,
1444,0.69821206,2315829.291,463974.8997,,,,
1445,0.70041715,2312815.253,461024.2744,,,,
1446,0.70247138,2309690.393,458228.8063,,,,
1447,0.70438324,2306454.414,455576.8375,,,,
1448,0.70616155,2303107.019,453056.7105,,,,
1449,0.70781467,2299647.083,450657.4176,,,,
1450,0.70934887,2296070.998,448369.8981,,,,
1451,0.7107702,2292374.693,446185.4545,,,,
1452,0.71208492,2288554.097,444095.3892,,,,
1453,0.71329947,2284605.139,442091.0047,,,,
1454,0.71442047,2280523.748,440163.6034,,,,
1455,0.7154547,2276305.854,438304.4878,,,,
1456,0.71640909,2271947.386,436504.9603,,,,
1457,0.71729061,2267444.423,434756.453,,,,
1458,0.7181043,2262796.202,433053.088,,,,
1459,0.71885328,2258004.932,431391.5244,,,,
1460,0.71954065,2253072.936,429768.5206,,,,
1461,0.72016957,2248002.542,428180.8347,,,,
1462,0.72074326,2242796.073,426625.2252,,,,
1463,0.72126495,2237455.855,425098.4502,,,,
1464,0.72173797,2231984.214,423597.2681,,,,
1465,0.72216565,2226383.473,422118.4371,,,,
1466,0.7225511,2220655.376,420658.8886,,,,
1467,0.72289617,2214799.103,419216.3118,,,,
1468,0.72320239,2208813.137,417788.6035,,,,
1469,0.72347131,2202695.96,416373.6606,,,,
1470,0.72370449,2196446.054,414969.3797,,,,
1471,0.72390352,2190061.9,413573.6578,,,,
1472,0.72407,2183541.98,412184.3915,,,,
1473,0.72420556,2176884.777,410799.4776,,,,
1474,0.72431184,2170088.785,409416.8008,,,,
1475,0.724391,2163152.896,408033.8696,,,,
1476,0.72444578,2156076.469,406647.752,,,,
1477,0.72447899,2148858.888,405255.4914,,,,
1478,0.72449346,2141499.537,403854.1309,,,,
1479,0.72449206,2133997.8,402440.7139,,,,
1480,0.7244777,2126353.062,401012.2834,,,,
1481,0.72445333,2118564.707,399565.8828,,,,
1482,0.72442194,2110632.119,398098.5552,,,,
1483,0.72438563,2102555.043,396608.2502,,,,
1484,0.72434204,2094334.988,395097.3376,,,,
1485,0.72428742,2085973.996,393569.5326,,,,
1486,0.72421792,2077474.112,392028.5509,,,,
1487,0.72412966,2068837.378,390478.1082,,,,
1488,0.72401868,2060065.839,388921.9201,,,,
1489,0.72388094,2051161.538,387363.7023,,,,
1490,0.72371235,2042126.519,385807.1704,,,,
1491,0.72350881,2032962.919,384255.9902,,,,
1492,0.72326837,2023675.554,382712.3811,,,,
1493,0.72299157,2014272.272,381176.9283,,,,
1494,0.72267907,2004761.082,379650.1291,,,,
1495,0.72233157,1995149.996,378132.4808,,,,
1496,0.72194976,1985447.022,376624.4808,,,,
1497,0.72153435,1975660.171,375126.6263,,,,
1498,0.72108608,1965797.453,373639.4147,,,,
1499,0.7206057,1955866.877,372163.3434,,,,
1500,0.72009389,1945875.264,370698.7345,,,,
1501,0.71955115,1935824.65,369245.2067,,,,
1502,0.71897788,1925715.871,367802.2017,,,,
1503,0.71837453,1915549.761,366369.1613,,,,
1504,0.71774151,1905327.156,364945.5273,,,,
1505,0.71707928,1895048.891,363530.7414,,,,
1506,0.71638827,1884715.8,362124.2455,,,,
1507,0.71566894,1874328.72,360725.4812,,,,
1508,0.71492184,1863888.439,359333.8046,,,,
1509,0.71414909,1853394.949,357947.1283,,,,
1510,0.71335416,1842847.586,356562.1669,,,,
1511,0.71254058,1832245.666,355175.5989,,,,
1512,0.71171196,1821588.502,353784.1025,,,,
1513,0.71087195,1810875.41,352384.3561,,,,
1514,0.71002425,1800105.706,350973.038,,,,
1515,0.70917263,1789278.703,349546.8265,,,,
1516,0.7083209,1778393.722,348102.4025,,,,
1517,0.70747239,1767451.639,346637.1889,,,,
1518,0.70662917,1756457.072,345150.3951,,,,
1519,0.70579315,1745415.192,343641.4937,,,,
1520,0.70496631,1734331.168,342109.9573,,,,
1521,0.70415066,1723210.171,340555.2585,,,,
1522,0.70334825,1712057.371,338976.8699,,,,
1523,0.7025612,1700877.939,337374.2639,,,,
1524,0.70179168,1689677.044,335746.9133,,,,
1525,0.70104173,1678459.605,334094.378,,,,
1526,0.70031215,1667228.701,332416.8513,,,,
1527,0.69960318,1655986.606,330714.8063,,,,
1528,0.69891509,1644735.587,328988.7169,,,,
1529,0.69824813,1633477.913,327239.0573,,,,
1530,0.69760261,1622215.852,325466.3015,,,,
1531,0.69697882,1610951.671,323670.9237,,,,
1532,0.69637709,1599687.641,321853.3978,,,,
1533,0.6957977,1588426.086,320014.2419,,,,
1534,0.69523981,1577170.867,318155.1366,,,,
1535,0.69470127,1565927.5,316279.0165,,,,
1536,0.69417987,1554701.583,314388.8789,,,,
1537,0.69367332,1543498.712,312487.7205,,,,
1538,0.6931793,1532324.486,310578.5386,,,,
1539,0.69269545,1521184.502,308664.3301,,,,
1540,0.69221934,1510084.357,306748.0921,,,,
1541,0.6917485,1499029.642,304832.8178,,,,
1542,0.69128132,1488023.327,302920.3256,,,,
1543,0.69081841,1477062.034,301009.5833,,,,
1544,0.69036071,1466141.439,299099.1353,,,,
1545,0.68990919,1455257.218,297187.5259,,,,
1546,0.68946482,1444405.05,295273.2993,,,,
1547,0.68902862,1433580.611,293354.9998,,,,
1548,0.68860162,1422779.577,291431.1717,,,,
1549,0.68818486,1411997.625,289500.3593,,,,
1550,0.68777934,1401231.324,287561.3415,,,,
1551,0.68738565,1390481.969,285614.1426,,,,
1552,0.68700429,1379752.419,283659.1985,,,,
1553,0.68663576,1369045.533,281696.945,,,,
1554,0.68628056,1358364.169,279727.8182,,,,
1555,0.68593924,1347711.188,277752.2542,,,,
1556,0.68561236,1337089.448,275770.689,,,,
1557,0.68530048,1326501.808,273783.5585,,,,
1558,0.6850041,1315950.724,271791.2845,,,,
1559,0.68472248,1305434.187,269794.1312,,,,
1560,0.68445411,1294947.415,267792.2646,,,,
1561,0.68419738,1284485.584,265785.8494,,,,
1562,0.68395067,1274043.869,263775.0503,,,,
1563,0.68371228,1263617.448,261760.032,,,,
1564,0.68348046,1253201.495,259740.9591,,,,
1565,0.68325342,1242791.187,257717.9963,,,,
1566,0.68302922,1232381.829,255691.3649,,,,
1567,0.68280471,1221971.769,253662.6123,,,,
1568,0.6825754,1211562.429,251634.6262,,,,
1569,0.68233659,1201155.364,249610.3534,,,,
1570,0.68208346,1190752.133,247592.7411,,,,
1571,0.68181101,1180354.293,245584.7361,,,,
1572,0.68151409,1169963.4,243589.2855,,,,
1573,0.68118738,1159581.012,241609.3362,,,,
1574,0.68082544,1149208.666,239647.8039,,,,
1575,0.68042522,1138846.88,237705.984,,,,
1576,0.6799874,1128494.681,235782.7984,,,,
1577,0.67951297,1118150.975,233876.9803,,,,
1578,0.67900297,1107814.669,231987.2628,,,,
1579,0.67845848,1097484.67,230112.379,,,,
1580,0.67788061,1087159.885,228251.062,,,,
1581,0.67727052,1076839.22,226402.0448,,,,
1582,0.67662939,1066521.603,224564.068,,,,
1583,0.67595782,1056208.212,222736.6712,,,,
1584,0.67525521,1045904.495,220920.9096,,,,
1585,0.67452084,1035616.373,219118.0074,,,,
1586,0.67375398,1025349.768,217329.1885,,,,
1587,0.6729539,1015110.602,215555.677,,,,
1588,0.67211987,1004904.799,213798.697,,,,
1589,0.67125115,994738.2785,212059.4726,,,,
1590,0.67034704,984616.9396,210339.2208,,,,
1591,0.66940748,974542.1473,208637.8732,,,,
1592,0.66843384,964505.4854,206952.5868,,,,
1593,0.66742772,954497.2634,205280.1569,,,,
1594,0.6663907,944507.791,203617.3792,,,,
1595,0.66532441,934527.3779,201961.0493,,,,
1596,0.66423047,924546.3336,200307.9626,,,,
1597,0.6631105,914554.9679,198654.9147,,,,
1598,0.66196614,904543.6231,196998.7071,,,,
1599,0.66079947,894508.3509,195337.1875,,,,
1600,0.65961358,884457.3823,193670.4351,,,,
1601,0.65841185,874400.5123,191998.8156,,,,
1602,0.65719782,864347.5363,190322.6948,,,,
1603,0.6559752,854308.2496,188642.4387,,,,
1604,0.65474789,844292.4474,186958.4129,,,,
1605,0.65352,834309.9249,185270.9833,,,,
1606,0.65229582,824370.4327,183580.5166,,,,
1607,0.65107734,814479.4174,181887.4657,,,,
1608,0.64986209,804634.5109,180192.44,,,,
1609,0.64864698,794832.5186,178496.0651,,,,
1610,0.64742879,785070.2461,176798.9671,,,,
1611,0.64620417,775344.4989,175101.7717,,,,
1612,0.64496959,765652.0824,173405.1048,,,,
1613,0.64372138,755989.8022,171709.5924,,,,
1614,0.64245581,746354.5505,170015.8373,,,,
1615,0.6411735,736746.795,168323.5022,,,,
1616,0.63988121,727171.7653,166630.9972,,,,
1617,0.63858647,717635.0213,164936.6456,,,,
1618,0.63729711,708142.1231,163238.7705,,,,
1619,0.63602139,698698.6306,161535.6951,,,,
1620,0.63476791,689310.1038,159825.7427,,,,
1621,0.63354573,679982.1028,158107.2364,,,,
1622,0.63236384,670719.7834,156378.5852,,,,
1623,0.631223,661521.3876,154639.6624,,,,
1624,0.63011666,652379.3531,152891.5715,,,,
1625,0.6290377,643285.9376,151135.4539,,,,
1626,0.6279786,634233.3986,149372.451,,,,
1627,0.62693143,625213.9938,147603.7041,,,,
1628,0.62588784,616219.9809,145830.3548,,,,
1629,0.62483901,607243.6174,144053.5445,,,,
1630,0.623777,598278.4106,142274.2593,,,,
1631,0.62270353,589326.8859,140492.3647,,,,
1632,0.62162494,580395.5281,138707.2344,,,,
1633,0.62054797,571490.8387,136918.2397,,,,
1634,0.61947973,562619.3195,135124.7522,,,,
1635,0.61842781,553787.4721,133326.1433,,,,
1636,0.61740024,545001.7981,131521.7844,,,,
1637,0.61640556,536268.7959,129711.0467,,,,
1638,0.61545123,527591.9237,127893.0408,,,,
1639,0.61454046,518965.9986,126066.1364,,,,
1640,0.61367582,510384.313,124228.5725,,,,
1641,0.61285997,501840.1591,122378.5882,,,,
1642,0.61209571,493326.8291,120514.4223,,,,
1643,0.61138598,484837.6152,118634.3139,,,,
1644,0.61073391,476365.8097,116736.5021,,,,
1645,0.61014269,467904.4732,114819.1968,,,,
1646,0.60961323,459441.1885,112879.9216,,,,
1647,0.60914382,450957.9751,110915.5034,,,,
1648,0.6087325,442436.6034,108922.7376,,,,
1649,0.60837717,433858.8441,106898.4197,,,,
1650,0.60807556,425206.4677,104839.3452,,,,
1651,0.60782527,416461.2449,102742.3097,,,,
1652,0.60762373,407604.9462,100604.1087,,,,
1653,0.60746884,398619.4688,98421.42923,,,,
1654,0.60736134,389487.3017,96190.45037,,,,
1655,0.60730305,380191.1071,93907.20279,,,,
1656,0.60729607,370713.5473,91567.71711,,,,
1657,0.60734291,361037.2844,89168.02396,,,,
1658,0.60744656,351144.9808,86704.15396,,,,
1659,0.6076106,341019.2986,84172.13774,,,,
1660,0.60783927,330643.707,81568.22075,,,,
1661,0.60813552,320022.1118,78894.08923,,,,
1662,0.60850057,309179.955,76157.16297,,,,
1663,0.60893592,298143.7059,73365.13523,,,,
1664,0.60944344,286939.8336,70525.69926,,,,
1665,0.61002539,275594.8074,67646.54832,,,,
1666,0.61068444,264135.0966,64735.37566,,,,
1667,0.61142369,252587.1752,61799.87577,,,,
1668,0.6122466,240985.2368,58849.6438,,,,
1669,0.61315647,229386.7623,55900.00909,,,,
1670,0.61415628,217853.6074,52967.3781,,,,
1671,0.61524829,206447.6278,50068.15726,,,,
1672,0.61643355,195230.6788,47218.75302,,,,
1673,0.61771117,184264.6162,44435.57184,,,,
1674,0.61907735,173611.2955,41735.02015,,,,
1675,0.62052567,163328.4591,39132.37352,,,,
1676,0.62205765,153443.1038,36634.45445,,,,
1677,0.62367913,143968.3099,34244.25922,,,,
1678,0.62539544,134917.0891,31964.76526,,,,
1679,0.62721082,126302.453,29798.94997,,,,
1680,0.62912774,118137.4131,27749.79078,,,,
1681,0.63114596,110434.9812,25820.26509,,,,
1682,0.63326122,103206.8341,24013.04485,,,,
1683,0.6354628,96443.79842,22326.03006,,,,
1684,0.63773406,90120.18835,20753.34162,,,,
1685,0.64005333,84209.86588,19288.99691,,,,
1686,0.64239335,78686.69299,17927.0133,,,,
1687,0.64472056,73524.53162,16661.40818,,,,
1688,0.64699448,68697.24375,15486.19892,,,,
1689,0.64916794,64178.9665,14395.43456,,,,
1690,0.6512105,59950.89177,13383.97584,,,,
1691,0.65311748,56001.69463,12447.54448,,,,
1692,0.6548912,52320.41111,11581.90373,,,,
1693,0.65654179,48896.07726,10782.81685,,,,
1694,0.65808944,45717.7291,10046.0471,,,,
1695,0.65956685,42774.40268,9367.357721,,,,
1696,0.66102016,40055.09162,8742.538833,,,,
1697,0.66246098,37547.63633,8168.110941,,,,
1698,0.66384627,35238.61562,7641.393574,,,,
1699,0.66512111,33114.54416,7159.746886,,,,
1700,0.66622085,31161.93663,6720.53103,,,,
