Batch Number,B2600076,,,,,,,
Category,Livestock,,,,,,,
Specie,Goat,,,,,,,
Family,Dairy,,,,,,,
Brand,FARMFLAKES,,,,,,,
Product Code,PGNG250601,,,,,,,
Product name,GOAT FEED - NEWBORN KID,,,,,,,
NIR-Code,D20260211-00100,,,,,,,
FileTitle:,IAS_Spectrum,,,,,,,
Head:,Reference,Sample,,,,,,
System Temp hundredths:,2323,2358,,,,,,
Detector Temp hundredths:,0,0,,,,,,
Humidity hundredths:,4866,4808,,,,,,
Lamp PD:,93,93,,,,,,
Tec Temp:,0,,,,,,,
Product SN:,8B6YK9LO,,,,,,,
Serial Number:,5B25203,,,,,,,
Scan Config Name:,IAS5100,,,,,,,
Scan Config Type:,2,,,,,,,
Start wavelength in nm:,900,,,,,,,
End wavelength in nm:,1700,,,,,,,
Pattern Pixel Width:,11,,,,,,,
Exposure Time:,0,,,,,,,
Measurement points:,420,,,,,,,
Number of Measurement points:,801,,,,,,,
Num Repeats:,90,90,,,,,,
PGA Gain:,64,64,,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,,
1226,0.11117237,2015415.956,1560243.285,1828486,1555600,,,
1227,0.11049403,2019739.928,1566034.839,1838273,1562476,,,
1228,0.10980375,2022651.369,1570786.935,1840985,1563217,,,
1229,0.10911301,2026194.526,1576043.243,1855616,1574034,,,
1230,0.10843635,2030796.849,1582086.144,1867739,1582651,,,
1231,0.10778852,2035501.193,1588118.258,1869590,1582499,,,
1232,0.10717108,2039840.737,1593768.27,1887701,1596302,,,
1233,0.10656256,2044395.455,1599566.665,1895665,1601531,,,
1234,0.10594733,2049351.841,1605717.692,1902355,1605526,,,
1235,0.10534492,2052425.791,1610358.401,1910160,1610580,,,
1236,0.10477993,2050980.571,1611319.344,1918417,1616090,,,
1237,0.10424601,2047466.553,1610537.383,1925025,1619988,,,
1238,0.10372089,2047844.365,1612783.438,1935019,1626634,,,
1239,0.1032001,2053884.21,1619480.983,1942047,1630899,,,
1240,0.10269787,2060709.594,1626742.925,1948407,1634332,,,
1241,0.1022224,2064155.309,1631247.917,1955767,1638557,,,
1242,0.1017708,2064743.56,1633410.429,1963085,1642871,,,
1243,0.10133944,2064176.911,1634584.882,1969460,1645885,,,
1244,0.10092696,2065202.442,1636950.956,1965877,1640698,,,
1245,0.10053458,2071015.323,1643042.261,1979294,1649831,,,
1246,0.10016285,2081273.066,1652594.173,1987175,1654297,,,
1247,0.09980781,2091486.247,1662061.918,1980661,1646771,,,
1248,0.09946286,2098706.166,1669124.677,1994520,1656094,,,
1249,0.09912198,2104587.619,1675116.569,1998326,1657235,,,
1250,0.09878324,2111256.473,1681735.742,2000587,1657177,,,
1251,0.09846055,2119208.729,1689324.889,2003097,1657425,,,
1252,0.09817173,2128229.344,1697644.281,1995977,1649619,,,
1253,0.09790892,2136568.556,1705327.976,2002989,1653630,,,
1254,0.09764278,2141240.457,1710104.556,2006288,1654741,,,
1255,0.0973636,2142560.158,1712258.855,1997101,1645667,,,
1256,0.09710017,2146718.474,1716622.974,2006025,1651362,,,
1257,0.09687721,2158155.569,1726654.886,2002318,1647102,,,
1258,0.09667787,2172037.224,1738558.83,1996097,1640640,,,
1259,0.09647606,2181808.941,1747192.083,1990251,1635121,,,
1260,0.09627279,2186319.912,1751624.126,1984295,1629188,,,
1261,0.09608435,2187443.407,1753284.831,1976405,1622029,,,
1262,0.09591168,2188300.869,1754669.611,1971240,1617602,,,
1263,0.09573834,2193401.438,1759461.548,1963625,1611349,,,
1264,0.0955578,2204497.762,1769097.869,1955893,1604851,,,
1265,0.09538601,2216505.324,1779437.627,1948886,1599697,,,
1266,0.09523614,2224446.268,1786429.096,1941749,1594159,,,
1267,0.09509865,2229394.453,1790969.817,1933635,1588237,,,
1268,0.09495873,2234300.773,1795489.631,1913891,1572771,,,
1269,0.09481878,2239948.436,1800608.263,1911924,1571850,,,
1270,0.09469255,2245583.483,1805662.799,1902423,1564769,,,
1271,0.09457917,2250867.08,1810383.915,1875490,1543264,,,
1272,0.0944568,2256105.944,1815108.908,1866589,1536385,,,
1273,0.09431292,2261581.631,1820117.161,1845037,1518986,,,
1274,0.09416707,2267348.719,1825371.428,1819300,1497664,,,
1275,0.09404082,2273318.973,1830710.018,1791308,1474673,,,
1276,0.09393062,2278733.729,1835536.247,1752229,1441958,,,
1277,0.09382292,2282658.466,1839153.671,1725462,1419217,,,
1278,0.09370904,2285835.788,1842196.642,1694300,1392593,,,
1279,0.09358475,2290382.39,1846389.169,1651011,1355826,,,
1280,0.09345096,2296713.935,1852063.81,1622740,1331292,,,
1281,0.09331592,2302370.782,1857202.861,1582206,1296529,,,
1282,0.09318464,2305579.858,1860353.71,1538124,1258936,,,
1283,0.0930508,2307830.545,1862743.78,1491820,1219418,,,
1284,0.09290852,2311052.324,1865955.413,1442968,1178076,,,
1285,0.09277002,2315268.865,1869956.118,1388690,1132245,,,
1286,0.09265391,2319686.809,1874025.251,1332704,1085036,,,
1287,0.09255313,2324322.943,1878206.485,1271964,1034381,,,
1288,0.09243839,2329900.259,1883210.806,1208860,981673,,,
1289,0.09230298,2335570.462,1888382.619,1144139,928050,,,
1290,0.0921794,2337726.139,1890663.461,1078055,873334,,,
1291,0.09209067,2334673.607,1888580.532,1010384,817653,,,
1292,0.09201597,2332401.542,1887067.142,935033,755736,,,
1293,0.09192992,2337329.748,1891429.117,865982,699192,,,
1294,0.09183857,2346491.568,1899242.542,788325,635892,,,
1295,0.09176051,2352929.234,1904795.483,699250,563330,,,
1296,0.09170375,2354469.077,1906291.185,614389,494539,,,
1297,0.09166789,2353156.551,1905385.832,523052,420557,,,
1298,0.09165075,2351822.35,1904380.644,431137,346489,,,
1299,0.09164729,2354365.776,1906455.382,344056,276231,,,
1300,0.09165405,2362749.533,1913214.373,262640,210578,,,
1301,0.09167387,2372230.303,1920803.698,194500,155851,,,
1302,0.09171083,2377579.232,1924970.922,137893,110417,,,
1303,0.09176848,2379647.313,1926389.539,93752,74887,,,
1304,0.09184985,2381694.042,1927685.236,63529,50594,,,
1305,0.09195513,2384972.105,1929870.51,43359,34550,,,
1306,0.09208241,2389109.061,1932651.572,31270,24836,,,
1307,0.09222691,2392555.217,1934795.478,24408,19377,,,
1308,0.09238017,2392089.153,1933736.049,20500,16122,,,
1309,0.09254185,2387033.926,1928931.209,18307,14386,,,
1310,0.09273272,2384298.433,1925874.103,16899,13335,,,
1311,0.09297006,2390160.759,1929554.526,15889,12501,,,
1312,0.09324182,2399737.256,1936073.658,15290,11973,,,
1313,0.09352989,2404730.763,1938815.889,14770,11578,,,
1314,0.09382949,2403254.591,1936289.5,14144,11047,,,
1315,0.09414274,2397756.005,1930466.395,13744,10859,,,
1316,0.09447621,2392093.697,1924429.389,13286,10445,,,
1317,0.09484083,2391737.403,1922527.971,13086,10231,,,
1318,0.09524034,2398551.455,1926232.458,12614,9895,,,
1319,0.0956691,2406036.905,1930337.216,12323,9644,,,
1320,0.09612615,2408328.494,1930143.382,,,,,
1321,0.09661837,2407359.948,1927181.674,,,,,
1322,0.09715102,2406835.362,1924400.074,,,,,
1323,0.09772007,2407240.311,1922203.581,,,,,
1324,0.09831829,2407425.397,1919705.25,,,,,
1325,0.09894141,2407122.214,1916711.441,,,,,
1326,0.09958708,2406903.03,1913689.686,,,,,
1327,0.10025966,2407114.316,1910895.999,,,,,
1328,0.10097559,2407665.713,1908185.538,,,,,
1329,0.10174218,2408197.648,1905241.122,,,,,
1330,0.10253463,2407638.909,1901326.592,,,,,
1331,0.10332978,2405178.703,1895909.34,,,,,
1332,0.10414544,2402419.703,1890181.207,,,,,
1333,0.10500938,2401623.427,1885799.576,,,,,
1334,0.10591295,2402020.688,1882191.459,,,,,
1335,0.10682726,2400851.231,1877318.612,,,,,
1336,0.10774961,2397510.014,1870728.762,,,,,
1337,0.10870418,2394003.959,1863891.761,,,,,
1338,0.10970364,2391579.265,1857723.792,,,,,
1339,0.11073793,2389548.697,1851731.236,,,,,
1340,0.11179595,2387307.424,1845492.988,,,,,
1341,0.11286875,2385536.206,1839574.007,,,,,
1342,0.11394683,2384777.005,1834429.155,,,,,
1343,0.11502581,2382184.955,1827888.361,,,,,
1344,0.11611058,2373821.821,1816927.254,,,,,
1345,0.11722034,2362640.28,1803753.839,,,,,
1346,0.11837172,2356923.442,1794625.176,,,,,
1347,0.11954939,2358300.569,1790811.065,,,,,
1348,0.1207171,2359093.989,1786603.356,,,,,
1349,0.12186322,2353983.401,1778034.487,,,,,
1350,0.12300844,2344924.879,1766527.884,,,,,
1351,0.12417025,2335064.169,1754399.796,,,,,
1352,0.12534897,2328073.403,1744406.516,,,,,
1353,0.12653475,2327020.744,1738863.541,,,,,
1354,0.12771915,2328796.019,1735450.76,,,,,
1355,0.12890474,2327527.331,1729776.722,,,,,
1356,0.13009146,2322225.458,1721126.998,,,,,
1357,0.13126692,2316023.564,1711890.793,,,,,
1358,0.13242661,2310867.699,1703524.843,,,,,
1359,0.13358474,2306815.722,1696009.057,,,,,
1360,0.13474665,2302866.138,1688581.572,,,,,
1361,0.1358941,2295760.844,1678929.83,,,,,
1362,0.13701891,2283708.696,1665795.918,,,,,
1363,0.13814677,2272922.332,1653628.04,,,,,
1364,0.13929607,2270496.514,1647497.518,,,,,
1365,0.14045261,2272682.68,1644698.095,,,,,
1366,0.14160322,2270818.925,1639001.236,,,,,
1367,0.14274801,2262362.746,1628599.248,,,,,
1368,0.1438864,2249860.418,1615359.459,,,,,
1369,0.14502348,2237145.774,1602030.586,,,,,
1370,0.14617134,2229591.13,1592406.319,,,,,
1371,0.1473316,2229023.193,1587753.157,,,,,
1372,0.14850512,2228838.284,1583337.27,,,,,
1373,0.14970568,2223223.15,1574988.445,,,,,
1374,0.15094728,2214327.966,1564208.583,,,,,
1375,0.1522336,2205844.702,1553607.573,,,,,
1376,0.15354949,2198101.647,1543470.305,,,,,
1377,0.154877,2190015.271,1533098.789,,,,,
1378,0.1562299,2181403.76,1522320.722,,,,,
1379,0.15764369,2172743.661,1511349.133,,,,,
1380,0.15913716,2164294.823,1500303.988,,,,,
1381,0.1607086,2156037.464,1489181.735,,,,,
1382,0.16235765,2147675.192,1477783.961,,,,,
1383,0.16409028,2138399.573,1465543.036,,,,,
1384,0.16591004,2127895.533,1452246.26,,,,,
1385,0.16779959,2117694.889,1439009.956,,,,,
1386,0.16974023,2109268.615,1426893.826,,,,,
1387,0.17176653,2101499.342,1415020.501,,,,,
1388,0.17393412,2092544.806,1401976.226,,,,,
1389,0.17623283,2082737.175,1388038.91,,,,,
1390,0.17860613,2073658.006,1374456.505,,,,,
1391,0.18104386,2065765.187,1361560.962,,,,,
1392,0.18358924,2058424.893,1348794.497,,,,,
1393,0.18626956,2051539.915,1336012.152,,,,,
1394,0.18907642,2045910.161,1323762.703,,,,,
1395,0.19198704,2041184.954,1311883.661,,,,,
1396,0.19496878,2033904.579,1298260.343,,,,,
1397,0.19802139,2021945.55,1281586.916,,,,,
1398,0.20120615,2010964.386,1265313.753,,,,,
1399,0.20455323,2007389.526,1253367.49,,,,,
1400,0.20801061,2008061.316,1243845.281,,,,,
1401,0.21153549,2005955.896,1232497.069,,,,,
1402,0.21512574,1999542.761,1218442.264,,,,,
1403,0.21877904,1991261.791,1203231.866,,,,,
1404,0.22251021,1984216.743,1188718.166,,,,,
1405,0.22635017,1982127.151,1177013.223,,,,,
1406,0.2302799,1985445.183,1168363.55,,,,,
1407,0.23424527,1988736.383,1159663.402,,,,,
1408,0.23823472,1988099.508,1148691.47,,,,,
1409,0.2422626,1985811.33,1136777.289,,,,,
1410,0.24632398,1984711.61,1125572.376,,,,,
1411,0.25040633,1985035.165,1115223.396,,,,,
1412,0.25449777,1986045.41,1105328.583,,,,,
1413,0.25856764,1985442.306,1094686.164,,,,,
1414,0.26259564,1980558.81,1081912.407,,,,,
1415,0.26661618,1974478.15,1068651.638,,,,,
1416,0.27065602,1974442.865,1058738.123,,,,,
1417,0.27467372,1980863.419,1052399.926,,,,,
1418,0.27862874,1986026.61,1045577.719,,,,,
1419,0.28251854,1985192.254,1035819.374,,,,,
1420,0.28631937,1979890.269,1024051.397,,,,,
1421,0.29001681,1973080.066,1011877.413,,,,,
1422,0.29366022,1969927.005,1001820.497,,,,,
1423,0.29726582,1974128.499,995656.6565,,,,,
1424,0.30078271,1980642.276,990885.1843,,,,,
1425,0.30418866,1982803.009,984217.1035,,,,,
1426,0.30749646,1981183.974,975951.7555,,,,,
1427,0.31070443,1979526.445,967958.8024,,,,,
1428,0.31379949,1978801.6,960733.1301,,,,,
1429,0.31677546,1978003.651,953787.4976,,,,,
1430,0.3196391,1976822.341,946953.2451,,,,,
1431,0.32240482,1975748.354,940430.7169,,,,,
1432,0.32507278,1975012.18,934322.9113,,,,,
1433,0.32762247,1974347.873,928541.2554,,,,,
1434,0.33004384,1973401.152,922935.8955,,,,,
1435,0.33235714,1971711.174,917246.6996,,,,,
1436,0.33458087,1969102.896,911354.9262,,,,,
1437,0.33669737,1966614.778,905778.3278,,,,,
1438,0.33868019,1965292.256,901045.9822,,,,,
1439,0.34053737,1964278.045,896738.0356,,,,,
1440,0.342295,1962122.856,892136.2729,,,,,
1441,0.34396358,1959044.484,887320.9221,,,,,
1442,0.3455394,1956215.725,882830.5409,,,,,
1443,0.34701926,1953913.626,878792.0095,,,,,
1444,0.34840392,1951614.924,874964.0565,,,,,
1445,0.3496943,1949348.559,871355.1546,,,,,
1446,0.35088876,1947901.773,868316.9727,,,,,
1447,0.3519924,1946643.966,865553.9256,,,,,
1448,0.35303065,1942043.46,861446.4662,,,,,
1449,0.35402545,1932765.738,855369.5178,,,,,
1450,0.3549566,1925079.228,850143.0477,,,,,
1451,0.35579168,1924497.239,848253.4014,,,,,
1452,0.35653712,1926474.136,847668.5361,,,,,
1453,0.35722105,1924423.412,845433.7426,,,,,
1454,0.35786913,1918025.883,841366.7363,,,,,
1455,0.35849925,1909788.057,836538.4887,,,,,
1456,0.3591039,1903068.421,832435.3264,,,,,
1457,0.35965726,1901528.604,830702.6689,,,,,
1458,0.3601451,1903803.702,830762.8542,,,,,
1459,0.36057135,1903872.042,829977.6588,,,,,
1460,0.36094582,1899560.758,827384.4803,,,,,
1461,0.36127822,1894179.544,824409.3706,,,,,
1462,0.36157631,1890048.22,822046.8497,,,,,
1463,0.36184827,1886748.904,820098.166,,,,,
1464,0.36209543,1883098.207,818045.6555,,,,,
1465,0.36229799,1876615.951,814849.5167,,,,,
1466,0.3624383,1866101.776,810022.3999,,,,,
1467,0.36252251,1856993.147,805912.3204,,,,,
1468,0.36256454,1855074.443,805001.7,,,,,
1469,0.36259222,1856411.599,805530.6131,,,,,
1470,0.36263278,1853698.183,804278.098,,,,,
1471,0.36264409,1845483.518,800693.095,,,,,
1472,0.36254718,1833870.281,795832.0636,,,,,
1473,0.36235367,1822863.907,791408.2579,,,,,
1474,0.36215317,1817830.207,789587.2869,,,,,
1475,0.36198095,1818373.038,790136.3431,,,,,
1476,0.36180101,1817359.509,790023.1907,,,,,
1477,0.36158589,1811396.609,787821.1903,,,,,
1478,0.36133269,1803871.121,785005.7057,,,,,
1479,0.36103946,1797390.03,782713.582,,,,,
1480,0.36069787,1791265.571,780660.3348,,,,,
1481,0.36030903,1784675.542,778484.9921,,,,,
1482,0.35991141,1777922.904,776249.8222,,,,,
1483,0.35954002,1771436.795,774079.6383,,,,,
1484,0.35917076,1765110.149,771971.1216,,,,,
1485,0.35876541,1758652.821,769865.2287,,,,,
1486,0.35831737,1751633.185,767583.7842,,,,,
1487,0.35783502,1743654.885,764936.7258,,,,,
1488,0.3573424,1735353.418,762158.9117,,,,,
1489,0.35687162,1727906.597,759711.4053,,,,,
1490,0.35640688,1721112.259,757534.3275,,,,,
1491,0.355892,1713651.394,755145.2255,,,,,
1492,0.35531838,1705238.304,752431.0382,,,,,
1493,0.3547349,1696785.821,749707.9753,,,,,
1494,0.35416951,1688755.547,747131.8976,,,,,
1495,0.35361085,1680818.848,744577.7604,,,,,
1496,0.35304199,1672895.624,742039.2138,,,,,
1497,0.35244278,1665566.779,739808.4203,,,,,
1498,0.35180618,1658610.03,737799.0715,,,,,
1499,0.3511609,1649241.584,734722.5562,,,,,
1500,0.35052936,1635842.177,729813.7503,,,,,
1501,0.34989935,1623321.61,725279.1992,,,,,
1502,0.34926109,1616713.069,723388.9343,,,,,
1503,0.34862397,1612565.029,722592.1995,,,,,
1504,0.34799371,1605155.913,720316.7526,,,,,
1505,0.34736057,1594091.037,716394.9992,,,,,
1506,0.34671216,1581553.171,711822.3766,,,,,
1507,0.34604226,1570421.682,707903.4401,,,,,
1508,0.34535269,1563738.324,706010.871,,,,,
1509,0.34466749,1560058.584,705461.6623,,,,,
1510,0.34401878,1554350.106,703930.9642,,,,,
1511,0.34338526,1545263.112,700837.2479,,,,,
1512,0.34269666,1535535.888,697530.6693,,,,,
1513,0.34194997,1526798.022,694754.8938,,,,,
1514,0.34123748,1518815.776,692257.4254,,,,,
1515,0.34060122,1510499.476,689476.3271,,,,,
1516,0.33997422,1499450.559,685421.8235,,,,,
1517,0.33931309,1485471.47,680066.2585,,,,,
1518,0.33867416,1474000.476,675808.2154,,,,,
1519,0.33809986,1468596.104,674221.3591,,,,,
1520,0.33750851,1464235.387,673135.3313,,,,,
1521,0.33682189,1455558.668,670205.2538,,,,,
1522,0.3361172,1442877.38,665445.0952,,,,,
1523,0.33549295,1428324.321,659680.8632,,,,,
1524,0.33491429,1415905.888,654817.2311,,,,,
1525,0.33431559,1409309.066,652665.499,,,,,
1526,0.33371832,1405258.703,651685.3581,,,,,
1527,0.33316926,1398018.665,649147.9864,,,,,
1528,0.33266617,1387727.912,645116.4991,,,,,
1529,0.33218505,1377628.982,641131.6587,,,,,
1530,0.33169771,1368426.291,637563.8756,,,,,
1531,0.33117288,1359064.345,633967.716,,,,,
1532,0.33063062,1349378.931,630236.1457,,,,,
1533,0.33013679,1339998.634,626567.0663,,,,,
1534,0.32970709,1331068.957,623007.78,,,,,
1535,0.32929919,1322187.278,619432.2032,,,,,
1536,0.32888946,1313026.697,615721.1911,,,,,
1537,0.32848397,1303401.545,611778.5686,,,,,
1538,0.3280837,1293453.764,607669.1753,,,,,
1539,0.32767824,1283838.23,603715.1358,,,,,
1540,0.32726418,1274815.496,600044.0735,,,,,
1541,0.32685306,1265770.953,596351.1609,,,,,
1542,0.32645221,1256298.859,592435.0599,,,,,
1543,0.32605583,1246750.519,588469.192,,,,,
1544,0.32566188,1237455.116,584611.8001,,,,,
1545,0.32528471,1228342.691,580811.0075,,,,,
1546,0.3249345,1219372.435,577034.6265,,,,,
1547,0.32459488,1210875.104,573461.7745,,,,,
1548,0.32425115,1202831.132,570103.2405,,,,,
1549,0.3239222,1193313.196,566020.6056,,,,,
1550,0.32362116,1180789.261,560468.5298,,,,,
1551,0.32328911,1168603.601,555108.7962,,,,,
1552,0.32287005,1160730.819,551901.3611,,,,,
1553,0.32246605,1154883.411,549632.1013,,,,,
1554,0.32220974,1146817.7,546115.6825,,,,,
1555,0.32201395,1136170.832,541289.602,,,,,
1556,0.32170995,1124457.176,536084.1506,,,,,
1557,0.32133761,1113923.026,531517.5068,,,,,
1558,0.32104411,1106853.915,528501.4649,,,,,
1559,0.32083467,1101672.024,526280.9554,,,,,
1560,0.32062231,1094657.055,523185.5814,,,,,
1561,0.32035644,1085512.405,519132.6534,,,,,
1562,0.32001971,1076316.094,515133.8935,,,,,
1563,0.31966125,1067884.888,511520.6785,,,,,
1564,0.3193795,1059937.011,508043.1017,,,,,
1565,0.31918332,1051359.116,504159.2754,,,,,
1566,0.31899711,1040442.874,499138.5713,,,,,
1567,0.31877272,1028512.813,493670.2818,,,,,
1568,0.31849798,1019835.677,489815.1571,,,,,
1569,0.31818981,1014574.271,487634.0616,,,,,
1570,0.31788952,1008215.375,484912.9703,,,,,
1571,0.31759982,998595.7542,480606.7775,,,,,
1572,0.31727895,986780.7437,475271.4414,,,,,
1573,0.31693023,974877.0987,469915.3536,,,,,
1574,0.31662483,966071.5291,465998.4346,,,,,
1575,0.31636329,960653.2012,463663.9679,,,,,
1576,0.31602627,954588.2389,461094.3566,,,,,
1577,0.31557796,945965.8326,457401.4041,,,,,
1578,0.31514043,936762.8806,453408.0676,,,,,
1579,0.31476084,928209.8882,449661.1372,,,,,
1580,0.31432443,919697.5466,445985.3534,,,,,
1581,0.3137976,910885.1954,442248.1657,,,,,
1582,0.31332993,902232.5797,438519.1668,,,,,
1583,0.31297464,893999.8733,434873.3772,,,,,
1584,0.31255463,885910.2992,431355.2821,,,,,
1585,0.31197321,877639.9539,427900.8741,,,,,
1586,0.3113553,868892.4653,424239.1331,,,,,
1587,0.31079159,859711.0966,420301.5047,,,,,
1588,0.31024278,850828.8175,416485.0404,,,,,
1589,0.30965817,842587.777,413006.5978,,,,,
1590,0.3089955,834324.695,409580.8081,,,,,
1591,0.30825726,825633.0631,406003.5386,,,,,
1592,0.30754749,816936.1183,402383.9087,,,,,
1593,0.30691642,808517.1134,398816.2034,,,,,
1594,0.30625683,800118.9617,395273.5268,,,,,
1595,0.30550655,791654.0309,391767.928,,,,,
1596,0.30475807,783557.6529,388430.1049,,,,,
1597,0.30407501,775678.447,385129.4403,,,,,
1598,0.30340135,766449.818,381138.112,,,,,
1599,0.30267904,755592.7303,376364.5714,,,,,
1600,0.30189682,745960.5237,372236.5606,,,,,
1601,0.30106225,738933.3161,369439.2202,,,,,
1602,0.30018598,731999.1978,366711.5778,,,,,
1603,0.29929676,723347.0147,363119.8017,,,,,
1604,0.29847961,713547.7072,358875.1612,,,,,
1605,0.29774123,703725.4382,354537.37,,,,,
1606,0.29691447,695505.6214,351063.902,,,,,
1607,0.29595333,689176.4976,348639.9349,,,,,
1608,0.29506382,682509.2514,345975.0008,,,,,
1609,0.29432014,674339.2366,342419.3419,,,,,
1610,0.29353484,665763.9177,338676.7734,,,,,
1611,0.29265058,657610.2878,335210.8092,,,,,
1612,0.29186058,649915.8171,331891.8059,,,,,
1613,0.2911954,642116.4655,328411.5351,,,,,
1614,0.29040361,632916.3927,324296.8523,,,,,
1615,0.28940966,622821.2233,319855.4437,,,,,
1616,0.28843121,614732.6842,316413.5633,,,,,
1617,0.28759349,608909.8955,314021.6125,,,,,
1618,0.28684954,602297.8472,311144.2458,,,,,
1619,0.28612005,593652.2357,307193.5246,,,,,
1620,0.28531932,583919.3196,302714.7115,,,,,
1621,0.28446499,574573.5625,298456.2328,,,,,
1622,0.28367761,567351.1788,295239.4233,,,,,
1623,0.28296306,561601.3127,292728.5297,,,,,
1624,0.28221555,554825.4,289694.8573,,,,,
1625,0.28142513,546803.5616,286026.453,,,,,
1626,0.28065996,538917.3702,282398.392,,,,,
1627,0.27989618,531430.2384,278965.2346,,,,,
1628,0.27905902,523926.367,275556.8643,,,,,
1629,0.27821725,516363.9042,272106.3176,,,,,
1630,0.27749825,508889.9142,268612.1132,,,,,
1631,0.2768503,501550.907,265133.5693,,,,,
1632,0.27615975,494308.8328,261721.0329,,,,,
1633,0.27544672,486896.1703,258219.856,,,,,
1634,0.27477051,479104.2287,254483.4234,,,,,
1635,0.27414021,471375.0137,250741.5752,,,,,
1636,0.27353924,464127.7766,247228.3757,,,,,
1637,0.27290109,457017.3623,243798.8239,,,,,
1638,0.27218574,449713.9778,240298.2693,,,,,
1639,0.27147733,442424.8041,236789.3366,,,,,
1640,0.27084687,435314.7826,233322.4601,,,,,
1641,0.27027458,428247.555,229837.1934,,,,,
1642,0.26973763,421205.0554,226337.2046,,,,,
1643,0.26923253,414428.8463,222955.1159,,,,,
1644,0.26873809,407657.5653,219562.1208,,,,,
1645,0.26820479,399984.7759,215694.2991,,,,,
1646,0.26765603,391800.6938,211548.1203,,,,,
1647,0.26719605,384736.3961,207953.9749,,,,,
1648,0.2667752,378613.5746,204842.9301,,,,,
1649,0.26623416,371942.9377,201484.7381,,,,,
1650,0.2657156,364466.6776,197670.6691,,,,,
1651,0.26549188,356679.4177,193546.8774,,,,,
1652,0.26537434,349264.5583,189574.6139,,,,,
1653,0.26504629,342708.5536,186156.6923,,,,,
1654,0.26461374,336225.8662,182817.3365,,,,,
1655,0.26425818,329001.9817,179035.9852,,,,,
1656,0.26397034,321324.6399,174974.069,,,,,
1657,0.26371531,313589.0401,170862.0306,,,,,
1658,0.26349071,305934.164,166777.4271,,,,,
1659,0.26334587,298174.9669,162601.7835,,,,,
1660,0.26340049,289718.0369,157970.1554,,,,,
1661,0.26357402,280812.9631,153053.4529,,,,,
1662,0.26355866,272533.766,148546.2364,,,,,
1663,0.26334609,264600.8448,144292.9566,,,,,
1664,0.26317199,255871.2502,139588.4543,,,,,
1665,0.26319193,246312.525,134367.6024,,,,,
1666,0.26347707,236444.9796,128900.0318,,,,,
1667,0.26383671,226846.6467,123565.0512,,,,,
1668,0.26403946,217802.6442,118583.3423,,,,,
1669,0.26407919,208668.3396,113599.7483,,,,,
1670,0.26409975,199076.4207,108372.7452,,,,,
1671,0.26445176,189498.982,103075.4219,,,,,
1672,0.26511358,180129.6069,97829.8796,,,,,
1673,0.26553023,170744.3786,92643.76222,,,,,
1674,0.26586483,161441.3716,87528.60491,,,,,
1675,0.26682734,152529.042,82513.53724,,,,,
1676,0.26781769,143959.8985,77700.50514,,,,,
1677,0.26786937,135560.5907,73158.38058,,,,,
1678,0.26804184,127315.9036,68681.66602,,,,,
1679,0.26938332,119304.2022,64161.19208,,,,,
1680,0.27087364,111722.4505,59877.93519,,,,,
1681,0.27180662,104605.1569,55943.09327,,,,,
1682,0.27270623,97756.73194,52172.35564,,,,,
1683,0.27370097,91199.13472,48561.23765,,,,,
1684,0.27446135,85111.0007,45240.18269,,,,,
1685,0.27523807,79459.40583,42160.64477,,,,,
1686,0.2764416,74145.32721,39232.15688,,,,,
1687,0.27755667,69183.12425,36512.6622,,,,,
1688,0.27817339,64560.02352,34024.38519,,,,,
1689,0.27887755,60162.40799,31655.38942,,,,,
1690,0.27980538,55993.44708,29398.95039,,,,,
1691,0.28037291,52181.0394,27361.49456,,,,,
1692,0.28129733,48739.8932,25502.76367,,,,,
1693,0.28361479,45588.05029,23726.63957,,,,,
1694,0.28462206,42513.48353,22075.19945,,,,,
1695,0.28244992,39464.59464,20594.80686,,,,,
1696,0.28135196,36804.67904,19255.33485,,,,,
1697,0.28291188,34560.01386,18016.15147,,,,,
1698,0.28376196,32371.9651,16842.52111,,,,,
1699,0.28369751,30285.67852,15759.40418,,,,,
1700,0.28412046,28491.79818,14811.51226,,,,,
