Batch Number,B2500016,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF040002,,,,
Product name,PETFLAKES Performance High Protein - Adult Dog 4 Kg,,,,
NIR-Code,M20260202-00083,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.2907744,1465253.899,750133.3615,6193,2376
901,0.29049518,1488381.749,762463.6657,5999,2222
902,0.29020901,1511304.256,774716.6568,5790,1995
903,0.28991576,1533996.975,786880.4312,6053,1985
904,0.28961528,1556435.464,798943.0856,7172,2180
905,0.2893074,1578595.281,810892.7166,8892,2509
906,0.28899196,1600451.982,822717.4206,11403,2961
907,0.28866874,1621981.125,834405.2944,15153,3692
908,0.28833756,1643158.267,845944.4344,21082,4955
909,0.28799817,1663958.965,857322.9373,30370,7093
910,0.28765033,1684358.777,868528.8996,47549,11248
911,0.28729378,1704333.261,879550.4179,77923,18991
912,0.2869286,1723864.729,890378.3422,127288,32266
913,0.28655618,1742961.183,901013.989,196637,51729
914,0.28617819,1761636.727,911461.1619,275828,74344
915,0.2857962,1779905.463,921723.6644,349623,95459
916,0.28541173,1797781.494,931805.3001,414777,113838
917,0.28502624,1815278.925,941709.8723,477036,130088
918,0.28464115,1832411.859,951441.1847,540899,145798
919,0.28425781,1849194.399,961003.0406,608509,161410
920,0.28387755,1865640.648,970399.2437,678917,176661
921,0.28350165,1881764.71,979633.5974,752768,191598
922,0.28313137,1897580.689,988709.9052,829706,206947
923,0.28276792,1913102.687,997631.9706,908837,221707
924,0.28241249,1928344.212,1006403.336,988685,236214
925,0.28206597,1943311.823,1015024.498,1070809,251877
926,0.28172907,1958007.575,1023493.98,1154001,268564
927,0.28140251,1972433.45,1031810.273,1238561,286421
928,0.28108697,1986591.427,1039971.866,1323946,304307
929,0.28078312,2000483.489,1047977.25,1411735,321386
930,0.28049163,2014111.615,1055824.916,1501204,338041
931,0.28021316,2027477.786,1063513.354,1593846,354187
932,0.27994836,2040583.983,1071041.054,1687265,369234
933,0.27969787,2053432.188,1078406.507,1779802,382902
934,0.27946233,2066024.38,1085608.203,1869319,395415
935,0.27924237,2078362.541,1092644.633,1955025,407647
936,0.27903861,2090448.324,1099514.17,2036101,421100
937,0.27885112,2102275.594,1106212.419,2108600,435553
938,0.27867947,2113830.276,1112732.161,2171747,449867
939,0.27852323,2125097.937,1119066.05,2224594,463821
940,0.27838197,2136064.146,1125206.739,2267837,479150
941,0.27825528,2146714.469,1131146.884,2301329,498133
942,0.27814279,2157034.474,1136879.136,2326142,525489
943,0.27804413,2167009.729,1142396.152,2342557,567562
944,0.27795895,2176625.801,1147690.583,2349900,626790
945,0.27788694,2185868.257,1152755.085,2351478,701422
946,0.27782777,2194722.666,1157582.311,2364661,785091
947,0.27778115,2203174.595,1162164.915,2409360,872035
948,0.27774682,2211210.213,1166495.893,2485702,961341
949,0.27772427,2218830.027,1170576.402,2579130,1052148
950,0.27771282,2226049.168,1174415.921,2658411,1133201
951,0.2777118,2232883.427,1178024.305,2719021,1207363
952,0.27772054,2239348.594,1181411.407,2772691,1281525
953,0.27773842,2245460.46,1184587.083,2815026,1349577
954,0.2777648,2251234.815,1187561.187,2840501,1401136
955,0.27779908,2256687.449,1190343.574,2849989,1433635
956,0.27784066,2261834.152,1192944.097,2846459,1448317
957,0.27788896,2266690.715,1195372.611,2829818,1446747
958,0.27794341,2271272.929,1197638.971,2800535,1431671
959,0.27800342,2275596.582,1199753.031,2762666,1407360
960,0.27806841,2279677.757,1201724.887,2718669,1378257
961,0.2781374,2283536.011,1203567.524,2666900,1345644
962,0.2782092,2287193.196,1205295.833,2604231,1307185
963,0.27828257,2290671.205,1206924.74,2527968,1256888
964,0.27835631,2293991.93,1208469.17,2457336,1201306
965,0.27842922,2297177.264,1209944.048,2420305,1150476
966,0.2785001,2300249.099,1211364.298,2375205,1085299
967,0.27856774,2303229.327,1212744.847,2314493,1018926
968,0.27863096,2306139.841,1214100.618,2253256,976740
969,0.27868855,2309002.533,1215446.537,2196077,959765
970,0.27873932,2311839.296,1216797.529,2145319,959968
971,0.27878209,2314672.022,1218168.52,2101147,970221
972,0.2788159,2317517.995,1219571.354,2059613,984918
973,0.27884078,2320375.194,1221004.977,2023393,1007196
974,0.27885701,2323236.536,1222464.952,1996281,1034759
975,0.27886488,2326094.943,1223946.846,1981692,1061065
976,0.27886466,2328943.334,1225446.223,1979666,1083272
977,0.27885665,2331774.63,1226958.649,1991102,1101475
978,0.27884111,2334581.749,1228479.687,2015281,1118524
979,0.27881832,2337357.613,1230004.904,2048043,1136506
980,0.27878857,2340095.141,1231529.864,2086120,1154559
981,0.27875212,2342787.252,1233050.132,2130651,1173826
982,0.27870925,2345426.868,1234561.274,2178736,1193042
983,0.27866022,2348006.831,1236058.81,2224119,1210306
984,0.27860535,2350517.883,1237537.048,2263642,1224418
985,0.27854498,2352948.464,1238988.967,2301288,1237471
986,0.27847944,2355286.896,1240407.48,2333434,1247023
987,0.27840908,2357521.501,1241785.497,2355844,1251808
988,0.27833423,2359640.6,1243115.929,2370488,1254050
989,0.27825522,2361632.515,1244391.688,2369174,1249623
990,0.27817237,2363485.568,1245605.685,2346816,1235365
991,0.27808602,2365188.081,1246750.831,2314716,1218190
992,0.27799646,2366728.375,1247820.038,2277017,1200442
993,0.27790403,2368094.772,1248806.217,2207306,1164395
994,0.27780902,2369275.596,1249702.28,2084526,1096151
995,0.27771161,2370262.904,1250503.491,1918234,1000584
996,0.27761157,2371060.077,1251212.247,1703998,879365
997,0.27750859,2371672.634,1251832.291,1428962,730846
998,0.27740237,2372106.097,1252367.366,1110460,564209
999,0.27729259,2372365.984,1252821.214,724635,366386
1000,0.27717895,2372457.817,1253197.581,318501,160387
1001,0.27706115,2372387.114,1253500.209,81601,40924
1002,0.27693887,2372159.396,1253732.841,25093,12452
1003,0.2768118,2371780.183,1253899.22,17990,9036
1004,0.27667965,2371254.995,1254003.091,15791,7806
1005,0.2765421,2370589.352,1254048.196,,
1006,0.27639888,2369789.105,1254038.352,,
1007,0.27624993,2368862.107,1253977.816,,
1008,0.27609526,2367816.959,1253871.013,,
1009,0.27593491,2366662.264,1253722.365,,
1010,0.27576889,2365406.624,1253536.297,,
1011,0.27559723,2364058.642,1253317.232,,
1012,0.27541996,2362626.92,1253069.594,,
1013,0.27523709,2361120.063,1252797.806,,
1014,0.27504866,2359546.671,1252506.292,,
1015,0.27485469,2357915.348,1252199.475,,
1016,0.27465523,2356234.697,1251881.78,,
1017,0.27445032,2354512.202,1251556.972,,
1018,0.27424021,2352746.28,1251223.481,,
1019,0.27402521,2350930.94,1250877.146,,
1020,0.27380566,2349060.164,1250513.786,,
1021,0.27358185,2347127.933,1250129.224,,
1022,0.27335412,2345128.227,1249719.278,,
1023,0.27312278,2343055.029,1249279.771,,
1024,0.27288813,2340902.318,1248806.523,,
1025,0.27265049,2338664.076,1248295.355,,
1026,0.27241016,2336334.283,1247742.087,,
1027,0.27216744,2333906.921,1247142.54,,
1028,0.27192264,2331376.951,1246493.041,,
1029,0.27167611,2328746.34,1245793.53,,
1030,0.27142823,2326020.112,1245045.529,,
1031,0.27117937,2323203.306,1244250.56,,
1032,0.27092991,2320300.958,1243410.151,,
1033,0.27068023,2317318.104,1242525.826,,
1034,0.27043072,2314259.782,1241599.11,,
1035,0.27018175,2311131.028,1240631.53,,
1036,0.26993374,2307936.879,1239624.609,,
1037,0.26968706,2304682.372,1238579.875,,
1038,0.26944212,2301372.545,1237498.851,,
1039,0.26919921,2298012.399,1236383.371,,
1040,0.26895813,2294606.796,1235236.595,,
1041,0.26871853,2291160.556,1234062.042,,
1042,0.26848009,2287678.5,1232863.231,,
1043,0.26824248,2284165.45,1231643.679,,
1044,0.26800535,2280626.225,1230406.905,,
1045,0.26776839,2277065.648,1229156.428,,
1046,0.26753127,2273488.54,1227895.767,,
1047,0.26729364,2269899.72,1226628.439,,
1048,0.26705519,2266304.011,1225357.963,,
1049,0.26681558,2262706.196,1224087.836,,
1050,0.26657462,2259107.12,1222819.087,,
1051,0.2663323,2255500.177,1221548.092,,
1052,0.26608866,2251877.936,1220270.706,,
1053,0.26584374,2248232.964,1218982.785,,
1054,0.26559756,2244557.83,1217680.188,,
1055,0.26535015,2240845.101,1216358.768,,
1056,0.26510152,2237087.347,1215014.385,,
1057,0.2648517,2233277.135,1213642.893,,
1058,0.2646007,2229407.033,1212240.15,,
1059,0.26434853,2225469.61,1210802.012,,
1060,0.2640952,2221457.995,1209324.639,,
1061,0.26384073,2217371.98,1207807.789,,
1062,0.26358513,2213215.716,1206253.579,,
1063,0.26332843,2208993.432,1204664.165,,
1064,0.26307066,2204709.354,1203041.701,,
1065,0.26281185,2200367.71,1201388.344,,
1066,0.26255202,2195972.728,1199706.25,,
1067,0.26229121,2191528.636,1197997.574,,
1068,0.26202945,2187039.66,1196264.474,,
1069,0.26176678,2182510.03,1194509.104,,
1070,0.26150324,2177943.973,1192733.621,,
1071,0.26123906,2173346.323,1190939.991,,
1072,0.26097492,2168723.368,1189129.729,,
1073,0.2607116,2164081.609,1187304.285,,
1074,0.26044986,2159427.547,1185465.106,,
1075,0.26019049,2154767.685,1183613.64,,
1076,0.25993428,2150108.523,1181751.337,,
1077,0.25968202,2145456.563,1179879.644,,
1078,0.25943452,2140818.307,1178000.01,,
1079,0.25919259,2136200.256,1176113.882,,
1080,0.25895705,2131608.912,1174222.711,,
1081,0.25872867,2127050.52,1172327.996,,
1082,0.25850765,2122529.374,1170431.644,,
1083,0.25829397,2118048.872,1168535.747,,
1084,0.25808759,2113612.403,1166642.398,,
1085,0.25788848,2109223.36,1164753.69,,
1086,0.25769659,2104885.135,1162871.717,,
1087,0.25751191,2100601.117,1160998.57,,
1088,0.25733439,2096374.7,1159136.345,,
1089,0.257164,2092209.274,1157287.132,,
1090,0.25700071,2088108.231,1155453.027,,
1091,0.2568445,2084074.813,1153636.014,,
1092,0.25669555,2080108.987,1151835.711,,
1093,0.25655425,2076207.52,1150049.428,,
1094,0.25642101,2072367.046,1148274.373,,
1095,0.2562962,2068584.199,1146507.759,,
1096,0.25618025,2064855.612,1144746.798,,
1097,0.25607354,2061177.92,1142988.699,,
1098,0.25597649,2057547.756,1141230.675,,
1099,0.25588948,2053961.755,1139469.937,,
1100,0.25581293,2050416.551,1137703.695,,
1101,0.25574724,2046908.822,1135929.193,,
1102,0.25569266,2043438.147,1134145.673,,
1103,0.25564921,2040008.703,1132355.551,,
1104,0.25561688,2036625.076,1130561.525,,
1105,0.25559569,2033291.853,1128766.295,,
1106,0.25558561,2030013.619,1126972.558,,
1107,0.25558665,2026794.963,1125183.012,,
1108,0.2555988,2023640.468,1123400.357,,
1109,0.25562205,2020554.723,1121627.291,,
1110,0.25565639,2017542.313,1119866.512,,
1111,0.25570183,2014607.826,1118120.706,,
1112,0.25575904,2011756.075,1116390.871,,
1113,0.25583019,2008992.328,1114674.551,,
1114,0.2559176,2006321.912,1112968.868,,
1115,0.25602361,2003750.151,1111270.948,,
1116,0.25615057,2001282.371,1109577.913,,
1117,0.25630084,1998923.898,1107886.886,,
1118,0.25647679,1996680.057,1106194.992,,
1119,0.25668081,1994556.173,1104499.353,,
