Batch Number,B2600081,,,,
Category,Livestock,,,,
Specie,Cattle,,,,
Family,Dairy,,,,
Brand,FARMFLAKES,,,,
Product Code,PFDP010802,,,,
Product name,FARHAT FEED - DAIRY PRODUCTION COW,,,,
NIR-Code,D20260211-00102,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.12291527,1239502.414,933968.2369,5549,3526
901,0.12278954,1259508.476,949317.6507,5624,3464
902,0.12262455,1279309.497,964608.4743,5375,3480
903,0.12242014,1298820.768,979781.1697,5333,3257
904,0.12221029,1317934.466,994680.3134,5277,3025
905,0.12202898,1336542.21,1009145.303,5131,3020
906,0.12188796,1354640.697,1023142.577,5003,2954
907,0.12176095,1372424.146,1036877.379,5119,2972
908,0.12161907,1390108.384,1050581.121,4994,2924
909,0.12144633,1407788.853,1064366.485,5009,2911
910,0.12125765,1425236.571,1078026.185,5098,2931
911,0.121072,1442168.451,1091299.575,5108,2975
912,0.12090246,1458390.976,1104006.187,5330,3011
913,0.12074316,1474051.122,1116270.346,5458,3092
914,0.1205843,1489376.761,1128288.796,5646,3192
915,0.1204189,1504556.753,1140222.674,5797,3304
916,0.1202522,1519576.47,1152047.427,6071,3352
917,0.12009302,1534355.16,1163678.153,6463,3423
918,0.11994798,1548836.482,1175053.369,6731,3596
919,0.11981095,1563134.468,1186275.034,7082,3790
920,0.11967082,1577435.663,1197514.662,7603,3956
921,0.11951823,1591845.988,1208878.953,8029,4217
922,0.11935598,1605733.998,1219881.431,8576,4413
923,0.11919268,1618073.983,1229718.455,9096,4707
924,0.11903615,1627995.822,1237704.984,9686,4971
925,0.11889188,1636490.262,1244576.344,10416,5348
926,0.11876464,1645752.857,1251987.466,11226,5773
927,0.11865909,1657837.127,1261486.972,11919,6104
928,0.11857145,1672421.51,1272841.416,12838,6587
929,0.11849116,1687383.078,1284465.76,13882,7082
930,0.11840786,1700635.749,1294802.244,14913,7679
931,0.11831871,1711550.091,1303379.555,16246,8286
932,0.11822735,1720751.786,1310662.514,17571,9018
933,0.11813769,1728919.692,1317155.741,19144,9779
