Batch Number,B2500392,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF040021,,,,
Product name,PETFLAKES Maintenance - Mini Adult Dog 4  Kg,,,,
NIR-Code,M20260202-00082,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.25370349,1465373.282,817042.7376,6090,2732
901,0.25338939,1488514.088,830545.7487,5899,2384
902,0.25306912,1511452.536,843966.8626,5760,2176
903,0.25274276,1534163.833,857292.4034,6157,2185
904,0.25241038,1556623.188,870508.6954,7144,2215
905,0.25207199,1578805.808,883602.0628,8800,2531
906,0.2517276,1600686.901,896558.8297,11340,3280
907,0.25137717,1622241.673,909365.3204,15154,4093
908,0.25102064,1643445.333,922007.8591,20907,5520
909,0.25065794,1664273.089,934472.7699,30348,7883
910,0.25028896,1684700.148,946746.3772,47577,12394
911,0.24991358,1704701.717,958815.0051,77876,20928
912,0.24953186,1724259.771,970668.2686,127240,35631
913,0.24914475,1743382.006,982308.2927,196660,56835
914,0.24875332,1762082.231,993740.1747,275756,81278
915,0.24835863,1780374.252,1004969.012,349629,104189
916,0.24796169,1798271.879,1015999.901,414821,123900
917,0.24756345,1815788.919,1026837.94,476939,141542
918,0.24716488,1832939.179,1037488.225,541107,158327
919,0.24676687,1849736.469,1047955.855,608649,175085
920,0.24637032,1866194.596,1058245.925,678959,191535
921,0.2459761,1882327.368,1068363.534,752756,208114
922,0.24558505,1898148.593,1078313.779,829586,224313
923,0.24519801,1913672.079,1088101.756,908813,240412
924,0.24481581,1928911.099,1097732.197,988565,256234
925,0.24443956,1943872.675,1107205.545,1070786,273129
926,0.24407053,1958559.781,1116519.47,1154030,291448
927,0.24370995,1972975.324,1125671.596,1238426,311231
928,0.24335901,1987122.212,1134659.545,1323997,331080
929,0.24301889,2001003.35,1143480.941,1411687,350681
930,0.24269073,2014621.646,1152133.406,1501189,369286
931,0.24237565,2027980.006,1160614.563,1593819,387497
932,0.24207477,2041081.337,1168922.035,1687464,404314
933,0.24178915,2053928.546,1177053.445,1779722,419199
934,0.24151986,2066524.54,1185006.417,1869566,433101
935,0.24126797,2078872.224,1192778.573,1955300,446524
936,0.24103447,2090974.138,1200367.406,2036277,461747
937,0.24081966,2102824.02,1207767.319,2109046,478689
938,0.24062312,2114406.647,1214969.561,2172355,495394
939,0.24044442,2125706.387,1221965.241,2225268,511199
940,0.24028317,2136707.612,1228745.468,2268706,528095
941,0.24013896,2147394.691,1235301.35,2301992,549240
942,0.24001143,2157751.996,1241623.995,2326982,581405
943,0.23990023,2167763.897,1247704.514,2343252,631644
944,0.23980504,2177414.763,1253534.012,2350677,702554
945,0.23972555,2186688.966,1259103.601,2352288,788331
946,0.23966147,2195570.876,1264404.387,2365501,878877
947,0.23961253,2204044.864,1269427.48,2410196,968083
948,0.23957849,2212095.945,1274164.401,2486488,1058134
949,0.23955878,2219724.522,1278616.499,2580010,1150193
950,0.23955251,2226946.693,1282795.152,2659124,1234104
951,0.23955884,2233779.261,1286712.188,2719868,1312800
952,0.23957693,2240239.031,1290379.435,2773519,1393351
953,0.23960596,2246342.808,1293808.721,2816030,1467451
954,0.23964514,2252107.395,1297011.875,2841198,1522634
955,0.23969371,2257549.596,1300000.724,2850762,1556228
956,0.23975088,2262686.217,1302787.097,2847030,1570290
957,0.23981593,2267534.06,1305382.822,2830203,1567088
958,0.2398881,2272109.93,1307799.727,2800690,1549866
959,0.23996667,2276430.632,1310049.641,2762869,1523025
960,0.24005089,2280513.177,1312144.58,2718627,1490859
961,0.24013976,2284377.058,1314098.839,2666609,1455972
962,0.24023206,2288043.406,1315928.211,2604010,1414828
963,0.24032661,2291533.382,1317648.514,2527722,1361842
964,0.24042222,2294868.144,1319275.568,2457127,1303692
965,0.24051769,2298068.853,1320825.193,2420110,1251629
966,0.24061185,2301156.668,1322313.208,2374975,1185378
967,0.24070351,2304152.748,1323755.432,2314333,1117202
968,0.24079149,2307078.255,1325167.686,2253495,1073269
969,0.2408746,2309954.347,1326565.789,2196389,1054920
970,0.24095168,2312802.184,1327965.559,2145953,1055389
971,0.24102153,2315642.925,1329382.818,2102026,1067131
972,0.24108317,2318493.365,1330830.336,2060664,1083591
973,0.24113633,2321352,1332308.117,2024652,1107255
974,0.24118095,2324212.535,1333812.818,1997587,1135733
975,0.24121698,2327068.676,1335341.1,1982711,1162733
976,0.24124436,2329914.127,1336889.619,1980794,1185965
977,0.24126303,2332742.594,1338455.035,1991866,1205214
978,0.24127294,2335547.782,1340034.007,2015926,1223644
979,0.24127402,2338323.396,1341623.192,2048576,1242868
980,0.24126622,2341063.141,1343219.249,2086333,1262237
981,0.24124949,2343760.723,1344818.836,2130661,1283086
982,0.24122377,2346409.846,1346418.613,2178773,1303816
983,0.241189,2349004.104,1348015.144,2224284,1322550
984,0.24114542,2351534.031,1349602.427,2263759,1337738
985,0.2410935,2353986.808,1351171.649,2301836,1351604
986,0.24103376,2356349.444,1352713.853,2334208,1361624
987,0.24096669,2358608.948,1354220.079,2356800,1366407
988,0.2408928,2360752.329,1355681.371,2371330,1368106
989,0.24081257,2362766.597,1357088.771,2370346,1362915
990,0.24072648,2364638.76,1358433.32,2347806,1347274
991,0.24063502,2366355.828,1359706.061,2315687,1329405
992,0.24053865,2367904.81,1360898.036,2277851,1310782
993,0.24043785,2369272.714,1362000.288,2208185,1271868
994,0.24033308,2370446.554,1363003.859,2085043,1196652
995,0.24022465,2371417.727,1363902.78,1918803,1091342
996,0.24011241,2372190.941,1364700.133,1704366,958612
997,0.23999614,2372773.415,1365400.713,1429068,795928
998,0.23987562,2373172.372,1366009.312,1110616,613834
999,0.23975063,2373395.031,1366530.726,724656,398145
1000,0.23962093,2373448.614,1366969.748,318476,174200
1001,0.23948631,2373340.342,1367331.172,81430,44380
1002,0.23934653,2373077.434,1367619.792,25168,13614
1003,0.23920138,2372667.113,1367840.401,18132,9723
1004,0.23905064,2372116.599,1367997.795,15740,8449
1005,0.23889406,2371433.112,1368096.766,,
1006,0.23873148,2370623.867,1368141.994,,
1007,0.2385629,2369696.035,1368137.472,,
1008,0.23838844,2368656.771,1368086.932,,
1009,0.23820819,2367513.232,1367994.107,,
1010,0.23802225,2366272.573,1367862.731,,
1011,0.23783074,2364941.949,1367696.537,,
1012,0.23763375,2363528.516,1367499.257,,
1013,0.23743139,2362039.429,1367274.626,,
1014,0.23722377,2360481.845,1367026.375,,
1015,0.237011,2358862.919,1366758.238,,
1016,0.2367932,2357189.806,1366473.948,,
1017,0.23657048,2355468.718,1366176.651,,
1018,0.23634309,2353698.211,1365864.728,,
1019,0.23611129,2351873.121,1365534.242,,
1020,0.23587538,2349988.258,1365181.244,,
1021,0.23563562,2348038.433,1364801.783,,
1022,0.23539229,2346018.458,1364391.909,,
1023,0.23514566,2343923.144,1363947.671,,
1024,0.234896,2341747.302,1363465.119,,
1025,0.23464357,2339485.742,1362940.303,,
1026,0.23438864,2337133.276,1362369.272,,
1027,0.23413147,2334684.716,1361748.076,,
1028,0.23387232,2332135.711,1361073.252,,
1029,0.23361145,2329487.928,1360344.828,,
1030,0.23334914,2326745.652,1359564.353,,
1031,0.23308565,2323913.183,1358733.383,,
1032,0.23282126,2320994.817,1357853.474,,
1033,0.23255625,2317994.852,1356926.181,,
1034,0.23229088,2314917.587,1355953.06,,
1035,0.23202544,2311767.317,1354935.667,,
1036,0.23176023,2308548.343,1353875.557,,
1037,0.23149551,2305264.96,1352774.286,,
1038,0.23123158,2301921.466,1351633.41,,
1039,0.23096869,2298522.45,1350454.814,,
1040,0.23070686,2295073.751,1349241.806,,
1041,0.23044604,2291581.544,1347998.076,,
1042,0.23018622,2288052.007,1346727.316,,
1043,0.22992737,2284491.317,1345433.217,,
1044,0.22966945,2280905.649,1344119.471,,
1045,0.22941245,2277301.181,1342789.768,,
1046,0.22915635,2273684.09,1341447.799,,
1047,0.22890112,2270060.552,1340097.257,,
1048,0.22864677,2266436.743,1338741.831,,
1049,0.22839327,2262818.797,1337385.19,,
1050,0.22814055,2259208.039,1336028.358,,
1051,0.22788841,2255596.71,1334667.37,,
1052,0.22763663,2251976.045,1333297.705,,
1053,0.227385,2248337.277,1331914.845,,
1054,0.22713328,2244671.64,1330514.268,,
1055,0.22688125,2240970.368,1329091.456,,
1056,0.22662866,2237224.694,1327641.888,,
1057,0.22637527,2233425.851,1326161.044,,
1058,0.22612084,2229565.075,1324644.405,,
1059,0.22586512,2225633.598,1323087.45,,
1060,0.22560785,2221623.313,1321486.012,,
1061,0.22534896,2217533.935,1319840.095,,
1062,0.22508844,2213370.298,1318152.436,,
1063,0.22482632,2209137.325,1316425.817,,
1064,0.22456262,2204839.938,1314663.024,,
1065,0.22429735,2200483.06,1312866.838,,
1066,0.22403054,2196071.615,1311040.045,,
1067,0.22376222,2191610.526,1309185.427,,
1068,0.2234924,2187104.714,1307305.768,,
1069,0.22322112,2182559.104,1305403.852,,
1070,0.22294842,2177978.618,1303482.461,,
1071,0.22267456,2173368.604,1301543.931,,
1072,0.22240037,2168735.422,1299589.519,,
1073,0.22212679,2164085.581,1297620.327,,
1074,0.22185475,2159425.592,1295637.455,,
1075,0.22158519,2154761.966,1293642.004,,
1076,0.22131907,2150101.212,1291635.073,,
1077,0.22105736,2145449.841,1289617.764,,
1078,0.22080102,2140814.363,1287591.176,,
1079,0.22055103,2136201.288,1285556.411,,
1080,0.2203084,2131617.126,1283514.567,,
1081,0.22007401,2127068.13,1281466.88,,
1082,0.21984804,2122558.579,1279415.599,,
1083,0.21963031,2118091.847,1277363.442,,
1084,0.21942062,2113671.302,1275313.13,,
1085,0.2192188,2109300.312,1273267.384,,
1086,0.21902467,2104982.246,1271228.924,,
1087,0.21883804,2100720.472,1269200.471,,
1088,0.21865873,2096518.358,1267184.745,,
1089,0.21848656,2092379.272,1265184.467,,
1090,0.21832133,2088306.584,1263202.357,,
1091,0.21816287,2084303.502,1261241.009,,
1092,0.21801125,2080369.716,1259300.197,,
1093,0.21786675,2076501.484,1257376.948,,
1094,0.21772968,2072694.92,1255468.173,,
1095,0.21760032,2068946.137,1253570.781,,
1096,0.217479,2065251.25,1251681.685,,
1097,0.21736599,2061606.372,1249797.796,,
1098,0.21726162,2058007.617,1247916.024,,
1099,0.21716617,2054451.099,1246033.28,,
1100,0.21707994,2050932.932,1244146.476,,
1101,0.21700325,2047449.28,1242252.552,,
1102,0.2169364,2043999.487,1240350.376,,
1103,0.21687969,2040587.944,1238441.869,,
1104,0.21683344,2037219.493,1236529.225,,
1105,0.21679795,2033898.973,1234614.639,,
1106,0.21677356,2030631.226,1232700.305,,
1107,0.21676056,2027421.092,1230788.417,,
1108,0.21675928,2024273.412,1228881.169,,
1109,0.21677004,2021193.026,1226980.754,,
1110,0.21679315,2018184.775,1225089.367,,
1111,0.21682895,2015253.501,1223209.194,,
1112,0.21687825,2012404.426,1221341.213,,
1113,0.21694295,2009643.539,1219483.938,,
1114,0.21702505,2006976.925,1217635.582,,
1115,0.21712658,2004410.669,1215794.358,,
1116,0.21724958,2001950.854,1213958.479,,
1117,0.21739608,1999603.565,1212126.157,,
1118,0.21756813,1997374.886,1210295.606,,
1119,0.21776778,1995270.902,1208465.039,,
