Batch Number,B2600082,,,,
Category,Poultry,,,,
Specie,Chicken,,,,
Family,Layer Baladi,,,,
Brand,FARMFLAKES,,,,
Product Code,PPEG250201 ,,,,
Product name, CHICKEN FEED - BALADI GROWER 1,,,,
NIR-Code,D20260211-00103,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.05689891,1240754.735,1088396.244,5436,3817
901,0.05676228,1260764.322,1106296.734,5510,3852
902,0.05662477,1280603.739,1124061.29,5401,3715
903,0.05648453,1300191.402,1141623.123,5288,3460
904,0.05633918,1319388.294,1158866.603,5133,3424
905,0.05618638,1338052.734,1175673.826,5074,3254
906,0.05602562,1356166.619,1192030.673,4999,3141
907,0.05585968,1373944.137,1208118.117,4988,3114
908,0.05569164,1391624.909,1224138.482,4978,3077
909,0.05552471,1409319.475,1240180.058,5024,2993
910,0.05536234,1426790.516,1256023.825,5036,3071
911,0.05520776,1443742.703,1271399.513,5057,2870
912,0.05506173,1459975.022,1286126.523,5260,3180
913,0.05491658,1475645.007,1300365.135,5310,3178
914,0.05476308,1490995.375,1314356.621,5590,3203
915,0.05459518,1506223.456,1328294.059,5838,3407
916,0.05442088,1521289.834,1342119.17,5983,3557
917,0.05425228,1536078.161,1355691.991,6260,3658
918,0.05409951,1550505.324,1368906.401,6616,3926
919,0.05396243,1564720.144,1381892.433,7023,3976
920,0.05383688,1578970.152,1394880.628,7348,4168
921,0.05371889,1593413.782,1408022.774,7851,4408
922,0.05360486,1607393.979,1420749.401,8388,4703
923,0.05349115,1619817.653,1432105.387,9030,5008
924,0.05337453,1629752.455,1441275.868,9534,5164
925,0.05325834,1638191.709,1449126.799,10318,5650
926,0.05315056,1647375.5,1457612.375,11019,6125
927,0.05305894,1659400.208,1468561.693,11856,6471
928,0.05298124,1673952.313,1481705.329,12686,6833
929,0.05290737,1688890.524,1495182.248,13827,7400
930,0.05282776,1702110.818,1507162.483,14922,7897
931,0.0527461,1712985.101,1517076.523,16078,8546
932,0.05267735,1722157.007,1525440.927,17453,9325
933,0.05263599,1730323.004,1532820.12,18962,10120
934,0.05262221,1738415.684,1540037.938,20724,10928
935,0.05262288,1747592.121,1548164.828,22713,12020
936,0.05262502,1758959,1558226.899,24752,13193
937,0.05262646,1772211.167,1569961.535,27685,14584
938,0.05263573,1785604.235,1581792.387,30673,16248
939,0.05266134,1797379.599,1592129.791,34268,18184
940,0.05270457,1807079.175,1600562.419,38566,20445
941,0.05275917,1815627.078,1607931.283,43533,23178
942,0.0528188,1823994.741,1615119.94,49235,26251
943,0.05288237,1832636.583,1622534.667,55454,29644
944,0.05295433,1841449.891,1630067.433,63014,33732
945,0.05303918,1850286.817,1637570.017,71304,38263
946,0.05313584,1858548.492,1644515.82,80598,43617
947,0.05323767,1865156.693,1649976.097,91010,49508
948,0.05333832,1869086.54,1653069.403,103043,56148
949,0.05343747,1871137.809,1654505.824,115946,63484
950,0.05354038,1873971.373,1656618.76,130274,71619
951,0.05365176,1880199.898,1661698.647,145354,80275
952,0.05377247,1889648.834,1669585.389,161360,89200
953,0.05390049,1899488.324,1677784.331,178019,98659
954,0.0540345,1906890.948,1683803.303,195164,108366
955,0.05417419,1910973.564,1686865.624,212685,118149
956,0.05431963,1912537.067,1687680.486,229104,127491
957,0.05447061,1912474.585,1687038.754,246871,137533
958,0.05462549,1912222.526,1686214.979,263740,146843
959,0.0547812,1913633.677,1686854.417,278474,155014
960,0.05493427,1918363.189,1690427.536,294783,164087
961,0.05508317,1925571.633,1696197.854,309489,172167
962,0.0552284,1932774.407,1701973.411,323639,179754
963,0.05537114,1937702.879,1705752.608,337427,187234
964,0.05551216,1940407.404,1707578.828,349392,193741
965,0.0556515,1942216.204,1708622.322,363641,201299
966,0.0557883,1944326.137,1709939.78,377250,208339
967,0.05591786,1946870.941,1711667.114,389271,214449
968,0.05603391,1949510.307,1713529.663,404326,222309
969,0.05613234,1951962.571,1715296.263,417419,229081
970,0.05622055,1954287.065,1716990.171,430709,235685
971,0.05630983,1956661.864,1718723.245,444189,242377
972,0.05640762,1959228.493,1720590.279,458132,249288
973,0.05650541,1961974.808,1722614.19,471963,256141
974,0.05659054,1964848.394,1724799.04,486966,263325
975,0.05665385,1967747.309,1727092.03,501006,270220
976,0.05669647,1970418.22,1729266.55,515269,277010
977,0.05672156,1972580.215,1731063.956,529801,283899
978,0.05673393,1974198.67,1732434.899,544627,290688
979,0.05674214,1975779.793,1733789.638,559465,297671
980,0.05675504,1977894.868,1735594.08,571400,302885
981,0.05677328,1980700.179,1737982.736,589339,311349
982,0.05678471,1983703.837,1740572.527,605864,318865
983,0.05677654,1986371.359,1742945.898,618188,324230
984,0.05674655,1988543.654,1744972.477,636951,332732
985,0.05670402,1990473.323,1746836.848,653152,339864
986,0.05665815,1992420.426,1748730.289,668826,346796
987,0.05660909,1994448.454,1750708.025,685014,353747
988,0.05655016,1996472.753,1752722.747,697782,359066
989,0.05647566,1998428.496,1754740.709,716466,367224
990,0.0563893,2000447.982,1756863.281,734186,375030
991,0.05629948,2002762.086,1759259.397,748194,380876
992,0.05621321,2005373.334,1761903.131,768939,389974
993,0.05613003,2007126.381,1763781.102,785491,396980
994,0.05604698,2006501.526,1763569.219,802182,404057
995,0.05596048,2002994.519,1760837.509,819047,411396
996,0.05586589,1999182.012,1757868.761,836473,418742
997,0.0557589,1998201.742,1757439.699,853054,425896
998,0.05563888,2001141.857,1760512.022,871233,433848
999,0.05551069,2005347.172,1764732.496,888082,441197
1000,0.05537898,2007829.012,1767452.458,904920,448553
1001,0.05524611,2007415.849,1767629.499,922330,456296
1002,0.05511252,2004948.895,1766000.35,939648,464054
1003,0.05497855,2001404.72,1763422.456,957327,471929
1004,0.05484141,1998130.517,1761093.613,968887,477075
1005,0.05469645,1996718.243,1760436.389,991774,487678
1006,0.05454098,1998335.835,1762493.404,1011602,496830
1007,0.05438165,2001560.351,1765985.102,1023543,502130
1008,0.05422794,2004000.036,1768763.591,1046670,512813
1009,0.05408474,2004040.728,1769382.807,1064581,521174
1010,0.05394482,2002539.207,1768626.845,1081848,529020
1011,0.05379891,2000834.061,1767714.672,1099817,537176
1012,0.05364026,1999740.575,1767394.103,1111781,542364
1013,0.0534659,1999188.488,1767615.666,1133440,552318
1014,0.05327364,1998992.212,1768224.742,1153967,561480
1015,0.05306988,1998374.238,1768507.634,1167615,567443
1016,0.05286864,1996012.174,1767236,1192625,578757
1017,0.05268167,1990920.453,1763486.912,1210992,586963
1018,0.05250424,1985012.177,1758972.034,1229052,594736
1019,0.05232451,1981608.474,1756682.776,1247950,602896
1020,0.05213485,1982827.798,1758531.491,1267813,611275
1021,0.05193988,1986205.305,1762317.907,1286443,619230
1022,0.05174582,1988208.487,1764883.735,1306986,628035
1023,0.05155399,1986799.973,1764412.608,1326038,635859
1024,0.05135888,1982658.429,1761525.868,1344911,643505
1025,0.05115479,1976781.571,1757130.013,1364733,651639
1026,0.05094087,1970780.264,1752658.627,1384299,659461
1027,0.05072109,1966820.328,1750022.358,1404269,667338
1028,0.0505002,1966633.649,1750746.491,1414733,670612
1029,0.05028063,1968701.944,1753474.055,1441723,681538
1030,0.05006259,1970090.771,1755592.217,1464457,690484
1031,0.04984631,1968815.638,1755329.863,1475091,693455
1032,0.04963544,1965820.905,1753511.039,1501850,704046
1033,0.04943491,1962593.284,1751440.541,1521561,711004
1034,0.04924693,1959870.269,1749767.678,1539438,717315
1035,0.04906934,1957354.903,1748236.723,1558108,723751
1036,0.04889894,1954703.784,1746553.985,1567188,726067
1037,0.04872642,1951906.608,1744747.621,1590678,734743
1038,0.04853862,1949164.954,1743050.514,1611847,742342
1039,0.04832813,1946637.555,1741634.277,1622798,745260
1040,0.04811255,1944283.552,1740391.9,1649900,755715
1041,0.04791605,1942007.363,1739141.126,1666876,761503
1042,0.04774734,1939635.53,1737691.964,1683100,767096
1043,0.0475877,1936857.095,1735840.755,1700149,772893
1044,0.04741675,1933385.572,1733411.693,1717691,778990
1045,0.04723359,1929504.768,1730662.02,1732742,784179
1046,0.04705252,1925934.478,1728180.059,1749962,790513
1047,0.04688477,1923214.745,1726406.273,1764526,795644
1048,0.04672293,1920936.977,1725004.318,1778117,800575
1049,0.04655358,1918401.722,1723399.561,1792437,805776
1050,0.04637359,1915282.352,1721310.501,1805916,810929
1051,0.04619977,1911956.685,1719009.516,1819002,816112
1052,0.04604979,1908855.92,1716814.458,1819929,816045
1053,0.04591754,1906038.904,1714802.946,1841301,825470
1054,0.04577837,1903277.655,1712867.536,1857019,832416
1055,0.0456131,1900422.772,1710949.251,1856888,832787
1056,0.04543129,1897728.716,1709239.17,1877069,842563
1057,0.04525106,1895558.972,1707993.607,1887651,848255
1058,0.04508285,1893547.76,1706842.379,1895950,853394
1059,0.04492358,1890094.312,1704354.343,1905046,859255
1060,0.04476816,1883726.963,1699220.702,1902104,860085
1061,0.04460893,1875921.975,1692800.73,1916047,868926
1062,0.04443747,1870085.465,1688200.352,1927308,877274
1063,0.04425072,1868430.796,1687432.068,1925607,880153
1064,0.04406154,1868674.098,1688387.089,1943620,892764
1065,0.04388492,1867548.57,1688056.518,1948902,900289
1066,0.04372251,1863608.613,1685125.307,1953339,908156
1067,0.04356009,1857752.542,1680458.415,1958415,917479
1068,0.04338485,1851076.413,1675095.192,1964654,928305
1069,0.04320125,1845012.099,1670313.417,1967156,938568
1070,0.04302234,1841145.054,1667499.33,1972813,951594
1071,0.04285473,1840005.937,1667110.931,1975378,964429
1072,0.04268761,1839583.195,1667369.404,1976967,978078
1073,0.04250776,1837603.054,1666264.508,1979406,993444
1074,0.04231783,1833715.228,1663466.504,1981518,1010052
1075,0.04213457,1829181.631,1660054.184,1982724,1027694
1076,0.04197067,1825105.118,1656979.808,1971130,1040096
1077,0.04181666,1821670.875,1654448.503,1981984,1065015
1078,0.04165706,1818799.462,1652447.819,1986667,1088225
1079,0.04148721,1815840.88,1650405.187,1974644,1103296
1080,0.04131723,1811356.459,1646973.804,1985670,1131616
1081,0.04115719,1804259.188,1641125.291,1987023,1155299
1082,0.04101166,1796582.098,1634689.999,1987489,1178902
1083,0.04088367,1791783.157,1630804.052,1990634,1203970
1084,0.04077154,1791261.59,1630750.33,1984029,1223183
1085,0.04066143,1791944.355,1631785.586,1997294,1254059
1086,0.04053847,1790379.641,1630822.379,2010107,1284380
1087,0.04040564,1785776.756,1627127.296,2012048,1307154
1088,0.04027893,1779200.49,1621608.304,2036395,1343231
1089,0.04017004,1771947.07,1615402.328,2049405,1371373
1090,0.04007461,1765940.678,1610280.375,2063573,1399325
1091,0.0399855,1763125.752,1608043.468,2080994,1428365
1092,0.03990097,1763092.987,1608326.624,2101904,1458626
1093,0.03982398,1763135.119,1608650.19,2119547,1485666
1094,0.03975594,1761059.006,1607007.752,2142018,1515488
1095,0.03969202,1757470.897,1603969.556,2161172,1541827
1096,0.03962605,1753760.339,1600826.237,2179645,1566753
1097,0.03955956,1750579.489,1598167.414,2198343,1591591
1098,0.03950388,1747635.124,1595683.965,2215933,1615068
1099,0.03946819,1744634.1,1593074.796,2232176,1637348
1100,0.03944463,1741660.419,1590445.716,2233857,1648752
1101,0.039419,1738937.565,1588052.976,2258655,1676992
1102,0.03938457,1736540.723,1585989.833,2276489,1700484
1103,0.03934659,1734309.289,1584090.4,2275214,1709802
1104,0.03931172,1732049.865,1582153.716,2298989,1738106
1105,0.0392892,1729479.434,1579887.654,2310580,1757755
1106,0.0392894,1726277.914,1576962.311,2321066,1776770
1107,0.03931332,1722528.603,1573450.622,2331538,1795982
1108,0.03934436,1719063.165,1570172.894,2329577,1805881
1109,0.03936597,1716662.662,1567902.282,2346510,1830718
1110,0.0393807,1714947.549,1566282.668,2360700,1853513
1111,0.03940111,1712938.55,1564374.287,2359253,1863888
1112,0.0394361,1710156.26,1561707.499,2380800,1892144
1113,0.03948669,1707152.428,1558782.809,2386080,1907777
1114,0.03955251,1704548.291,1556169.15,2390549,1922104
1115,0.03962913,1702427.326,1553958.625,2395393,1936559
1116,0.03970997,1700575.427,1551979.322,2402312,1952297
1117,0.03979673,1698919.06,1550157.968,2402613,1961870
1118,0.03990877,1697689.08,1548636.13,2407981,1975094
1119,0.04006462,1697037.092,1547485.965,2408330,1983636
1120,0.04025359,1695978.903,1545848.232,2407738,1990501
1121,0.04044928,1692905.632,1542351.89,2408054,1997556
1122,0.0406437,1687681.43,1536904.101,2407802,2003514
1123,0.04086595,1683232.451,1532068.375,2406957,2008137
1124,0.04114403,1682432.554,1530360.108,2391831,2000079
1125,0.041465,1684257.494,1530888.25,2401048,2011703
1126,0.04179627,1685626.409,1530964.259,2402852,2016778
1127,0.04212867,1684730.803,1528980.145,2385190,2004650
1128,0.04249458,1682227.21,1525422.229,2393218,2013607
1129,0.04292642,1679098.931,1521072.333,2388339,2011250
1130,0.04342179,1676721.015,1517186.676,2381084,2006317
1131,0.04396027,1676636.143,1515229.967,2374285,2001540
1132,0.04452521,1679004.49,1515397.795,2354783,1985267
1133,0.0451106,1681678.113,1515766.377,2354314,1985045
1134,0.04571622,1682654.688,1514533.131,2350710,1981702
1135,0.04635498,1682318.484,1512005.024,2333325,1966267
1136,0.04704295,1682000.945,1509326.797,2338441,1969770
1137,0.04778506,1682454.734,1507156.418,2328689,1960405
1138,0.04857255,1683626.804,1505474.074,2318100,1950361
1139,0.04939456,1685215.212,1504044.92,2308978,1941679
1140,0.05023519,1685945.582,1501787.076,2302786,1935223
1141,0.05108015,1684320.289,1497423.096,2289407,1922971
1142,0.05193829,1681236.866,1491731.325,2281367,1915106
1143,0.05283765,1680221.112,1487745.989,2269072,1903768
1144,0.05379257,1683645.976,1487504.216,2256288,1892131
1145,0.05478677,1688977.51,1488802.537,2244235,1880871
1146,0.05580443,1692653.004,1488550.283,2231704,1869357
1147,0.05683822,1693458.665,1485717.99,2218097,1857043
1148,0.05788257,1692125.975,1480983.154,2192564,1834315
1149,0.05893698,1689869.565,1475421.817,2187822,1828706
1150,0.06001596,1689049.612,1471046.647,2175834,1816990
1151,0.061129,1691894.107,1469752.405,2147210,1791221
1152,0.06226125,1697275.826,1470588.54,2140957,1783664
1153,0.06339131,1702095.744,1470932.286,2123454,1766607
1154,0.06451445,1704742.234,1469414.329,2105854,1749252
1155,0.06564417,1706397.233,1467019.781,2090733,1733395
1156,0.06679099,1708363.944,1464837.361,2068355,1711428
1157,0.06795506,1710782.751,1462984.778,2065088,1704788
1158,0.06913362,1713339.659,1461200.631,2061113,1697177
1159,0.0703227,1715965.904,1459439.025,2047506,1681149
1160,0.07151576,1718895.075,1457919.707,2053151,1680669
1161,0.07270381,1722302.506,1456819.087,2045268,1668897
1162,0.07387129,1726060.818,1456078.537,2035005,1654279
1163,0.07500297,1729955.539,1455566.222,2024640,1639668
1164,0.07610629,1733579.359,1454914.37,2016724,1626756
1165,0.0772072,1736375.523,1453571.695,2001219,1607993
1166,0.07832151,1738339.665,1451486.917,1990816,1593219
1167,0.0794361,1740767.373,1449788.468,1977120,1576354
1168,0.08053244,1744873.823,1449544.622,1962378,1559439
1169,0.08160826,1749774.875,1450019.737,1949883,1544744
1170,0.08267301,1753620.482,1449648.114,1936958,1530738
1171,0.08372754,1755911.775,1448021.982,1923897,1517369
1172,0.08475462,1758012.363,1446329.694,1902417,1498271
1173,0.0857401,1761091.468,1445578.933,1898599,1494146
1174,0.08670085,1764932.03,1445530.078,1889244,1486503
1175,0.08766193,1768985.965,1445647.674,1867919,1470478
1176,0.088627,1773226.688,1445896.677,1865223,1469861
1177,0.0895818,1778035.21,1446633.625,1853844,1463313
1178,0.09051376,1783071.872,1447621.716,1841623,1457077
1179,0.09141846,1786376.571,1447286.645,1831057,1452825
1180,0.09229752,1786368.63,1444353.703,1813362,1443618
1181,0.09316087,1785626.501,1440886.443,1808708,1445480
1182,0.09401452,1788381.088,1440275.426,1801850,1445840
1183,0.09484875,1795176.325,1442973.532,1786517,1440009
1184,0.09564591,1802212.755,1445972.898,1786621,1446947
1185,0.09640077,1806477.164,1446877.293,1776998,1446429
1186,0.09713074,1808403.922,1445988.053,1766588,1445581
1187,0.09785374,1809204.754,1444222.065,1758055,1446308
1188,0.09856498,1810740.932,1443083.086,1752391,1449977
1189,0.09924401,1815239.008,1444407.751,1741513,1449595
1190,0.0998761,1822916.049,1448406.834,1735948,1453894
1191,0.10046225,1830743.584,1452664.321,1727648,1455853
1192,0.10100832,1836152.123,1455125.127,1718880,1457926
1193,0.10151908,1840036.883,1456489.81,1712262,1461959
1194,0.10199629,1844215.5,1458194.251,1706664,1466645
1195,0.10243391,1849367.03,1460794.763,1701025,1471031
1196,0.102821,1855269.862,1464151.731,1689468,1470287
1197,0.10315071,1861121.73,1467655.31,1692398,1481697
1198,0.10342467,1864987.304,1469776.21,1690925,1489034
1199,0.10364718,1865583.272,1469492.792,1680202,1487780
1200,0.10382684,1866199.711,1469370.378,1685433,1499767
1201,0.10397156,1871526.26,1473073.31,1683752,1505355
1202,0.10407644,1881304.216,1480411.968,1682039,1510282
1203,0.10412655,1890656.904,1487600.006,1681979,1515701
