Batch Number,B2600090,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF040002,,,,
Product name,PETFLAKES Performance High Protein - Adult Dog,,,,
NIR-Code,M20260214-00109,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.29770369,1464044.188,737650.2481,6251,2334
901,0.29749034,1487170.443,749670.4795,6045,2150
902,0.29726951,1510089.678,761611.0317,5916,1848
903,0.29704152,1532777.64,773459.6013,6280,1769
904,0.29680662,1555210.075,785203.8852,7172,1780
905,0.29656504,1577362.731,796831.5802,8803,2286
906,0.29631696,1599211.352,808330.3828,11147,2725
907,0.29606255,1620731.688,819687.9899,14907,3353
908,0.29580194,1641899.483,830892.0982,20548,4468
909,0.29553522,1662690.485,841930.4044,29572,6287
910,0.29526247,1683080.44,852790.6053,46149,9919
911,0.29498372,1703045.095,863460.3976,75359,16612
912,0.29469923,1722566.849,873930.4196,122998,28316
913,0.29441,1741653.39,884202.4913,191565,45733
914,0.29411718,1760318.413,894281.0899,271201,66407
915,0.29382191,1778575.615,904170.6922,346500,85890
916,0.29352524,1796438.692,913875.7751,412705,102591
917,0.2932282,1813921.339,923400.8156,475357,117410
918,0.29293179,1831037.254,932750.2907,539300,131498
919,0.29263697,1847800.131,941928.6773,606901,145591
920,0.2923447,1864223.668,950940.4524,677270,159356
921,0.29205586,1880321.56,959790.0928,750902,173196
922,0.29177137,1896107.502,968482.0755,827738,186755
923,0.29149209,1911595.193,977020.8775,906867,200505
924,0.29121888,1926797.785,985410.6677,986618,213857
925,0.29095276,1941722.11,993652.017,1068761,228424
926,0.29069481,1956370.904,1001743.167,1151676,243921
927,0.29044609,1970746.834,1009682.32,1236276,260510
928,0.29020763,1984852.568,1017467.678,1321692,276714
929,0.28998046,1998690.773,1025097.443,1409278,292736
930,0.28976556,2012264.118,1032569.819,1498900,308269
931,0.2895639,2025575.268,1039883.006,1591183,323441
932,0.28937646,2038626.892,1047035.207,1684757,337542
933,0.28920418,2051421.657,1054024.625,1777092,350403
934,0.28904799,2063962.23,1060849.462,1866694,362399
935,0.28890881,2076251.28,1067507.92,1952455,374793
936,0.28878754,2088291.129,1073998.086,2033517,388629
937,0.28868447,2100075.906,1080315.3,2106038,402702
938,0.2885993,2111591.389,1086452.102,2168931,415690
939,0.28853173,2122822.978,1092400.907,2221838,428054
940,0.28848147,2133756.075,1098154.127,2265203,441686
941,0.28844827,2144376.079,1103704.178,2298707,458861
942,0.28843187,2154668.393,1109043.473,2323689,484382
943,0.28843206,2164618.416,1114164.426,2340066,524392
944,0.28844864,2174211.549,1119059.451,2347514,581461
945,0.28848143,2183433.194,1123720.962,2348916,651513
946,0.28853027,2192268.751,1128141.374,2361565,726464
947,0.28859503,2200703.621,1132313.099,2406099,801917
948,0.28867558,2208723.802,1136228.912,2482273,878755
949,0.28877134,2216329.528,1139890.135,2575623,956980
950,0.28888129,2223535.553,1143306.815,2654387,1027672
951,0.2890044,2230357.286,1146489.391,2714961,1093668
952,0.28913968,2236810.133,1149448.301,2768957,1161027
953,0.28928615,2242909.505,1152193.985,2811687,1222621
954,0.28944285,2248670.808,1154736.881,2837073,1268990
955,0.28960882,2254109.451,1157087.428,2846728,1297723
956,0.28978315,2259240.841,1159256.065,2843382,1310797
957,0.28996491,2264080.389,1161253.231,2826924,1309839
958,0.29015317,2268643.5,1163089.365,2797768,1297071
959,0.29034703,2272945.584,1164774.905,2760085,1276429
960,0.29054558,2277002.371,1166320.492,2716390,1251874
961,0.29074772,2280833.456,1167739.177,2664892,1224665
962,0.29095229,2284460.982,1169045.6,2602233,1191839
963,0.2911581,2287907.137,1170254.429,2526064,1148583
964,0.29136396,2291194.11,1171380.334,2455588,1100978
965,0.29156867,2294344.089,1172437.983,2418636,1058763
966,0.29177105,2297379.261,1173442.044,2373440,1003643
967,0.2919699,2300321.816,1174407.188,2312708,946012
968,0.29216401,2303193.941,1175348.082,2251355,907717
969,0.29235217,2306017.824,1176279.394,2194029,891289
970,0.29253318,2308815.654,1177215.794,2143203,891443
971,0.29270581,2311609.619,1178171.951,2098785,902535
972,0.29286905,2314417.307,1179159.683,2057349,918313
973,0.29302263,2317237.032,1180178.866,2020892,940169
974,0.29316651,2320062.058,1181226.249,1993901,965533
975,0.29330066,2322885.651,1182298.581,1979202,990158
976,0.29342504,2325701.077,1183392.611,1977430,1012538
977,0.29353961,2328501.6,1184505.088,1988795,1031671
978,0.29364434,2331280.486,1185632.76,2013011,1049874
979,0.29373919,2334031.001,1186772.376,2045884,1068870
980,0.29382414,2336746.409,1187920.684,2083919,1088238
981,0.29389915,2339419.976,1189074.435,2128266,1108778
982,0.2939642,2342044.967,1190230.375,2176355,1129519
983,0.29401927,2344614.548,1191385.165,2221767,1148344
984,0.29406473,2347119.179,1192533.007,2260844,1164479
985,0.29410141,2349546.352,1193665.414,2298193,1179542
986,0.29413011,2351883.407,1194773.758,2330192,1191064
987,0.29415168,2354117.685,1195849.413,2352381,1198279
988,0.29416691,2356236.524,1196883.753,2366707,1202903
989,0.29417664,2358227.266,1197868.151,2365717,1201687
990,0.29418166,2360077.251,1198793.981,2343428,1190849
991,0.2941828,2361773.819,1199652.617,2311653,1178187
992,0.29418084,2363304.309,1200435.432,2274358,1165318
993,0.29417659,2364656.063,1201133.799,2204827,1134333
994,0.29417085,2365816.423,1201739.095,2082391,1070822
995,0.29416411,2366777.007,1202245.697,1916714,979845
996,0.29415595,2367542.403,1202657.096,1702710,863281
997,0.29414578,2368119.649,1202978.501,1427751,718841
998,0.294133,2368515.784,1203215.124,1109291,555973
999,0.29411703,2368737.846,1203372.173,724176,361657
1000,0.29409728,2368792.873,1203454.86,318591,158548
1001,0.29407315,2368687.903,1203468.395,81610,40131
1002,0.29404405,2368429.974,1203417.989,25195,11967
1003,0.29400938,2368026.125,1203308.852,18040,8411
1004,0.29396854,2367483.394,1203146.194,15771,7327
1005,0.29392094,2366808.819,1202935.226,,
1006,0.29386607,2366009.471,1202680.899,,
1007,0.29380402,2365092.614,1202386.601,,
1008,0.29373513,2364065.587,1202055.136,,
1009,0.29365971,2362935.727,1201689.306,,
1010,0.29357808,2361710.373,1201291.911,,
1011,0.29349057,2360396.862,1200865.755,,
1012,0.29339749,2359002.533,1200413.639,,
1013,0.29329916,2357534.723,1199938.365,,
1014,0.29319591,2356000.771,1199442.734,,
1015,0.29308806,2354408.015,1198929.55,,
1016,0.29297594,2352763.792,1198401.613,,
1017,0.29285985,2351074.444,1197861.286,,
1018,0.29273989,2349338.221,1197307.358,,
1019,0.29261607,2347549.443,1196736.885,,
1020,0.29248839,2345702.405,1196146.908,,
1021,0.29235685,2343791.4,1195534.472,,
1022,0.29222146,2341810.723,1194896.619,,
1023,0.2920822,2339754.667,1194230.393,,
1024,0.29193908,2337617.528,1193532.837,,
1025,0.29179209,2335393.599,1192800.994,,
1026,0.29164122,2333077.173,1192031.907,,
1027,0.29148647,2330662.547,1191222.619,,
1028,0.29132787,2328144.975,1190370.49,,
1029,0.29116594,2325526.606,1189475.147,,
1030,0.29100139,2322812.594,1188537.205,,
1031,0.29083494,2320008.102,1187557.281,,
1032,0.29066729,2317118.297,1186535.995,,
1033,0.29049917,2314148.343,1185473.965,,
1034,0.29033131,2311103.404,1184371.811,,
1035,0.29016444,2307988.647,1183230.151,,
1036,0.28999928,2304809.235,1182049.604,,
1037,0.28983658,2301570.335,1180830.788,,
1038,0.28967708,2298277.11,1179574.322,,
1039,0.28952136,2294934.709,1178281.282,,
1040,0.28936924,2291548.208,1176954.715,,
1041,0.28922039,2288122.664,1175598.2,,
1042,0.28907443,2284663.131,1174215.316,,
1043,0.28893101,2281174.668,1172809.641,,
1044,0.28878977,2277662.329,1171384.755,,
1045,0.28865035,2274131.172,1169944.237,,
1046,0.28851239,2270586.252,1168491.665,,
1047,0.28837552,2267032.626,1167030.618,,
1048,0.28823939,2263475.351,1165564.675,,
1049,0.28810364,2259919.441,1164097.396,,
1050,0.28796789,2256365.553,1162630.118,,
1051,0.28783175,2252806.099,1161159.986,,
1052,0.28769482,2249232.578,1159683.678,,
1053,0.28755669,2245636.489,1158197.873,,
1054,0.28741696,2242009.33,1156699.249,,
1055,0.28727521,2238342.6,1155184.485,,
1056,0.28713103,2234627.797,1153650.26,,
1057,0.28698399,2230856.42,1152093.252,,
1058,0.28683366,2227019.967,1150510.139,,
1059,0.28667962,2223109.937,1148897.601,,
1060,0.28652147,2219118.484,1147252.534,,
1061,0.28635935,2215045.539,1145574.432,,
1062,0.28619376,2210896.125,1143864.488,,
1063,0.28602521,2206675.351,1142123.925,,
1064,0.28585422,2202388.329,1140353.965,,
1065,0.28568129,2198040.167,1138555.831,,
1066,0.28550695,2193635.978,1136730.745,,
1067,0.28533173,2189180.87,1134879.93,,
1068,0.28515615,2184679.955,1133004.608,,
1069,0.28498075,2180138.342,1131106.002,,
1070,0.28480606,2175561.144,1129185.335,,
1071,0.28463263,2170953.873,1127244.086,,
1072,0.28446093,2166323.01,1125284.349,,
1073,0.28429146,2161675.176,1123308.308,,
1074,0.28412472,2157016.994,1121318.148,,
1075,0.28396119,2152355.086,1119316.052,,
1076,0.28380139,2147696.074,1117304.206,,
1077,0.28364583,2143046.581,1115284.794,,
1078,0.28349503,2138413.229,1113260.001,,
1079,0.2833495,2133802.64,1111232.011,,
1080,0.28320979,2129221.436,1109203.007,,
1081,0.28307639,2124675.934,1107175.101,,
1082,0.28294955,2120170.11,1105149.823,,
1083,0.28282941,2115706.866,1103128.442,,
1084,0.28271612,2111289.098,1101112.224,,
1085,0.28260981,2106919.701,1099102.436,,
1086,0.28251063,2102601.57,1097100.344,,
1087,0.28241872,2098337.602,1095107.214,,
1088,0.28233423,2094130.693,1093124.313,,
1089,0.28225729,2089983.737,1091152.906,,
1090,0.28218806,2085899.63,1089194.261,,
1091,0.28212668,2081881.132,1087249.575,,
1092,0.28207327,2077927.985,1085318.551,,
1093,0.28202789,2074036.99,1083399.43,,
1094,0.28199065,2070204.824,1081490.391,,
1095,0.28196161,2066428.163,1079589.615,,
1096,0.28194086,2062703.686,1077695.282,,
1097,0.28192848,2059028.069,1075805.572,,
1098,0.28192454,2055397.99,1073918.665,,
1099,0.28192912,2051810.125,1072032.742,,
1100,0.2819423,2048261.152,1070145.981,,
1101,0.28196417,2044747.796,1068256.584,,
1102,0.28199492,2041269.75,1066364.001,,
1103,0.28203496,2037831.432,1064469.673,,
1104,0.28208471,2034437.674,1062575.216,,
1105,0.28214458,2031093.31,1060682.245,,
1106,0.28221499,2027803.174,1058792.376,,
1107,0.28229638,2024572.1,1056907.227,,
1108,0.28238916,2021404.922,1055028.412,,
1109,0.28249377,2018306.473,1053157.548,,
1110,0.28261062,2015281.587,1051296.25,,
1111,0.28274015,2012335.1,1049446.128,,
1112,0.28288331,2009472.083,1047607.669,,
1113,0.28304209,2006698.092,1045779.075,,
1114,0.28321864,2004018.74,1043958.266,,
1115,0.28341511,2001439.643,1042143.164,,
1116,0.28363367,1998966.413,1040331.691,,
1117,0.28387648,1996604.665,1038521.768,,
1118,0.28414572,1994360.014,1036711.318,,
1119,0.28444358,1992238.072,1034898.261,,
1120,0.28477225,1990244.454,1033080.52,,
