Batch Number,B2600092,,,,,,
Category,Livestock,,,,,,
Specie,Horse,,,,,,
Family,Pleasure,,,,,,
Brand,FARMFLAKES,,,,,,
Product Code,PHRS250801,,,,,,
Product name,HORSE FEED - SPORT HORSE - 25KG,,,,,,
NIR-Code,D20260216-00112,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
System Temp hundredths:,2102,2332,,,,,
Detector Temp hundredths:,0,0,,,,,
Humidity hundredths:,4778,4172,,,,,
Lamp PD:,93,92,,,,,
Tec Temp:,0,,,,,,
Product SN:,8B6YK9LO,,,,,,
Serial Number:,5B25203,,,,,,
Scan Config Name:,IAS5100,,,,,,
Scan Config Type:,2,,,,,,
Start wavelength in nm:,900,,,,,,
End wavelength in nm:,1700,,,,,,
Pattern Pixel Width:,11,,,,,,
Exposure Time:,0,,,,,,
Measurement points:,420,,,,,,
Number of Measurement points:,801,,,,,,
Num Repeats:,90,90,,,,,
PGA Gain:,64,64,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,
1218,0.13493539,1968656.832,1442894.652,1753814,1436884,,
1219,0.13438177,1975036.262,1449416.849,1761661,1442636,,
1220,0.13381897,1981474.536,1456027.34,1762760,1442457,,
1221,0.13323926,1987373.852,1462312.895,1778454,1454202,,
1222,0.13262698,1992062.477,1467830.738,1790435,1462880,,
1223,0.13198333,1996121.843,1473003.288,1791187,1462221,,
1224,0.13132769,2001353.045,1479094.831,1808818,1475216,,
1225,0.13067379,2008387.337,1486530.02,1818654,1481740,,
1226,0.13001581,2015048.253,1493721.517,1828054,1487794,,
1227,0.12934515,2019289.868,1499179.099,1837890,1494149,,
1228,0.12866852,2022149.157,1503642.748,1840577,1494797,,
1229,0.12800004,2025693.305,1508598.445,1855443,1505153,,
1230,0.12734187,2030325.765,1514341.599,1867610,1513283,,
1231,0.12668395,2035025.495,1520148.12,1869651,1513210,,
1232,0.12602426,2039307.283,1525662.281,1887602,1526297,,
1233,0.12537944,2043824.251,1531313.484,1895591,1531015,,
1234,0.12476593,2048822.864,1537228.707,1902421,1535123,,
1235,0.12418501,2051964.855,1541646.873,1910364,1539916,,
1236,0.12363029,2050531.6,1542539.072,1918714,1545012,,
1237,0.12308885,2046976.51,1541785.676,1925446,1548784,,
1238,0.12254888,2047322.33,1543964.611,1935435,1555036,,
1239,0.12201136,2053360.175,1550435.768,1942657,1558933,,
1240,0.12148729,2060168.314,1557454.65,1948997,1562168,,
1241,0.12098365,2063548.479,1561820.15,1956608,1566163,,
1242,0.1205066,2064055.03,1563920.51,1963947,1570114,,
1243,0.12006208,2063434.05,1565051.066,1970359,1572989,,
1244,0.11964084,2064444.162,1567336.675,1966684,1567929,,
1245,0.11922742,2070274.375,1573259.963,1980304,1576608,,
1246,0.11882187,2080559.897,1582553.318,1988142,1580621,,
1247,0.11843825,2090770.331,1591725.141,1981734,1573130,,
1248,0.11808126,2097937.702,1598495.157,1995653,1581892,,
1249,0.11773777,2103756.502,1604197.007,1999357,1582680,,
1250,0.11739641,2110394.348,1610524.03,2001552,1582573,,
1251,0.11706411,2118343.609,1617827.801,2004172,1582560,,
1252,0.11675356,2127369.294,1625883.137,1997009,1574880,,
1253,0.11646558,2135717.579,1633346.201,2003959,1578449,,
1254,0.11619046,2140411.529,1637973.322,2007307,1579335,,
1255,0.11592079,2141758.137,1640021.842,1997967,1570519,,
1256,0.11565703,2145909.317,1644198.843,2006938,1575662,,
1257,0.11540328,2157284.442,1653880.505,2003102,1571259,,
1258,0.11516396,2171112.396,1665399.162,1996786,1565157,,
1259,0.11494022,2180911.471,1673777.842,1991129,1559431,,
1260,0.1147283,2185499.066,1678117.35,1985003,1553700,,
1261,0.11452319,2186661.592,1679803.116,1976745,1546742,,
1262,0.1143211,2187512.776,1681239.169,1971884,1542298,,
1263,0.11411999,2192645.418,1685964.471,1964243,1536311,,
1264,0.11392133,2203844.652,1695351.07,1956421,1530151,,
1265,0.11373082,2215922.79,1705390.363,1949366,1524922,,
1266,0.11355141,2223810.088,1712167.654,1942340,1519573,,
1267,0.11337822,2228658.229,1716584.763,1934329,1513847,,
1268,0.11320553,2233544.227,1721032.325,1914501,1498990,,
1269,0.11303639,2239258.661,1726107.632,1912553,1497973,,
1270,0.11287923,2244970.976,1731137.251,1903134,1490884,,
1271,0.11273097,2250299.272,1735838.478,1876283,1470342,,
1272,0.11257232,2255558.1,1740530.754,1867460,1463755,,
1273,0.11239224,2261041.625,1745485.775,1846261,1446803,,
1274,0.11220761,2266819.501,1750690.329,1820344,1426262,,
1275,0.11203797,2272816.803,1756007.88,1792572,1404133,,
1276,0.11188726,2278273.232,1760834.548,1753814,1372867,,
1277,0.11175225,2282246.344,1764453.728,1727136,1350888,,
1278,0.11161951,2285468.121,1767484.664,1696197,1325559,,
1279,0.11146788,2290042.57,1771640.825,1653030,1290219,,
1280,0.11129183,2296384.447,1777267.386,1625056,1266735,,
1281,0.11111077,2302052.747,1782397.222,1584732,1233550,,
1282,0.11093983,2305289.139,1785605.762,1540941,1197708,,
1283,0.1107745,2307578.221,1788059.362,1494546,1159994,,
1284,0.11060814,2310839.121,1791272.139,1445888,1120332,,
1285,0.11044452,2315074.738,1795231.668,1391430,1076446,,
1286,0.11029121,2319469.132,1799274.323,1335234,1031586,,
1287,0.11014614,2324070.97,1803446.422,1274188,983001,,
1288,0.10999899,2329682.794,1808413.751,1210899,932677,,
1289,0.10984668,2335464.861,1813537.988,1145682,881396,,
1290,0.10969816,2337692.698,1815888.836,1079283,829154,,
1291,0.10956176,2334594.668,1814051.976,1011437,775956,,
1292,0.10944294,2332262.651,1812735.808,935743,717062,,
1293,0.10934587,2337237.526,1817008.604,866322,663200,,
1294,0.10925962,2346510.02,1824579.496,788517,603000,,
1295,0.10916676,2353010.658,1830025.484,699342,534164,,
1296,0.10907225,2354546.846,1831618.766,614299,468730,,
1297,0.10900115,2353226.401,1830891.299,522787,398539,,
1298,0.10896318,2351920.889,1830035.551,430981,328276,,
1299,0.10894106,2354530.141,1832159.16,343610,261690,,
1300,0.10892093,2362998.859,1838834.227,262240,199476,,
1301,0.1089084,2372517.263,1846294.506,194213,147596,,
1302,0.10891239,2377797.536,1850386.635,137636,104445,,
1303,0.10893901,2379750.611,1851793.002,93437,70942,,
1304,0.10899308,2381739.778,1853110.15,63338,48097,,
1305,0.10907648,2385031.142,1855314.661,43285,32806,,
1306,0.1091887,2389194.314,1858072.979,31165,23605,,
1307,0.1093236,2392656.734,1860187.826,24484,18465,,
1308,0.1094672,2392228.889,1859240.309,20509,15412,,
1309,0.10961411,2387243.186,1854737.915,18428,13790,,
1310,0.10978239,2384541.5,1851921.183,16931,12714,,
1311,0.10998847,2390345.461,1855548.043,15965,12004,,
1312,0.11022623,2399851.271,1861907.478,15277,11393,,
1313,0.11048505,2404877.623,1864695.553,14558,10893,,
1314,0.11076371,2403505.864,1862436.525,14178,10585,,
1315,0.11106561,2398055.262,1856921.624,13748,10349,,
1316,0.11139622,2392355.207,1851098.112,13366,10013,,
1317,0.11176226,2391968.765,1849239.851,13123,9876,,
1318,0.11216377,2398826.087,1852827.509,12693,9547,,
1319,0.11259331,2406415.09,1856851.747,12402,9293,,
1320,0.11304869,2408838.667,1856773.907,,,,
1321,0.11353674,2407964.166,1854015.136,,,,
1322,0.11406318,2407433.23,1851360.81,,,,
1323,0.11462551,2407787.213,1849237.073,,,,
1324,0.11521853,2407988.97,1846868.437,,,,
1325,0.11584109,2407775.683,1844059.538,,,,
1326,0.11649498,2407624.77,1841169.702,,,,
1327,0.11718177,2407830,1838417.115,,,,
1328,0.11790295,2408326.116,1835744.971,,,,
1329,0.11865871,2408789.394,1832905.706,,,,
1330,0.11944534,2408194.644,1829137.06,,,,
1331,0.12026082,2405766.855,1823865.125,,,,
1332,0.12111018,2403070.619,1818261.547,,,,
1333,0.12199764,2402306.967,1813973.175,,,,
1334,0.12291776,2402711.003,1810438.522,,,,
1335,0.1238626,2401569.865,1805646.057,,,,
1336,0.12482864,2398296.908,1799178.744,,,,
1337,0.12581251,2394881.772,1792551.204,,,,
1338,0.1268125,2392535.322,1786676.243,,,,
1339,0.12783631,2390501.208,1780953.803,,,,
1340,0.12889339,2388147.623,1774875.023,,,,
1341,0.12998884,2386310.14,1769041.61,,,,
1342,0.13112193,2385694.178,1763976.68,,,,
1343,0.13227129,2383350.599,1757586.227,,,,
1344,0.13341449,2375127.655,1746917.783,,,,
1345,0.13455669,2363950.679,1734130.295,,,,
1346,0.13571079,2358223.168,1725337.697,,,,
1347,0.13687831,2359664.694,1721757.5,,,,
1348,0.13806815,2360640.927,1717757.212,,,,
1349,0.13928869,2355821.383,1709439.256,,,,
1350,0.14051443,2347031.557,1698261.231,,,,
1351,0.14171875,2337312.139,1686545.106,,,,
1352,0.14291375,2330419.846,1676951.178,,,,
1353,0.14411465,2329539.2,1671688.568,,,,
1354,0.14531741,2331509.499,1668475.305,,,,
1355,0.14651952,2330335.404,1663025.519,,,,
1356,0.14772499,2325065.336,1654665.35,,,,
1357,0.14893267,2319003.916,1645768.767,,,,
1358,0.15013784,2314127.798,1637757.124,,,,
1359,0.15133796,2310317.974,1630548.784,,,,
1360,0.15252655,2306458.339,1623375.77,,,,
1361,0.15368873,2299369.308,1614061.217,,,,
1362,0.15481999,2287344.981,1601443.709,,,,
1363,0.15594124,2276583.466,1589799.448,,,,
1364,0.15706594,2274144.959,1583989.168,,,,
1365,0.15819295,2276307.849,1581386.572,,,,
1366,0.15932917,2274462.726,1575976.199,,,,
1367,0.16047044,2266046.189,1566023.669,,,,
1368,0.16159212,2253524.363,1553352.924,,,,
1369,0.16268808,2240705.015,1540623.821,,,,
1370,0.1637783,2233010.682,1531484.129,,,,
1371,0.16487692,2232314.29,1527138.472,,,,
1372,0.16600298,2232036.475,1522994.399,,,,
1373,0.16717857,2226377.405,1515026.459,,,,
1374,0.16838462,2217469.134,1504779.826,,,,
1375,0.16958825,2208975.601,1494867.4,,,,
1376,0.17079193,2201182.989,1485471.147,,,,
1377,0.17201818,2192967.193,1475753.949,,,,
1378,0.17329506,2184213.184,1465547.705,,,,
1379,0.17465206,2175538.204,1455173.081,,,,
1380,0.17608813,2167188.833,1444802.968,,,,
1381,0.17756602,2158946.576,1434418.477,,,,
1382,0.17907107,2150423.812,1423813.113,,,,
1383,0.18063937,2140953.973,1412433.337,,,,
1384,0.18230967,2130350.232,1400042.889,,,,
1385,0.18409945,2120136.331,1387600.161,,,,
1386,0.18601039,2111745.995,1376040.725,,,,
1387,0.18800574,2104020.19,1364721.894,,,,
1388,0.19004552,2095075.659,1352552.691,,,,
1389,0.19214522,2085227.28,1339701.923,,,,
1390,0.19434715,2076054.335,1327063.062,,,,
1391,0.19666558,2068030.306,1314895.738,,,,
1392,0.19909174,2060553.996,1302843.534,,,,
1393,0.20162996,2053559.822,1290854.803,,,,
1394,0.20430181,2047876.614,1279387.112,,,,
1395,0.20710455,2043149.838,1268223.125,,,,
1396,0.2099859,2035833.506,1255325.53,,,,
1397,0.21292428,2023734.833,1239450.912,,,,
1398,0.2159834,2012568.459,1223960.093,,,,
1399,0.21920472,2008845.452,1212667.689,,,,
1400,0.22255517,2009418.928,1203691.851,,,,
1401,0.22601039,2007246.867,1192862.548,,,,
1402,0.22954773,2000783.294,1179376.106,,,,
1403,0.23311713,1992454.914,1164853.681,,,,
1404,0.23672896,1985359.819,1151092.616,,,,
1405,0.24046221,1983220.208,1140010.172,,,,
1406,0.24432688,1986481.998,1131768.886,,,,
1407,0.24825434,1989687.801,1123390.118,,,,
1408,0.25221403,1988931.684,1112771.089,,,,
1409,0.25620337,1986543.333,1101272.198,,,,
1410,0.26020785,1985410.589,1090542.218,,,,
1411,0.2642424,1985743.788,1080639.426,,,,
1412,0.26832773,1986757.514,1071068.215,,,,
1413,0.27240602,1986081.262,1060696.162,,,,
1414,0.27640373,1980977.947,1048276.648,,,,
1415,0.28036551,1974621.316,1035424.201,,,,
1416,0.28437734,1974460.851,1025820.07,,,,
1417,0.288411,1980934.066,1019668.546,,,,
1418,0.29238278,1986140.743,1013041.513,,,,
1419,0.29626818,1985235.676,1003561.276,,,,
1420,0.30006534,1979815.624,992109.0482,,,,
1421,0.3037763,1972906.523,980234.9971,,,,
1422,0.30743654,1969686.588,970421.8931,,,,
1423,0.31104768,1973848.154,964419.6799,,,,
1424,0.31457067,1980304.983,959757.2682,,,,
1425,0.31799972,1982349.974,953192.4919,,,,
1426,0.32133327,1980619.651,945078.3507,,,,
1427,0.3245428,1978958.474,937332.938,,,,
1428,0.32763329,1978319.126,930385.7631,,,,
1429,0.33064909,1977591.606,923607.6464,,,,
1430,0.33358972,1976411.28,916827.4516,,,,
1431,0.33639653,1975271.106,910395.6551,,,,
1432,0.33903823,1974426.687,904487.9501,,,,
1433,0.34154003,1973670.108,898947.9294,,,,
1434,0.34393056,1972677.178,893563.5913,,,,
1435,0.34623044,1970938.243,888060.5368,,,,
1436,0.34845176,1968240.317,882320.4924,,,,
1437,0.3505667,1965677.062,876890.7173,,,,
1438,0.3525395,1964357.714,872330.542,,,,
1439,0.35438348,1963394.345,868208.5428,,,,
1440,0.35613419,1961275.09,863782.3392,,,,
1441,0.35779096,1958210.935,859149.0521,,,,
1442,0.35932735,1955399.528,854885.9118,,,,
1443,0.36074372,1953106.979,851103.3792,,,,
1444,0.3620685,1950767.631,847494.8011,,,,
1445,0.36332227,1948407.856,844029.447,,,,
1446,0.36451066,1946866.397,841057.1244,,,,
1447,0.36562756,1945540.83,838325.7159,,,,
1448,0.3666525,1940874.257,834343.5232,,,,
1449,0.36758296,1931524.82,828547.354,,,,
1450,0.36845379,1923825.951,823591.7541,,,,
1451,0.36928689,1923338.316,821805.0226,,,,
1452,0.37006191,1925419.514,821227.4467,,,,
1453,0.37076094,1923365.313,819031.9433,,,,
1454,0.37139548,1916888.481,815082.1295,,,,
1455,0.37198419,1908586.615,810452.7268,,,,
1456,0.37253518,1901831.779,806560.4522,,,,
1457,0.37304766,1900250.472,804939.4136,,,,
1458,0.37351269,1902480.104,805021.4092,,,,
1459,0.37392026,1902536.657,804290.1884,,,,
1460,0.37427925,1898252.143,801815.8726,,,,
1461,0.37461768,1892894.751,798930.1086,,,,
1462,0.37494327,1888760.611,796587.7979,,,,
1463,0.37522436,1885449.989,794677.0216,,,,
1464,0.37544057,1881793.932,792741.3212,,,,
1465,0.37561787,1875301.496,789683.8104,,,,
1466,0.37578339,1864760.821,784945.9316,,,,
1467,0.37592756,1855614.697,780836.7453,,,,
1468,0.37602955,1853656.797,779829.7201,,,,
1469,0.37607476,1854958.128,780295.9476,,,,
1470,0.37605547,1852217.106,779177.5343,,,,
1471,0.37599356,1844003.216,775832.7649,,,,
1472,0.37592594,1832445.044,771089.9152,,,,
1473,0.37585032,1821519.259,766625.8294,,,,
1474,0.37573228,1816519.346,764729.335,,,,
1475,0.37556287,1817038.981,765246.545,,,,
1476,0.37536213,1816008.917,765166.3285,,,,
1477,0.3751354,1810069.346,763061.9733,,,,
1478,0.37486503,1802583.259,760379.3253,,,,
1479,0.37453959,1796130.535,758225.3662,,,,
1480,0.37416414,1790000.972,756291.3441,,,,
1481,0.37375447,1783369.083,754200.4058,,,,
1482,0.37335689,1776596.69,752024.4416,,,,
1483,0.37300633,1770162.253,749905.8618,,,,
1484,0.37264633,1763897.917,747871.7382,,,,
1485,0.37220431,1757432.803,745889.3743,,,,
1486,0.37169801,1750351.275,743750.385,,,,
1487,0.37118179,1742311.281,741214.5971,,,,
1488,0.37067991,1733963.589,738516.2701,,,,
1489,0.37019729,1726478.48,736145.8691,,,,
1490,0.36970387,1719661.551,734072.7667,,,,
1491,0.36914102,1712213.415,731841.2417,,,,
1492,0.36851822,1703835.953,729305.6208,,,,
1493,0.36792491,1695393.633,726684.0617,,,,
1494,0.36738894,1687339.457,724124.9705,,,,
1495,0.36683362,1679400.086,721639.9226,,,,
1496,0.36621195,1671527.044,719285.7521,,,,
1497,0.36556085,1664271.855,717238.2109,,,,
1498,0.36491762,1657376.119,715325.0957,,,,
1499,0.36428474,1648022.614,712325.3986,,,,
1500,0.36365207,1634573.551,707542.2849,,,,
1501,0.3630016,1621978.132,703142.5677,,,,
1502,0.36232763,1615319.342,701343.4865,,,,
1503,0.36165928,1611172.197,700620.2338,,,,
1504,0.36102192,1603824.511,698449.3635,,,,
1505,0.36038394,1592819.724,694676.6307,,,,
1506,0.3596963,1580255.714,690289.1915,,,,
1507,0.3589774,1569046.532,686528.2718,,,,
1508,0.358289,1562337.441,684677.1562,,,,
1509,0.35763204,1558676.613,684106.9138,,,,
1510,0.35694918,1552935.724,682659.7623,,,,
1511,0.3562371,1543781.97,679749.4565,,,,
1512,0.3555617,1534092.94,676534.5319,,,,
1513,0.35493484,1525492.674,673713.5622,,,,
1514,0.35427995,1517530.185,671208.4143,,,,
1515,0.3535604,1509047.521,668563.2746,,,,
1516,0.3528266,1497881.077,664738.3444,,,,
1517,0.35212812,1483975.427,659627.255,,,,
1518,0.35150072,1472609.104,655521.2282,,,,
1519,0.35095338,1467194.967,653934.8052,,,,
1520,0.35038683,1462749.779,652804.6084,,,,
1521,0.34971604,1453993.902,649900.0102,,,,
1522,0.34904165,1441334.185,645242.6025,,,,
1523,0.34848532,1426962.687,639627.7514,,,,
1524,0.3479855,1414724.226,634872.1642,,,,
1525,0.34743609,1408108.683,632703.2838,,,,
1526,0.3468571,1403933.646,631668.8744,,,,
1527,0.34631107,1396660.826,629187.2081,,,,
1528,0.3457981,1386407.854,625306.4464,,,,
1529,0.34529091,1376284.48,621465.8939,,,,
1530,0.34478987,1367014.165,617992.4204,,,,
1531,0.34431215,1357661.178,614439.6688,,,,
1532,0.34386399,1348054.899,610722.029,,,,
1533,0.34344208,1338708.76,607077.3456,,,,
1534,0.34302787,1329742.104,603586.542,,,,
1535,0.34258677,1320824.804,600148.1188,,,,
1536,0.3421311,1311649.609,596604.7936,,,,
1537,0.34173751,1301974.711,592741.0902,,,,
1538,0.3414243,1291936.559,588595.4267,,,,
1539,0.34110537,1282274.859,584622.8132,,,,
1540,0.340738,1273288.926,581017.1633,,,,
1541,0.34038752,1264295.134,577378.9485,,,,
1542,0.34009243,1254837.339,573449.2724,,,,
1543,0.33979276,1245292.421,569480.1426,,,,
1544,0.33944551,1236013.008,565688.7348,,,,
1545,0.33910531,1226912.788,561963.8608,,,,
1546,0.33882169,1217933.88,558215.6625,,,,
1547,0.33855565,1209413.902,554650.3665,,,,
1548,0.3382591,1201354.132,551330.4088,,,,
1549,0.33793566,1191885.742,547392.6549,,,,
1550,0.3376044,1179513.102,542123.6724,,,,
1551,0.33730045,1167444.82,536952.5588,,,,
1552,0.3370578,1159500.561,533596.736,,,,
1553,0.33683717,1153477.848,531094.842,,,,
1554,0.33657582,1145295.259,527644.7797,,,,
1555,0.33628725,1134620.881,523074.4734,,,,
1556,0.3360192,1122939.434,518008.7932,,,,
1557,0.33578346,1112469.835,513457.8296,,,,
1558,0.33557077,1105469.228,510476.652,,,,
1559,0.33535044,1100304.779,508349.69,,,,
1560,0.33508027,1093194.946,505379.1801,,,,
1561,0.33478191,1083918.886,501435.2693,,,,
1562,0.33452232,1074715.795,497475.0626,,,,
1563,0.33429682,1066372.899,493869.5839,,,,
1564,0.334042,1058433.047,490480.1015,,,,
1565,0.33375813,1049783.281,486789.8557,,,,
1566,0.33350365,1038872.345,482012.7616,,,,
1567,0.33328483,1027038.2,476762.1486,,,,
1568,0.33305543,1018413.853,473008.4202,,,,
1569,0.3328126,1013133.138,470818.9388,,,,
1570,0.33260011,1006776.367,468093.8139,,,,
1571,0.33240632,997198.2941,463847.4835,,,,
1572,0.33215079,985382.7264,458621.2308,,,,
1573,0.3318067,973425.3055,453415.0491,,,,
1574,0.33143173,964603.7223,449694.1145,,,,
1575,0.33107903,959237.0538,447555.5236,,,,
1576,0.33077473,953221.4671,445060.5378,,,,
1577,0.33049336,944586.9114,441314.8708,,,,
1578,0.33013792,935281.5312,437325.1369,,,,
1579,0.32968385,926584.2799,433711.6422,,,,
1580,0.32924162,918058.8924,430158.9092,,,,
1581,0.32886326,909405.0984,426475.5364,,,,
1582,0.32846775,900863.9078,422854.9706,,,,
1583,0.32799216,892579.4846,419425.4159,,,,
1584,0.32743791,884404.7321,416114.7848,,,,
1585,0.32683456,876110.6158,412785.4507,,,,
1586,0.32625355,867372.2477,409215.4055,,,,
1587,0.32572981,858197.4815,405375.4306,,,,
1588,0.32521069,849299.7002,401652.3237,,,,
1589,0.32464155,841019.662,398258.0807,,,,
1590,0.32398612,832726.9571,394926.7107,,,,
1591,0.32325647,824024.6879,391456.7175,,,,
1592,0.32257103,815286.2895,387917.2616,,,,
1593,0.32197315,806784.7853,384401.0384,,,,
1594,0.32129993,798355.8162,380975.0736,,,,
1595,0.32047073,789952.2922,377685.3426,,,,
1596,0.31965883,781906.5836,374538.1354,,,,
1597,0.31897503,774006.851,371338.3229,,,,
1598,0.31830449,764759.2373,367468.6064,,,,
1599,0.31754659,753933.9331,362899.7755,,,,
1600,0.31671635,744346.1248,358970.3538,,,,
1601,0.31585386,737336.0662,356296.5475,,,,
1602,0.31499336,730371.9225,353631.3113,,,,
1603,0.31414379,721645.9163,350090.5334,,,,
1604,0.31328432,711774.1028,345985.4723,,,,
1605,0.31241299,701925.3253,341883.3237,,,,
1606,0.31157089,693758.6063,338561.443,,,,
1607,0.31076696,687530.084,336143.5224,,,,
1608,0.30992482,680863.4707,333530.2364,,,,
1609,0.30901368,672576.8671,330162.8823,,,,
1610,0.30811734,663990.3246,326621.2331,,,,
1611,0.30727772,655976.2058,323303.4697,,,,
1612,0.30643841,648303.8856,320140.2037,,,,
1613,0.30556844,640360.1315,316851.5585,,,,
1614,0.30468845,631153.668,312929.6109,,,,
1615,0.30381821,621241.5326,308632.936,,,,
1616,0.30298239,613209.9288,305229.6999,,,,
1617,0.30217348,607249.2604,302826.2455,,,,
1618,0.3013259,600556.4772,300073.7161,,,,
1619,0.3004476,591948.7289,296371.5376,,,,
1620,0.29964084,582213.764,292039.5231,,,,
1621,0.29887897,572797.2055,287820.6277,,,,
1622,0.2980134,565535.8791,284738.871,,,,
1623,0.29708735,559793.3031,282449.1988,,,,
1624,0.2962883,553013.5268,279542.2482,,,,
1625,0.29561464,544988.2255,275913.1981,,,,
1626,0.29493547,537154.1825,272372.6448,,,,
1627,0.29419056,529738.8799,269073.7225,,,,
1628,0.29336869,522242.1807,265768.3471,,,,
1629,0.29250873,514619.7311,262408.3831,,,,
1630,0.29167237,507061.874,259052.9777,,,,
1631,0.29087037,499674.2378,255750.56,,,,
1632,0.29009635,492467.505,252511.5415,,,,
1633,0.28938102,485123.5491,249155.9898,,,,
1634,0.28875048,477357.082,245523.3997,,,,
1635,0.28814773,469578.085,241857.7952,,,,
1636,0.28751278,462211.4172,238411.8764,,,,
1637,0.28686566,455007.5973,235046.0678,,,,
1638,0.28622366,447696.7473,231611.5848,,,,
1639,0.28554378,440386.4126,228186.597,,,,
1640,0.28483913,433178.4944,224816.2816,,,,
1641,0.28427593,426016.3266,221386.0806,,,,
1642,0.28385199,418932.0638,217917.2529,,,,
1643,0.28322683,412134.3066,214690.0603,,,,
1644,0.28238595,405333.734,211556.7056,,,,
1645,0.28180038,397612.7375,207806.8723,,,,
1646,0.28147581,389334.2959,203632.3856,,,,
1647,0.2809143,382090.8136,200102.3974,,,,
1648,0.28018018,375755.7659,197117.6333,,,,
1649,0.27976253,368945.9373,193731.4815,,,,
1650,0.27961107,361353.6594,189811.0025,,,,
1651,0.27937035,353355.2947,185712.5478,,,,
1652,0.27890213,345663.1875,181865.7862,,,,
1653,0.27822674,338838.3937,178552.4758,,,,
1654,0.2776533,332095.6596,175230.5796,,,,
1655,0.27738608,324596.4556,171379.037,,,,
1656,0.27696412,316596.5174,167317.7505,,,,
1657,0.27614503,308475.5369,163333.6609,,,,
1658,0.27556365,300396.5271,159269,,,,
1659,0.27541803,292177.077,154963.0329,,,,
1660,0.27496972,283188.56,150350.8837,,,,
1661,0.27409629,273716.8251,145614.6937,,,,
1662,0.27347313,264940.7871,141148.3123,,,,
1663,0.27307511,256549.9541,136803.3825,,,,
1664,0.27234264,247291.83,132089.1441,,,,
1665,0.27145804,237195.295,126954.479,,,,
1666,0.27091649,226900.3084,121595.807,,,,
1667,0.27057943,216985.3979,116372.6919,,,,
1668,0.270131,207678.055,111496.0816,,,,
1669,0.26944664,198212.0264,106581.8756,,,,
1670,0.26861298,188211.0788,101398.6568,,,,
1671,0.26810681,178367.968,96207.74936,,,,
1672,0.26797521,168954.5015,91157.95217,,,,
1673,0.26758912,159628.8211,86202.96184,,,,
1674,0.26699233,150410.6554,81336.64848,,,,
1675,0.26682303,141584.7062,76593.74671,,,,
1676,0.2670178,133203.785,72027.56995,,,,
1677,0.26714458,125184.9325,67671.7605,,,,
1678,0.26701378,117330.2047,63444.80171,,,,
1679,0.26681177,109607.6413,59296.49975,,,,
1680,0.26757454,102437.2177,55320.13555,,,,
1681,0.2693235,95908.11663,51586.0007,,,,
1682,0.27013378,89599.7238,48103.08032,,,,
1683,0.27010215,83531.79802,44848.68185,,,,
1684,0.27133829,78039.91203,41780.96614,,,,
1685,0.273657,73003.21416,38876.3053,,,,
1686,0.27568116,68185.65508,36141.97292,,,,
1687,0.27689214,63697.45654,33668.97956,,,,
1688,0.2774017,59585.56883,31458.60007,,,,
1689,0.27829709,55622.28598,29305.67604,,,,
1690,0.27975743,51802.89479,27201.73488,,,,
1691,0.280567,48364.98103,25349.18601,,,,
1692,0.28064262,45271.27429,23723.57278,,,,
1693,0.28082524,42346.96082,22181.81116,,,,
1694,0.28194863,39531.75396,20653.68032,,,,
1695,0.28427987,36860.87902,19155.16144,,,,
1696,0.28643689,34497.46964,17838.1723,,,,
1697,0.28749601,32391.64928,16708.4841,,,,
1698,0.28766543,30282.82476,15614.60308,,,,
1699,0.28693839,28289.5155,14611.24163,,,,
1700,0.28548321,26654.06938,13812.75508,,,,
