Batch Number,B2600081,,,,
Category,Livestock,,,,
Specie,Cattle,,,,
Family,Dairy,,,,
Brand,FARMFLAKES,,,,
Product Code,PFDP010802,,,,
Product name,FARHAT FEED - DAIRY PRODUCTION COW,,,,
NIR-Code,D20260211-00102,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.12467797,1239502.414,930185.1506,5549,3516
901,0.12454956,1259508.476,945478.2304,5624,3588
902,0.124404,1279309.497,960664.2372,5375,3281
903,0.12423703,1298820.768,975690.7555,5333,3213
904,0.12406066,1317934.466,990451.3593,5277,2972
905,0.12388711,1336542.21,1004836.895,5131,2987
906,0.12372231,1354640.697,1018830.205,5003,2964
907,0.12356167,1372424.146,1032587.065,5119,2914
908,0.12339983,1390108.384,1046282.182,4994,2738
909,0.12323346,1407788.853,1059995.594,5009,2816
910,0.12306379,1425236.571,1073552.203,5098,2859
911,0.12289259,1442168.451,1086734.363,5108,2867
912,0.12272126,1458390.976,1099392.334,5330,3021
913,0.12255052,1474051.122,1111634.524,5458,3069
914,0.12238099,1489376.761,1123630.675,5646,3043
915,0.12221378,1504556.753,1135520.01,5797,3165
916,0.12205216,1519576.47,1147282.576,6071,3289
917,0.12189991,1534355.16,1158846.692,6463,3447
918,0.12175925,1548836.482,1170162.889,6731,3458
919,0.12162265,1563134.468,1181336.676,7082,3867
920,0.12147887,1577435.663,1192539.522,7603,3947
921,0.12131902,1591845.988,1203876.75,8029,4169
922,0.12115148,1605733.998,1214848.494,8576,4421
923,0.12099302,1618073.983,1224631.298,9096,4856
924,0.12085807,1627995.822,1232523.507,9686,4967
925,0.12074332,1636490.262,1239281.89,10416,5408
926,0.1206349,1645752.857,1246607.46,11226,5791
927,0.12052056,1657837.127,1256091.571,11919,6048
928,0.12040176,1672421.51,1267488.385,12838,6632
929,0.12028928,1687383.078,1279158.656,13882,7009
930,0.12019275,1700635.749,1289491.716,14913,7570
931,0.12011326,1711550.091,1298004.975,16246,8356
932,0.12004521,1720751.786,1305187.852,17571,8952
933,0.11998312,1728919.692,1311570.675,19144,9788
