Batch Number,B2600087,,,,
Category,Poultry,,,,
Specie,Chicken,,,,
Family,Layer Baladi,,,,
Brand,FARMFLAKES,,,,
Product Code,PPES250101,,,,
Product name,CHICKEN FEED - BALADI STARTER,,,,
NIR-Code,D20260214-00105,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.06498067,1241060.711,1068593.085,5565,3845
901,0.06484377,1261034.616,1086133.585,5627,3811
902,0.06471358,1280886.245,1103562.632,5593,3751
903,0.06458966,1300545.063,1120819.682,5442,3632
904,0.06446249,1319831.383,1137773.894,5206,3233
905,0.0643225,1338559.639,1154290.769,5176,3348
906,0.06416743,1356690.719,1170343.717,5126,3255
907,0.06400776,1374460.813,1186108.995,5010,3130
908,0.06385494,1392136.27,1201785.08,4968,3103
909,0.06371468,1409843.599,1217464.35,5048,3046
910,0.06357852,1427332.439,1232953.259,5028,3062
911,0.06343601,1444289.581,1248010.575,5114,3121
912,0.06328063,1460502.715,1262471.949,5224,3121
913,0.06311945,1476143.087,1276465.277,5427,3106
914,0.06296245,1491473.072,1290187.895,5651,3272
915,0.06281701,1506703.174,1303799.161,5592,3303
916,0.06267834,1521773.334,1317260.369,5924,3439
917,0.06253804,1536535.572,1330468.445,6122,3529
918,0.06238938,1550881.014,1343349.737,6523,3620
919,0.06223585,1564973.66,1356035.875,6813,3868
920,0.06208507,1579093.647,1368745.858,7295,4130
921,0.06194401,1593429.447,1381620.706,7732,4237
922,0.06181497,1607330.041,1394087.69,8259,4563
923,0.06169758,1619695.539,1405192.446,8858,4776
924,0.06159074,1629586.998,1414121.779,9362,4952
925,0.06148823,1637994.937,1421753.566,9991,5538
926,0.06138112,1647159.097,1430060.555,10793,5815
927,0.06126225,1659175.016,1440887.087,11617,6197
928,0.06113977,1673720.519,1453928.894,12558,6609
929,0.06103226,1688639.733,1467252.112,13443,7126
930,0.06095644,1701814.953,1478958.192,14385,7510
931,0.06091244,1712623.03,1488501.731,15626,8325
932,0.06088703,1721728.602,1496503.259,16938,8970
933,0.0608674,1729848.956,1503629.325,18416,9601
934,0.06084875,1737922.707,1510712.093,19977,10512
935,0.06083372,1747098.874,1518741.176,21904,11531
936,0.06082509,1758475.445,1528661.124,24035,12599
937,0.06082349,1771736.474,1540194.736,26725,13971
938,0.06082738,1785124.647,1551819.359,29496,15594
939,0.06083537,1796868.964,1562000.043,32967,17276
940,0.06085138,1806515.123,1570327.458,36899,19478
941,0.06088484,1815008.203,1577588.584,41717,22025
942,0.0609448,1823340.788,1584612.384,47017,25005
943,0.06102814,1831971.286,1591807.397,53063,28225
944,0.06111894,1840782.484,1599129.115,60011,32225
945,0.06120149,1849611.603,1606493.772,67649,36475
946,0.06127432,1857857.38,1613385.133,76595,41441
947,0.0613508,1864452.528,1618827.327,86508,47017
948,0.06144456,1868383.163,1621889.966,97990,53403
949,0.06155787,1870446.252,1623257.302,110243,60402
950,0.06168106,1873285.769,1625260.469,124313,68362
951,0.06180372,1879497.931,1630189.647,139093,76464
952,0.06192371,1888914.544,1637904.589,154659,85377
953,0.06204755,1898733.832,1645949.636,171600,94666
954,0.06218228,1906155.268,1651870.485,188943,104360
955,0.06232804,1910285.611,1654894.311,206682,114126
956,0.06247857,1911883.621,1655704.706,223557,123384
957,0.06262756,1911802.843,1655066.864,241833,133423
958,0.06277355,1911493.81,1654243.144,259252,142829
959,0.06291852,1912864.589,1654876.938,274514,151089
960,0.06306371,1917620.893,1658437.242,291224,160140
961,0.06320694,1924904.724,1664187.672,306315,168272
962,0.06334454,1932167.322,1669937.398,320946,176112
963,0.06347409,1937082.477,1673686.156,335083,183441
964,0.06359809,1939712.875,1675480.418,347357,189812
965,0.0637213,1941437.59,1676494.496,361885,197384
966,0.06384753,1943499.489,1677787.307,375644,204584
967,0.06397597,1946039.764,1679483.48,387808,210606
968,0.06410395,1948708.373,1681291.042,402902,218425
969,0.06422846,1951211.882,1682968.421,416014,224963
970,0.06434435,1953586.875,1684567.339,429509,231655
971,0.06444568,1955984.86,1686241.649,442968,238348
972,0.0645292,1958530.047,1688111.17,456965,245022
973,0.06460299,1961231.785,1690152.666,470755,251656
974,0.06467806,1964069.311,1692305.419,485792,258989
975,0.06476006,1966964.708,1694480.232,499871,265640
976,0.06483836,1969665.362,1696500.856,514095,272072
977,0.0648994,1971886.596,1698175.376,528670,279033
978,0.06493587,1973581.275,1699492.096,543537,285874
979,0.06495413,1975223.894,1700835.058,558411,292679
980,0.06496225,1977351.981,1702635.676,570270,297793
981,0.06496529,1980119.385,1705006.671,588145,306060
982,0.06496365,1983080.703,1707563.008,604857,313427
983,0.06495722,1985750.431,1709887.141,617167,318745
984,0.06494288,1987970.43,1711855.258,635863,327185
985,0.06491423,1989941.589,1713665.688,651992,334155
986,0.06486552,1991874.3,1715522.463,667682,340898
987,0.06480257,1993851.05,1717473.889,683917,347901
988,0.06473984,1995857.927,1719450.91,696779,352932
989,0.06468949,1997889.938,1721401.08,715238,361010
990,0.06464292,2000036.888,1723435.718,733029,368654
991,0.06458126,2002435.986,1725748.03,747131,374222
992,0.06449127,2005019.086,1728332.283,767829,383289
993,0.06438795,2006678.305,1730174.113,784521,390253
994,0.06429482,2005978.629,1729941.775,801142,397190
995,0.06422428,2002472.503,1727198.614,818056,404284
996,0.06415581,1998708.332,1724223.71,835439,411590
997,0.0640631,1997779.713,1723790.58,852151,418663
998,0.06393684,2000745.828,1726851.835,870396,426428
999,0.06379789,2004950.233,1731034.418,887240,433689
1000,0.06366884,2007406.327,1733670.049,903985,440997
1001,0.06355516,2006955.222,1733734.236,921460,448556
1002,0.06344422,2004462.464,1732023.203,938930,456185
1003,0.06332355,2000927.061,1729448.796,956441,464094
1004,0.06319113,1997688.491,1727176.166,968183,469071
1005,0.06305214,1996311.09,1726537.751,990953,479655
1006,0.06291121,1997938.86,1728506.356,1010612,488548
1007,0.06276631,2001149.369,1731861.645,1022471,493725
1008,0.06261234,2003560.514,1734563.194,1045649,504238
1009,0.06244704,2003568.181,1735230.156,1063771,512517
1010,0.06227911,2002040.403,1734577.583,1080871,520365
1011,0.0621197,2000327.252,1733729.559,1098889,528479
1012,0.06197102,1999254.815,1733393.362,1110688,533379
1013,0.06181957,1998762.492,1733570.947,1132541,543279
1014,0.06165094,1998671.793,1734165.489,1153026,552345
1015,0.061464,1998163.532,1734470.96,1166621,558115
1016,0.06126945,1995828.744,1733220.537,1191704,569279
1017,0.06107687,1990610.833,1729455.922,1210003,577176
1018,0.06088722,1984491.612,1724892.572,1228168,584994
1019,0.06069836,1980928.802,1722544.725,1247237,593049
1020,0.0605097,1982136.728,1724343.978,1266856,601460
1021,0.06032205,1985590.729,1728095.292,1285518,609239
1022,0.06013525,1987662.15,1730642.3,1305988,617896
1023,0.05994765,1986261.936,1730170.378,1325142,625766
1024,0.05975674,1982097.836,1727302.298,1343939,633153
1025,0.0595604,1976204.09,1722944.908,1363668,641220
1026,0.05935923,1970206.65,1718511.928,1383456,648944
1027,0.05915663,1966267.022,1715875.849,1403137,656671
1028,0.05895633,1966111.508,1716531.664,1413840,659890
1029,0.05875734,1968212.145,1719153.133,1440888,670877
1030,0.05855562,1969623.029,1721184.75,1463376,679476
1031,0.05834784,1968349.345,1720894.853,1473997,682646
1032,0.05813611,1965328.652,1719091.837,1500965,692961
1033,0.05792412,1962041.754,1717054.69,1520409,699927
1034,0.05771421,1959230.096,1715423.024,1538213,706301
1035,0.05750614,1956614.286,1713953.672,1556994,712641
1036,0.05729986,1953870.008,1712362.887,1566179,714891
1037,0.05710122,1951012.048,1710640.411,1589574,723483
1038,0.05692,1948270.891,1708949.959,1610740,731156
1039,0.05676172,1945819.395,1707421.752,1621706,734035
1040,0.05661295,1943566.758,1706029.413,1648726,744506
1041,0.05645511,1941350.594,1704703.526,1665718,750291
1042,0.05627823,1938967.291,1703304.351,1681898,755809
1043,0.05608755,1936140.451,1701567.984,1698810,761674
1044,0.05588996,1932622.617,1699249.28,1716507,767918
1045,0.05569437,1928704.958,1696568.624,1731368,773186
1046,0.0555115,1925090.43,1694102.302,1748652,779392
1047,0.05534896,1922310.089,1692288.825,1763195,784768
1048,0.05519691,1919988.474,1690836.885,1776684,789519
1049,0.05503994,1917471.902,1689231.082,1791141,794903
1050,0.05487155,1914432.671,1687207.694,1804527,799961
1051,0.05470245,1911159.028,1684978.554,1817436,805136
1052,0.05454441,1907990.868,1682797.589,1818308,805128
1053,0.05439364,1905017.007,1680758.102,1839933,814480
1054,0.05423421,1902132.847,1678829.663,1855480,821528
1055,0.05405517,1899284.168,1677006.61,1855295,821681
1056,0.05387103,1896676.801,1675414.608,1875529,831663
1057,0.05370374,1894584,1674210.764,1886174,837483
1058,0.05356024,1892594.916,1673005.743,1894474,842606
1059,0.05342165,1889140.191,1670484.832,1903396,848270
1060,0.05326753,1882783.541,1665454.838,1900751,849322
1061,0.05309496,1874995.939,1659225.337,1914440,858088
1062,0.05291362,1869151.585,1654744.334,1925828,866269
1063,0.05273301,1867445.41,1653921.548,1924016,869205
1064,0.0525564,1867626.255,1654754.505,1941855,881664
1065,0.05238433,1866470.727,1654386.038,1947285,889096
1066,0.0522114,1862537.545,1651557.245,1951717,897203
1067,0.05202577,1856679.031,1647066.22,1956794,906524
1068,0.05181805,1849949.596,1641881.631,1962958,917155
1069,0.05160018,1843798.954,1637243.908,1965464,927250
1070,0.05139475,1839858.157,1634517.572,1970965,940267
1071,0.05121501,1838688.296,1634154.435,1973657,953183
1072,0.05104949,1838271.357,1634406.684,1975236,966902
1073,0.0508828,1836321.305,1633299.671,1977831,982257
1074,0.05070958,1832469.54,1630523.973,1979584,998988
1075,0.05053357,1827954.586,1627165.899,1980892,1016313
1076,0.05035968,1823864.75,1624175.484,1969206,1028708
1077,0.05019484,1820410.204,1621714.592,1980001,1053579
1078,0.05004626,1817546.706,1619717.665,1984449,1076444
1079,0.04991102,1814630.734,1617622.729,1972487,1091457
1080,0.04977186,1810190.405,1614181.635,1983306,1119530
1081,0.04961253,1803106.409,1608454.665,1984505,1142736
1082,0.04943695,1795408.639,1602235.526,1984982,1165873
1083,0.04925956,1790565.388,1598566.184,1987896,1190567
1084,0.04909397,1789993.496,1598665.045,1981148,1209412
1085,0.04894868,1790653.151,1599789.296,1994315,1239552
1086,0.04882935,1789123.86,1598862.28,2007091,1269300
1087,0.04872845,1784595.012,1595185.619,2008721,1291374
1088,0.04862984,1778075.763,1589719.208,2033043,1326616
1089,0.0485232,1770827.818,1583627.85,2046027,1354031
1090,0.04841765,1764811.664,1578631.306,2060062,1381083
1091,0.04832612,1762019.878,1576466.275,2077391,1409192
1092,0.04824704,1762036.335,1576768.094,2098278,1438767
1093,0.04816401,1762093.29,1577120.539,2115851,1465106
1094,0.04806589,1759957.954,1575565.273,2138309,1493983
1095,0.04797061,1756302.822,1572638.074,2157616,1519835
1096,0.04790432,1752611.725,1569572.556,2175734,1544131
1097,0.04787129,1749543.068,1566943.553,2194497,1568332
1098,0.0478472,1746697.019,1564481.308,2211761,1591177
1099,0.04780931,1743687.275,1561921.816,2228041,1612930
1100,0.04775693,1740631.448,1559372.575,2229751,1624173
1101,0.04769784,1737833.82,1557078.143,2254258,1651738
1102,0.04764188,1735419.676,1555115.45,2272311,1674942
1103,0.04760218,1733229.653,1553294.967,2270955,1684171
1104,0.04758938,1731062.242,1551398.272,2294966,1712197
1105,0.04759324,1728588.395,1549167.424,2306961,1731854
1106,0.04759395,1725425.061,1546329.903,2317801,1750876
1107,0.04758259,1721633.738,1542972.456,2328764,1770157
1108,0.04757073,1718100.801,1539848.194,2327109,1780330
1109,0.04757131,1715665.005,1537663.066,2344585,1805017
1110,0.04758877,1713957.695,1536071.124,2359253,1827638
1111,0.0476231,1711986.117,1534182.906,2357995,1838048
1112,0.04766922,1709250.607,1531568.837,2379829,1866140
1113,0.0477117,1706269.249,1528747.87,2385348,1881522
1114,0.0477371,1703634.065,1526297.581,2389813,1895642
1115,0.04776481,1701457.457,1524250.273,2394922,1909800
1116,0.0478325,1699586.282,1522336.687,2401835,1924935
1117,0.04795526,1697970.033,1520459.158,2402180,1934353
1118,0.04809955,1696781.531,1518890.193,2407496,1947107
1119,0.04823002,1696112.521,1517835.257,2407909,1955032
1120,0.04835586,1695000.697,1516400.87,2407163,1961739
1121,0.04851148,1691904.456,1513088.567,2407608,1968610
1122,0.04871639,1686715.268,1507736.299,2407454,1974115
1123,0.04895651,1682302.908,1502960.92,2406504,1978405
1124,0.04921377,1681484.238,1501339.9,2391341,1970427
1125,0.04948693,1683266.12,1501985.897,2400694,1981763
1126,0.04978552,1684645.109,1502183.232,2402325,1986434
1127,0.05012036,1683841.157,1500309.145,2384700,1974442
1128,0.05050166,1681444.958,1496859.341,2392495,1982898
1129,0.05093662,1678370.98,1492627.178,2387629,1980471
1130,0.0514118,1675985.725,1488875.949,2380491,1975522
1131,0.05190283,1675852.128,1487074.991,2373745,1970775
1132,0.05240506,1678159.261,1487401.164,2353938,1954439
1133,0.05295074,1680802.203,1487873.006,2353726,1954265
1134,0.05357034,1681813.763,1486645.976,2350215,1950651
1135,0.05424382,1681552.929,1484112.171,2332729,1935457
1136,0.05492938,1681302.048,1481550.15,2337982,1939010
1137,0.05561422,1681786.67,1479642.116,2327993,1929742
1138,0.056328,1682957.199,1478240.426,2317264,1919735
1139,0.05709521,1684519.272,1477000.947,2308336,1911191
1140,0.05789738,1685215.76,1474884.907,2302134,1904784
1141,0.05870579,1683569.184,1470703.662,2288542,1892822
1142,0.05952703,1680491.786,1465242.029,2280440,1885144
1143,0.06040063,1679518.115,1461450.345,2268210,1874149
1144,0.06134702,1683018.135,1461308.05,2255460,1862523
1145,0.06233146,1688411.329,1462671.486,2243382,1851739
1146,0.06331509,1692081.89,1462535.054,2230869,1840230
1147,0.06428702,1692827.42,1459908.598,2217377,1827971
1148,0.06525411,1691444.138,1455470.987,2191695,1805863
1149,0.06622971,1689187.288,1450267.443,2186994,1800400
1150,0.06724515,1688388.217,1446196.039,2175172,1788924
1151,0.06832544,1691238.36,1445038.366,2146385,1763459
1152,0.06944761,1696614.004,1445890.598,2139979,1756261
1153,0.07056788,1701443.218,1446270.672,2122536,1739589
1154,0.07167,1704126.663,1444880.312,2104868,1722332
1155,0.07277651,1705830.659,1442644.783,2089769,1706801
1156,0.07390663,1707841.76,1440591.987,2067399,1685104
1157,0.07505174,1710296.44,1438863.692,2064153,1678975
1158,0.07619362,1712881.604,1437254.651,2060358,1671460
1159,0.07732605,1715520.702,1435720.539,2046560,1655707
1160,0.07845656,1718428.864,1434415.587,2052209,1655395
1161,0.07958947,1721774.301,1433463.882,2044297,1643626
1162,0.0807149,1725469.766,1432822.696,2034111,1629663
1163,0.08182085,1729348.95,1432391.676,2023706,1615376
1164,0.08291074,1732996.939,1431815.497,2015842,1602617
1165,0.08400098,1735805.65,1430540.368,2000239,1584109
1166,0.08510171,1737747.244,1428515.296,1989910,1569835
1167,0.08620323,1740161.67,1426876.453,1976311,1553376
1168,0.08729087,1744307.923,1426698.76,1961680,1536476
1169,0.08835976,1749264.983,1427236.156,1948824,1521957
1170,0.08941399,1753109.21,1426904.745,1936074,1508111
1171,0.09045678,1755338.299,1425292.671,1923202,1494918
1172,0.09148376,1757409.011,1423603.635,1901672,1475955
1173,0.09248851,1760560.126,1422860.582,1897970,1471895
1174,0.09347156,1764515.366,1422832.864,1888551,1464224
1175,0.09443696,1768637.868,1422990.362,1867283,1448260
1176,0.0953911,1772879.23,1423272.468,1864542,1447493
1177,0.09634087,1777651.406,1423986.033,1853142,1440777
1178,0.09728288,1782642.276,1424889.955,1841159,1434598
1179,0.09819445,1785908.556,1424507.59,1830531,1430404
1180,0.09905922,1785881.748,1421652.585,1812827,1421220
1181,0.09989667,1785130.115,1418316.658,1808130,1422736
1182,0.10073407,1787865.383,1417753.558,1801275,1423141
1183,0.1015702,1794628.56,1420379.418,1786012,1417484
1184,0.10238059,1801636.428,1423267.604,1786148,1424172
1185,0.10315077,1805889.138,1424099.435,1776623,1423793
1186,0.10388373,1807821.202,1423219.045,1766209,1422898
1187,0.10458386,1808640.993,1421570.844,1757452,1423582
1188,0.10525452,1810198.432,1420599.516,1751891,1427222
1189,0.10589679,1814704.104,1422030.895,1740911,1426697
1190,0.10650919,1822376.39,1426030.745,1735379,1430851
1191,0.10709187,1830216.076,1430245.2,1727043,1432631
1192,0.10764638,1835670.537,1432677.231,1718414,1434421
1193,0.10816364,1839583.198,1434021.93,1711793,1437930
1194,0.10862986,1843705.857,1435693.626,1706105,1442293
1195,0.10903817,1848739.813,1438260.735,1700367,1446350
1196,0.10938823,1854554.779,1441622.098,1688811,1445498
1197,0.10968245,1860399.062,1445185.706,1691720,1456140
1198,0.10992849,1864301.097,1447396.645,1690367,1462942
1199,0.11013418,1864934.446,1447202.778,1679498,1461482
1200,0.11029998,1865567.328,1447141.323,1684689,1472953
1201,0.11042225,1870876.609,1450851.269,1683081,1478141
1202,0.11049708,1880620.478,1458156.3,1681319,1482440
1203,0.11052186,1889966.732,1465319.397,1681104,1487815
