Batch Number,B2500043,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260202-00093,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.30356128,1464520.077,728004.4755,6189,2429
901,0.30327133,1487637.919,739990.0987,5964,2281
902,0.3029752,1510551.919,751900.6425,5811,2005
903,0.30267308,1533237.516,763723.8628,6273,2029
904,0.30236511,1555670.147,775447.5154,7204,2083
905,0.30205142,1577825.249,787059.3562,8857,2511
906,0.30173208,1599678.26,798547.141,11389,2847
907,0.30140717,1621204.618,809898.6256,15445,3696
908,0.3010767,1642379.759,821101.5659,21100,4926
909,0.30074069,1663179.121,832143.7177,30484,6988
910,0.30039909,1683578.141,843012.8368,47711,11010
911,0.30005187,1703552.257,853696.6792,78261,18692
912,0.29969915,1723083.668,864185.9868,127519,31825
913,0.29934179,1742180.275,874482.8537,196999,50559
914,0.29898082,1760856.085,884592.0714,275941,72429
915,0.2986172,1779125.108,894518.4309,349650,92671
916,0.29825185,1797001.35,904266.7236,414741,109999
917,0.2978857,1814498.82,913841.7408,476875,125800
918,0.29751961,1831631.525,923248.2738,540804,140542
919,0.29715442,1848413.475,932491.1137,608324,155327
920,0.29679098,1864858.676,941575.052,678687,169833
921,0.29643009,1880981.137,950504.8798,752562,184163
922,0.29607254,1896794.866,959285.3884,829316,198348
923,0.2957191,1912313.871,967921.3691,908552,212473
924,0.29537055,1927551.576,976417.2742,988261,226393
925,0.29502789,1942514.585,984773.5948,1070364,241222
926,0.29469222,1957205.089,992988.2579,1153655,257059
927,0.29436462,1971625.201,1001059.147,1238120,274113
928,0.29404614,1985777.038,1008984.146,1323578,291466
929,0.29373781,1999662.714,1016761.139,1411109,308143
930,0.29344063,2013284.344,1024388.01,1500656,324241
931,0.29315559,2026644.043,1031862.641,1593208,340203
932,0.29288365,2039743.927,1039182.918,1686683,354636
933,0.29262577,2052586.111,1046346.723,1779202,367502
934,0.29238288,2065172.709,1053351.94,1868574,378853
935,0.29215591,2077505.837,1060196.453,1954495,389933
936,0.29194574,2089587.278,1066878.039,2035255,401755
937,0.29175267,2101410.918,1073391.905,2108155,414404
938,0.29157638,2112962.595,1079730.644,2171049,426791
939,0.29141656,2124227.781,1085886.731,2223902,439358
940,0.2912729,2135191.951,1091852.639,2267223,453454
941,0.29114511,2145840.58,1097620.842,2300656,471601
942,0.29103293,2156159.141,1103183.816,2325579,499100
943,0.29093611,2166133.108,1108534.034,2341777,541880
944,0.29085441,2175747.955,1113663.97,2349245,603520
945,0.29078763,2184989.156,1118566.099,2350931,680259
946,0.29073557,2193842.186,1123232.896,2364109,764909
947,0.29069805,2202292.519,1127656.833,2408933,851315
948,0.29067489,2210326.231,1131830.747,2485278,937937
949,0.29066547,2217943.772,1135756.064,2578704,1024440
950,0.2906687,2225160.254,1139442.976,2657783,1101452
951,0.29068351,2231991.448,1142902.07,2718359,1172003
952,0.29070884,2238453.123,1146143.932,2771609,1243410
953,0.29074369,2244561.052,1149179.148,2813689,1309366
954,0.29078702,2250331.004,1152018.305,2838895,1359398
955,0.29083787,2255778.752,1154671.989,2848570,1391026
956,0.29089525,2260920.066,1157150.787,2845161,1405377
957,0.29095821,2265770.716,1159465.285,2828532,1403540
958,0.29102579,2270346.474,1161626.069,2799324,1388955
959,0.29109705,2274663.111,1163643.727,2761460,1365411
960,0.29117107,2278736.689,1165528.987,2717564,1336923
961,0.29124693,2282586.76,1167294.304,2665797,1305440
962,0.29132375,2286235.179,1168953.265,2603294,1267846
963,0.29140067,2289703.84,1170519.481,2526944,1219976
964,0.29147679,2293014.639,1172006.559,2456406,1167482
965,0.29155123,2296189.469,1173428.11,2419477,1120352
966,0.29162313,2299250.227,1174797.742,2374507,1060175
967,0.29169162,2302218.807,1176129.064,2313594,998221
968,0.2917558,2305117.103,1177435.686,2252342,958369
969,0.29181481,2307967.011,1178731.216,2195059,942500
970,0.29186778,2310790.426,1180029.263,2144356,942862
971,0.29191384,2313609.241,1181343.437,2100109,952863
972,0.29195224,2316440.781,1182684.662,2058615,966438
973,0.29198279,2319283.209,1184052.607,2022431,986903
974,0.29200543,2322129.672,1185443.999,1995457,1012102
975,0.2920201,2324973.314,1186855.56,1980767,1035794
976,0.29202677,2327807.284,1188284.015,1978732,1055899
977,0.29202536,2330624.728,1189726.089,1990145,1072479
978,0.29201584,2333418.79,1191178.506,2014612,1088497
979,0.29199815,2336182.619,1192637.989,2047416,1105270
980,0.29197223,2338909.36,1194101.264,2085310,1122634
981,0.29193804,2341592.16,1195565.054,2129750,1141100
982,0.29189552,2344224.165,1197026.083,2177940,1159665
983,0.29184463,2346798.431,1198481.008,2223347,1176408
984,0.29178554,2349305.554,1199924.618,2262382,1189937
985,0.29171867,2351733.433,1201349.655,2300112,1202320
986,0.29164443,2354069.829,1202748.755,2332200,1211506
987,0.29156324,2356302.501,1204114.556,2354541,1215776
988,0.29147551,2358419.211,1205439.696,2368978,1217114
989,0.29138166,2360407.719,1206716.811,2367899,1212042
990,0.29128208,2362255.785,1207938.539,2345610,1197806
991,0.29117717,2363951.17,1209097.518,2313653,1181364
992,0.29106732,2365481.635,1210186.384,2276081,1164302
993,0.29095291,2366834.94,1211197.774,2206423,1129807
994,0.29083432,2367998.848,1212124.328,2083667,1063607
995,0.29071182,2368965.204,1212961.06,1917444,970780
996,0.29058538,2369738.237,1213710.191,1703217,853517
997,0.29045488,2370324.513,1214375.304,1428247,709258
998,0.29032023,2370730.601,1214959.981,1109988,547423
999,0.29018133,2370963.067,1215467.805,724410,355431
1000,0.29003807,2371028.479,1215902.359,318586,155572
1001,0.28989035,2370933.404,1216267.225,81588,39664
1002,0.28973807,2370684.411,1216565.985,25254,12237
1003,0.28958114,2370288.065,1216802.223,17946,8669
1004,0.28941943,2369750.935,1216979.522,15769,7581
1005,0.28925287,2369079.589,1217101.462,,
1006,0.28908135,2368280.7,1217171.639,,
1007,0.2889049,2367361.59,1217193.704,,
1008,0.28872356,2366329.822,1217171.335,,
1009,0.28853739,2365192.96,1217108.208,,
1010,0.28834643,2363958.567,1217007.999,,
1011,0.28815074,2362634.208,1216874.385,,
1012,0.28795037,2361227.446,1216711.043,,
1013,0.28774539,2359745.845,1216521.648,,
1014,0.28753584,2358196.968,1216309.877,,
1015,0.2873218,2356588.38,1216079.408,,
1016,0.28710331,2354927.644,1215833.915,,
1017,0.28688048,2353221.329,1215576.499,,
1018,0.28665357,2351467.936,1215305.571,,
1019,0.28642295,2349662.047,1215017.265,,
1020,0.28618898,2347798.216,1214707.701,,
1021,0.28595202,2345870.999,1214372.999,,
1022,0.28571243,2343874.95,1214009.278,,
1023,0.28547056,2341804.625,1213612.657,,
1024,0.28522677,2339654.578,1213179.257,,
1025,0.2849814,2337419.365,1212705.197,,
1026,0.2847348,2335093.541,1212186.597,,
1027,0.28448733,2332671.661,1211619.576,,
1028,0.28423929,2330149.147,1211000.787,,
1029,0.28399079,2327527.635,1210330.709,,
1030,0.28374184,2324811.465,1209611.485,,
1031,0.28349243,2322004.99,1208845.268,,
1032,0.2832426,2319112.563,1208034.207,,
1033,0.28299234,2316138.538,1207180.456,,
1034,0.28274167,2313087.267,1206286.164,,
1035,0.28249062,2309963.103,1205353.483,,
1036,0.28223919,2306770.4,1204384.565,,
1037,0.28198741,2303513.509,1203381.561,,
1038,0.2817353,2300196.784,1202346.621,,
1039,0.28148291,2296824.889,1201282.005,,
1040,0.28123037,2293403.83,1200190.436,,
1041,0.28097784,2289939.976,1199074.761,,
1042,0.28072547,2286439.694,1197937.829,,
1043,0.28047344,2282909.355,1196782.488,,
1044,0.28022192,2279355.325,1195611.586,,
1045,0.27997107,2275783.973,1194427.97,,
1046,0.27972108,2272201.668,1193234.489,,
1047,0.27947212,2268614.779,1192033.991,,
1048,0.27922438,2265029.673,1190829.324,,
1049,0.27897804,2261452.673,1189623.316,,
1050,0.27873311,2257885.013,1188416.596,,
1051,0.27848929,2254318.32,1187205.64,,
1052,0.27824621,2250743.151,1185986.463,,
1053,0.2780035,2247150.065,1184755.079,,
1054,0.27776079,2243529.62,1183507.504,,
1055,0.27751772,2239872.374,1182239.752,,
1056,0.27727389,2236168.885,1180947.837,,
1057,0.27702891,2232409.712,1179627.775,,
1058,0.27678241,2228585.413,1178275.58,,
1059,0.27653396,2224686.546,1176887.267,,
1060,0.27628321,2220704.377,1175459.154,,
1061,0.27603006,2216638.568,1173991.162,,
1062,0.27577465,2212494.278,1172485.573,,
1063,0.27551711,2208276.761,1170944.705,,
1064,0.27525759,2203991.27,1169370.881,,
1065,0.27499623,2199643.058,1167766.421,,
1066,0.27473316,2195237.381,1166133.646,,
1067,0.27446854,2190779.491,1164474.877,,
1068,0.27420252,2186274.642,1162792.434,,
1069,0.27393525,2181728.088,1161088.639,,
1070,0.27366688,2177145.084,1159365.811,,
1071,0.27339773,2172531.252,1157626.089,,
1072,0.27312843,2167893.094,1155871.172,,
1073,0.2728597,2163237.245,1154102.694,,
1074,0.27259224,2158570.338,1152322.289,,
1075,0.27232679,2153899.008,1150531.592,,
1076,0.27206406,2149229.888,1148732.236,,
1077,0.2718048,2144569.611,1146925.857,,
1078,0.27154976,2139924.813,1145114.088,,
1079,0.27129967,2135302.126,1143298.564,,
1080,0.27105532,2130708.185,1141480.919,,
1081,0.27081741,2126149.35,1139662.76,,
1082,0.27058634,2121629.897,1137845.483,,
1083,0.27036233,2117153.147,1136030.388,,
1084,0.27014561,2112722.411,1134218.775,,
1085,0.26993641,2108341.004,1132411.943,,
1086,0.26973498,2104012.238,1130611.192,,
1087,0.26954155,2099739.428,1128817.821,,
1088,0.26935635,2095525.885,1127033.129,,
1089,0.26917963,2091374.925,1125258.417,,
1090,0.26901163,2087289.859,1123494.983,,
1091,0.26885258,2083273.847,1121744.071,,
1092,0.26870248,2079326.624,1120005.701,,
1093,0.26856109,2075444.584,1118278.699,,
1094,0.26842815,2071623.983,1116561.84,,
1095,0.2683034,2067861.077,1114853.899,,
1096,0.26818658,2064152.121,1113153.652,,
1097,0.26807743,2060493.371,1111459.874,,
1098,0.26797568,2056881.081,1109771.341,,
1099,0.26788105,2053311.509,1108086.828,,
1100,0.26779327,2049780.909,1106405.11,,
1101,0.26771207,2046285.582,1104724.975,,
1102,0.26763751,2042824.787,1103045.963,,
1103,0.26757017,2039402.473,1101368.809,,
1104,0.26751069,2036023.004,1099694.354,,
1105,0.2674597,2032690.747,1098023.44,,
1106,0.26741785,2029410.067,1096356.909,,
1107,0.26738579,2026185.329,1094695.601,,
1108,0.26736417,2023020.9,1093040.358,,
1109,0.26735364,2019921.145,1091392.021,,
1110,0.26735486,2016890.43,1089751.433,,
1111,0.26736848,2013933.124,1088119.43,,
1112,0.26739554,2011054.229,1086496.273,,
1113,0.26743782,2008260.035,1084881.049,,
1114,0.26749721,2005556.989,1083272.7,,
1115,0.26757559,2002951.538,1081670.168,,
1116,0.26767486,2000450.131,1080072.396,,
1117,0.26779693,1998059.213,1078478.325,,
1118,0.26794371,1995785.233,1076886.897,,
1119,0.26811711,1993634.638,1075297.056,,
