Batch Number,B2500171,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF040020,,,,
Product name,PETFLAKES Performance - Mini Puppy,,,,
NIR-Code,M20260202-00088,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.25342405,1464969.147,817343.1597,6236,2778
901,0.25321457,1488089.406,830643.0935,5950,2404
902,0.25299885,1511003.025,843852.3806,5801,2164
903,0.25277726,1533685.763,856957.197,6219,2211
904,0.25255008,1556113.379,869943.7184,7096,2369
905,0.2523176,1578261.633,882798.1206,8822,2806
906,0.25208005,1600106.284,895506.5794,11431,3418
907,0.25183764,1621623.091,908055.2707,15214,4263
908,0.25159053,1642787.815,920430.3702,21156,5822
909,0.25133888,1663576.213,932618.0537,30429,8267
910,0.25108281,1683964.045,944604.4971,47686,13244
911,0.25082239,1703927.072,956375.8762,78354,22340
912,0.25055784,1723447.778,967921.8324,127736,37977
913,0.25028987,1742534.218,979245.1819,197129,60398
914,0.25001928,1761200.524,990351.871,276011,86530
915,0.24974684,1779460.826,1001247.846,349874,111024
916,0.24947329,1797329.256,1011939.053,414851,132029
917,0.24919935,1814819.943,1022431.439,477117,151107
918,0.24892572,1831947.018,1032730.95,540982,169418
919,0.24865307,1848724.612,1042843.532,608468,187840
920,0.24838207,1865166.857,1052775.132,678854,206106
921,0.24811336,1881287.881,1062531.696,752866,224488
922,0.24784758,1897101.817,1072119.17,829474,242809
923,0.24758534,1912622.795,1081543.5,908827,261115
924,0.24732726,1927864.34,1090810.251,988563,278981
925,0.24707415,1942832.909,1099920.506,1070683,298180
926,0.24682692,1957530.381,1108872.455,1153982,318356
927,0.24658643,1971958.558,1117664.234,1238428,340074
928,0.24635355,1986119.242,1126293.984,1323845,362027
929,0.24612913,2000014.237,1134759.841,1411580,383103
930,0.24591398,2013645.344,1143059.944,1501021,403600
931,0.2457089,2027014.366,1151192.432,1593489,423909
932,0.2455147,2040123.105,1159155.444,1687114,442892
933,0.24533214,2052973.362,1166947.117,1779540,460415
934,0.245162,2065566.942,1174565.59,1868972,476936
935,0.24500504,2077905.645,1182009.002,1954646,493442
936,0.24486198,2089990.954,1189275.363,2035622,511697
937,0.24473308,2101816.693,1196359.663,2108430,531064
938,0.24461806,2113368.885,1203253.81,2171377,549470
939,0.24451669,2124633.203,1209949.572,2224263,566807
940,0.24442873,2135595.318,1216438.718,2267490,585087
941,0.24435393,2146240.901,1222713.017,2301017,606873
942,0.2442921,2156555.623,1228764.238,2325669,638085
943,0.24424304,2166525.157,1234584.149,2342044,684689
944,0.24420657,2176135.174,1240164.52,2349528,748740
945,0.24418252,2185371.345,1245497.12,2351139,825468
946,0.24417074,2194219.342,1250573.717,2364187,906936
947,0.24417111,2202664.836,1255386.081,2409026,989296
948,0.24418349,2210694.101,1259926.36,2485604,1073987
949,0.24420746,2218307.743,1264195.765,2578939,1161028
950,0.24424232,2225520.985,1268204.751,2658049,1239191
951,0.24428735,2232349.713,1271964.189,2718808,1310171
952,0.24434186,2238809.81,1275484.949,2772057,1381110
953,0.2444052,2244917.159,1278777.902,2814472,1444695
954,0.24447669,2250687.645,1281853.918,2839596,1491376
955,0.2445557,2256137.15,1284723.869,2849397,1519324
956,0.2446416,2261281.56,1287398.625,2845825,1530432
957,0.24473376,2266136.757,1289889.056,2829236,1526578
958,0.24483156,2270718.625,1292206.034,2799898,1510340
959,0.24493439,2275043.048,1294360.428,2762015,1485565
960,0.24504164,2279126.176,1296363.317,2718213,1456302
961,0.24515245,2282987.359,1298228.251,2666244,1424090
962,0.24526586,2286648.055,1299970.416,2603752,1385682
963,0.24538087,2290129.76,1301605.023,2527542,1336085
964,0.24549652,2293453.969,1303147.285,2457003,1282518
965,0.24561183,2296642.178,1304612.415,2419918,1236931
966,0.24572581,2299715.882,1306015.625,2374621,1178274
967,0.24583749,2302696.578,1307372.129,2313878,1115906
968,0.2459459,2305605.761,1308697.138,2252928,1073406
969,0.24605004,2308464.927,1310005.865,2195603,1052591
970,0.24614895,2311295.571,1311313.524,2144826,1048232
971,0.24624164,2314119.188,1312635.326,2100748,1054761
972,0.24632732,2316952.857,1313983.401,2059228,1065720
973,0.24640601,2319795.135,1315356.954,2023004,1082659
974,0.24647793,2322639.735,1316751.807,1995748,1103620
975,0.2465433,2325480.365,1318163.781,1981216,1124210
976,0.24660235,2328310.736,1319588.697,1979459,1143632
977,0.24665531,2331124.558,1321022.377,1990557,1160898
978,0.24670238,2333915.541,1322460.643,2014876,1178786
979,0.2467438,2336677.395,1323899.315,2047905,1198427
980,0.24677979,2339403.832,1325334.215,2085698,1218838
981,0.24681056,2342088.56,1326761.165,2130187,1240737
982,0.24683634,2344725.29,1328175.986,2178242,1263333
983,0.24685735,2347307.621,1329574.45,2223657,1283982
984,0.24687367,2349826.128,1330950.98,2262991,1301438
985,0.24688527,2352268.068,1332298.519,2300771,1317802
986,0.2468921,2354620.528,1333609.936,2332933,1331103
987,0.24689413,2356870.596,1334878.099,2355207,1339269
988,0.2468913,2359005.358,1336095.876,2369596,1344442
989,0.24688358,2361011.902,1337256.134,2368569,1341878
990,0.2468709,2362877.316,1338351.742,2346115,1328927
991,0.24685323,2364588.687,1339375.568,2314163,1312656
992,0.24683052,2366133.102,1340320.48,2276464,1295061
993,0.2468027,2367497.649,1341179.346,2206793,1257725
994,0.24676973,2368669.418,1341945.035,2084069,1185718
995,0.24673162,2369639.845,1342612.602,1917754,1084662
996,0.2466887,2370413.553,1343183.737,1703592,956178
997,0.24664129,2370997.654,1343661.379,1428686,796527
998,0.24658975,2371399.261,1344048.47,1110219,616141
999,0.24653442,2371625.487,1344347.949,724622,400768
1000,0.24647564,2371683.446,1344562.759,318501,175546
1001,0.24641376,2371580.249,1344695.839,81622,44573
1002,0.24634912,2371323.01,1344750.131,25220,13330
1003,0.24628205,2370918.842,1344728.575,18149,9396
1004,0.24621291,2370374.858,1344634.112,15845,8293
1005,0.24614202,2369698.17,1344469.682,,
1006,0.24606965,2368895.922,1344238.491,,
1007,0.24599559,2367975.444,1343945.339,,
1008,0.24591943,2366944.133,1343595.624,,
1009,0.24584077,2365809.389,1343194.744,,
1010,0.24575921,2364578.609,1342748.097,,
1011,0.24567436,2363259.192,1342261.083,,
1012,0.24558581,2361858.537,1341739.099,,
1013,0.24549316,2360384.042,1341187.545,,
1014,0.24539601,2358843.106,1340611.819,,
1015,0.24529397,2357243.127,1340017.319,,
1016,0.24518662,2355591.504,1339409.444,,
1017,0.24507364,2353894.635,1338792.823,,
1018,0.24495522,2352150.799,1338165.836,,
1019,0.24483181,2350354.332,1337523.831,,
1020,0.24470386,2348499.543,1336862.131,,
1021,0.24457181,2346580.743,1336176.063,,
1022,0.24443613,2344592.239,1335460.953,,
1023,0.24429725,2342528.342,1334712.127,,
1024,0.24415562,2340383.362,1333924.909,,
1025,0.24401169,2338151.607,1333094.627,,
1026,0.2438659,2335827.388,1332216.605,,
1027,0.24371871,2333405.013,1331286.17,,
1028,0.2435705,2330879.718,1330299.312,,
1029,0.24342135,2328253.374,1329256.791,,
1030,0.24327122,2325530.738,1328161.443,,
1031,0.24312003,2322716.585,1327016.112,,
1032,0.24296772,2319815.686,1325823.642,,
1033,0.24281425,2316832.813,1324586.88,,
1034,0.24265954,2313772.739,1323308.669,,
1035,0.24250355,2310640.235,1321991.854,,
1036,0.24234622,2307440.075,1320639.28,,
1037,0.24218749,2304177.029,1319253.793,,
1038,0.24202731,2300855.87,1317838.235,,
1039,0.24186567,2297481.514,1316395.406,,
1040,0.24170274,2294059.493,1314927.896,,
1041,0.24153875,2290595.505,1313438.241,,
1042,0.24137393,2287095.249,1311928.979,,
1043,0.24120851,2283564.425,1310402.644,,
1044,0.24104273,2280008.73,1308861.773,,
1045,0.24087682,2276433.865,1307308.903,,
1046,0.24071103,2272845.526,1305746.569,,
1047,0.24054559,2269249.415,1304177.308,,
1048,0.24038076,2265651.228,1302603.656,,
1049,0.24021679,2262056.624,1301028.131,,
1050,0.24005371,2258466.683,1299451.206,,
1051,0.23989122,2254873.84,1297869.499,,
1052,0.23972895,2251269.573,1296279.194,,
1053,0.23956653,2247645.355,1294676.48,,
1054,0.23940358,2243992.664,1293057.543,,
1055,0.23923973,2240302.974,1291418.569,,
1056,0.23907459,2236567.762,1289755.746,,
1057,0.23890777,2232778.503,1288065.26,,
1058,0.23873889,2228926.673,1286343.298,,
1059,0.23856755,2225003.747,1284586.047,,
1060,0.23839337,2221001.853,1282789.963,,
1061,0.23821641,2216920.834,1280954.701,,
1062,0.23803702,2212765.587,1279082.006,,
1063,0.23785553,2208541.097,1277173.663,,
1064,0.2376723,2204252.348,1275231.455,,
1065,0.23748766,2199904.324,1273257.164,,
1066,0.23730199,2195502.009,1271252.574,,
1067,0.23711564,2191050.389,1269219.469,,
1068,0.23692897,2186554.447,1267159.632,,
1069,0.23674234,2182019.167,1265074.845,,
1070,0.23655613,2177449.535,1262966.894,,
1071,0.23637067,2172850.815,1260837.849,,
1072,0.23618619,2168228.944,1258690.472,,
1073,0.23600292,2163589.958,1256527.626,,
1074,0.23582106,2158939.892,1254352.177,,
1075,0.23564086,2154284.782,1252166.987,,
1076,0.23546255,2149630.665,1249974.92,,
1077,0.23528635,2144983.575,1247778.84,,
1078,0.23511252,2140349.548,1245581.611,,
1079,0.23494128,2135734.621,1243386.097,,
1080,0.23477289,2131144.829,1241195.161,,
1081,0.23460763,2126586.06,1239011.5,,
1082,0.23444598,2122063.072,1236836.54,,
1083,0.23428856,2117580.105,1234671.121,,
1084,0.23413596,2113141.394,1232516.079,,
1085,0.23398881,2108751.178,1230372.253,,
1086,0.23384771,2104413.691,1228240.477,,
1087,0.23371329,2100133.171,1226121.59,,
1088,0.23358618,2095913.853,1224016.429,,
1089,0.233467,2091759.975,1221925.831,,
1090,0.2333564,2087675.772,1219850.631,,
1091,0.23325498,2083665.278,1217791.613,,
1092,0.23316287,2079728.044,1215748.316,,
1093,0.23307973,2075859.245,1213719.074,,
1094,0.23300516,2072053.874,1211702.168,,
1095,0.23293878,2068306.925,1209695.881,,
1096,0.23288021,2064613.39,1207698.494,,
1097,0.23282906,2060968.263,1205708.291,,
1098,0.23278491,2057366.538,1203723.551,,
1099,0.23274739,2053803.207,1201742.559,,
1100,0.23271607,2050273.263,1199763.595,,
1101,0.23269056,2046771.761,1197784.965,,
1102,0.23267077,2043297.688,1195806.39,,
1103,0.23265714,2039856.271,1193829.845,,
1104,0.23265012,2036453.29,1191857.505,,
1105,0.23265019,2033094.527,1189891.544,,
1106,0.23265784,2029785.762,1187934.136,,
1107,0.23267354,2026532.778,1185987.456,,
1108,0.23269777,2023341.355,1184053.678,,
1109,0.23273101,2020217.275,1182134.976,,
1110,0.23277376,2017166.318,1180233.526,,
1111,0.2328265,2014194.267,1178351.494,,
1112,0.2328901,2011307.013,1176490.081,,
1113,0.23296621,2008510.673,1174648.514,,
1114,0.23305659,2005811.389,1172825.776,,
1115,0.233163,2003215.305,1171020.853,,
1116,0.23328721,2000728.564,1169232.729,,
1117,0.23343099,1998357.309,1167460.39,,
1118,0.23359612,1996107.684,1165702.819,,
1119,0.23378438,1993985.832,1163959.002,,
1120,0.23399757,1991997.896,1162227.924,,
