Batch Number,B2500274,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260202-00089,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.28835358,1464984.186,754187.545,6187,2442
901,0.28800706,1488098.864,766698.7016,6001,2334
902,0.28765456,1511008.742,779134.4593,5776,2088
903,0.28729656,1533689.307,791481.6084,6051,2085
904,0.28693346,1556116.046,803726.9391,7205,2223
905,0.2865656,1578264.448,815857.2418,8816,2636
906,0.2861933,1600110,827859.3067,11521,3290
907,0.28581683,1621628.189,839719.9242,15237,4057
908,0.28543639,1642794.503,851425.8844,21045,5556
909,0.28505218,1663584.431,862963.9778,30469,7886
910,0.28466434,1683973.459,874320.9945,47764,12535
911,0.28427297,1703937.075,885483.7249,78516,20979
912,0.28387831,1723457.566,896442.1873,127881,35495
913,0.28348111,1742543.062,907198.6718,197246,56313
914,0.28308225,1761207.833,917758.3841,276386,80357
915,0.28268254,1779466.15,928126.5298,349883,102474
916,0.28228281,1797332.283,938308.3146,415042,121517
917,0.28188383,1814820.503,948308.9441,477202,138577
918,0.28148637,1831945.081,958133.624,541017,155093
919,0.28109117,1848720.287,967787.56,608567,171554
920,0.28069897,1865160.392,977275.9577,679020,187613
921,0.28031048,1881279.667,986604.0229,752808,203797
922,0.27992641,1897092.381,995776.9611,829568,220018
923,0.27954744,1912612.806,1004799.978,908848,235906
924,0.27917428,1927854.596,1013677.936,988732,251710
925,0.2788077,1942824.202,1022411.692,1070789,268553
926,0.27844851,1957523.413,1030999.506,1153946,286443
927,0.27809751,1971953.939,1039439.597,1238580,305413
928,0.27775548,1986117.491,1047730.182,1323981,324734
929,0.27742319,2000015.779,1055869.481,1411778,343610
930,0.27710137,2013650.514,1063855.709,1501214,361935
931,0.27679077,2027023.404,1071687.087,1593677,380018
932,0.2764921,2040136.162,1079361.83,1687185,396599
933,0.27620608,2052990.496,1086878.159,1779620,411323
934,0.27593341,2065588.117,1094234.289,1869199,424649
935,0.27567478,2077930.736,1101428.44,1954933,437201
936,0.27543087,2090019.745,1108458.714,2035817,450299
937,0.27520183,2101848.962,1115320.469,2108540,463917
938,0.27498734,2113404.486,1122006.265,2171556,477495
939,0.27478706,2124672.065,1128508.535,2224340,491205
940,0.27460066,2135637.452,1134819.715,2267829,506801
941,0.27442782,2146286.395,1140932.237,2301096,526450
942,0.27426826,2156604.646,1146838.535,2325947,555468
943,0.27412169,2166577.955,1152531.044,2342037,600019
944,0.27398784,2176192.073,1158002.198,2349630,663539
945,0.27386646,2185432.749,1163244.431,2351329,743491
946,0.27375732,2194285.734,1168250.176,2364347,833355
947,0.2736602,2202736.779,1173011.867,2409125,926800
948,0.27357486,2210772.229,1177522.293,2485558,1020754
949,0.27350079,2218392.623,1181782.671,2579052,1112660
950,0.27343717,2225612.975,1185802.819,2658119,1193216
951,0.27338316,2232448.952,1189592.943,2718856,1266197
952,0.27333798,2238916.22,1193163.247,2772241,1340066
953,0.27330084,2245030.447,1196523.937,2814758,1408582
954,0.27327101,2250807.299,1199685.216,2840042,1461489
955,0.27324773,2256262.442,1202657.292,2849566,1495453
956,0.27323027,2261411.543,1205450.368,2846193,1511070
957,0.27321793,2266270.27,1208074.649,2829451,1509617
958,0.27321,2270854.287,1210540.34,2800017,1494152
959,0.27320579,2275179.263,1212857.648,2762271,1469101
960,0.2732046,2279261.163,1215036.958,2718210,1438744
961,0.27320565,2283119.528,1217090.843,2666408,1404928
962,0.2732081,2286776.261,1219033.317,2603813,1364921
963,0.2732111,2290253.305,1220878.418,2527630,1313991
964,0.27321383,2293572.603,1222640.186,2456929,1259088
965,0.27321544,2296756.1,1224332.658,2420154,1211501
966,0.27321513,2299825.738,1225969.873,2374792,1151376
967,0.27321207,2302803.461,1227565.87,2314234,1088120
968,0.27320544,2305711.213,1229134.689,2253151,1045421
969,0.27319442,2308570.936,1230690.367,2195703,1025381
970,0.27317822,2311404.575,1232246.943,2145179,1022073
971,0.27315602,2314234.072,1233818.457,2100912,1028996
972,0.27312711,2317076.77,1235416.259,2059332,1040077
973,0.27309112,2319930.725,1237040.438,2023181,1058097
974,0.27304777,2322788.943,1238688.133,1996083,1081062
975,0.27299679,2325644.433,1240356.484,1981331,1103183
976,0.27293791,2328490.199,1242042.631,1979600,1121976
977,0.27287085,2331319.25,1243743.713,1990776,1137965
978,0.27279534,2334124.591,1245456.868,2014921,1153525
979,0.27271111,2336899.229,1247179.238,2047719,1170281
980,0.27261789,2339636.171,1248907.96,2085750,1187744
981,0.27251541,2342328.423,1250640.175,2130175,1206558
982,0.2724034,2344968.993,1252373.022,2178284,1225393
983,0.2722816,2347550.804,1254103.546,2223782,1242356
984,0.27215025,2350064.525,1255826.194,2263207,1255685
985,0.27201009,2352498.354,1257532.57,2300907,1267711
986,0.27186188,2354840.361,1259214.13,2333120,1275850
987,0.2717064,2357078.615,1260862.331,2355547,1278667
988,0.27154438,2359201.188,1262468.631,2370014,1278058
989,0.27137658,2361196.149,1264024.486,2368738,1270643
990,0.27120372,2363051.57,1265521.352,2346359,1253300
991,0.27102654,2364755.52,1266950.688,2314278,1233843
992,0.27084574,2366296.07,1268303.949,2276600,1213617
993,0.27066204,2367661.29,1269572.593,2206868,1175333
994,0.27047613,2368839.252,1270748.078,2084096,1105016
995,0.27028847,2369821.931,1271824.662,1917744,1007787
996,0.27009878,2370613.133,1272805.091,1703602,885296
997,0.26990664,2371218.898,1273693.715,1428714,734626
998,0.26971163,2371645.269,1274494.885,1110418,566117
999,0.26951335,2371898.288,1275212.951,724733,366929
1000,0.26931137,2371983.996,1275852.264,318604,160505
1001,0.26910528,2371908.434,1276417.174,81610,41090
1002,0.26889468,2371677.644,1276912.032,25323,12676
1003,0.26867916,2371297.668,1277341.187,18103,9078
1004,0.26845831,2370774.548,1277708.99,15868,7870
1005,0.26823172,2370114.325,1278019.792,,
1006,0.26799906,2369323.243,1278277.827,,
1007,0.26776047,2368408.777,1278486.626,,
1008,0.26751627,2367378.858,1278649.458,,
1009,0.26726675,2366241.42,1278769.589,,
1010,0.26701225,2365004.397,1278850.289,,
1011,0.26675306,2363675.721,1278894.824,,
1012,0.26648953,2362263.327,1278906.464,,
1013,0.26622195,2360775.147,1278888.476,,
1014,0.26595067,2359219.115,1278844.127,,
1015,0.265676,2357603.165,1278776.685,,
1016,0.26539827,2355935.23,1278689.419,,
1017,0.26511782,2354222.204,1278585.078,,
1018,0.26483483,2352462.548,1278462.197,,
1019,0.26454943,2350650.626,1278317.266,,
1020,0.26426176,2348780.776,1278146.761,,
1021,0.26397194,2346847.334,1277947.159,,
1022,0.2636801,2344844.638,1277714.935,,
1023,0.26338636,2342767.024,1277446.566,,
1024,0.26309083,2340608.83,1277138.529,,
1025,0.26279364,2338364.393,1276787.298,,
1026,0.26249488,2336028.05,1276389.351,,
1027,0.26219468,2333594.137,1275941.164,,
1028,0.26189315,2331057.931,1275439.654,,
1029,0.26159061,2328421.419,1274884.895,,
1030,0.26128743,2325689.52,1274278.339,,
1031,0.26098401,2322867.16,1273621.444,,
1032,0.26068073,2319959.269,1272915.666,,
1033,0.26037798,2316970.774,1272162.461,,
1034,0.26007616,2313906.605,1271363.289,,
1035,0.25977567,2310771.69,1270519.604,,
1036,0.25947691,2307570.957,1269632.864,,
1037,0.25918029,2304309.334,1268704.527,,
1038,0.25888622,2300991.75,1267736.05,,
1039,0.258595,2297623.175,1266729.258,,
1040,0.25830642,2294208.753,1265687.572,,
1041,0.25802012,2290753.677,1264614.845,,
1042,0.25773575,2287263.141,1263514.926,,
1043,0.25745298,2283742.337,1262391.667,,
1044,0.25717146,2280196.458,1261248.919,,
1045,0.25689084,2276630.696,1260090.532,,
1046,0.25661078,2273050.246,1258920.359,,
1047,0.25633094,2269460.299,1257742.249,,
1048,0.25605098,2265866.048,1256560.054,,
1049,0.25577057,2262272.648,1255377.599,,
1050,0.2554895,2258680.965,1254195.936,,
1051,0.25520784,2255083.77,1253010.873,,
1052,0.25492566,2251472.933,1251817.638,,
1053,0.25464306,2247840.327,1250611.457,,
1054,0.25436009,2244177.821,1249387.557,,
1055,0.25407684,2240477.287,1248141.165,,
1056,0.25379337,2236730.595,1246867.508,,
1057,0.25350975,2232929.616,1245561.813,,
1058,0.25322604,2229066.222,1244219.306,,
1059,0.25294228,2225132.284,1242835.215,,
1060,0.25265854,2221120.294,1241405.146,,
1061,0.25237471,2217030.137,1239929.198,,
1062,0.25209063,2212866.531,1238410.413,,
1063,0.25180611,2208634.281,1236851.885,,
1064,0.251521,2204338.19,1235256.707,,
1065,0.25123513,2199983.062,1233627.971,,
1066,0.25094832,2195573.7,1231968.771,,
1067,0.25066041,2191114.907,1230282.2,,
1068,0.25037124,2186611.489,1228571.351,,
1069,0.25008064,2182068.247,1226839.317,,
1070,0.24978846,2177489.988,1225089.19,,
1071,0.24949479,2172881.96,1223323.565,,
1072,0.24920039,2168250.482,1221543.844,,
1073,0.24890611,2163602.029,1219751.251,,
1074,0.2486128,2158943.078,1217947.014,,
1075,0.24832133,2154280.105,1216132.357,,
1076,0.24803257,2149619.587,1214308.506,,
1077,0.24774742,2144967.998,1212476.686,,
1078,0.24746676,2140331.815,1210638.123,,
1079,0.2471915,2135717.515,1208794.042,,
1080,0.24692254,2131131.573,1206945.67,,
1081,0.24666073,2126580.19,1205094.294,,
1082,0.24640632,2122067.468,1203241.692,,
1083,0.24615926,2117596.545,1201389.861,,
1084,0.24591952,2113170.55,1199540.804,,
1085,0.24568708,2108792.616,1197696.52,,
1086,0.24546191,2104465.875,1195859.01,,
1087,0.24524396,2100193.457,1194030.276,,
1088,0.24503322,2095978.493,1192212.317,,
1089,0.24482964,2091824.116,1190407.134,,
1090,0.24463321,2087733.457,1188616.728,,
1091,0.24444389,2083709.504,1186843.015,,
1092,0.24426168,2079752.107,1185086.069,,
1093,0.24408658,2075858.052,1183344.16,,
1094,0.24391861,2072023.994,1181615.483,,
1095,0.24375777,2068246.591,1179898.236,,
1096,0.24360406,2064522.5,1178190.613,,
1097,0.2434575,2060848.377,1176490.813,,
1098,0.24331808,2057220.881,1174797.029,,
1099,0.24318581,2053636.668,1173107.459,,
1100,0.24306069,2050092.395,1171420.298,,
1101,0.24294271,2046584.764,1169733.763,,
1102,0.24283202,2043113.381,1168047.359,,
1103,0.24272896,2039682.459,1166362.638,,
1104,0.24263393,2036296.619,1164681.333,,
1105,0.24254729,2032960.484,1163005.178,,
1106,0.24246944,2029678.676,1161335.906,,
1107,0.24240075,2026455.817,1159675.251,,
1108,0.24234162,2023296.528,1158024.946,,
1109,0.24229244,2020205.433,1156386.724,,
1110,0.24225359,2017187.153,1154762.32,,
1111,0.24222547,2014246.313,1153153.459,,
1112,0.24220901,2011387.973,1151560.699,,
1113,0.24220624,2008618.079,1149982.219,,
1114,0.24221932,2005942.686,1148415.906,,
1115,0.24225043,2003367.848,1146859.646,,
1116,0.24230175,2000899.62,1145311.328,,
1117,0.24237547,1998544.056,1143768.839,,
1118,0.24247379,1996307.211,1142230.065,,
1119,0.24259892,1994195.139,1140692.894,,
