Batch Number,B2600091,,,,
Category,Poultry,,,,
Specie,Chicken,,,,
Family,Layer Baladi,,,,
Brand,FARMFLAKES,,,,
Product Code,PPEP250402,,,,
Product name,CHICKEN FEED - BALADI PRODUCTION 2,,,,
NIR-Code,D20260214-00107,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.0576384,1239369.785,1085331.735,5553,3835
901,0.05751337,1259308.611,1103109.947,5644,3917
902,0.05739747,1279120.921,1120763.892,5367,3744
903,0.05729451,1298728.36,1138213.714,5379,3586
904,0.0571991,1317955.701,1155318.455,5153,3485
905,0.05710556,1336622.656,1171934.274,5142,3361
906,0.05700939,1354695.654,1188043.521,5064,3166
907,0.05690801,1372416.923,1203865.749,5078,3148
908,0.05679923,1390058.9,1219646.485,5013,3216
909,0.05668241,1407750.878,1235501.83,5031,3112
910,0.05656048,1425236.379,1251199.088,5177,3074
911,0.05643671,1442194.595,1266447.398,5175,3158
912,0.05631409,1458406.883,1281045.68,5278,3329
913,0.0561954,1474042.997,1295134.155,5466,3199
914,0.05608334,1489364.969,1308934.134,5504,3302
915,0.05597921,1504584.713,1322627.147,5818,3394
916,0.05587704,1519652.74,1336187.228,6196,3534
917,0.05576874,1534434.614,1349520.987,6305,3613
918,0.05564846,1548832.01,1362560.698,6737,3849
919,0.05552396,1562998.612,1375417.766,6996,3868
920,0.05540847,1577195.354,1388279.832,7531,4218
921,0.05531359,1591593.943,1401259.891,7849,4332
922,0.05523933,1605549.121,1413787.911,8493,4530
923,0.05517971,1617978.802,1424928.649,8970,4920
924,0.05512874,1627959.638,1433886.893,9484,5090
925,0.0550805,1636470.597,1441543.366,10352,5516
926,0.05502933,1645722.291,1449863.863,11066,5887
927,0.05497071,1657783.111,1460686.451,11805,6378
928,0.05491092,1672337.026,1473712.914,12765,6687
929,0.05486369,1687259.558,1487024.789,13757,7279
930,0.05484163,1700463.581,1498737.952,14903,7815
931,0.05484628,1711330.808,1508299.852,16065,8473
932,0.05487019,1720508.57,1516305.28,17415,9220
933,0.05490595,1728696.342,1523395.82,18974,10053
934,0.05494753,1736819.424,1530407.674,20704,10952
935,0.05499011,1746017.806,1538362.065,22614,11791
936,0.05502914,1757381.246,1548234.866,24912,13042
937,0.05506638,1770600.718,1559747.363,27452,14388
938,0.05510986,1783941.263,1571341.909,30700,16146
939,0.0551678,1795654.453,1581448.2,34202,17944
940,0.05524668,1805296.186,1589650.976,38456,20278
941,0.05535112,1813808.6,1596762.557,43392,22831
942,0.05548507,1822180.466,1603637.931,49208,25920
943,0.05564328,1830860.161,1610689.764,55606,29422
944,0.0558109,1839713.741,1617854.08,63028,33532
945,0.0559733,1848561.896,1625027.422,71124,38015
946,0.05612542,1856800.527,1631698.198,80517,43344
947,0.05627232,1863374.061,1636921.039,91109,48876
948,0.0564198,1867280.954,1639796.176,102914,55629
949,0.05657403,1869328.508,1641011.393,115755,62703
950,0.05674087,1872168.996,1642873.722,130170,70938
951,0.05692483,1878406.025,1647648.771,145161,79216
952,0.05712283,1887861.604,1655187.975,161067,88276
953,0.0573259,1897707.78,1663042.853,177810,97502
954,0.05752653,1905119.166,1668766.667,195025,107082
955,0.05772461,1909213.101,1671590.113,212486,116733
956,0.05792549,1910789.616,1672196.798,228899,125831
957,0.05813394,1910740.726,1671351.609,246710,135586
958,0.05834875,1910498.74,1670313.566,263581,144651
959,0.05856368,1911910.049,1670720.388,278284,152736
960,0.05877201,1916624.459,1674036.878,294467,161548
961,0.05897171,1923810.464,1679540.874,309213,169266
962,0.0591649,1931000.137,1685067.908,323309,176734
963,0.05935432,1935938.601,1688640.728,337121,184150
964,0.05953934,1938660.894,1690295.027,349174,190196
965,0.05971683,1940463.892,1691175.721,363301,197767
966,0.05988409,1942520.297,1692316.061,377021,204690
967,0.06004482,1944993.683,1693843.846,388861,210855
968,0.06020577,1947597.661,1695483.127,404167,218268
969,0.06037176,1950092.039,1697005.898,417183,224811
970,0.06053648,1952507.224,1698463.302,430523,231433
971,0.06068976,1954967.854,1700003.693,443932,237883
972,0.06082379,1957573.391,1701744.128,457844,244563
973,0.06094089,1960317.388,1703670.096,471562,251228
974,0.06104599,1963165.635,1705732.61,486584,258242
975,0.06114234,1966033.337,1707845.337,500605,264821
976,0.06122807,1968681.073,1709807.789,514935,271343
977,0.06130042,1970841.178,1711398.743,529530,278165
978,0.06135829,1972482.157,1712595.481,544178,284683
979,0.06140422,1974091.13,1713811.184,559172,291512
980,0.06144112,1976217.547,1715511.471,570939,296558
981,0.06146821,1979008.302,1717826.945,588887,304678
982,0.06147902,1981981.553,1720364.952,605538,312092
983,0.06146709,1984614.483,1722697.69,617721,317249
984,0.06143649,1986757.709,1724679.552,636547,325554
985,0.06140288,1988671.396,1726474.418,652423,332357
986,0.06138111,1990622.488,1728254.902,668363,339018
987,0.06136705,1992673.095,1730091.226,684433,345870
988,0.06134235,1994730.951,1731976.443,697263,350812
989,0.06129054,1996723.584,1733913.403,715850,358774
990,0.06121375,1998776.63,1736003.18,733670,366237
991,0.0611233,2001114.793,1738395.969,747608,371775
992,0.0610294,2003735.282,1741048.806,768468,380765
993,0.06093613,2005481.746,1742940.568,784886,387451
994,0.06084541,2004834.836,1742742.356,801379,394254
995,0.06075662,2001294.41,1740020.474,818253,401212
996,0.06066235,1997452.625,1737057.286,835696,408381
997,0.06055441,1996464.719,1736629.726,852349,415360
998,0.06042974,1999421.556,1739701.055,870602,422856
999,0.06029341,2003643.648,1743922.065,887353,430046
1000,0.0601506,2006116.037,1746648.22,904022,437019
1001,0.06000627,2005665.819,1746836.668,921652,444530
1002,0.05986589,2003160.414,1745218.643,938872,451933
1003,0.05973437,1999602.042,1742646.096,956466,459586
1004,0.05960666,1996339.593,1740314.568,968246,464274
1005,0.0594712,1994950.905,1739646.504,990833,474598
1006,0.05931869,1996590.795,1741688.048,1010565,483389
1007,0.05915182,1999830.955,1745184.988,1022539,488411
1008,0.05897707,2002277.159,1748022.933,1045700,498692
1009,0.05879966,2002311.328,1748766.987,1063616,506676
1010,0.05862311,2000781.716,1748141.565,1080874,514402
1011,0.05845103,1999017.774,1747292.558,1098837,522119
1012,0.05828404,1997848.735,1746942.312,1110692,527119
1013,0.05811715,1997257.358,1747096.442,1132494,536715
1014,0.05794495,1997110.805,1747661.077,1152882,545590
1015,0.05776512,1996603.904,1747941.12,1166510,551214
1016,0.05757789,1994312.571,1746688.015,1191651,562306
1017,0.05738321,1989163.118,1742959.077,1210031,569943
1018,0.05718236,1983113.026,1738461.605,1227917,577444
1019,0.05697844,1979592.169,1736190.131,1246970,585471
1020,0.05677555,1980796.424,1738058.125,1266743,593521
1021,0.05657653,1984218.299,1741858.681,1285309,601173
1022,0.05638259,1986254.656,1744425.148,1306041,609608
1023,0.05619218,1984835.229,1743942.986,1325037,617255
1024,0.05600086,1980674.332,1741053.869,1343774,624555
1025,0.05580435,1974810.474,1736685.09,1363597,632365
1026,0.05560003,1968854.501,1732262.062,1383285,639932
1027,0.05538724,1964935.275,1729661.054,1403018,647344
1028,0.05516716,1964752.658,1730376.965,1413569,650260
1029,0.05494742,1966801.231,1733057.823,1440669,660866
1030,0.05473727,1968178.967,1735111.214,1463359,669089
1031,0.05454113,1966919.245,1734783.97,1473796,671823
1032,0.05435202,1963939.488,1732910.3,1500748,681908
1033,0.05416145,1960691.435,1730803.648,1520286,688383
1034,0.05396539,1957900.939,1729120.758,1538181,694016
1035,0.05376541,1955291.616,1727611.658,1556807,700068
1036,0.05356351,1952543.255,1725985.556,1566142,701832
1037,0.05336318,1949671.718,1724242.369,1589386,709817
1038,0.05316902,1946906.639,1722566.928,1610660,716759
1039,0.0529849,1944424.01,1721099.869,1621470,719240
1040,0.05281109,1942153.484,1719778.266,1648564,728811
1041,0.05264679,1939957.496,1718483.732,1665654,733944
1042,0.05248818,1937630.386,1717049.285,1681804,738800
1043,0.05232609,1934846.268,1715222.135,1698676,744068
1044,0.05215159,1931308.053,1712773.614,1716410,749365
1045,0.05196893,1927326.842,1709961.914,1731221,753872
1046,0.05179282,1923678.705,1707417.441,1748576,759311
1047,0.05163535,1920948.999,1705612.948,1763156,763678
1048,0.05149263,1918716.315,1704190.475,1776542,767885
1049,0.0513556,1916250.304,1702537.309,1790809,772271
1050,0.0512163,1913187.887,1700361.715,1804463,776709
1051,0.05106935,1909859.963,1697978.447,1817620,781058
1052,0.05091047,1906656.162,1695750.349,1818391,780489
1053,0.05074682,1903691.389,1693751.644,1839908,789080
1054,0.05059436,1900868.922,1691834.23,1855486,795253
1055,0.05046382,1898131.179,1689905.443,1855283,795077
1056,0.05033999,1895630.056,1688159.962,1875660,804159
1057,0.05020022,1893570.607,1686868.732,1886259,809290
1058,0.05003454,1891518.194,1685683.289,1894597,813877
1059,0.04985428,1887954.873,1683206.215,1903586,819035
1060,0.04967191,1881500.965,1678156.783,1900806,819573
1061,0.04949551,1873659.291,1671841.531,1914629,827774
1062,0.04933143,1867819.691,1667260.74,1925748,835302
1063,0.0491831,1866178.853,1666365.109,1924178,837630
1064,0.04903924,1866437.482,1667148.195,1941898,849327
1065,0.04888453,1865314.01,1666738.324,1947278,856286
1066,0.04871589,1861362.216,1663853.186,1951757,863622
1067,0.04854709,1855497.999,1659256.003,1956940,872199
1068,0.04839107,1848832.946,1653889.939,1963048,882381
1069,0.04824225,1842789.214,1649048.434,1965546,892003
1070,0.04808659,1838930.781,1646185.574,1970980,904134
1071,0.0479177,1837780.616,1645795.883,1973701,916457
1072,0.04774666,1837352.834,1646060.911,1975138,929586
1073,0.04758563,1835402.438,1644923.386,1977642,944439
1074,0.04743302,1831577.081,1642071.941,1979604,960821
1075,0.04727641,1827110.766,1638658.558,1980809,978096
1076,0.04710761,1823081.124,1635680.156,1969216,990285
1077,0.04693741,1819663.43,1633253.737,1979870,1015008
1078,0.04678156,1816773.035,1631244.721,1984406,1037977
1079,0.04664462,1813777.037,1629068.251,1972440,1053549
1080,0.04651538,1809284.697,1625517.066,1983238,1081677
1081,0.04638285,1802248.479,1619689.677,1984503,1105773
1082,0.04625013,1794659.225,1613362.144,1984721,1129730
1083,0.04612768,1789895.411,1609533.313,1987600,1155513
1084,0.04602006,1789329.311,1609423.062,1980914,1175693
1085,0.04591676,1789975.061,1610386.866,1993806,1207022
1086,0.04580582,1788473.937,1609447.442,2006736,1238016
1087,0.04569107,1784011.699,1605856.098,2008377,1261771
1088,0.04558796,1777548.285,1600418.061,2032553,1298265
1089,0.04550721,1770308.931,1594196.5,2045511,1327146
1090,0.04544235,1764262.024,1588988.424,2059512,1355871
1091,0.04538377,1761417.676,1586640.676,2076712,1385424
1092,0.04532661,1761391.737,1586826.122,2097406,1416157
1093,0.04527044,1761462.542,1587095.168,2115109,1443514
1094,0.04521426,1759422,1585461.728,2137386,1473480
1095,0.04515512,1755866.441,1582473.188,2156647,1499926
1096,0.04508994,1752177.349,1579385.393,2174861,1524954
1097,0.04502486,1749014.238,1576770.484,2193402,1549687
1098,0.04497772,1746111.008,1574324.048,2210816,1573130
1099,0.04496232,1743192.128,1571748.082,2227246,1595092
1100,0.0449628,1740293.493,1569132.799,2228617,1606450
1101,0.0449523,1737566.89,1566712.226,2253155,1634287
1102,0.04492278,1735087.746,1564583.211,2271169,1657456
1103,0.04489632,1732809.938,1562624.44,2269856,1666927
1104,0.04489467,1730642.921,1560676.171,2293686,1694940
1105,0.04491593,1728241.814,1558434.579,2305697,1714764
1106,0.04494735,1725150.04,1555534.036,2316637,1733870
1107,0.0449781,1721385.016,1552029.303,2327527,1753554
1108,0.04500097,1717844.193,1548755.298,2325896,1763730
1109,0.04501078,1715382.874,1546501.287,2343568,1788810
1110,0.04501775,1713644.409,1544909.202,2358203,1811775
1111,0.04504007,1711645.69,1543027.99,2356914,1822635
1112,0.04508689,1708897.383,1540384.348,2378741,1851127
1113,0.0451485,1705929.328,1537490.849,2384327,1867153
1114,0.04521426,1703341.317,1534925.912,2388812,1881881
1115,0.04528808,1701213.738,1532748.138,2393855,1896755
1116,0.045382,1699339.597,1530728.52,2400756,1912627
1117,0.04550391,1697653.776,1528780.762,2400986,1922807
1118,0.04565254,1696398.074,1527127.275,2406374,1936424
1119,0.04582477,1695734.788,1525924.884,2406624,1945287
1120,0.04601256,1694684.85,1524320.84,2405944,1952658
1121,0.04620565,1691641.353,1520906.955,2406456,1960261
1122,0.04640488,1686463.361,1515556.158,2406266,1966528
1123,0.04663248,1682057.406,1510804.735,2405204,1971511
1124,0.04690937,1681279.598,1509143.616,2389887,1964165
1125,0.04723211,1683121.13,1509674.317,2399231,1976104
1126,0.04758624,1684533.974,1509710.024,2400963,1981216
1127,0.04796608,1683718.246,1507659.744,2383382,1969735
1128,0.04837935,1681292.552,1504055.776,2391257,1978646
1129,0.04883313,1678201.456,1499722.688,2386234,1976525
1130,0.04932152,1675816.306,1495908.028,2379165,1971993
1131,0.04983121,1675692.832,1494043.357,2372320,1967350
1132,0.05035961,1678010.051,1494290.191,2352688,1951457
1133,0.05092591,1680648.359,1494689.377,2352428,1951368
1134,0.05155115,1681630.211,1493411.009,2348842,1948038
1135,0.05223842,1681335.444,1490788.19,2331447,1933072
1136,0.05298144,1681079.226,1488013.06,2336464,1936404
1137,0.05376658,1681593.8,1485780.049,2326748,1927437
1138,0.0545721,1682800.001,1484090.565,2316064,1917264
1139,0.05538156,1684379.79,1482717.651,2306942,1908696
1140,0.05620905,1685096.245,1480524.717,2300629,1902331
1141,0.05708028,1683504.067,1476161.564,2287337,1890038
1142,0.05800447,1680491.589,1470387.739,2279129,1882275
1143,0.05896577,1679507.901,1466277.884,2266869,1870966
1144,0.05994592,1682874.209,1465904.685,2254000,1859346
1145,0.06095066,1688113.147,1467070.18,2242074,1848216
1146,0.06199745,1691740.613,1466683.211,2229420,1836673
1147,0.06308163,1692557.988,1463733.221,2215802,1824383
1148,0.06417499,1691259.426,1458932.634,2190394,1801939
1149,0.06526187,1689028.359,1453366.26,2185589,1796166
1150,0.06636415,1688214.561,1448983.657,2173646,1784712
1151,0.06750225,1691040.183,1447610.346,2145020,1759229
1152,0.06866924,1696383.42,1448287.473,2138754,1751757
1153,0.06984994,1701157.389,1448420.138,2121301,1734972
1154,0.07103892,1703767.191,1446676.178,2103614,1717754
1155,0.0722358,1705419.797,1444094.127,2088502,1702286
1156,0.07343644,1707434.214,1441808.349,2066010,1680542
1157,0.07463246,1709901.245,1439920.691,2063028,1674315
1158,0.07581556,1712433.513,1438130.049,2058866,1666753
1159,0.07698819,1714962.39,1436370.275,2045316,1650940
1160,0.07816462,1717811.888,1434864.809,2050850,1650655
1161,0.07935288,1721227.873,1433789.815,2042969,1638751
1162,0.08053658,1725053.227,1433065.085,2032761,1624697
1163,0.08169511,1729020.443,1432534.268,2022456,1610487
1164,0.08282636,1732691.029,1431840.898,2014414,1597800
1165,0.08394349,1735494.269,1430473.091,1999088,1579466
1166,0.08505485,1737425.343,1428404.811,1988563,1565204
1167,0.08615241,1739809.846,1426754.898,1974906,1548823
1168,0.0872243,1743892.404,1426577.568,1960315,1532146
1169,0.08827242,1748779.591,1427127.125,1947551,1517954
1170,0.08930923,1752594.437,1426829.89,1935070,1504412
1171,0.09033883,1754843.939,1425278.29,1922018,1491684
1172,0.09134764,1756942.734,1423672.066,1900460,1473016
1173,0.09232302,1760089.914,1423022.723,1896860,1469296
1174,0.09327449,1763995.472,1423059.215,1887310,1462048
1175,0.09421819,1768018.335,1423208.663,1866278,1446512
1176,0.09515786,1772147.586,1423449.391,1863491,1446298
1177,0.0960862,1776865.35,1424191.273,1852087,1440045
1178,0.0969946,1781891.234,1425235.383,1840193,1434352
1179,0.09787585,1785226.589,1425008.646,1829564,1430296
1180,0.09872871,1785242.239,1422225.448,1811993,1421359
1181,0.09956602,1784490.189,1418888.107,1807372,1423269
1182,0.10039937,1787185.325,1418306.917,1800495,1423703
1183,0.10122289,1793888.373,1420929.472,1785354,1418044
1184,0.10202039,1800855.208,1423830.888,1785477,1424694
1185,0.10278602,1805110.434,1424681.41,1775840,1423982
1186,0.10353072,1807060.539,1423777.041,1765654,1423131
1187,0.10426531,1807877.446,1422013.359,1756986,1423652
1188,0.10498315,1809401.392,1420861.583,1751380,1427131
1189,0.10566519,1813849.701,1422119.54,1740548,1426575
1190,0.10630002,1821456.099,1425997.262,1735069,1430797
1191,0.10689473,1829250.205,1430139.447,1726672,1432837
1192,0.10745981,1834699.258,1432534.465,1717797,1434871
1193,0.10799686,1838619.635,1433821.303,1711379,1438890
1194,0.10850242,1842725.036,1435350.996,1705691,1443697
1195,0.1089664,1847716.386,1437702.126,1700099,1448579
1196,0.10937471,1853492.674,1440841.335,1688630,1448210
1197,0.10972408,1859324.282,1444212.387,1691527,1459651
1198,0.11003337,1863245.402,1446227.748,1690031,1467244
1199,0.11031915,1863925.2,1445803.7,1679489,1466314
1200,0.11056293,1864580.162,1445500.106,1684593,1478517
1201,0.11073321,1869823.052,1448996.362,1682926,1483974
1202,0.11083133,1879442.295,1456121.659,1681093,1489002
1203,0.11089092,1888723.839,1463111.913,1680947,1494622
