Batch Number,B2600056,,,,
Category,Aquaculture,,,,
Specie,Cold Fresh Water Fish,,,,
Family,Salmonoid,,,,
Brand,A'FLAKES,,,,
Product Code,FTT207002,,,,
Product name,A\'FLAKES Gold- Salmonoid Finisher 7002,,,,
NIR-Code,Y20260214-00111,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.69353715,1238304.972,250778.5948,5462,877
901,0.69330229,1258195.676,254944.6492,5468,975
902,0.69313255,1277969.063,259052.5044,5362,918
903,0.69303009,1297542.258,263082.1706,5154,883
904,0.69293754,1316736.143,267030.7167,5076,861
905,0.69279724,1335366.583,270896.4178,4953,911
906,0.69258907,1353396.433,274685.6418,5004,840
907,0.69235762,1371064.861,278419.9703,4983,845
908,0.69215214,1388641.316,282122.6399,4939,922
909,0.69200055,1406260.811,285802.043,5095,788
910,0.69187888,1423696.051,289426.5687,5048,872
911,0.69175603,1440659.324,292957.9351,5173,870
912,0.6916059,1456946.858,296372.4343,5309,995
913,0.69141731,1472673.977,299701.7639,5517,956
914,0.6911828,1488031.816,302990.7846,5679,913
915,0.69090293,1503181.361,306272.818,5897,998
916,0.69061779,1518126.321,309520.9989,6222,952
917,0.69037849,1532819.299,312688.9034,6349,965
918,0.69022498,1547234.293,315741.0901,6665,1049
919,0.6901329,1561494.61,318718.7314,7147,1025
920,0.69005241,1575787.098,321695.6063,7461,1100
921,0.68994058,1590217.191,324725.1007,8056,1166
922,0.68980243,1604146.017,327673.6108,8599,1331
923,0.68966708,1616536.733,330307.5503,8989,1354
924,0.68955953,1626507.933,332427.2797,9661,1342
925,0.68946844,1635037.747,334240.7104,10393,1583
926,0.68936018,1644308.25,336219.6194,11123,1683
927,0.68920488,1656361.082,338805.2542,12067,1692
928,0.68901334,1670886.4,341927.1458,12972,1889
929,0.68882512,1685790.897,345126.7168,13932,2011
930,0.68867606,1699016.966,347953.8543,15077,2107
931,0.68856226,1709935.264,350281.6686,16290,2217
932,0.68844752,1719147.108,352261.7735,17662,2445
933,0.68829758,1727307.537,354056.1045,19254,2753
934,0.68811877,1735354.649,355852.0473,21144,3029
935,0.6879553,1744495.645,357861.1821,23024,3079
936,0.68785034,1755886.742,360284.9825,25533,3390
937,0.68780081,1769216.099,363061.3924,28357,3771
938,0.68775766,1782675.329,365859.7133,31388,4222
939,0.68767273,1794441.676,368346.5599,35243,4809
940,0.68754318,1804055.423,370430.4619,39732,5449
941,0.68741306,1812505.486,372277.0555,44837,6185
942,0.6873266,1820829.329,374061.1844,50598,7130
943,0.68729095,1829494.768,375872.2114,57281,8093
944,0.68727409,1838355.78,377707.3862,64892,9188
945,0.6872434,1847219.521,379555.3429,73529,10554
946,0.68718685,1855471.127,381300.4756,83175,11974
947,0.68711363,1862047.211,382716.3906,93973,13717
948,0.68703342,1865938.895,383587.1024,106296,15498
949,0.68695294,1867954.345,384072.5897,119433,17697
950,0.68687634,1870755.053,384716.3014,134022,20017
951,0.68680826,1876954.418,386051.6999,149074,22421
952,0.68675819,1886388.356,388036.805,165053,25102
953,0.68673958,1896246.747,390081.4269,181792,27734
954,0.68676389,1903719.676,391596.778,198779,30608
955,0.6868125,1907894.641,392411.6504,216052,33260
956,0.68684108,1909502.582,392716.523,232137,36084
957,0.68680803,1909371.879,392719.5278,249789,38928
958,0.68672368,1908971.507,392713.4405,266268,41784
959,0.68663847,1910261.397,393055.9073,280321,44134
960,0.68659942,1914995.035,394065.3375,296546,46826
961,0.68659816,1922303.01,395570.3088,310842,49202
962,0.68659014,1929586.116,397076.3557,324757,51497
963,0.68653621,1934473.749,398131.5862,338404,53703
964,0.68644946,1937048.04,398741.0378,350288,55688
965,0.68637149,1938742.677,399161.536,364368,57932
966,0.68633781,1940845.23,399625.4086,377839,60146
967,0.68633711,1943466.033,400165.6878,389708,62065
968,0.68633724,1946190.494,400726.5394,404732,64463
969,0.68631192,1948673.809,401261.2517,417723,66440
970,0.68626733,1950975.941,401776.5444,431100,68427
971,0.68622087,1953297.804,402297.7433,444641,70446
972,0.68618538,1955802.018,402846.4231,458403,72455
973,0.68615497,1958490.149,403428.36,472058,74646
974,0.68611886,1961321.547,404045.1853,487098,76805
975,0.68606846,1964202.872,404685.7241,501087,78776
976,0.68600157,1966879.705,405299.6551,515350,80888
977,0.68591724,1969068.183,405829.407,529871,82916
978,0.68582469,1970726.377,406257.7319,544512,84907
979,0.68575547,1972343.633,406655.9289,559374,86975
980,0.68574346,1974473.281,407106.2824,571375,88598
981,0.68578436,1977264.404,407643.373,589235,91214
982,0.68581465,1980234.718,408227.275,605823,93539
983,0.68576841,1982860.704,408812.1497,618090,95119
984,0.68564527,1984991.505,409367.5216,636893,97677
985,0.68551625,1986884.966,409879.7642,652949,99880
986,0.68545086,1988806.97,410338.0309,668624,102074
987,0.6854484,1990837.463,410759.3011,684855,104062
988,0.68545546,1992916.258,411181.5266,697691,105679
989,0.68542352,1994995.539,411640.7953,716205,108174
990,0.68535423,1997160.313,412153.2165,733915,110643
991,0.6852742,1999562.006,412724.909,747891,112294
992,0.68520662,2002144.876,413322.3421,768617,114898
993,0.68515708,2003803.559,413711.9523,785209,117133
994,0.68512552,2003102.44,413597.2519,801673,119162
995,0.68510575,1999592.992,412891.4189,818598,121328
996,0.68507298,1995821.502,412143.7491,836057,123590
997,0.68499919,1994879.288,412019.1799,852705,125715
998,0.68488243,1997828.638,412739.284,870846,128097
999,0.68476753,2002026.044,413715.8803,887729,130239
1000,0.68470186,2004498.252,414289.4026,904489,132447
1001,0.68469031,2004082.027,414214.386,921812,134654
1002,0.68469165,2001618.968,413704.0392,939165,137099
1003,0.68466536,1998085.443,412998.7108,956641,139378
1004,0.68460883,1994826.213,412378.715,968354,140867
1005,0.68454474,1993429.329,412150.7602,991171,143916
1006,0.68449282,1995059.38,412537.0958,1010976,146779
1007,0.68445032,1998293.589,413246.3018,1022694,148312
1008,0.6844059,2000741.678,413794.8824,1045839,151460
1009,0.68435023,2000789.713,413857.8714,1063867,153893
1010,0.68428069,1999290.722,413614.0289,1081063,156093
1011,0.68419621,1997578.879,413340.2789,1098932,158310
1012,0.68410082,1996474.318,413202.4707,1110927,159815
1013,0.68400702,1995927.315,413178.4909,1132591,162604
1014,0.68392738,1995772.433,413222.1929,1153072,165197
1015,0.6838601,1995214.484,413170.6736,1166782,166763
1016,0.68379002,1992878.573,412753.5515,1191754,169867
1017,0.68370381,1987734.763,411769.9217,1209980,172102
1018,0.68360899,1981728.319,410615.2971,1228178,174152
1019,0.68352384,1978249.707,409974.9003,1247003,176439
1020,0.68346311,1979467.392,410284.628,1266735,178723
1021,0.68342537,1982892.52,411030.2695,1285421,180933
1022,0.68340488,1984951.228,411476.4235,1305805,183436
1023,0.68338534,1983578.858,411210.4397,1324960,185620
1024,0.68333138,1979452.344,410405.9705,1343720,187749
1025,0.68320808,1973571.13,409302.7846,1363355,189894
1026,0.68303456,1967562.357,408219.6834,1383115,192122
1027,0.68288003,1963621.292,407547.0001,1403040,194369
1028,0.6828041,1963503.025,407593.7146,1413562,195397
1029,0.68277697,1965664.403,408067.8691,1440373,198365
1030,0.6827296,1967125.165,408415.6639,1463166,200993
1031,0.68262184,1965872.092,408256.789,1473714,201972
1032,0.68250273,1962873.453,407745.8703,1500637,205035
1033,0.68243768,1959649.38,407137.1139,1520167,207268
1034,0.68244228,1956946.58,406571.2773,1538019,209160
1035,0.68246243,1954443.891,406032.4799,1556594,211368
1036,0.6824431,1951775.242,405496.1184,1565836,212311
1037,0.68237986,1948953.04,404968.7542,1589144,215151
1038,0.68230067,1946230.442,404476.7728,1610305,217857
1039,0.68222762,1943797.569,404039.1164,1621238,219035
1040,0.68215436,1941555.813,403641.2299,1648308,222658
1041,0.68206698,1939328.393,403259.285,1665292,224991
1042,0.68196826,1936912.933,402848.585,1681502,227307
1043,0.68189055,1934061.86,402327.5859,1698456,229761
1044,0.68186606,1930557.619,401621.2766,1716005,232367
1045,0.68187769,1926695.51,400807.0933,1730884,234693
1046,0.6818703,1923162.915,400079.0194,1748153,237405
1047,0.68180094,1920474.228,399583.4952,1762766,239742
1048,0.68169384,1918234.387,399215.9049,1776365,242028
1049,0.68159397,1915769.338,398794.581,1790512,244297
1050,0.68152534,1912746.299,398228.2199,1803978,246255
