Batch Number,B2600056,,,,
Category,Aquaculture,,,,
Specie,Cold Fresh Water Fish,,,,
Family,Salmonoid,,,,
Brand,A'FLAKES,,,,
Product Code,FTT207002,,,,
Product name,A\'FLAKES Gold- Salmonoid Finisher 7002,,,,
NIR-Code,Y20260214-00111,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.68705145,1238304.972,254551.7967,5462,895
901,0.68691555,1258195.676,258721.5689,5468,974
902,0.68676214,1277969.063,262880.397,5362,932
903,0.68658555,1297542.258,267015.1883,5154,1037
904,0.68640988,1316736.143,271074.6315,5076,967
905,0.68625949,1335366.583,275005.269,4953,920
906,0.68613937,1353396.433,278795.4363,5004,893
907,0.68602106,1371064.861,282512.0294,4983,941
908,0.68587409,1388641.316,286230.553,4939,860
909,0.68568658,1406260.811,289987.512,5095,850
910,0.68549217,1423696.051,293714.3095,5048,952
911,0.68533013,1440659.324,297324.8215,5173,878
912,0.68522044,1456946.858,300762.2142,5309,960
913,0.68511733,1472673.977,304081,5517,967
914,0.68496184,1488031.816,307362.1462,5679,839
915,0.68471456,1503181.361,310668.2176,5897,1023
916,0.68442557,1518126.321,313965.7974,6222,1016
917,0.68417109,1532819.299,317190.2777,6349,1113
918,0.68401175,1547234.293,320290.7063,6665,1139
919,0.68391945,1561494.61,323311.4156,7147,1156
920,0.68383084,1575787.098,326337.2915,7461,1182
921,0.68369042,1590217.191,329432.1798,8056,1441
922,0.68349565,1604146.017,332466.7707,8599,1253
923,0.68327059,1616536.733,335208.4754,8989,1482
924,0.6830374,1626507.933,337457.2699,9661,1301
925,0.68280968,1635037.747,339404.8978,10393,1516
926,0.68259666,1644308.25,341496.7505,11123,1694
927,0.68240757,1656361.082,344149.7454,12067,1777
928,0.68224004,1670886.4,347301.6794,12972,2052
929,0.68208227,1685790.897,350526.9642,13932,2024
930,0.68192259,1699016.966,353406.9836,15077,2126
931,0.68176304,1709935.264,355808.7561,16290,2307
932,0.68161758,1719147.108,357845.4165,17662,2501
933,0.68150003,1727307.537,359641.369,19254,2761
934,0.68141368,1735354.649,361388.6949,21144,2839
935,0.68135212,1744495.645,363343.8137,23024,3193
936,0.68130833,1755886.742,365753.2277,25533,3604
937,0.68126497,1769216.099,368566.5449,28357,3951
938,0.68119444,1782675.329,371430.7181,31388,4407
939,0.68107078,1794441.676,373988.7783,35243,4901
940,0.68090813,1804055.423,376133.2646,39732,5644
941,0.68076238,1812505.486,378021.8932,44837,6272
942,0.6806886,1820829.329,379822.4594,50598,7219
943,0.68068869,1829494.768,381629.9818,57281,8259
944,0.6807083,1838355.78,383461.0559,64892,9417
945,0.68069292,1847219.521,385323.5856,73529,10648
946,0.68062899,1855471.127,387101.8168,83175,12151
947,0.68054537,1862047.211,388548.5697,93973,13996
948,0.68047147,1865938.895,389426.8987,106296,15838
949,0.68041806,1867954.345,389895.477,119433,18025
950,0.68037754,1870755.053,390516.495,134022,20516
951,0.68034191,1876954.418,391842.7507,149074,22967
952,0.68030569,1886388.356,393845.0709,165053,25479
953,0.68026563,1896246.747,395939.8541,181792,28262
954,0.68021874,1903719.676,397543.1375,198779,31093
955,0.68016828,1907894.641,398461.2638,216052,34059
956,0.68012302,1909502.582,398838.639,232137,36784
957,0.68009093,1909371.879,398840.8113,249789,39697
958,0.68006451,1908971.507,398781.4415,266268,42519
959,0.68002445,1910261.397,399087.7047,280321,45007
960,0.67995354,1914995.035,400141.9714,296546,47731
961,0.67986029,1922303.01,401755.2495,310842,50062
962,0.67976947,1929586.116,403361.7341,324757,52508
963,0.67970381,1934473.749,404444.5875,338404,54739
964,0.67967099,1937048.04,405013.4059,350288,56837
965,0.67967084,1938742.677,405367.8731,364368,59105
966,0.67969963,1940845.23,405780.5962,377839,61283
967,0.67972693,1943466.033,406302.9988,389708,63214
968,0.67971059,1946190.494,406887.8788,404732,65639
969,0.67962088,1948673.809,407491.2309,417723,67652
970,0.67949648,1950975.941,408089.515,431100,69828
971,0.67939962,1953297.804,408666.3179,444641,71774
972,0.67937463,1955802.018,409213.7858,458403,73797
973,0.67939193,1958490.149,409759.903,472058,75883
974,0.6794028,1961321.547,410342.0252,487098,78255
975,0.67937307,1964202.872,410972.9804,501087,80297
976,0.67931233,1966879.705,411590.6188,515350,82330
977,0.67923835,1969068.183,412118.7789,529871,84563
978,0.67916694,1970726.377,412533.6595,544512,86678
979,0.67910989,1972343.633,412926.4384,559374,88730
980,0.67907824,1974473.281,413402.4286,571375,90374
981,0.67906745,1977264.404,413997.1006,589235,92968
982,0.67904878,1980234.718,414636.8417,605823,95405
983,0.67899257,1982860.704,415240.4292,618090,97010
984,0.67889738,1984991.505,415777.7744,636893,99561
985,0.67879253,1986884.966,416274.8661,652949,101790
986,0.67870774,1988806.97,416758.9132,668624,103942
987,0.67865683,1990837.463,417233.307,684855,106161
988,0.67864174,1992916.258,417683.4883,697691,107733
989,0.67866106,1994995.539,418100.6778,716205,110344
990,0.67868804,1997160.313,418528.3597,733915,112582
991,0.67868338,1999562.006,419036.153,747891,114395
992,0.67861763,2002144.876,419640.9536,768617,117130
993,0.67851054,2003803.559,420092.1909,785209,119212
994,0.67839688,2003102.44,420055.1168,801673,121388
995,0.67830328,1999592.992,419409.5563,818598,123649
996,0.67823288,1995821.502,418686.3632,836057,125805
997,0.67818474,1994879.288,418535.0913,852705,128075
998,0.67815195,1997828.638,419185.5314,870846,130486
999,0.67811619,2002026.044,420100.8256,887729,132651
1000,0.67805837,2004498.252,420675.5886,904489,134738
1001,0.67797371,2004082.027,420670.2346,921812,137196
1002,0.67787332,2001618.968,420250.3504,939165,139545
1003,0.67776926,1998085.443,419609.0022,956641,141848
1004,0.67767381,1994826.213,419016.6266,968354,143419
1005,0.67759961,1993429.329,418794.7568,991171,146541
1006,0.67755671,1995059.38,419178.6148,1010976,149445
1007,0.67753835,1998293.589,419875.8988,1022694,150846
1008,0.67753136,2000741.678,420397.0514,1045839,154084
1009,0.6775206,2000789.713,420417.5628,1063867,156479
1010,0.67748466,1999290.722,420137.3447,1081063,158879
1011,0.67740122,1997578.879,419858.2788,1098932,161224
1012,0.67727395,1996474.318,419749.1046,1110927,162683
1013,0.67715065,1995927.315,419753.2561,1132591,165628
1014,0.67708072,1995772.433,419788.2741,1153072,168092
1015,0.67706122,1995214.484,419689.7551,1166782,169773
1016,0.67704106,1992878.573,419217.8633,1191754,172874
1017,0.67697291,1987734.763,418201.4398,1209980,175197
1018,0.67685645,1981728.319,417049.5576,1228178,177154
1019,0.67671497,1978249.707,416453.1369,1247003,179518
1020,0.67657227,1979467.392,416846.4257,1266735,181808
1021,0.67644928,1982892.52,417685.9814,1285421,183929
1022,0.67636503,1984951.228,418200.7575,1305805,186478
1023,0.6763224,1983578.858,417952.6336,1324960,188708
1024,0.67629624,1979452.344,417108.2756,1343720,190973
1025,0.67625925,1973571.13,415904.418,1363355,193151
1026,0.67619924,1967562.357,414695.4496,1383115,195412
1027,0.67611798,1963621.292,413942.2472,1403040,197541
1028,0.67601933,1963503.025,414011.3505,1413562,198594
1029,0.6759153,1965664.403,414566.3728,1440373,201786
1030,0.67582089,1967125.165,414964.65,1463166,204501
1031,0.67574588,1965872.092,414771.952,1473714,205408
1032,0.67568574,1962873.453,414196.6278,1500637,208529
1033,0.67563335,1959649.38,413566.1884,1520167,210888
1034,0.67557481,1956946.58,413051.4556,1538019,212679
1035,0.67548671,1954443.891,412606.9103,1556594,214907
1036,0.6753491,1951775.242,412174.1072,1565836,215865
1037,0.67519137,1948953.04,411727.6239,1589144,218733
1038,0.67507458,1946230.442,411263.0432,1610305,221312
1039,0.6750423,1943797.569,410779.4706,1621238,222658
1040,0.6750592,1941555.813,410289.76,1648308,226441
1041,0.67506864,1939328.393,409810.1543,1665292,228772
1042,0.67503774,1936912.933,409328.8508,1681502,231150
1043,0.67497591,1934061.86,408784.5276,1698456,233632
1044,0.67489724,1930557.619,408117.7953,1716005,236249
1045,0.67482113,1926695.51,407372.7333,1730884,238784
1046,0.67477124,1923162.915,406672.5248,1748153,241481
1047,0.67476034,1920474.228,406114.1669,1762766,243637
1048,0.67474537,1918234.387,405654.5015,1776365,245987
1049,0.67466609,1915769.338,405207.1732,1790512,248304
1050,0.67450673,1912746.299,404716.2518,1803978,250413
