Batch Number,B2600056,,,,
Category,Aquaculture,,,,
Specie,Cold Fresh Water Fish,,,,
Family,Salmonoid,,,,
Brand,A'FLAKES,,,,
Product Code,FTT207002,,,,
Product name,A\'FLAKES Gold- Salmonoid Finisher 7002,,,,
NIR-Code,Y20260214-00111,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.69487424,1238304.972,250007.6961,5462,886
901,0.69477095,1258195.676,254083.9533,5468,931
902,0.69463345,1277969.063,258158.7724,5362,912
903,0.69445992,1297542.258,262217.4533,5154,1014
904,0.69428351,1316736.143,266204.4115,5076,999
905,0.69413742,1335366.583,270061.753,4953,849
906,0.69403148,1353396.433,273774.8473,5004,851
907,0.69393528,1371064.861,277410.3892,4983,795
908,0.69381578,1388641.316,281043.9926,4939,860
909,0.69365444,1406260.811,284715.7088,5095,910
910,0.69346758,1423696.051,288369.7499,5048,752
911,0.6932761,1440659.324,291934.3453,5173,875
912,0.69309483,1456946.858,295358.0976,5309,840
913,0.69291929,1472673.977,298667.0574,5517,971
914,0.69274094,1488031.816,301905.6759,5679,939
915,0.69255368,1503181.361,305110.8856,5897,970
916,0.69236199,1518126.321,308280.403,6222,1088
917,0.69217347,1532819.299,311399.2005,6349,1065
918,0.69199432,1547234.293,314457.358,6665,983
919,0.6918233,1561494.61,317480.5996,7147,1197
920,0.6916562,1575787.098,320509.8191,7461,1090
921,0.69148947,1590217.191,323569.0489,8056,1300
922,0.69132332,1604146.017,326528.1094,8599,1297
923,0.69115957,1616536.733,329174.3647,8989,1433
924,0.69099941,1626507.933,331326.9572,9661,1375
925,0.69084192,1635037.747,333185.3208,10393,1570
926,0.69068557,1644308.25,335195.106,11123,1704
927,0.69052975,1656361.082,337773.2648,12067,1699
928,0.69037576,1670886.4,340856.171,12972,1903
929,0.69022543,1685790.897,344015.7067,13932,2040
930,0.69007974,1699016.966,346831.0502,15077,2121
931,0.68993867,1709935.264,349173.2805,16290,2260
932,0.68980183,1719147.108,351164.9921,17662,2470
933,0.68966927,1727307.537,352939.6082,19254,2745
934,0.68954511,1735354.649,354685.2515,21144,2995
935,0.68943735,1744495.645,356642.0449,23024,3197
936,0.68935353,1755886.742,359040.1123,25533,3444
937,0.68928546,1769216.099,361822.3747,28357,3963
938,0.68920916,1782675.329,364638.9776,31388,4506
939,0.68910162,1794441.676,367136.637,35243,4897
940,0.68897312,1804055.423,369212.8092,39732,5444
941,0.68886862,1812505.486,371031.4374,44837,6214
942,0.68883216,1820829.329,372766.678,50598,7066
943,0.68885408,1829494.768,374521.7906,57281,7969
944,0.68886807,1838355.78,376323.6363,64892,9205
945,0.68880884,1847219.521,378189.6793,73529,10582
946,0.68867862,1855471.127,379992.9898,83175,11817
947,0.68854946,1862047.211,381453.173,93973,13686
948,0.68849238,1865938.895,382300.6508,106296,15495
949,0.68850693,1867954.345,382700.7661,119433,17626
950,0.68852064,1870755.053,383262.4667,134022,19970
951,0.68846198,1876954.418,384584.4692,149074,22359
952,0.68833814,1886388.356,386627.6978,165053,25002
953,0.68822951,1896246.747,388745.4685,181792,27682
954,0.68821249,1903719.676,390292.7759,198779,30505
955,0.68827804,1907894.641,391089.6759,216052,33200
956,0.68834488,1909502.582,391359.0378,232137,36050
957,0.68833495,1909371.879,391341.2014,249789,38767
958,0.68824718,1908971.507,391338.2248,266268,41574
959,0.68813982,1910261.397,391699.4671,280321,43966
960,0.6880683,1914995.035,392734.7702,296546,46585
961,0.68803235,1922303.01,394266.1509,310842,48944
962,0.68799506,1929586.116,395793.906,324757,51402
963,0.68792367,1934473.749,396861.6807,338404,53676
964,0.68782821,1937048.04,397477.1629,350288,55444
965,0.68774214,1938742.677,397903.748,364368,57897
966,0.68769487,1940845.23,398378.6328,377839,59939
967,0.68768361,1943466.033,398926.9188,389708,61895
968,0.68769125,1946190.494,399479.1343,404732,64110
969,0.68770092,1948673.809,399979.9568,417723,66248
970,0.6876973,1950975.941,400455.822,431100,67988
971,0.68766564,1953297.804,400961.6361,444641,70173
972,0.68759853,1955802.018,401537.7268,458403,72195
973,0.68751905,1958490.149,402163.2102,472058,74325
974,0.68745807,1961321.547,402801.1737,487098,76332
975,0.68743104,1964202.872,403418.0316,501087,78449
976,0.68740679,1966879.705,403990.368,515350,80561
977,0.68734565,1969068.183,404496.8156,529871,82673
978,0.68723761,1970726.377,404938.1699,544512,84609
979,0.68713752,1972343.633,405363.8928,559374,86727
980,0.68710777,1974473.281,405829.3894,571375,88339
981,0.68715589,1977264.404,406358.0374,589235,90845
982,0.68720423,1980234.718,406923.1933,605823,93125
983,0.68717083,1982860.704,407494.1448,618090,94783
984,0.68704762,1984991.505,408047.7962,636893,97250
985,0.68690688,1986884.966,408569.4054,652949,99530
986,0.6868204,1988806.97,409046.0744,668624,101523
987,0.68679732,1990837.463,409485.4575,684855,103838
988,0.6867998,1992916.258,409910.6988,697691,105318
989,0.68679129,1994995.539,410346.4079,716205,107780
990,0.68675467,1997160.313,410826.3174,733915,109974
991,0.68668249,1999562.006,411388.7219,747891,111799
992,0.68657444,2002144.876,412022.6211,768617,114582
993,0.68646521,2003803.559,412467.6854,785209,116555
994,0.68640016,2003102.44,412385.1322,801673,118755
995,0.68640024,1999592.992,411662.5519,818598,120954
996,0.68641266,1995821.502,410874.3553,836057,123046
997,0.68637079,1994879.288,410719.9812,852705,125334
998,0.68625516,1997828.638,411436.7395,870846,127682
999,0.6861322,2002026.044,412417.9146,887729,129908
1000,0.68607402,2004498.252,412982.5101,904489,131927
1001,0.68608675,2004082.027,412884.651,921812,134235
1002,0.68610444,2001618.968,412360.418,939165,136541
1003,0.68606303,1998085.443,411671.7165,956641,139063
1004,0.68596802,1994826.213,411090.1263,968354,140408
1005,0.68587145,1993429.329,410893.6167,991171,143591
1006,0.68581612,1995059.38,411282.008,1010976,146232
1007,0.6857813,1998293.589,411981.7629,1022694,147802
1008,0.68572249,2000741.678,412542.34,1045839,151049
1009,0.68561618,2000789.713,412653.2491,1063867,153321
1010,0.68550564,1999290.722,412449.0533,1081063,155621
1011,0.68544709,1997578.879,412151.4683,1098932,157850
1012,0.68545441,1996474.318,411916.6205,1110927,159333
1013,0.6854693,1995927.315,411789.6441,1132591,162135
1014,0.68542904,1995772.433,411795.8669,1153072,164717
1015,0.68532444,1995214.484,411779.9007,1166782,166215
1016,0.68519544,1992878.573,411420.0025,1191754,169476
1017,0.68507959,1987734.763,410467.5626,1209980,171492
1018,0.6849834,1981728.319,409317.8813,1228178,173749
1019,0.68489875,1978249.707,408679.0378,1247003,175925
1020,0.68481852,1979467.392,409006.1441,1266735,178246
1021,0.68473797,1982892.52,409789.8558,1285421,180447
1022,0.68465248,1984951.228,410296.0705,1305805,182798
1023,0.68456344,1983578.858,410096.4682,1324960,185221
1024,0.68448399,1979452.344,409318.2075,1343720,187126
1025,0.68442779,1973571.13,408154.8789,1363355,189371
1026,0.68438927,1967562.357,406948.3002,1383115,191652
1027,0.68434513,1963621.292,406174.4487,1403040,193941
1028,0.68427481,1963503.025,406215.7528,1413562,194940
1029,0.68418158,1965664.403,406750.2128,1440373,197974
1030,0.68407874,1967125.165,407148.8925,1463166,200599
1031,0.68397901,1965872.092,406982.9795,1473714,201477
1032,0.68389502,1962873.453,406440.7847,1500637,204856
1033,0.68383937,1959649.38,405825.1905,1520167,206961
1034,0.68380835,1956946.58,405294.4189,1538019,208956
1035,0.68377524,1954443.891,404806.9593,1556594,210957
1036,0.68371418,1951775.242,404311.0609,1565836,211869
1037,0.68362993,1948953.04,403804.7729,1589144,214773
1038,0.68354685,1946230.442,403317.8228,1610305,217428
1039,0.68348207,1943797.569,402873.7417,1621238,218785
1040,0.68341947,1941555.813,402467.1252,1648308,222332
1041,0.68333406,1939328.393,402084.4652,1665292,224556
1042,0.68322332,1936912.933,401686.0735,1681502,226987
1043,0.68312455,1934061.86,401186.0358,1698456,229437
1044,0.68307635,1930557.619,400503.5946,1716005,231971
1045,0.68307433,1926695.51,399704.2368,1730884,234431
1046,0.683081,1923162.915,398965.2552,1748153,237089
1047,0.68306345,1920474.228,398423.5798,1762766,239385
1048,0.68301709,1918234.387,398001.3833,1776365,241602
1049,0.6829462,1915769.338,397554.8187,1790512,243856
1050,0.68286085,1912746.299,397005.4984,1803978,245887
