Batch Number,B2600082,,,,
Category,Poultry,,,,
Specie,Chicken,,,,
Family,Layer Baladi,,,,
Brand,FARMFLAKES,,,,
Product Code,PPEG250201 ,,,,
Product name, CHICKEN FEED - BALADI GROWER 1,,,,
NIR-Code,D20260211-00103,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.057524,1240754.735,1086830.813,5436,3722
901,0.05738947,1260764.322,1104700.212,5510,3751
902,0.05724228,1280603.739,1122464.167,5401,3756
903,0.05708295,1300191.402,1140051.167,5288,3625
904,0.05691822,1319388.294,1157322.516,5133,3443
905,0.05675478,1338052.734,1174136.137,5074,3300
906,0.05659627,1356166.619,1190465.421,4999,3172
907,0.05644145,1373944.137,1206500.817,4988,3293
908,0.05628876,1391624.909,1222456.549,4978,3113
909,0.05613647,1409319.475,1238434.344,5024,3199
910,0.05598208,1426790.516,1254232.753,5036,3138
911,0.05582297,1443742.703,1269599.773,5057,3224
912,0.05565797,1459975.022,1284362.014,5260,3209
913,0.05549146,1475645.007,1298644.951,5310,3294
914,0.05532899,1490995.375,1312645.065,5590,3371
915,0.05517467,1506223.456,1326522.843,5838,3502
916,0.05502581,1521289.834,1340251.035,5983,3532
917,0.05487761,1536078.161,1353741.384,6260,3678
918,0.05472666,1550505.324,1366931.039,6616,3767
919,0.05457822,1564720.144,1379934.449,7023,3935
920,0.05444104,1578970.152,1392941.521,7348,4201
921,0.05432216,1593413.782,1406068.274,7851,4438
922,0.05421504,1607393.979,1418754.653,8388,4675
923,0.05410606,1619817.653,1430079.114,9030,5052
924,0.05398297,1629752.455,1439258.076,9534,5160
925,0.05384837,1638191.709,1447159.34,10318,5533
926,0.05371479,1647375.5,1455719.885,11019,5934
927,0.05359484,1659400.208,1466750.68,11856,6370
928,0.05349443,1673952.313,1479955.482,12686,6882
929,0.05341376,1688890.524,1493439.852,13827,7343
930,0.05335228,1702110.818,1505343.282,14922,7888
931,0.05330661,1712985.101,1515119.795,16078,8562
932,0.05327131,1722157.007,1523356.078,17453,9229
933,0.05324128,1730323.004,1530685.265,18962,10070
934,0.05321479,1738415.684,1537938.061,20724,11080
935,0.05319323,1747592.121,1546132.998,22713,11964
936,0.05317815,1758959,1556243.555,24752,13285
937,0.05317131,1772211.167,1567993.152,27685,14605
938,0.05317461,1785604.235,1579830.884,30673,16209
939,0.0531899,1797379.599,1590193.244,34268,18382
940,0.05321894,1807079.175,1598667.864,38566,20565
941,0.05326332,1815627.078,1606065.807,43533,23191
942,0.05332449,1823994.741,1613240.411,49235,26371
943,0.05340113,1832636.583,1620597.701,55454,29862
944,0.05348905,1841449.891,1628061.681,63014,33993
945,0.05358404,1850286.817,1635516.837,71304,38664
946,0.05368292,1858548.492,1642445.549,80598,43709
947,0.05378373,1865156.693,1647902.821,91010,49722
948,0.053885,1869086.54,1650989.862,103043,56452
949,0.05398995,1871137.809,1652402.433,115946,63704
950,0.05410598,1873971.373,1654462.684,130274,72018
951,0.0542395,1880199.898,1659451.34,145354,80379
952,0.05438605,1889648.834,1667228.207,161360,89479
953,0.05453192,1899488.324,1675346.74,178019,98882
954,0.05466489,1906890.948,1681360.988,195164,108790
955,0.05478718,1910973.564,1684486.345,212685,118498
956,0.05491275,1912537.067,1685377.177,229104,127670
957,0.05505474,1912474.585,1684771.212,246871,137649
958,0.05521231,1912222.526,1683938.101,263740,146961
959,0.05537357,1913633.677,1684555.153,278474,155153
960,0.05552658,1918363.189,1688123.638,294783,164227
961,0.05566895,1925571.633,1693911.563,309489,172217
962,0.05580529,1932774.407,1699714.102,323639,179969
963,0.05594059,1937702.879,1703517.484,337427,187318
964,0.05607625,1940407.404,1705362.346,349392,193893
965,0.05621129,1942216.204,1706421.39,363641,201340
966,0.05634423,1944326.137,1707752.311,377250,208490
967,0.05647288,1946870.941,1709481.001,389271,214795
968,0.05659485,1949510.307,1711317.865,404326,222604
969,0.05670831,1951962.571,1713022.915,417419,229263
970,0.05681414,1954287.065,1714644.993,430709,235806
971,0.0569141,1956661.864,1716333.522,444189,242728
972,0.05700884,1959228.493,1718210.023,458132,249423
973,0.05709462,1961974.808,1720278.673,471963,256304
974,0.05716657,1964848.394,1722512.891,486966,263677
975,0.05722144,1967747.309,1724836.312,501006,270333
976,0.05726095,1970418.22,1727020.389,515269,277207
977,0.05728774,1972580.215,1728808.663,529801,284157
978,0.05730571,1974198.67,1730155.542,544627,290993
979,0.05732144,1975779.793,1731478.468,559465,297833
980,0.05734173,1977894.868,1733251.048,571400,303131
981,0.05736434,1980700.179,1735619.035,589339,311603
982,0.05737306,1983703.837,1738216.128,605864,319147
983,0.05735126,1986371.359,1740640.885,618188,324436
984,0.05730058,1988543.654,1742747.806,636951,333162
985,0.05724255,1990473.323,1744672.073,653152,340190
986,0.05719796,1992420.426,1746558.048,668826,346871
987,0.0571633,1994448.454,1748475.374,685014,354207
988,0.05711681,1996472.753,1750437.383,697782,359365
989,0.05703952,1998428.496,1752463.969,716466,367537
990,0.0569388,2000447.982,1754641.771,734186,375431
991,0.05683515,2002762.086,1757090.807,748194,381105
992,0.05674511,2005373.334,1759746.565,768939,390313
993,0.05666481,2007126.381,1761610.583,785491,397394
994,0.05658383,2006501.526,1761390.554,802182,404349
995,0.0564931,2002994.519,1758679.331,819047,411634
996,0.05638833,1999182.012,1755755.351,836473,418973
997,0.05626675,1998201.742,1755385.822,853054,426161
998,0.0561306,2001141.857,1758519.862,871233,434265
999,0.05598996,2005347.172,1762786.065,888082,441550
1000,0.05585462,2007829.012,1765517.815,904920,448869
1001,0.05572599,2007415.849,1765677.414,922330,456727
1002,0.05559699,2004948.895,1764031.407,939648,464319
1003,0.05546083,2001404.72,1761465.282,957327,472295
1004,0.05531654,1998130.517,1759167.975,968887,477533
1005,0.05516729,1996718.243,1758528.825,991774,487980
1006,0.05501646,1998335.835,1760564.813,1011602,497130
1007,0.05486536,2001560.351,1764019.301,1023543,502315
1008,0.05471391,2004000.036,1766785.465,1046670,513236
1009,0.05456105,2004040.728,1767443.32,1064581,521262
1010,0.0544046,2002539.207,1766755.383,1081848,529337
1011,0.05424257,2000834.061,1765909.751,1099817,537575
1012,0.05407313,1999740.575,1765633.388,1111781,542774
1013,0.0538943,1999188.488,1765872.916,1133440,552608
1014,0.0537043,1998992.212,1766472.177,1153967,561824
1015,0.05350653,1998374.238,1766730.425,1167615,567716
1016,0.05330884,1996012.174,1765445.607,1192625,579166
1017,0.05311769,1990920.453,1761717.31,1210992,587032
1018,0.05293085,1985012.177,1757245.036,1229052,594885
1019,0.05274291,1981608.474,1754991.196,1247950,603067
1020,0.0525507,1982827.798,1756848.46,1267813,611485
1021,0.05235541,1986205.305,1760632.538,1286443,619462
1022,0.05215803,1988208.487,1763209.384,1306986,628211
1023,0.05195822,1986799.973,1762771.101,1326038,636044
1024,0.05175526,1982658.429,1759918.833,1344911,643821
1025,0.05154873,1976781.571,1755536.847,1364733,651819
1026,0.05133823,1970780.264,1751055.765,1384299,659632
1027,0.05112371,1966820.328,1748400.709,1404269,667530
1028,0.05090634,1966633.649,1749110.024,1414733,670961
1029,0.05068922,1968701.944,1751825.119,1441723,681927
1030,0.05047518,1970090.771,1753925.159,1464457,690649
1031,0.05026533,1968815.638,1753637.095,1475091,693754
1032,0.050059,1965820.905,1751801.727,1501850,704277
1033,0.04985582,1962593.284,1749743.888,1521561,711291
1034,0.04965605,1959870.269,1748120.139,1539438,717425
1035,0.04946012,1957354.903,1746664.361,1558108,724026
1036,0.04926827,1954703.784,1745069.31,1567188,726185
1037,0.04907985,1951906.608,1743328.336,1590678,734832
1038,0.0488937,1949164.954,1741625.99,1611847,742498
1039,0.04870854,1946637.555,1740109.402,1622798,745442
1040,0.04852222,1944283.552,1738750.946,1649900,755786
1041,0.04833233,1942007.363,1737474.924,1666876,761584
1042,0.04813938,1939635.53,1736124.041,1683100,767225
1043,0.04794909,1936857.095,1734396.917,1700149,772976
1044,0.04776728,1933385.572,1732013.201,1717691,779150
1045,0.04759518,1929504.768,1729221.695,1732742,784322
1046,0.04743072,1925934.478,1726675.751,1749962,790604
1047,0.04727087,1923214.745,1724872.152,1764526,795851
1048,0.0471073,1920936.977,1723478.3,1778117,800588
1049,0.04692987,1918401.722,1721906.965,1792437,805840
1050,0.04673975,1915282.352,1719859.836,1805916,810886
1051,0.04655993,1911956.685,1717584.536,1819002,815893
1052,0.04641374,1908855.92,1715376.334,1819929,815714
1053,0.04628922,1906038.904,1713335.995,1841301,825104
1054,0.04614695,1903277.655,1711414.449,1857019,831919
1055,0.04595866,1900422.772,1709588.416,1856888,832233
1056,0.0457529,1897728.716,1707973.898,1877069,841768
1057,0.04557483,1895558.972,1706720.761,1887651,847545
1058,0.04544001,1893547.76,1705439.237,1895950,852546
1059,0.04531328,1890094.312,1702825.708,1905046,858183
1060,0.04515692,1883726.963,1697700.317,1902104,858969
1061,0.04496862,1875921.975,1691399.32,1916047,867774
1062,0.04477053,1870085.465,1686906.143,1927308,875889
1063,0.04458186,1868430.796,1686145.932,1925607,878648
1064,0.04440361,1868674.098,1687057.762,1943620,890931
1065,0.04423143,1867548.57,1686710.208,1948902,898339
1066,0.04406089,1863608.613,1683812.836,1953339,905967
1067,0.04388875,1857752.542,1679187.195,1958415,915120
1068,0.04371233,1851076.413,1673832.591,1964654,925633
1069,0.04353047,1845012.099,1669047.702,1967156,935682
1070,0.04334314,1841145.054,1666268.041,1972813,948350
1071,0.04315292,1840005.937,1665966.671,1975378,961083
1072,0.04296701,1839583.195,1666297.058,1976967,974393
1073,0.04279201,1837603.054,1665174.261,1979406,989757
1074,0.04262692,1833715.228,1662283.038,1981518,1006137
1075,0.04246505,1829181.631,1658791.437,1982724,1023660
1076,0.04230139,1825105.118,1655718.478,1971130,1036020
1077,0.04213741,1821670.875,1653227.074,1981984,1060715
1078,0.04197622,1818799.462,1651233.899,1986667,1083801
1079,0.04181712,1815840.88,1649151.942,1974644,1098931
1080,0.04165379,1811356.459,1645697.956,1985670,1127254
1081,0.04148118,1804259.188,1639901.419,1987023,1150867
1082,0.04131104,1796582.098,1633563.513,1987489,1174415
1083,0.04116411,1791783.157,1629751.313,1990634,1199632
1084,0.04104857,1791261.59,1629710.43,1984029,1219072
1085,0.04094257,1791944.355,1630729.59,1997294,1249812
1086,0.04082149,1790379.641,1629759.945,2010107,1280382
1087,0.04068651,1785776.756,1626075.297,2012048,1303206
1088,0.04055738,1779200.49,1620568.948,2036395,1339370
1089,0.04044814,1771947.07,1614368.228,2049405,1367794
1090,0.04035194,1765940.678,1609252.421,2063573,1395925
1091,0.0402583,1763125.752,1607033.734,2080994,1424954
1092,0.04016672,1763092.987,1607342.758,2101904,1455452
1093,0.04008594,1763135.119,1607680.175,2119547,1482523
1094,0.0400214,1761059.006,1606025.779,2142018,1512381
1095,0.03996385,1757470.897,1602965.922,2161172,1538982
1096,0.03990033,1753760.339,1599815.57,2179645,1564303
1097,0.03982913,1750579.489,1597175.748,2198343,1589114
1098,0.03976301,1747635.124,1594732.166,2215933,1612537
1099,0.03971401,1744634.1,1592173.34,2232176,1634978
1100,0.03968395,1741660.419,1589569.537,2233857,1646543
1101,0.0396707,1738937.565,1587132.884,2258655,1674759
1102,0.03966439,1736540.723,1584968.32,2276489,1698187
1103,0.03964282,1734309.289,1583010.248,2275214,1707554
1104,0.03958832,1732049.865,1581146.343,2298989,1736154
1105,0.03952627,1729479.434,1579025.455,2310580,1755866
1106,0.03950165,1726277.914,1576191.798,2321066,1774885
1107,0.03953159,1722528.603,1572660.056,2331538,1794268
1108,0.03958078,1719063.165,1569318.357,2329577,1804240
1109,0.03961225,1716662.662,1567013.402,2346510,1829087
1110,0.03962756,1714947.549,1565392.612,2360700,1851967
1111,0.03964848,1712938.55,1563483.514,2359253,1862449
1112,0.03968757,1710156.26,1560803.497,2380800,1890975
1113,0.03973801,1707152.428,1557881.024,2386080,1906569
1114,0.03979201,1704548.291,1555311.21,2390549,1921078
1115,0.03985583,1702427.326,1553147.675,2395393,1935572
1116,0.03994364,1700575.427,1551144.501,2402312,1951341
1117,0.04006123,1698919.06,1549214.149,2402613,1960922
1118,0.04019628,1697689.08,1547611.232,2407981,1974174
1119,0.04033571,1697037.092,1546520.284,2408330,1982751
1120,0.04048297,1695978.903,1545032.001,2407738,1989534
1121,0.04065119,1692905.632,1541635,2408054,1997041
1122,0.04085311,1687681.43,1536163.207,2407802,2002851
1123,0.04109862,1683232.451,1531247.78,2406957,2007363
1124,0.0413937,1682432.554,1529480.577,2391831,1999543
1125,0.04172588,1684257.494,1529968.93,2401048,2011208
1126,0.04207513,1685626.409,1529981.576,2402852,2016061
1127,0.04243441,1684730.803,1527904.147,2385190,2004376
1128,0.042818,1682227.21,1524286.68,2393218,2013060
1129,0.04324092,1679098.931,1519971.217,2388339,2010818
1130,0.04370888,1676721.015,1516184.062,2381084,2005892
1131,0.0442219,1676636.143,1514317.446,2374285,2001160
1132,0.04477742,1679004.49,1514517.98,2354783,1984797
1133,0.04537252,1681678.113,1514852.53,2354314,1984643
1134,0.0460064,1682654.688,1513521.506,2350710,1981027
1135,0.04667508,1682318.484,1510891.023,2333325,1965815
1136,0.04737133,1682000.945,1508186.005,2338441,1969205
1137,0.04809694,1682454.734,1506074.465,2328689,1959991
1138,0.04886826,1683626.804,1504449.352,2318100,1949858
1139,0.04969597,1685215.212,1503001.442,2308978,1941050
1140,0.0505563,1685945.582,1500677.104,2302786,1934793
1141,0.05141808,1684320.289,1496258.388,2289407,1922485
1142,0.05228503,1681236.866,1490540.829,2281367,1914614
1143,0.05319293,1680221.112,1486529.404,2269072,1903434
1144,0.05416133,1683645.976,1486241.718,2256288,1891675
1145,0.05516663,1688977.51,1487500.91,2244235,1880721
1146,0.05618365,1692653.004,1487251.074,2231704,1868974
1147,0.05720904,1693458.665,1484449.961,2218097,1856665
1148,0.05825228,1692125.975,1479722.97,2192564,1834005
1149,0.05932095,1689869.565,1474117.955,2187822,1828446
1150,0.06041752,1689049.612,1469687.124,2175834,1816638
1151,0.06153747,1691894.107,1468370.709,2147210,1790829
1152,0.06266916,1697275.826,1469207.922,2140957,1783282
1153,0.06380462,1702095.744,1469533.061,2123454,1766126
1154,0.0649438,1704742.234,1467962.373,2105854,1748567
1155,0.06608841,1706397.233,1465519.939,2090733,1732877
1156,0.06723792,1708363.944,1463330.69,2068355,1710839
1157,0.06839795,1710782.751,1461493.574,2065088,1704379
1158,0.06957754,1713339.659,1459707.789,2061113,1696711
1159,0.07077239,1715965.904,1457928.64,2047506,1680688
1160,0.07196066,1718895.075,1456426.959,2053151,1680161
1161,0.0731239,1722302.506,1455410.586,2045268,1668307
1162,0.07426392,1726060.818,1454762.762,2035005,1653658
1163,0.07538818,1729955.539,1454275.751,2024640,1638959
1164,0.07650713,1733579.359,1453572.177,2016724,1625950
1165,0.07763419,1736375.523,1452143.276,2001219,1607093
1166,0.07877087,1738339.665,1449985.864,1990816,1592421
1167,0.07988634,1740767.373,1448286.213,1977120,1575566
1168,0.08094861,1744873.823,1448156.231,1962378,1558581
1169,0.08197951,1749774.875,1448780.745,1949883,1543795
1170,0.08302953,1753620.482,1448458.576,1936958,1529755
1171,0.08410691,1755911.775,1446757.643,1923897,1516494
1172,0.08515557,1758012.363,1444995.037,1902417,1497243
1173,0.08613126,1761091.468,1444277.515,1898599,1493175
1174,0.08707268,1764932.03,1444293.002,1889244,1485501
1175,0.08803805,1768985.965,1444396.208,1867919,1469429
1176,0.08902801,1773226.688,1444562.202,1865223,1468819
1177,0.08999679,1778035.21,1445251.968,1853844,1462209
1178,0.09091525,1783071.872,1446284.06,1841623,1456051
1179,0.09179716,1786376.571,1446025.162,1831057,1451724
1180,0.09266387,1786368.63,1443135.86,1813362,1442428
1181,0.09352397,1785626.501,1439682.254,1808708,1444181
1182,0.09437357,1788381.088,1439085.173,1801850,1444656
1183,0.0952022,1795176.325,1441799.635,1786517,1438811
1184,0.09600232,1802212.755,1444786.713,1786621,1445697
1185,0.09677362,1806477.164,1445635.68,1776998,1445049
1186,0.0975193,1808403.922,1444694.9,1766588,1444352
1187,0.09824088,1809204.754,1442935.238,1758055,1444973
1188,0.09893577,1810740.932,1441851.537,1752391,1448788
1189,0.09959719,1815239.008,1443233.597,1741513,1448108
1190,0.1002172,1822916.049,1447269.704,1735948,1452482
1191,0.1007921,1830743.584,1451561.438,1727648,1454559
1192,0.10132427,1836152.123,1454066.902,1718880,1456433
1193,0.1018254,1840036.883,1455462.848,1712262,1460471
1194,0.10230629,1844215.5,1457153.736,1706664,1465141
1195,0.10275617,1849367.03,1459711.21,1701025,1469641
1196,0.10314863,1855269.862,1463047.605,1689468,1468916
1197,0.10347008,1861121.73,1466576.442,1692398,1480439
1198,0.10373345,1864987.304,1468731.558,1690925,1487727
1199,0.10395393,1865583.272,1468455.212,1680202,1486564
1200,0.10413636,1866199.711,1468323.523,1685433,1498623
1201,0.10427998,1871526.26,1472027.568,1683752,1504332
1202,0.10437752,1881304.216,1479386.009,1682039,1509138
1203,0.10441757,1890656.904,1486603.525,1681979,1514775
