Batch Number,B2600041,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260202-00076,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.38236889,1463033.857,606576.3716,6320,2031
901,0.38198123,1485965.028,616633.8494,6086,1921
902,0.38158853,1508696.056,626632.9469,5860,1713
903,0.38119045,1531204.593,636565.0234,6339,1697
904,0.38078664,1553468.293,646421.438,7537,1886
905,0.38037675,1575464.808,656193.5498,9254,2329
906,0.37996041,1597171.792,665872.718,12365,2915
907,0.37953725,1618566.899,675450.3018,16576,3607
908,0.3791069,1639627.782,684917.6603,23301,4790
909,0.37866897,1660332.094,694266.1526,34268,7183
910,0.37822305,1680657.488,703487.138,54952,11551
911,0.37776874,1700581.619,712571.9756,91280,20293
912,0.37730596,1720088.247,721514.0114,147316,34515
913,0.37683591,1739184.362,730314.1448,218757,53376
914,0.37636005,1757882.47,738975.0697,292695,73415
915,0.37587977,1776195.076,747499.4798,359646,91794
916,0.3753964,1794134.686,755890.0691,421001,108045
917,0.37491124,1811713.807,764149.5315,481558,122859
918,0.37442553,1828944.944,772280.5608,544867,137665
919,0.37394046,1845840.603,780285.8509,612274,152067
920,0.37345721,1862413.291,788168.0957,682363,166427
921,0.37297691,1878675.513,795929.9891,756311,180765
922,0.37250065,1894639.775,803574.2248,833030,194768
923,0.37202953,1910318.583,811103.4969,912086,208694
924,0.37156456,1925723.845,818520.2797,991571,222455
925,0.37110656,1940860.484,825824.4835,1073611,237443
926,0.37065617,1955728.899,833014.3587,1156768,253693
927,0.37021399,1970329.415,840088.1277,1241066,270817
928,0.36978065,1984662.355,847044.013,1326621,288193
929,0.36935674,1998728.043,853880.2369,1414279,305080
930,0.36894284,2012526.803,860595.0219,1503796,321821
931,0.36853953,2026058.958,867186.5904,1596177,337925
932,0.36814735,2039324.833,873653.1648,1689664,352752
933,0.36776688,2052324.751,879992.9675,1782245,365893
934,0.36739866,2065059.036,886204.2209,1871827,378030
935,0.36704322,2077528.012,892285.1474,1957233,390615
936,0.36670111,2089731.73,898233.8685,2038389,404744
937,0.36637266,2101663.756,904046.099,2111153,419330
938,0.36605802,2113311.043,909715.101,2174250,432248
939,0.36575734,2124660.25,915234.0259,2227129,443889
940,0.36547075,2135698.032,920596.0254,2270577,456043
941,0.36519842,2146411.046,925794.2508,2303847,471966
942,0.36494047,2156785.948,930821.8538,2328545,497569
943,0.36469708,2166809.396,935671.9859,2344884,540951
944,0.3644684,2176468.045,940337.7986,2352120,603843
945,0.36425459,2185748.552,944812.4434,2353793,678248
946,0.36405584,2194637.575,949089.072,2366915,751244
947,0.36387231,2203121.768,953160.8357,2411292,818127
948,0.36370419,2211188.37,957021.1916,2487446,884378
949,0.36355105,2218838.428,960670.8768,2580976,955042
950,0.36341193,2226087.081,964118.0541,2660098,1021244
951,0.36328586,2232950.102,967371.2206,2720683,1083910
952,0.36317188,2239443.264,970438.8736,2774381,1147623
953,0.36306909,2245582.338,973329.5102,2817137,1204292
954,0.36297661,2251383.098,976051.6278,2842550,1244005
955,0.36289357,2256861.317,978613.7234,2851813,1265892
956,0.36281913,2262032.767,981024.2943,2848291,1272769
957,0.36275246,2266913.221,983291.8377,2831587,1266679
958,0.36269276,2271518.451,985424.8508,2802168,1250243
959,0.36263923,2275864.232,987431.8308,2764252,1226953
960,0.36259107,2279966.619,989321.4269,2720261,1200068
961,0.36254736,2283845.078,991104.1094,2668309,1171222
962,0.36250708,2287521.321,992791.5494,2605785,1137150
963,0.36246921,2291017.102,994395.4393,2529567,1093560
964,0.36243275,2294354.173,995927.4715,2459112,1046142
965,0.36239671,2297554.287,997399.3384,2421973,1004025
966,0.3623601,2300639.195,998822.7323,2376661,950123
967,0.36232194,2303630.652,1000209.346,2315787,894638
968,0.36228126,2306550.408,1001570.871,2254796,858674
969,0.3622371,2309420.217,1002919,2197621,844163
970,0.3621885,2312261.831,1004265.426,2147089,844493
971,0.3621345,2315097.003,1005621.841,2102943,852859
972,0.36207425,2317943.018,1006997.769,2061571,862924
973,0.36200732,2320798.434,1008393.648,2025549,876616
974,0.3619334,2323656.91,1009807.537,1998407,892556
975,0.36185215,2326512.101,1011237.493,1983607,907812
976,0.36176327,2329357.664,1012681.576,1981701,921177
977,0.36166643,2332187.255,1014137.843,1992772,932850
978,0.36156131,2334994.532,1015604.353,2016915,944874
979,0.36144761,2337773.151,1017079.165,2049613,957911
980,0.361325,2340516.768,1018560.337,2087224,971377
981,0.36119316,2343219.04,1020045.926,2131735,986087
982,0.36105179,2345873.623,1021533.993,2179575,1001199
983,0.36090058,2348474.06,1023022.496,2225216,1014789
984,0.36073981,2351010.768,1024506.712,2264584,1025565
985,0.36057034,2353470.737,1025978.974,2302104,1035234
986,0.36039307,2355840.782,1027431.463,2334183,1041835
987,0.36020889,2358107.718,1028856.362,2356538,1044066
988,0.36001867,2360258.36,1030245.853,2370874,1043597
989,0.35982327,2362279.524,1031592.119,2369881,1037311
990,0.35962355,2364158.024,1032887.341,2347273,1022331
991,0.35942034,2365880.676,1034123.702,2315141,1005643
992,0.3592145,2367434.294,1035293.385,2277292,988090
993,0.35900682,2368805.694,1036388.571,2207269,955147
994,0.35879814,2369981.693,1037401.444,2083753,895320
995,0.35858901,2370953.619,1038326.756,1915504,813598
996,0.35837924,2371726.475,1039167.047,1700247,712419
997,0.35816847,2372307.849,1039926.329,1427053,590851
998,0.35795639,2372705.33,1040608.614,1110812,455311
999,0.35774266,2372926.505,1041217.914,726020,295402
1000,0.35752694,2372978.963,1041758.242,319967,129621
1001,0.35730893,2372870.292,1042233.609,81989,33394
1002,0.35708828,2372608.08,1042648.027,25205,10536
1003,0.35686468,2372199.915,1043005.507,18003,7498
1004,0.35663782,2371653.385,1043310.063,15791,6503
1005,0.35640737,2370976.079,1043565.706,,
1006,0.35617306,2370175.512,1043776.342,,
1007,0.35593478,2369258.771,1043945.227,,
1008,0.35569253,2368232.779,1044075.378,,
1009,0.35544629,2367104.46,1044169.811,,
1010,0.35519604,2365880.738,1044231.54,,
1011,0.35494177,2364568.537,1044263.583,,
1012,0.35468348,2363174.779,1044268.953,,
1013,0.35442114,2361706.39,1044250.667,,
1014,0.35415477,2360170.291,1044211.74,,
1015,0.35388435,2358573.408,1044155.188,,
1016,0.35360988,2356922.664,1044084.027,,
1017,0.3533314,2355224.053,1044000.797,,
1018,0.35304913,2353476.022,1043904.196,,
1019,0.35276343,2351673.353,1043791.054,,
1020,0.35247461,2349810.805,1043658.187,,
1021,0.35218302,2347883.134,1043502.413,,
1022,0.35188898,2345885.098,1043320.547,,
1023,0.35159281,2343811.454,1043109.408,,
1024,0.35129484,2341656.961,1042865.813,,
1025,0.3509954,2339416.376,1042586.577,,
1026,0.35069479,2337084.457,1042268.519,,
1027,0.35039333,2334655.961,1041908.454,,
1028,0.35009133,2332126.537,1041503.617,,
1029,0.34978903,2329498.215,1041054.219,,
1030,0.34948667,2326775.809,1040561.77,,
1031,0.34918448,2323964.141,1040027.785,,
1032,0.34888269,2321068.035,1039453.781,,
1033,0.34858153,2318092.316,1038841.272,,
1034,0.34828125,2315041.806,1038191.775,,
1035,0.3479821,2311921.329,1037506.805,,
1036,0.34768431,2308735.709,1036787.877,,
1037,0.34738814,2305489.77,1036036.508,,
1038,0.34709384,2302188.336,1035254.212,,
1039,0.3468016,2298836.275,1034442.698,,
1040,0.3465113,2295438.65,1033604.508,,
1041,0.34622271,2292000.578,1032742.409,,
1042,0.34593565,2288527.173,1031859.168,,
1043,0.3456499,2285023.553,1030957.551,,
1044,0.34536526,2281494.832,1030040.325,,
1045,0.34508154,2277946.126,1029110.256,,
1046,0.34479854,2274382.552,1028170.112,,
1047,0.34451606,2270809.224,1027222.659,,
1048,0.34423391,2267231.259,1026270.664,,
1049,0.34395189,2263653.732,1025316.875,,
1050,0.34366982,2260077.322,1024362.046,,
1051,0.3433875,2256494.399,1023403.165,,
1052,0.34310475,2252896.412,1022436.8,,
1053,0.34282136,2249274.81,1021459.52,,
1054,0.34253712,2245621.04,1020467.894,,
1055,0.34225183,2241926.552,1019458.489,,
1056,0.34196527,2238182.793,1018427.875,,
1057,0.34167723,2234381.213,1017372.621,,
1058,0.34138746,2230513.259,1016289.294,,
1059,0.34109574,2226570.381,1015174.464,,
1060,0.34080186,2222544.735,1014024.963,,
1061,0.34050592,2218436.898,1012840.745,,
1062,0.34020819,2214252.951,1011623.812,,
1063,0.33990898,2209999.076,1010376.2,,
1064,0.33960861,2205681.451,1009099.943,,
1065,0.33930737,2201306.256,1007797.078,,
1066,0.33900559,2196879.67,1006469.641,,
1067,0.33870358,2192407.874,1005119.667,,
1068,0.33840167,2187897.045,1003749.192,,
1069,0.33810019,2183353.364,1002360.252,,
1070,0.33779948,2178783.009,1000954.883,,
1071,0.33749981,2174191.731,999535.0434,,
1072,0.33720137,2169584.255,998102.508,,
1073,0.33690431,2164965.151,996659.0245,,
1074,0.33660877,2160338.993,995206.3405,,
1075,0.33631492,2155710.352,993746.2037,,
1076,0.33602293,2151083.801,992280.3616,,
1077,0.33573296,2146463.912,990810.5619,,
1078,0.33544519,2141855.257,989338.5521,,
1079,0.33515977,2137262.409,987866.0798,,
1080,0.33487691,2132689.939,986394.8927,,
1081,0.33459679,2128142.478,984926.6929,,
1082,0.3343199,2123625.096,983462.8363,,
1083,0.33404679,2119143.068,982004.5193,,
1084,0.33377806,2114701.666,980552.9374,,
1085,0.3335143,2110306.167,979109.2862,,
1086,0.33325609,2105961.845,977674.7613,,
1087,0.33300405,2101673.974,976250.5583,,
1088,0.33275877,2097447.829,974837.8728,,
1089,0.33252087,2093288.684,973437.9003,,
1090,0.33229097,2089201.815,972051.8365,,
1091,0.33206966,2085192.264,970680.8111,,
1092,0.33185714,2081259.973,969324.5071,,
1093,0.33165319,2077399.903,967981.1945,,
1094,0.33145757,2073606.807,966649.0844,,
1095,0.33127003,2069875.441,965326.3881,,
1096,0.33109034,2066200.556,964011.3168,,
1097,0.33091824,2062576.908,962702.0816,,
1098,0.33075347,2058999.25,961396.8938,,
1099,0.33059578,2055462.336,960093.9647,,
1100,0.33044491,2051960.919,958791.5053,,
1101,0.33030058,2048489.813,957487.7456,,
1102,0.33016283,2045047.713,956182.1068,,
1103,0.33003212,2041639.467,954875.9017,,
1104,0.32990896,2038270.471,953570.6109,,
1105,0.32979385,2034946.122,952267.715,,
1106,0.32968734,2031671.814,950968.6946,,
1107,0.32958992,2028452.946,949675.0305,,
1108,0.32950213,2025294.912,948388.2033,,
1109,0.32942449,2022203.108,947109.6935,,
1110,0.32935754,2019182.932,945840.9819,,
1111,0.3293018,2016239.78,944583.5448,,
1112,0.32925816,2013379.279,943338.2329,,
1113,0.32922817,2010607.524,942104.6197,,
1114,0.3292135,2007930.667,940882.1225,,
1115,0.3292158,2005354.86,939670.159,,
1116,0.32923675,2002886.253,938468.1467,,
1117,0.32927802,2000531,937275.503,,
1118,0.32934129,1998295.251,936091.6455,,
1119,0.32942823,1996185.159,934915.9917,,
1120,0.32954054,1994206.875,933747.9591,,
1121,0.3296799,1992366.536,932586.9604,,
