Batch Number,B2600092,,,,
Category,Livestock,,,,
Specie,Horse,,,,
Family,Pleasure,,,,
Brand,FARMFLAKES,,,,
Product Code,PHRS250801,,,,
Product name,HORSE FEED - SPORT HORSE - 25KG,,,,
NIR-Code,D20260216-00112,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.11307002,1242269.633,957515.5852,5596,3546
901,0.11285981,1262274.16,973405.7015,5651,3458
902,0.1126616,1282180.253,989207.6897,5568,3368
903,0.1124735,1301920.648,1004872.636,5280,3436
904,0.11228602,1321293.765,1020265.883,5191,3381
905,0.11208971,1340090.621,1035248.134,5000,3169
906,0.1118807,1358264.216,1049792.714,4950,3012
907,0.11166499,1376072.042,1064084.653,4974,3005
908,0.11144944,1393804.948,1078332.162,5046,2953
909,0.11123829,1411598.672,1092629.571,4962,2906
910,0.11102903,1429170.929,1106764.304,5209,2942
911,0.11081802,1446169.726,1120472.603,5167,2892
912,0.11060249,1462357.986,1133577.477,5166,2986
913,0.11038303,1477935.487,1146231.773,5332,2969
914,0.11016114,1493205.8,1158666.706,5475,3093
915,0.10993851,1508413.745,1171067.605,5794,3149
916,0.1097174,1523497.714,1183380.487,5809,3190
917,0.10950007,1538296.52,1195473.597,6222,3390
918,0.10928838,1552688.014,1207246.127,6437,3431
919,0.10908263,1566822.483,1218813.251,6823,3684
920,0.10888259,1580966.167,1230382.06,7191,3843
921,0.10868809,1595295.221,1242089.736,7628,4225
922,0.10849828,1609160.774,1253433.088,8037,4308
923,0.10831156,1621472.814,1263566.521,8530,4582
924,0.10812599,1631301.946,1271769.391,9140,4687
925,0.1079406,1639643.571,1278818.31,9723,5076
926,0.10775594,1648739.281,1286459.281,10559,5519
927,0.10757369,1660686.802,1296325.444,11203,5997
928,0.10739856,1675171.742,1308159.735,12031,6279
929,0.10723638,1690050.256,1320271.472,12948,6817
930,0.10709163,1703215.739,1330999.938,14146,7207
931,0.10696253,1714037.707,1339855.124,15073,7930
932,0.10684271,1723157.573,1347355.758,16411,8443
933,0.10672622,1731269.541,1354061.735,17874,9239
934,0.10661137,1739302.983,1360704.667,19387,9943
935,0.10650044,1748410.831,1368179.417,21083,10908
936,0.10639604,1759695.89,1377341.318,23341,11936
937,0.1062996,1772856.155,1387950.262,25631,13186
938,0.10621089,1786157.553,1398649.443,28287,14643
939,0.10612939,1797851.862,1408070.855,31826,16301
940,0.10605709,1807484.995,1415851.201,35551,18161
941,0.10599884,1815978.259,1422694.991,40112,20435
942,0.10595949,1824299.828,1429343.886,45148,23320
943,0.10593661,1832897.485,1436155.837,50777,26150
944,0.10592004,1841658.239,1443075.313,57509,29721
945,0.10589973,1850424.303,1450011.978,64762,33594
946,0.10587337,1858600.287,1456507.183,73107,38096
947,0.10584664,1865125.706,1461710.829,82394,43264
948,0.10582545,1868993.619,1464813.613,93309,49092
949,0.10581467,1871010.147,1466430.473,105086,55480
950,0.10581824,1873830.679,1468629.02,118751,62837
951,0.10583976,1880061.941,1473439.807,133089,70616
952,0.10587685,1889525.023,1480729.726,148576,78954
953,0.10592174,1899387.209,1488304.405,165347,88008
954,0.10596696,1906817.631,1493971.105,182580,97188
955,0.10600815,1910917.958,1497041.683,200757,106846
956,0.10604336,1912463.725,1498131.2,217894,116075
957,0.10607111,1912325.716,1497927.382,236506,125845
958,0.10609706,1911967.858,1497557.567,254587,135333
959,0.10613234,1913308.657,1498486.015,270308,143584
960,0.10618674,1918063.138,1502021.525,287628,152703
961,0.10625464,1925369.958,1507507.757,303127,160813
962,0.10632067,1932668.67,1512992.367,318244,168596
963,0.10637105,1937620.919,1516693.277,332612,176045
964,0.10640359,1940274.316,1518656.473,345285,182481
965,0.10642217,1941991.242,1519935.293,359985,190016
966,0.1064311,1944002.373,1521478.048,373885,197070
967,0.10643824,1946469.89,1523384.202,386249,202944
968,0.10645302,1949079.535,1525374.714,401585,210808
969,0.10648176,1951566.806,1527220.192,414759,217299
970,0.1065137,1953958.419,1528979.345,428132,223717
971,0.10653214,1956382.504,1530811.201,441863,230262
972,0.10652597,1958944.812,1532837.888,455842,236793
973,0.10650718,1961656.882,1535026.462,469819,243462
974,0.10649368,1964505.545,1537303.358,484765,250268
975,0.10649475,1967413.259,1539574.973,498787,257003
976,0.10649347,1970105.705,1541686.456,513154,263486
977,0.10646812,1972272.432,1543472.114,527820,270115
978,0.10640935,1973866.918,1544928.977,542400,276752
979,0.10633489,1975422.214,1546411.389,557451,283310
980,0.10626585,1977541.273,1548316.356,569316,288224
981,0.10621048,1980392.375,1550746.332,587325,296197
982,0.10615695,1983464.907,1553343.726,603966,303497
983,0.10609202,1986203.104,1555720.732,616278,308412
984,0.10601062,1988429.621,1557756.629,634948,316578
985,0.10591667,1990382.137,1559623.602,651019,323352
986,0.10581445,1992308.375,1561500.447,666725,330001
987,0.10570669,1994294.58,1563445.031,683044,336700
988,0.10559495,1996305.296,1565424.076,695744,341749
989,0.10548024,1998318.683,1567416.85,714346,349439
990,0.10535949,2000452.409,1569526.782,732183,356831
991,0.10522767,2002893.9,1571919.388,746242,362179
992,0.10508138,2005604.336,1574576.904,766950,371055
993,0.10492511,2007398.71,1576552.842,783550,377785
994,0.10476538,2006731.363,1576608.476,800108,384622
995,0.1046062,2003099.157,1574331.736,817084,391456
996,0.10444555,1999161.973,1571818.637,834521,398500
997,0.10428122,1998155.595,1571621.925,851185,405441
998,0.10411371,2001197.875,1574622.032,869430,413091
999,0.1039465,2005538.518,1578645.113,886387,420043
1000,0.10378229,2008083.432,1581246.084,903049,427111
1001,0.1036201,2007638.909,1581486.566,920448,434577
1002,0.10345577,2005116.176,1580097.063,938022,441866
1003,0.10328552,2001561.206,1577914.107,955509,449519
1004,0.10310814,1998325.788,1576007.023,967189,454415
1005,0.1029245,1996963.672,1575598.879,990121,464341
1006,0.10273578,1998609.437,1577582.775,1009846,472965
1007,0.10254172,2001840.696,1580839.565,1021732,477998
1008,0.10234074,2004278.933,1583497.655,1044626,488290
1009,0.10213221,2004318.703,1584289.59,1062695,496266
1010,0.1019211,2002811.097,1583867.663,1079964,503640
1011,0.10171393,2001086.413,1583258.797,1098054,511373
1012,0.10151351,1999970.839,1583106.568,1109807,516363
1013,0.10131559,1999437.506,1583405.836,1131533,525926
1014,0.10111528,1999343.243,1584061.642,1152019,534739
1015,0.10090923,1998871.167,1584439.194,1165919,540395
1016,0.10069514,1996584.212,1583406.762,1190841,551333
1017,0.10047104,1991398.837,1580109.596,1209160,559088
1018,0.10024223,1985288.439,1576091.352,1227218,566661
1019,0.10001891,1981711.326,1574060.712,1246245,574634
1020,0.09980874,1982886.596,1575756.613,1265862,582712
1021,0.09960395,1986309.978,1579221.609,1284540,590407
1022,0.09939187,1988376.707,1581636.936,1305100,598743
1023,0.09916677,1987003.819,1581364.303,1324341,606386
1024,0.09893753,1982872.819,1578909.842,1343049,613724
1025,0.09871455,1976989.638,1575033.661,1362876,621480
1026,0.09850009,1970978.183,1571020.05,1382560,629106
1027,0.09828926,1967021.687,1568627.726,1402362,636595
1028,0.0980778,1966865.294,1569266.912,1412969,639643
1029,0.09786179,1968973.119,1571730.181,1439851,649977
1030,0.09763638,1970379.667,1573669.538,1462660,658498
1031,0.09740049,1969081.827,1573487.433,1473269,661173
1032,0.09716814,1966043.601,1571900.337,1500101,671189
1033,0.09695663,1962778.173,1570054.004,1519654,677791
1034,0.09676749,1960028.081,1568537.127,1537544,683464
1035,0.09657962,1957471.833,1567169.267,1556170,689548
1036,0.09637221,1954743.384,1565732.409,1565503,691369
1037,0.09614952,1951856.001,1564221.502,1588798,699397
1038,0.09593193,1949064.234,1562766.963,1609971,706545
1039,0.09573525,1946561.89,1561467.547,1620919,708991
1040,0.09555379,1944263.907,1560276.001,1648004,718500
1041,0.09537595,1942009.526,1559105.164,1665018,723877
1042,0.09519351,1939596.545,1557822.221,1681172,728550
1043,0.09500422,1936749.58,1556213.742,1698192,733822
1044,0.0948068,1933221.789,1554085.393,1715739,739430
1045,0.09460662,1929299.646,1551647.503,1730598,743979
1046,0.09441443,1925677.355,1549419.765,1747966,749551
