Batch Number,B2500392,,,,,,
Category,Pet Food,,,,,,
Specie,Dog,,,,,,
Family,Healthcare,,,,,,
Brand,PETFLAKES,,,,,,
Product Code,DDF040021,,,,,,
Product name,PETFLAKES Maintenance - Mini Adult Dog 4  Kg,,,,,,
NIR-Code,M20260202-00082,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
System Temp hundredths:,2470,2540,,,,,
Detector Temp hundredths:,0,0,,,,,
Humidity hundredths:,5563,5430,,,,,
Lamp PD:,93,93,,,,,
Tec Temp:,0,,,,,,
Product SN:,8B6YK9LO,,,,,,
Serial Number:,5B25203,,,,,,
Scan Config Name:,IAS5100,,,,,,
Scan Config Type:,2,,,,,,
Start wavelength in nm:,900,,,,,,
End wavelength in nm:,1700,,,,,,
Pattern Pixel Width:,13,,,,,,
Exposure Time:,0,,,,,,
Measurement points:,105,,,,,,
Number of Measurement points:,801,,,,,,
Num Repeats:,90,90,,,,,
PGA Gain:,64,64,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,
1332,0.28594073,2845439.045,1473019.71,,,,
1333,0.28694798,2843936.936,1468831.517,,,,
1334,0.28800884,2842244.486,1464375.955,,,,
1335,0.28912469,2840357.953,1459648.82,,,,
1336,0.29029598,2838272.59,1454648.708,,,,
1337,0.29152201,2835982.454,1449377.557,,,,
1338,0.29280207,2833481.529,1443837.501,,,,
1339,0.29413548,2830763.802,1438030.673,,,,
1340,0.29552162,2827823.256,1431959.206,,,,
1341,0.29695986,2824653.879,1425625.234,,,,
1342,0.29844967,2821249.654,1419030.89,,,,
1343,0.29999051,2817604.568,1412178.308,,,,
1344,0.3015818,2813713.203,1405070.205,,,,
1345,0.30322163,2809579.521,1397718.463,,,,
1346,0.3049069,2805214.945,1390142.254,,,,
1347,0.30663445,2800631.102,1382360.952,,,,
1348,0.30840103,2795839.621,1374393.93,,,,
1349,0.31020329,2790852.129,1366260.562,,,,
1350,0.31203782,2785680.256,1357980.221,,,,
1351,0.31390108,2780335.628,1349572.28,,,,
1352,0.31578941,2774829.875,1341056.114,,,,
1353,0.31769912,2769174.715,1332450.985,,,,
1354,0.31962676,2763382.626,1323775.255,,,,
1355,0.32156902,2757466.454,1315046.839,,,,
1356,0.32352241,2751439.051,1306283.65,,,,
1357,0.32548334,2745313.268,1297503.6,,,,
1358,0.32744808,2739101.956,1288724.601,,,,
1359,0.32941276,2732817.965,1279964.566,,,,
1360,0.33137335,2726474.147,1271241.408,,,,
1361,0.3333257,2720083.352,1262573.037,,,,
1362,0.33526635,2713652.27,1253972.016,,,,
1363,0.33719562,2707160.327,1245427.223,,,,
1364,0.33911499,2700579.412,1236920.992,,,,
1365,0.34102606,2693881.414,1228435.656,,,,
1366,0.34293055,2687038.221,1219953.548,,,,
1367,0.34483031,2680021.723,1211457.001,,,,
1368,0.34672732,2672803.807,1202928.347,,,,
1369,0.3486237,2665356.364,1194349.92,,,,
1370,0.35052169,2657651.312,1185704.062,,,,
1371,0.35242398,2649667.955,1176975.63,,,,
1372,0.35433403,2641402.623,1168155.275,,,,
1373,0.3562555,2632854.037,1159234.46,,,,
1374,0.35819217,2624020.917,1150204.651,,,,
1375,0.36014796,2614901.983,1141057.31,,,,
1376,0.36212689,2605495.956,1131783.901,,,,
1377,0.36413316,2595801.557,1122375.89,,,,
1378,0.3661711,2585817.505,1112824.739,,,,
1379,0.36824519,2575543.447,1103122.377,,,,
1380,0.37035916,2565009.162,1093275.856,,,,
1381,0.37251571,2554280.483,1083310.319,,,,
1382,0.3747173,2543425.367,1073251.977,,,,
1383,0.37696631,2532511.769,1063127.039,,,,
1384,0.37926493,2521607.645,1052961.716,,,,
1385,0.38161521,2510780.951,1042782.216,,,,
1386,0.38401899,2500099.643,1032614.75,,,,
1387,0.38647793,2489631.677,1022485.528,,,,
1388,0.38899374,2479442.01,1012418.837,,,,
1389,0.39157111,2469564.047,1002418.757,,,,
1390,0.39421671,2460012.312,992477.2676,,,,
1391,0.39693741,2450801.069,982586.1865,,,,
1392,0.39974022,2441944.588,972737.3311,,,,
1393,0.40263236,2433457.134,962922.5192,,,,
1394,0.40562119,2425352.974,953133.5681,,,,
1395,0.40871426,2417646.376,943362.2954,,,,
1396,0.41191931,2410351.605,933600.5187,,,,
1397,0.41524376,2403481.711,923840.6402,,,,
1398,0.41869305,2397044.531,914077.5603,,,,
1399,0.42227221,2391046.512,904306.8463,,,,
1400,0.42598632,2385494.102,894524.0658,,,,
1401,0.42984061,2380393.748,884724.7862,,,,
1402,0.4338404,2375751.897,874904.575,,,,
1403,0.43799113,2371574.997,865058.9996,,,,
1404,0.44229838,2367869.493,855183.6276,,,,
1405,0.44676779,2364641.665,845274.0752,,,,
1406,0.45139999,2361882.423,835330.3899,,,,
1407,0.45618646,2359555.275,825360.5198,,,,
1408,0.46111752,2357620.897,815373.2301,,,,
1409,0.46618328,2356039.968,805377.2858,,,,
1410,0.47137362,2354773.162,795381.4518,,,,
1411,0.47667823,2353781.156,785394.4932,,,,
1412,0.48208658,2353024.626,775425.175,,,,
1413,0.4875879,2352464.25,765482.2622,,,,
1414,0.49317106,2352061.027,755574.9054,,,,
1415,0.49882224,2351780.725,745717.9268,,,,
1416,0.50452533,2351592.737,735930.4656,,,,
1417,0.51026356,2351466.551,726231.7692,,,,
1418,0.51601958,2351371.651,716641.0852,,,,
1419,0.52177536,2351277.524,707177.661,,,,
1420,0.52751224,2351153.655,697860.7441,,,,
1421,0.53321088,2350969.531,688709.582,,,,
1422,0.5388512,2350694.637,679743.4221,,,,
1423,0.54441427,2350302.871,670979.9819,,,,
1424,0.54988897,2349788.817,662429.8052,,,,
1425,0.55526629,2349153.117,654101.3352,,,,
1426,0.56053686,2348396.412,646003.0151,,,,
1427,0.56569097,2347519.344,638143.2877,,,,
1428,0.57071857,2346522.557,630530.5961,,,,
1429,0.57560926,2345406.691,623173.3832,,,,
1430,0.58035237,2344172.39,616080.092,,,,
1431,0.58493695,2342820.288,609259.1075,,,,
1432,0.58935469,2341350.56,602714.6635,,,,
1433,0.59360202,2339762.619,596444.145,,,,
1434,0.59767594,2338055.809,590444.2963,,,,
1435,0.60157359,2336229.47,584711.8616,,,,
1436,0.60529226,2334282.945,579243.5854,,,,
1437,0.6088294,2332215.576,574036.2118,,,,
1438,0.61218263,2330026.706,569086.4852,,,,
1439,0.61534974,2327715.676,564391.1499,,,,
1440,0.61832917,2325282.007,559946.4045,,,,
1441,0.62112444,2322727.116,555742.6778,,,,
1442,0.62374234,2320053.556,551766.9313,,,,
1443,0.62619012,2317263.894,548006.0793,,,,
1444,0.62847541,2314360.701,544447.0359,,,,
1445,0.63060622,2311346.545,541076.7156,,,,
1446,0.63259091,2308223.995,537882.0324,,,,
1447,0.63443818,2304995.619,534849.9006,,,,
1448,0.63615704,2301663.987,531967.2348,,,,
1449,0.63775607,2298229.73,529221.3679,,,,
1450,0.639242,2294687.686,526600.8865,,,,
1451,0.64062139,2291031.611,524094.6112,,,,
1452,0.64190099,2287255.261,521691.3625,,,,
1453,0.64308775,2283352.394,519379.9608,,,,
1454,0.6441888,2279316.763,517149.2267,,,,
1455,0.64521144,2275142.127,514987.9806,,,,
1456,0.6461631,2270822.241,512885.0432,,,,
1457,0.64705127,2266351.106,510829.4426,,,,
1458,0.64788084,2261727.797,508814.5191,,,,
1459,0.64865423,2256956.177,506837.6799,,,,
1460,0.6493738,2252040.293,504896.491,,,,
1461,0.65004195,2246984.196,502988.5185,,,,
1462,0.65066108,2241791.933,501111.3285,,,,
1463,0.65123367,2236467.554,499262.4869,,,,
1464,0.65176219,2231015.107,497439.5598,,,,
1465,0.65224918,2225438.642,495640.1132,,,,
1466,0.65269742,2219740.946,493861.1622,,,,
1467,0.65311079,2213919.289,492097.308,,,,
1468,0.65349353,2207969.428,490342.4914,,,,
1469,0.6538499,2201887.121,488590.6529,,,,
1470,0.65418425,2195668.126,486835.7332,,,,
1471,0.65450099,2189308.2,485071.6728,,,,
1472,0.65480459,2182803.101,483292.4124,,,,
1473,0.65509957,2176148.586,481491.8927,,,,
1474,0.65539043,2169340.519,479664.1947,,,,
1475,0.65567842,2162378.021,477807.7638,,,,
1476,0.65596091,2155264.028,475926.1506,,,,
1477,0.65623503,2148001.694,474023.1951,,,,
1478,0.65649782,2140594.169,472102.7376,,,,
1479,0.6567463,2133044.606,470168.6183,,,,
1480,0.65697742,2125356.157,468224.6774,,,,
1481,0.65718807,2117531.975,466274.7551,,,,
1482,0.65737511,2109575.212,464322.6916,,,,
1483,0.65753545,2101488.571,462372.0639,,,,
1484,0.65766673,2093272.567,460425.1643,,,,
1485,0.65776678,2084927.049,458483.8945,,,,
1486,0.65783337,2076451.865,456550.1559,,,,
1487,0.65786425,2067846.863,454625.8499,,,,
1488,0.6578571,2059111.892,452712.878,,,,
1489,0.65780957,2050246.799,450813.1416,,,,
1490,0.65771928,2041251.434,448928.5422,,,,
1491,0.65758382,2032125.785,447060.9825,,,,
1492,0.65740156,2022873.902,445212.4035,,,,
1493,0.6571718,2013504.426,443384.7895,,,,
1494,0.65689388,2004026.244,441580.127,,,,
1495,0.65656715,1994448.244,439800.4027,,,,
1496,0.65619092,1984779.313,438047.6032,,,,
1497,0.65576451,1975028.338,436323.7149,,,,
1498,0.65528726,1965204.207,434630.7245,,,,
1499,0.65475849,1955315.806,432970.6185,,,,
1500,0.65417829,1945370.233,431344.2127,,,,
1501,0.65354994,1935367.387,429747.6164,,,,
1502,0.65287755,1925305.358,428175.757,,,,
1503,0.65216527,1915182.24,426623.5618,,,,
1504,0.65141734,1904996.122,425085.958,,,,
1505,0.65063803,1894745.098,423557.873,,,,
1506,0.6498317,1884427.257,422034.2341,,,,
1507,0.64900272,1874040.693,420509.9685,,,,
1508,0.64815551,1863583.697,418980.1007,,,,
1509,0.6472936,1853057.954,417441.2877,,,,
1510,0.64641986,1842467.962,415891.5419,,,,
1511,0.64553715,1831818.305,414328.9165,,,,
1512,0.64464841,1821113.566,412751.465,,,,
1513,0.6437566,1810358.329,411157.2408,,,,
1514,0.64286477,1799557.177,409544.2973,,,,
1515,0.64197599,1788714.694,407910.6877,,,,
1516,0.64109341,1777835.46,406254.4679,,,,
1517,0.64021921,1766922.892,404574.3896,,,,
1518,0.6393531,1755977.606,402870.8802,,,,
1519,0.63849442,1744999.808,401144.6139,,,,
1520,0.63764251,1733989.7,399396.2651,,,,
1521,0.63679671,1722947.489,397626.5079,,,,
1522,0.63595633,1711873.379,395836.0165,,,,
1523,0.63512068,1700767.574,394025.4653,,,,
1524,0.63428905,1689630.278,392195.5284,,,,
1525,0.63346105,1678462.086,390346.6783,,,,
1526,0.63263866,1667266.409,388477.9241,,,,
1527,0.63182494,1656047.901,386587.6294,,,,
1528,0.63102305,1644811.223,384674.1551,,,,
1529,0.63023621,1633561.036,382735.8619,,,,
1530,0.62946771,1622301.999,380771.1109,,,,
1531,0.62872095,1611038.774,378778.2627,,,,
1532,0.62799938,1599776.02,376755.6783,,,,
1533,0.62730644,1588518.417,374701.8338,,,,
1534,0.62664224,1577271.168,372618.2564,,,,
1535,0.6260032,1566040.038,370509.7648,,,,
1536,0.62538552,1554830.82,368381.3412,,,,
1537,0.62478528,1543649.309,366237.9678,,,,
1538,0.62419851,1532501.297,364084.6268,,,,
1539,0.62362115,1521392.578,361926.3004,,,,
1540,0.62304905,1510328.945,359767.9707,,,,
1541,0.62247797,1499316.183,357614.6121,,,,
1542,0.6219058,1488357.031,355468.6649,,,,
1543,0.62133575,1477446.848,353326.4241,,,,
1544,0.62077191,1466579.895,351183.271,,,,
1545,0.62021846,1455750.431,349034.5867,,,,
1546,0.61967969,1444952.718,346875.7527,,,,
1547,0.61915998,1434181.015,344702.1502,,,,
1548,0.6186638,1423429.585,342509.1605,,,,
1549,0.61819575,1412692.687,340292.1649,,,,
1550,0.61775963,1401965.691,338047.5212,,,,
1551,0.61735449,1391249.856,335776.7687,,,,
1552,0.61697773,1380548.383,333483.1588,,,,
1553,0.61662669,1369864.477,331169.9439,,,,
1554,0.61629866,1359201.343,328840.3765,,,,
1555,0.61599084,1348562.183,326497.7091,,,,
1556,0.61570036,1337950.203,324145.194,,,,
1557,0.61542428,1327368.605,321786.0837,,,,
1558,0.61515967,1316820.228,319423.4674,,,,
1559,0.61490463,1306303.853,317058.6292,,,,
1560,0.61465792,1295815.742,314691.7318,,,,
1561,0.61441826,1285352.118,312322.9211,,,,
1562,0.61418433,1274909.205,309952.3429,,,,
1563,0.61395478,1264483.228,307580.1431,,,,
1564,0.61372819,1254070.41,305206.4674,,,,
1565,0.61350311,1243666.974,302831.4618,,,,
1566,0.61327798,1233269.253,300455.3391,,,,
1567,0.61304978,1222876.081,298079.8829,,,,
1568,0.61281399,1212488.829,295708.4643,,,,
1569,0.61256585,1202108.977,293344.5245,,,,
1570,0.61230048,1191738.006,290991.5049,,,,
1571,0.61201281,1181377.397,288652.8466,,,,
1572,0.61169764,1171028.63,286331.9911,,,,
1573,0.61134958,1160693.188,284032.3795,,,,
1574,0.61096315,1150372.519,281757.4135,,,,
1575,0.61053527,1140066.523,279508.4364,,,,
1576,0.61006666,1129772.817,277283.777,,,,
1577,0.60955835,1119488.842,275081.5239,,,,
1578,0.60901141,1109212.036,272899.766,,,,
1579,0.60842696,1098939.838,270736.592,,,,
1580,0.60780614,1088669.687,268590.0908,,,,
1581,0.60715015,1078399.022,266458.3511,,,,
1582,0.60646019,1068125.31,264339.4717,,,,
1583,0.60573695,1057849.139,262232.6656,,,,
1584,0.60498006,1047577.011,260139.2566,,,,
1585,0.60418907,1037316.089,258060.8044,,,,
1586,0.60336349,1027073.534,255998.8683,,,,
1587,0.60250289,1016856.509,253955.0078,,,,
1588,0.60160683,1006672.175,251930.7823,,,,
1589,0.60067489,996527.6943,249927.7513,,,,
1590,0.59970669,986430.2028,247947.4649,,,,
1591,0.59870275,976381.9802,245989.7494,,,,
1592,0.59766553,966374.8259,244050.7109,,,,
1593,0.59659782,956399.1743,242125.9709,,,,
1594,0.59550243,946445.4597,240211.1509,,,,
1595,0.59438224,936504.1166,238301.8725,,,,
1596,0.59324016,926565.5793,236393.757,,,,
1597,0.59207916,916620.2822,234482.426,,,,
1598,0.59090226,906658.6895,232563.509,,,,
1599,0.58971242,896676.4613,230634.0087,,,,
1600,0.58851258,886680.3407,228693.8581,,,,
1601,0.58730576,876678.4949,226743.3662,,,,
1602,0.58609516,866679.091,224782.8424,,,,
1603,0.58488411,856690.2961,222812.5958,,,,
1604,0.58367611,846720.2772,220832.9357,,,,
1605,0.58247486,836777.2014,218844.1712,,,,
1606,0.58128417,826869.2053,216846.6146,,,,
1607,0.58010594,817001.4819,214840.8723,,,,
1608,0.57893816,807173.8806,212828.0844,,,,
1609,0.57777836,797385.6851,210809.4477,,,,
1610,0.57662395,787636.1794,208786.1589,,,,
1611,0.57547224,777924.6476,206759.4149,,,,
1612,0.57432042,768250.3734,204730.4121,,,,
1613,0.57316558,758612.6409,202700.3475,,,,
1614,0.57200474,749010.7672,200670.401,,,,
1615,0.57083711,739445.4369,198641.0613,,,,
1616,0.56966497,729919.1563,196611.8969,,,,
1617,0.56849095,720434.5577,194582.4122,,,,
1618,0.56731782,710994.2736,192552.1119,,,,
1619,0.56614845,701600.9365,190520.5004,,,,
1620,0.56498588,692257.1787,188487.0822,,,,
1621,0.56383329,682965.6329,186451.3619,,,,
1622,0.56269392,673728.7374,184412.8395,,,,
1623,0.56156916,664545.6103,182370.9389,,,,
1624,0.56045879,655412.5827,180325.0203,,,,
1625,0.55936247,646325.8988,178274.4415,,,,
1626,0.55827987,637281.8031,176218.5607,,,,
1627,0.55721057,628276.5401,174156.7358,,,,
1628,0.55615413,619306.3541,172088.3249,,,,
1629,0.55511006,610367.4895,170012.6861,,,,
1630,0.55407809,601456.8349,167929.2602,,,,
1631,0.55305973,592575.9271,165838.0851,,,,
1632,0.55205742,583728.344,163739.4614,,,,
1633,0.55107377,574917.6721,161633.6904,,,,
1634,0.55011153,566147.498,159521.0736,,,,
1635,0.54917364,557421.408,157401.9125,,,,
1636,0.54826323,548742.9887,155276.5085,,,,
1637,0.54738362,540115.8252,153145.1629,,,,
1638,0.54653785,531542.1898,151007.9766,,,,
1639,0.54572773,523020.6233,148864.481,,,,
1640,0.54495487,514549.008,146714.1071,,,,
1641,0.544221,506125.2262,144556.286,,,,
1642,0.54352793,497747.1603,142390.4485,,,,
1643,0.54287757,489412.6925,140216.0258,,,,
1644,0.54227195,481119.7052,138032.4487,,,,
1645,0.5417132,472865.8636,135839.0908,,,,
1646,0.54120318,464643.6954,133633.9691,,,,
1647,0.54074347,456440.511,131413.7221,,,,
1648,0.54033567,448243.3871,129174.927,,,,
1649,0.53998148,440039.4009,126914.1608,,,,
1650,0.53968273,431815.6292,124628.0007,,,,
1651,0.53944136,423559.1491,122313.0237,,,,
1652,0.53925952,415257.0374,119965.807,,,,
1653,0.5391393,406895.5134,117582.7464,,,,
1654,0.53908187,398456.7805,115159.389,,,,
1655,0.53908823,389921.8681,112691.0338,,,,
1656,0.53915959,381271.8056,110172.9799,,,,
1657,0.53929745,372487.6222,107600.5262,,,,
1658,0.53950362,363550.3472,104968.9716,,,,
1659,0.53978036,354441.0098,102273.6153,,,,
1660,0.54013037,345141.075,99509.89738,,,,
1661,0.54055522,335643.0375,96676.83558,,,,
1662,0.541055,325951.0154,93777.21754,,,,
1663,0.54162998,316069.6813,90814.01067,,,,
1664,0.54228074,306003.7079,87790.18242,,,,
1665,0.54300814,295757.7678,84708.70023,,,,
1666,0.54381344,285336.5336,81572.53153,,,,
1667,0.5446983,274744.684,78384.64554,,,,
1668,0.5456647,263996.4318,75150.75716,,,,
1669,0.54671431,253134.7528,71884.8649,,,,
1670,0.54784844,242208.0258,68602.5232,,,,
1671,0.54906778,231264.6297,65319.28656,,,,
1672,0.5503721,220352.943,62050.70944,,,,
1673,0.55175977,209521.3447,58812.3463,,,,
1674,0.55322712,198818.2134,55619.75163,,,,
1675,0.55476922,188290.5878,52487.92363,,,,
1676,0.55638977,177975.4895,49427.70267,,,,
1677,0.55809722,167905.4058,46448.0471,,,,
1678,0.55990004,158112.8017,43557.90598,,,,
1679,0.56180636,148630.1421,40766.22837,,,,
1680,0.56382341,139489.8922,38081.96334,,,,
1681,0.56595672,130724.517,35514.05994,,,,
1682,0.56820883,122365.2128,33071.13829,,,,
1683,0.57057525,114423.3612,30756.67983,,,,
1684,0.57304427,106894.6508,28570.09646,,,,
1685,0.57559786,99774.34043,26510.68861,,,,
1686,0.57821002,93057.68913,24577.75671,,,,
1687,0.5808447,86739.95574,22770.60118,,,,
1688,0.58345334,80816.39917,21088.52246,,,,
1689,0.58597331,75282.02661,19530.70801,,,,
1690,0.58835393,70125.39165,18093.44936,,,,
1691,0.59056852,65328.20244,16769.96622,,,,
1692,0.59259302,60871.83688,15553.33009,,,,
1693,0.59440622,56737.6729,14436.61252,,,,
1694,0.59599166,52907.08843,13412.88504,,,,
1695,0.59733982,49361.46138,12475.21916,,,,
1696,0.59845056,46082.24995,11616.70916,,,,
1697,0.59933311,43053.09503,10831.06761,,,,
1698,0.60000763,40260.02533,10112.68351,,,,
1699,0.60051026,37689.19093,9455.980225,,,,
1700,0.60089633,35326.74194,8855.381141,,,,
