Batch Number,B2500013,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF040020,,,,
Product name,PETFLAKES Performance - Mini Puppy,,,,
NIR-Code,M20260202-00087,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.22738565,1464938.445,867828.132,6186,2888
901,0.2271634,1488061.862,881977.6691,6163,2615
902,0.2269347,1510982.315,896034.3924,5859,2341
903,0.22669989,1533675.006,909983.3484,6090,2340
904,0.22645926,1556115.138,923809.5836,7029,2413
905,0.22621306,1578277.911,937498.1444,8939,2865
906,0.2259615,1600138.527,951034.0776,11442,3429
907,0.22570477,1621672.188,964402.4294,15291,4403
908,0.22544302,1642854.095,977588.2464,21035,5949
909,0.22517638,1663659.45,990576.5751,30348,8407
910,0.22490493,1684063.454,1003352.462,47644,13386
911,0.22462875,1704041.309,1015900.954,78228,22662
912,0.22434806,1723575.063,1028210.766,127627,38431
913,0.2240637,1742672.788,1040284.561,196925,61160
914,0.22377664,1761348.74,1052128.317,276020,87646
915,0.22348783,1779617.174,1063748.012,349820,112279
916,0.22319814,1797492.347,1075149.621,414875,133547
917,0.22290846,1814988.514,1086339.122,477049,152807
918,0.22261962,1832119.93,1097322.493,540938,171208
919,0.22233243,1848900.852,1108105.71,608516,189807
920,0.22204769,1865345.536,1118694.752,678838,207874
921,0.22176618,1881468.237,1129095.594,752723,226188
922,0.22148865,1897283.21,1139314.214,829536,244462
923,0.22121584,1912804.712,1149356.589,908727,262616
924,0.2209485,1928046.388,1159228.308,988582,280415
925,0.22068744,1943014.75,1168930.422,1070677,299574
926,0.22043351,1957711.694,1178461.041,1153971,319606
927,0.22018754,1972139.035,1187818.229,1238488,341282
928,0.21995037,1986298.591,1197000.047,1324033,362787
929,0.21972278,2000192.178,1206004.559,1411517,383772
930,0.21950555,2013821.615,1214829.826,1501286,403796
931,0.21929947,2027188.717,1223473.911,1593736,423815
932,0.21910528,2040295.301,1231934.877,1687132,442520
933,0.21892373,2053143.185,1240210.786,1779556,459606
934,0.21875557,2065734.185,1248299.7,1869080,475497
935,0.21860152,2078070.119,1256199.682,1954879,491380
936,0.21846228,2090152.484,1263908.653,2035823,508514
937,0.21833814,2101975.196,1271421.188,2108539,526989
938,0.21822895,2113524.44,1278728.446,2171555,545055
939,0.21813455,2124786.051,1285821.436,2224470,562166
940,0.21805479,2135745.866,1292691.164,2267841,580776
941,0.21798957,2146389.722,1299328.637,2301013,603001
942,0.21793876,2156703.456,1305724.863,2325941,634654
943,0.21790227,2166672.903,1311870.848,2342334,681865
944,0.21788002,2176283.901,1317757.6,2349679,747116
945,0.21787194,2185522.285,1323376.126,2351503,827441
946,0.21787799,2194373.893,1328717.433,2364498,916212
947,0.21789814,2202824.56,1333772.528,2409294,1008146
948,0.21793235,2210860.713,1338532.846,2485776,1102736
949,0.21798005,2218482.822,1343000.018,2579259,1198571
950,0.21804015,2225705.681,1347186.074,2658352,1283680
951,0.21811155,2232544.731,1351103.512,2719117,1361147
952,0.21819317,2239015.411,1354764.832,2772437,1438501
953,0.21828396,2245133.161,1358182.532,2814791,1509297
954,0.2183829,2250913.422,1361369.11,2840072,1562730
955,0.21848895,2256371.633,1364337.067,2849483,1596012
956,0.21860112,2261523.234,1367098.899,2846282,1610678
957,0.21871841,2266383.666,1369667.107,2829561,1608621
958,0.21883982,2270968.369,1372054.188,2800268,1592596
959,0.21896439,2275292.782,1374272.641,2762400,1566813
960,0.21909114,2279372.659,1376335.115,2718476,1535922
961,0.21921928,2283227.517,1378256.044,2666618,1501649
962,0.2193481,2286879.349,1380051.04,2603994,1460641
963,0.2194769,2290350.197,1381735.739,2527594,1407508
964,0.21960497,2293662.1,1383325.773,2457143,1349332
965,0.21973161,2296837.097,1384836.776,2420159,1298863
966,0.2198561,2299897.228,1386284.382,2375000,1233821
967,0.21997774,2302864.532,1387684.226,2314148,1165496
968,0.22009581,2305761.05,1389051.94,2253010,1119649
969,0.2202096,2308608.821,1390403.16,2195810,1098194
970,0.2203184,2311429.884,1391753.518,2144959,1094847
971,0.22042147,2314246.279,1393118.648,2100904,1103106
972,0.22051819,2317075.485,1394511.168,2059296,1117046
973,0.22060827,2319915.867,1395931.054,2023153,1138509
974,0.22069152,2322760.786,1397374.974,1996130,1164954
975,0.22076778,2325603.603,1398839.594,1981274,1190970
976,0.22083684,2328437.678,1400321.581,1979451,1214472
977,0.22089853,2331256.371,1401817.6,1990758,1234812
978,0.22095267,2334053.042,1403324.319,2015182,1254738
979,0.22099909,2336821.053,1404838.405,2047856,1276040
980,0.2210376,2339553.764,1406356.523,2085762,1297806
981,0.22106803,2342244.535,1407875.34,2130297,1321121
982,0.22109021,2344886.726,1409391.524,2178392,1344896
983,0.22110398,2347473.597,1410901.631,2223943,1366362
984,0.22110958,2349995.622,1412399.249,2263101,1384514
985,0.22110767,2352440.224,1413874.708,2300918,1401418
986,0.22109896,2354794.672,1415318.169,2333037,1414610
987,0.22108414,2357046.231,1416719.796,2355425,1422365
988,0.22106388,2359182.17,1418069.752,2369842,1427081
989,0.22103888,2361189.756,1419358.2,2368756,1424461
990,0.2210098,2363056.255,1420575.302,2346279,1410201
991,0.22097732,2364768.936,1421711.221,2314290,1393140
992,0.22094211,2366315.065,1422756.12,2276713,1374994
993,0.22090482,2367681.909,1423700.162,2206956,1336226
994,0.22086613,2368856.739,1424533.512,2084232,1260135
995,0.22082644,2369831.097,1425249.699,1917936,1152679
996,0.22078543,2370609.488,1425852.46,1703706,1015690
997,0.22074265,2371198.863,1426347.459,1428659,845690
998,0.22069763,2371606.176,1426740.361,1110391,654058
999,0.22064991,2371838.379,1427036.83,724604,425179
1000,0.22059904,2371902.425,1427242.531,318519,186114
1001,0.22054456,2371805.268,1427363.129,81684,47304
1002,0.220486,2371553.859,1427404.288,25232,14304
1003,0.2204229,2371155.152,1427371.673,18064,10240
1004,0.2203548,2370616.099,1427270.948,15721,8779
1005,0.22028125,2369943.654,1427107.777,,
1006,0.22020182,2369144.808,1426887.667,,
1007,0.22011646,2368226.801,1426615.156,,
1008,0.22002521,2367196.961,1426294.423,,
1009,0.21992814,2366062.618,1425929.646,,
1010,0.21982529,2364831.101,1425525.003,,
1011,0.21971673,2363509.739,1425084.672,,
1012,0.21960251,2362105.863,1424612.831,,
1013,0.21948268,2360626.8,1424113.657,,
1014,0.21935731,2359079.882,1423591.329,,
1015,0.21922646,2357472.437,1423050.025,,
1016,0.21909017,2355811.794,1422493.922,,
1017,0.21894855,2354104.322,1421926.536,,
1018,0.21880187,2352348.584,1421345.998,,
1019,0.21865053,2350539.352,1420747.827,,
1020,0.21849491,2348671.374,1420127.524,,
1021,0.21833541,2346739.398,1419480.588,,
1022,0.2181724,2344738.17,1418802.521,,
1023,0.21800628,2342662.438,1418088.824,,
1024,0.21783742,2340506.95,1417334.996,,
1025,0.21766622,2338266.452,1416536.539,,
1026,0.21749304,2335935.693,1415688.953,,
1027,0.21731827,2333509.419,1414787.738,,
1028,0.21714226,2330983.215,1413828.988,,
1029,0.21696519,2328358.652,1412813.03,,
1030,0.21678713,2325639.914,1411742.039,,
1031,0.21660817,2322831.194,1410618.196,,
1032,0.2164284,2319936.685,1409443.685,,
1033,0.21624793,2316960.581,1408220.687,,
1034,0.21606682,2313907.076,1406951.385,,
1035,0.21588519,2310780.363,1405637.96,,
1036,0.21570313,2307584.635,1404282.595,,
1037,0.21552072,2304324.085,1402887.472,,
1038,0.21533808,2301002.908,1401454.773,,
1039,0.21515531,2297625.649,1399986.855,,
1040,0.21497259,2294198.366,1398486.822,,
1041,0.21479009,2290727.531,1396957.985,,
1042,0.21460801,2287219.613,1395403.651,,
1043,0.21442654,2283681.081,1393827.13,,
1044,0.21424587,2280118.404,1392231.728,,
1045,0.21406621,2276538.052,1390620.756,,
1046,0.21388774,2272946.494,1388997.521,,
1047,0.21371068,2269350.201,1387365.332,,
1048,0.21353524,2265755.641,1385727.497,,
1049,0.21336161,2262169.236,1384087.305,,
1050,0.21318974,2258592.241,1382445.725,,
1051,0.21301908,2255016.143,1380799.355,,
1052,0.212849,2251431.346,1379144.303,,
1053,0.21267887,2247828.254,1377476.679,,
1054,0.21250806,2244197.271,1375792.593,,
1055,0.21233594,2240528.801,1374088.154,,
1056,0.21216184,2236813.247,1372359.473,,
1057,0.21198513,2233041.014,1370602.659,,
1058,0.21180514,2229202.505,1368813.822,,
1059,0.21162121,2225288.125,1366989.072,,
1060,0.21143272,2221289.021,1365124.775,,
1061,0.21123982,2217205.164,1363220.354,,
1062,0.21104314,2213042.305,1361277.229,,
1063,0.21084332,2208806.291,1359296.857,,
1064,0.21064102,2204502.973,1357280.693,,
1065,0.21043689,2200138.197,1355230.195,,
1066,0.21023161,2195717.814,1353146.816,,
1067,0.21002583,2191247.673,1351032.014,,
1068,0.20982023,2186733.621,1348887.244,,
1069,0.20961551,2182181.509,1346713.962,,
1070,0.20941234,2177597.184,1344513.626,,
1071,0.20921129,2172986.474,1342288.091,,
1072,0.2090126,2168355.153,1340040.179,,
1073,0.20881647,2163708.987,1337772.851,,
1074,0.20862312,2159053.743,1335489.068,,
1075,0.20843274,2154395.187,1333191.792,,
1076,0.20824555,2149739.087,1330883.984,,
1077,0.20806178,2145091.207,1328568.606,,
1078,0.20788163,2140457.315,1326248.621,,
1079,0.20770533,2135843.177,1323926.988,,
1080,0.2075331,2131254.559,1321606.671,,
1081,0.2073652,2126697.074,1319290.503,,
1082,0.20720193,2122175.158,1316980.344,,
1083,0.20704368,2117692.704,1314677.605,,
1084,0.20689079,2113253.605,1312383.695,,
1085,0.20674365,2108861.751,1310100.025,,
1086,0.20660264,2104521.035,1307828.004,,
1087,0.20646812,2100235.347,1305569.039,,
1088,0.20634048,2096008.579,1303324.542,,
1089,0.20622011,2091844.623,1301095.92,,
1090,0.20610738,2087747.37,1298884.584,,
1091,0.20600269,2083720.545,1296691.857,,
1092,0.20590628,2079764.203,1294517.175,,
1093,0.20581828,2075874.815,1292358.127,,
1094,0.20573881,2072048.705,1290212.231,,
1095,0.20566797,2068282.195,1288077,,
1096,0.20560588,2064571.606,1285949.95,,
1097,0.20555267,2060913.263,1283828.594,,
1098,0.20550844,2057303.487,1281710.449,,
1099,0.2054733,2053738.601,1279593.029,,
1100,0.20544737,2050214.927,1277473.849,,
1101,0.20543077,2046728.832,1275350.453,,
1102,0.20542355,2043279.426,1273222.224,,
1103,0.20542572,2039870.179,1271091.471,,
1104,0.20543728,2036504.949,1268960.758,,
1105,0.2054582,2033187.592,1266832.652,,
1106,0.20548849,2029921.965,1264709.718,,
1107,0.20552812,2026711.925,1262594.524,,
1108,0.20557709,2023561.33,1260489.636,,
1109,0.20563539,2020474.036,1258397.618,,
1110,0.20570299,2017453.9,1256321.038,,
1111,0.20577988,2014504.786,1254262.451,,
1112,0.20586678,2011631.538,1252222.943,,
1113,0.20596586,2008841.002,1250200.592,,
1114,0.20607951,2006140.269,1248193.112,,
1115,0.20621012,2003536.428,1246198.216,,
1116,0.20636008,2001036.57,1244213.617,,
1117,0.2065318,1998647.784,1242237.03,,
1118,0.2067277,1996377.162,1240266.166,,
1119,0.20695021,1994231.792,1238298.739,,
