Batch Number,B2500295,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF040002,,,,
Product name,PETFLAKES Performance High Protein - Adult Dog 4 Kg,,,,
NIR-Code,M20260202-00084,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.30049793,1465068.252,733432.117,6216,2350
901,0.30020434,1488210.315,745521.1599,5937,2185
902,0.2999061,1511151.109,757533.4101,5681,1968
903,0.29960301,1533865.491,769456.8453,6101,1884
904,0.29929482,1556328.319,781279.4433,7182,2025
905,0.2989813,1578514.451,792989.1818,8799,2505
906,0.29866219,1600398.744,804574.0385,11489,2931
907,0.29833722,1621956.056,816021.9911,15160,3810
908,0.29800613,1643161.243,827321.0175,20921,4962
909,0.29766861,1663989.164,838459.0954,30434,7175
910,0.29732439,1684414.676,849424.2024,47393,11466
911,0.29697313,1704412.637,860204.3164,77887,19414
912,0.29661485,1723964.824,870790.2396,127122,32850
913,0.29625079,1743079.323,881183.5118,196465,52551
914,0.29588243,1761770.469,891388.2239,275624,75315
915,0.2955112,1780052.6,901408.4669,349426,96551
916,0.29513846,1797940.049,911248.3318,414786,114932
917,0.29476552,1815447.154,920911.9093,477008,131378
918,0.29439366,1832588.251,930403.2905,540926,147179
919,0.29402411,1849377.674,939726.5663,608508,162929
920,0.29365806,1865829.76,948885.8276,678915,178514
921,0.29329667,1881958.845,957885.1654,752557,193945
922,0.2929411,1897779.265,966728.6705,829378,209451
923,0.29259244,1913305.355,975420.4339,908651,224866
924,0.29225175,1928550.852,983964.3055,988448,240065
925,0.29191974,1943522.488,992361.3202,1070651,256198
926,0.29159689,1958222.463,1000610.69,1153905,273397
927,0.29128366,1972652.899,1008711.597,1238299,291536
928,0.29098052,1986815.918,1016663.222,1323704,310013
929,0.29068792,2000713.643,1024464.747,1411523,328018
930,0.29040631,2014348.195,1032115.353,1501102,345257
931,0.29013614,2027721.698,1039614.223,1593574,362154
932,0.28987785,2040836.273,1046960.537,1687193,377927
933,0.2896319,2053694.044,1054153.477,1779735,392057
934,0.28939871,2066297.131,1061192.224,1869292,405269
935,0.28917874,2078647.659,1068075.961,1955091,418121
936,0.2889724,2090747.408,1074803.729,2036147,432046
937,0.28877979,2102590.069,1081371.246,2108948,446929
938,0.28860066,2114161.079,1087770.844,2171996,461719
939,0.28843476,2125445.506,1093994.698,2224818,476002
940,0.28828185,2136428.417,1100034.989,2268420,491740
941,0.2881417,2147094.879,1105883.892,2301656,510909
942,0.28801412,2157429.958,1111533.587,2326542,538691
943,0.28789888,2167418.723,1116976.25,2343048,580735
944,0.28779582,2177046.241,1122204.06,2350588,639645
945,0.28770475,2186297.578,1127209.195,2352159,712599
946,0.28762552,2195157.801,1131983.833,2365231,793396
947,0.28755798,2203611.979,1136520.15,2410052,876875
948,0.287502,2211645.806,1140810.683,2486464,962247
949,0.28745714,2219259.98,1144856.475,2579956,1048011
950,0.28742271,2226470.496,1148667.251,2659037,1123864
951,0.28739801,2233294.041,1152253.126,2719744,1192442
952,0.28738239,2239747.298,1155624.215,2773342,1261062
953,0.28737518,2245846.954,1158790.634,2815634,1323708
954,0.28737576,2251609.694,1161762.498,2840716,1371151
955,0.28738349,2257052.202,1164549.922,2850344,1400800
956,0.28739778,2262191.164,1167163.021,2846551,1414071
957,0.28741803,2267043.266,1169611.911,2829650,1412490
958,0.28744364,2271625.192,1171906.706,2800167,1398533
959,0.28747403,2275953.627,1174057.523,2762411,1376081
960,0.28750863,2280045.449,1176074.622,2718133,1348698
961,0.28754662,2283919.828,1177970.026,2666173,1318428
962,0.28758707,2287597.447,1179756.916,2603579,1281844
963,0.28762907,2291099.017,1181448.493,2527360,1234729
964,0.28767168,2294445.246,1183057.959,2456702,1183435
965,0.28771398,2297656.846,1184598.517,2419777,1138504
966,0.28775507,2300754.527,1186083.368,2374519,1080370
967,0.28779402,2303758.997,1187525.714,2314009,1019845
968,0.28782993,2306690.968,1188938.757,2253114,979877
969,0.28786189,2309571.15,1190335.699,2196109,962184
970,0.28788899,2312420.252,1191729.742,2145742,959898
971,0.28791032,2315258.985,1193134.088,2101743,967096
972,0.28792515,2318103.864,1194559.385,2060292,978537
973,0.2879333,2320953.833,1196005.58,2024327,996531
974,0.28793477,2323803.233,1197469.82,1997289,1019109
975,0.28792959,2326646.405,1198949.25,1982549,1040854
976,0.28791773,2329477.689,1200441.015,1980414,1059539
977,0.28789921,2332291.426,1201942.26,1991559,1076106
978,0.28787403,2335081.957,1203450.131,2015601,1092528
979,0.28784219,2337843.623,1204961.774,2048265,1110041
980,0.28780369,2340570.764,1206474.334,2085997,1128208
981,0.28775853,2343257.722,1207984.957,2130346,1147795
982,0.28770672,2345898.837,1209490.787,2178355,1167224
983,0.28764825,2348488.322,1210988.885,2223894,1184887
984,0.28758332,2351016.896,1212473.974,2263403,1199449
985,0.28751235,2353471.443,1213938.216,2301454,1212811
986,0.28743573,2355838.653,1215373.639,2333819,1222685
987,0.28735387,2358105.217,1216772.274,2356425,1227569
988,0.28726718,2360257.823,1218126.152,2371033,1229410
989,0.28717604,2362283.163,1219427.302,2369933,1224782
990,0.28708085,2364167.925,1220667.754,2347292,1210294
991,0.28698199,2365898.799,1221839.538,2315303,1193156
992,0.28687984,2367462.476,1222934.685,2277377,1174761
993,0.28677478,2368845.645,1223945.224,2207743,1138729
994,0.28666718,2370034.998,1224863.188,2084818,1071509
995,0.28655724,2371021.632,1225683.31,1918438,978296
996,0.28644474,2371810.008,1226408.523,1704077,860023
997,0.28632933,2372407.109,1227043.309,1428764,714521
998,0.28621068,2372819.919,1227592.151,1110412,551150
999,0.28608846,2373055.421,1228059.53,724491,357474
1000,0.28596235,2373120.599,1228449.928,318422,156448
1001,0.28583201,2373022.438,1228767.826,81545,40007
1002,0.28569712,2372767.92,1229017.707,25207,12353
1003,0.28555735,2372364.03,1229204.053,18118,8781
1004,0.28541236,2371817.751,1229331.344,15872,7752
1005,0.28526183,2371136.068,1229404.064,,
1006,0.28510549,2370326.022,1229426.571,,
1007,0.28494339,2369395.018,1229402.475,,
1008,0.28477571,2368350.59,1229335.108,,
1009,0.28460263,2367200.275,1229227.803,,
1010,0.28442433,2365951.609,1229083.889,,
1011,0.284241,2364612.131,1228906.698,,
1012,0.28405282,2363189.374,1228699.562,,
1013,0.28385998,2361690.877,1228465.812,,
1014,0.28366266,2360124.176,1228208.779,,
1015,0.28346105,2358496.808,1227931.794,,
1016,0.28325535,2356816.308,1227638.188,,
1017,0.28304575,2355089.229,1227330.76,,
1018,0.28283252,2353314.128,1227007.973,,
1019,0.28261594,2351485.682,1226666.19,,
1020,0.28239631,2349598.539,1226301.755,,
1021,0.28217391,2347647.349,1225911.017,,
1022,0.28194902,2345626.761,1225490.321,,
1023,0.28172193,2343531.426,1225036.014,,
1024,0.2814929,2341355.992,1224544.442,,
1025,0.28126222,2339095.11,1224011.954,,
1026,0.28103017,2336743.428,1223434.894,,
1027,0.28079701,2334295.597,1222809.609,,
1028,0.28056301,2331747.125,1222132.925,,
1029,0.28032835,2329099.686,1221405.084,,
1030,0.28009322,2326357.636,1220627.824,,
1031,0.27985776,2323525.342,1219802.884,,
1032,0.27962215,2320607.174,1218932.006,,
1033,0.27938656,2317607.499,1218016.933,,
1034,0.27915117,2314530.686,1217059.404,,
1035,0.27891614,2311381.103,1216061.163,,
1036,0.27868166,2308163.118,1215023.949,,
1037,0.2784479,2304881.099,1213949.505,,
1038,0.27821506,2301539.414,1212839.571,,
1039,0.27798327,2298142.692,1211696.117,,
1040,0.27775257,2294696.68,1210522.087,,
1041,0.27752292,2291207.43,1209320.693,,
1042,0.27729432,2287680.991,1208095.145,,
1043,0.27706676,2284123.416,1206848.652,,
1044,0.27684021,2280540.753,1205584.425,,
1045,0.27661467,2276939.054,1204305.674,,
1046,0.27639015,2273324.37,1203015.609,,
1047,0.27616662,2269702.75,1201717.441,,
1048,0.2759441,2266080.247,1200414.378,,
1049,0.27572258,2262462.866,1199109.612,,
1050,0.27550197,2258851.863,1197804.047,,
1051,0.27528205,2255239.513,1196494.276,,
1052,0.27506252,2251617.093,1195176.412,,
1053,0.27484313,2247975.883,1193846.568,,
1054,0.2746236,2244307.16,1192500.857,,
1055,0.27440363,2240602.202,1191135.393,,
1056,0.27418295,2236852.289,1189746.288,,
1057,0.27396126,2233048.698,1188329.656,,
1058,0.27373826,2229182.707,1186881.61,,
1059,0.27351366,2225245.595,1185398.262,,
1060,0.27328717,2221229.31,1183876.03,,
1061,0.27305872,2217133.76,1182314.926,,
1062,0.27282843,2212964.058,1180717.316,,
1063,0.27259639,2208725.411,1179085.607,,
1064,0.27236272,2204423.024,1177422.206,,
1065,0.27212752,2200062.102,1175729.521,,
1066,0.27189091,2195647.851,1174009.959,,
1067,0.271653,2191185.475,1172265.926,,
1068,0.27141391,2186680.181,1170499.83,,
1069,0.27117377,2182137.174,1168714.079,,
1070,0.2709327,2177561.659,1166911.077,,
1071,0.27069101,2172959.051,1165092.83,,
1072,0.2704495,2168335.264,1163260.376,,
1073,0.27020901,2163696.286,1161414.611,,
1074,0.26997043,2159048.105,1159556.429,,
1075,0.26973462,2154396.709,1157686.728,,
1076,0.26950248,2149748.087,1155806.402,,
1077,0.26927488,2145108.225,1153916.348,,
1078,0.26905274,2140483.113,1152017.46,,
1079,0.26883697,2135878.738,1150110.636,,
1080,0.26862849,2131301.088,1148196.77,,
1081,0.26842812,2126755.973,1146276.889,,
1082,0.26823608,2122247.834,1144353.022,,
1083,0.26805223,2117780.485,1142427.655,,
1084,0.26787648,2113357.738,1140503.281,,
1085,0.2677087,2108983.402,1138582.388,,
1086,0.26754878,2104661.287,1136667.467,,
1087,0.26739661,2100395.205,1134761.01,,
1088,0.26725208,2096188.965,1132865.505,,
1089,0.26711506,2092046.378,1130983.445,,
1090,0.26698545,2087971.255,1129117.319,,
1091,0.26686312,2083967.229,1127269.518,,
1092,0.26674801,2080034.053,1125440.219,,
1093,0.26664009,2076167.687,1123627.44,,
1094,0.26653932,2072363.934,1121829.112,,
1095,0.26644567,2068618.598,1120043.161,,
1096,0.26635909,2064927.482,1118267.516,,
1097,0.26627957,2061286.389,1116500.106,,
1098,0.26620704,2057691.123,1114738.86,,
1099,0.26614148,2054137.486,1112981.706,,
1100,0.26608284,2050621.283,1111226.572,,
1101,0.26603108,2047138.368,1109471.408,,
1102,0.26598636,2043688.009,1107715.507,,
1103,0.26594915,2040274.88,1105960.293,,
1104,0.26591994,2036904.141,1104207.383,,
1105,0.26589926,2033580.946,1102458.389,,
1106,0.26588759,2030310.455,1100714.928,,
1107,0.26588547,2027097.823,1098978.612,,
1108,0.26589339,2023948.207,1097251.058,,
1109,0.26591187,2020866.766,1095533.879,,
1110,0.26594143,2017858.656,1093828.69,,
1111,0.26598259,2014929.034,1092137.099,,
1112,0.2660363,2012083.176,1090459.717,,
1113,0.26610437,2009326.59,1088795.115,,
1114,0.26618871,2006664.819,1087141.62,,
1115,0.26629128,2004103.4,1085497.556,,
1116,0.26641399,2001647.875,1083861.247,,
1117,0.26655881,1999303.783,1082231.019,,
1118,0.26672769,1997076.663,1080605.196,,
1119,0.26692258,1994972.055,1078982.104,,
