Batch Number,B2600041,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260202-00076,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.37947148,1463033.857,610636.6909,6320,2065
901,0.37907824,1485965.028,620769.4736,6086,1925
902,0.3786788,1508696.056,630845.4189,5860,1722
903,0.37827332,1531204.593,640855.1854,6339,1778
904,0.3778619,1553468.293,650789.4319,7537,1913
905,0.37744462,1575464.808,660638.8173,9254,2233
906,0.37702151,1597171.792,670394.0003,12365,2780
907,0.37659259,1618566.899,680045.6397,16576,3566
908,0.37615784,1639627.782,689584.3943,23301,4925
909,0.37571721,1660332.094,699000.9228,34268,7108
910,0.37527063,1680657.488,708285.8841,54952,11689
911,0.37481799,1700581.619,717429.9368,91280,20536
912,0.37435936,1720088.247,726425.9726,147316,34748
913,0.3738956,1739184.362,735275.3704,218757,53801
914,0.37342768,1757882.47,743981.526,292695,74068
915,0.37295655,1776195.076,752547.835,359646,92569
916,0.37248312,1794134.686,760977.693,421001,108792
917,0.37200826,1811713.807,769274.4958,481558,124038
918,0.37153283,1828944.944,777441.639,544867,138532
919,0.37105767,1845840.603,785482.5182,612274,153462
920,0.37058358,1862413.291,793400.5292,682363,167865
921,0.37011134,1878675.513,801199.0675,756311,182235
922,0.36964173,1894639.775,808881.5289,833030,196414
923,0.36917551,1910318.583,816451.309,912086,210434
924,0.36871343,1925723.845,823911.5273,991571,224324
925,0.36825635,1940860.484,831262.0777,1073611,239379
926,0.36780519,1955728.899,838500.7653,1156768,255779
927,0.36736084,1970329.415,845625.3603,1241066,273135
928,0.36692417,1984662.355,852633.6329,1326621,290654
929,0.36649602,1998728.043,859523.3532,1414279,307721
930,0.36607722,2012526.803,866292.2914,1503796,324487
931,0.36566857,2026058.958,872938.2177,1596177,340724
932,0.36527086,2039324.833,879458.9021,1689664,355724
933,0.36488486,2052324.751,885852.1148,1782245,369023
934,0.36451133,2065059.036,892115.626,1871827,381390
935,0.36415101,2077528.012,898247.2058,1957233,393895
936,0.36380464,2089731.73,904244.5363,2038389,408085
937,0.36347259,2101663.756,910103.2024,2111153,422785
938,0.36315489,2113311.043,915816.6513,2174250,435889
939,0.36285154,2124660.25,921378.2339,2227129,447581
940,0.36256258,2135698.032,926781.3011,2270577,459815
941,0.36228803,2146411.046,932019.2038,2303847,475959
942,0.36202792,2156785.948,937085.2929,2328545,501859
943,0.36178229,2166809.396,941972.9193,2344884,545524
944,0.36155119,2176468.045,946675.434,2352120,608811
945,0.36133466,2185748.552,951186.1878,2353793,683710
946,0.36113279,2194637.575,955498.5317,2366915,757404
947,0.36094563,2203121.768,959605.8166,2411292,824525
948,0.36077326,2211188.37,963501.6861,2487446,891135
949,0.36061533,2218838.428,967186.764,2580976,962171
950,0.36047108,2226087.081,970668.7931,2660098,1028733
951,0.36033975,2232950.102,973955.837,2720683,1091445
952,0.36022063,2239443.264,977055.9593,2774381,1155392
953,0.360113,2245582.338,979977.2235,2817137,1212272
954,0.36001621,2251383.098,982727.6933,2842550,1252124
955,0.35992959,2256861.317,985315.4321,2851813,1274003
956,0.35985251,2262032.767,987748.5036,2848291,1280798
957,0.35978436,2266913.221,990034.9714,2831587,1274848
958,0.35972453,2271518.451,992182.8989,2802168,1258264
959,0.35967244,2275864.232,994200.3499,2764252,1235011
960,0.35962746,2279966.619,996095.6109,2720261,1207960
961,0.35958848,2283845.078,997879.6421,2668309,1178979
962,0.35955404,2287521.321,999565.1666,2605785,1144556
963,0.3595227,2291017.102,1001164.938,2529567,1100972
964,0.35949303,2294354.173,1002691.712,2459112,1053234
965,0.35946362,2297554.287,1004158.242,2421973,1010854
966,0.35943306,2300639.195,1005577.281,2376661,956945
967,0.35939995,2303630.652,1006961.585,2315787,901216
968,0.35936289,2306550.408,1008323.908,2254796,865185
969,0.3593205,2309420.217,1009677.004,2197621,850571
970,0.35927141,2312261.831,1011033.627,2147089,850841
971,0.35921425,2315097.003,1012406.531,2102943,859115
972,0.35914793,2317943.018,1013805.918,2061571,868995
973,0.35907243,2320798.434,1015231.295,2025549,882740
974,0.35898799,2323656.91,1016679.368,1998407,898590
975,0.3588949,2326512.101,1018146.843,1983607,913677
976,0.35879339,2329357.664,1019630.424,1981701,926922
977,0.35868374,2332187.255,1021126.818,1992772,938651
978,0.35856618,2334994.532,1022632.731,2016915,950841
979,0.35844097,2337773.151,1024144.868,2049613,963916
980,0.35830837,2340516.768,1025659.936,2087224,977566
981,0.3581686,2343219.04,1027174.638,2131735,992479
982,0.35802192,2345873.623,1028685.683,2179575,1007743
983,0.35786856,2348474.06,1030189.717,2225216,1021494
984,0.35770884,2351010.768,1031681.825,2264584,1032452
985,0.35754316,2353470.737,1033155.377,2302104,1042207
986,0.35737193,2355840.782,1034603.655,2334183,1048824
987,0.35719553,2358107.718,1036019.94,2356538,1051225
988,0.35701434,2360258.36,1037397.514,2370874,1050746
989,0.35682875,2362279.524,1038729.659,2369881,1044384
990,0.35663913,2364158.024,1040009.657,2347273,1029492
991,0.35644584,2365880.676,1041230.788,2315141,1012428
992,0.35624922,2367434.294,1042386.336,2277292,994861
993,0.35604964,2368805.694,1043469.582,2207269,961610
994,0.35584744,2369981.693,1044473.808,2083753,901307
995,0.35564284,2370953.619,1045394.522,1915504,818960
996,0.35543578,2371726.475,1046233.971,1700247,717276
997,0.35522616,2372307.849,1046995.677,1427053,594799
998,0.35501384,2372705.33,1047683.164,1110812,458440
999,0.35479872,2372926.505,1048299.953,726020,297392
1000,0.35458068,2372978.963,1048849.567,319967,130581
1001,0.35435962,2372870.292,1049335.528,81989,33665
1002,0.35413542,2372608.08,1049761.359,25205,10548
1003,0.35390798,2372199.915,1050130.582,18003,7590
1004,0.35367719,2371653.385,1050446.719,15791,6709
1005,0.35344295,2370976.079,1050713.293,,
1006,0.35320516,2370175.512,1050933.758,,
1007,0.35296385,2369258.771,1051111.153,,
1008,0.35271906,2368232.779,1051248.363,,
1009,0.35247082,2367104.46,1051348.272,,
1010,0.35221919,2365880.738,1051413.765,,
1011,0.35196422,2364568.537,1051447.727,,
1012,0.35170596,2363174.779,1051453.041,,
1013,0.35144447,2361706.39,1051432.592,,
1014,0.3511798,2360170.291,1051389.265,,
1015,0.35091202,2358573.408,1051325.944,,
1016,0.35064118,2356922.664,1051245.513,,
1017,0.35036735,2355224.053,1051150.433,,
1018,0.35009065,2353476.022,1051039.716,,
1019,0.34981118,2351673.353,1050910.703,,
1020,0.34952907,2349810.805,1050760.721,,
1021,0.34924441,2347883.134,1050587.1,,
1022,0.34895733,2345885.098,1050387.167,,
1023,0.34866792,2343811.454,1050158.252,,
1024,0.3483763,2341656.961,1049897.683,,
1025,0.34808255,2339416.376,1049602.787,,
1026,0.34778678,2337084.457,1049270.895,,
1027,0.34748908,2334655.961,1048899.333,,
1028,0.34718957,2332126.537,1048485.767,,
1029,0.34688856,2329498.215,1048030.26,,
1030,0.34658644,2326775.809,1047533.923,,
1031,0.34628362,2323964.141,1046997.873,,
1032,0.3459805,2321068.035,1046423.225,,
1033,0.34567748,2318092.316,1045811.094,,
1034,0.34537498,2315041.806,1045162.596,,
1035,0.3450734,2311921.329,1044478.846,,
1036,0.34477317,2308735.709,1043760.96,,
1037,0.34447471,2305489.77,1043010.053,,
1038,0.34417843,2302188.336,1042227.241,,
1039,0.34388467,2298836.275,1041413.898,,
1040,0.34359334,2295438.65,1040572.521,,
1041,0.34330421,2292000.578,1039705.906,,
1042,0.34301709,2288527.173,1038816.852,,
1043,0.34273176,2285023.553,1037908.155,,
1044,0.34244801,2281494.832,1036982.613,,
1045,0.34216566,2277946.126,1036043.023,,
1046,0.34188449,2274382.552,1035092.184,,
1047,0.3416043,2270809.224,1034132.892,,
1048,0.3413249,2267231.259,1033167.945,,
1049,0.34104609,2263653.732,1032200.122,,
1050,0.34076765,2260077.322,1031230.247,,
1051,0.34048934,2256494.399,1030255.444,,
1052,0.34021088,2252896.412,1029272.428,,
1053,0.33993201,2249274.81,1028277.913,,
1054,0.33965245,2245621.04,1027268.614,,
1055,0.33937192,2241926.552,1026241.244,,
1056,0.33909012,2238182.793,1025192.52,,
1057,0.33880678,2234381.213,1024119.155,,
1058,0.33852159,2230513.259,1023017.863,,
1059,0.33823425,2226570.381,1021885.36,,
1060,0.33794448,2222544.735,1020718.614,,
1061,0.33765235,2218436.898,1019517.618,,
1062,0.33735817,2214252.951,1018284.339,,
1063,0.33706226,2209999.076,1017020.784,,
1064,0.33676496,2205681.451,1015728.955,,
1065,0.33646658,2201306.256,1014410.857,,
1066,0.33616746,2196879.67,1013068.494,,
1067,0.33586794,2192407.874,1011703.87,,
1068,0.33556837,2187897.045,1010318.989,,
1069,0.33526908,2183353.364,1008915.855,,
1070,0.33497045,2178783.009,1007496.471,,
1071,0.33467277,2174191.731,1006062.752,,
1072,0.33437626,2169584.255,1004616.395,,
1073,0.33408111,2164965.151,1003159.065,,
1074,0.33378751,2160338.993,1001692.427,,
1075,0.33349568,2155710.352,1000218.147,,
1076,0.3332058,2151083.801,998737.8895,,
1077,0.3329181,2146463.912,997253.3206,,
1078,0.33263278,2141855.257,995766.1053,,
1079,0.33235006,2137262.409,994277.9089,,
1080,0.33207015,2132689.939,992790.3967,,
1081,0.33179332,2128142.478,991305.1984,,
1082,0.33152001,2123625.096,989823.6722,,
1083,0.33125081,2119143.068,988347.0516,,
1084,0.33098627,2114701.666,986876.5694,,
1085,0.33072698,2110306.167,985413.4582,,
1086,0.33047352,2105961.845,983958.9507,,
1087,0.33022648,2101673.974,982514.2797,,
1088,0.32998644,2097447.829,981080.678,,
1089,0.32975403,2093288.684,979659.3782,,
1090,0.32952982,2089201.815,978251.6131,,
1091,0.32931442,2085192.264,976858.556,,
1092,0.32910793,2081259.973,975480.0721,,
1093,0.32890999,2077399.903,974114.7492,,
1094,0.3287202,2073606.807,972761.122,,
1095,0.32853819,2069875.441,971417.7253,,
1096,0.32836354,2066200.556,970083.0936,,
1097,0.32819585,2062576.908,968755.7618,,
1098,0.32803472,2058999.25,967434.2645,,
1099,0.32787974,2055462.336,966117.1363,,
1100,0.32773048,2051960.919,964802.9121,,
1101,0.32758653,2048489.813,963490.1398,,
1102,0.32744792,2045047.713,962178.2204,,
1103,0.32731536,2041639.467,960867.9088,,
1104,0.32718964,2038270.471,959560.08,,
1105,0.32707155,2034946.122,958255.6091,,
1106,0.32696187,2031671.814,956955.3712,,
1107,0.32686142,2028452.946,955660.2415,,
1108,0.32677099,2025294.912,954371.095,,
1109,0.3266914,2022203.108,953088.8068,,
1110,0.32662346,2019182.932,951814.252,,
1111,0.32656799,2016239.78,950548.3037,,
1112,0.32652598,2013379.279,949291.5457,,
1113,0.32649882,2010607.524,948043.9712,,
1114,0.32648794,2007930.667,946805.5011,,
1115,0.32649477,2005354.86,945576.0564,,
1116,0.32652074,2002886.253,944355.5583,,
1117,0.32656731,2000531,943143.9277,,
1118,0.32663592,1998295.251,941941.0856,,
1119,0.326728,1996185.159,940746.9531,,
1120,0.32684502,1994206.875,939561.4512,,
1121,0.32698842,1992366.536,938384.4952,,
