Batch Number,B2600092,,,,
Category,Livestock,,,,
Specie,Horse,,,,
Family,Pleasure,,,,
Brand,FARMFLAKES,,,,
Product Code,PHRS250801,,,,
Product name,HORSE FEED - SPORT HORSE - 25KG,,,,
NIR-Code,D20260216-00112,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.1090674,1242269.633,966381.1982,5596,3563
901,0.10883521,1262274.16,982468.1459,5651,3590
902,0.10860283,1282180.253,998495.8279,5568,3452
903,0.10837776,1301920.648,1014394.186,5280,3320
904,0.10816197,1321293.765,1030000.456,5191,3190
905,0.10795681,1340090.621,1045146.945,5000,3115
906,0.10776154,1358264.216,1059797.072,4950,3162
907,0.1075719,1376072.042,1074160.719,4974,3026
908,0.10738363,1393804.948,1088474.782,5046,2910
909,0.10719155,1411598.672,1102858.227,4962,2894
910,0.10698738,1429170.929,1117112.196,5209,2962
911,0.10676248,1446169.726,1130984.833,5167,2901
912,0.10651354,1462357.986,1144300.691,5166,2945
913,0.10625652,1477935.487,1157174.785,5332,3028
914,0.10601134,1493205.8,1169791.141,5475,3158
915,0.10579329,1508413.745,1182298.63,5794,3198
916,0.10559648,1523497.714,1194662.761,5809,3257
917,0.10540855,1538296.52,1206789.453,6222,3391
918,0.10521881,1552688.014,1218611.828,6437,3571
919,0.10502543,1566822.483,1230252.816,6823,3637
920,0.10483031,1580966.167,1241916.125,7191,3892
921,0.10463541,1595295.221,1253734.735,7628,3982
922,0.10444225,1609160.774,1265194.182,8037,4362
923,0.10425174,1621472.814,1275433.814,8530,4603
924,0.10406425,1631301.946,1283719.39,9140,4749
925,0.10387993,1639643.571,1290831.393,9723,5134
926,0.10369966,1648739.281,1298531.004,10559,5470
927,0.10352529,1660686.802,1308466.015,11203,5927
928,0.10335926,1675171.742,1320383.462,12031,6368
929,0.10320347,1690050.256,1332588.764,12948,6827
930,0.10305884,1703215.739,1343416.956,14146,7410
931,0.10292451,1714037.707,1352371.053,15073,7943
932,0.10279871,1723157.573,1359960.463,16411,8492
933,0.10267994,1731269.541,1366736.371,17874,9275
934,0.10256676,1739302.983,1373436.18,19387,10051
935,0.10245788,1748410.831,1380974.328,21083,10853
936,0.1023524,1759695.89,1390225.411,23341,11926
937,0.10225142,1772856.155,1400948.2,25631,13120
938,0.10215767,1786157.553,1411763.981,28287,14754
939,0.10207348,1797851.862,1421282.546,31826,16546
940,0.10200149,1807484.995,1429134.858,35551,18444
941,0.10194496,1815978.259,1436037.182,40112,20677
942,0.10190706,1824299.828,1442743.587,45148,23384
943,0.10188423,1832897.485,1449619.25,50777,26277
944,0.10186567,1841658.239,1456610.281,57509,29911
945,0.1018408,1850424.303,1463627.363,64762,33753
946,0.10180841,1858600.287,1470203.98,73107,38258
947,0.10177692,1865125.706,1475472.717,82394,43349
948,0.10175497,1868993.619,1478607.296,93309,49305
949,0.10174852,1871010.147,1480224.631,105086,55713
950,0.10176094,1873830.679,1482413.64,118751,63132
951,0.10179504,1880061.941,1487226.493,133089,70909
952,0.10184517,1889525.023,1494539.781,148576,79318
953,0.10189804,1899387.209,1502157.488,165347,88397
954,0.10194114,1906817.631,1507884.287,182580,97782
955,0.10197166,1910917.958,1511020.605,200757,107508
956,0.10199477,1912463.725,1512162.418,217894,116739
957,0.10201597,1912325.716,1511979.486,236506,126784
958,0.10204326,1911967.858,1511601.534,254587,136345
959,0.10208655,1913308.657,1512510.806,270308,144641
960,0.1021539,1918063.138,1516034.204,287628,153811
961,0.10223364,1925369.958,1521530.102,303127,162023
962,0.10230169,1932668.67,1527058.641,318244,169970
963,0.10233744,1937620.919,1530845.549,332612,177489
964,0.10234909,1940274.316,1532900.781,345285,183949
965,0.10236034,1941991.242,1534217.475,359985,191395
966,0.10239133,1944002.373,1535696.72,373885,198681
967,0.10243598,1946469.89,1537487.9,386249,204712
968,0.10247661,1949079.535,1539405.212,401585,212486
969,0.10249839,1951566.806,1541292.397,414759,218869
970,0.10250227,1953958.419,1543167.432,428132,225584
971,0.10249465,1956382.504,1545108.975,441863,232145
972,0.10248213,1958944.812,1547177.233,455842,238835
973,0.10247215,1961656.882,1549354.843,469819,245453
974,0.10247234,1964505.545,1551604.113,484765,252453
975,0.10248361,1967413.259,1553860.352,498787,259118
976,0.10248654,1970105.705,1555976.337,513154,265663
977,0.10245802,1972272.432,1557789.91,527820,272324
978,0.10239028,1973866.918,1559292.477,542400,278945
979,0.10230915,1975422.214,1560812.657,557451,285567
980,0.10224454,1977541.273,1562719.438,569316,290613
981,0.10220634,1980392.375,1565110.156,587325,298727
982,0.10217323,1983464.907,1567657.874,603966,306061
983,0.10212182,1986203.104,1570007.889,616278,311087
984,0.10204264,1988429.621,1572054.466,634948,319436
985,0.10194142,1990382.137,1573964.904,651019,326169
986,0.10182473,1992308.375,1575911.514,666725,332769
987,0.10169961,1994294.58,1577937.135,683044,339473
988,0.10157344,1996305.296,1579987.024,695744,344498
989,0.10145281,1998318.683,1582019.878,714346,352629
990,0.10133812,2000452.409,1584127.387,732183,360031
991,0.1012267,2002893.9,1586467.747,746242,365461
992,0.10111501,2005604.336,1589023.254,766950,374396
993,0.10099496,2007398.71,1590884.625,783550,381129
994,0.10085672,2006731.363,1590862.038,800108,387911
995,0.10069597,2003099.157,1588570.446,817084,394873
996,0.10052659,1999161.973,1586066.517,834521,402131
997,0.10036679,1998155.595,1585851.481,851185,409141
998,0.10022329,2001197.875,1588790.885,869430,416700
999,0.10007988,2005538.518,1592762.89,886387,423799
1000,0.09991773,2008083.432,1595379.539,903049,430924
1001,0.09973334,2007638.909,1595703.761,920448,438281
1002,0.09954075,2005116.176,1594405.532,938022,445842
1003,0.09935429,2001561.206,1592262.182,955509,453495
1004,0.09917679,1998325.788,1590338.228,967189,458492
1005,0.09900367,1996963.672,1589887.852,990121,468652
1006,0.09883046,1998609.437,1591832.872,1009846,477377
1007,0.09865126,2001840.696,1595064.524,1021732,482410
1008,0.09845892,2004278.933,1597714.741,1044626,492662
1009,0.09825038,2004318.703,1598513.824,1062695,500722
1010,0.09803778,2002811.097,1598093.592,1079964,508259
1011,0.09783661,2001086.413,1597457.205,1098054,516090
1012,0.09765113,1999970.839,1597248.66,1109807,521147
1013,0.09746583,1999437.506,1597504.182,1131533,530955
1014,0.09726401,1999343.243,1598171.363,1152019,539660
1015,0.09704421,1998871.167,1598602.892,1165919,545516
1016,0.09681854,1996584.212,1597603.826,1190841,556455
1017,0.0965976,1991398.837,1594265.512,1209160,564324
1018,0.09638044,1985288.439,1590168.608,1227218,571913
1019,0.09616174,1981711.326,1588102.952,1246245,579995
1020,0.09593935,1982886.596,1589858.709,1265862,588166
1021,0.09571802,1986309.978,1593415.386,1284540,596034
1022,0.09550261,1988376.707,1595864.671,1305100,604411
1023,0.09529431,1987003.819,1595527.841,1324341,612230
1024,0.09509004,1982872.819,1592959.818,1343049,619580
1025,0.09488664,1976989.638,1588977.518,1362876,627375
1026,0.09468144,1970978.183,1584894.559,1382560,635081
1027,0.09447253,1967021.687,1582474.114,1402362,642668
1028,0.09425879,1966865.294,1583127.266,1412969,645686
1029,0.09403845,1968973.119,1585628.118,1439851,656340
1030,0.09380834,1970379.667,1587601.782,1462660,664681
1031,0.09356815,1969081.827,1587433.777,1473269,667672
1032,0.09332987,1966043.601,1585854.267,1500101,677723
1033,0.09310834,1962778.173,1584028.111,1519654,684254
1034,0.09290654,1960028.081,1582543.841,1537544,690018
1035,0.0927103,1957471.833,1581194.25,1556170,696340
1036,0.09250541,1954743.384,1579735.363,1565503,698241
1037,0.09229467,1951856.001,1578167.535,1588798,706342
1038,0.09209181,1949064.234,1576646.545,1609971,713563
1039,0.0919066,1946561.89,1575293.992,1620919,716119
1040,0.09173029,1944263.907,1574073.209,1648004,725829
1041,0.09154911,1942009.526,1572904.09,1665018,731214
1042,0.09135812,1939596.545,1571640.762,1681172,736168
1043,0.09116795,1936749.58,1570021.229,1698192,741611
1044,0.09098993,1933221.789,1567803.923,1715739,747286
1045,0.09082282,1929299.646,1565225.31,1730598,751904
1046,0.09065586,1925677.355,1562887.314,1747966,757611
