Batch Number,B2500406,,,,,,,
Category,Pet Food,,,,,,,
Specie,Dog,,,,,,,
Family,Healthcare,,,,,,,
Brand,PETFLAKES,,,,,,,
Product Code,DDF100001,,,,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,,,,
NIR-Code,M20260202-00092,,,,,,,
FileTitle:,IAS_Spectrum,,,,,,,
Head:,Reference,Sample,,,,,,
System Temp hundredths:,2487,2548,,,,,,
Detector Temp hundredths:,0,0,,,,,,
Humidity hundredths:,5024,5008,,,,,,
Lamp PD:,93,92,,,,,,
Tec Temp:,0,,,,,,,
Product SN:,8B6YK9LO,,,,,,,
Serial Number:,5B25203,,,,,,,
Scan Config Name:,IAS5100,,,,,,,
Scan Config Type:,2,,,,,,,
Start wavelength in nm:,900,,,,,,,
End wavelength in nm:,1700,,,,,,,
Pattern Pixel Width:,13,,,,,,,
Exposure Time:,0,,,,,,,
Measurement points:,105,,,,,,,
Number of Measurement points:,801,,,,,,,
Num Repeats:,90,90,,,,,,
PGA Gain:,64,64,,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,,
1263,0.285704,2604557.539,1349055.944,,,,,
1264,0.28543182,2612127.23,1353824.925,,,,,
1265,0.28517528,2619496.478,1358446.512,,,,,
1266,0.28493229,2626675.774,1362931.968,,,,,
1267,0.28470083,2633675.609,1367292.556,,,,,
1268,0.2844789,2640506.474,1371539.54,,,,,
1269,0.28426454,2647178.862,1375684.184,,,,,
1270,0.28405581,2653703.264,1379737.749,,,,,
1271,0.28385081,2660090.17,1383711.501,,,,,
1272,0.28364765,2666350.072,1387616.701,,,,,
1273,0.28344479,2672491.85,1391462.801,,,,,
1274,0.2832416,2678519.534,1395253.797,,,,,
1275,0.28303766,2684436.241,1398992.66,,,,,
1276,0.28283251,2690245.09,1402682.364,,,,,
1277,0.28262574,2695949.2,1406325.879,,,,,
1278,0.28241691,2701551.689,1409926.178,,,,,
1279,0.28220561,2707055.675,1413486.232,,,,,
1280,0.28199141,2712464.277,1417009.012,,,,,
1281,0.28177393,2717780.613,1420497.492,,,,,
1282,0.28155307,2723007.618,1423953.44,,,,,
1283,0.28132992,2728147.598,1427374.521,,,,,
1284,0.28110581,2733202.726,1430757.523,,,,,
1285,0.28088202,2738175.176,1434099.236,,,,,
1286,0.28065987,2743067.119,1437396.448,,,,,
1287,0.28044062,2747880.729,1440645.947,,,,,
1288,0.28022554,2752618.179,1443844.524,,,,,
1289,0.28001591,2757281.64,1446988.966,,,,,
1290,0.27981297,2761873.286,1450076.062,,,,,
1291,0.27961797,2766394.307,1453102.027,,,,,
1292,0.27943224,2770842.439,1456061.059,,,,,
1293,0.27925709,2775214.66,1458946.916,,,,,
1294,0.27909382,2779507.951,1461753.353,,,,,
1295,0.27894374,2783719.291,1464474.128,,,,,
1296,0.27880812,2787845.659,1467102.996,,,,,
1297,0.27868827,2791884.033,1469633.716,,,,,
1298,0.27858545,2795831.394,1472060.042,,,,,
1299,0.27850095,2799684.72,1474375.731,,,,,
1300,0.27843594,2803439.928,1476574.319,,,,,
1301,0.27839127,2807089.437,1478648.608,,,,,
1302,0.27836772,2810624.951,1480591.251,,,,,
1303,0.27836607,2814038.17,1482394.901,,,,,
1304,0.27838712,2817320.796,1484052.212,,,,,
1305,0.27843166,2820464.531,1485555.835,,,,,
1306,0.2785005,2823461.078,1486898.425,,,,,
1307,0.27859446,2826302.137,1488072.634,,,,,
1308,0.27871435,2828979.413,1489071.116,,,,,
1309,0.27886109,2831486.649,1489887.35,,,,,
1310,0.2790358,2833823.354,1490517.147,,,,,
1311,0.27923966,2835990.055,1490956.729,,,,,
1312,0.27947387,2837987.275,1491202.318,,,,,
1313,0.27973963,2839815.541,1491250.137,,,,,
1314,0.28003817,2841475.375,1491096.407,,,,,
1315,0.28037073,2842967.305,1490737.35,,,,,
1316,0.28073858,2844291.854,1490169.189,,,,,
1317,0.281143,2845449.549,1489388.147,,,,,
1318,0.28158523,2846441.167,1488390.816,,,,,
1319,0.28206639,2847268.054,1487174.624,,,,,
1320,0.28258759,2847931.636,1485737.111,,,,,
1321,0.28314997,2848433.335,1484075.818,,,,,
1322,0.28375471,2848774.576,1482188.285,,,,,
1323,0.284403,2848956.784,1480072.054,,,,,
1324,0.28509609,2848981.382,1477724.665,,,,,
1325,0.28583524,2848849.795,1475143.658,,,,,
1326,0.28662174,2848563.417,1472326.579,,,,,
1327,0.2874565,2848121.303,1469271.261,,,,,
1328,0.2883397,2847518.569,1465976.026,,,,,
1329,0.28927149,2846749.947,1462439.24,,,,,
1330,0.29025207,2845810.17,1458659.274,,,,,
1331,0.29128167,2844693.972,1454634.494,,,,,
1332,0.29236057,2843396.086,1450363.27,,,,,
1333,0.29348908,2841911.245,1445843.97,,,,,
1334,0.29466758,2840234.182,1441074.961,,,,,
1335,0.29589645,2838359.638,1436054.67,,,,,
1336,0.2971756,2836282.576,1430783.403,,,,,
1337,0.29850435,2833998.224,1425263.707,,,,,
1338,0.29988198,2831501.828,1419498.259,,,,,
1339,0.30130784,2828788.632,1413489.738,,,,,
1340,0.30278128,2825853.88,1407240.821,,,,,
1341,0.30430169,2822692.818,1400754.187,,,,,
1342,0.30586849,2819300.69,1394032.514,,,,,
1343,0.30748114,2815672.74,1387078.479,,,,,
1344,0.30913901,2811804.732,1379895.346,,,,,
1345,0.31083984,2807700.587,1372495.569,,,,,
1346,0.31258004,2803370.711,1364898.914,,,,,
1347,0.31435589,2798825.689,1357125.347,,,,,
1348,0.31616356,2794076.108,1349194.835,,,,,
1349,0.31799914,2789132.551,1341127.344,,,,,
1350,0.31985858,2784005.607,1332942.843,,,,,
1351,0.32173773,2778705.859,1324661.296,,,,,
1352,0.3236323,2773243.894,1316302.671,,,,,
1353,0.3255381,2767630.491,1307886.352,,,,,
1354,0.32745264,2761878.027,1299426.901,,,,,
1355,0.32937428,2755999.666,1290936.508,,,,,
1356,0.33130128,2750008.58,1282427.345,,,,,
1357,0.33323183,2743917.938,1273911.584,,,,,
1358,0.33516404,2737740.91,1265401.396,,,,,
1359,0.3370959,2731490.667,1256908.954,,,,,
1360,0.33902534,2725180.38,1248446.43,,,,,
1361,0.34095018,2718823.217,1240025.996,,,,,
1362,0.34286866,2712426.014,1231655.467,,,,,
1363,0.34478131,2705967.573,1223323.379,,,,,
1364,0.34668939,2699418.946,1215012.937,,,,,
1365,0.34859427,2692751.184,1206707.35,,,,,
1366,0.35049744,2685935.339,1198389.821,,,,,
1367,0.35240053,2678942.463,1190043.558,,,,,
1368,0.35430527,2671743.608,1181651.766,,,,,
1369,0.35621354,2664309.824,1173197.652,,,,,
1370,0.35812735,2656612.197,1164664.425,,,,,
1371,0.36004983,2648629.792,1156036.188,,,,,
1372,0.3619865,2640360.071,1147299.101,,,,,
1373,0.36394339,2631803.081,1138439.613,,,,,
1374,0.36592671,2622958.869,1129444.176,,,,,
1375,0.36794288,2613827.48,1120299.237,,,,,
1376,0.36999854,2604408.961,1110991.247,,,,,
1377,0.37210059,2594703.358,1101506.655,,,,,
1378,0.37425616,2584710.717,1091831.91,,,,,
1379,0.37647263,2574431.978,1081953.976,,,,,
1380,0.37875585,2563897.142,1071876.502,,,,,
1381,0.38110954,2553170.986,1061623.11,,,,,
1382,0.38353724,2542320.334,1051218.595,,,,,
1383,0.38604239,2531412.009,1040687.751,,,,,
1384,0.38862834,2520512.835,1030055.376,,,,,
1385,0.39129828,2509689.635,1019346.263,,,,,
1386,0.39405527,2499009.233,1008585.209,,,,,
1387,0.39690216,2488538.452,997797.0093,,,,,
1388,0.39984176,2478341.244,987004.9814,,,,,
1389,0.40287825,2468451.351,976216.9015,,,,,
1390,0.40601677,2458884.435,965431.2429,,,,,
1391,0.40926257,2449655.912,954646.3533,,,,,
1392,0.412621,2440781.2,943860.5802,,,,,
1393,0.41609752,2432275.714,933072.2715,,,,,
1394,0.41969768,2424154.872,922279.7749,,,,,
1395,0.42342713,2416434.091,911481.4379,,,,,
1396,0.42729162,2409128.787,900675.6084,,,,,
1397,0.43129632,2402252.774,889861.4234,,,,,
1398,0.43544359,2395813.016,879041.3932,,,,,
1399,0.43973497,2389814.646,868218.9289,,,,,
1400,0.44417194,2384262.798,857397.4415,,,,,
1401,0.44875595,2379162.607,846580.342,,,,,
1402,0.45348837,2374519.207,835771.0414,,,,,
1403,0.45837052,2370337.732,824972.9507,,,,,
1404,0.46340365,2366623.315,814189.481,,,,,
1405,0.46858889,2363380.932,803424.0718,,,,,
1406,0.47392321,2360601.16,792682.7499,,,,,
1407,0.47939613,2358248.905,781976.155,,,,,
1408,0.48499608,2356286.418,771315.404,,,,,
1409,0.4907111,2354675.949,760711.6136,,,,,
1410,0.4965289,2353379.749,750175.9005,,,,,
1411,0.5024368,2352360.07,739719.3814,,,,,
1412,0.50842173,2351579.163,729353.173,,,,,
1413,0.51447022,2350999.278,719088.3922,,,,,
1414,0.52056837,2350582.913,708936.2839,,,,,
1415,0.52670136,2350296.198,698909.9805,,,,,
1416,0.53285344,2350108.024,689024.0509,,,,,
1417,0.53900832,2349987.352,679293.1,,,,,
1418,0.54514909,2349903.144,669731.7329,,,,,
1419,0.55125822,2349824.362,660354.5543,,,,,
1420,0.55731761,2349719.966,651176.1694,,,,,
1421,0.56330848,2349558.918,642211.183,,,,,
1422,0.56921143,2349310.179,633474.2,,,,,
1423,0.57500826,2348946.911,624978.3003,,,,,
1424,0.58068887,2348461.967,616729.4129,,,,,
1425,0.5862454,2347853.967,608731.3729,,,,,
1426,0.59166977,2347121.531,600988.0153,,,,,
1427,0.5969537,2346263.279,593503.1749,,,,,
1428,0.60208871,2345277.833,586280.6865,,,,,
1429,0.60706615,2344163.812,579324.3851,,,,,
1430,0.61187719,2342919.837,572638.1056,,,,,
1431,0.6165129,2341544.552,566225.6373,,,,,
1432,0.62096707,2340038.301,560087.5219,,,,,
1433,0.62523822,2338404.233,554218.9421,,,,,
1434,0.62932553,2336645.759,548614.5794,,,,,
1435,0.6332284,2334766.29,543269.1154,,,,,
1436,0.63694646,2332769.239,538177.2316,,,,,
1437,0.6404796,2330658.015,533333.6096,,,,,
1438,0.64382795,2328436.03,528732.9308,,,,,
1439,0.6469919,2326106.696,524369.8768,,,,,
1440,0.64997235,2323673.165,520238.7479,,,,,
1441,0.65277336,2321135.869,516329.8132,,,,,
1442,0.6554011,2318493.6,512630.9193,,,,,
1443,0.65786217,2315745.13,509129.8799,,,,,
1444,0.66016355,2312889.231,505814.5087,,,,,
1445,0.66231259,2309924.673,502672.6192,,,,,
1446,0.66431698,2306850.227,499692.0251,,,,,
1447,0.66618475,2303664.666,496860.54,,,,,
1448,0.66792424,2300366.759,494165.9781,,,,,
1449,0.66954327,2296954.636,491596.9152,,,,,
1450,0.67104753,2293424.509,489144.209,,,,,
1451,0.67244248,2289772.229,486799.143,,,,,
1452,0.67373373,2285993.649,484553.0007,,,,,
1453,0.67492709,2282084.62,482397.0656,,,,,
1454,0.67602849,2278040.995,480322.6212,,,,,
1455,0.67704406,2273858.626,478320.9509,,,,,
1456,0.67798001,2269533.365,476383.3381,,,,,
1457,0.67884264,2265061.226,474501.1922,,,,,
1458,0.67963659,2260441.553,472668.5336,,,,,
1459,0.68036493,2255676.835,470881.8453,,,,,
1460,0.68103072,2250769.685,469137.7067,,,,,
1461,0.68163704,2245722.714,467432.6971,,,,,
1462,0.68218706,2240538.533,465763.3957,,,,,
1463,0.68268397,2235219.754,464126.3818,,,,,
1464,0.68313101,2229768.99,462518.2348,,,,,
1465,0.68353147,2224188.851,460935.534,,,,,
1466,0.68388843,2218481.288,459374.9789,,,,,
1467,0.68420396,2212645.353,457833.7968,,,,,
1468,0.68447985,2206679.305,456309.3589,,,,,
1469,0.6847179,2200581.403,454799.0368,,,,,
1470,0.68491997,2194349.905,453300.2018,,,,,
1471,0.6850879,2187983.07,451810.2254,,,,,
1472,0.68522358,2181479.158,450326.4789,,,,,
1473,0.68532892,2174836.426,448846.3339,,,,,
1474,0.6854058,2168053.159,447367.191,,,,,
1475,0.68545541,2161128.397,445887.3607,,,,,
1476,0.68547809,2154062.068,444406.2173,,,,,
1477,0.68547412,2146854.149,442923.1959,,,,,
1478,0.68544378,2139504.619,441437.7314,,,,,
1479,0.68538735,2132013.454,439949.2586,,,,,
1480,0.68530512,2124380.634,438457.2125,,,,,
1481,0.68519735,2116606.135,436961.028,,,,,
1482,0.68506432,2108689.935,435460.14,,,,,
1483,0.68490599,2100632.287,433954.3464,,,,,
1484,0.68472084,2092434.788,432445.2155,,,,,
1485,0.68450682,2084099.441,430934.8544,,,,,
1486,0.68426187,2075628.252,429425.3704,,,,,
1487,0.68398392,2067023.224,427918.8709,,,,,
1488,0.68367081,2058286.363,426417.4633,,,,,
1489,0.6833204,2049419.673,424923.2547,,,,,
1490,0.68293048,2040425.159,423438.3526,,,,,
1491,0.68249885,2031304.903,421964.8397,,,,,
1492,0.68202451,2022063.235,420504.0864,,,,,
1493,0.68150782,2012707.026,419056.6579,,,,,
1494,0.68094921,2003243.284,417623.0765,,,,,
1495,0.68034913,1993679.016,416203.8641,,,,,
1496,0.67970805,1984021.228,414799.5431,,,,,
1497,0.67902643,1974276.93,413410.6354,,,,,
1498,0.67830476,1964453.127,412037.6632,,,,,
1499,0.67754353,1954556.827,410681.1486,,,,,
1500,0.67674388,1944594.11,409340.8479,,,,,
1501,0.67590938,1934567.328,408013.4394,,,,,
1502,0.67504428,1924477.9,406694.8283,,,,,
1503,0.67415288,1914327.241,405380.9197,,,,,
1504,0.67323953,1904116.767,404067.6187,,,,,
1505,0.67230865,1893847.897,402750.8305,,,,,
1506,0.67136471,1883522.045,401426.4603,,,,,
1507,0.67041224,1873140.63,400090.4131,,,,,
1508,0.66945567,1862705.031,398738.726,,,,,
1509,0.66849694,1852216.022,397369.6526,,,,,
1510,0.66753587,1841673.874,395983.2865,,,,,
1511,0.66657222,1831078.839,394579.7772,,,,,
1512,0.66560574,1820431.174,393159.274,,,,,
1513,0.66463618,1809731.133,391721.9264,,,,,
1514,0.66366327,1798978.97,390267.8838,,,,,
1515,0.66268677,1788174.939,388797.2956,,,,,
1516,0.6617064,1777319.299,387310.3092,,,,,
1517,0.66072281,1766413.145,385806.4456,,,,,
1518,0.65973885,1755459.593,384283.7189,,,,,
1519,0.65875777,1744462.058,382739.9208,,,,,
1520,0.65778284,1733423.952,381172.8432,,,,,
1521,0.65681744,1722348.69,379580.278,,,,,
1522,0.65586498,1711239.685,377960.0172,,,,,
1523,0.65492897,1700100.35,376309.8524,,,,,
1524,0.65401296,1688934.099,374627.5756,,,,,
1525,0.6531202,1677744.416,372911.3488,,,,,
1526,0.65225099,1666535.302,371162.0187,,,,,
1527,0.65140432,1655310.984,369381.6159,,,,,
1528,0.65057918,1644075.688,367572.1759,,,,,
1529,0.64977454,1632833.643,365735.7347,,,,,
1530,0.64898939,1621589.077,363874.3279,,,,,
1531,0.64822269,1610346.217,361989.9911,,,,,
1532,0.64747341,1599109.292,360084.7603,,,,,
1533,0.64674049,1587882.524,358160.6617,,,,,
1534,0.64602314,1576670.008,356219.4777,,,,,
1535,0.64532087,1565475.698,354262.7269,,,,,
1536,0.64463316,1554303.544,352291.9148,,,,,
1537,0.64395952,1543157.492,350308.547,,,,,
1538,0.64329944,1532041.492,348314.1291,,,,,
1539,0.64265241,1520959.492,346310.1666,,,,,
1540,0.64201792,1509915.44,344298.165,,,,,
1541,0.64139546,1498913.278,342279.6273,,,,,
1542,0.640785,1487954.923,340255.203,,,,,
1543,0.64018774,1477037.381,338223.4719,,,,,
1544,0.63960509,1466156.931,336182.7063,,,,,
1545,0.63903847,1455309.848,334131.1781,,,,,
1546,0.63848934,1444492.408,332067.1596,,,,,
1547,0.63795919,1433700.889,329988.923,,,,,
1548,0.63744956,1422931.568,327894.7403,,,,,
1549,0.63696201,1412180.72,325782.8837,,,,,
1550,0.63649759,1401445.413,323652.2243,,,,,
1551,0.63605438,1390726.908,321504.8109,,,,,
1552,0.63562944,1380027.853,319343.7424,,,,,
1553,0.63521975,1369350.894,317172.1182,,,,,
1554,0.6348222,1358698.68,314993.0379,,,,,
1555,0.63443361,1348073.858,312809.601,,,,,
1556,0.63405072,1337479.077,310624.9069,,,,,
1557,0.63367016,1326916.983,308442.0552,,,,,
1558,0.63328877,1316389.825,306263.8536,,,,,
1559,0.63290642,1305895.421,304089.8859,,,,,
1560,0.63252494,1295428.837,301917.7325,,,,,
1561,0.63214623,1284985.099,299744.9439,,,,,
1562,0.63177224,1274559.233,297569.0702,,,,,
1563,0.63140497,1264146.264,295387.6619,,,,,
1564,0.6310465,1253741.217,293198.2694,,,,,
1565,0.63069893,1243339.119,290998.443,,,,,
1566,0.63036427,1232935.173,288785.8941,,,,,
1567,0.63004033,1222528.792,286562.1103,,,,,
1568,0.62972058,1212123.638,284332.395,,,,,
1569,0.62939807,1201723.561,282102.2205,,,,,
1570,0.62906566,1191332.412,279877.059,,,,,
1571,0.62871595,1180954.041,277662.383,,,,,
1572,0.62834134,1170592.299,275463.6648,,,,,
1573,0.62793398,1160251.035,273286.3767,,,,,
1574,0.62748586,1149934.037,271135.9276,,,,,
1575,0.62699276,1139641.777,269014.4478,,,,,
1576,0.62645628,1129369.872,266919.2643,,,,,
1577,0.62587857,1119113.552,264847.3224,,,,,
1578,0.62526184,1108868.05,262795.5669,,,,,
1579,0.62460836,1098628.595,260760.943,,,,,
1580,0.62392047,1088390.419,258740.3957,,,,,
1581,0.62320059,1078148.753,256730.87,,,,,
1582,0.62245118,1067898.865,254729.3259,,,,,
1583,0.62167355,1057640.039,252734.3853,,,,,
1584,0.62086677,1047379.178,250747.8189,,,,,
1585,0.62002964,1037124.033,248771.749,,,,,
1586,0.61916094,1026882.355,246808.2974,,,,,
1587,0.61825943,1016661.894,244859.5864,,,,,
1588,0.6173239,1006470.402,242927.7379,,,,,
1589,0.6163531,996315.629,241014.874,,,,,
1590,0.61534579,986205.3001,239123.1072,,,,,
1591,0.61430179,976142.2673,237252.792,,,,,
1592,0.6132232,966118.8669,235400.4883,,,,,
1593,0.61211249,956126.0656,233562.2617,,,,,
1594,0.61097212,946154.8301,231734.1781,,,,,
1595,0.60980463,936196.1269,229912.3031,,,,,
1596,0.60861257,926240.9229,228092.7024,,,,,
1597,0.60739855,916280.1846,226271.4418,,,,,
1598,0.60616518,906304.9081,224444.5941,,,,,
1599,0.6049152,896311.2083,222609.4641,,,,,
1600,0.60365159,886306.1194,220765.9849,,,,,
1601,0.60237748,876298.0782,218914.427,,,,,
1602,0.60109615,866295.5216,217055.0611,,,,,
1603,0.59981107,856306.8866,215188.1579,,,,,
1604,0.59852585,846340.6099,213313.9879,,,,,
1605,0.59724428,836405.1285,211432.8219,,,,,
1606,0.59597035,826508.8437,209544.9304,,,,,
1607,0.5947064,816656.7509,207650.5836,,,,,
1608,0.59345159,806847.6606,205750.0512,,,,,
1609,0.59220468,797079.7292,203843.6024,,,,,
1610,0.59096436,787351.1131,201931.5068,,,,,
1611,0.58972928,777659.9688,200014.0337,,,,,
1612,0.588498,768004.4528,198091.4526,,,,,
1613,0.58726905,758382.7214,196164.0329,,,,,
1614,0.58604089,748792.9789,194232.0428,,,,,
1615,0.58481318,739235.3935,192295.7,,,,,
1616,0.58358729,729712.7496,190355.1551,,,,,
1617,0.58236478,720228.0132,188410.5538,,,,,
1618,0.5811473,710784.1502,186462.0419,,,,,
1619,0.57993658,701384.1263,184509.7653,,,,,
1620,0.57873445,692030.9077,182553.8699,,,,,
1621,0.57754285,682727.4601,180594.5014,,,,,
1622,0.5763637,673476.562,178631.8064,,,,,
1623,0.57519689,664277.7848,176665.9448,,,,,
1624,0.5740405,655128.0071,174697.0874,,,,,
1625,0.57289245,646024.0242,172725.4054,,,,,
1626,0.57175052,636962.6316,170751.0701,,,,,
1627,0.57061239,627940.6243,168774.2526,,,,,
1628,0.56947558,618954.7977,166795.1242,,,,,
1629,0.5683375,610001.9472,164813.8561,,,,,
1630,0.56719627,601079.5088,162830.4602,,,,,
1631,0.56605641,592189.5447,160843.7984,,,,,
1632,0.56492558,583336.1477,158852.2278,,,,,
1633,0.56381185,574523.4196,156854.1035,,,,,
1634,0.56272377,565755.462,154847.7802,,,,,
1635,0.56167036,557036.3764,152831.6131,,,,,
1636,0.56066116,548370.2645,150803.9569,,,,,
1637,0.55970627,539761.226,148763.1676,,,,,
1638,0.55881268,531211.7041,146708.3919,,,,,
1639,0.55797715,522719.4323,144641.0252,,,,,
1640,0.55719435,514281.3132,142562.8595,,,,,
1641,0.55645858,505894.2495,140475.6869,,,,,
1642,0.55576382,497555.1436,138381.2994,,,,,
1643,0.55510364,489260.8982,136281.4891,,,,,
1644,0.55447121,481008.4159,134178.0481,,,,,
1645,0.55385949,472794.3763,132072.6265,,,,,
1646,0.55326727,464610.1855,129963.516,,,,,
1647,0.55269972,456441.8938,127845.5971,,,,,
1648,0.55216256,448275.3118,125713.5981,,,,,
1649,0.55166187,440096.2502,123562.2472,,,,,
1650,0.5512041,431890.5199,121386.2726,,,,,
1651,0.55079614,423643.9315,119180.4025,,,,,
1652,0.55044543,415342.2957,116939.365,,,,,
1653,0.55015878,406971.1285,114658.1214,,,,,
1654,0.54993791,398514.5663,112332.7233,,,,,
1655,0.54978307,389956.3416,109959.5415,,,,,
1656,0.54969461,381280.1875,107534.9466,,,,,
1657,0.5496731,372469.8365,105055.3092,,,,,
1658,0.5497193,363509.0214,102516.9999,,,,,
1659,0.54983428,354381.4751,99916.38958,,,,,
1660,0.55001939,345071.2832,97249.9584,,,,,
1661,0.55027526,335571.4669,94516.96409,,,,,
1662,0.55060155,325884.464,91719.5912,,,,,
1663,0.55099806,316013.1617,88860.16383,,,,,
1664,0.55146485,305960.4468,85941.00612,,,,,
1665,0.55200222,295729.2064,82964.44218,,,,,
1666,0.55261075,285322.3274,79932.79613,,,,,
1667,0.55329137,274742.7034,76848.39379,,,,,
1668,0.55404692,264003.4309,73716.15115,,,,,
1669,0.55488554,253148.3882,70548.79868,,,,,
1670,0.55581745,242227.2352,67360.53469,,,,,
1671,0.55685419,231289.6321,64165.55753,,,,,
1672,0.55800886,220385.2389,60978.06553,,,,,
1673,0.55929617,209563.7159,57812.257,,,,,
1674,0.56073257,198874.7231,54682.33027,,,,,
1675,0.56233431,188366.3386,51602.29143,,,,,
1676,0.56410289,178074.8159,48584.70948,,,,,
1677,0.56602962,168031.056,45641.50297,,,,,
1678,0.5681001,158265.9336,42784.58722,,,,,
1679,0.5702922,148810.3234,40025.87758,,,,,
1680,0.57257337,139695.0999,37377.28937,,,,,
1681,0.5748973,130951.1379,34850.73792,,,,,
1682,0.57720276,122608.109,32457.60233,,,,,
1683,0.57945624,114676.8905,30200.88492,,,,,
1684,0.58165627,107153.4759,28076.95405,,,,,
1685,0.58380442,100033.4512,26081.99638,,,,,
1686,0.58590514,93312.40204,24212.19855,,,,,
1687,0.58796673,86985.91431,22463.74721,,,,,
1688,0.59000249,81049.57383,20832.82903,,,,,
1689,0.59203151,75498.72078,19315.59468,,,,,
1690,0.59406422,70322.39792,17907.27269,,,,,
1691,0.5960976,65502.9681,16602.11348,,,,,
1692,0.59812928,61022.47199,15394.32024,,,,,
1693,0.60015909,56862.95023,14278.09618,,,,,
1694,0.60219,53006.44347,13247.64453,,,,,
1695,0.60422935,49434.99238,12297.16848,,,,,
1696,0.60628898,46130.7335,11420.92757,,,,,
1697,0.60835142,43078.41117,10614.71295,,,,,
1698,0.61035372,40265.62256,9875.991257,,,,,
1699,0.6122151,37680.10987,9202.314347,,,,,
1700,0.61383743,35309.61531,8591.234062,,,,,
