Batch Number,B2600056,,,,
Category,Aquaculture,,,,
Specie,Cold Fresh Water Fish,,,,
Family,Salmonoid,,,,
Brand,A'FLAKES,,,,
Product Code,FTT207002,,,,
Product name,A\'FLAKES Gold- Salmonoid Finisher 7002,,,,
NIR-Code,Y20260214-00111,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.68793597,1238304.972,254033.8816,5462,950
901,0.68770873,1258195.676,258249.4795,5468,1026
902,0.68751733,1277969.063,262423.6747,5362,1056
903,0.68737262,1297542.258,266531.7129,5154,881
904,0.6872563,1316736.143,270546.8346,5076,895
905,0.6871493,1335366.583,274442.3973,4953,905
906,0.68703868,1353396.433,278218.7165,5004,862
907,0.68692167,1371064.861,281926.7821,4983,895
908,0.68679671,1388641.316,285623.1307,4939,898
909,0.68666424,1406260.811,289335.4407,5095,890
910,0.68652947,1423696.051,293013.6199,5048,937
911,0.68639804,1440659.324,296594.6068,5173,923
912,0.68627021,1456946.858,300036.0918,5309,924
913,0.68612732,1472673.977,303374.6537,5517,1003
914,0.68594713,1488031.816,306665.6143,5679,845
915,0.68571572,1503181.361,309952.8667,5897,1084
916,0.68545746,1518126.321,313220.6939,6222,990
917,0.68520781,1532819.299,316434.0077,6349,1053
918,0.68499556,1547234.293,319565.9698,6665,1097
919,0.68481244,1561494.61,322647.313,7147,1158
920,0.68463542,1575787.098,325733.2717,7461,1157
921,0.68444514,1590217.191,328860.1927,8056,1261
922,0.68424787,1604146.017,331891.4245,8599,1283
923,0.68406248,1616536.733,334597.815,8989,1348
924,0.68390534,1626507.933,336783.5301,9661,1427
925,0.68377399,1635037.747,338652.1193,10393,1587
926,0.68365481,1644308.25,340665.7096,11123,1650
927,0.68353523,1656361.082,343257.3015,12067,1804
928,0.68340664,1670886.4,346370.0092,12972,1978
929,0.68326285,1685790.897,349575.3957,13932,1962
930,0.683098,1699016.966,352451.7843,15077,2196
931,0.68291898,1709935.264,354862.9778,16290,2300
932,0.68274366,1719147.108,356918.761,17662,2569
933,0.68258984,1727307.537,358740.0196,19254,2819
934,0.68246867,1735354.649,360511.8704,21144,3072
935,0.68238525,1744495.645,362480.492,23024,3254
936,0.68234347,1755886.742,364882.4987,25533,3567
937,0.68232375,1769216.099,367669.1024,28357,3981
938,0.68228337,1782675.329,370500.5754,31388,4422
939,0.68218159,1794441.676,373033.4302,35243,5040
940,0.68202838,1804055.423,375164.291,39732,5588
941,0.68188617,1812505.486,377044.9734,44837,6344
942,0.68181666,1820829.329,378837.1705,50598,7259
943,0.68181989,1829494.768,380637.2485,57281,8236
944,0.68183085,1838355.78,382471.1786,64892,9405
945,0.68178472,1847219.521,384356.1062,73529,10712
946,0.68167359,1855471.127,386171.8455,83175,12340
947,0.68154838,1862047.211,387652.2523,93973,13969
948,0.6814601,1865938.895,388541.4147,106296,15756
949,0.68142138,1867954.345,388995.7671,119433,18005
950,0.68140654,1870755.053,389592.323,134022,20405
951,0.68138927,1876954.418,390898.9046,149074,22775
952,0.68136081,1886388.356,392889.3901,165053,25476
953,0.68132873,1896246.747,394971.8231,181792,28251
954,0.68130023,1903719.676,396554.3967,198779,31005
955,0.68126865,1907894.641,397452.9632,216052,33901
956,0.68121566,1909502.582,397836.4687,232137,36715
957,0.68112506,1909371.879,397892.2348,249789,39675
958,0.68101767,1908971.507,397907.1836,266268,42288
959,0.68094294,1910261.397,398244.5706,280321,44743
960,0.68094535,1914995.035,399229.2061,296546,47583
961,0.68100028,1922303.01,400702.0492,310842,50094
962,0.68103834,1929586.116,402184.9607,324757,52402
963,0.68099864,1934473.749,403240.556,338404,54677
964,0.68089825,1937048.04,403870.5097,350288,56554
965,0.68079663,1938742.677,404318.4364,364368,59001
966,0.68074612,1940845.23,404803.9879,377839,61158
967,0.68074442,1943466.033,405352.1993,389708,62994
968,0.68076488,1946190.494,405901.3269,404732,65406
969,0.68078169,1948673.809,406403.5195,417723,67524
970,0.68077378,1950975.941,406891.0434,431100,69559
971,0.68072178,1953297.804,407424.0644,444641,71404
972,0.68061781,1955802.018,408044.0763,458403,73627
973,0.68050165,1958490.149,408714.2101,472058,75798
974,0.68042528,1961321.547,409377.0795,487098,78266
975,0.68041904,1964202.872,409984.3727,501087,80084
976,0.68044822,1966879.705,410515.5174,515350,82218
977,0.68046607,1969068.183,410955.3896,529871,84346
978,0.6804447,1970726.377,411321.707,544512,86384
979,0.68039718,1972343.633,411704.3041,559374,88620
980,0.68034186,1974473.281,412201.341,571375,90142
981,0.68028924,1977264.404,412834.0457,589235,92668
982,0.68023749,1980234.718,413503.49,605823,95189
983,0.68018354,1982860.704,414103.2732,618090,96858
984,0.68012081,1984991.505,414608.1601,636893,99486
985,0.6800389,1986884.966,415081.9298,652949,101707
986,0.67992938,1988806.97,415588.2481,668624,103815
987,0.67981381,1990837.463,416123.261,684855,105902
988,0.67973619,1992916.258,416632.2272,697691,107694
989,0.67973286,1994995.539,417070.1158,716205,110108
990,0.67977312,1997160.313,417483.9679,733915,112528
991,0.67979302,1999562.006,417966.8664,747891,114249
992,0.67974171,2002144.876,418556.2074,768617,117065
993,0.6796347,2003803.559,419006.1929,785209,119385
994,0.67950791,2003102.44,418981.8874,801673,121428
995,0.67939199,1999592.992,418359.4796,818598,123570
996,0.67930325,1995821.502,417655.7298,836057,125732
997,0.67925577,1994879.288,417504.206,852705,128011
998,0.67925012,1997828.638,418126.9013,870846,130357
999,0.6792618,2002026.044,418994.1147,887729,132650
1000,0.67926405,2004498.252,419509.3388,904489,134921
1001,0.67924001,2004082.027,419445.4445,921812,137084
1002,0.67918351,2001618.968,418984.4392,939165,139434
1003,0.67909048,1998085.443,418334.3997,956641,141959
1004,0.67897677,1994826.213,417761.3863,968354,143410
1005,0.67887181,1993429.329,417569.7517,991171,146658
1006,0.67879968,1995059.38,417980.6181,1010976,149455
1007,0.67874846,1998293.589,418707.5905,1022694,151016
1008,0.67869257,2000741.678,419274.4962,1045839,154175
1009,0.67861812,2000789.713,419356.4447,1063867,156780
1010,0.67854867,1999290.722,419109.2791,1081063,159031
1011,0.67851505,1997578.879,418782.8463,1098932,161406
1012,0.67852089,1996474.318,418545.6544,1110927,162893
1013,0.67852339,1995927.315,418428.5699,1132591,165561
1014,0.67847743,1995772.433,418440.3838,1153072,168256
1015,0.67838204,1995214.484,418415.2927,1166782,169821
1016,0.67827674,1992878.573,418026.7727,1191754,173104
1017,0.67819697,1987734.763,417024.399,1209980,175287
1018,0.67813454,1981728.319,415824.022,1228178,177468
1019,0.67806024,1978249.707,415165.1351,1247003,179697
1020,0.67795549,1979467.392,415520.888,1266735,182002
1021,0.67784152,1982892.52,416349.1187,1285421,184386
1022,0.67774792,1984951.228,416871.2224,1305805,186824
1023,0.6776817,1983578.858,416646.5304,1324960,188899
1024,0.67761016,1979452.344,415848.2623,1343720,191230
1025,0.67749813,1973571.13,414719.6913,1363355,193419
1026,0.677345,1967562.357,413602.8316,1383115,195651
1027,0.67718228,1963621.292,412929.0671,1403040,197940
1028,0.67704214,1963503.025,413037.4539,1413562,198935
1029,0.67694677,1965664.403,413582.9319,1440373,202122
1030,0.6769131,1967125.165,413922.3684,1463166,204790
1031,0.67694143,1965872.092,413631.7111,1473714,205810
1032,0.67698221,1962873.453,412962.0055,1500637,209006
1033,0.67697699,1959649.38,412288.6564,1520167,211288
1034,0.67690829,1956946.58,411785.1507,1538019,213312
1035,0.67681573,1954443.891,411346.1866,1556594,215418
1036,0.67673975,1951775.242,410856.3999,1565836,216282
1037,0.67668061,1948953.04,410318.185,1589144,219267
1038,0.67661294,1946230.442,409808.843,1610305,221866
1039,0.67651901,1943797.569,409385.0936,1621238,223251
1040,0.67641634,1941555.813,409009.6402,1648308,226800
1041,0.67633184,1939328.393,408619.9032,1665292,229203
1042,0.67627972,1936912.933,408159.9458,1681502,231657
1043,0.67625157,1934061.86,407585.5616,1698456,234113
1044,0.67623644,1930557.619,406861.2517,1716005,236699
1045,0.67621995,1926695.51,406062.7335,1730884,239207
1046,0.67618509,1923162.915,405350.7509,1748153,241924
1047,0.67611843,1920474.228,404846.1827,1762766,244289
1048,0.67602503,1918234.387,404460.996,1776365,246483
1049,0.67591565,1915769.338,404042.9852,1790512,248745
1050,0.67580412,1912746.299,403509.0208,1803978,251002
