Batch Number,B2600081,,,,,,
Category,Livestock,,,,,,
Specie,Cattle,,,,,,
Family,Dairy,,,,,,
Brand,FARMFLAKES,,,,,,
Product Code,PFDP010802,,,,,,
Product name,FARHAT FEED - DAIRY PRODUCTION COW,,,,,,
NIR-Code,D20260211-00102,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
System Temp hundredths:,2399,2523,,,,,
Detector Temp hundredths:,0,0,,,,,
Humidity hundredths:,4610,4543,,,,,
Lamp PD:,93,92,,,,,
Tec Temp:,0,,,,,,
Product SN:,8B6YK9LO,,,,,,
Serial Number:,5B25203,,,,,,
Scan Config Name:,IAS5100,,,,,,
Scan Config Type:,2,,,,,,
Start wavelength in nm:,900,,,,,,
End wavelength in nm:,1700,,,,,,
Pattern Pixel Width:,11,,,,,,
Exposure Time:,0,,,,,,
Measurement points:,420,,,,,,
Number of Measurement points:,801,,,,,,
Num Repeats:,90,90,,,,,
PGA Gain:,64,64,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,
1223,0.15010617,1996195.417,1412852.694,1791498,1381940,,
1224,0.14949184,2001394.931,1418537.924,1808998,1394451,,
1225,0.14890777,2008364.599,1425393.541,1818806,1400693,,
1226,0.14831856,2015005.238,1432048.157,1827836,1406591,,
1227,0.14768852,2019332.301,1437206.841,1837818,1412876,,
1228,0.14703607,2022296.227,1441480.263,1840498,1413580,,
1229,0.14639994,2025832.655,1446117.664,1855274,1423579,,
1230,0.14579698,2030371.643,1451371.396,1867383,1431454,,
1231,0.14522355,2035053.682,1456640.31,1869223,1431541,,
1232,0.14466944,2039453.043,1461652.976,1887191,1443981,,
1233,0.14411481,2044074.181,1466836.968,1895139,1448977,,
1234,0.1435476,2049035.588,1472318.951,1901892,1452802,,
1235,0.14299369,2052086.06,1476392.677,1909723,1457447,,
1236,0.14248433,2050647.181,1477088.829,1917990,1462600,,
1237,0.14200959,2047164.352,1476192.943,1924633,1466151,,
1238,0.14153586,2047549.202,1478081.855,1934359,1472320,,
1239,0.14105467,2053553.475,1484059.612,1941463,1476311,,
1240,0.14058883,2060331.266,1490555.75,1947831,1479509,,
1241,0.1401531,2063745.18,1494524.253,1955229,1483407,,
1242,0.13973884,2064319.649,1496366.948,1962614,1487299,,
1243,0.13933442,2063752.563,1497349.591,1968842,1490411,,
1244,0.13893617,2064776.393,1499466.822,1965155,1485793,,
1245,0.13854629,2070566.976,1505022.511,1978762,1494193,,
1246,0.13817405,2080781.607,1513744.051,1986534,1498299,,
1247,0.13783296,2090953.081,1522338.855,1980211,1491627,,
1248,0.13752496,2098142.376,1528656.822,1993861,1500052,,
1249,0.13722908,2103978.178,1533953.331,1997595,1501007,,
1250,0.13692674,2110566.537,1539828.346,1999663,1501098,,
1251,0.13662713,2118457.62,1546652.156,2002365,1501220,,
1252,0.13634865,2127513.262,1554259.834,1995370,1494238,,
1253,0.13609486,2135969.203,1561349.504,2002181,1497827,,
1254,0.13585635,2140749.544,1565703.441,2005594,1498812,,
1255,0.13562527,2142121.06,1567540.401,1996503,1490456,,
1256,0.13539993,2146303.568,1571416.183,2005243,1495620,,
1257,0.13518182,2157761.534,1580598.715,2001464,1491507,,
1258,0.13497281,2171635.41,1591527.352,1995473,1485681,,
1259,0.13477219,2181340.531,1599378.589,1989673,1480535,,
1260,0.13457724,2185766.239,1603343.141,1983616,1475225,,
1261,0.13438556,2186862.874,1604855.725,1975655,1468465,,
1262,0.13420141,2187772.276,1606204.011,1970545,1464374,,
1263,0.13403692,2192958.463,1610621.474,1963034,1458436,,
1264,0.13389596,2204123.903,1619347.477,1955221,1452646,,
1265,0.13375876,2216130.406,1628682.945,1948288,1447623,,
1266,0.13360544,2223965.911,1635018.556,1941145,1442488,,
1267,0.13343891,2228778.317,1639184.965,1932951,1436862,,
1268,0.13327089,2233622.987,1643383.728,1913274,1422723,,
1269,0.13311876,2239306.758,1648142.771,1911186,1421690,,
1270,0.13300283,2245041.644,1652804.828,1901732,1414934,,
1271,0.13291812,2250452.362,1657111.384,1874877,1395555,,
1272,0.13282392,2255807.49,1661414.963,1865887,1389128,,
1273,0.13269306,2261357.135,1666004.197,1844457,1373432,,
1274,0.1325465,2267144.967,1670832.035,1818521,1354166,,
1275,0.1324102,2273078.759,1675730.907,1790583,1333118,,
1276,0.13228543,2278416.301,1680148.41,1751560,1303587,,
1277,0.13216369,2282248.789,1683446.424,1724761,1283044,,
1278,0.1320436,2285359.364,1686207.067,1693567,1259007,,
1279,0.13192999,2289916.737,1690011.657,1650103,1225698,,
1280,0.13182035,2296328.1,1695171.28,1621679,1203477,,
1281,0.13169911,2302024.989,1699851.283,1581232,1172060,,
1282,0.13155699,2305166.654,1702728.25,1537007,1138249,,
1283,0.13141163,2307347.363,1704909.596,1490718,1102456,,
1284,0.13128311,2310613.412,1707828.202,1441887,1065039,,
1285,0.13116448,2314919.964,1711478.715,1387744,1023851,,
1286,0.13103752,2319329.689,1715240.28,1331723,981191,,
1287,0.1309046,2323869.355,1719123.621,1271378,935594,,
1288,0.13078633,2329408.298,1723690.509,1208162,888003,,
1289,0.13068948,2335152.156,1728326.173,1143692,839542,,
1290,0.13059563,2337379.44,1730348.54,1077779,790189,,
1291,0.13049,2334303.737,1728491.985,1010073,739826,,
1292,0.13038103,2331954.562,1727185.771,934738,683815,,
1293,0.13028244,2336816.964,1731180.134,865806,632641,,
1294,0.13020019,2345952.948,1738277.507,788251,575504,,
1295,0.13013531,2352414.759,1743325.9,699123,509856,,
1296,0.13008329,2354000.934,1744710.381,614437,447589,,
1297,0.13003554,2352696.783,1743935.482,523126,380662,,
1298,0.12999183,2351324.02,1743093.368,431280,313557,,
1299,0.12996576,2353859.92,1745078.033,344141,250030,,
1300,0.12996808,2362312.429,1751335.116,262699,190726,,
1301,0.12999546,2371848.687,1758294.098,194609,141141,,
1302,0.13004244,2377144.85,1762029.61,137868,100037,,
1303,0.13010752,2379108.445,1763220.861,93895,67820,,
1304,0.13019029,2381112.02,1764369.494,63435,45971,,
1305,0.13028528,2384416.068,1766431.334,43455,31367,,
1306,0.13038348,2388573.286,1769111.032,31400,22485,,
1307,0.13048907,2392023.587,1771235.826,24486,17447,,
1308,0.13062607,2391633.807,1770388.624,20495,14531,,
1309,0.13080656,2386752.494,1766041.17,18280,12981,,
1310,0.13100148,2384113.791,1763297.141,16976,12000,,
1311,0.13118159,2389839.71,1766799.168,15807,11251,,
1312,0.13137072,2399196.689,1772944.476,15250,10792,,
1313,0.13160965,2404125.904,1775609.882,14777,10359,,
1314,0.13189403,2402737.338,1773422.715,14127,9800,,
1315,0.13218879,2397316.018,1768220.807,13767,9643,,
1316,0.13248392,2391656.031,1762847.71,13386,9365,,
1317,0.13280008,2391285.323,1761291.803,12978,9026,,
1318,0.1331535,2398117.251,1764887.044,12778,8983,,
1319,0.13355243,2405664.297,1768815.733,12284,8655,,
1320,0.13400086,2408053.859,1768745.449,,,,
1321,0.13447254,2407152.682,1766164.298,,,,
1322,0.13493536,2406594.371,1763873.929,,,,
1323,0.13540274,2406907.239,1762205.74,,,,
1324,0.13591216,2407040.454,1760237.355,,,,
1325,0.13647662,2406758.235,1757744.901,,,,
1326,0.13708499,2406602.599,1755170.821,,,,
1327,0.13772319,2406869.049,1752787.513,,,,
1328,0.13837453,2407385.434,1750536.227,,,,
1329,0.13903095,2407764.054,1748167.254,,,,
1330,0.13971243,2407083.026,1744932.539,,,,
1331,0.14044093,2404675.188,1740265.439,,,,
1332,0.1412103,2402043.007,1735283.66,,,,
1333,0.14200247,2401271.347,1731564.891,,,,
1334,0.14281223,2401597.283,1728573.924,,,,
1335,0.1436467,2400389.084,1724387.794,,,,
1336,0.14451318,2397106.2,1718597.19,,,,
1337,0.14541434,2393740.623,1712626.872,,,,
1338,0.14634532,2391480.688,1707346.084,,,,
1339,0.14729108,2389500.297,1702221.273,,,,
1340,0.14824118,2387110.976,1696803.043,,,,
1341,0.14920299,2385166.382,1691670.155,,,,
1342,0.15018486,2384409.33,1687314.156,,,,
1343,0.15118263,2381935.682,1681695.658,,,,
1344,0.15219304,2373638.784,1671943.47,,,,
1345,0.15322481,2362436.492,1660104.131,,,,
1346,0.15428315,2356683.195,1652030.481,,,,
1347,0.15535588,2358056.341,1648915.102,,,,
1348,0.1564286,2358890.745,1645429.313,,,,
1349,0.15749892,2353860.239,1637878.781,,,,
1350,0.15856554,2344877.16,1627625.762,,,,
1351,0.15962926,2335055.083,1616843.079,,,,
1352,0.16071773,2328109.163,1607998.396,,,,
1353,0.16185433,2327159.926,1603141.659,,,,
1354,0.16300401,2329056.51,1600206.435,,,,
1355,0.16411552,2327844.709,1595285.759,,,,
1356,0.16518752,2322526.185,1587717.03,,,,
1357,0.16625155,2316286.969,1579577.056,,,,
1358,0.16732429,2311117.263,1572163.438,,,,
1359,0.16840495,2307103.747,1565532.825,,,,
1360,0.1694887,2303252.171,1559023.967,,,,
1361,0.17056661,2296261.312,1550439.044,,,,
1362,0.17163685,2284295.4,1538563.464,,,,
1363,0.1727052,2273549.541,1527563.324,,,,
1364,0.1737672,2271113.374,1522199.633,,,,
1365,0.17481974,2273273.304,1519959.138,,,,
1366,0.17587518,2271418.309,1515032.481,,,,
1367,0.17694095,2262996.802,1505715.733,,,,
1368,0.17800982,2250497.44,1493718.308,,,,
1369,0.17908201,2237733.926,1481584.524,,,,
1370,0.18016765,2230111.67,1472851.511,,,,
1371,0.18127022,2229496.843,1468712.005,,,,
1372,0.18239964,2229331.094,1464788.529,,,,
1373,0.18356984,2223814.578,1457232.127,,,,
1374,0.18475677,2214978.792,1447480.767,,,,
1375,0.18592773,2206394.105,1437988.318,,,,
1376,0.18711592,2198486.494,1428919.889,,,,
1377,0.18838418,2190354.382,1419483.037,,,,
1378,0.1897431,2181830.94,1409541.925,,,,
1379,0.19116278,2173286.007,1399439.423,,,,
1380,0.19262801,2164901.754,1389345.266,,,,
1381,0.19414384,2156619.209,1379207.559,,,,
1382,0.19572054,2148153.126,1368814.799,,,,
1383,0.19737708,2138800.847,1357667.017,,,,
1384,0.19912815,2128317.544,1345576.141,,,,
1385,0.20096106,2118149.763,1333507.935,,,,
1386,0.20285737,2109675.424,1322386.095,,,,
1387,0.20483078,2101827.116,1311493.702,,,,
1388,0.20691141,2092854.946,1299653.924,,,,
1389,0.20910766,2083088.132,1287063.518,,,,
1390,0.21140816,2074049.645,1274708.814,,,,
1391,0.21380611,2066169.381,1262873.391,,,,
1392,0.21630544,2058816.138,1251157.903,,,,
1393,0.2189149,2051916.691,1239495.121,,,,
1394,0.22164434,2046325.97,1228373.608,,,,
1395,0.22448484,2041701.617,1217607.817,,,,
1396,0.2273973,2034467.216,1205184.095,,,,
1397,0.23037543,2022408.578,1189853.43,,,,
1398,0.23349084,2011285.871,1174851.474,,,,
1399,0.2367849,2007661.109,1163872.772,,,,
1400,0.24018632,2008346.897,1155187.317,,,,
1401,0.24362156,2006226.426,1144875.821,,,,
1402,0.24709992,1999766.118,1132085.661,,,,
1403,0.2506611,1991465.898,1118180.134,,,,
1404,0.25432664,1984446.93,1104874.238,,,,
1405,0.25809146,1982396.506,1094205.931,,,,
1406,0.26191721,1985737.806,1086437.355,,,,
1407,0.26576524,1989017.961,1078632.396,,,,
1408,0.26963603,1988331.917,1068692.724,,,,
1409,0.27353675,1985991.619,1057890.358,,,,
1410,0.27745819,1984870.242,1047789.225,,,,
1411,0.28141352,1985194.171,1038459.271,,,,
1412,0.28541909,1986205.671,1029449.698,,,,
1413,0.28941209,1985581.822,1019707.689,,,,
1414,0.293313,1980635.843,1008072.199,,,,
1415,0.29715938,1974489.865,996082.9948,,,,
1416,0.30103163,1974467.375,987229.9812,,,,
1417,0.3049027,1980979.726,981696.6985,,,,
1418,0.30869434,1986219.546,975737.3024,,,,
1419,0.31238917,1985380.844,967062.7555,,,,
1420,0.31600012,1979989.413,956451.0585,,,,
1421,0.31954034,1973033.483,945353.243,,,,
1422,0.32303889,1969783.508,936223.6442,,,,
1423,0.32648675,1974017.534,930816.8817,,,,
1424,0.32982734,1980595.03,926762.2645,,,,
1425,0.33303907,1982722.849,920922.194,,,,
1426,0.3361478,1981022.941,913569.732,,,,
1427,0.3391703,1979358.731,906471.6125,,,,
1428,0.342089,1978705.03,900102.6964,,,,
1429,0.34487657,1977975.616,894014.0822,,,,
1430,0.34753625,1976816.372,888034.9974,,,,
1431,0.35009905,1975716.351,882318.8135,,,,
1432,0.35257068,1974931.566,876963.2122,,,,
1433,0.35491501,1974262.81,871946.7409,,,,
1434,0.3571119,1973380.716,867159.486,,,,
1435,0.35919232,1971733.179,862294.909,,,,
1436,0.36118824,1969073.144,857183.1264,,,,
1437,0.36309203,1966517.257,852325.99,,,,
1438,0.36488469,1965207.743,848249.8292,,,,
1439,0.36656911,1964262.135,844559.6689,,,,
1440,0.36816065,1962162.312,840570.7584,,,,
1441,0.3696577,1959103.747,836372.4877,,,,
1442,0.37104439,1956265.261,832498.3007,,,,
1443,0.37231593,1953936.467,829076.308,,,,
1444,0.3734809,1951611.967,825871.6715,,,,
1445,0.37455269,1949329.989,822872.734,,,,
1446,0.37554817,1947875.381,820376.0987,,,,
1447,0.37647389,1946608.271,818096.7723,,,,
1448,0.37732065,1941975.737,814560.1336,,,,
1449,0.37809292,1932643.926,809205.6907,,,,
1450,0.3788236,1924951.812,804630.0688,,,,
1451,0.37953049,1924463.527,803117.6971,,,,
1452,0.38017856,1926532.67,802782.3639,,,,
1453,0.3807336,1924452.809,800891.461,,,,
1454,0.38121335,1917963.119,797309.4298,,,,
1455,0.38165375,1909695.805,793068.0389,,,,
1456,0.38208254,1903006.274,789510.0809,,,,
1457,0.38251864,1901472.229,788081.8833,,,,
1458,0.38293344,1903706.712,788254.7651,,,,
1459,0.38326008,1903725.55,787669.9094,,,,
1460,0.38349435,1899389.539,785452.0701,,,,
1461,0.38371378,1894033.4,782841.5321,,,,
1462,0.38394805,1889970.847,780741.1254,,,,
1463,0.38412186,1886717.515,779085.3274,,,,
1464,0.38418892,1883046.499,777449.3823,,,,
1465,0.38422493,1876521.938,774691.3732,,,,
1466,0.38429961,1865993.832,770212.5602,,,,
1467,0.38435489,1856906.576,766364.1131,,,,
1468,0.38431143,1855036.268,765668.8454,,,,
1469,0.38419428,1856418.576,766446.1155,,,,
1470,0.38406571,1853712.515,765555.4815,,,,
1471,0.38393951,1845480.437,762377.265,,,,
1472,0.38380121,1833864.432,757819.9281,,,,
1473,0.38362631,1822883.451,753585.5972,,,,
1474,0.38338454,1817894.365,751941.5814,,,,
1475,0.38308652,1818472.788,752697.1683,,,,
1476,0.38278609,1817436.542,752788.8247,,,,
1477,0.38249832,1811396.461,750784.3255,,,,
1478,0.38217704,1803832.371,748202.4683,,,,
1479,0.38179645,1797395.961,746186.3666,,,,
1480,0.38138797,1791311.927,744360.3771,,,,
1481,0.3809784,1784692.007,742309.2562,,,,
1482,0.38055354,1777908.596,740211.6059,,,,
1483,0.38009512,1771462.531,738306.7705,,,,
1484,0.37960562,1765190.855,736522.5592,,,,
1485,0.37909432,1758726.125,734689.6101,,,,
1486,0.37857578,1751683.653,732621.9041,,,,
1487,0.37806446,1743755.008,730165.0018,,,,
1488,0.37755105,1735525.68,727578.7312,,,,
1489,0.37701401,1728048.654,725340.5531,,,,
1490,0.37645495,1721144.194,723373.0131,,,,
1491,0.3758927,1713634.879,721149.9696,,,,
1492,0.37531993,1705260.329,718572.7786,,,,
1493,0.37470105,1696824.348,716037.6194,,,,
1494,0.37403646,1688747.666,713720.7177,,,,
1495,0.37338351,1680776.373,711420.579,,,,
1496,0.37277289,1672880.731,709074.8624,,,,
1497,0.37216895,1665620.335,706979.8941,,,,
1498,0.3715406,1658737.246,705077.736,,,,
1499,0.37089135,1649396.604,702156.2257,,,,
1500,0.37022671,1635947.485,697497.495,,,,
1501,0.36955344,1623357.131,693203.3153,,,,
1502,0.36888319,1616725.815,691437.9015,,,,
1503,0.36820361,1612597.801,690752.4877,,,,
1504,0.36749079,1605221.904,688722.5249,,,,
1505,0.36676771,1594168.907,685119.9619,,,,
1506,0.36607922,1581590.475,680792.5962,,,,
1507,0.36540716,1570399.548,677022.3373,,,,
1508,0.36469907,1563706.923,675237.0909,,,,
1509,0.36397028,1560048.626,674788.7911,,,,
1510,0.36328219,1554302.756,673369.4792,,,,
1511,0.36262586,1545132.499,670409.0428,,,,
1512,0.36192446,1535400.27,667263.1734,,,,
1513,0.3611715,1526751.158,664655.737,,,,
1514,0.36046108,1518806.512,662279.596,,,,
1515,0.35983561,1510416.228,659570.2123,,,,
1516,0.35922566,1499298.909,655635.6596,,,,
1517,0.35857491,1485331.104,650501.6011,,,,
1518,0.35790119,1473875.599,646486.7721,,,,
1519,0.35723627,1468433.323,645086.5139,,,,
1520,0.35658977,1464050.137,644119.1068,,,,
1521,0.35595658,1455437.296,641264.0885,,,,
1522,0.35532718,1442881.589,636654.0644,,,,
1523,0.35469978,1428464.65,631203.9648,,,,
1524,0.35410756,1416133.06,626608.8183,,,,
1525,0.35358845,1409522.685,624429.7974,,,,
1526,0.35308423,1405391.748,623323.0254,,,,
1527,0.35249927,1398070.524,620911.6568,,,,
1528,0.35186902,1387723.636,617211.4325,,,,
1529,0.35130312,1377597.355,613506.5113,,,,
1530,0.35081211,1368412.665,610105.5472,,,,
1531,0.35033338,1359135.87,606637.8371,,,,
1532,0.34984932,1349552.168,603031.9985,,,,
1533,0.3493846,1340180.529,599485.5338,,,,
1534,0.34894339,1331171.643,596060.947,,,,
1535,0.3485052,1322251.859,592664.6045,,,,
1536,0.34806564,1313133.463,589173.5258,,,,
1537,0.34764406,1303543.535,585438.7714,,,,
1538,0.34725084,1293584.816,581492.4355,,,,
1539,0.34687933,1283964.822,577661.9985,,,,
1540,0.34651,1274961.06,574099.1746,,,,
1541,0.34609918,1265888.517,570553.3738,,,,
1542,0.3456416,1256321.378,566838.2475,,,,
1543,0.34523716,1246737.922,563038.3931,,,,
1544,0.34494853,1237545.322,559258.4893,,,,
1545,0.34467192,1228541.629,555543.3485,,,,
1546,0.3443086,1219560.497,551943.6542,,,,
1547,0.34390053,1210970.498,548571.2389,,,,
1548,0.34351484,1202832.108,545368.659,,,,
1549,0.34317969,1193321.385,541474.16,,,,
1550,0.34289736,1180971.199,536218.6871,,,,
1551,0.34259831,1168952.559,531127.2409,,,,
1552,0.34221388,1161036.629,527997.709,,,,
1553,0.34182526,1155042.251,525741.9243,,,,
1554,0.34154631,1146926.642,522383.3526,,,,
1555,0.34130869,1136318.792,517835.1229,,,,
1556,0.34097727,1124636.488,512902.598,,,,
1557,0.34059547,1114106.677,508547.2425,,,,
1558,0.3402977,1107034.336,505665.5762,,,,
1559,0.34008307,1101827.119,503535.8386,,,,
1560,0.33986406,1094735.125,500547.1447,,,,
1561,0.33960584,1085515.359,496626.7763,,,,
1562,0.33931583,1076350.71,492762.869,,,,
1563,0.33901608,1068035.088,489293.4939,,,,
1564,0.33873785,1060164.528,485999.0504,,,,
1565,0.33848985,1051586.902,482342.2592,,,,
1566,0.33825804,1040633.15,477572.8319,,,,
1567,0.33801021,1028667.343,472350.8988,,,,
1568,0.33770131,1019991.753,468700.4267,,,,
1569,0.33734858,1014763.249,466676.7304,,,,
1570,0.33703317,1008417.783,464095.4666,,,,
1571,0.33677555,998788.166,459936.4546,,,,
1572,0.33652102,986995.1935,454772.3144,,,,
1573,0.3362192,975143.9735,449624.0582,,,,
1574,0.33583498,966338.8821,445958.5251,,,,
1575,0.33539432,960853.7601,443877.3433,,,,
1576,0.3350038,954745.0963,441452.1459,,,,
1577,0.33470352,946140.0429,437775.9554,,,,
1578,0.3344243,936957.911,433806.225,,,,
1579,0.3341026,928411.7131,430167.908,,,,
1580,0.33369952,919956.0363,426645.8778,,,,
1581,0.33321561,911250.2687,423079.5734,,,,
1582,0.3327219,902626.0686,419552.1704,,,,
1583,0.33225394,894298.5386,416129.5767,,,,
1584,0.33176076,886128.109,412796.2578,,,,
1585,0.33120849,877874.9113,409471.9413,,,,
1586,0.33061941,869180.9063,405967.0309,,,,
1587,0.3300219,860031.1257,402246.497,,,,
1588,0.32944455,851142.802,398618.8904,,,,
1589,0.32889203,842862.9953,395243.7038,,,,
1590,0.32831205,834565.898,391875.9305,,,,
1591,0.32767833,825870.0648,388359.0193,,,,
1592,0.32704372,817188.0785,384838.3125,,,,
1593,0.32642739,808795.0035,381426.6856,,,,
1594,0.325745,800440.9987,378080.5402,,,,
1595,0.32495651,792027.0012,374786.105,,,,
1596,0.32415747,783931.8673,371638.6316,,,,
1597,0.32342263,775989.3942,368496.3221,,,,
1598,0.32273092,766721.1918,364675.4622,,,,
1599,0.32202633,755894.6369,360109.7919,,,,
1600,0.32121881,746291.7591,356196.6548,,,,
1601,0.32031113,739253.8412,353575.7419,,,,
1602,0.31949192,732328.7547,350924.8867,,,,
1603,0.31881966,723726.3226,347339.9236,,,,
1604,0.31805356,713936.4967,343246.424,,,,
1605,0.31709159,704057.189,339247.2582,,,,
1606,0.31618723,695815.2322,335974.8019,,,,
1607,0.31547958,689542.7226,333489.0693,,,,
1608,0.3147928,682924.7147,330811.0634,,,,
1609,0.31401256,674768.3847,327447.8679,,,,
1610,0.31320915,666263.6183,323919.3933,,,,
1611,0.31242791,658231.4514,320590.5518,,,,
1612,0.3116347,650532.13,317419.8275,,,,
1613,0.3108153,642587.3521,314135.3921,,,,
1614,0.30999483,633342.2812,310201.3288,,,,
1615,0.30918183,623352.4995,305880.5557,,,,
1616,0.30837019,615293.4592,302490.7541,,,,
1617,0.30756594,609366.0893,300132.0245,,,,
1618,0.30677159,602678.6988,297381.7098,,,,
1619,0.30598267,594044.8419,293654.4339,,,,
1620,0.30520047,584342.2575,289378.8761,,,,
1621,0.30442712,575010.6426,285265.1815,,,,
1622,0.30366658,567789.536,282176.4762,,,,
1623,0.30289413,562027.9954,279810.3777,,,,
1624,0.30205466,555224.4925,276958.0274,,,,
1625,0.30120706,547173.6802,273475.3209,,,,
1626,0.3004947,539283.4243,269974.2689,,,,
1627,0.29988085,531831.7421,266620.4185,,,,
1628,0.29921783,524402.7981,263297.765,,,,
1629,0.29848928,516890.3662,259961.5741,,,,
1630,0.29775407,509366.3652,256611.5483,,,,
1631,0.29707528,501968.6916,253280.2615,,,,
1632,0.29648961,494787.5299,249993.7383,,,,
1633,0.29585639,487473.2507,246657.5444,,,,
1634,0.29504312,479695.5878,243177.063,,,,
1635,0.29429943,471941.5629,239656.271,,,,
1636,0.2938538,464700.6783,236221.5479,,,,
1637,0.293382,457615.1764,232872.6144,,,,
1638,0.29261697,450329.1238,229568.9071,,,,
1639,0.29187723,443038.6654,226237.3975,,,,
1640,0.29139722,435911.0659,222843.8628,,,,
1641,0.29095051,428835.9115,219452.5512,,,,
1642,0.29040885,421820.1686,216131.7104,,,,
1643,0.28994112,415122.2972,212929.064,,,,
1644,0.28954473,408451.172,209698.5427,,,,
1645,0.28894064,400813.9155,206064.0117,,,,
1646,0.28814829,392610.2776,202215.0019,,,,
1647,0.28752867,385574.4372,198874.7122,,,,
1648,0.28715715,379513.6723,195916.1678,,,,
1649,0.28685939,372843.8236,192605.0038,,,,
1650,0.28657486,365343.2041,188853.9949,,,,
1651,0.28630884,357601.9748,184965.6435,,,,
1652,0.2859969,350285.2299,181311.3239,,,,
1653,0.28558221,343822.1219,178135.9643,,,,
1654,0.28520073,337410.1897,174967.5323,,,,
1655,0.28497852,330252.0202,171343.2357,,,,
1656,0.28480669,322723.3009,167503.4042,,,,
1657,0.28459096,315229.1803,163695.0141,,,,
1658,0.28439341,307717.8163,159867.1486,,,,
1659,0.28427411,299960.5112,155879.8497,,,,
1660,0.28424875,291578.8024,151532.9935,,,,
1661,0.28426188,282869.4244,147002.2998,,,,
1662,0.28418554,274763.7973,142815.0492,,,,
1663,0.28400369,266974.982,138824.7433,,,,
1664,0.2837934,258439.7177,134451.5636,,,,
1665,0.28363814,249070.9215,129623.8404,,,,
1666,0.28362426,239311.9009,124548.9406,,,,
1667,0.28380713,229873.2877,119586.287,,,,
1668,0.28415886,221130.4562,114944.8999,,,,
1669,0.28440997,212209.18,110243.8062,,,,
1670,0.28437687,202599.5888,105259.5929,,,,
1671,0.28419097,192908.0085,100267.2924,,,,
1672,0.28416124,183485.2461,95376.17683,,,,
1673,0.2847478,174235.9201,90446.10935,,,,
1674,0.28572903,165105.9133,85513.28704,,,,
1675,0.28633278,156106.631,80739.9668,,,,
1676,0.2866229,147365.0658,76167.84052,,,,
1677,0.28708006,138984.3336,71760.55447,,,,
1678,0.28785329,130752.8962,67390.39879,,,,
1679,0.28890713,122577.2312,63023.52373,,,,
1680,0.28994195,114827.6449,58898.53749,,,,
1681,0.29074534,107621.3877,55100.20959,,,,
1682,0.29139046,100659.2594,51459.22873,,,,
1683,0.29212723,93926.00877,47935.65143,,,,
1684,0.29330489,87630.62734,44601.66033,,,,
1685,0.2947823,81802.51507,41493.90951,,,,
1686,0.29617231,76375.4523,38617.26293,,,,
1687,0.29733817,71236.27974,35922.2114,,,,
1688,0.29828156,66336.66049,33378.90157,,,,
1689,0.29916387,61774.09136,31020.05046,,,,
1690,0.3000512,57583.44086,28856.68348,,,,
1691,0.30084798,53714.33532,26868.42592,,,,
1692,0.30147803,50108.15667,25028.24504,,,,
1693,0.30197075,46714.49945,23306.70887,,,,
1694,0.30279912,43530.82379,21676.9293,,,,
1695,0.30408246,40577.30517,20146.5525,,,,
1696,0.3045498,37892.21439,18793.17615,,,,
1697,0.30422138,35465.24715,17602.79417,,,,
1698,0.30497194,33231.60256,16465.66754,,,,
1699,0.30555992,31137.81085,15407.35748,,,,
1700,0.30365281,29169.54198,14496.95545,,,,
