Batch Number,B2600077,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF040002,,,,
Product name,PETFLAKES Performance High Protein - Adult Dog 4 kg,,,,
NIR-Code,M20260209-00095,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.23588456,1467780.991,852661.5807,6239,2810
901,0.23558432,1491074.314,866792.1543,5996,2580
902,0.23527832,1514157.008,880830.9946,5867,2244
903,0.23496685,1537003.12,894762.7496,6078,2168
904,0.23465014,1559586.7,908572.0674,6840,2320
905,0.23432838,1581881.794,922243.596,8525,2791
906,0.23400172,1603862.45,935761.9836,10772,3284
907,0.23367029,1625502.718,949111.8783,14246,4232
908,0.23333417,1646776.644,962277.9279,19413,5535
909,0.23299343,1667658.276,975244.7807,27543,7917
910,0.23264808,1688121.664,987997.0847,42514,12345
911,0.23229813,1708140.854,1000519.488,68460,20314
912,0.23194375,1727697.173,1012800.41,111346,34440
913,0.23158592,1746799.614,1024842.605,176780,56327
914,0.23122572,1765463.745,1036652.234,258388,83691
915,0.23086422,1783705.133,1048235.459,338596,110465
916,0.23050244,1801539.345,1059598.44,408410,133402
917,0.23014139,1818981.948,1070747.339,472570,152971
918,0.22978201,1836048.511,1081688.316,537241,171729
919,0.22942526,1852754.599,1092427.533,605360,190143
920,0.22907205,1869115.78,1102971.15,675848,208475
921,0.22872328,1885147.622,1113325.328,749557,226636
922,0.22837981,1900865.691,1123496.229,826508,244637
923,0.22804253,1916285.555,1133490.013,905917,262798
924,0.22771225,1931422.152,1143312.505,986010,280867
925,0.22738966,1946283.061,1152965.59,1068352,300132
926,0.22707529,1960871.102,1162448.605,1151715,320568
927,0.22676968,1975189.011,1171760.843,1236319,342267
928,0.22647337,1989239.526,1180901.599,1321767,363884
929,0.22618688,2003025.385,1189870.166,1409489,385299
930,0.22591072,2016549.326,1198665.838,1499151,406239
931,0.22564541,2029814.085,1207287.908,1591741,426716
932,0.22539145,2042822.401,1215735.67,1685354,445879
933,0.22514935,2055577.011,1224008.418,1777750,463204
934,0.22491959,2068080.653,1232105.445,1867456,479114
935,0.22470269,2080336.065,1240026.045,1953192,494710
936,0.22449912,2092345.636,1247769.325,2034296,511300
937,0.22430921,2104103.483,1255329.946,2107000,528050
938,0.22413309,2115595.285,1262698.035,2169724,543929
939,0.2239709,2126806.345,1269863.517,2222712,559780
940,0.2238228,2137721.963,1276816.315,2266067,577923
941,0.22368892,2148327.439,1283546.354,2299625,600752
942,0.22356942,2158608.077,1290043.556,2324464,634605
943,0.22346447,2168549.175,1296297.847,2340957,686001
944,0.22337424,2178136.036,1302299.151,2348374,757347
945,0.22329891,2187353.96,1308037.39,2349706,843404
946,0.22323866,2196188.249,1313502.49,2362480,935880
947,0.22319371,2204624.203,1318684.373,2407137,1029512
948,0.22316424,2212647.722,1323573.417,2483758,1124024
949,0.22314971,2220258.97,1328170.777,2577341,1218498
950,0.22314888,2227472.66,1332488.605,2656258,1302214
951,0.22316048,2234304.161,1336539.548,2717277,1379306
952,0.22318329,2240768.841,1340336.251,2771975,1457465
953,0.22321612,2246882.07,1343891.362,2815026,1529289
954,0.22325777,2252659.214,1347217.527,2840588,1583645
955,0.2233071,2258115.644,1350327.393,2850428,1617353
956,0.22336296,2263266.727,1353233.606,2847066,1632041
957,0.22342423,2268127.832,1355948.813,2830412,1629696
958,0.22348979,2272714.328,1358485.661,2801121,1612890
959,0.22355854,2277041.584,1360856.795,2763369,1586538
960,0.22362939,2281125.273,1363074.976,2719406,1554656
961,0.22370156,2284984.738,1365154.307,2667598,1519497
962,0.22377442,2288641.738,1367109.778,2604840,1477480
963,0.22384737,2292118.077,1368956.395,2528175,1423468
964,0.22391979,2295435.557,1370709.165,2457871,1365690
965,0.22399106,2298615.981,1372383.093,2421118,1316497
966,0.22406058,2301681.152,1373993.186,2375682,1253302
967,0.22412773,2304652.871,1375554.451,2315032,1186373
968,0.22419191,2307552.943,1377081.892,2253834,1140196
969,0.22425249,2310403.17,1378590.517,2196764,1117968
970,0.22430886,2313225.355,1380095.331,2145981,1114147
971,0.22436041,2316041.299,1381611.341,2101761,1122356
972,0.22440657,2318868.335,1383150.767,2060055,1135243
973,0.22444691,2321705.05,1384714.154,2023698,1154962
974,0.22448107,2324545.127,1386298.99,1996641,1179403
975,0.22450868,2327382.246,1387902.764,1981820,1203376
976,0.22452935,2330210.089,1389522.962,1979809,1224781
977,0.22454273,2333022.337,1391157.073,1991123,1243647
978,0.22454845,2335812.671,1392802.585,2015382,1262466
979,0.22454614,2338574.772,1394456.985,2048229,1282764
980,0.22453544,2341302.321,1396117.762,2086385,1303805
981,0.224516,2343989,1397782.403,2130896,1326481
982,0.22448745,2346628.49,1399448.396,2179345,1349212
983,0.22444945,2349214.361,1401113.11,2224790,1369985
984,0.22440212,2351737.165,1402770.639,2264217,1387182
985,0.22434606,2354184.143,1404411.487,2302171,1402824
986,0.22428191,2356542.364,1406025.974,2334676,1414109
987,0.22421029,2358798.901,1407604.423,2357163,1419838
988,0.22413184,2360940.824,1409137.153,2371678,1422099
989,0.22404715,2362955.205,1410614.485,2370560,1416738
990,0.22395684,2364829.114,1412026.741,2348020,1400340
991,0.22386152,2366549.623,1413364.241,2316085,1381635
992,0.22376177,2368103.803,1414617.307,2278463,1361631
993,0.22365819,2369478.724,1415776.258,2208749,1321203
994,0.22355136,2370661.462,1416831.418,2086460,1243977
995,0.22344169,2371643.373,1417776.233,1921382,1136796
996,0.22332906,2372428.813,1418613.62,1707805,1000309
997,0.22321326,2373024.593,1419348.286,1431225,830556
998,0.22309407,2373437.522,1419984.939,1110710,639872
999,0.22297126,2373674.413,1420528.285,723924,414649
1000,0.22284464,2373742.075,1420983.033,317631,181060
1001,0.22271397,2373647.319,1421353.89,81208,45982
1002,0.22257905,2373396.956,1421645.563,25094,13872
1003,0.22243966,2372997.796,1421862.759,18021,10097
1004,0.22229558,2372456.65,1422010.185,15959,8729
1005,0.2221466,2371780.328,1422092.549,,
1006,0.22199255,2370975.734,1422114.494,,
1007,0.22183346,2370050.33,1422080.269,,
1008,0.22166946,2369011.787,1421993.977,,
1009,0.2215007,2367867.778,1421859.72,,
1010,0.22132728,2366625.975,1421681.603,,
1011,0.22114936,2365294.05,1421463.726,,
1012,0.22096705,2363879.675,1421210.193,,
1013,0.2207805,2362390.522,1420925.108,,
1014,0.22058985,2360834.263,1420612.571,,
1015,0.22039522,2359218.57,1420276.687,,
1016,0.22019676,2357551.116,1419921.558,,
1017,0.21999462,2355838.531,1419550.675,,
1018,0.21978889,2354079.01,1419162.565,,
1019,0.21957965,2352266.646,1418753.347,,
1020,0.21936699,2350395.504,1418319.121,,
1021,0.21915098,2348459.65,1417855.988,,
1022,0.2189317,2346453.151,1417360.049,,
1023,0.21870922,2344370.073,1416827.405,,
1024,0.21848361,2342204.482,1416254.157,,
1025,0.21825494,2339950.443,1415636.406,,
1026,0.21802326,2337602.023,1414970.254,,
1027,0.21778865,2335153.288,1414251.8,,
1028,0.21755121,2332599.295,1413477.599,,
1029,0.21731136,2329942.2,1412647.44,,
1030,0.21706968,2327187.254,1411762.527,,
1031,0.21682674,2324339.717,1410824.067,,
1032,0.21658313,2321404.855,1409833.268,,
1033,0.21633943,2318387.928,1408791.338,,
1034,0.21609623,2315294.199,1407699.484,,
1035,0.21585412,2312128.932,1406558.916,,
1036,0.21561369,2308897.388,1405370.84,,
1037,0.21537556,2305604.831,1404136.464,,
1038,0.21514031,2302256.523,1402856.997,,
1039,0.21490843,2298857.747,1401534.086,,
1040,0.21467984,2295413.872,1400171.285,,
1041,0.21445427,2291930.291,1398772.656,,
1042,0.2142315,2288412.397,1397342.265,,
1043,0.21401127,2284865.583,1395884.176,,
1044,0.21379336,2281295.241,1394402.455,,
1045,0.21357751,2277706.765,1392901.165,,
1046,0.2133635,2274105.548,1391384.371,,
1047,0.21315108,2270496.981,1389856.138,,
1048,0.21294002,2266886.459,1388320.53,,
1049,0.21273009,2263279.333,1386781.587,,
1050,0.21252106,2259676.583,1385240.639,,
1051,0.21231272,2256070.924,1383693.894,,
1052,0.21210487,2252454.152,1382136.99,,
1053,0.21189728,2248818.064,1380565.568,,
1054,0.21168975,2245154.458,1378975.266,,
1055,0.21148204,2241455.132,1377361.725,,
1056,0.21127393,2237711.881,1375720.582,,
1057,0.2110652,2233916.503,1374047.479,,
1058,0.2108556,2230060.795,1372338.054,,
1059,0.21064489,2226136.555,1370587.947,,
1060,0.21043285,2222136.162,1368793.14,,
1061,0.21021928,2218058.922,1366953.69,,
1062,0.21000404,2213908.668,1365072.321,,
1063,0.20978699,2209689.315,1363151.802,,
1064,0.209568,2205404.778,1361194.902,,
1065,0.20934691,2201058.969,1359204.392,,
1066,0.20912359,2196655.802,1357183.04,,
1067,0.20889789,2192199.192,1355133.616,,
1068,0.20866969,2187693.053,1353058.89,,
1069,0.20843883,2183141.298,1350961.632,,
1070,0.20820518,2178547.845,1348844.61,,
1071,0.20796893,2173917.636,1346710.216,,
1072,0.20773106,2169258.079,1344559.938,,
1073,0.20749266,2164576.948,1342395.13,,
1074,0.20725486,2159882.015,1340217.147,,
1075,0.20701877,2155181.053,1338027.343,,
1076,0.20678554,2150481.836,1335827.073,,
1077,0.2065563,2145792.136,1333617.69,,
1078,0.20633222,2141119.727,1331400.549,,
1079,0.20611446,2136472.38,1329177.005,,
1080,0.20590421,2131857.87,1326948.411,,
1081,0.20570252,2127283.517,1324716.214,,
1082,0.20550955,2122753.206,1322482.553,,
1083,0.20532502,2118269.235,1320249.892,,
1084,0.20514863,2113833.898,1318020.691,,
1085,0.2049801,2109449.486,1315797.415,,
1086,0.20481914,2105118.292,1313582.527,,
1087,0.20466546,2100842.607,1311378.489,,
1088,0.20451877,2096624.723,1309187.763,,
1089,0.20437876,2092466.933,1307012.815,,
1090,0.20424514,2088371.528,1304856.105,,
1091,0.20411763,2084340.687,1302719.99,,
1092,0.20399619,2080374.071,1300604.478,,
1093,0.20388104,2076468.888,1298507.279,,
1094,0.20377242,2072622.243,1296426.012,,
1095,0.20367056,2068831.241,1294358.292,,
1096,0.20357568,2065092.987,1292301.737,,
1097,0.20348804,2061404.585,1290253.964,,
1098,0.20340784,2057763.14,1288212.589,,
1099,0.20333534,2054165.757,1286175.23,,
1100,0.20327077,2050609.542,1284139.502,,
1101,0.20321435,2047091.64,1282103.05,,
1102,0.20316632,2043611.831,1280065.189,,
1103,0.20312689,2040174.079,1278027.893,,
1104,0.20309628,2036782.718,1275993.369,,
1105,0.20307471,2033442.082,1273963.827,,
1106,0.20306239,2030156.505,1271941.476,,
1107,0.20305954,2026930.321,1269928.524,,
1108,0.20306638,2023767.866,1267927.179,,
1109,0.20308314,2020673.472,1265939.651,,
1110,0.20311002,2017651.474,1263968.148,,
1111,0.20314725,2014706.21,1262014.87,,
1112,0.2031956,2011842.5,1260080.755,,
1113,0.20325693,2009066.154,1258164.163,,
1114,0.20333324,2006383.098,1256263.139,,
1115,0.20342657,2003799.263,1254375.729,,
1116,0.20353893,2001320.577,1252499.98,,
1117,0.20367237,1998952.969,1250633.936,,
1118,0.20382891,1996702.366,1248775.643,,
1119,0.20401062,1994574.698,1246923.146,,
