Batch Number,B2600056,,,,
Category,Aquaculture,,,,
Specie,Cold Fresh Water Fish,,,,
Family,Salmonoid,,,,
Brand,A'FLAKES,,,,
Product Code,FTT207002,,,,
Product name,A\'FLAKES Gold- Salmonoid Finisher 7002,,,,
NIR-Code,Y20260214-00111,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,11,,,,
Exposure Time:,0,,,,
Measurement points:,420,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.68363679,1238304.972,256561.1125,5462,921
901,0.68352654,1258195.676,260748.3977,5468,929
902,0.68336288,1277969.063,264946.054,5362,1032
903,0.68314138,1297542.258,269141.1672,5154,932
904,0.68290502,1316736.143,273271.1197,5076,950
905,0.68269699,1335366.583,277270.4064,4953,920
906,0.68253719,1353396.433,281117.4702,5004,825
907,0.68240615,1371064.861,284873.3671,4983,884
908,0.68228139,1388641.316,288608.2204,4939,913
909,0.68214734,1406260.811,292360.3933,5095,914
910,0.68200431,1423696.051,296082.6571,5048,1000
911,0.68185497,1440659.324,299713.5098,5173,828
912,0.68169936,1456946.858,303210.5822,5309,1013
913,0.68152846,1472673.977,306604.2398,5517,1024
914,0.68133161,1488031.816,309942.1288,5679,1023
915,0.68110488,1503181.361,313261.1249,5897,990
916,0.68087667,1518126.321,316541.9273,6222,1029
917,0.68068451,1532819.299,319746.9793,6349,1096
918,0.68055601,1547234.293,322849.463,6665,1105
919,0.6804595,1561494.61,325897.468,7147,1127
920,0.68033997,1575787.098,328970.9648,7461,1243
921,0.680152,1590217.191,332127.201,8056,1282
922,0.67992016,1604146.017,335215.2227,8599,1343
923,0.67970389,1616536.733,337972.7515,8989,1375
924,0.67955451,1626507.933,340174.4362,9661,1422
925,0.67945274,1635037.747,342038.5394,10393,1550
926,0.67933575,1644308.25,344070.5379,11123,1686
927,0.67914692,1656361.082,346743.3156,12067,1783
928,0.6789011,1670886.4,349982.0943,12972,1863
929,0.67866409,1685790.897,353296.7255,13932,1982
930,0.67849638,1699016.966,356206.0871,15077,2099
931,0.67840038,1709935.264,358574.4095,16290,2320
932,0.67833129,1719147.108,360563.4944,17662,2398
933,0.6782458,1727307.537,362346.327,19254,2810
934,0.67813614,1735354.649,364126.3496,21144,3010
935,0.67802751,1744495.645,366135.9589,23024,3219
936,0.67794504,1755886.742,368596.7173,25533,3594
937,0.67788656,1769216.099,371444.8349,28357,3989
938,0.67782269,1782675.329,374325.6326,31388,4465
939,0.67772469,1794441.676,376881.3617,35243,5027
940,0.67759682,1804055.423,379012.0853,39732,5434
941,0.67747763,1812505.486,380891.8688,44837,6271
942,0.67740543,1820829.329,382704.7099,50598,7298
943,0.67738211,1829494.768,384546.6751,57281,8208
944,0.67737101,1838355.78,386419.0775,64892,9414
945,0.67733522,1847219.521,388314.2184,73529,10618
946,0.6772634,1855471.127,390113.3374,83175,12260
947,0.67717059,1862047.211,391579.6356,93973,14019
948,0.67707241,1865938.895,392486.761,106296,15943
949,0.67698077,1867954.345,392993.6081,119433,18060
950,0.67690445,1870755.053,393652.0095,134022,20484
951,0.67685213,1876954.418,395004.0948,149074,22904
952,0.6768258,1886388.356,397013.5339,165053,25593
953,0.67682083,1896246.747,399092.913,181792,28430
954,0.67683187,1903719.676,400655.5201,198779,31252
955,0.67684539,1907894.641,401521.6786,216052,34267
956,0.67684086,1909502.582,401864.2659,232137,36917
957,0.67679912,1909371.879,401875.3807,249789,39817
958,0.67672514,1908971.507,401859.5632,266268,42754
959,0.6766426,1910261.397,402207.5288,280321,45271
960,0.67657447,1914995.035,403267.4655,296546,47991
961,0.67652576,1922303.01,404851.8113,310842,50407
962,0.67648944,1929586.116,406419.6786,324757,52748
963,0.67645791,1934473.749,407478.7211,338404,55086
964,0.67642162,1937048.04,408055.0675,350288,57043
965,0.67637005,1938742.677,408460.5489,364368,59370
966,0.67629682,1940845.23,408972.4839,377839,61610
967,0.67622473,1943466.033,409592.7139,389708,63547
968,0.67618943,1946190.494,410200.2455,404732,65992
969,0.67621481,1948673.809,410699.6576,417723,67984
970,0.67626002,1950975.941,411142.0512,431100,70159
971,0.67626192,1953297.804,411629.551,444641,72296
972,0.67617918,1955802.018,412235.8077,458403,74260
973,0.6760608,1958490.149,412914.939,472058,76413
974,0.67597901,1961321.547,413589.7687,487098,78609
975,0.67597432,1964202.872,414201.8355,501087,80733
976,0.67599152,1966879.705,414749.8888,515350,82876
977,0.67595779,1969068.183,415243.6164,529871,84995
978,0.67584469,1970726.377,415701.5468,544512,87149
979,0.67572056,1972343.633,416161.6214,559374,89168
980,0.6756654,1974473.281,416663.8876,571375,90952
981,0.67570026,1977264.404,417219.3925,589235,93647
982,0.67575459,1980234.718,417793.8895,605823,95970
983,0.67575235,1982860.704,418350.078,618090,97543
984,0.67567444,1984991.505,418874.7786,636893,100222
985,0.6755637,1986884.966,419381.2657,652949,102571
986,0.67546384,1988806.97,419883.4891,668624,104610
987,0.67538795,1990837.463,420385.6186,684855,107009
988,0.67532617,1992916.258,420884.4526,697691,108543
989,0.67526956,1994995.539,421378.4923,716205,110993
990,0.67522186,1997160.313,421882.0654,733915,113450
991,0.67519306,1999562.006,422417.4139,747891,115120
992,0.67518795,2002144.876,422968.035,768617,117985
993,0.67518503,2003803.559,423321.2971,785209,120129
994,0.67515456,2003102.44,423202.8656,801673,122329
995,0.67508087,1999592.992,422533.1047,818598,124557
996,0.67499135,1995821.502,421823.0923,836057,126781
997,0.67492195,1994879.288,421691.3319,852705,129110
998,0.6748874,1997828.638,422348.3782,870846,131400
999,0.67486279,2002026.044,423259.7142,887729,133652
1000,0.67481968,2004498.252,423824.4427,904489,135927
1001,0.6747512,2004082.027,423803.264,921812,138301
1002,0.67467426,2001618.968,423357.3969,939165,140696
1003,0.67460576,1998085.443,422676.6881,956641,143148
1004,0.67454626,1994826.213,422045.0447,968354,144618
1005,0.67448552,1993429.329,421808.492,991171,147884
1006,0.6744158,1995059.38,422221.1942,1010976,150730
1007,0.67434455,1998293.589,422975.0415,1022694,152309
1008,0.67428462,2000741.678,423551.6723,1045839,155561
1009,0.67424268,2000789.713,423602.7431,1063867,158156
1010,0.674207,1999290.722,423320.1638,1081063,160376
1011,0.67416239,1997578.879,423001.1475,1098932,162715
1012,0.6741027,1996474.318,422825.3568,1110927,164074
1013,0.67403693,1995927.315,422773.5346,1132591,167074
1014,0.67397497,1995772.433,422801.0398,1153072,169709
1015,0.67391555,1995214.484,422740.6785,1166782,171273
1016,0.67384696,1992878.573,422312.4416,1191754,174468
1017,0.6737589,1987734.763,421307.8317,1209980,176874
1018,0.67365743,1981728.319,420132.8959,1228178,179069
1019,0.67355722,1978249.707,419492.1961,1247003,181234
1020,0.67346936,1979467.392,419835.3394,1266735,183573
1021,0.67338828,1982892.52,420640.3173,1285421,185887
1022,0.67330403,1984951.228,421158.7312,1305805,188453
1023,0.67321511,1983578.858,420953.7257,1324960,190690
1024,0.67313615,1979452.344,420154.389,1343720,192841
1025,0.67308265,1973571.13,418957.6608,1363355,195246
1026,0.67304869,1967562.357,417714.7502,1383115,197365
1027,0.67300865,1963621.292,416916.4949,1403040,199761
1028,0.6729405,1963503.025,416956.8143,1413562,200699
1029,0.67285324,1965664.403,417499.6636,1440373,203855
1030,0.67276904,1967125.165,417890.9367,1463166,206626
1031,0.67270387,1965872.092,417687.4141,1473714,207539
1032,0.67265615,1962873.453,417096.1199,1500637,210800
1033,0.67262109,1959649.38,416444.6439,1520167,213127
1034,0.67258878,1956946.58,415901.2161,1538019,215247
1035,0.67254204,1954443.891,415414.0384,1556594,217337
1036,0.67246518,1951775.242,414920.2431,1565836,218292
1037,0.67236671,1948953.04,414414.2314,1589144,221117
1038,0.67227068,1946230.442,413926.8332,1610305,223985
1039,0.6721947,1943797.569,413481.7363,1621238,225183
1040,0.67212698,1941555.813,413069.2806,1648308,229076
1041,0.67204784,1939328.393,412670.5892,1665292,231525
1042,0.67195226,1936912.933,412247.3222,1681502,233821
1043,0.67186125,1934061.86,411726.7746,1698456,236369
1044,0.67179741,1930557.619,411041.2075,1716005,239017
1045,0.67176622,1926695.51,410248.3755,1730884,241579
1046,0.67176008,1923162.915,409501.9744,1748153,244433
1047,0.67176781,1920474.228,408922.1836,1762766,246648
1048,0.67176228,1918234.387,408450.4618,1776365,249061
1049,0.67171151,1915769.338,407973.2656,1790512,251432
1050,0.67160989,1912746.299,407424.8178,1803978,253648
