Batch Number,B2500235,,,,,,,
Category,Pet Food,,,,,,,
Specie,Dog,,,,,,,
Family,Healthcare,,,,,,,
Brand,PETFLAKES,,,,,,,
Product Code,DDF040021,,,,,,,
Product name,PETFLAKES Maintenance - Mini Adult Dog 4  Kg,,,,,,,
NIR-Code,M20260202-00081,,,,,,,
Serial Number:,5B25203,,,,,,,
Scan Config Name:,IAS5100,,,,,,,
Scan Config Type:,2,,,,,,,
Start wavelength in nm:,900,,,,,,,
End wavelength in nm:,1700,,,,,,,
Pattern Pixel Width:,13,,,,,,,
Exposure Time:,0,,,,,,,
Measurement points:,105,,,,,,,
Number of Measurement points:,801,,,,,,,
Num Repeats:,90,90,,,,,,
PGA Gain:,64,64,,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,,
900,0.31936591,1465748.911,702576.5744,6125,2389,,,
901,0.31898463,1488894.172,714297.6109,5855,2143,,,
902,0.3185958,1511835.827,725953.5459,5621,1983,,,
903,0.31820009,1534549.181,737531.7444,6129,1919,,,
904,0.31779811,1557009.536,749019.5716,7072,2134,,,
905,0.31739037,1579192.199,760404.3926,8734,2597,,,
906,0.31697736,1601072.472,771673.5725,11363,3018,,,
907,0.31655949,1622625.661,782814.4765,15436,3887,,,
908,0.31613712,1643827.069,793814.4697,21159,5242,,,
909,0.31571055,1664652,804660.9173,30513,7541,,,
910,0.31528005,1685075.76,815341.1843,47810,11846,,,
911,0.31484584,1705073.652,825842.636,78711,20350,,,
912,0.31440821,1724627.8,836155.7357,128327,34340,,,
913,0.31396781,1743746.25,846282.7253,197856,55191,,,
914,0.31352538,1762443.209,856228.6453,276761,78861,,,
915,0.31308162,1780732.881,865998.5358,350209,100966,,,
916,0.31263722,1798629.472,875597.4372,415157,120166,,,
917,0.31219286,1816147.189,885030.3897,477281,137224,,,
918,0.31174918,1833300.236,894302.4338,541281,153823,,,
919,0.31130683,1850102.82,903418.6096,608883,170194,,,
920,0.31086644,1866569.147,912383.9575,679316,186258,,,
921,0.31042863,1882713.421,921203.5179,753174,202445,,,
922,0.30999401,1898549.849,929882.3309,829963,218527,,,
923,0.30956318,1914092.636,938425.4369,909339,234463,,,
924,0.30913675,1929355.374,946837.5615,988947,250325,,,
925,0.30871538,1944344.481,955119.7528,1071121,267471,,,
926,0.30829978,1959061.731,963270.6785,1154372,285822,,,
927,0.30789062,1973508.819,971288.966,1238810,305361,,,
928,0.30748856,1987687.442,979173.2428,1324373,325214,,,
929,0.30709425,2001599.295,986922.1363,1411871,344440,,,
930,0.30670833,2015246.074,994534.2741,1501577,363179,,,
931,0.30633142,2028629.475,1002008.284,1594172,381593,,,
932,0.30596413,2041751.193,1009342.792,1687569,398679,,,
933,0.30560707,2054612.923,1016536.427,1780213,414176,,,
934,0.30526083,2067216.363,1023587.817,1869574,428760,,,
935,0.30492599,2079563.207,1030495.588,1955507,443398,,,
936,0.30460313,2091654.84,1037258.228,2036568,459194,,,
937,0.30429267,2103485.236,1043870.911,2109258,475681,,,
938,0.30399487,2115040.815,1050325.429,2172367,491509,,,
939,0.30370998,2126307.659,1056613.421,2225247,506659,,,
940,0.30343824,2137271.846,1062726.529,2269045,523229,,,
941,0.3031799,2147919.457,1068656.392,2302283,543938,,,
942,0.30293521,2158236.573,1074394.65,2327230,574291,,,
943,0.30270441,2168209.274,1079932.944,2343582,621207,,,
944,0.30248775,2177823.64,1085262.914,2351060,686304,,,
945,0.30228548,2187065.752,1090376.2,2352876,764213,,,
946,0.30209786,2195921.689,1095264.443,2366045,845501,,,
947,0.30192516,2204377.532,1099919.282,2410853,925531,,,
948,0.30176762,2212419.939,1104332.734,2487207,1006737,,,
949,0.30162467,2220049.34,1108505.764,2580891,1090643,,,
950,0.30149496,2227280.212,1112448.471,2659839,1166830,,,
951,0.30137711,2234127.667,1116171.362,2720643,1236942,,,
952,0.30126981,2240606.813,1119684.944,2774387,1307235,,,
953,0.30117177,2246732.762,1122999.725,2816999,1370450,,,
954,0.30108171,2252520.623,1126126.214,2842175,1416123,,,
955,0.30099839,2257985.507,1129074.918,2851577,1443006,,,
956,0.30092059,2263142.523,1131856.346,2847649,1453083,,,
957,0.30084712,2268006.783,1134481.004,2830868,1448418,,,
958,0.30077678,2272593.395,1136959.401,2801253,1431583,,,
959,0.30070841,2276917.471,1139302.045,2763176,1406596,,,
960,0.3006409,2280994.473,1141519.504,2719150,1377415,,,
961,0.30057366,2284844.097,1143623.072,2667223,1345004,,,
962,0.3005065,2288488.826,1145624.521,2604377,1307025,,,
963,0.30043919,2291951.196,1147535.63,2528298,1257829,,,
964,0.30037153,2295253.739,1149368.18,2457781,1204968,,,
965,0.30030334,2298418.991,1151133.952,2420911,1158373,,,
966,0.3002344,2301469.485,1152844.725,2375783,1098861,,,
967,0.30016454,2304427.755,1154512.28,2315177,1036558,,,
968,0.30009356,2307316.336,1156148.396,2254362,995034,,,
969,0.30002128,2310157.761,1157764.855,2197354,976305,,,
970,0.29994751,2312974.565,1159373.437,2146908,973659,,,
971,0.29987209,2315789.282,1160985.921,2102895,980458,,,
972,0.29979477,2318619.769,1162611.9,2061236,990808,,,
973,0.29971509,2321464.285,1164251.803,2025247,1006005,,,
974,0.2996325,2324315.957,1165903.653,1997888,1024694,,,
975,0.29954647,2327167.912,1167565.479,1982991,1042220,,,
976,0.29945647,2330013.277,1169235.307,1980891,1057719,,,
977,0.29936197,2332845.178,1170911.162,1992077,1071619,,,
978,0.29926243,2335656.743,1172591.072,2015985,1085795,,,
979,0.29915734,2338441.097,1174273.061,2048601,1101337,,,
980,0.29904615,2341191.369,1175955.158,2086543,1117554,,,
981,0.29892836,2343900.684,1177635.388,2131044,1134959,,,
982,0.29880343,2346562.17,1179311.778,2179344,1152928,,,
983,0.29867086,2349168.851,1180982.255,2225093,1168924,,,
984,0.29853062,2351710.966,1182642.061,2264660,1181535,,,
985,0.2983832,2354175.698,1184283.492,2302768,1193117,,,
986,0.29822908,2356550.074,1185898.692,2334882,1200982,,,
987,0.29806878,2358821.122,1187479.805,2357475,1203985,,,
988,0.29790276,2360975.868,1189018.977,2371778,1203826,,,
989,0.29773152,2363001.341,1190508.353,2370634,1196833,,,
990,0.29755552,2364884.566,1191940.077,2347965,1180207,,,
991,0.29737524,2366612.571,1193306.293,2315833,1161011,,,
992,0.29719111,2368172.384,1194599.148,2278337,1140073,,,
993,0.2970036,2369551.032,1195810.785,2208512,1102190,,,
994,0.29681314,2370735.543,1196933.351,2085730,1033945,,,
995,0.29662007,2371717.373,1197961.508,1919231,941255,,,
996,0.2964244,2372501.391,1198897.548,1704738,825666,,,
997,0.2962261,2373095.006,1199745.205,1429434,684262,,,
998,0.29602513,2373505.622,1200508.215,1110871,526829,,,
999,0.29582145,2373740.648,1201190.311,724942,340932,,,
1000,0.29561502,2373807.49,1201795.228,318636,149293,,,
1001,0.29540582,2373713.554,1202326.699,81589,38353,,,
1002,0.29519381,2373466.247,1202788.46,25042,11928,,,
1003,0.29497896,2373072.975,1203184.244,17920,8632,,,
1004,0.29476124,2372541.145,1203517.787,15736,7574,,,
1005,0.29454063,2371878.164,1203792.821,,,,,
1006,0.29431708,2371091.346,1204013.077,,,,,
1007,0.29409047,2370187.443,1204182.257,,,,,
1008,0.29386063,2369173,1204304.053,,,,,
1009,0.29362739,2368054.56,1204382.156,,,,,
1010,0.2933906,2366838.665,1204420.259,,,,,
1011,0.2931501,2365531.858,1204422.052,,,,,
1012,0.29290573,2364140.684,1204391.228,,,,,
1013,0.29265734,2362671.685,1204331.478,,,,,
1014,0.29240477,2361131.403,1204246.494,,,,,
1015,0.29214787,2359526.384,1204139.968,,,,,
1016,0.29188649,2357863.168,1204015.591,,,,,
1017,0.29162053,2356147.478,1203876.523,,,,,
1018,0.29135021,2354378.356,1203721.593,,,,,
1019,0.29107591,2352551.604,1203547.531,,,,,
1020,0.29079803,2350663.002,1203351.052,,,,,
1021,0.29051694,2348708.328,1203128.87,,,,,
1022,0.29023302,2346683.362,1202877.701,,,,,
1023,0.28994665,2344583.883,1202594.259,,,,,
1024,0.2896582,2342405.67,1202275.26,,,,,
1025,0.28936805,2340144.504,1201917.418,,,,,
1026,0.28907656,2337796.163,1201517.448,,,,,
1027,0.28878411,2335356.427,1201072.065,,,,,
1028,0.28849104,2332821.736,1200578.365,,,,,
1029,0.28819761,2330193.269,1200036.169,,,,,
1030,0.28790401,2327474.266,1199446.485,,,,,
1031,0.28761046,2324667.98,1198810.328,,,,,
1032,0.28731715,2321777.661,1198128.711,,,,,
1033,0.28702431,2318806.56,1197402.649,,,,,
1034,0.28673213,2315757.927,1196633.156,,,,,
1035,0.28644083,2312635.014,1195821.245,,,,,
1036,0.28615063,2309441.07,1194967.931,,,,,
1037,0.28586175,2306179.347,1194074.226,,,,,
1038,0.28557441,2302853.096,1193141.147,,,,,
1039,0.28528876,2299466.115,1192170.176,,,,,
1040,0.28500467,2296024.57,1191164.834,,,,,
1041,0.28472192,2292535.262,1190129.186,,,,,
1042,0.2844403,2289004.995,1189067.301,,,,,
1043,0.28415962,2285440.572,1187983.245,,,,,
1044,0.28387965,2281848.796,1186881.085,,,,,
1045,0.28360021,2278236.469,1185764.888,,,,,
1046,0.2833211,2274610.394,1184638.722,,,,,
1047,0.2830421,2270977.374,1183506.653,,,,,
1048,0.28276305,2267344.213,1182372.749,,,,,
1049,0.28248373,2263717.665,1181241.051,,,,,
1050,0.28220401,2260099.362,1180112.798,,,,,
1051,0.28192384,2256481.25,1178983.936,,,,,
1052,0.28164316,2252854.2,1177849.825,,,,,
1053,0.28136193,2249209.084,1176705.821,,,,,
1054,0.28108007,2245536.774,1175547.282,,,,,
1055,0.28079753,2241828.14,1174369.568,,,,,
1056,0.28051423,2238074.055,1173168.036,,,,,
1057,0.2802301,2234265.388,1171938.044,,,,,
1058,0.27994507,2230393.013,1170674.951,,,,,
1059,0.27965904,2226447.8,1169374.114,,,,,
1060,0.27937194,2222421.316,1168031.224,,,,,
1061,0.27908383,2218313.368,1166645.909,,,,,
1062,0.27879488,2214129.16,1165220.375,,,,,
1063,0.27850525,2209873.988,1163756.874,,,,,
1064,0.27821511,2205553.148,1162257.656,,,,,
1065,0.27792464,2201171.938,1160724.973,,,,,
1066,0.27763401,2196735.653,1159161.076,,,,,
1067,0.2773434,2192249.591,1157568.216,,,,,
1068,0.27705301,2187719.048,1155948.643,,,,,
1069,0.27676301,2183149.32,1154304.61,,,,,
1070,0.2764736,2178545.705,1152638.367,,,,,
1071,0.276185,2173913.792,1150952.277,,,,,
1072,0.27589746,2169259.871,1149248.976,,,,,
1073,0.27561124,2164590.334,1147531.136,,,,,
1074,0.27532661,2159911.576,1145801.431,,,,,
1075,0.27504386,2155229.989,1144062.534,,,,,
1076,0.27476326,2150551.967,1142317.119,,,,,
1077,0.27448509,2145883.903,1140567.86,,,,,
1078,0.27420966,2141232.19,1138817.43,,,,,
1079,0.27393725,2136603.222,1137068.503,,,,,
1080,0.27366817,2132003.392,1135323.752,,,,,
1081,0.27340273,2127438.836,1133585.675,,,,,
1082,0.27314139,2122913.733,1131855.422,,,,,
1083,0.27288464,2118431.361,1130133.525,,,,,
1084,0.27263298,2113994.994,1128420.512,,,,,
1085,0.27238693,2109607.904,1126716.911,,,,,
1086,0.272147,2105273.365,1125023.251,,,,,
1087,0.2719137,2100994.649,1123340.06,,,,,
1088,0.27168756,2096775.03,1121667.865,,,,,
1089,0.2714691,2092617.781,1120007.196,,,,,
1090,0.27125885,2088526.174,1118358.58,,,,,
1091,0.27105733,2084503.334,1116722.507,,,,,
1092,0.27086469,2080549.085,1115098.606,,,,,
