Batch Number,B2600087,,,,,,
Category,Poultry,,,,,,
Specie,Chicken,,,,,,
Family,Layer Baladi,,,,,,
Brand,FARMFLAKES,,,,,,
Product Code,PPES250101,,,,,,
Product name,CHICKEN FEED - BALADI STARTER,,,,,,
NIR-Code,D20260214-00105,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
System Temp hundredths:,2238,2272,,,,,
Detector Temp hundredths:,0,0,,,,,
Humidity hundredths:,5635,5589,,,,,
Lamp PD:,94,93,,,,,
Tec Temp:,0,,,,,,
Product SN:,8B6YK9LO,,,,,,
Serial Number:,5B25203,,,,,,
Scan Config Name:,IAS5100,,,,,,
Scan Config Type:,2,,,,,,
Start wavelength in nm:,900,,,,,,
End wavelength in nm:,1700,,,,,,
Pattern Pixel Width:,11,,,,,,
Exposure Time:,0,,,,,,
Measurement points:,420,,,,,,
Number of Measurement points:,801,,,,,,
Num Repeats:,90,90,,,,,
PGA Gain:,64,64,,,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original,,
1232,0.10173511,2039490.605,1613565.484,1887340,1646661,,
1233,0.10108156,2043998.248,1619567.159,1895147,1651775,,
1234,0.10043573,2049003.749,1625949.379,1901979,1656110,,
1235,0.09981507,2052145.427,1630771.315,1909863,1661332,,
1236,0.09923805,2050675.859,1631770.1,1918180,1666848,,
1237,0.09869658,2047084.746,1630944.725,1924860,1670897,,
1238,0.09816983,2047475.598,1633235.835,1934831,1677750,,
1239,0.09764731,2053639.77,1640125.03,1941988,1682072,,
1240,0.09712536,2060528.789,1647605.858,1948205,1685576,,
1241,0.09660477,2063859.86,1652248.764,1955739,1690212,,
1242,0.09611671,2064296.591,1654456.628,1963225,1694329,,
1243,0.095695,2063719.124,1655600.635,1969601,1697834,,
1244,0.09531937,2064843.1,1657935.728,1965931,1692587,,
1245,0.09494276,2070722.397,1664098.84,1979520,1702323,,
1246,0.09455258,2080952.155,1673822.929,1987430,1706756,,
1247,0.09417268,2091074.316,1683436.679,1980951,1699262,,
1248,0.09381954,2098184.705,1690535.021,1994888,1709084,,
1249,0.09349357,2104002.909,1696495.714,1998690,1710451,,
1250,0.09319331,2110705.851,1703077.489,2000785,1710664,,
1251,0.09291262,2118736.014,1710662.093,2003456,1711123,,
1252,0.09264358,2127790.139,1719036.942,1996354,1703564,,
1253,0.09238259,2136115.629,1726800.496,2003315,1708100,,
1254,0.09212877,2140794.36,1731594.423,2006659,1709659,,
1255,0.09188453,2142174.986,1733685.906,1997587,1700755,,
1256,0.09166098,2146417.823,1738014.045,2006181,1707045,,
1257,0.09146703,2157930.043,1748116.326,2002637,1703057,,
1258,0.09129012,2171860.271,1760117.901,1996341,1697120,,
1259,0.09111212,2181641.912,1768769.932,1990694,1691878,,
1260,0.09092888,2186122.896,1773150.896,1984573,1686396,,
1261,0.09074496,2187182.161,1774761.496,1976565,1679803,,
1262,0.09057064,2187974.896,1776117.501,1971482,1675706,,
1263,0.090423,2193076.012,1780863.709,1963808,1669992,,
1264,0.09030869,2204259.71,1790416.501,1956023,1664224,,
1265,0.09020607,2216352.047,1800663.973,1948999,1659619,,
1266,0.09009356,2224291.343,1807582.443,1941793,1654832,,
1267,0.08997577,2229186.813,1812052.173,1933817,1649370,,
1268,0.08986567,2234060.969,1816474.693,1914061,1634183,,
1269,0.08976431,2239716.517,1821498.202,1911996,1633920,,
1270,0.08966406,2245381.859,1826527.208,1902471,1627416,,
1271,0.089562,2250701.457,1831284.789,1875734,1605803,,
1272,0.08946225,2255967.811,1835991.407,1866820,1599372,,
1273,0.08936813,2261452.266,1840853.792,1845417,1582088,,
1274,0.08927881,2267210.663,1845920.825,1819377,1560587,,
1275,0.0891919,2273158.971,1851134.201,1791571,1537103,,
1276,0.08909971,2278548.03,1855916.706,1752546,1503661,,
1277,0.08899318,2282455.264,1859555.279,1725707,1480363,,
1278,0.08887901,2285639.797,1862639.358,1694795,1453448,,
1279,0.088777,2290238.228,1866825.22,1651477,1415267,,
1280,0.08869141,2296655.981,1872425.471,1623299,1390247,,
1281,0.08859986,2302373.282,1877482.424,1582858,1354535,,
1282,0.08848545,2305577.311,1880590.518,1539172,1315747,,
1283,0.08835897,2307803.236,1882954.424,1492817,1274836,,
1284,0.08823541,2311032.965,1886126.13,1444008,1231878,,
1285,0.08811492,2315256.125,1890097.116,1389771,1184346,,
1286,0.08799148,2319612.422,1894191.764,1333718,1135328,,
1287,0.08787192,2324167.135,1898433.72,1272920,1082455,,
1288,0.0877744,2329793.144,1903456.513,1209744,1027604,,
1289,0.08769982,2335661.351,1908578.623,1144778,971727,,
1290,0.08761839,2337951.47,1910808.228,1078584,914737,,
1291,0.08750944,2334821.262,1908728.684,1010966,856596,,
1292,0.08739633,2332417.643,1907260.368,935417,792109,,
1293,0.08730885,2337353.276,1911681.381,866267,733032,,
1294,0.08724307,2346609.786,1919542.843,788534,667065,,
1295,0.08718001,2353073.622,1925109.794,699394,591389,,
1296,0.08711993,2354538.859,1926575.054,614496,519333,,
1297,0.08708025,2353127.208,1925595.901,523120,441690,,
1298,0.08706826,2351735.448,1924510.147,431244,363965,,
1299,0.08707302,2354305.923,1926592.541,343986,289938,,
1300,0.0870874,2362811.528,1933488.887,262621,221302,,
1301,0.08712265,2372418.194,1941192.448,194536,163682,,
1302,0.08719037,2377801.626,1945294.02,137822,115782,,
1303,0.08727856,2379826.706,1946555.435,93576,78413,,
1304,0.0873667,2381810.573,1947782.77,63541,52995,,
1305,0.08745811,2385034.337,1950008.603,43422,36196,,
1306,0.08757497,2389130.781,1952832.299,31285,25900,,
1307,0.08772594,2392564.39,1954959.181,24494,20073,,
1308,0.08789947,2392142.074,1953833.275,20436,16682,,
1309,0.0880883,2387182.39,1948934.757,18339,14900,,
1310,0.08829869,2384493.559,1945796.712,16884,13676,,
1311,0.08853656,2390271.193,1949443.359,15948,12835,,
1312,0.08880551,2399748.685,1955961.29,15260,12190,,
1313,0.08910993,2404798.428,1958703.703,14777,11864,,
1314,0.08943785,2403484.728,1956156.12,14137,11469,,
1315,0.08976517,2398063.786,1950273.697,13800,11073,,
1316,0.09009785,2392347.405,1944134.895,13367,10669,,
1317,0.09047828,2391937.566,1942099.87,12908,10404,,
1318,0.09092542,2398784.45,1945654.868,12758,10168,,
1319,0.09140803,2406345.596,1949619.996,12432,9854,,
1320,0.09189939,2408699.053,1949320.075,,,,
1321,0.09240135,2407741.867,1946294.59,,,,
1322,0.09292102,2407154.511,1943492.847,,,,
1323,0.09346943,2407465.971,1941291.391,,,,
1324,0.09406073,2407602.649,1938760.152,,,,
1325,0.09470018,2407319.22,1935679.741,,,,
1326,0.09538363,2407160.835,1932508.81,,,,
1327,0.09610369,2407428.211,1929521.666,,,,
1328,0.09684895,2407957.087,1926636.542,,,,
1329,0.09761228,2408364.355,1923578.483,,,,
1330,0.09840124,2407721.564,1919574.711,,,,
1331,0.09922621,2405351.012,1914045.466,,,,
1332,0.10008976,2402733.801,1908164.864,,,,
1333,0.10098831,2401932.857,1903586.236,,,,
1334,0.10191028,2402206.68,1899765.905,,,,
1335,0.10284312,2400972.695,1894715.91,,,,
1336,0.10379449,2397684.476,1887980.675,,,,
1337,0.10479155,2394262.168,1880962.582,,,,
1338,0.10584127,2391874.909,1874550.712,,,,
1339,0.10691028,2389796.979,1868317.715,,,,
1340,0.10797441,2387422.729,1861893.835,,,,
1341,0.10906147,2385560.355,1855790.466,,,,
1342,0.11020268,2384879.36,1850391.951,,,,
1343,0.1113714,2382428.771,1843522.843,,,,
1344,0.11252466,2374070.704,1832183.607,,,,
1345,0.11367586,2362748.835,1818618.896,,,,
1346,0.1148689,2356887.814,1809130.976,,,,
1347,0.11610231,2358198.375,1805003.401,,,,
1348,0.11733452,2358996.268,1800498.369,,,,
1349,0.11854852,2353932.159,1791618.028,,,,
1350,0.11976148,2344894.434,1779761.513,,,,
1351,0.12098856,2334980.82,1767236.842,,,,
1352,0.12223247,2327926.673,1756858.68,,,,
1353,0.12348595,2326878.596,1751006.582,,,,
1354,0.12473696,2328678.73,1747320.674,,,,
1355,0.12598268,2327351.774,1741323.061,,,,
1356,0.12722591,2321916.241,1732290.177,,,,
1357,0.12846329,2315606.278,1722667.356,,,,
1358,0.12969244,2310415.273,1713947.86,,,,
1359,0.13091966,2306367.428,1706117.091,,,,
1360,0.13214265,2302425.074,1698411.23,,,,
1361,0.13333815,2295303.12,1688503.246,,,,
1362,0.13449771,2283198.445,1675120.085,,,,
1363,0.13566546,2272371.972,1662700.255,,,,
1364,0.13687864,2269970.902,1656310.085,,,,
1365,0.1381037,2272197.209,1653264.442,,,,
1366,0.13929231,2270296.563,1647366.707,,,,
1367,0.14044552,2261744.695,1636809.217,,,,
1368,0.14159286,2249195.463,1623432.878,,,,
1369,0.14275729,2236507.384,1609952.423,,,,
1370,0.14395027,2228960.689,1600118.465,,,,
1371,0.1451649,2228326.411,1595195.481,,,,
1372,0.14637902,2228048.524,1590543.782,,,,
1373,0.14758947,2222371.95,1582075.769,,,,
1374,0.14882516,2213488.959,1571274.997,,,,
1375,0.15011039,2205113.642,1560704.154,,,,
1376,0.15143206,2197481.505,1550576.38,,,,
1377,0.15276647,2189379.342,1540119.948,,,,
1378,0.15412538,2180684.303,1529211.027,,,,
1379,0.1555444,2172064.467,1518197.653,,,,
1380,0.15703245,2163784.556,1507237.064,,,,
1381,0.15856648,2155603.569,1496243.959,,,,
1382,0.16013678,2147124.22,1484979.275,,,,
1383,0.16176487,2137700.251,1472929.42,,,,
1384,0.16347233,2127156.36,1459913.374,,,,
1385,0.16525935,2116986.805,1446967.568,,,,
1386,0.16711854,2108595.017,1435075.124,,,,
1387,0.16905423,2100836.625,1423436.327,,,,
1388,0.17108099,2091858.972,1410754.406,,,,
1389,0.17320643,2082005.043,1397253.943,,,,
1390,0.17542734,2072879.908,1384034.141,,,,
1391,0.17774277,2064965.346,1371418.49,,,,
1392,0.18015989,2057651.172,1358976.235,,,,
1393,0.18268571,2050836.815,1346621.037,,,,
1394,0.18532104,2045277.033,1334845.819,,,,
1395,0.18805033,2040579.873,1323436.989,,,,
1396,0.19083425,2033263.245,1310265.676,,,,
1397,0.19366761,2021201.084,1294022.757,,,,
1398,0.19663075,2010119.309,1278177.268,,,,
1399,0.19977858,2006522.584,1266675.807,,,,
1400,0.20305533,2007236.458,1257601.969,,,,
1401,0.2063995,2005182.716,1246678.454,,,,
1402,0.20979901,1998789.982,1233014.409,,,,
1403,0.21324971,1990469.186,1218163.964,,,,
1404,0.21676821,1983356.631,1204016.962,,,,
1405,0.220391,1981272.715,1192760.525,,,,
1406,0.22411348,1984695.774,1184623.825,,,,
1407,0.22790958,1988077.773,1176315.426,,,,
1408,0.23177757,1987435.975,1165508.851,,,,
1409,0.23568535,1985099.882,1153710.951,,,,
1410,0.23958502,1983972.723,1142748.539,,,,
1411,0.24349325,1984289.012,1132691.6,,,,
1412,0.24744429,1985293.657,1123001.845,,,,
1413,0.25140258,1984675.018,1112466.188,,,,
1414,0.25531814,1979759.332,1099750.725,,,,
1415,0.25921702,1973645.685,1086556.138,,,,
1416,0.2631362,1973608.998,1076774.89,,,,
1417,0.26705176,1980072.207,1070605.005,,,,
1418,0.2709464,1985310.51,1063854.026,,,,
1419,0.27482032,1984553.081,1054004.337,,,,
1420,0.27861539,1979267.036,1042051.055,,,,
1421,0.28229115,1972385.985,1029676.406,,,,
1422,0.28590804,1969166.279,1019469.772,,,,
1423,0.28949866,1973385.118,1013242.017,,,,
1424,0.29302105,1979929.167,1008390.177,,,,
1425,0.29645881,1982038.932,1001505.574,,,,
1426,0.29981888,1980356.482,992943.4098,,,,
1427,0.30308728,1978754.489,984701.5657,,,,
1428,0.30624339,1978155.352,977275.4856,,,,
1429,0.30927829,1977380.3,970089.7529,,,,
1430,0.31219225,1976093.743,962975.6167,,,,
1431,0.3149879,1974923.943,956230.2497,,,,
1432,0.31767484,1974178.369,949973.6192,,,,
1433,0.32027972,1973554.434,943994.3349,,,,
1434,0.32281577,1972651.886,938068.7776,,,,
1435,0.32525368,1970967.202,932021.0337,,,,
1436,0.32756513,1968303.149,925820.6266,,,,
1437,0.32974627,1965756.153,919990.5722,,,,
1438,0.33179734,1964434.91,915040.4669,,,,
1439,0.33373728,1963450.686,910505.8049,,,,
1440,0.33559569,1961292.117,905621.2335,,,,
1441,0.3373709,1958185.64,900498.4286,,,,
1442,0.33903794,1955352.811,895750.7665,,,,
1443,0.34059382,1953073.692,891507.1051,,,,
1444,0.34205938,1950787.16,887463.5181,,,,
1445,0.3434406,1948507.797,883611.8828,,,,
1446,0.3447193,1947041.493,880351.0834,,,,
1447,0.34589415,1945769.436,877399.1769,,,,
1448,0.34700822,1941153.715,873075.3142,,,,
1449,0.34809753,1931864.154,866720.4708,,,,
1450,0.3491342,1924211.554,861228.954,,,,
1451,0.35007428,1923732.151,859152.6291,,,,
1452,0.35092177,1925780.37,858390.6604,,,,
1453,0.35170564,1923662.325,855900.3348,,,,
1454,0.35244534,1917154.386,851553.1353,,,,
1455,0.35314896,1908928.742,846526.8948,,,,
1456,0.35380548,1902286.423,842307.0286,,,,
1457,0.35439096,1900696.409,840469.1774,,,,
1458,0.35491267,1902806.833,840392.2332,,,,
1459,0.35541382,1902801.873,839420.8505,,,,
1460,0.35591275,1898569.34,836592.0038,,,,
1461,0.35638414,1893272.104,833352.7944,,,,
1462,0.35680299,1889146.141,830735.1117,,,,
1463,0.35715723,1885843.802,828606.7926,,,,
1464,0.35744479,1882235.98,826474.1564,,,,
1465,0.35768747,1875797.289,823186.8706,,,,
1466,0.35790597,1865281.805,818160.4628,,,,
1467,0.35809131,1856159.023,813811.5871,,,,
1468,0.35822875,1854256.579,812720.25,,,,
1469,0.35833621,1855617.462,813115.5069,,,,
1470,0.35844236,1852892.169,811722.8684,,,,
1471,0.35852891,1844656.088,807953.7412,,,,
1472,0.35855101,1833073.569,802839.7799,,,,
1473,0.35850802,1822127.601,798124.72,,,,
1474,0.35843759,1817093.955,796048.98,,,,
1475,0.35835708,1817573.059,796406.5034,,,,
1476,0.3582568,1816531.682,796134.0017,,,,
1477,0.35813323,1810631.414,793773.9068,,,,
1478,0.35799742,1803229.752,790776.3064,,,,
1479,0.35784539,1796874.898,788265.3687,,,,
1480,0.3576326,1790769.698,785972.1201,,,,
1481,0.3573386,1784036.448,783547.1218,,,,
1482,0.35704692,1777127.955,781037.3155,,,,
1483,0.35683398,1770625.581,778561.1952,,,,
1484,0.35662837,1764375.915,776180.5464,,,,
1485,0.35632938,1757991.504,773904.5311,,,,
1486,0.35595837,1751010.991,771490.3631,,,,
1487,0.3555859,1743038.768,768636.7566,,,,
1488,0.35523686,1734723.417,765584.9306,,,,
1489,0.35490787,1727261.939,762869.6471,,,,
1490,0.35457784,1720449.725,760438.5889,,,,
1491,0.35421081,1712948.346,757763.1045,,,,
1492,0.35379517,1704483.658,754740.5328,,,,
1493,0.35334916,1696015.096,751762.3132,,,,
1494,0.35289455,1688019.43,749001.8541,,,,
1495,0.35245446,1680132.117,746257.9554,,,,
1496,0.35202929,1672250.495,743484.7076,,,,
1497,0.35157173,1664969.981,741028.1049,,,,
1498,0.35105678,1658073.861,738834.3763,,,,
1499,0.35054003,1648744.56,735551.9443,,,,
1500,0.3500664,1635333.076,730364.7843,,,,
1501,0.34959046,1622764.094,725545.9585,,,,
1502,0.34906146,1616100.545,723447.329,,,,
1503,0.3484989,1611941.076,722520.6411,,,,
1504,0.34793659,1604604.587,720164.0559,,,,
1505,0.34737983,1593605.002,716144.8112,,,,
1506,0.34682455,1580990.681,711385.0888,,,,
1507,0.34627217,1569723.131,707214.0645,,,,
1508,0.34572931,1563048.182,705087.5574,,,,
1509,0.34518965,1559479.09,704352.2557,,,,
1510,0.34462946,1553744.376,702667.8962,,,,
1511,0.34403862,1544499.121,699437.7103,,,,
1512,0.34343039,1534752.931,695998.141,,,,
1513,0.34283,1526189.98,693072.3892,,,,
1514,0.34227262,1518307.67,690378.3568,,,,
1515,0.34175256,1509893.91,687375.2236,,,,
1516,0.34118617,1498741.905,683188.7095,,,,
1517,0.34053421,1484779.748,677840.9835,,,,
1518,0.33989954,1473330.951,673597.9749,,,,
1519,0.33937358,1467865.089,671912.2526,,,,
1520,0.33890939,1463464.108,670614.1036,,,,
1521,0.33843498,1454875.114,667406.9596,,,,
1522,0.33792063,1442364.118,662451.7983,,,,
1523,0.33735715,1427976.528,656695.3179,,,,
1524,0.33678102,1415619,651876.5569,,,,
1525,0.33624324,1408904.522,649588.4876,,,,
1526,0.3357409,1404701.286,648400.1093,,,,
1527,0.3352428,1397481.647,645807.8419,,,,
1528,0.3347531,1387296.777,641824.4768,,,,
1529,0.33429904,1377157.016,637799.8658,,,,
1530,0.33387241,1367819.318,634097.9061,,,,
1531,0.33343815,1358468.193,630392.9164,,,,
1532,0.33298686,1348926.192,626615.7809,,,,
1533,0.3325337,1339591.111,622929.0161,,,,
1534,0.33209515,1330568.219,619358.3545,,,,
1535,0.33168727,1321625.369,615773.6378,,,,
1536,0.33131114,1312493.342,612048.691,,,,
1537,0.33094766,1302881.734,608075.2676,,,,
1538,0.33059127,1292891.477,603908.033,,,,
1539,0.330262,1283257.72,599862.7314,,,,
1540,0.32996044,1274281.732,596080.6375,,,,
1541,0.32964104,1265289.153,592309.5683,,,,
1542,0.3292763,1255830.999,588375.9295,,,,
1543,0.32889992,1246284.115,584409.3263,,,,
1544,0.32854418,1236995.673,580529.1138,,,,
1545,0.32820628,1227860.993,576690.6666,,,,
1546,0.32787879,1218817.618,572875.0848,,,,
1547,0.3275625,1210257.053,569265.8399,,,,
1548,0.32726194,1202219.795,565876.8551,,,,
1549,0.32698733,1192753.739,561776.3615,,,,
1550,0.32674194,1180284.429,556217.6203,,,,
1551,0.32649194,1168143.709,550813.1885,,,,
1552,0.3262017,1160301.951,547481.3408,,,,
1553,0.32588918,1154456.538,545115.3425,,,,
1554,0.32558704,1146349.704,541664.1443,,,,
1555,0.32530369,1135645.196,536956.3419,,,,
1556,0.32503923,1123899.262,531726.3143,,,,
1557,0.32480205,1113367.391,527031.3461,,,,
1558,0.3246033,1106323.309,523936.6304,,,,
1559,0.32442054,1101140.342,521701.5586,,,,
1560,0.32421088,1094037.173,518586.4896,,,,
1561,0.32397797,1084798.735,514483.207,,,,
1562,0.32376001,1075671.91,510410.7535,,,,
1563,0.32356433,1067418.068,506722.5404,,,,
1564,0.3233716,1059528.039,503200.2579,,,,
1565,0.32318018,1050853.409,499300.4534,,,,
1566,0.32300428,1039826.064,494261.091,,,,
1567,0.32283721,1027835.87,488749.7646,,,,
1568,0.32265225,1019133.214,484817.9618,,,,
1569,0.3224319,1013874.444,482561.0666,,,,
1570,0.32216753,1007554.52,479845.0592,,,,
1571,0.32188654,998000.4395,475602.5676,,,,
1572,0.32166378,986245.0968,470241.6322,,,,
1573,0.32149044,974380.2818,464769.9581,,,,
1574,0.32123685,965603.0452,460852.3207,,,,
1575,0.32087861,960204.687,458654.0287,,,,
1576,0.32055779,954138.8254,456093.389,,,,
1577,0.32031543,945482.4676,452207.7974,,,,
1578,0.32001501,936203.2574,448079.5634,,,,
1579,0.31959968,927566.893,444370.8505,,,,
1580,0.31917794,919072.8996,440729.3999,,,,
1581,0.31880924,910387.502,436935.2096,,,,
1582,0.31843176,901782.3249,433181.5547,,,,
1583,0.31799729,893441.7745,429604.6454,,,,
1584,0.31751016,885264.2766,426150.2776,,,,
1585,0.31698293,877029.4651,422699.0284,,,,
1586,0.31643225,868347.0213,419045.3867,,,,
1587,0.31587586,859180.2781,415153.2435,,,,
1588,0.31533456,850259.1193,411354.9622,,,,
1589,0.3148018,841948.9954,407834.5216,,,,
1590,0.31420661,833645.5597,404366.1849,,,,
1591,0.3135252,824965.3081,400784.0983,,,,
1592,0.31286228,816267.3172,397164.2266,,,,
1593,0.31227128,807804.7611,393581.9085,,,,
1594,0.31164639,799389.3942,390042.5539,,,,
1595,0.31091439,790961.3694,386581.335,,,,
1596,0.31012902,782865.8312,383317.2139,,,,
1597,0.30934921,774911.7197,380104.5093,,,,
1598,0.30859994,765635.8817,376203.0706,,,,
1599,0.30788026,754817.7472,371502.5895,,,,
1600,0.30715583,745233.2961,367397.6908,,,,
1601,0.30640552,738200.6713,364559.9133,,,,
1602,0.30562511,731214.4071,361759.2361,,,,
1603,0.30481189,722496.7682,358116.2411,,,,
1604,0.30398042,712688.6886,353931.6841,,,,
1605,0.30314874,702935.6122,349757.3148,,,,
1606,0.30233478,694782.6941,346349.2192,,,,
1607,0.3015384,688458.1474,343826.3406,,,,
1608,0.30071178,681731.3928,341115.5462,,,,
1609,0.29984508,673489.7723,337664.908,,,,
1610,0.29902044,664961.5332,334022.7801,,,,
1611,0.2982548,656959.2273,330585.3587,,,,
1612,0.29743453,649268.0287,327332.773,,,,
1613,0.29653534,641293.6548,323982.5411,,,,
1614,0.29568417,632058.5378,319943.38,,,,
1615,0.29492238,622130.6781,315470.8517,,,,
1616,0.29416635,614103.4135,311942.9405,,,,
1617,0.29336802,608150.3222,309487.3655,,,,
1618,0.29251917,601425.497,306663.9103,,,,
1619,0.29163632,592769.4541,302865.2827,,,,
1620,0.2907736,583061.2704,298497.4259,,,,
1621,0.28996258,573728.6065,294268.6006,,,,
1622,0.28921158,566490.8673,291059.1984,,,,
1623,0.28850797,560736.5179,288569.7942,,,,
1624,0.28780934,554042.3039,285583.8108,,,,
1625,0.28707795,546123.9995,281976.7597,,,,
1626,0.28629331,538213.7404,278395.0252,,,,
1627,0.28548479,530619.8517,274978.4806,,,,
1628,0.28470174,523076.8879,271558.7425,,,,
1629,0.28390485,515539.7591,268137.3539,,,,
1630,0.28303488,508081.4754,264788.1133,,,,
1631,0.2822512,500754.6475,261441.0537,,,,
1632,0.28174371,493549.9478,257980.8066,,,,
1633,0.28126305,486154.1104,254396.3688,,,,
1634,0.28049294,478309.2438,250735.505,,,,
1635,0.27962434,470515.6965,247143.8298,,,,
1636,0.27891812,463253.3624,243725.2166,,,,
1637,0.2782851,456133.4229,240329.3386,,,,
1638,0.27761725,448794.1958,236826.3257,,,,
1639,0.27701151,441511.5187,233308.4817,,,,
1640,0.27650322,434468.8671,229855.788,,,,
1641,0.27589104,427399.5101,226434.6978,,,,
1642,0.27511602,420241.5723,223040.1192,,,,
1643,0.27444103,413373.7665,219736.3361,,,,
1644,0.27398623,406605.1478,216364.8186,,,,
1645,0.27361705,398986.6774,212491.3929,,,,
1646,0.27319465,390840.9008,208355.6837,,,,
1647,0.27261444,383721.4285,204833.7943,,,,
1648,0.27198391,377488.4791,201799.3655,,,,
1649,0.27154461,370764.6694,198405.5102,,,,
1650,0.27121571,363243.1426,194527.8176,,,,
1651,0.27077054,355306.0164,190472.386,,,,
1652,0.27035652,347726.3216,186586.8565,,,,
1653,0.27020005,341114.8608,183105.1627,,,,
1654,0.27005098,334578.145,179658.0132,,,,
1655,0.26965075,327190.9956,175853.327,,,,
1656,0.26924868,319340.0237,171792.6887,,,,
1657,0.26905694,311484.8626,167640.91,,,,
1658,0.26892234,303661.4159,163480.9956,,,,
1659,0.26874431,295645.3859,159230.6951,,,,
1660,0.26859917,286933.2525,154590.113,,,,
1661,0.26850965,277806.9655,149704.0275,,,,
1662,0.26842203,269303.9393,145151.2144,,,,
1663,0.26834343,261149.9774,140781.8163,,,,
1664,0.26833522,252233.6059,135977.712,,,,
1665,0.26848021,242501.746,130687.683,,,,
1666,0.26882029,232441.4221,125167.9772,,,,
1667,0.26908699,222658.8113,119826.5067,,,,
1668,0.26904606,213468.4666,114891.44,,,,
1669,0.269011,204202.4693,109913.2356,,,,
1670,0.26926216,194472.574,104615.5402,,,,
1671,0.26972252,184753.5139,99281.92539,,,,
1672,0.27023257,175259.7592,94069.67393,,,,
1673,0.2705994,165805.1854,88919.84836,,,,
1674,0.27091085,156502.208,83870.57476,,,,
1675,0.27148307,147655.097,79025.15748,,,,
1676,0.2723098,139209.7781,74363.51969,,,,
1677,0.27317445,130971.5801,69823.66124,,,,
1678,0.27375094,122846.4766,65405.12222,,,,
1679,0.27403965,114900.0799,61133.70054,,,,
1680,0.27510264,107503.2021,57058.29127,,,,
1681,0.27717144,100708.0703,53197.69708,,,,
1682,0.27873337,94102.27232,49529.81917,,,,
1683,0.27932922,87712.21613,46103.1776,,,,
1684,0.27971499,81876.94707,42997.84098,,,,
1685,0.28045068,76483.62297,40097.54426,,,,
1686,0.28175633,71312.66523,37274.37264,,,,
1687,0.28276134,66514.69648,34686.16375,,,,
1688,0.28299057,62171.9398,32404.38993,,,,
1689,0.28382675,58068.04019,30207.19602,,,,
1690,0.28544293,54135.40458,28056.82043,,,,
1691,0.28613315,50490.67982,26126.30946,,,,
1692,0.28631739,47149.15951,24386.89798,,,,
1693,0.28758353,44054.37785,22719.85452,,,,
1694,0.28874389,41108.94723,21144.25854,,,,
1695,0.28839648,38292.73522,19711.51052,,,,
1696,0.28742279,35771.74674,18455.14071,,,,
1697,0.286625,33546.35946,17338.85426,,,,
1698,0.28622697,31435.02738,16262.48382,,,,
1699,0.28743042,29498.45778,15218.39644,,,,
1700,0.29077504,27852.78888,14259.15031,,,,
