Batch Number,B2500015,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260202-00090,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.24643904,1464796.676,830497.4489,6240,2719
901,0.24618297,1487916.127,844103.0688,6068,2443
902,0.24592269,1510833.025,857617.7928,5852,2247
903,0.24565824,1533522.663,871027.6871,6145,2060
904,0.24538965,1555960.332,884318.818,7206,2259
905,0.24511694,1578121.325,897477.2518,8930,2728
906,0.24484008,1599980.932,910489.0547,11496,3516
907,0.24455903,1621514.445,923340.293,15344,4364
908,0.24427375,1642697.156,936017.0331,21251,5768
909,0.24398416,1663504.356,948505.3412,30573,8314
910,0.24369017,1683911.337,960791.2836,47935,13157
911,0.24339166,1703893.391,972860.9265,78554,22263
912,0.24308873,1723432.589,984703.7051,128258,37529
913,0.24278229,1742536.775,996321.8613,197616,59614
914,0.24247342,1761219.917,1007720.68,276614,85092
915,0.24216313,1779495.983,1018905.445,350169,108542
916,0.24185242,1797378.941,1029881.442,415079,128903
917,0.24154224,1814882.759,1040653.955,477251,147100
918,0.24123351,1832021.404,1051228.268,541000,164709
919,0.24092715,1848808.844,1061609.667,608616,182194
920,0.24062401,1865259.047,1071803.436,678999,199509
921,0.24032496,1881385.98,1081814.86,752792,216665
922,0.24003083,1897203.613,1091649.223,829587,234006
923,0.23974244,1912725.912,1101311.81,908988,251080
924,0.2394606,1927966.265,1110807.58,988622,267844
925,0.23918603,1942931.291,1120137.703,1070864,285725
926,0.23891944,1957623.222,1129300.891,1154021,304369
927,0.23866151,1972044.221,1138295.815,1238630,324267
928,0.23841291,1986196.445,1147121.148,1323961,344308
929,0.23817431,2000082.057,1155775.562,1411517,363722
930,0.23794633,2013703.215,1164257.727,1501297,382427
931,0.23772964,2027062.081,1172566.315,1593471,400837
932,0.23752484,2040160.814,1180699.999,1687173,417808
933,0.23733257,2053001.575,1188657.45,1779548,432963
934,0.23715343,2065586.524,1196437.34,1869069,446520
935,0.23698805,2077917.821,1204038.34,1954826,459058
936,0.23683701,2089997.294,1211458.979,2035892,472311
937,0.23670048,2101818.878,1218694.366,2108561,485840
938,0.23657823,2113368.455,1225736.129,2171555,499398
939,0.23647001,2124631.548,1232575.736,2224374,513208
940,0.23637559,2135593.68,1239204.657,2267565,528835
941,0.23629475,2146240.371,1245614.361,2300990,548648
942,0.2362273,2156557.145,1251796.317,2325976,577142
943,0.23617305,2166529.523,1257741.995,2342256,620601
944,0.23613183,2176143.027,1263442.864,2349579,682878
945,0.23610349,2185383.179,1268890.393,2351248,763448
946,0.23608788,2194235.501,1274076.052,2364372,857698
947,0.2360849,2202685.516,1278991.31,2409139,958858
948,0.23609441,2210719.346,1283628.051,2485520,1061871
949,0.23611577,2218337.466,1287988.08,2579101,1161481
950,0.23614781,2225554.984,1292083.311,2658169,1247003
951,0.23618937,2232387.669,1295926.118,2718980,1322922
952,0.23623931,2238851.287,1299528.873,2772406,1399227
953,0.23629652,2244961.608,1302903.948,2814702,1470882
954,0.23635988,2250734.4,1306063.716,2839859,1527679
955,0.23642833,2256185.43,1309020.549,2849437,1565254
956,0.23650077,2261330.466,1311786.82,2845938,1583806
957,0.23657616,2266185.277,1314374.901,2829397,1584657
958,0.23665343,2270765.631,1316797.164,2799925,1569937
959,0.23673154,2275087.295,1319065.982,2762250,1545226
960,0.23680949,2279166.323,1321193.817,2718249,1514534
961,0.23688654,2283022.177,1323194.211,2666455,1479856
962,0.23696218,2286676.569,1325081.415,2603986,1438334
963,0.23703589,2290151.249,1326869.694,2527564,1385393
964,0.23710715,2293467.97,1328573.313,2457152,1328419
965,0.23717545,2296648.481,1330206.536,2420214,1279736
966,0.23724026,2299714.535,1331783.629,2374836,1217763
967,0.23730105,2302687.883,1333318.856,2314168,1152178
968,0.23735732,2305590.275,1334826.482,2252871,1106857
969,0.23740852,2308443.463,1336320.772,2195648,1084792
970,0.23745415,2311269.198,1337815.99,2144910,1080051
971,0.23749367,2314089.232,1339326.4,2100768,1086724
972,0.23752662,2316920.839,1340863.518,2059108,1098818
973,0.23755274,2319762.532,1342427.33,2023129,1119070
974,0.23757185,2322607.915,1344014.803,1995887,1145553
975,0.23758374,2325450.587,1345622.904,1981280,1171639
976,0.23758824,2328284.151,1347248.603,1979430,1194209
977,0.23758515,2331102.208,1348888.866,1990744,1213029
978,0.23757427,2333898.36,1350540.661,2014873,1231221
979,0.23755544,2336666.207,1352200.956,2047695,1250681
980,0.23752845,2339399.352,1353866.719,2085664,1270513
981,0.23749313,2342091.396,1355534.917,2130044,1291757
982,0.23744928,2344735.939,1357202.518,2178255,1313326
983,0.23739674,2347326.473,1358866.393,2223794,1332417
984,0.2373356,2349853.442,1360520.771,2263094,1348340
985,0.23726628,2352303.947,1362156.982,2300870,1362829
986,0.23718919,2354664.923,1363766.211,2332916,1373518
987,0.23710475,2356923.302,1365339.64,2355376,1378657
988,0.23701337,2359066.017,1366868.453,2369699,1380393
989,0.23691546,2361080,1368343.832,2368661,1374515
990,0.23681142,2362952.185,1369756.961,2346130,1358094
991,0.23670163,2364669.504,1371099.023,2314133,1339350
992,0.23658649,2366218.89,1372361.201,2276507,1319808
993,0.23646637,2367587.276,1373534.678,2206816,1281380
994,0.23634165,2368761.597,1374610.639,2084078,1207826
995,0.23621265,2369733.241,1375583.027,1917857,1104508
996,0.23607951,2370507.102,1376454.153,1703558,972658
997,0.23594234,2371090.628,1377227.908,1428524,809206
998,0.23580125,2371491.262,1377908.182,1110319,624997
999,0.23565635,2371716.453,1378498.868,724580,406084
1000,0.23550776,2371773.645,1379003.857,318499,177828
1001,0.23535558,2371670.285,1379427.039,81561,45166
1002,0.23519992,2371413.818,1379772.305,25083,13758
1003,0.2350409,2371011.691,1380043.548,18059,9700
1004,0.23487864,2370471.35,1380244.658,15872,8601
1005,0.23471323,2369800.241,1380379.526,,
1006,0.23454477,2369005.732,1380452.106,,
1007,0.23437312,2368094.722,1380466.733,,
1008,0.2341981,2367073.934,1380427.881,,
1009,0.2340195,2365950.093,1380340.026,,
1010,0.23383712,2364729.919,1380207.645,,
1011,0.23365076,2363420.138,1380035.214,,
1012,0.23346024,2362027.471,1379827.207,,
1013,0.23326535,2360558.642,1379588.101,,
1014,0.23306591,2359020.374,1379322.372,,
1015,0.23286172,2357419.389,1379034.497,,
1016,0.23265259,2355762.412,1378728.949,,
1017,0.23243839,2354055.293,1378409.535,,
1018,0.23221939,2352296.816,1378074.608,,
1019,0.23199607,2350482.327,1377719.873,,
1020,0.2317689,2348607.152,1377341.02,,
1021,0.23153835,2346666.615,1376933.736,,
1022,0.23130491,2344656.042,1376493.71,,
1023,0.23106903,2342570.758,1376016.631,,
1024,0.2308312,2340406.088,1375498.186,,
1025,0.23059186,2338157.356,1374934.065,,
1026,0.2303515,2335819.888,1374319.956,,
1027,0.23011057,2333389.009,1373651.548,,
1028,0.22986949,2330860.803,1372925.107,,
1029,0.22962839,2328236.8,1372141.052,,
1030,0.22938726,2325520.899,1371301.606,,
1031,0.2291461,2322717.011,1370409.004,,
1032,0.22890489,2319829.047,1369465.477,,
1033,0.22866365,2316860.916,1368473.258,,
1034,0.22842236,2313816.53,1367434.581,,
1035,0.22818103,2310699.798,1366351.676,,
1036,0.22793967,2307514.632,1365226.778,,
1037,0.22769826,2304264.94,1364062.119,,
1038,0.22745683,2300954.635,1362859.931,,
1039,0.22721541,2297587.977,1361622.568,,
1040,0.22697415,2294170.742,1360352.9,,
1041,0.22673325,2290709.112,1359053.938,,
1042,0.22649291,2287209.272,1357728.695,,
1043,0.22625332,2283677.406,1356380.181,,
1044,0.2260147,2280119.697,1355011.406,,
1045,0.22577724,2276542.328,1353625.383,,
1046,0.22554117,2272951.484,1352225.123,,
1047,0.22530669,2269353.348,1350813.636,,
1048,0.22507402,2265754.104,1349393.934,,
1049,0.22484339,2262159.891,1347969.009,,
1050,0.22461473,2258571.992,1346539.842,,
1051,0.22438744,2254982.52,1345103.612,,
1052,0.22416085,2251382.566,1343657.077,,
1053,0.2239343,2247763.222,1342196.993,,
1054,0.2237071,2244115.581,1340720.118,,
1055,0.22347856,2240430.735,1339223.207,,
1056,0.22324799,2236699.777,1337703.02,,
1057,0.22301469,2232913.798,1336156.312,,
1058,0.22277796,2229063.891,1334579.84,,
1059,0.22253707,2225141.148,1332970.362,,
1060,0.22229138,2221137.335,1331324.831,,
1061,0.22204102,2217052.202,1329642.525,,
1062,0.22178667,2212890.729,1327924.244,,
1063,0.221529,2208657.984,1326170.817,,
1064,0.22126871,2204359.036,1324383.069,,
1065,0.22100649,2199998.955,1322561.829,,
1066,0.22074304,2195582.809,1320707.922,,
1067,0.22047906,2191115.668,1318822.176,,
1068,0.22021528,2186602.6,1316905.418,,
1069,0.2199524,2182048.675,1314958.476,,
1070,0.21969115,2177458.964,1312982.177,,
1071,0.21943215,2172838.979,1310977.977,,
1072,0.21917573,2168195.301,1308948.834,,
1073,0.21892219,2163534.665,1306897.931,,
1074,0.21867183,2158863.809,1304828.449,,
1075,0.21842496,2154189.47,1302743.569,,
1076,0.2181819,2149518.384,1300646.473,,
1077,0.21794295,2144857.289,1298540.343,,
1078,0.21770846,2140212.92,1296428.359,,
1079,0.21747874,2135592.016,1294313.704,,
1080,0.21725413,2131001.313,1292199.559,,
1081,0.21703495,2126447.234,1290088.952,,
1082,0.21682145,2121933.821,1287983.747,,
1083,0.21661382,2117464.017,1285885.268,,
1084,0.21641225,2113040.761,1283794.84,,
1085,0.21621694,2108666.989,1281713.784,,
1086,0.21602811,2104345.641,1279643.424,,
1087,0.21584594,2100079.653,1277585.083,,
1088,0.21567064,2095871.964,1275540.083,,
1089,0.21550242,2091725.512,1273509.749,,
1090,0.21534149,2087643.235,1271495.402,,
1091,0.21518805,2083627.927,1269498.284,,
1092,0.21504228,2079679.243,1267517.833,,
1093,0.2149043,2075793.769,1265551.725,,
1094,0.21477426,2071967.965,1263597.564,,
1095,0.21465227,2068198.29,1261652.954,,
1096,0.21453846,2064481.203,1259715.497,,
1097,0.21443297,2060813.163,1257782.798,,
1098,0.21433592,2057190.628,1255852.46,,
1099,0.21424743,2053610.059,1253922.086,,
1100,0.21416764,2050067.915,1251989.281,,
1101,0.21409666,2046560.702,1250051.675,,
1102,0.21403467,2043088.052,1248108.697,,
1103,0.2139819,2039654.548,1246162.628,,
1104,0.21393856,2036265.217,1244216.002,,
1105,0.2139049,2032925.083,1242271.353,,
1106,0.21388116,2029639.171,1240331.216,,
1107,0.21386757,2026412.507,1238398.124,,
1108,0.21386437,2023250.116,1236474.611,,
1109,0.2138718,2020157.023,1234563.211,,
1110,0.21389009,2017138.253,1232666.459,,
1111,0.21391948,2014198.832,1230786.879,,
1112,0.21396077,2011343.889,1228925.509,,
1113,0.21401586,2008578.763,1227080.36,,
1114,0.21408681,2005908.822,1225249.071,,
1115,0.21417567,2003339.429,1223429.282,,
1116,0.21428452,2000875.951,1221618.631,,
1117,0.21441543,1998523.754,1219814.759,,
1118,0.21457049,1996288.202,1218015.304,,
1119,0.2147518,1994174.662,1216217.907,,
