Batch Number,B2600069,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260209-00094,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.34215719,1473903.287,670365.7229,6295,2195
901,0.34176965,1497330.393,681628.8878,5980,2121
902,0.34137796,1520545.844,692821.8249,5681,1837
903,0.34098167,1543522.565,703932.9757,6077,1922
904,0.34058036,1566233.481,714950.7818,7059,2015
905,0.34017357,1588651.515,725863.6847,8350,2271
906,0.33976087,1610749.593,736660.126,10630,2762
907,0.33934179,1632500.64,747328.5472,14049,3270
908,0.33891587,1653877.578,757857.3899,19026,4472
909,0.33848264,1674853.334,768235.0957,27031,6152
910,0.33804161,1695400.83,778450.106,41294,9538
911,0.33759228,1715492.993,788490.8625,66299,15667
912,0.33713452,1735110.381,798348.6378,107408,26383
913,0.33666955,1754262.576,808025.4669,171487,43433
914,0.33619888,1772966.059,817525.9419,253685,65346
915,0.33572395,1791237.308,826854.655,335655,87325
916,0.33524615,1809092.801,836016.1981,407138,105905
917,0.33476683,1826549.018,845015.1635,472084,121728
918,0.33428728,1843622.436,853856.1432,537272,136626
919,0.33380876,1860329.536,862543.7293,605516,151157
920,0.3333325,1876686.796,871082.5139,675963,165458
921,0.33285971,1892710.694,879477.0891,750114,179520
922,0.33239154,1908417.71,887732.047,827095,193539
923,0.33192915,1923824.323,895851.9797,906709,207498
924,0.33147366,1938946.355,903841.2045,986757,221416
925,0.33102597,1953791.979,911700.8305,1069193,236550
926,0.33058689,1968364.414,919429.8894,1152885,252628
927,0.33015717,1982666.793,927027.3777,1237545,269940
928,0.32973758,1996702.253,934492.2923,1323129,286995
929,0.32932886,2010473.926,941823.6299,1410988,303865
930,0.32893174,2023984.948,949020.3871,1500910,320767
931,0.32854692,2037238.455,956081.5607,1593729,337200
932,0.32817513,2050237.579,963006.1474,1687500,352288
933,0.32781706,2062985.457,969793.1438,1780283,365848
934,0.3274734,2075485.222,976441.5468,1869859,378068
935,0.32714483,2087740.01,982950.353,1955851,390582
936,0.32683202,2099752.588,989318.4334,2037131,403878
937,0.32653514,2111516.97,995541.664,2110104,417413
938,0.32625383,2123018.248,1001612.868,2173096,429982
939,0.32598777,2134241.114,1007524.731,2226212,442518
940,0.32573661,2145170.258,1013269.938,2269815,456594
941,0.32550004,2155790.371,1018841.176,2303437,474978
942,0.32527775,2166086.143,1024231.13,2328503,503127
943,0.32506946,2176042.265,1029432.486,2345274,547708
944,0.32487488,2185643.429,1034437.929,2352921,611404
945,0.32469374,2194874.324,1039240.145,2354777,688818
946,0.32452581,2203719.641,1043831.819,2368063,770543
947,0.32437084,2212164.072,1048205.638,2413463,851060
948,0.32422861,2220192.924,1052354.602,2490335,931154
949,0.32409869,2227806.225,1056279.194,2584192,1012171
950,0.32398047,2235019.016,1059987.533,2663665,1085312
951,0.32387334,2241847.014,1063488.084,2725045,1154102
952,0.32377675,2248305.937,1066789.308,2778607,1224495
953,0.32369014,2254411.5,1069899.669,2820704,1288517
954,0.32361297,2260179.422,1072827.629,2845937,1336378
955,0.32354472,2265625.419,1075581.652,2855737,1365785
956,0.32348491,2270765.209,1078170.201,2852629,1377710
957,0.32343303,2275614.508,1080601.738,2836129,1374302
958,0.32338862,2280189.034,1082884.726,2807098,1358448
959,0.32335122,2284504.504,1085027.629,2769458,1333934
960,0.32332033,2288576.932,1087039.151,2725359,1305333
961,0.32329499,2292425.884,1088930.882,2673603,1273881
962,0.32327393,2296073.27,1090716.321,2610905,1236873
963,0.3232559,2299541.04,1092408.996,2534413,1189232
964,0.32323964,2302851.147,1094022.438,2463687,1137769
965,0.32322391,2306025.541,1095570.177,2426756,1092823
966,0.32320749,2309086.174,1097065.743,2381163,1035078
967,0.32318914,2312054.996,1098522.666,2320418,975033
968,0.32316765,2314953.958,1099954.476,2259067,935406
969,0.3231418,2317805.013,1101374.703,2201693,917410
970,0.3231104,2320630.11,1102796.878,2151006,916307
971,0.32307223,2323451.201,1104234.53,2106524,925006
972,0.32302631,2326285.702,1105698.552,2064871,937547
973,0.32297243,2329132.022,1107188.792,2028591,954965
974,0.32291058,2331983.595,1108702.2,2001541,975553
975,0.32284078,2334833.852,1110235.73,1986706,994912
976,0.32276303,2337676.227,1111786.333,1984878,1011742
977,0.32267733,2340504.151,1113350.962,1996207,1025806
978,0.32258368,2343311.057,1114926.57,2020743,1039443
979,0.32248208,2346090.378,1116510.109,2053667,1054082
980,0.32237253,2348835.547,1118098.53,2091975,1069012
981,0.32225504,2351539.995,1119688.787,2136813,1085163
982,0.32212959,2354197.156,1121277.832,2185437,1101640
983,0.3219962,2356800.352,1122862.55,2231333,1116031
984,0.32185501,2359339.908,1124437.969,2271165,1127537
985,0.32170638,2361802.858,1125997.088,2309458,1137718
986,0.32155063,2364176.071,1127532.8,2341806,1144314
987,0.32138812,2366446.413,1129037.996,2364598,1146191
988,0.32121916,2368600.753,1130505.57,2379266,1145216
989,0.32104407,2370625.958,1131928.415,2378254,1138025
990,0.32086318,2372508.896,1133299.424,2355598,1122127
991,0.32067679,2374236.434,1134611.49,2323495,1104257
992,0.32048519,2375795.44,1135857.505,2285922,1085729
993,0.32028869,2377172.782,1137030.363,2216292,1050340
994,0.32008756,2378355.329,1138122.957,2093865,986199
995,0.31988202,2379334.358,1139130.438,1928916,898540
996,0.31967213,2380114.515,1140054.799,1715156,788322
997,0.31945789,2380702.969,1140899.325,1437140,652750
998,0.31923933,2381106.89,1141667.302,1114986,501280
999,0.31901646,2381333.449,1142362.016,726386,324161
1000,0.3187893,2381389.815,1142986.752,318456,141379
1001,0.31855786,2381283.158,1143544.796,81310,36322
1002,0.31832217,2381020.649,1144039.434,25239,11416
1003,0.31808224,2380609.457,1144473.951,18237,8187
1004,0.31783811,2380056.753,1144851.633,16031,7175
1005,0.31758978,2379369.706,1145175.766,,
1006,0.31733728,2378555.486,1145449.662,,
1007,0.31708056,2377621.247,1145676.798,,
1008,0.31681954,2376574.144,1145860.713,,
1009,0.31655416,2375421.328,1146004.944,,
1010,0.31628435,2374169.951,1146113.029,,
1011,0.31601006,2372827.166,1146188.507,,
1012,0.31573121,2371400.126,1146234.915,,
1013,0.31544774,2369895.983,1146255.793,,
1014,0.31515961,2368321.888,1146254.678,,
1015,0.31486675,2366684.996,1146235.108,,
1016,0.31456912,2364992.457,1146200.621,,
1017,0.31426671,2363250.521,1146154.218,,
1018,0.3139598,2361458.098,1146094.536,,
1019,0.31364885,2359610.537,1146018.089,,
1020,0.3133343,2357703.16,1145921.382,,
1021,0.31301659,2355731.291,1145800.915,,
1022,0.31269614,2353690.255,1145653.192,,
1023,0.3123734,2351575.374,1145474.715,,
1024,0.31204879,2349381.972,1145261.985,,
1025,0.31172274,2347105.374,1145011.505,,
1026,0.31139567,2344740.902,1144719.778,,
1027,0.31106802,2342283.881,1144383.306,,
1028,0.31074016,2339730.362,1143999.015,,
1029,0.31041231,2337081.616,1143566.876,,
1030,0.3100846,2334341.187,1143088.184,,
1031,0.30975714,2331512.628,1142564.239,,
1032,0.30943009,2328599.492,1141996.343,,
1033,0.30910355,2325605.334,1141385.797,,
1034,0.30877768,2322533.707,1140733.9,,
1035,0.3084526,2319388.164,1140041.956,,
1036,0.30812847,2316172.259,1139311.263,,
1037,0.30780541,2312889.545,1138543.124,,
1038,0.30748358,2309543.576,1137738.839,,
1039,0.3071631,2306138.352,1136899.984,,
1040,0.30684401,2302679.8,1136029.329,,
1041,0.30652632,2299174.367,1135129.96,,
1042,0.30621006,2295628.499,1134204.968,,
1043,0.30589525,2292048.644,1133257.442,,
1044,0.30558192,2288441.249,1132290.469,,
1045,0.30527009,2284812.76,1131307.139,,
1046,0.3049598,2281169.625,1130310.54,,
1047,0.3046511,2277518.289,1129303.762,,
1048,0.30434402,2273865.202,1128289.894,,
1049,0.3040386,2270216.764,1127272.005,,
1050,0.30373475,2266574.526,1126251.177,,
1051,0.30343202,2262930.869,1125224.73,,
1052,0.30312996,2259277.157,1124189.567,,
1053,0.30282811,2255604.755,1123142.59,,
1054,0.30252598,2251905.025,1122080.703,,
1055,0.30222309,2248169.331,1121000.809,,
1056,0.30191897,2244389.038,1119899.81,,
1057,0.30161311,2240555.509,1118774.609,,
1058,0.30130501,2236660.107,1117622.11,,
1059,0.30099416,2232694.197,1116439.215,,
1060,0.3006801,2228649.784,1115223.028,,
1061,0.3003629,2224526.481,1113973.035,,
1062,0.30004301,2220328.881,1112690.285,,
1063,0.29972089,2216061.665,1111375.85,,
1064,0.29939698,2211729.513,1110030.805,,
1065,0.29907176,2207337.105,1108656.223,,
1066,0.2987457,2202889.121,1107253.179,,
1067,0.29841927,2198390.242,1105822.747,,
1068,0.29809294,2193845.146,1104366.001,,
1069,0.29776721,2189258.515,1102884.013,,
1070,0.29744255,2184635.031,1101377.861,,
1071,0.29711942,2179979.944,1099849.038,,
1072,0.29679813,2175299.881,1098300.052,,
1073,0.296479,2170601.668,1096733.557,,
1074,0.29616234,2165892.132,1095152.209,,
1075,0.29584847,2161178.101,1093558.663,,
1076,0.29553773,2156466.402,1091955.575,,
1077,0.29523043,2151763.862,1090345.599,,
1078,0.29492694,2147077.308,1088731.392,,
1079,0.29462758,2142413.567,1087115.607,,
1080,0.29433271,2137779.467,1085500.902,,
1081,0.29404268,2133181.522,1083889.803,,
1082,0.29375774,2128623.859,1082283.865,,
1083,0.2934781,2124109.508,1080684.198,,
1084,0.29320398,2119641.493,1079091.905,,
1085,0.29293559,2115222.839,1077508.093,,
1086,0.29267315,2110856.568,1075933.867,,
1087,0.29241688,2106545.705,1074370.333,,
1088,0.29216701,2102293.273,1072818.595,,
1089,0.29192376,2098102.297,1071279.76,,
1090,0.29168736,2093975.8,1069754.933,,
1091,0.29145804,2089916.672,1068245.15,,
1092,0.29123605,2085924.855,1066749.907,,
1093,0.29102163,2081997.409,1065267.2,,
1094,0.29081505,2078131.278,1063794.962,,
1095,0.29061656,2074323.402,1062331.125,,
1096,0.29042642,2070570.724,1060873.621,,
1097,0.29024488,2066870.186,1059420.384,,
1098,0.29007219,2063218.729,1057969.346,,
1099,0.28990861,2059613.297,1056518.44,,
1100,0.28975438,2056050.83,1055065.597,,
1101,0.28960978,2052528.308,1053608.776,,
1102,0.28947494,2049045.172,1052147.423,,
1103,0.28934987,2045604.76,1050683.359,,
1104,0.28923457,2042210.76,1049218.613,,
1105,0.28912904,2038866.858,1047755.214,,
1106,0.28903325,2035576.743,1046295.193,,
1107,0.28894721,2032344.1,1044840.579,,
1108,0.28887091,2029172.616,1043393.401,,
1109,0.28880433,2026065.979,1041955.689,,
1110,0.28874748,2023027.875,1040529.473,,
1111,0.28870034,2020061.998,1039116.774,,
1112,0.28866362,2017173.073,1037718.459,,
1113,0.28863946,2014367.926,1036333.035,,
1114,0.28863018,2011653.641,1034958.721,,
1115,0.28863813,2009037.303,1033593.738,,
1116,0.28866566,2006525.994,1032236.305,,
1117,0.28871513,2004126.799,1030884.641,,
1118,0.28878889,2001846.801,1029536.966,,
1119,0.28888934,1999693.085,1028191.499,,
1120,0.28901883,1997672.733,1026846.46,,
