Batch Number,B2500043,,,,
Category,Pet Food,,,,
Specie,Dog,,,,
Family,Healthcare,,,,
Brand,PETFLAKES,,,,
Product Code,DDF100001,,,,
Product name,PETFLAKES Maintenance - Adult Dog 10 Kg,,,,
NIR-Code,M20260202-00093,,,,
Serial Number:,5B25203,,,,
Scan Config Name:,IAS5100,,,,
Scan Config Type:,2,,,,
Start wavelength in nm:,900,,,,
End wavelength in nm:,1700,,,,
Pattern Pixel Width:,13,,,,
Exposure Time:,0,,,,
Measurement points:,105,,,,
Number of Measurement points:,801,,,,
Num Repeats:,90,90,,,
PGA Gain:,64,64,,,
Wavelength,Absorbance,Reference Signal,Sample Signal,Reference Original,Sample Original
900,0.30091706,1464520.077,732450.4874,6189,2371
901,0.30062667,1487637.919,744510.0635,5964,2179
902,0.30033004,1510551.919,756494.2291,5811,1828
903,0.30002721,1533237.516,768390.9224,6273,1905
904,0.29971821,1555670.147,780188.0813,7204,1934
905,0.29940301,1577825.249,791873.644,8857,2322
906,0.2990816,1599678.26,803435.5484,11389,2878
907,0.29875391,1621204.618,814861.7327,15445,3636
908,0.29841986,1642379.759,826140.1348,21100,4946
909,0.29807936,1663179.121,837258.6929,30484,6868
910,0.29773227,1683578.141,848205.3449,47711,11064
911,0.29737846,1703552.257,858968.0289,78261,18806
912,0.29701801,1723083.668,869537.5855,127519,31989
913,0.29665193,1742180.275,879915.8888,196999,50971
914,0.29628143,1760856.085,890107.4343,275941,72782
915,0.29590766,1779125.108,900116.7179,349650,93366
916,0.29553172,1797001.35,909948.235,414741,110885
917,0.29515467,1814498.82,919606.4815,476875,126614
918,0.29477754,1831631.525,929095.9528,540804,141575
919,0.29440134,1848413.475,938421.1446,608324,156437
920,0.29402704,1864858.676,947586.5527,678687,171218
921,0.29365557,1880981.137,956596.6726,752562,185594
922,0.29328788,1896794.866,965456,829316,199939
923,0.29292486,1912313.871,974169.0305,908552,214195
924,0.2925674,1927551.576,982739.9358,988261,228229
925,0.29221653,1942514.585,991169.1039,1070364,243302
926,0.29187332,1957205.089,999454.473,1153655,259285
927,0.29153881,1971625.201,1007593.94,1238120,276504
928,0.29121404,1985777.038,1015585.401,1323578,293890
929,0.29089998,1999662.714,1023426.755,1411109,310902
930,0.29059763,2013284.344,1031115.897,1500656,327229
931,0.29030795,2026644.043,1038650.724,1593208,343249
932,0.29003187,2039743.927,1046029.134,1686683,357809
933,0.28977032,2052586.111,1053249.023,1779202,370995
934,0.28952422,2065172.709,1060308.288,1868574,382511
935,0.28929447,2077505.837,1067204.827,1954495,393763
936,0.28908194,2089587.278,1073936.434,2035255,405926
937,0.28888683,2101410.918,1080498.474,2108155,418563
938,0.28870868,2112962.595,1086883.836,2171049,431333
939,0.28854703,2124227.781,1093085.297,2223902,443876
940,0.28840144,2135191.951,1099095.633,2267223,458103
941,0.28827148,2145840.58,1104907.623,2300656,476584
942,0.28815676,2156159.141,1110514.043,2325579,503984
943,0.28805688,2166133.108,1115907.67,2341777,547204
944,0.28797148,2175747.955,1121081.282,2349245,608954
945,0.28790023,2184989.156,1126027.655,2350931,686054
946,0.28784279,2193842.186,1130739.566,2364109,771038
947,0.28779887,2202292.519,1135209.792,2408933,857552
948,0.28776817,2210326.231,1139431.456,2485278,944933
949,0.2877501,2217943.772,1143405.901,2578704,1032268
950,0.28774379,2225160.254,1147142.855,2657783,1110211
951,0.28774837,2231991.448,1150652.427,2718359,1181653
952,0.287763,2238453.123,1153944.723,2771609,1254056
953,0.28778686,2244561.052,1157029.85,2813689,1320477
954,0.28781915,2250331.004,1159917.916,2838895,1371145
955,0.28785908,2255778.752,1162619.026,2848570,1403090
956,0.28790587,2260920.066,1165143.288,2845161,1417334
957,0.28795877,2265770.716,1167500.808,2828532,1415716
958,0.28801702,2270346.474,1169701.695,2799324,1400884
959,0.28807988,2274663.111,1171756.055,2761460,1377129
960,0.2881466,2278736.689,1173674.175,2717564,1348315
961,0.2882163,2282586.76,1175468.506,2665797,1316399
962,0.28828802,2286235.179,1177152.923,2603294,1278534
963,0.2883608,2289703.84,1178741.329,2526944,1229801
964,0.28843369,2293014.639,1180247.624,2456406,1176485
965,0.28850574,2296189.469,1181685.711,2419477,1128645
966,0.28857598,2299250.227,1183069.491,2374507,1067313
967,0.28864348,2302218.807,1184412.866,2313594,1004156
968,0.28870728,2305117.103,1185729.737,2252342,964013
969,0.28876644,2307967.011,1187034.005,2195059,947943
970,0.28882,2310790.426,1188339.573,2144356,948831
971,0.28886703,2313609.241,1189660.341,2100109,958921
972,0.28890669,2316440.781,1191007.531,2058615,972846
973,0.28893869,2319283.209,1192381.131,2022431,993577
974,0.28896283,2322129.672,1193778.187,1995457,1019422
975,0.28897893,2324973.314,1195195.745,1980767,1043597
976,0.28898683,2327807.284,1196630.853,1978732,1063933
977,0.28898633,2330624.728,1198080.556,1990145,1080855
978,0.28897727,2333418.79,1199541.9,2014612,1096992
979,0.28895947,2336182.619,1201011.933,2047416,1113990
980,0.28893275,2338909.36,1202487.7,2085310,1131433
981,0.28889694,2341592.16,1203966.247,2129750,1150083
982,0.28885187,2344224.165,1205444.622,2177940,1168875
983,0.28879738,2346798.431,1206919.788,2223347,1185737
984,0.28873365,2349305.554,1208386.465,2262382,1199202
985,0.28866126,2351733.433,1209836.911,2300112,1211822
986,0.2885808,2354069.829,1211263.26,2332200,1220729
987,0.28849284,2356302.501,1212657.643,2354541,1224818
988,0.28839796,2358419.211,1214012.193,2368978,1226009
989,0.28829672,2360407.719,1215319.043,2367899,1220778
990,0.2881897,2362255.785,1216570.325,2345610,1206235
991,0.28807745,2363951.17,1217758.173,2313653,1189681
992,0.28796051,2365481.635,1218874.718,2276081,1172426
993,0.28783944,2366834.94,1219912.093,2206423,1137384
994,0.28771476,2367998.848,1220862.432,2083667,1070641
995,0.28758685,2368965.204,1221720.421,1917444,977053
996,0.2874556,2369738.237,1222488.48,1703217,858787
997,0.28732081,2370324.513,1223170.492,1428247,713588
998,0.28718228,2370730.601,1223770.34,1109988,550699
999,0.28703981,2370963.067,1224291.907,724410,357460
1000,0.2868932,2371028.479,1224739.076,318586,156548
1001,0.28674224,2370933.404,1225115.73,81588,39854
1002,0.28658674,2370684.411,1225425.751,25254,12381
1003,0.2864265,2370288.065,1225673.023,17946,8663
1004,0.28626132,2369750.935,1225861.429,15769,7706
1005,0.286091,2369079.589,1225994.851,,
1006,0.28591538,2368280.7,1226077.137,,
1007,0.28573448,2367361.59,1226111.918,,
1008,0.28554841,2366329.822,1226102.746,,
1009,0.28535727,2365192.96,1226053.171,,
1010,0.28516117,2363958.567,1225966.744,,
1011,0.28496021,2362634.208,1225847.015,,
1012,0.28475451,2361227.446,1225697.537,,
1013,0.28454417,2359745.845,1225521.859,,
1014,0.2843293,2358196.968,1225323.532,,
1015,0.28411003,2356588.38,1225106.108,,
1016,0.28388646,2354927.644,1224873.137,,
1017,0.28365872,2353221.329,1224627.633,,
1018,0.283427,2351467.936,1224368.253,,
1019,0.28319151,2349662.047,1224091.54,,
1020,0.28295244,2347798.216,1223794.021,,
1021,0.28271001,2345870.999,1223472.222,,
1022,0.28246442,2343874.95,1223122.672,,
1023,0.28221587,2341804.625,1222741.898,,
1024,0.28196454,2339654.578,1222326.427,,
1025,0.28171065,2337419.365,1221872.787,,
1026,0.28145437,2335093.541,1221377.504,,
1027,0.28119589,2332671.661,1220837.107,,
1028,0.28093543,2330149.147,1220248.513,,
1029,0.28067336,2327527.635,1219611.428,,
1030,0.28041012,2324811.465,1218926.777,,
1031,0.28014616,2322004.99,1218195.489,,
1032,0.27988193,2319112.563,1217418.493,,
1033,0.27961789,2316138.538,1216596.717,,
1034,0.27935449,2313087.267,1215731.091,,
1035,0.2790922,2309963.103,1214822.543,,
1036,0.27883148,2306770.4,1213872.002,,
1037,0.27857279,2303513.509,1212880.397,,
1038,0.27831661,2300196.784,1211848.657,,
1039,0.27806327,2296824.889,1210778.25,,
1040,0.27781256,2293403.83,1209672.968,,
1041,0.27756406,2289939.976,1208537.23,,
1042,0.27731741,2286439.694,1207375.457,,
1043,0.2770722,2282909.355,1206192.068,,
1044,0.27682805,2279355.325,1204991.484,,
1045,0.27658459,2275783.973,1203778.122,,
1046,0.27634142,2272201.668,1202556.404,,
1047,0.27609816,2268614.779,1201330.749,,
1048,0.27585444,2265029.673,1200105.577,,
1049,0.27560988,2261452.673,1198885.28,,
1050,0.27536422,2257885.013,1197671.192,,
1051,0.27511746,2254318.32,1196458.876,,
1052,0.27486964,2250743.151,1195243.253,,
1053,0.27462075,2247150.065,1194019.242,,
1054,0.27437082,2243529.62,1192781.766,,
1055,0.27411984,2239872.374,1191525.743,,
1056,0.27386784,2236168.885,1190246.095,,
1057,0.27361479,2232409.712,1188937.742,,
1058,0.2733607,2228585.413,1187595.606,,
1059,0.27310556,2224686.546,1186214.605,,
1060,0.27284936,2220704.377,1184790.036,,
1061,0.27259209,2216638.568,1183321.622,,
1062,0.27233376,2212494.278,1181811.991,,
1063,0.27207441,2208276.761,1180263.818,,
1064,0.27181404,2203991.27,1178679.781,,
1065,0.27155267,2199643.058,1177062.555,,
1066,0.27129033,2195237.381,1175414.818,,
1067,0.27102704,2190779.491,1173739.245,,
1068,0.27076283,2186274.642,1172038.513,,
1069,0.27049774,2181728.088,1170315.299,,
1070,0.27023179,2177145.084,1168572.279,,
1071,0.2699652,2172531.252,1166811.866,,
1072,0.26969857,2167893.094,1165035.843,,
1073,0.26943262,2163237.245,1163245.902,,
1074,0.26916803,2158570.338,1161443.733,,
1075,0.26890551,2153899.008,1159631.026,,
1076,0.26864577,2149229.888,1157809.473,,
1077,0.26838954,2144569.611,1155980.763,,
1078,0.26813754,2139924.813,1154146.587,,
1079,0.26789052,2135302.126,1152308.636,,
1080,0.2676492,2130708.185,1150468.6,,
1081,0.26741431,2126149.35,1148628.156,,
1082,0.26718616,2121629.897,1146788.874,,
1083,0.26696489,2117153.147,1144952.276,,
1084,0.26675066,2112722.411,1143119.881,,
1085,0.26654362,2108341.004,1141293.211,,
1086,0.26634392,2104012.238,1139473.786,,
1087,0.26615172,2099739.428,1137663.128,,
1088,0.26596717,2095525.885,1135862.756,,
1089,0.26579043,2091374.925,1134074.192,,
1090,0.26562166,2087289.859,1132298.957,,
1091,0.26546101,2083273.847,1130538.498,,
1092,0.26530854,2079326.624,1128792.641,,
1093,0.26516425,2075444.584,1127059.632,,
1094,0.26502808,2071623.983,1125337.648,,
1095,0.26490002,2067861.077,1123624.868,,
1096,0.26478001,2064152.121,1121919.471,,
1097,0.26466804,2060493.371,1120219.636,,
1098,0.26456405,2056881.081,1118523.542,,
1099,0.26446802,2053311.509,1116829.366,,
1100,0.26437988,2049780.909,1115135.288,,
1101,0.26429962,2046285.582,1113439.506,,
1102,0.26422732,2042824.787,1111741.459,,
1103,0.26416331,2039402.473,1110042.558,,
1104,0.26410795,2036023.004,1108344.389,,
1105,0.2640616,2032690.747,1106648.538,,
1106,0.26402459,2029410.067,1104956.59,,
1107,0.26399731,2026185.329,1103270.131,,
1108,0.26398009,2023020.9,1101590.747,,
1109,0.26397331,2019921.145,1099920.024,,
1110,0.26397732,2016890.43,1098259.547,,
1111,0.26399249,2013933.124,1096610.895,,
1112,0.26401975,2011054.229,1094974.566,,
1113,0.26406119,2008260.035,1093348.855,,
1114,0.26411905,2005556.989,1091731.788,,
1115,0.26419558,2002951.538,1090121.388,,
1116,0.26429304,2000450.131,1088515.682,,
1117,0.26441369,1998059.213,1086912.696,,
1118,0.26455982,1995785.233,1085310.453,,
1119,0.2647337,1993634.638,1083706.98,,
1120,0.26493762,1991613.875,1082100.303,,
